are you sure you want this
are you sure you want this
Basic
0.6 0.6
432 388.8
Stationary 284.3514 281 416 -0.1828704 0.07201634
Stationary 284.3681 281 416 -0.1828704 0.07201634
Stationary 284.3837 281 416 -0.1828704 0.07201634
Stationary 284.4003 281 416 -0.1828704 0.07201634
Stationary 284.4152 281 416 -0.1828704 0.07201634
Stationary 284.4289 281 416 -0.1828704 0.07201634
Stationary 284.4457 281 416 -0.1828704 0.07201634
Stationary 284.4613 281 416 -0.1828704 0.07201634
Moved 284.479 291.0561 425.2825 -0.1595924 0.09589116
Moved 284.492 306.1436 437.7148 -0.1246677 0.1278673
Moved 284.515 337.0229 458.716 -0.05318776 0.1818826
Stationary 284.5252 337.0229 458.716 -0.05318776 0.1818826
Moved 284.5386 364.5 474.5 0.01041671 0.2224794
Moved 284.554 377.7694 483.1796 0.04113296 0.2448035
Moved 284.5697 398.4638 497.3211 0.08903662 0.2811756
Moved 284.5854 417.258 510.3325 0.1325417 0.314641
Moved 284.6005 429.1882 517.5129 0.1601578 0.3331092
Moved 284.6147 438.1839 523.4559 0.1809814 0.3483948
Moved 284.6304 446.1967 528.3975 0.1995293 0.3611044
Moved 284.6464 451.9601 531.48 0.2128706 0.3690329
Moved 284.6618 453.5367 533.5367 0.2165201 0.3743227
Moved 284.6765 454.7927 534.7927 0.2194275 0.377553
Moved 284.6919 456.2364 535 0.2227695 0.3780863
Moved 284.7076 457.5 536.5 0.2256945 0.3819444
Moved 284.7232 457 537.0579 0.2245371 0.3833793
Moved 284.7392 457 537.5572 0.2245371 0.3846635
Stationary 284.7538 457 538 0.2245371 0.3858024
Stationary 284.7696 457 538 0.2245371 0.3858024
Moved 284.7855 457 539.5 0.2245371 0.3896604
Moved 284.8004 447.128 539 0.2016852 0.3883744
Moved 284.8156 438.2292 539 0.181086 0.3883744
Moved 284.8335 428.6946 539 0.1590153 0.3883744
Moved 284.8468 410.5363 529.5965 0.1169823 0.3641884
Moved 284.8621 399.1155 527.6346 0.09054513 0.3591425
Moved 284.8778 389.4519 525.113 0.0681758 0.3526568
Moved 284.8967 375.6158 520.9847 0.03614774 0.3420388
Moved 284.909 367.3725 519.196 0.0170659 0.3374383
Moved 284.9247 358.6491 516.5497 -0.003127158 0.3306318
Moved 284.9393 351.5503 514.6201 -0.01955956 0.325669
Moved 284.9547 345.485 512.8713 -0.03359959 0.3211709
Moved 284.9691 339.7124 511.4281 -0.04696205 0.317459
