travel at the speed of light
Moved 11.64613 344.4193 441 -0.03606632 0.1363167
Moved 11.66166 340.095 441 -0.04607638 0.1363167
Moved 11.67613 335.0494 432.5247 -0.05775606 0.1145181
Moved 11.69166 330.4761 430.8254 -0.06834244 0.1101475
Moved 11.70713 325.5128 427.7564 -0.07983138 0.1022541
Moved 11.72248 320.8204 423.8204 -0.09069343 0.09213062
Moved 11.7378 316.5099 421.0066 -0.1006716 0.08489338
Moved 11.75355 311.6034 416.6034 -0.1120293 0.07356832
Moved 11.76844 305.8513 411.8884 -0.1253443 0.06144134
Moved 11.78422 300.1032 406.1032 -0.13865 0.04656171
Moved 11.80055 295.3443 401.3444 -0.1496659 0.03432192
Moved 11.81459 290.9818 396.9818 -0.1597644 0.02310113
Moved 11.82948 284.8515 390.8514 -0.1739549 0.007333872
Moved 11.84651 279.0735 385.0735 -0.1873299 -0.007527119
Moved 11.86692 266.0156 370.2188 -0.2175564 -0.04573375
Stationary 11.8787 266.0156 370.2188 -0.2175564 -0.04573375
Moved 11.89158 258.8245 361.5894 -0.2342025 -0.06792869
Moved 11.90712 253.3085 353.6357 -0.246971 -0.08838567
Moved 11.92274 247.5625 344.2344 -0.260272 -0.1125659
Moved 11.93861 240.7783 334.1121 -0.2759761 -0.1386007
Moved 11.95314 236.0214 325.0427 -0.2869876 -0.1619272
Moved 11.96827 232.751 318.5021 -0.2945578 -0.1787499
Moved 11.9842 225.5 305.5 -0.3113426 -0.2121914
Moved 11.99867 221.0738 298.1107 -0.3215885 -0.2311968
Moved 12.0149 213.8784 288.0297 -0.3382445 -0.2571253
Moved 12.03071 209.4025 280.6708 -0.3486053 -0.2760524
Moved 12.04573 203.7864 273.483 -0.3616055 -0.2945396
Moved 12.06001 200.5142 267.7713 -0.3691801 -0.3092303
Moved 12.07682 198.251 265.251 -0.374419 -0.3157126
Moved 12.09138 195.4615 261.1923 -0.3808761 -0.3261517
Moved 12.10957 194.2892 259.2892 -0.3835899 -0.3310464
Moved 12.12324 194 257.8503 -0.3842593 -0.334747
Moved 12.13804 194 256.4117 -0.3842593 -0.3384474
Moved 12.1537 194 255.5 -0.3842593 -0.3407922
Moved 12.16902 194 254.7654 -0.3842593 -0.3426816
Moved 12.18419 199.5582 250.6105 -0.371393 -0.3533682
Moved 12.19932 207.2218 245.8226 -0.3536533 -0.3656825
Moved 12.21479 215.906 240.547 -0.333551 -0.3792516
Moved 12.23051 226.3543 234.4036 -0.309365 -0.3950526
Moved 12.24604 236.4489 229.9504 -0.2859979 -0.4065061
Moved 12.26191 247.3621 225.6143 -0.2607358 -0.4176589
Moved 12.27644 258.9714 221.2607 -0.2338626 -0.4288561
Moved 12.29231 272 216 -0.2037037 -0.4423869
Moved 12.30894 284.8775 212.6367 -0.1738947 -0.4510373
Moved 12.32359 299.2657 208.3203 -0.1405888 -0.4621391
Moved 12.34465 313.6718 203.9984 -0.1072412 -0.4732552
Moved 12.35649 328.0684 199.6794 -0.07391567 -0.4843636
Moved 12.37068 342.4406 195.8237 -0.04064664 -0.4942805
Moved 12.38502 355.8844 192.0256 -0.009526758 -0.5040493
Moved 12.40092 370.2594 187.7222 0.02374858 -0.5151179
Moved 12.41652 377.972 185.5084 0.04160186 -0.5208117
Moved 12.43184 391.4476 182.1228 0.07279535 -0.5295196
Moved 12.44667 403.02 177.8676 0.09958327 -0.5404641
Moved 12.46171 413.5568 174.3608 0.1239741 -0.5494835
Moved 12.47688 421.3256 171.4697 0.1419574 -0.5569195
Moved 12.4926 430.4872 169.3026 0.1631647 -0.5624933
Moved 12.50877 438.8124 166.7292 0.1824361 -0.5691121
Moved 12.52324 443.9409 164.6237 0.1943077 -0.5745277
Moved 12.53794 452.1285 162.6239 0.2132603 -0.579671
Moved 12.55394 459.6178 160.8765 0.2305968 -0.5841655
Moved 12.56993 466.8278 156.8689 0.2472866 -0.594473
Moved 12.58561 473.0285 153.9857 0.26164 -0.6018886
Moved 12.60075 478.7838 151.1082 0.2749625 -0.6092897
Moved 12.61518 484.5513 147.2244 0.2883132 -0.6192789
Moved 12.63221 488.92 142.1 0.298426 -0.6324589
Moved 12.64726 494.6466 137.765 0.311682 -0.6436086
Moved 12.66359 498.56 133.4401 0.3207407 -0.6547323
Moved 12.67784 504.1978 130.4011 0.3337911 -0.6625486
Moved 12.69288 507.4787 125.782 0.3413858 -0.6744291
Moved 12.70857 510.3629 122.6371 0.3480623 -0.6825176
Moved 12.72367 513.2394 119.7606 0.3547208 -0.6899161
Moved 12.73906 515.6259 117.3741 0.360245 -0.6960542
Moved 12.7541 517.1951 114.6097 0.3638776 -0.7031643
Moved 12.76957 519.6368 112.7264 0.3695296 -0.7080082
Moved 12.78529 521.0755 110.9244 0.37286 -0.7126428
Moved 12.80058 522.4838 109.5162 0.37612 -0.7162648
Moved 12.81547 523.9148 108.0852 0.3794324 -0.7199455
Moved 12.83506 525.3669 106.6331 0.3827938 -0.7236804
Moved 12.84794 525 105.5 0.3819444 -0.7265947
Moved 12.86131 526.9067 104.0934 0.386358 -0.7302125
Moved 12.87794 527.5 103.5 0.3877315 -0.7317387
Moved 12.89296 528 103.22 0.3888889 -0.7324588
Moved 12.90928 528 102.5 0.3888889 -0.7343107
Moved 12.92433 529 102.3391 0.3912036 -0.7347246
Moved 12.93873 529 101.5 0.3912036 -0.7368827
Stationary 12.95512 529 101.5 0.3912036 -0.7368827
Moved 12.96919 530.1801 100.8199 0.3939354 -0.7386318
Stationary 12.98426 530.1801 100.8199 0.3939354 -0.7386318
Stationary 13.00233 530.1801 100.8199 0.3939354 -0.7386318
Stationary 13.01454 530.1801 100.8199 0.3939354 -0.7386318
Stationary 13.03083 530 101 0.3935185 -0.7381688
Stationary 13.0457 530 101 0.3935185 -0.7381688
Stationary 13.06074 530 101 0.3935185 -0.7381688
Stationary 13.07624 530 101 0.3935185 -0.7381688
Stationary 13.09193 530 101 0.3935185 -0.7381688
Stationary 13.10774 530 101 0.3935185 -0.7381688
Moved 13.12403 525.3632 101 0.3827851 -0.7381688
Moved 13.13948 521.9024 108.6831 0.374774 -0.7184077
Moved 13.15565 520.4633 109.5367 0.3714428 -0.7162121
Moved 13.17097 519.0247 110.9753 0.3681128 -0.712512
Moved 13.1865 517.9539 112.0461 0.3656341 -0.7097579
Moved 13.2014 516.5004 114.4995 0.3622695 -0.7034478
Moved 13.21656 515.0631 115.9369 0.3589423 -0.6997508
Moved 13.23155 513.6219 118.7562 0.3556062 -0.6924995
Moved 13.25193 512.1833 120.6334 0.3522762 -0.6876712
Moved 13.26301 512 122.2545 0.3518519 -0.6835018
Moved 13.27714 510.3061 123.6938 0.3479308 -0.6797998
Moved 13.29414 510 125.7389 0.3472221 -0.6745397
Moved 13.30967 508.729 127.271 0.3442801 -0.6705993
Moved 13.32371 508.2953 128.7047 0.3432761 -0.6669117
Moved 13.33992 507.5 129.5 0.3414352 -0.6648663
Moved 13.35719 506.7085 131.583 0.339603 -0.6595087
Moved 13.37095 505.9917 132.0083 0.3379437 -0.6584148
Moved 13.38557 505.5403 133.4597 0.3368988 -0.6546819
Moved 13.40223 505 134.6727 0.3356481 -0.651562
Stationary 13.41658 505 135 0.3356481 -0.6507201
Moved 13.4318 503.5548 136.4452 0.3323029 -0.6470032
Moved 13.44706 504 137.881 0.3333333 -0.6433103
Moved 13.46406 502.6814 139.3186 0.3302811 -0.6396126
Stationary 13.47786 502.6814 139.3186 0.3302811 -0.6396126
Moved 13.49388 501.8044 141.1956 0.3282509 -0.6347851
Moved 13.50895 502 142.5 0.3287037 -0.6314301
Stationary 13.5229 502 142.5 0.3287037 -0.6314301
Moved 13.53883 502 143.3147 0.3287037 -0.6293347
Moved 13.55439 500.7092 144.2908 0.3257158 -0.6268242
Moved 13.57023 501 145.0105 0.3263889 -0.6249731
Stationary 13.58564 501 145.0105 0.3263889 -0.6249731
Moved 13.60099 501 146.3745 0.3263889 -0.6214647
Moved 13.62034 499.8032 147.1969 0.3236184 -0.6193495
Stationary 13.63148 499.8032 147.1969 0.3236184 -0.6193495
Moved 13.6472 500 148.3213 0.324074 -0.6164576
Moved 13.66325 500 149.1925 0.324074 -0.6142169
Moved 13.67878 498.5 150.5 0.3206019 -0.610854
Moved 13.6952 499 151.1276 0.3217593 -0.6092398
Moved 13.71251 499 152.5 0.3217593 -0.6057099
Moved 13.72413 497.9301 153.0698 0.3192827 -0.6042443
Moved 13.74058 498 154.1716 0.3194444 -0.6014104
Moved 13.75666 497 156.67 0.3171296 -0.5949845
Moved 13.77189 497 158.1088 0.3171296 -0.5912841
Moved 13.78682 496 161.1007 0.3148148 -0.5835887
Moved 13.80229 495.0081 163.9838 0.3125188 -0.5761735
Moved 13.81779 495 166.8615 0.3125 -0.568772
Moved 13.83226 494 169.7382 0.3101851 -0.561373
Moved 13.84852 492.9952 171.0048 0.3078594 -0.5581154
Moved 13.86381 493 173.8982 0.3078704 -0.5506734
Moved 13.87904 492 177.6672 0.3055556 -0.5409793
Moved 13.89408 492 180.6563 0.3055556 -0.5332916
Moved 13.90956 492 184.3071 0.3055556 -0.5239015
Moved 13.92503 492 187.4309 0.3055556 -0.5158671
Ended 13.94038 492 189 0.3055556 -0.5118313
Candidates 14.06074 12 real team talk wall task freak rural tall walk weak rank frank
Began 15.06282 417 264 0.1319444 -0.31893
Stationary 15.08162 417 264 0.1319444 -0.31893
Stationary 15.09498 417 264 0.1319444 -0.31893
Stationary 15.111 417 264 0.1319444 -0.31893
Stationary 15.12678 417 264 0.1319444 -0.31893
Ended 15.14192 417 264 0.1319444 -0.31893
NextCandidatePanel 15.18556
Began 15.23243 412 281 0.1203704 -0.2752058
Stationary 15.24992 412 281 0.1203704 -0.2752058
Stationary 15.26439 412 281 0.1203704 -0.2752058
Stationary 15.28102 412 281 0.1203704 -0.2752058
Ended 15.29567 412 281 0.1203704 -0.2752058
Cancel 15.35624
Backspace 16.12687
Began 17.03306 460 339 0.2314815 -0.1260288
Stationary 17.06129 460 339 0.2314815 -0.1260288
Stationary 17.07136 460 339 0.2314815 -0.1260288
Stationary 17.08262 460 339 0.2314815 -0.1260288
Stationary 17.09697 460 339 0.2314815 -0.1260288
Stationary 17.11259 460 339 0.2314815 -0.1260288
Stationary 17.12834 460 339 0.2314815 -0.1260288
Stationary 17.14396 460 339 0.2314815 -0.1260288
Moved 17.16221 449.0108 339 0.2060435 -0.1260288
Moved 17.17628 444.7254 339 0.1961235 -0.1260288
Moved 17.19105 441.2512 339 0.1880814 -0.1260288
Moved 17.20619 437.0517 339 0.1783604 -0.1260288
Moved 17.22285 431.9863 344.2739 0.166635 -0.1124643
Moved 17.24217 425.0412 348.3835 0.1505584 -0.1018944
Moved 17.25694 421.5 351 0.1423611 -0.09516476
Moved 17.26881 415.2862 355.2283 0.1279773 -0.0842895
Moved 17.28389 409.2186 358.3907 0.1139319 -0.07615564
Moved 17.3003 402.5242 362.8569 0.09843568 -0.06466861
Moved 17.31492 394.668 368.2213 0.08025011 -0.05087119
Moved 17.32948 387.5105 373.9916 0.0636816 -0.03602982
Moved 17.34578 381.2607 377.7393 0.04921456 -0.02639064
Moved 17.36216 372.7377 384.8852 0.02948553 -0.008011453
Moved 17.37596 368.2969 388.3624 0.01920591 0.0009321282
Moved 17.39973 350.9518 403.7068 -0.02094482 0.04039804
Stationary 17.41014 350.9518 403.7068 -0.02094482 0.04039804
Moved 17.4225 345.8969 408.3273 -0.03264611 0.05228215
Moved 17.43837 341.3681 413.8425 -0.04312938 0.06646741
Moved 17.4539 336.046 417.954 -0.05544911 0.0770422
Moved 17.46974 330.6377 423.3623 -0.06796832 0.09095239
Moved 17.4839 327.4774 427.6968 -0.07528374 0.1021007
Moved 17.50032 324.6584 430.3416 -0.08180936 0.1089032
Moved 17.51487 321.7817 433.2183 -0.08846829 0.1163021
Moved 17.53166 319.451 435.0979 -0.09386331 0.1211365
Moved 17.54646 318.0115 436.9885 -0.0971956 0.125999
Moved 17.56288 315.1466 438.4267 -0.1038274 0.1296982
Moved 17.57649 314.1324 439.8676 -0.1061749 0.1334042
Moved 17.59263 313.0225 440.9775 -0.1087443 0.136259
Moved 17.60725 311.5877 441 -0.1120655 0.1363167
Moved 17.62419 309.3061 442 -0.1173471 0.1388888
Moved 17.63847 306.423 442 -0.1240208 0.1388888
Moved 17.65693 303.8347 442 -0.1300124 0.1388888
Moved 17.66887 300.683 442 -0.137308 0.1388888
Moved 17.68458 294.6061 442 -0.1513747 0.1388888
Moved 17.70427 289.9578 442 -0.1621347 0.1388888
Moved 17.71617 284.5666 434.2416 -0.1746143 0.118934
Moved 17.73088 276.2291 430.3375 -0.1939141 0.1088925
Moved 17.74748 269.0454 425.0363 -0.210543 0.09525793
Moved 17.76216 260.4004 417.8337 -0.2305546 0.07673264
Moved 17.77681 253.6609 410.6609 -0.2461552 0.05828425
Moved 17.79261 247.7474 404.7474 -0.2598439 0.0430746
Moved 17.80839 242.7624 399.2029 -0.2713834 0.02881411
Moved 17.8235 236.7028 392.7028 -0.2854102 0.01209565
Moved 17.83821 230.8206 385.5258 -0.2990263 -0.006363676
Moved 17.8556 224.7832 378.0443 -0.3130018 -0.02560619
Moved 17.87031 220.4663 372.2883 -0.3229947 -0.04041075
Moved 17.88652 215.1651 364.9419 -0.3352659 -0.05930582
Moved 17.90187 210.8446 357.741 -0.3452672 -0.07782673
Moved 17.91758 206.5428 350.5714 -0.3552249 -0.09626702
Moved 17.93144 204.2788 346.1314 -0.3604656 -0.1076868
Moved 17.94664 199.943 338.9051 -0.3705023 -0.126273
Moved 17.96241 197.0858 333.1716 -0.3771162 -0.1410196
Moved 17.97682 194.2092 326.4183 -0.3837751 -0.1583893
Moved 17.99958 189.4479 316.6719 -0.3947966 -0.1834572
Stationary 18.01097 189.4479 316.6719 -0.3947966 -0.1834572
Moved 18.0229 187.7904 311.1616 -0.3986334 -0.1976298
Moved 18.03822 186.7311 309.4622 -0.4010854 -0.2020005
Moved 18.05381 185.2146 304.6439 -0.4045958 -0.2143934
Moved 18.07066 183.7735 301.5469 -0.4079318 -0.2223587
Moved 18.08509 183.333 299.666 -0.4089514 -0.2271965
Moved 18.10206 183 297.8947 -0.4097222 -0.2317524
Moved 18.1157 183 296.4565 -0.4097222 -0.2354515
Moved 18.13136 183 295.5 -0.4097222 -0.2379116
Moved 18.14698 183 294.9653 -0.4097222 -0.2392868
Stationary 18.16322 183 295 -0.4097222 -0.2391976
Moved 18.17714 183 294.0396 -0.4097222 -0.2416679
Moved 18.19218 183 293.5 -0.4097222 -0.2430556
Stationary 18.20701 183 293.5 -0.4097222 -0.2430556
Moved 18.22276 183 294 -0.4097222 -0.2417696
Stationary 18.23783 183 294 -0.4097222 -0.2417696
Moved 18.25624 192.5269 294 -0.3876692 -0.2417696
Moved 18.27519 197.8903 294 -0.3752539 -0.2417696
Moved 18.28679 206.3185 302.3274 -0.3557442 -0.2203514
Moved 18.3011 213.5257 305.2103 -0.339061 -0.2129366
Moved 18.31666 222.7818 307.0805 -0.3176348 -0.2081263
Moved 18.33192 232.8493 308.9785 -0.2943302 -0.2032447
Moved 18.34776 242.9457 310.4208 -0.270959 -0.199535
Moved 18.36384 253.5332 312 -0.246451 -0.1954732
Moved 18.37742 265.7137 312 -0.2182553 -0.1954732
Moved 18.39396 278.7232 312 -0.1881407 -0.1954732
Moved 18.4094 287.9189 312 -0.1668545 -0.1954732
Moved 18.42466 301.8335 312 -0.1346447 -0.1954732
Moved 18.44014 312.546 303.5453 -0.1098472 -0.2172188
Moved 18.45576 323.1591 299.5032 -0.08527984 -0.2276151
Moved 18.47142 334 295.5 -0.06018519 -0.2379116
Moved 18.4871 342.5181 292.9307 -0.04046743 -0.2445198
Moved 18.51197 362.4561 283.6959 0.005685488 -0.2682719
Moved 18.52919 371.0389 278.9805 0.02555301 -0.2803999
Moved 18.5496 379.6939 274.6531 0.04558772 -0.2915301
Moved 18.56233 390.2193 267.4461 0.06995211 -0.3100667
Moved 18.57438 397.6351 260.3649 0.08711834 -0.3282797
Moved 18.58732 404.1354 252.5087 0.1021653 -0.348486
Moved 18.59983 412.521 242.5748 0.1215763 -0.374036
Stationary 18.61021 412.521 242.5748 0.1215763 -0.374036
Moved 18.62419 418.3708 233.9438 0.1351176 -0.3962349
Moved 18.64073 424.1215 223.5374 0.1484295 -0.4230006
Moved 18.65586 428.6577 212.2461 0.1589299 -0.452042
Moved 18.67091 432.3226 201.3708 0.1674135 -0.4800133
Moved 18.68678 435.2156 192.3533 0.1741102 -0.5032066
Moved 18.70161 436.1493 187.2535 0.1762715 -0.5163233
Moved 18.71714 438.6372 180.4512 0.1820306 -0.5338191
Moved 18.73265 440.0775 175.7675 0.1853646 -0.5458655
Moved 18.74922 441.5 171.5 0.1886574 -0.5568416
Moved 18.76509 441.9568 169.0432 0.1897147 -0.5631605
Moved 18.78489 442 165.1664 0.1898148 -0.5731316
Stationary 18.79496 442 165.1664 0.1898148 -0.5731316
Moved 18.80882 442 164.5 0.1898148 -0.5748457
Stationary 18.8246 442 164.5 0.1898148 -0.5748457
Moved 18.84019 434.1949 172.8051 0.1717474 -0.5534849
Moved 18.85774 419.8124 189.6251 0.1384546 -0.5102235
Moved 18.87178 407.0947 211.8105 0.1090156 -0.4531622
Moved 18.88749 396.3309 233.3381 0.08409937 -0.3977929
Moved 18.90257 387.7895 256.0964 0.06432761 -0.3392583
Moved 18.91795 382.0634 272.8099 0.05107254 -0.2962708
Moved 18.93351 375.5735 297.7061 0.03604978 -0.2322374
Moved 18.94838 373 318.5 0.0300926 -0.1787552
Moved 18.96492 369.1052 339.5092 0.0210768 -0.1247192
Moved 18.97929 366.1859 361.1057 0.01431922 -0.06917278
Moved 18.99476 364.3069 377.1585 0.009969672 -0.02788457
Moved 19.01652 360 412 0 0.06172835
Stationary 19.02754 360 412 0 0.06172835
Moved 19.04014 359.1822 430.2675 -0.001893143 0.1087125
Moved 19.05787 356.5121 447.9276 -0.008073896 0.1541346
Moved 19.07145 356.3139 464.2337 -0.008532703 0.1960743
Moved 19.08738 354.8738 483.7666 -0.01186619 0.2463132
Moved 19.10225 353.4241 495.3344 -0.01522193 0.2760658
Moved 19.11796 353 507.0384 -0.01620372 0.3061686
Moved 19.13371 353 514.1986 -0.01620372 0.3245848
Moved 19.14814 352.424 519.8802 -0.01753718 0.3391981
Moved 19.16563 352 527.0775 -0.01851852 0.3577096
Moved 19.17924 352 531.9025 -0.01851852 0.3701196
Moved 19.19444 352 534.7829 -0.01851852 0.3775279
Moved 19.21028 352 536.3304 -0.01851852 0.3815081
Moved 19.2256 352 537.7665 -0.01851852 0.3852018
Moved 19.24064 352 539.2075 -0.01851852 0.3889081
Stationary 19.26265 352 539 -0.01851852 0.3883744
Stationary 19.27342 352 539 -0.01851852 0.3883744
Stationary 19.28581 352 539 -0.01851852 0.3883744
Stationary 19.30033 352 539 -0.01851852 0.3883744
Stationary 19.31797 352 539 -0.01851852 0.3883744
Moved 19.3322 360.7638 539 0.001767973 0.3883744
Moved 19.34947 364.833 529.1671 0.01118749 0.3630839
Moved 19.36393 370.0553 522.9337 0.02327611 0.3470515
Moved 19.37898 377.3083 514.23 0.04006555 0.3246655
Moved 19.39531 384.3536 505.7542 0.05637397 0.3028656
Moved 19.41084 393.025 496.975 0.07644683 0.2802854
Moved 19.42588 401.8475 486.383 0.09686927 0.2530425
Moved 19.44136 411.4688 475.3214 0.1191407 0.224592
Moved 19.45582 420.2472 464.4539 0.1394611 0.1966407
Moved 19.47593 426.1176 457.0588 0.15305 0.1776204
Moved 19.48832 435.4353 447.5647 0.1746187 0.1532013
Moved 19.50279 443.8769 439.1231 0.1941594 0.1314894
Moved 19.51875 450.3375 431.5781 0.2091145 0.1120836
Moved 19.53346 458.0798 422.9202 0.2270367 0.08981512
Moved 19.54924 464.8046 416.1954 0.2426032 0.07251889
Moved 19.56483 473.3957 407.6043 0.2624899 0.05042252
Moved 19.58131 477 402.5 0.2708333 0.03729416
Moved 19.59489 483.6288 395.4454 0.2861778 0.01914974
Moved 19.61036 490.8769 389.4985 0.3029558 0.003854021
Moved 19.62614 497.2281 381.7719 0.3176576 -0.01601874
Moved 19.64241 502.9832 377.2626 0.3309797 -0.02761684
Moved 19.65934 508.7328 372.9504 0.3442891 -0.03870795
Moved 19.67207 514.4894 367.5106 0.3576145 -0.05269925
Moved 19.6934 525.4803 359.2158 0.3830562 -0.07403354
Stationary 19.70359 525.4803 359.2158 0.3830562 -0.07403354
Moved 19.71806 531.5278 355.7361 0.3970551 -0.0829834
Moved 19.73411 537.2955 351.2783 0.4104063 -0.09444884
Moved 19.75001 543.0583 347.9708 0.423746 -0.1029558
Moved 19.76545 547.3711 346.543 0.4337294 -0.1066282
Moved 19.78074 552.5965 343.2017 0.4458252 -0.115222
Moved 19.79515 558.3673 340.3163 0.4591835 -0.1226432
Moved 19.81089 562.337 339.6657 0.4683728 -0.1243166
Moved 19.82637 570.409 336.1182 0.4870578 -0.1334408
Moved 19.84257 576.3081 333.3459 0.5007132 -0.1405712
Moved 19.85893 581.3055 332.2315 0.5122812 -0.1434375
Moved 19.87239 589.2443 330.7926 0.5306579 -0.1471384
Moved 19.88682 599.5323 327.705 0.554473 -0.1550798
Moved 19.9102 615.5642 320.7744 0.5915838 -0.1729055
Ended 19.92079 615.5642 320.7744 0.5915838 -0.1729055
Candidates 19.99141 12 travel excel angel cancel tandem rebel snerk handful several isabel carvell recall
Began 20.59648 482 285 0.2824074 -0.2649178
Stationary 20.61195 482 285 0.2824074 -0.2649178
Stationary 20.62617 482 285 0.2824074 -0.2649178
Stationary 20.64222 482 285 0.2824074 -0.2649178
Moved 20.66081 482 300.2966 0.2824074 -0.2255748
Moved 20.6736 473.2378 308.5104 0.2621246 -0.2044485
Moved 20.68946 472.3001 320.899 0.259954 -0.1725851
Moved 20.70384 469.7089 336.7466 0.2539557 -0.1318246
Ended 20.7202 470 348.1436 0.2546296 -0.1025113
Accept 20.76283 0 travel
Began 21.18019 521 351 0.3726852 -0.09516476
Stationary 21.19691 521 351 0.3726852 -0.09516476
Stationary 21.21162 521 351 0.3726852 -0.09516476
Stationary 21.22816 521 351 0.3726852 -0.09516476
Stationary 21.24266 521 351 0.3726852 -0.09516476
Stationary 21.25959 521 351 0.3726852 -0.09516476
Stationary 21.27311 521 351 0.3726852 -0.09516476
Stationary 21.29036 521 351 0.3726852 -0.09516476
Moved 21.30507 510.2219 351 0.3477359 -0.09516476
Moved 21.32121 502.8644 351 0.3307046 -0.09516476
Moved 21.33622 493.5425 351 0.3091263 -0.09516476
Moved 21.35151 484.4942 359.0016 0.2881811 -0.07458424
Moved 21.37367 464.3587 362.3773 0.2415712 -0.06590203
Stationary 21.38432 464.3587 362.3773 0.2415712 -0.06590203
Moved 21.39705 452.6126 362 0.214381 -0.06687243
Moved 21.41368 442.2739 362 0.1904489 -0.06687243
Moved 21.42857 423.817 363.3987 0.1477246 -0.06327507
Moved 21.4441 405.249 363 0.104743 -0.06430049
Moved 21.45948 388.9403 363 0.06699135 -0.06430049
Moved 21.47499 371.369 363 0.02631704 -0.06430049
Moved 21.49006 352.9528 353.7402 -0.01631305 -0.08811691
Moved 21.50685 335.2328 349.6101 -0.05733137 -0.09873951
Moved 21.52116 320.6681 344.8893 -0.09104599 -0.1108814
Moved 21.53736 300.8235 339.4196 -0.1369826 -0.1249495
Moved 21.55272 285.1872 335.2562 -0.1731777 -0.1356581
Moved 21.57432 257.8028 326.601 -0.2365675 -0.1579194
Moved 21.58909 251.5111 324.2045 -0.2511316 -0.1640832
Stationary 21.60124 251.5111 324.2045 -0.2511316 -0.1640832
Moved 21.61369 245.656 322.664 -0.2646852 -0.1680453
Moved 21.62886 239.5 321.5 -0.2789352 -0.1710391
Moved 21.645 236.4392 321 -0.2860204 -0.1723252
Moved 21.66056 234.7227 321 -0.2899937 -0.1723252
Moved 21.67515 232.2832 321 -0.2956406 -0.1723252
Moved 21.69011 231.5 321 -0.2974537 -0.1723252
Moved 21.70497 231 321 -0.2986111 -0.1723252
Stationary 21.72166 231 321 -0.2986111 -0.1723252
Stationary 21.73686 231 321 -0.2986111 -0.1723252
Moved 21.75816 231 336.1282 -0.2986111 -0.1334153
Stationary 21.76915 231 336.1282 -0.2986111 -0.1334153
Moved 21.78355 241.3245 343.7894 -0.2747117 -0.1137104
Moved 21.7986 250.3552 352.4473 -0.2538075 -0.09144214
Moved 21.81382 259.0822 361.0822 -0.2336061 -0.06923314
Moved 21.8296 269.5125 368.9375 -0.2094618 -0.04902914
Moved 21.84547 280.7552 377.3164 -0.1834371 -0.02747846
Moved 21.86082 290.0793 385.8482 -0.1618536 -0.005534568
Moved 21.87605 312.1261 401.8445 -0.1108193 0.03560835
Moved 21.89177 330.628 414.8194 -0.06799077 0.06897989
Moved 21.90672 348.5607 427.6705 -0.02647981 0.1020331
Moved 21.9225 365.8078 440.6058 0.01344403 0.135303
Moved 21.94346 394.5226 461.6818 0.07991353 0.1895106
Stationary 21.95442 394.5226 461.6818 0.07991353 0.1895106
Moved 21.96666 407.7366 469.4297 0.1105013 0.2094384
Moved 21.98375 425.7661 481.6694 0.1522364 0.2409192
