did you have a good time
did you have a good time
Basic
Radial

0.6 0.6
432 388.8
Began 384.0248 268 395 -0.212963 0.01800408
Stationary 384.0556 268 395 -0.212963 0.01800408
Stationary 384.0863 268 395 -0.212963 0.01800408
Stationary 384.1169 268 395 -0.212963 0.01800408
Stationary 384.1477 268 395 -0.212963 0.01800408
Stationary 384.1784 268 395 -0.212963 0.01800408
Stationary 384.2091 268 395 -0.212963 0.01800408
Stationary 384.2398 268 395 -0.212963 0.01800408
Stationary 384.2706 268 395 -0.212963 0.01800408
Stationary 384.3013 268 395 -0.212963 0.01800408
Stationary 384.332 268 395 -0.212963 0.01800408
Moved 384.3627 296.9086 410.5208 -0.1460449 0.0579239
Moved 384.3934 371.5257 457.57 0.02667983 0.1789351
Moved 384.4242 415.5133 481.7219 0.1285031 0.2410541
Moved 384.4549 432.0313 495.0313 0.1667391 0.2752862
Moved 384.4856 444.472 506.472 0.195537 0.3047118
Moved 384.5163 451.4488 513.4489 0.2116871 0.3226565
Moved 384.547 455.1144 516.1144 0.2201722 0.3295123
Moved 384.5777 456 517.6293 0.2222222 0.3334087
Moved 384.6085 457 519.5 0.2245371 0.3382201
Moved 384.6392 457 519 0.2245371 0.3369341
Stationary 384.6699 457 519 0.2245371 0.3369341
Moved 384.7007 437.4154 511.5923 0.1792023 0.3178814
Moved 384.7314 390.0471 479.233 0.06955335 0.2346526
Moved 384.7621 346.1535 450.0062 -0.0320521 0.1594809
Moved 384.7928 312.9349 428.29 -0.1089469 0.1036264
Moved 384.8235 283.1162 405.1033 -0.1779717 0.04399001
Moved 384.8542 268.4106 394.2737 -0.2120124 0.01613617
Moved 384.885 260.5246 388.5246 -0.2302672 0.001349155
Ended 384.9157 255.7353 383.4706 -0.2413534 -0.01164958
Candidates 385.0078 13 did this asia food aids dod dos his aid sports died thus does
Began 385.5301 320 465 -0.09259259 0.1980452
Stationary 385.5608 320 465 -0.09259259 0.1980452
Moved 385.5915 371.769 465 0.0272429 0.1980452
Moved 385.6222 424.3291 448.1677 0.1489099 0.1547523
Moved 385.653 448.2501 441.6875 0.2042826 0.1380851
Ended 385.6837 458 440 0.2268519 0.1337448
Accept 385.7451 0 did
Began 386.4209 356 543 -0.009259283 0.3986624
Stationary 386.4516 356 543 -0.009259283 0.3986624
Stationary 386.4824 356 543 -0.009259283 0.3986624
Stationary 386.5131 356 543 -0.009259283 0.3986624
Stationary 386.5438 356 543 -0.009259283 0.3986624
Moved 386.5745 390.0195 543 0.06948967 0.3986624
Moved 386.6053 431.5235 543 0.1655636 0.3986624
Moved 386.636 462.4529 532.5094 0.2371596 0.3716804
Moved 386.6667 487.1017 528.3797 0.2942168 0.3610588
Moved 386.6974 505.1776 523.6075 0.3360591 0.3487846
Moved 386.7281 522.4017 518.8661 0.37593 0.3365896
Moved 386.7588 532.1176 515.5883 0.3984203 0.3281591
Moved 386.7896 542.9073 513.5232 0.4233965 0.3228476
Moved 386.8203 547.6891 513 0.4344656 0.321502
Moved 386.851 552.2345 513 0.4449872 0.321502
Stationary 386.8817 552 513 0.4444444 0.321502
Moved 386.9124 540.1171 517.8829 0.4169377 0.3340609
Moved 386.9431 514.7589 524.4713 0.3582381 0.3510062
Moved 386.9738 474.0857 526 0.2640872 0.3549381
Moved 387.0046 448.8936 526 0.2057722 0.3549381
Moved 387.0353 426.6005 526 0.1541678 0.3549381
Moved 387.066 412.3947 526 0.1212841 0.3549381
Moved 387.0967 405.5848 526 0.1055204 0.3549381
Ended 387.1274 405.5848 526 0.1055204 0.3549381
Candidates 387.2196 13 you toy i root roy your to output tour u report too utility
Began 387.7419 338 477 -0.05092591 0.2289094
Moved 387.7726 346.9269 477 -0.03026188 0.2289094
Moved 387.8033 377.1078 477 0.03960133 0.2289094
Moved 387.834 406.4699 477 0.1075692 0.2289094
Moved 387.8647 426.6508 477 0.1542842 0.2289094
Ended 387.8954 440 470 0.1851852 0.2109053
Accept 387.9568 0 you
Began 388.5712 372 498 0.02777775 0.2829217
Stationary 388.6019 372 498 0.02777775 0.2829217
Stationary 388.6327 372 498 0.02777775 0.2829217
Moved 388.6634 354.5186 498 -0.01268844 0.2829217
Moved 388.6941 334.4457 485.4819 -0.05915339 0.2507251
Moved 388.7249 305.7853 476.8356 -0.125497 0.2284864
Moved 388.7555 275.064 465.6256 -0.1966112 0.1996543
Moved 388.7863 241.3813 454.5953 -0.2745804 0.1712843
Moved 388.817 214.3296 446.0989 -0.3372 0.1494312
Moved 388.8477 190.0318 440.2948 -0.3934449 0.1345031
Moved 388.8784 176.0694 435.2673 -0.4257653 0.1215723
Moved 388.9091 166.1527 431.5764 -0.4487205 0.112079
Moved 388.9399 158.6926 430 -0.4659894 0.1080246
Moved 388.9705 154.9691 429 -0.4746086 0.1054526
Moved 389.0013 152.0933 428 -0.4812656 0.1028806
Moved 389.032 150.5 428 -0.4849537 0.1028806
Moved 389.0627 150 428 -0.4861112 0.1028806
Moved 389.0934 150 425.8158 -0.4861112 0.0972628
Moved 389.1241 164.8559 412.1441 -0.4517224 0.06209892
Moved 389.1549 191.793 385.207 -0.3893682 -0.007183639
Moved 389.1856 215.9482 356.0648 -0.3334532 -0.08213804
Moved 389.2163 236.924 330.345 -0.2848982 -0.1482895
Moved 389.247 255.286 306.918 -0.2423934 -0.2085444
Moved 389.2777 272.3524 289.6476 -0.2028879 -0.252964
Moved 389.3084 279.3228 281.6772 -0.1867527 -0.2734641
Moved 389.3392 285 277.5 -0.1736111 -0.2842079
Moved 389.3699 289.0656 272.9344 -0.1642 -0.2959505
Moved 389.4006 292.9088 269.0912 -0.1553038 -0.3058352
Moved 389.4313 295.7849 267.2151 -0.148646 -0.3106608
Moved 389.4621 301.9743 261.2692 -0.1343187 -0.3259537
Moved 389.4928 319.0641 247.3616 -0.09475891 -0.3617244
Moved 389.5235 330.2863 238.8091 -0.06878162 -0.3837215
Moved 389.5542 335.9197 238 -0.05574137 -0.3858025
Moved 389.5849 341.4914 238 -0.04284407 -0.3858025
Moved 389.6156 343 283.1268 -0.03935183 -0.2697357
Moved 389.6463 328.0243 342.6591 -0.0740179 -0.1166176
Moved 389.6771 317.6031 372.4922 -0.09814093 -0.03988643
Moved 389.7078 309.9593 397.4418 -0.115835 0.02428443
Moved 389.7385 301.8926 417.876 -0.1345079 0.07684162
Moved 389.7692 295.1405 435.5784 -0.1501376 0.1223724
Moved 389.8 290.0567 446.8583 -0.1619058 0.1513845
Moved 389.8307 284.3131 458.5303 -0.1752011 0.1814049
Moved 389.8614 279.564 469.8719 -0.1861944 0.2105759
Moved 389.8921 276.5 477 -0.193287 0.2289094
Moved 389.9228 273.8956 482.1044 -0.1993158 0.242038
Moved 389.9536 272 484.9802 -0.2037037 0.2494347
Ended 389.9843 272 485 -0.2037037 0.2494856
Candidates 390.0457 13 have teacher gave tract grave react fact trace race range grace france text
Began 390.5987 317 522 -0.09953702 0.3446501
