come and see our new car
come and see our new car
Basic
List

0.6 0.6
432 388.8
Began 617.2592 339 228 -0.04861111 -0.4115227
Stationary 617.2899 339 228 -0.04861111 -0.4115227
Moved 617.3207 353.3597 256.4024 -0.01537095 -0.3384713
Moved 617.3514 395.7065 302.5427 0.08265406 -0.2197976
Moved 617.3821 431.1173 335.8575 0.1646233 -0.1341115
Moved 617.4129 459.6003 362.4003 0.2305562 -0.06584293
Moved 617.4435 477.5172 378.431 0.2720305 -0.02461178
Moved 617.4744 491.8199 388.8559 0.3051386 0.0022013
Moved 617.5051 502.1252 393.5313 0.3289936 0.01422658
Moved 617.5358 512.1971 394 0.3523082 0.01543206
Moved 617.5667 521.8273 385.0695 0.3746003 -0.007537363
Moved 617.5973 531.5719 369.1417 0.3971572 -0.04850403
Moved 617.628 537.6776 347.9346 0.4112906 -0.103049
Moved 617.6588 539.5359 331.3204 0.4155923 -0.1457808
Moved 617.6895 540 314.9638 0.4166667 -0.1878504
Moved 617.7202 540 302.5116 0.4166667 -0.2198776
Moved 617.751 540 285.4962 0.4166667 -0.2636416
Moved 617.7817 528.6854 262.0563 0.3904755 -0.3239294
Moved 617.8124 523 249 0.3773148 -0.3575103
Moved 617.8432 517.8792 241.8188 0.3654611 -0.3759804
Moved 617.8739 502.5265 236.0752 0.3299223 -0.3907531
Moved 617.9047 477.4787 241.3475 0.2719414 -0.3771926
Moved 617.9354 444.593 260.2713 0.1958172 -0.3285204
Moved 617.9661 413.4094 290.5906 0.1236329 -0.2505386
Moved 617.9969 392.6687 309.3313 0.075622 -0.2023373
Moved 618.0276 375.4756 328.4451 0.03582328 -0.1531763
Moved 618.0583 359.6617 347.8152 -0.000783205 -0.1033559
Moved 618.0891 342.2133 368.144 -0.04117295 -0.05106993
Moved 618.1198 325.822 389.6492 -0.07911582 0.00424181
Moved 618.1505 312.8705 407.9554 -0.109096 0.05132553
Moved 618.1812 296.1922 428.7116 -0.1477032 0.1047109
Moved 618.212 282.9695 448.0457 -0.1783112 0.1544383
Moved 618.2427 271.8516 463.914 -0.2040472 0.195252
Moved 618.2734 263.3489 478.3022 -0.2237294 0.2322586
Moved 618.3041 254.7255 495.549 -0.2436909 0.2766176
Moved 618.3349 250.3799 505.4805 -0.2537503 0.3021618
Moved 618.3657 246.0256 513.4615 -0.2638296 0.322689
Moved 618.3964 244.96 517.08 -0.2662963 0.3319958
Moved 618.4271 243.0886 519.9114 -0.2706283 0.3392783
Moved 618.4578 243 521 -0.2708333 0.3420781
Ended 618.4885 243 521 -0.2708333 0.3420781
Candidates 618.6115 13 home none number come bone clone climate blonde one convert albert mine some
Began 619.3184 400 390 0.09259263 0.005143954
Stationary 619.3492 400 390 0.09259263 0.005143954
Moved 619.3799 376.9428 424.5858 0.03921946 0.09409912
Moved 619.4106 356.0677 455.9097 -0.009102523 0.1746649
Moved 619.4413 335.8708 478.6991 -0.05585467 0.2332795
Moved 619.472 318.8332 499.6002 -0.09529352 0.2870373
Moved 619.5028 303.7746 515.2254 -0.1301513 0.3272258
Moved 619.5335 290.084 526.5496 -0.1618427 0.3563518
Moved 619.5643 278.4153 536.1509 -0.1888536 0.3810464
Moved 619.595 268.8222 544.7667 -0.2110598 0.4032065
Moved 619.6257 260.5883 552.4117 -0.2301196 0.4228695
Moved 619.6564 257.0529 557.9207 -0.2383036 0.4370387
Moved 619.6872 252.3603 563.4595 -0.2491659 0.4512848
Moved 619.718 247.6186 569.3814 -0.2601421 0.4665159
Moved 619.7487 244.4384 573.1232 -0.2675036 0.4761397
Moved 619.7794 240.8975 577.1025 -0.2757002 0.4863746
Moved 619.8101 236.025 581.9501 -0.2869792 0.4988427
Moved 619.8409 231.1446 585 -0.2982764 0.5066872
Moved 619.8715 227.5 588.5 -0.306713 0.5156891
Moved 619.9023 221.5065 592.4935 -0.3205867 0.5259604
Moved 619.933 215.7696 594 -0.3338667 0.5298353
Moved 619.9638 210.0317 596.9841 -0.3471488 0.5375105
Moved 619.9945 205.4512 598.5488 -0.3577519 0.5415349
Moved 620.0253 201.581 600.419 -0.3667107 0.5463451
Moved 620.056 198.7105 601.2894 -0.3733552 0.5485839
Moved 620.0867 195.8424 602.1575 -0.3799943 0.5508166
Moved 620.1175 194.8056 602 -0.3823944 0.5504114
Moved 620.1482 192.7174 603.2826 -0.3872281 0.5537103
Moved 620.179 191.8549 603 -0.3892248 0.5529835
Stationary 620.2097 191.8549 603 -0.3892248 0.5529835
Ended 620.2404 190.6177 603 -0.3920887 0.5529835
Accept 620.3018 3 come
Began 620.4248 141 436 -0.5069445 0.1234567
Moved 620.4556 190.5201 423.7919 -0.3923146 0.09205735
Moved 620.4863 280.7566 391.8337 -0.1834338 0.009860325
Moved 620.517 321.4847 360.2449 -0.08915578 -0.07138672
Moved 620.5477 353.6044 326.3956 -0.0148047 -0.1584474
Moved 620.5785 376.1616 302.8384 0.03741115 -0.2190372
Moved 620.6092 392.5635 286.4365 0.07537852 -0.2612229
Moved 620.64 403.8753 276.6748 0.1015632 -0.2863303
Moved 620.6707 412.2858 269.7142 0.1210319 -0.3042329
Moved 620.7014 416.5071 267 0.1308034 -0.311214
Moved 620.7321 418 266 0.1342593 -0.3137861
Stationary 620.7629 418 266 0.1342593 -0.3137861
Moved 620.7936 391.3041 286.0685 0.07246325 -0.2621696
Moved 620.8243 371.5698 301.7441 0.02678196 -0.2218515
Moved 620.8551 359.1745 309.4953 -0.001910826 -0.2019154
Moved 620.8858 339.3253 319.2891 -0.04785806 -0.1767255
Moved 620.9165 320.2456 325.8772 -0.09202406 -0.1597809
Moved 620.9473 299.9904 332.5048 -0.1389112 -0.1427347
Moved 620.978 285.2906 339.0256 -0.1729385 -0.125963
Moved 621.0087 271.1445 345.4277 -0.2056841 -0.1094966
Moved 621.0395 259.7512 352.1659 -0.2320575 -0.09216591
Moved 621.0702 251.8594 356.7135 -0.2503254 -0.08046947
Moved 621.1009 244.0188 360.9813 -0.2684751 -0.06949271
Moved 621.1317 239.2809 364.3596 -0.2794423 -0.06080368
Moved 621.1624 235.7708 367.2292 -0.2875676 -0.05342287
Moved 621.1932 234 368.7501 -0.2916667 -0.04951116
Ended 621.2239 232.7972 369 -0.2944509 -0.04886839
Candidates 621.3467 13 and end wanna sand anna send adams fans ends dana seems teens sends
Began 621.9308 246 406 -0.2638889 0.04629618
Stationary 621.9615 246 406 -0.2638889 0.04629618
Stationary 621.9922 246 406 -0.2638889 0.04629618
Moved 622.023 261.1255 426.7756 -0.2288763 0.09973148
Moved 622.0537 272.5226 441.8272 -0.2024939 0.1384443
Moved 622.0844 282.7797 459.5593 -0.1787508 0.1840517
Moved 622.1152 290.2735 473.5471 -0.1614039 0.2200284
Moved 622.1459 296.0103 489.0512 -0.1481244 0.2599053
Moved 622.1766 298.5378 503.689 -0.1422737 0.2975539
Moved 622.2074 300.4181 515.6722 -0.1379212 0.3283749
Moved 622.2381 300 526.1472 -0.1388889 0.3553168
Moved 622.2689 300 534.5373 -0.1388889 0.3768962
Moved 622.2996 300 542.3203 -0.1388889 0.3969141
Moved 622.3303 292.4709 549.5291 -0.1563172 0.4154553
Moved 622.361 290.6018 556.1946 -0.160644 0.4325991
Moved 622.3917 289.0561 557.9439 -0.1642221 0.4370985
Moved 622.4225 286.5 560.5 -0.1701389 0.4436727
Moved 622.4532 285.3119 561.6881 -0.1728891 0.4467286
Moved 622.4839 283.7239 562 -0.1765651 0.4475308
Moved 622.5147 282.5 563.5 -0.1793981 0.4513887
Moved 622.5455 282 563 -0.1805555 0.4501028
Ended 622.5762 282 563 -0.1805555 0.4501028
Accept 622.7299 0 and
Candidates 622.7299 13 free are dry street set artery get dr drew ate st at after
