the union will go on strike
Moved 260.5709 435.5147 542.272 0.1748025 0.3967901
Moved 260.6017 439.2592 548.8889 0.1834705 0.4138087
Moved 260.6324 443.2695 554.2695 0.1927536 0.4276479
Moved 260.6631 450.004 560.0026 0.2083425 0.4423935
Moved 260.6938 461.4964 565.8741 0.2349454 0.457495
Moved 260.7245 478.5 572 0.2743055 0.4732509
Moved 260.7553 490.1696 573 0.3013187 0.4758229
Moved 260.786 498.48 573 0.3205556 0.4758229
Moved 260.8167 502.0286 573 0.3287699 0.4758229
Moved 260.8474 504 566.4169 0.3333333 0.458891
Moved 260.8782 488.424 526.928 0.2972778 0.357325
Moved 260.9089 448.7724 460.0823 0.2054917 0.1853968
Moved 260.9396 409.0447 399.067 0.1135294 0.02846447
Moved 260.9703 381.5752 353.1504 0.04994253 -0.08963376
Moved 261.0011 365.5742 320.1484 0.01290321 -0.1745155
Moved 261.0318 358.0194 300.0583 -0.00458469 -0.2261876
Moved 261.0625 353.9641 291.9461 -0.01397202 -0.2470522
Moved 261.0933 351.1133 281.4534 -0.02057095 -0.2740397
Moved 261.124 350 273.7198 -0.02314816 -0.2939306
Moved 261.1547 349.3706 267.1118 -0.0246051 -0.3109267
Moved 261.1854 349 261.6011 -0.02546296 -0.3251002
Moved 261.2161 349 255.9923 -0.02546296 -0.3395259
Ended 261.2468 349 254 -0.02546296 -0.3446502
Accept 261.339 0 the
Candidates 261.339 13 union public thin ethnic uniform opinion rubin region logic skin icon club symbolic
Began 262.1993 224 486 -0.3148148 0.2520575
Stationary 262.2301 224 486 -0.3148148 0.2520575
Stationary 262.2608 224 486 -0.3148148 0.2520575
Moved 262.2915 224 491.9667 -0.3148148 0.2674039
Moved 262.3222 224 500.4211 -0.3148148 0.2891487
Moved 262.3529 232 506.0797 -0.2962963 0.3037027
Moved 262.3837 233 507.9504 -0.2939815 0.3085144
Moved 262.4144 234 510.5 -0.2916667 0.3150719
Moved 262.4451 235.1679 512.1679 -0.2889631 0.3193618
Moved 262.4759 236.1984 514.1984 -0.2865777 0.3245843
Moved 262.5066 237.0695 516.0695 -0.2845613 0.3293969
Moved 262.5373 239.641 517.641 -0.2786089 0.3334387
Moved 262.568 244 520.5 -0.2685185 0.3407921
Moved 262.5988 257.2857 523.3809 -0.2377646 0.3482019
Moved 262.6295 289.6407 526 -0.1628687 0.3549381
Moved 262.6602 308.1803 526 -0.119953 0.3549381
Moved 262.6909 335.6567 526 -0.05635023 0.3549381
Moved 262.7216 356.2288 522.2332 -0.008729746 0.3452498
Moved 262.7524 370.1373 516.9725 0.02346585 0.3317194
Moved 262.7831 381.7342 514.0886 0.05031059 0.3243019
Moved 262.8139 389.334 512.222 0.0679028 0.3195009
Moved 262.8446 396.3003 510 0.08402835 0.3137859
Moved 262.8753 402.5757 508.8081 0.09855489 0.3107204
Moved 262.906 409.1256 509 0.1137167 0.3112139
Moved 262.9368 413.8686 508 0.1246958 0.3086419
Moved 262.9674 418 506.5 0.1342593 0.3047839
Moved 262.9982 419.5 507 0.1377314 0.3060699
Moved 263.0289 422.1975 504.8025 0.1439757 0.3004178
Moved 263.0596 425.0601 500.8799 0.150602 0.2903289
Moved 263.0904 429.638 494.0859 0.1611992 0.2728545
Moved 263.1211 436.5364 481.9271 0.1771677 0.241582
Moved 263.1518 446.179 460.249 0.1994885 0.1858254
Moved 263.1826 457.0076 425.7253 0.2245546 0.09703012
Moved 263.2133 463.5882 401.4414 0.2397874 0.03457148
Moved 263.244 468.3221 386.3558 0.2507456 -0.004229016
Moved 263.2747 472.5341 376.3976 0.2604956 -0.02984153
Moved 263.3055 476.024 368.9279 0.2685742 -0.04905378
Moved 263.3362 480.9044 362.1913 0.2798712 -0.06638052
Moved 263.3669 482.7797 359.2203 0.2842124 -0.074022
Moved 263.3976 484.6469 357.3531 0.2885345 -0.07882436
Ended 263.4284 485.5 356.5 0.2905093 -0.0810186
Accept 263.5204 0 union
Candidates 263.5204 13 will well week win with tell el twin still swim serum from won
Began 264.5038 283 428 -0.1782407 0.1028806
Stationary 264.5345 283 428 -0.1782407 0.1028806
Stationary 264.5652 283 428 -0.1782407 0.1028806
Stationary 264.5959 283 428 -0.1782407 0.1028806
Moved 264.6266 308.0703 439.0703 -0.1202076 0.1313536
Moved 264.6573 333.4652 455.0989 -0.06142313 0.1725795
Moved 264.6881 359.4607 474.4031 -0.00124832 0.2222303
Moved 264.7188 384.4122 493.4857 0.05650967 0.2713107
Moved 264.7495 400.9661 507.4717 0.094829 0.3072832
Moved 264.7803 417.192 521.8267 0.132389 0.3442043
Moved 264.8109 433.1837 536.947 0.1694067 0.3830939
Moved 264.8417 445.333 550.9995 0.19753 0.4192372
Moved 264.8724 454.2874 561.5748 0.2182579 0.4464372
Moved 264.9031 459.5071 567.5071 0.2303405 0.4616951
Moved 264.9339 463.3753 571.3753 0.2392947 0.4716442
Moved 264.9646 465.8767 574.8767 0.2450849 0.4806499
Moved 264.9953 468.7508 577.7508 0.2517379 0.488042
Moved 265.0261 472.6179 580.6179 0.2606896 0.4954163
Moved 265.0567 475.4842 583.4842 0.2673245 0.5027884
Moved 265.0875 478.0281 584 0.2732132 0.5041152
Moved 265.1182 481.7914 585.8957 0.2819245 0.5089909
Moved 265.149 486.7604 587 0.2934268 0.5118312
Moved 265.1797 490.2079 588 0.3014072 0.5144032
Ended 265.2104 500.5 588 0.3252315 0.5144032
Accept 265.2718 2 week
Began 266.4395 486 481 0.2916667 0.2391974
Moved 266.4702 473.9471 481 0.2637663 0.2391974
Moved 266.5009 445.5473 470.1605 0.1980262 0.211318
Moved 266.5316 407.9703 461.7941 0.1110424 0.1897995
Moved 266.5623 375.6075 458 0.03612846 0.180041
Moved 266.593 346.5 455.5 -0.03125002 0.173611
Moved 266.6237 319.5499 452.6166 -0.09363458 0.166195
Moved 266.6545 298.4361 451 -0.1425091 0.162037
Moved 266.6852 274.8678 449 -0.1970654 0.156893
Moved 266.7159 258.034 448 -0.2360325 0.1543209
Moved 266.7466 243.8993 447.4749 -0.2687516 0.1529702
Moved 266.7773 232.8667 445.9667 -0.29429 0.1490912
Moved 266.8081 222.3954 444.0989 -0.3185291 0.1442872
Moved 266.8388 211.9028 443 -0.3428175 0.1414608
Moved 266.8696 204.5 440.5 -0.3599537 0.1350308
Moved 266.9002 197.4344 438.8115 -0.3763092 0.1306878
Moved 266.931 185.6882 436.9376 -0.4034995 0.1258683
Moved 266.9617 175.2602 433.0651 -0.4276384 0.115908
Moved 266.9925 166.9932 431.6644 -0.446775 0.1123054
Moved 267.0232 156.0207 428.6736 -0.4721742 0.1046131
Moved 267.0539 145.4142 424.8047 -0.4967264 0.09466238
Moved 267.0847 135.7332 420.9333 -0.5191361 0.08470496
Moved 267.1153 130.3573 420 -0.5315802 0.08230445
Moved 267.1461 124.9701 418.485 -0.5440508 0.07840796
Moved 267.1768 120.6229 416.6229 -0.5541136 0.07361855
Moved 267.2075 118.0621 416.0621 -0.5600414 0.07217619
Moved 267.2382 115.2146 415.2146 -0.5666329 0.06999636
Moved 267.269 114 415 -0.5694444 0.06944436
Ended 267.2997 114 415 -0.5694444 0.06944436
Delete 267.3918 LeftSwipe
Began 267.7913 298 511 -0.1435185 0.3163579
Stationary 267.822 298 511 -0.1435185 0.3163579
Stationary 267.8528 298 511 -0.1435185 0.3163579
Stationary 267.8835 298 511 -0.1435185 0.3163579
Stationary 267.9142 298 511 -0.1435185 0.3163579
Moved 267.9449 316.838 500.2648 -0.09991199 0.2887468
Moved 267.9756 332.1599 494.5361 -0.06444479 0.2740124
Moved 268.0064 350.7231 489.7934 -0.02147426 0.2618142
Moved 268.0371 374.5666 485.9191 0.03371904 0.2518494
Moved 268.0678 385.7461 485.4727 0.05959739 0.2507012
Moved 268.0985 412.9321 485 0.1225281 0.2494856
Moved 268.1293 439.8708 485 0.1848862 0.2494856
Moved 268.16 457.8863 485 0.2265887 0.2494856
Moved 268.1907 473.897 485 0.2636505 0.2494856
Moved 268.2214 488.091 492.5228 0.296507 0.2688342
Moved 268.2522 497.3074 494.0768 0.3178413 0.2728313
Moved 268.2829 505.8761 495.9587 0.3376762 0.2776714
Moved 268.3136 513.6729 497.8364 0.3557242 0.282501
Moved 268.3444 521.4196 499 0.3736564 0.2854938
Moved 268.3751 526.4933 500 0.3854012 0.2880658
Moved 268.4057 531.1175 502 0.3961053 0.2932098
Moved 268.4366 534.9885 503 0.405066 0.2957818
Moved 268.4673 536.5 504 0.4085648 0.2983539
Moved 268.498 538.1835 504 0.4124618 0.2983539
Moved 268.5287 539.0814 505.0814 0.4145402 0.3011351
Stationary 268.5594 539.0814 505.0814 0.4145402 0.3011351
Moved 268.5902 540 505 0.4166667 0.3009258
Moved 268.6209 540 501.2111 0.4166667 0.2911806
Moved 268.6516 540 490.4088 0.4166667 0.2633969
Moved 268.6823 540 473.9903 0.4166667 0.2211684
Moved 268.7131 542.7944 462.0278 0.4231353 0.1904007
Moved 268.7438 548.3328 449.3343 0.4359556 0.1577528
Moved 268.7745 553.0972 438.9028 0.4469842 0.1309228
Moved 268.8052 556.0926 432.8148 0.4539181 0.1152644
Moved 268.836 558.9876 425.0371 0.4606194 0.09526001
Moved 268.8667 561.8523 420.1477 0.4672506 0.08268435
Moved 268.8974 564.7285 414.5431 0.4739085 0.06826915
Moved 268.9282 566 410.7328 0.4768519 0.05846906
Moved 268.9589 567 408.8701 0.4791667 0.05367824
Moved 268.9896 568 405.9895 0.4814814 0.04626922
Moved 269.0203 568 403.5 0.4814814 0.03986618
Ended 269.0511 568 403 0.4814814 0.03858017
Candidates 269.1432 13 roll tool toll took top will to till full fool fill doll hill
Began 270.1572 401 437 0.09490739 0.1260288
Stationary 270.1879 401 437 0.09490739 0.1260288
Moved 270.2186 401 453.0562 0.09490739 0.1673256
Moved 270.2493 401 481.6886 0.09490739 0.2409686
Moved 270.28 401 508.1644 0.09490739 0.3090647
Moved 270.3108 401 534.7109 0.09490739 0.3773428
Moved 270.3415 401 556.8705 0.09490739 0.4343376
Moved 270.3722 401 571.5 0.09490739 0.471965
Moved 270.403 401 582.9352 0.09490739 0.5013766
Moved 270.4337 401 592.3196 0.09490739 0.5255134
Moved 270.4644 401 600.9666 0.09490739 0.5477534
Moved 270.4951 401 606.553 0.09490739 0.5621217
Moved 270.5258 401 610.4259 0.09490739 0.5720831
Moved 270.5565 401 613.2942 0.09490739 0.5794603
Moved 270.5873 401 616.1663 0.09490739 0.5868474
Moved 270.618 401 617.5 0.09490739 0.5902777
Moved 270.6487 401 618.0711 0.09490739 0.5917466
Moved 270.6794 401 619 0.09490739 0.5941358
Stationary 270.7102 401 619 0.09490739 0.5941358
Stationary 270.7409 401 619 0.09490739 0.5941358
Moved 270.7717 401 620 0.09490739 0.5967077
Stationary 270.8024 401 620 0.09490739 0.5967077
Stationary 270.8331 401 620 0.09490739 0.5967077
Stationary 270.8638 401 620 0.09490739 0.5967077
Expand 270.8638
Moved 270.8946 393.7134 620 0.07804026 0.5967077
Moved 270.9253 392.9025 620 0.07616322 0.5967077
Moved 270.956 391.9415 620 0.07393857 0.5967077
Stationary 270.9867 391.9415 620 0.07393857 0.5967077
Moved 271.0174 390.8596 620 0.07143427 0.5967077
Stationary 271.0481 390.8596 620 0.07143427 0.5967077
Moved 271.0789 389.9411 620 0.06930818 0.5967077
Stationary 271.1096 389.9411 620 0.06930818 0.5967077
Stationary 271.1404 389.9411 620 0.06930818 0.5967077
Moved 271.171 388.9138 620 0.06693006 0.5967077
Stationary 271.2018 388.9138 620 0.06693006 0.5967077
Moved 271.2325 387.7616 613 0.06426284 0.5787036
Moved 271.2632 388 612 0.06481478 0.5761316
Moved 271.2939 384.3015 609.1508 0.05625347 0.5688033
Moved 271.3247 378.5526 602.829 0.04294594 0.5525436
Moved 271.3554 370.2247 594.6329 0.02366831 0.5314633
Moved 271.3861 359.26 584.408 -0.001712938 0.5051646
Moved 271.4168 348.962 573.9715 -0.02555097 0.4783216
Moved 271.4475 338.3245 563.3245 -0.05017469 0.4509374
Moved 271.4783 331 557 -0.06712963 0.4346707
Moved 271.5091 325.7227 551.4453 -0.07934571 0.4203839
Moved 271.5398 321.8438 548.8438 -0.0883245 0.4136928
Moved 271.5705 319.971 546.9709 -0.09265979 0.4088758
Moved 271.6012 319 546.4047 -0.09490739 0.4074195
Moved 271.6319 317.9677 546 -0.09729704 0.4063785
Moved 271.6627 316.8284 545 -0.0999342 0.4038065
Moved 271.6934 317 543.626 -0.09953702 0.4002726
Moved 271.7241 315.8641 544 -0.1021664 0.4012345
Moved 271.7548 314.5 543 -0.1053241 0.3986624
Stationary 271.7855 314.5 543 -0.1053241 0.3986624
Moved 271.8163 314.0034 542 -0.1064737 0.3960905
Moved 271.847 313.5 542 -0.1076389 0.3960905
Moved 271.8777 314 542 -0.1064815 0.3960905
Ended 271.9085 314 542 -0.1064815 0.3960905
Accept 272.0314 5 will
Began 272.5536 353 428 -0.01620372 0.1028806
Stationary 272.5844 353 428 -0.01620372 0.1028806
Stationary 272.6151 353 428 -0.01620372 0.1028806
Stationary 272.6458 353 428 -0.01620372 0.1028806
Stationary 272.6766 353 428 -0.01620372 0.1028806
Stationary 272.7073 353 428 -0.01620372 0.1028806
Stationary 272.738 353 428 -0.01620372 0.1028806
Moved 272.7687 367.929 437.929 0.01835406 0.128418
Moved 272.7995 377.5459 448.5458 0.0406154 0.1557248
Moved 272.8302 387.1702 458.1702 0.06289393 0.1804787
Moved 272.8609 396.7836 467.7836 0.08514732 0.2052047
Moved 272.8916 405.4826 476.4826 0.1052838 0.2275787
Moved 272.9223 416.0991 488.0991 0.1298591 0.2574565
Moved 272.9531 426.2935 498.8669 0.1534573 0.2851516
Moved 272.9838 437.4203 509.3362 0.1792137 0.3120787
Moved 273.0146 450.8946 520.9156 0.2104042 0.3418612
Moved 273.0453 461.4218 530.5663 0.2347727 0.3666828
Moved 273.076 471.1789 538.1789 0.2573585 0.3862625
Moved 273.1067 479.6823 543.2274 0.2770423 0.3992473
Moved 273.1375 486.2049 549.205 0.2921411 0.4146217
Moved 273.1682 490.9735 551.9734 0.3031793 0.4217423
Moved 273.1989 493.6365 553.6365 0.3093438 0.4260196
Moved 273.2296 495 555.3963 0.3125 0.430546
Moved 273.2604 497 555 0.3171296 0.4295266
Moved 273.2911 498 556 0.3194444 0.4320986
Moved 273.3218 499.6584 556 0.3232833 0.4320986
Moved 273.3525 501.5316 556 0.3276194 0.4320986
Moved 273.3833 504.404 556 0.3342685 0.4320986
Moved 273.414 506.5 556 0.3391203 0.4320986
Moved 273.4447 508.8486 556 0.3445571 0.4320986
Moved 273.4754 511.7174 556 0.3511977 0.4320986
Moved 273.5061 513.1481 556 0.3545095 0.4320986
Moved 273.5368 516.0971 556 0.3613358 0.4320986
Ended 273.5673 516.0971 556 0.3613358 0.4320986
Candidates 273.6291 13 go to group too do hip http you yo dip top hi trip
Began 274.7352 489 567 0.2986111 0.4603909
Stationary 274.7659 489 567 0.2986111 0.4603909
Stationary 274.7966 489 567 0.2986111 0.4603909
Moved 274.8273 477 549 0.2708333 0.4140946
Moved 274.8581 470.8365 529.4277 0.2565659 0.3637544
Moved 274.8888 466.0713 510.2139 0.2455354 0.3143359
Moved 274.9195 463.1723 487.7226 0.2388247 0.256488
Moved 274.9502 458.188 455.3163 0.2272871 0.1731385
Moved 274.981 455.5108 442.7985 0.2210897 0.1409426
Moved 275.0117 451.7334 420.0668 0.2123458 0.08247634
Moved 275.0424 449.0016 404.0078 0.2060222 0.04117228
Moved 275.0731 446.4819 392.4097 0.2001897 0.01134186
Moved 275.1038 441.2387 376.3356 0.1880526 -0.03000118
Moved 275.1346 435.4709 360.9418 0.1747012 -0.06959412
Moved 275.1653 431.2539 348.5078 0.1649396 -0.1015747
Moved 275.196 426.293 337.8789 0.1534559 -0.1289123
Moved 275.2267 419.8587 326.7175 0.1385619 -0.1576198
Moved 275.2575 413.1102 315.2205 0.1229403 -0.1871902
Moved 275.2882 408.0174 305.0348 0.1111513 -0.213388
Moved 275.3189 403.2728 296.4091 0.1001685 -0.2355733
Moved 275.3497 398.5484 289.5484 0.08923242 -0.2532191
Moved 275.3804 395.5 284 0.08217593 -0.2674897
Moved 275.4111 393.8908 281.8908 0.07845093 -0.2729146
Moved 275.4418 392.5 278.5 0.07523149 -0.2816359
Moved 275.4725 391.5 276.5 0.07291664 -0.2867798
Ended 275.5033 391.5 276.5 0.07291664 -0.2867798
Accept 275.5648 0 go
Candidates 275.5648 13 in on inn pin un job young ion pub john king iv tin
Began 276.425 378 419 0.04166663 0.07973251
Stationary 276.4558 378 419 0.04166663 0.07973251
Moved 276.4865 358.5603 442.851 -0.003332645 0.1410777
Moved 276.5172 341.4973 467.6463 -0.04283031 0.2048515
Moved 276.5479 324.8218 498.7596 -0.08143108 0.2848754
Moved 276.5786 312.1276 531.6171 -0.1108157 0.3693855
Moved 276.6093 306.3233 557.045 -0.1242515 0.4347866
Moved 276.6401 304.0629 571.6224 -0.129484 0.4722798
Moved 276.6708 303 592.5425 -0.1319445 0.5260867
Moved 276.7015 303 607.2856 -0.1319445 0.5640062
Moved 276.7323 303 618.1292 -0.1319445 0.5918959
Moved 276.763 303 630.3428 -0.1319445 0.6233097
Moved 276.7937 311.8903 639.7806 -0.111365 0.6475839
Moved 276.8245 318.4557 650.2742 -0.09616748 0.6745734
Moved 276.8552 324 658 -0.08333336 0.6944444
Moved 276.8859 331.3938 665.3937 -0.06621813 0.7134612
Moved 276.9167 336.1382 671.1382 -0.05523562 0.7282358
Moved 276.9474 339.9405 674.9404 -0.0464341 0.7380154
Moved 276.9781 341.4842 676.4843 -0.0428606 0.741986
Moved 277.0089 343.1789 677 -0.03893783 0.7433126
Moved 277.0396 344.5 678 -0.03587961 0.7458847
Moved 277.0703 345 679 -0.03472224 0.7484568
Stationary 277.101 345 679 -0.03472224 0.7484568
Moved 277.1317 346.0298 679 -0.0323383 0.7484568
Stationary 277.1624 346.0298 679 -0.0323383 0.7484568
Stationary 277.1931 346 679 -0.03240739 0.7484568
Moved 277.2239 346 665.752 -0.03240739 0.7143826
Moved 277.2546 346 652.5694 -0.03240739 0.6804768
Moved 277.2853 346 639.7505 -0.03240739 0.6475065
Moved 277.3161 346 628.4972 -0.03240739 0.6185626
Moved 277.3468 336.0333 618.1331 -0.05547856 0.5919059
Moved 277.3775 334.1594 609.4783 -0.05981614 0.5696457
Moved 277.4082 331.5 604 -0.06597221 0.5555555
Moved 277.439 331 600.7849 -0.06712963 0.547286
Moved 277.4697 329 596.9111 -0.07175927 0.5373228
Moved 277.5004 328 594.0402 -0.07407407 0.5299388
Moved 277.5311 326.61 592.61 -0.07729162 0.5262601
Moved 277.5619 326 590.5 -0.07870371 0.5208333
Moved 277.5926 325 588.8707 -0.08101851 0.5166426
Moved 277.6233 323.626 587.626 -0.08419902 0.5134413
Moved 277.6541 324 586.8076 -0.08333336 0.5113364
Ended 277.6847 324 587 -0.08333336 0.5118312
Expand 277.6847
Accept 277.8076 1 on
Began 278.4529 261 454 -0.2291666 0.169753
Stationary 278.4836 261 454 -0.2291666 0.169753
Stationary 278.5143 261 454 -0.2291666 0.169753
Moved 278.5451 277.4278 467.4409 -0.1911394 0.2043233
Moved 278.5758 293.5614 481.4912 -0.153793 0.2404608
Moved 278.6065 312.587 498.646 -0.1097524 0.2845833
Moved 278.6372 329.06 514.06 -0.07162044 0.3242283
Moved 278.668 339.5 526 -0.04745369 0.3549381
Moved 278.6987 352.8994 542.1242 -0.01643668 0.3964099
Moved 278.7294 362.294 554.49 0.005310178 0.4282148
Moved 278.7602 370.8785 563.8785 0.02518177 0.4523622
Moved 278.7909 375.6785 572.0178 0.03629287 0.4732966
Moved 278.8216 381.683 578.683 0.05019218 0.4904399
Moved 278.8523 384.2179 583.2179 0.05605995 0.5021036
Moved 278.883 385 586.0883 0.05787035 0.5094864
Moved 278.9137 385 587 0.05787035 0.5118312
Moved 278.9445 385 588 0.05787035 0.5144032
Moved 278.9751 385 589.3828 0.05787035 0.5179598
Stationary 279.0059 385 589 0.05787035 0.5169753
Moved 279.0367 379.5785 589 0.04532059 0.5169753
Moved 279.0674 374.6964 589 0.03401955 0.5169753
Moved 279.0981 369.9579 589 0.0230507 0.5169753
Moved 279.1288 364.7276 581.3644 0.01094341 0.4973362
Moved 279.1596 354.7791 575.1861 -0.01208534 0.4814456
Moved 279.1903 350.473 573.1577 -0.02205327 0.4762284
Moved 279.221 342.5 567 -0.04050925 0.4603909
Moved 279.2518 334.267 560.5113 -0.05956719 0.4437018
Moved 279.2825 326.6266 554.7511 -0.07725318 0.4288865
Moved 279.3132 320.0098 549.0065 -0.09256993 0.4141113
Moved 279.3439 314.2586 544.2586 -0.1058828 0.4018996
Moved 279.3746 304.8814 537.2543 -0.1275894 0.3838843
Moved 279.4054 294.0166 529.5083 -0.1527394 0.3639615
Moved 279.4361 285.6226 521.7484 -0.1721699 0.3440031
Moved 279.4668 279.9832 516.6555 -0.185224 0.3309039
Moved 279.4976 272.9137 510.9137 -0.2015887 0.316136
Moved 279.5282 268.5793 506.1585 -0.2116221 0.3039056
Moved 279.559 266.0522 505 -0.2174719 0.3009258
Moved 279.5897 266 503.629 -0.2175926 0.2973995
Stationary 279.6205 266 504 -0.2175926 0.2983539
Moved 279.6511 293.2206 504 -0.1545821 0.2983539
Moved 279.6819 329.0363 515.3818 -0.07167533 0.327628
Moved 279.7126 378.9761 519.9987 0.04392624 0.3395027
Moved 279.7433 434.1415 523.8761 0.1716239 0.3494755
Moved 279.7741 466 526.5 0.2453704 0.3562242
Moved 279.8048 486.9944 527 0.2939686 0.3575102
Moved 279.8355 498.6432 527 0.3209333 0.3575102
Moved 279.8662 504.0687 527 0.3334924 0.3575102
Moved 279.897 506.5407 527 0.3392147 0.3575102
Moved 279.9276 508.2036 518.5751 0.3430638 0.3358411
Moved 279.9584 508 498.7639 0.3425926 0.2848866
Moved 279.9891 488.3175 459.6112 0.2970312 0.1841851
Moved 280.0197 469.7065 411.5508 0.2539504 0.06057296
Moved 280.0506 462.8442 382.7988 0.2380652 -0.01337773
Moved 280.0813 462 362.2131 0.2361111 -0.06632447
Moved 280.112 462 353.0546 0.2361111 -0.0898803
Moved 280.1428 462 346.3084 0.2361111 -0.1072315
Moved 280.1735 455.4324 344 0.2209082 -0.1131688
Moved 280.2042 423.6361 363.4376 0.1473059 -0.06317492
Moved 280.2349 381.3257 403.517 0.04936497 0.03991005
Moved 280.2657 344.713 441.311 -0.03538668 0.1371166
Moved 280.2964 321.6228 462.481 -0.08883604 0.1915662
Moved 280.3271 306 476.5 -0.125 0.2276234
Moved 280.3578 286.8339 490.5472 -0.169366 0.2637531
Moved 280.3886 274.248 499.376 -0.1985001 0.2864608
Moved 280.4193 264.8255 505.1163 -0.2203113 0.3012251
Moved 280.45 258.8879 508.556 -0.2340558 0.310072
Moved 280.4807 253.1405 511.4297 -0.24736 0.3174633
Moved 280.5115 247.4003 513 -0.2606474 0.321502
Moved 280.5421 245 515.1772 -0.2662037 0.3271019
Ended 280.5729 243.7734 515 -0.2690431 0.326646
Candidates 280.7265 13 strike sterile stroke strikes strokes woke fertile people terror stole struggle steele settle
Began 281.2488 383 487 0.05324075 0.2546296
Moved 281.2796 412.0536 487 0.1204946 0.2546296
Moved 281.3103 470.8077 487 0.2564993 0.2546296
Moved 281.341 522.1227 487 0.3752839 0.2546296
Moved 281.3718 559.7473 487 0.4623781 0.2546296
Moved 281.4025 592.0433 487 0.5371374 0.2546296
Moved 281.4332 609.3873 487 0.5772855 0.2546296
Moved 281.464 621.8057 487 0.6060318 0.2546296
Moved 281.4947 629.5 476.5 0.6238425 0.2276234
Moved 281.5254 635.7813 480 0.6383826 0.2366254
Moved 281.5561 639.2542 480 0.6464216 0.2366254
Moved 281.5869 641.8426 480 0.6524134 0.2366254
Moved 281.6176 644.6576 479 0.6589296 0.2340534
Moved 281.6483 646.5255 479 0.6632534 0.2340534
Moved 281.679 648.1953 479 0.6671186 0.2340534
Stationary 281.7097 648.1953 479 0.6671186 0.2340534
Moved 281.7405 649.222 479 0.6694953 0.2340534
Ended 281.7712 651.1418 479 0.6739393 0.2340534
Accept 281.8326 0 strike
PhraseEnd 281.8326
