want to join us for lunch
Moved 2787.837 286.2313 235.6417 -0.1707609 -0.3918681
Moved 2787.868 295.7067 251.5111 -0.1488272 -0.3510517
Moved 2787.899 303.5501 267.8753 -0.1306711 -0.3089628
Moved 2787.93 307.6463 283.2313 -0.1211892 -0.2694668
Moved 2787.96 308 294.7776 -0.1203704 -0.2397696
Moved 2787.991 308 308.2507 -0.1203704 -0.2051165
Moved 2788.022 296.1138 320.7723 -0.1478846 -0.1729108
Moved 2788.052 291.1861 329.6279 -0.1592915 -0.1501341
Moved 2788.083 289 335.6683 -0.1643519 -0.134598
Moved 2788.114 288 341.4163 -0.1666667 -0.1198141
Moved 2788.145 288 346.159 -0.1666667 -0.1076158
Moved 2788.175 305.8684 352.4671 -0.1253045 -0.09139127
Moved 2788.206 339.3142 356 -0.04788379 -0.0823046
Moved 2788.237 372.6167 356 0.02920528 -0.0823046
Moved 2788.268 405.3899 347.1412 0.1050693 -0.1050896
Moved 2788.298 434.7764 341.5559 0.1730935 -0.119455
Moved 2788.329 459.122 336.3198 0.2294491 -0.1329225
Moved 2788.36 478.2203 332.4449 0.2736582 -0.1428887
Moved 2788.391 490.6995 330 0.3025451 -0.149177
Ended 2788.421 493.0638 328.6454 0.308018 -0.152661
Candidates 2788.483 13 to top up tip ip yup group http tp yo tool go too
Began 2789.005 283 264 -0.1782407 -0.31893
Stationary 2789.036 283 264 -0.1782407 -0.31893
Moved 2789.067 297.2335 264 -0.1452929 -0.31893
Moved 2789.097 322 264 -0.08796295 -0.31893
Moved 2789.128 343.8462 273.2637 -0.03739312 -0.2951035
Moved 2789.159 356.4178 274 -0.008292099 -0.2932099
Moved 2789.189 363.0209 274 0.006992718 -0.2932099
Ended 2789.22 364.4435 274 0.01028587 -0.2932099
Accept 2789.282 0 to
Began 2789.62 312 206 -0.1111111 -0.4681071
Stationary 2789.65 312 206 -0.1111111 -0.4681071
Stationary 2789.681 312 206 -0.1111111 -0.4681071
Stationary 2789.712 312 206 -0.1111111 -0.4681071
Stationary 2789.743 312 206 -0.1111111 -0.4681071
Moved 2789.773 331.0392 206 -0.06703878 -0.4681071
Moved 2789.804 346.3606 206 -0.03157268 -0.4681071
Moved 2789.835 360.0531 206 0.0001229842 -0.4681071
Moved 2789.865 379.701 206 0.04560431 -0.4681071
Moved 2789.896 384.0791 206 0.05573859 -0.4681071
Moved 2789.927 392.6637 216.4425 0.07561048 -0.4412488
Moved 2789.958 401.2094 229.6823 0.09539196 -0.4071959
Moved 2789.989 410.8244 246.6488 0.117649 -0.3635577
Moved 2790.019 423.3625 270.2524 0.1466723 -0.3028486
Moved 2790.05 432.0845 285.1057 0.1668623 -0.264646
Moved 2790.081 442.6893 300.5858 0.1914105 -0.2248309
Moved 2790.111 452.0673 310.3005 0.2131187 -0.1998445
Moved 2790.142 461.9098 318.2732 0.2359023 -0.1793386
Moved 2790.173 470.4432 323.2955 0.2556556 -0.1664211
Moved 2790.204 479.0442 329.0294 0.2755652 -0.1516734
Moved 2790.234 482.8916 330.8917 0.2844714 -0.1468837
Moved 2790.265 485.5 332 0.2905093 -0.144033
Moved 2790.296 485 332 0.2893518 -0.144033
Stationary 2790.326 485 332 0.2893518 -0.144033
Moved 2790.357 467.5203 332 0.2488896 -0.144033
Moved 2790.388 448.886 319.943 0.2057545 -0.1750438
Moved 2790.419 421.1594 303.6116 0.1415727 -0.2170485
Moved 2790.449 403.179 289.179 0.09995142 -0.2541693
Moved 2790.48 382.429 259.3069 0.05191912 -0.3310007
Moved 2790.511 370.0628 227.4541 0.0232935 -0.4129267
Moved 2790.542 361.1587 192.8622 0.00268211 -0.5018978
Moved 2790.572 356.5196 165.1956 -0.008056561 -0.5730568
Moved 2790.603 353.9718 140.8024 -0.01395424 -0.6357963
Moved 2790.634 353 122.4686 -0.01620372 -0.6829511
Moved 2790.665 353 107.4965 -0.01620372 -0.7214598
Moved 2790.695 353 91.38611 -0.01620372 -0.7628959
Moved 2790.726 353 84.72388 -0.01620372 -0.7800312
Moved 2790.757 353 78.97559 -0.01620372 -0.7948157
Ended 2790.787 353 77.55212 -0.01620372 -0.7984771
Candidates 2790.941 13 join john job upon pin in hpv him hiv on pc pub jon
Began 2791.402 257 234 -0.2384259 -0.3960905
Stationary 2791.433 257 234 -0.2384259 -0.3960905
Stationary 2791.463 257 234 -0.2384259 -0.3960905
Moved 2791.494 272.2616 234 -0.2030982 -0.3960905
Moved 2791.525 290.0087 234 -0.1620168 -0.3960905
Moved 2791.556 310.0829 243.0829 -0.1155489 -0.3727292
Moved 2791.586 326.8629 241 -0.07670621 -0.3780865
Moved 2791.617 338.1224 241 -0.05064249 -0.3780865
Moved 2791.648 345.1534 241 -0.03436719 -0.3780865
Ended 2791.679 346 241 -0.03240739 -0.3780865
Accept 2791.74 0 join
Began 2791.986 328 186 -0.07407407 -0.5195474
Stationary 2792.017 328 186 -0.07407407 -0.5195474
Stationary 2792.047 328 186 -0.07407407 -0.5195474
Stationary 2792.078 328 186 -0.07407407 -0.5195474
Moved 2792.109 328 200.8831 -0.07407407 -0.4812679
Moved 2792.14 344.2651 222.6241 -0.03642345 -0.4253495
Moved 2792.17 359.0101 246.0151 -0.002291451 -0.3651875
Moved 2792.201 373.9504 268.5568 0.0322925 -0.3072101
Moved 2792.232 387.0026 288.5039 0.062506 -0.2559056
Moved 2792.262 396.8398 305.6796 0.08527726 -0.2117296
Moved 2792.293 402.974 316.4611 0.09947687 -0.1839993
Moved 2792.324 403 320.0068 0.09953707 -0.1748796
Moved 2792.355 403 321.4411 0.09953707 -0.1711906
Moved 2792.385 367.6849 308.1917 0.0177891 -0.2052683
Moved 2792.416 320.2837 277.0212 -0.0919359 -0.2854392
Moved 2792.447 275.642 247.2314 -0.1952732 -0.3620591
Moved 2792.478 247.3712 229.6069 -0.2607149 -0.4073896
Moved 2792.508 227.3476 217.2317 -0.3070658 -0.439219
Moved 2792.539 210.7066 206.6476 -0.3455866 -0.4664415
Moved 2792.57 197.6607 199.3303 -0.3757855 -0.4852615
Moved 2792.601 184.1285 192.5642 -0.4071099 -0.5026641
Moved 2792.631 176.5 188 -0.4247685 -0.5144033
Ended 2792.662 176.5 188 -0.4247685 -0.5144033
Candidates 2792.754 13 us usa guys its is his gus hits ya fits id guess gifts
Began 2793.184 178 228 -0.4212963 -0.4115227
Stationary 2793.215 178 228 -0.4212963 -0.4115227
Moved 2793.246 193.5756 228 -0.3852417 -0.4115227
Moved 2793.277 214.3064 236.2883 -0.3372537 -0.3902049
Moved 2793.307 232.8664 240.6761 -0.2942906 -0.3789194
Moved 2793.338 248.5471 242.7095 -0.2579927 -0.3736897
Moved 2793.369 262.3277 245 -0.2260932 -0.3677984
Moved 2793.399 272.8031 246.4508 -0.2018447 -0.3640669
Moved 2793.43 277.9707 247 -0.1898827 -0.3626543
Ended 2793.461 281 247 -0.1828704 -0.3626543
Accept 2793.492 0 us
Began 2793.83 314 186 -0.1064815 -0.5195474
Stationary 2793.86 314 186 -0.1064815 -0.5195474
Stationary 2793.891 314 186 -0.1064815 -0.5195474
Stationary 2793.922 314 186 -0.1064815 -0.5195474
Stationary 2793.953 314 186 -0.1064815 -0.5195474
Moved 2793.983 299.1165 186 -0.140934 -0.5195474
Moved 2794.014 287.7762 186 -0.1671848 -0.5195474
Moved 2794.045 275.849 186 -0.1947939 -0.5195474
Moved 2794.075 265.9787 194.2554 -0.2176418 -0.4983144
Moved 2794.106 260.7435 197.1283 -0.2297605 -0.4909252
Moved 2794.137 258 200.0077 -0.2361111 -0.4835193
Moved 2794.168 257 205.2738 -0.2384259 -0.4699748
Moved 2794.198 257 217.8668 -0.2384259 -0.4375854
Moved 2794.229 286.3412 239.8209 -0.1705066 -0.381119
Moved 2794.26 312.1268 255.5007 -0.1108176 -0.3407904
Moved 2794.291 343.1953 271.9409 -0.03889983 -0.2985061
Moved 2794.321 375.9475 289.2441 0.03691554 -0.2540019
Moved 2794.352 406.5625 301.6591 0.1077837 -0.2220702
Moved 2794.383 427.2495 308.5624 0.1556702 -0.2043149
Moved 2794.414 445.7894 313.5964 0.1985865 -0.1913673
Moved 2794.444 461.6237 317.6605 0.23524 -0.1809144
Ended 2794.475 464 318 0.2407408 -0.1800412
Candidates 2794.567 13 do to dip so di i drop gdp too ii soup u top
Began 2795.612 368 224 0.01851857 -0.4218107
Stationary 2795.643 368 224 0.01851857 -0.4218107
Stationary 2795.674 368 224 0.01851857 -0.4218107
Stationary 2795.704 368 224 0.01851857 -0.4218107
Moved 2795.735 353.5126 224 -0.01501719 -0.4218107
Moved 2795.766 344.8364 224 -0.03510088 -0.4218107
Moved 2795.796 316 224 -0.1018519 -0.4218107
Moved 2795.827 288.2869 231 -0.1660026 -0.4038066
Moved 2795.858 264.4956 232.9292 -0.221075 -0.3988447
Ended 2795.889 255 233 -0.2430556 -0.3986626
Cancel 2795.95
Began 2796.411 388 203 0.06481478 -0.4758231
Stationary 2796.442 388 203 0.06481478 -0.4758231
Stationary 2796.472 388 203 0.06481478 -0.4758231
Moved 2796.503 369.5 203 0.02199074 -0.4758231
Moved 2796.534 347.6808 203 -0.02851655 -0.4758231
Moved 2796.565 328.2504 203 -0.07349452 -0.4758231
Moved 2796.595 315.6456 203 -0.1026723 -0.4758231
Moved 2796.626 306.9926 207.6838 -0.1227023 -0.4637762
Moved 2796.657 302.4663 211 -0.1331798 -0.455247
Moved 2796.688 299.5934 212 -0.1398301 -0.4526749
Moved 2796.718 298 215.2772 -0.1435185 -0.4442459
Moved 2796.749 297 217.7988 -0.1458333 -0.4377602
Moved 2796.78 297 224.0121 -0.1458333 -0.4217797
Moved 2796.811 300.8264 233.7332 -0.1369759 -0.396777
Moved 2796.841 313.4742 245.3794 -0.1076985 -0.3668226
Moved 2796.872 341.8656 264.9194 -0.04197777 -0.3165655
Moved 2796.903 373.3332 283.1666 0.03086398 -0.2696332
Moved 2796.933 408.1404 298.7002 0.1114362 -0.2296806
Moved 2796.964 434.7431 306.8229 0.1730164 -0.2087888
Moved 2796.995 458.0948 314.2737 0.2270713 -0.1896254
Moved 2797.026 476.1028 318.0206 0.2687564 -0.1799883
Moved 2797.056 491.8953 322.9476 0.3053131 -0.1673158
Moved 2797.087 496.1664 323 0.3152 -0.1671811
Moved 2797.118 499.2507 325.2507 0.3223396 -0.1613921
Stationary 2797.148 499 325 0.3217593 -0.1620371
Moved 2797.179 494.3261 325 0.3109401 -0.1620371
Moved 2797.21 468.0817 325 0.2501891 -0.1620371
Moved 2797.241 428.8793 325 0.1594429 -0.1620371
Moved 2797.271 391.7753 325 0.07355391 -0.1620371
Moved 2797.302 355.5258 325 -0.01035705 -0.1620371
Moved 2797.333 324.05 328.3222 -0.08321761 -0.1534923
Moved 2797.364 300.2509 332.5356 -0.1383081 -0.1426555
Moved 2797.394 285.5949 336.081 -0.1722339 -0.1335365
Moved 2797.425 269.1154 337.9769 -0.2103809 -0.1286602
Moved 2797.456 256.5905 339 -0.2393739 -0.1260288
Moved 2797.487 247.5511 341 -0.2602984 -0.1208849
Ended 2797.517 246 342 -0.2638889 -0.1183128
Candidates 2797.609 13 site suite diet super sort for sure die store due dirt dow future
Began 2798.408 216 259 -0.3333333 -0.3317901
Stationary 2798.439 216 259 -0.3333333 -0.3317901
Stationary 2798.47 216 259 -0.3333333 -0.3317901
Stationary 2798.501 216 259 -0.3333333 -0.3317901
Stationary 2798.531 216 259 -0.3333333 -0.3317901
Stationary 2798.562 216 259 -0.3333333 -0.3317901
Stationary 2798.593 216 259 -0.3333333 -0.3317901
Stationary 2798.624 216 259 -0.3333333 -0.3317901
Stationary 2798.654 216 259 -0.3333333 -0.3317901
Stationary 2798.685 216 259 -0.3333333 -0.3317901
Stationary 2798.716 216 259 -0.3333333 -0.3317901
Moved 2798.747 226.2061 259 -0.3097081 -0.3317901
Moved 2798.777 229.4755 259 -0.3021401 -0.3317901
Moved 2798.808 232.3496 259 -0.295487 -0.3317901
Moved 2798.839 235.2203 259 -0.288842 -0.3317901
Moved 2798.869 237.7898 259 -0.282894 -0.3317901
Moved 2798.9 239.2229 259 -0.2795767 -0.3317901
Moved 2798.931 241.2688 259 -0.2748408 -0.3317901
Moved 2798.962 242.3734 259 -0.2722837 -0.3317901
Moved 2798.992 243.2244 259 -0.2703137 -0.3317901
Stationary 2799.023 243.2244 259 -0.2703137 -0.3317901
Stationary 2799.054 243 259 -0.2708333 -0.3317901
Moved 2799.084 234.6443 259 -0.2901752 -0.3317901
Moved 2799.115 218.6026 259 -0.3273088 -0.3317901
Moved 2799.146 199.3959 259 -0.3717687 -0.3317901
Moved 2799.177 181.5 259 -0.4131944 -0.3317901
Moved 2799.208 163.5618 259 -0.4547181 -0.3317901
Moved 2799.238 153.131 259 -0.4788634 -0.3317901
Ended 2799.269 146.8162 259 -0.493481 -0.3317901
Cancel 2799.33
Began 2799.853 312 216 -0.1111111 -0.4423869
Stationary 2799.884 312 216 -0.1111111 -0.4423869
Stationary 2799.914 312 216 -0.1111111 -0.4423869
Moved 2799.945 301.5278 216 -0.1353523 -0.4423869
Moved 2799.976 288.6008 221.1323 -0.1652758 -0.4291865
Moved 2800.006 272.3822 227.2059 -0.202819 -0.413565
Moved 2800.037 256.5867 230.4827 -0.2393827 -0.4051372
Moved 2800.068 245.95 234.0125 -0.2640045 -0.3960586
Moved 2800.099 236.2196 237.8901 -0.2865286 -0.3860851
Moved 2800.129 231.2421 240 -0.2980506 -0.3806585
Moved 2800.16 229 242 -0.3032407 -0.3755144
Moved 2800.191 228 244.1305 -0.3055556 -0.3700349
Moved 2800.221 241.194 253.0597 -0.275014 -0.3470688
Moved 2800.252 267.2628 264.2555 -0.2146694 -0.318273
Moved 2800.283 294 276.5 -0.1527778 -0.2867798
Moved 2800.314 326.2225 291.7578 -0.07818858 -0.2475368
Moved 2800.344 352.5634 301.5211 -0.01721432 -0.2224252
Moved 2800.375 374.3632 309.0908 0.03324816 -0.2029558
Moved 2800.406 395.0871 316.6957 0.08122007 -0.183396
Moved 2800.437 415.513 322.8377 0.1285024 -0.1675985
Moved 2800.467 431.8054 330.9027 0.1662163 -0.1468553
Moved 2800.498 445.6895 337.3447 0.1983553 -0.1302862
Moved 2800.529 458.0059 344.5029 0.2268655 -0.1118752
Moved 2800.56 467.8782 350.2521 0.249718 -0.09708812
Moved 2800.59 473.4919 353.4919 0.2627128 -0.08875536
Moved 2800.621 477.0227 355.0227 0.2708858 -0.08481822
Moved 2800.652 479 356.8984 0.275463 -0.07999381
Moved 2800.682 480.77 357.77 0.2795601 -0.07775216
Moved 2800.713 481.5 358.5 0.28125 -0.07587456
Moved 2800.744 481 358 0.2800926 -0.07716057
Moved 2800.775 481 359 0.2800926 -0.07458848
Moved 2800.805 471.3541 359 0.2577641 -0.07458848
Moved 2800.836 450 359 0.2083333 -0.07458848
Moved 2800.867 415.3944 359 0.1282278 -0.07458848
Moved 2800.897 381.9379 359 0.05078207 -0.07458848
Moved 2800.928 354.5419 359 -0.01263454 -0.07458848
Moved 2800.959 327.7927 359 -0.07455389 -0.07458848
Moved 2800.99 302.5139 359 -0.1330695 -0.07458848
Moved 2801.021 286.1382 359 -0.1709764 -0.07458848
Moved 2801.051 270.0805 359 -0.2081469 -0.07458848
Moved 2801.082 257.2125 359 -0.237934 -0.07458848
Moved 2801.113 244.4774 359 -0.2674134 -0.07458848
Moved 2801.143 234.0189 348.5331 -0.2916229 -0.1015096
Moved 2801.174 226.9436 352 -0.3080009 -0.09259266
Moved 2801.205 221.1004 351 -0.321527 -0.09516476
Moved 2801.236 216.2323 350 -0.3327956 -0.09773669
Moved 2801.266 213.5 350 -0.3391204 -0.09773669
Ended 2801.297 211.8606 348.8606 -0.3429153 -0.1006673
Candidates 2801.42 13 for door your super our type sort support or dow fort sorry spite
Began 2801.912 186 261 -0.4027778 -0.3266461
Stationary 2801.942 186 261 -0.4027778 -0.3266461
Moved 2801.973 196.8438 261 -0.3776765 -0.3266461
Moved 2802.004 216.8031 261 -0.3314744 -0.3266461
Moved 2802.035 241.3583 261 -0.2746336 -0.3266461
Moved 2802.065 267.5 261 -0.2141203 -0.3266461
Moved 2802.096 286.2837 261 -0.1706396 -0.3266461
Moved 2802.127 299.0038 261 -0.141195 -0.3266461
Moved 2802.157 307.3148 268 -0.1219566 -0.308642
Moved 2802.188 312.6428 268 -0.1096232 -0.308642
Ended 2802.219 315.1322 268 -0.1038606 -0.308642
Accept 2802.28 0 for
Began 2802.588 233 253 -0.2939815 -0.3472223
Stationary 2802.618 233 253 -0.2939815 -0.3472223
Stationary 2802.649 233 253 -0.2939815 -0.3472223
Stationary 2802.68 233 253 -0.2939815 -0.3472223
Moved 2802.711 275.7288 253 -0.1950722 -0.3472223
Moved 2802.741 313.9063 253 -0.1066985 -0.3472223
Moved 2802.772 343.7708 253 -0.03756757 -0.3472223
Moved 2802.803 363.0756 260 0.007119378 -0.3292181
Moved 2802.833 394.6694 262.267 0.08025319 -0.3233875
Moved 2802.864 418.9092 264 0.1363639 -0.31893
Moved 2802.895 435.0483 265 0.1737229 -0.3163581
Moved 2802.926 443.5245 267.5082 0.1933437 -0.309907
Moved 2802.957 450.7644 271.7644 0.2101029 -0.2989599
Moved 2802.987 453.2427 276.728 0.2158395 -0.2861934
Moved 2803.018 453 289.233 0.2152778 -0.2540305
Moved 2803.049 422.6351 306.0172 0.1449887 -0.2108611
Moved 2803.079 397.2011 321.666 0.08611371 -0.1706121
Moved 2803.11 376.5627 340.8436 0.03833949 -0.1212871
Moved 2803.141 362.4049 356.4331 0.005566975 -0.08119065
Moved 2803.172 349.8324 375.3352 -0.02353614 -0.03257414
Moved 2803.202 342.0137 391.3105 -0.04163504 0.008514702
Moved 2803.233 337 400.5 -0.05324075 0.03215016
Moved 2803.264 332.779 405.221 -0.0630116 0.04429268
Moved 2803.294 330.0183 406.9817 -0.06940211 0.04882118
Moved 2803.325 319.7275 399.3095 -0.09322336 0.02908812
Moved 2803.356 302.6535 368.6004 -0.1327464 -0.04989616
Moved 2803.387 278.3465 307.4882 -0.1890128 -0.2070777
Moved 2803.417 264.4573 261.8292 -0.2211636 -0.3245136
Moved 2803.448 259.9932 227.9188 -0.2314972 -0.4117315
Moved 2803.479 259 200.8511 -0.2337963 -0.4813502
Moved 2803.51 259 177.3605 -0.2337963 -0.5417683
Moved 2803.54 267.7531 157.7478 -0.2135345 -0.5922124
Moved 2803.571 267.8482 146.6072 -0.2133144 -0.6208664
Moved 2803.602 272.3478 135.3044 -0.2028987 -0.6499372
Moved 2803.633 276.0853 125.9147 -0.194247 -0.6740876
Moved 2803.663 278 121.5787 -0.1898148 -0.6852397
Moved 2803.694 280 118.0588 -0.1851852 -0.6942931
Moved 2803.725 281 115.1881 -0.1828704 -0.7016767
Moved 2803.756 282.2357 113.7643 -0.1800098 -0.7053388
Moved 2803.786 282 111.7246 -0.1805555 -0.7105848
Stationary 2803.817 282 111.7246 -0.1805555 -0.7105848
Stationary 2803.848 282 111.7246 -0.1805555 -0.7105848
Moved 2803.878 271.4446 112 -0.2049893 -0.7098766
Moved 2803.909 265.1251 112 -0.2196179 -0.7098766
Moved 2803.94 250.2037 112 -0.2541581 -0.7098766
Moved 2803.971 236.3275 121.1345 -0.2862789 -0.6863825
Moved 2804.001 218.9928 125.001 -0.3264055 -0.6764379
Moved 2804.032 203.5425 127.4939 -0.3621701 -0.670026
Moved 2804.063 188.1662 131.3667 -0.3977634 -0.6600651
Moved 2804.094 177.264 133 -0.423 -0.6558643
Moved 2804.124 172.321 134.8395 -0.4344422 -0.6511331
Moved 2804.155 169.3437 136.6564 -0.4413341 -0.64646
Moved 2804.186 167.4847 139.5153 -0.4456373 -0.6391069
Moved 2804.216 167 146.1707 -0.4467593 -0.6219891
Moved 2804.247 183.1604 168.7872 -0.409351 -0.5638189
Moved 2804.278 204.4202 191.4203 -0.3601383 -0.5056064
Moved 2804.309 227.1131 208.1957 -0.3076085 -0.4624597
Moved 2804.339 246 224.5 -0.2638889 -0.4205247
Moved 2804.37 260.3226 237.3226 -0.2307346 -0.3875448
Moved 2804.401 273.7903 247.8322 -0.1995596 -0.3605141
Moved 2804.432 298.7275 265.6365 -0.1418345 -0.3147209
Ended 2804.462 302 268 -0.1342593 -0.308642
Candidates 2804.524 13 lunch lynch long kong lobby lung inch loci punch lock luck king pick
Began 2805.046 180 266 -0.4166667 -0.3137861
Stationary 2805.077 180 266 -0.4166667 -0.3137861
Moved 2805.108 209.2432 266 -0.348974 -0.3137861
Moved 2805.138 242.2787 266 -0.2725029 -0.3137861
Moved 2805.169 267.3452 270.3452 -0.2144787 -0.30261
Moved 2805.2 287.4343 273 -0.1679762 -0.295782
Ended 2805.23 296 273 -0.1481481 -0.295782
Accept 2805.323 0 lunch
Began 2805.446 179 283 -0.4189815 -0.2700618
Stationary 2805.476 179 283 -0.4189815 -0.2700618
Moved 2805.507 197.4514 283 -0.37627 -0.2700618
Moved 2805.538 234.3882 290 -0.2907681 -0.2520577
Moved 2805.569 284.8679 290 -0.173917 -0.2520577
Moved 2805.599 332.6778 290 -0.06324584 -0.2520577
Moved 2805.63 377.877 290 0.04138201 -0.2520577
Moved 2805.661 422.5 290 0.144676 -0.2520577
Moved 2805.691 452.347 290 0.2137663 -0.2520577
Moved 2805.722 477.3652 290 0.2716787 -0.2520577
Moved 2805.753 496.7521 282 0.3165559 -0.2726338
Moved 2805.784 509.3195 281 0.345647 -0.2752058
Ended 2805.814 517 281 0.3634259 -0.2752058
PhraseEnd 2805.876
