I want to hold your hand
Stationary 1394.414 290 646 -0.162037 0.6635801
Stationary 1394.445 290 646 -0.162037 0.6635801
Stationary 1394.476 290 646 -0.162037 0.6635801
Moved 1394.506 276.1491 614.3977 -0.1940992 0.5822985
Moved 1394.537 265.5406 577.3425 -0.2186561 0.486992
Moved 1394.568 256.633 540.1649 -0.2392755 0.3913706
Moved 1394.598 248.4733 509.2444 -0.2581636 0.3118427
Moved 1394.629 235.5108 448.1301 -0.2881693 0.1546555
Moved 1394.66 233.0645 430.3869 -0.2938322 0.1090197
Moved 1394.691 228.1584 402.4257 -0.3051889 0.03710299
Moved 1394.721 226.6362 377.6348 -0.3087125 -0.02665963
Moved 1394.752 227 359.6355 -0.3078704 -0.07295404
Moved 1394.783 226 347.5947 -0.3101852 -0.1039231
Moved 1394.813 226 342.4999 -0.3101852 -0.117027
Moved 1394.844 226 339 -0.3101852 -0.1260288
Moved 1394.875 246.7847 334.1589 -0.2620724 -0.1384802
Moved 1394.906 305.157 319.9477 -0.1269513 -0.1750316
Moved 1394.936 346.0727 296.0125 -0.03223916 -0.2365934
Moved 1394.967 380.0874 273.0388 0.04649867 -0.2956821
Moved 1394.998 402.985 255.5844 0.09950221 -0.3405753
Moved 1395.029 422.1087 242.2236 0.1437701 -0.3749393
Moved 1395.059 435.8077 232.1154 0.1754809 -0.4009378
Moved 1395.09 444.66 225.34 0.1959721 -0.4183643
Moved 1395.121 449.7011 222.299 0.2076414 -0.4261859
Moved 1395.151 453.1895 219.8105 0.2157164 -0.432586
Moved 1395.182 457.1198 217.8802 0.2248144 -0.4375509
Moved 1395.213 458.9918 217 0.2291477 -0.4398148
Moved 1395.244 460.8642 216 0.233482 -0.4423869
Moved 1395.274 462.1626 216 0.2364876 -0.4423869
Moved 1395.305 463.5 216 0.2395834 -0.4423869
Moved 1395.336 451.7888 240.5745 0.2124742 -0.379181
Moved 1395.366 425.2732 282.3629 0.1510954 -0.2717005
Moved 1395.397 396.8155 328.6409 0.08522093 -0.1526725
Moved 1395.428 370.7432 374.6622 0.02486855 -0.03430496
Moved 1395.459 353.4193 411.1614 -0.01523316 0.05957152
Moved 1395.489 340.6729 445.2504 -0.04473855 0.1472488
Moved 1395.52 328.0573 480.3566 -0.07394134 0.2375427
Moved 1395.551 322.3872 504.2894 -0.08706659 0.2990981
Moved 1395.581 318.5104 525.4269 -0.09604067 0.3534641
Moved 1395.612 315.0074 545.9559 -0.1041496 0.4062652
Moved 1395.643 315 560.4753 -0.1041667 0.4436092
Moved 1395.674 315 567.4777 -0.1041667 0.4616195
Moved 1395.704 315 572.631 -0.1041667 0.4748739
Ended 1395.735 315 572.631 -0.1041667 0.4748739
Candidates 1395.858 13 want range went rant randy teacher sent tent same rent frame debt trent
Began 1396.534 497 381 0.3171296 -0.01800419
Stationary 1396.564 497 381 0.3171296 -0.01800419
Stationary 1396.595 497 381 0.3171296 -0.01800419
Moved 1396.626 548.525 381 0.4364004 -0.01800419
Moved 1396.657 584.9041 381 0.5206112 -0.01800419
Ended 1396.687 622.7036 370.6593 0.6081102 -0.04460064
Accept 1396.749 0 want
Began 1397.609 348 509 -0.0277778 0.3112139
Stationary 1397.64 348 509 -0.0277778 0.3112139
Stationary 1397.67 348 509 -0.0277778 0.3112139
Moved 1397.701 365.9323 509 0.01373212 0.3112139
Moved 1397.732 398.4517 504.0699 0.08900851 0.2985336
Moved 1397.762 437.6884 500.4208 0.1798342 0.2891479
Moved 1397.793 472.5753 500 0.2605911 0.2880658
Moved 1397.824 501.9184 500 0.3285149 0.2880658
Moved 1397.855 527.1166 500 0.3868439 0.2880658
Moved 1397.885 545.6844 500 0.4298249 0.2880658
Moved 1397.916 555.8582 500 0.4533754 0.2880658
Moved 1397.947 561.1151 500 0.4655443 0.2880658
Ended 1397.978 565 500 0.474537 0.2880658
Candidates 1398.07 13 to top tip too tp tool toll rip yo yup up roll trip
Began 1399.298 376 381 0.03703703 -0.01800419
Stationary 1399.329 376 381 0.03703703 -0.01800419
Stationary 1399.36 376 381 0.03703703 -0.01800419
Ended 1399.391 376 381 0.03703703 -0.01800419
NextCandidatePanel 1399.452
Began 1400.22 423 391 0.1458333 0.007715971
Stationary 1400.251 423 391 0.1458333 0.007715971
Stationary 1400.281 423 391 0.1458333 0.007715971
Stationary 1400.312 423 391 0.1458333 0.007715971
Stationary 1400.343 423 391 0.1458333 0.007715971
Moved 1400.374 513.371 391 0.3550254 0.007715971
Moved 1400.404 556.0095 391 0.4537255 0.007715971
Ended 1400.435 562 391 0.4675925 0.007715971
Accept 1400.496 0 to
Began 1401.449 375 374 0.03472219 -0.03600823
Stationary 1401.479 375 374 0.03472219 -0.03600823
Stationary 1401.51 375 374 0.03472219 -0.03600823
Moved 1401.541 375 385.9521 0.03472219 -0.005267343
Moved 1401.572 392.1033 413.4963 0.07431319 0.0655768
Moved 1401.602 424.6739 480.2689 0.149708 0.2373169
Moved 1401.633 443.5981 522.6459 0.1935141 0.3463115
Moved 1401.664 459.8492 553.7234 0.2311323 0.4262434
Moved 1401.694 477.2982 584.5964 0.2715237 0.5056492
Moved 1401.725 493.2567 610.385 0.3084645 0.5719778
Moved 1401.756 506.7215 625.7215 0.339633 0.6114236
Moved 1401.787 516.3584 636.3584 0.3619408 0.6387818
Moved 1401.817 520.9954 640.9954 0.3726746 0.6507082
Moved 1401.848 522.8689 643.8689 0.3770113 0.6580988
Moved 1401.879 523.5522 644 0.378593 0.6584361
Moved 1401.909 524 644 0.3796296 0.6584361
Moved 1401.94 504.9657 586.1584 0.3355688 0.5096665
Moved 1401.971 497.9817 507.3776 0.319402 0.3070409
Moved 1402.002 498 440.8081 0.3194444 0.1358232
Moved 1402.032 517.7949 372.3336 0.365266 -0.04029443
Moved 1402.063 519.326 352.4363 0.3688102 -0.09147047
Moved 1402.094 521.1924 324.2682 0.3731306 -0.1639193
Moved 1402.124 523 304.5079 0.3773148 -0.2147432
Moved 1402.155 524.6171 292.1489 0.3810581 -0.2465308
Moved 1402.186 525 286.0194 0.3819444 -0.2622958
Moved 1402.217 525 281.0099 0.3819444 -0.2751803
Moved 1402.247 525 275.6981 0.3819444 -0.2888425
Moved 1402.278 525 272.843 0.3819444 -0.2961857
Moved 1402.309 519.6439 273 0.3695461 -0.295782
Moved 1402.339 497.1582 284.5349 0.3174959 -0.2661141
Moved 1402.37 452.6468 327.3948 0.2144602 -0.1558776
Moved 1402.401 415.3005 360.9163 0.1280104 -0.0696599
Moved 1402.432 385 391 0.05787035 0.007715971
Moved 1402.462 356.3923 415.0282 -0.008351157 0.06951685
Moved 1402.493 331.876 434.8029 -0.06510183 0.1203776
Moved 1402.524 314.8557 449.1443 -0.1045006 0.157264
Moved 1402.554 301.9774 458.8136 -0.1343117 0.1821337
Moved 1402.585 292.5453 464.4849 -0.1561451 0.1967202
Ended 1402.616 290 467 -0.162037 0.2031892
Candidates 1402.892 13 some told dome hold come home find hills holds golf gold fond dolls
Began 1404.121 410 392 0.1157407 0.01028803
Stationary 1404.152 410 392 0.1157407 0.01028803
Stationary 1404.182 410 392 0.1157407 0.01028803
Moved 1404.213 434.4588 374.1559 0.1723585 -0.03560729
Moved 1404.244 462.0148 352.5882 0.2361453 -0.09107982
Moved 1404.275 492.5515 329.0156 0.3068321 -0.1517089
Moved 1404.305 513.017 313.1282 0.3542061 -0.1925715
Ended 1404.336 525 305 0.3819444 -0.2134774
Accept 1404.398 3 hold
Began 1405.749 346 488 -0.03240739 0.2572016
Stationary 1405.78 346 488 -0.03240739 0.2572016
Stationary 1405.811 346 488 -0.03240739 0.2572016
Moved 1405.841 395.821 488 0.082919 0.2572016
Moved 1405.872 413.5172 488 0.1238824 0.2572016
Moved 1405.903 447.164 488 0.2017686 0.2572016
Moved 1405.933 479.702 488 0.277088 0.2572016
Moved 1405.995 508.7924 495.8616 0.3444269 0.2774218
Moved 1406.026 539.2056 500 0.4148279 0.2880658
Moved 1406.056 542.335 500 0.4220718 0.2880658
Moved 1406.087 544.7381 500.7381 0.4276345 0.2899642
Moved 1406.118 546.1756 501 0.430962 0.2906378
Moved 1406.148 547 502.2407 0.4328704 0.2938289
Moved 1406.179 548.5 502 0.4363426 0.2932098
Moved 1406.21 548 503.1727 0.4351853 0.296226
Moved 1406.241 525.702 505.7568 0.3835695 0.3028724
Moved 1406.271 493.434 508.6305 0.3088749 0.3102635
Moved 1406.302 462.9179 511.0984 0.2382358 0.316611
Moved 1406.333 422.8493 515.0215 0.1454845 0.3267014
Moved 1406.364 393.1605 516.884 0.07676036 0.3314916
Moved 1406.394 364.1735 520.7585 0.00966082 0.3414569
Moved 1406.425 341.2113 523.3099 -0.04349241 0.3480191
Moved 1406.456 316.1863 527.3627 -0.1014205 0.3584432
Moved 1406.486 297.6671 530.0555 -0.144289 0.3653689
Moved 1406.517 282.62 532.676 -0.1791205 0.372109
Moved 1406.548 271.6837 534 -0.2044359 0.3755144
Moved 1406.578 263.0495 535 -0.2244224 0.3780863
Ended 1406.609 261 535 -0.2291666 0.3780863
Candidates 1406.793 13 your type for tour how hope route rope hour row upper hot joe
Began 1407.592 461 430 0.2337964 0.1080246
Stationary 1407.623 461 430 0.2337964 0.1080246
Moved 1407.654 494.6241 430 0.3116299 0.1080246
Moved 1407.684 529.0164 430 0.3912417 0.1080246
Moved 1407.715 566.5067 422 0.4780248 0.08744851
Ended 1407.746 599 419 0.5532407 0.07973251
Accept 1407.838 0 your
Began 1409.497 408 386 0.1111111 -0.005144111
Stationary 1409.527 408 386 0.1111111 -0.005144111
Stationary 1409.558 408 386 0.1111111 -0.005144111
Moved 1409.589 389.4421 396.7789 0.06815314 0.02257955
Moved 1409.62 376.3409 403.3296 0.037826 0.03942788
Moved 1409.65 345.7371 414.0876 -0.03301605 0.06709778
Moved 1409.681 311.9526 421.6407 -0.1112209 0.08652435
Moved 1409.712 274.098 425.493 -0.1988473 0.09643248
Moved 1409.742 228.1298 426 -0.3052551 0.09773654
Moved 1409.773 193.9395 426 -0.3843993 0.09773654
Moved 1409.804 169.455 426 -0.4410765 0.09773654
Moved 1409.835 151.1634 426 -0.4834181 0.09773654
Moved 1409.865 136.2837 426 -0.5178618 0.09773654
Moved 1409.896 129.8882 426 -0.5326663 0.09773654
Moved 1409.927 126.0672 426 -0.5415111 0.09773654
Moved 1409.958 125 426 -0.5439815 0.09773654
Stationary 1409.988 125 426 -0.5439815 0.09773654
Moved 1410.019 151.1487 410.789 -0.4834522 0.05861364
Moved 1410.05 197.614 384.0316 -0.3758936 -0.01020683
Moved 1410.08 254.2944 351.2094 -0.2446888 -0.09462623
Moved 1410.111 296.8102 329.8345 -0.1462727 -0.1496027
Moved 1410.142 333.1283 310.2386 -0.06220296 -0.2000037
Moved 1410.172 352.1846 297.5824 -0.01809115 -0.2325556
Moved 1410.203 376.0794 282.9603 0.03722081 -0.2701638
Moved 1410.234 392.7594 274.1203 0.07583191 -0.2929005
Moved 1410.265 408.466 261.5341 0.1121897 -0.3252725
Moved 1410.295 417.1212 254.8788 0.1322249 -0.3423901
Moved 1410.326 424.8272 249.0864 0.1500631 -0.3572881
Moved 1410.357 428.7865 245.2135 0.1592281 -0.3672492
Moved 1410.388 432.4592 242.7704 0.1677296 -0.373533
Moved 1410.418 435.1832 240.8169 0.1740351 -0.3785574
Moved 1410.449 439.0526 238.9475 0.182992 -0.3833654
Moved 1410.48 444.7899 237.0701 0.1962729 -0.3881942
Moved 1410.51 452.5143 234.4952 0.2141533 -0.3948168
Moved 1410.541 461.1166 231.6278 0.2340662 -0.4021919
Moved 1410.572 465.2425 229.7576 0.2436168 -0.4070021
Moved 1410.603 468.8353 229 0.2519336 -0.4089506
Moved 1410.633 472 226.9138 0.2592593 -0.4143163
Moved 1410.664 474.9594 227 0.2661098 -0.4140947
Stationary 1410.695 475 227 0.2662037 -0.4140947
Moved 1410.725 466.0032 239.5955 0.2453778 -0.381699
Moved 1410.756 441.2898 268.4813 0.1881707 -0.3074042
Moved 1410.787 412.1744 298.8256 0.1207741 -0.2293581
Moved 1410.818 389.5 321.5 0.06828706 -0.1710391
Moved 1410.848 373.572 341.428 0.03141661 -0.1197839
Moved 1410.879 361.2238 354.7761 0.002833009 -0.08545243
Moved 1410.91 349.7727 368.0341 -0.02367427 -0.05135265
Moved 1410.941 338.7976 379.2024 -0.0490796 -0.02262767
Moved 1410.971 329.6006 391.5991 -0.070369 0.00925692
Moved 1411.002 320.7863 401.2137 -0.09077251 0.03398573
Moved 1411.033 312.1313 410.8687 -0.1108071 0.05881847
Moved 1411.063 303.4511 419.549 -0.1309003 0.08114438
Moved 1411.094 293.4373 429.5627 -0.1540803 0.1068998
Moved 1411.125 282.9131 441.0869 -0.178442 0.1365404
Moved 1411.156 275.4569 448.5432 -0.1957017 0.1557179
Moved 1411.186 266.9907 457.0093 -0.2152992 0.1774929
Moved 1411.217 261.4609 463.0782 -0.2280998 0.1931024
Moved 1411.248 258.5945 466.4056 -0.2347351 0.2016603
Moved 1411.278 259 467.3162 -0.2337963 0.2040025
Ended 1411.309 259 467.3162 -0.2337963 0.2040025
Candidates 1411.463 13 hands hand game jane name hammer dreams gang hang frame james came kansas
Began 1412.722 424 439 0.1481481 0.1311728
Stationary 1412.753 424 439 0.1481481 0.1311728
Moved 1412.784 432.858 471.1054 0.1686527 0.2137484
Moved 1412.814 487.2498 573.1142 0.2945596 0.4761167
Moved 1412.845 547.9956 660.8269 0.435175 0.7017151
Moved 1412.876 606.8664 722.7581 0.57145 0.861003
Ended 1412.906 620 736 0.6018518 0.8950616
Accept 1412.968 1 hand
Began 1416.547 445 374 0.1967593 -0.03600823
Stationary 1416.577 445 374 0.1967593 -0.03600823
Moved 1416.608 488.2449 374 0.2968632 -0.03600823
Moved 1416.639 561.3887 383.7463 0.4661777 -0.01094057
Moved 1416.669 618.3007 391.3001 0.5979182 0.008487937
Moved 1416.7 660.0845 392 0.6946401 0.01028803
Ended 1416.731 670.6386 392 0.7190709 0.01028803
PhraseEnd 1416.823
