I want to hold your hand
Ended 1225.879 594 377 0.5416667 -0.02829226
Accept 1225.94 0 to
Began 1226.585 243 361 -0.2708333 -0.06944452
Stationary 1226.616 243 361 -0.2708333 -0.06944452
Moved 1226.647 274.3861 373.5544 -0.1981804 -0.03715421
Moved 1226.678 309.6279 390.814 -0.1166021 0.007237524
Moved 1226.708 332.3129 399.3252 -0.06409045 0.02912851
Moved 1226.739 354.7403 408.7776 -0.01217529 0.05344018
Moved 1226.77 375.8379 416.0642 0.03666183 0.0721816
Moved 1226.801 396.7764 424.3882 0.08513062 0.09359096
Moved 1226.831 417 433.5 0.1319444 0.1170266
Moved 1226.862 436.8829 443.076 0.1779697 0.1416563
Moved 1226.893 453.0705 454.0504 0.2154409 0.1698826
Moved 1226.923 467 464 0.2476852 0.1954732
Moved 1226.954 483.3228 478.3228 0.2854693 0.2323116
Moved 1226.985 495.9589 493.9452 0.3147197 0.2724927
Moved 1227.016 502.4946 503.9891 0.3298485 0.2983259
Moved 1227.046 506.2549 509.2548 0.3385529 0.3118694
Moved 1227.077 508 513.9217 0.3425926 0.3238726
Moved 1227.108 510.6915 517.3829 0.3488229 0.3327749
Moved 1227.139 512.4503 520.4503 0.3528943 0.3406644
Moved 1227.169 513.9193 522.9193 0.3562947 0.3470146
Moved 1227.2 515.6786 526.6786 0.3603672 0.3566837
Moved 1227.231 517.4481 529.4481 0.3644633 0.3638068
Moved 1227.261 519.2117 533.2117 0.3685457 0.3734869
Moved 1227.292 520.5 535.5 0.3715278 0.3793723
Moved 1227.323 520 537.4174 0.3703704 0.384304
Moved 1227.354 521.3591 538.3591 0.3735164 0.3867259
Moved 1227.384 521 538.694 0.3726852 0.3875874
Moved 1227.415 521 539 0.3726852 0.3883744
Moved 1227.446 508.5465 539 0.3438576 0.3883744
Moved 1227.476 490.8514 539 0.3028967 0.3883744
Moved 1227.507 466.2651 523.7569 0.2459841 0.3491689
Moved 1227.538 443.5191 509.6794 0.1933312 0.3129613
Moved 1227.569 425.7372 497.4423 0.1521696 0.2814873
Moved 1227.599 413.5815 487.1862 0.1240313 0.2551084
Moved 1227.63 407.9406 479.9108 0.1109735 0.2363961
Moved 1227.661 403.2027 471.6081 0.1000063 0.2150413
Moved 1227.692 398.877 462.7539 0.08999298 0.1922682
Moved 1227.722 391.9849 452.9849 0.074039 0.167142
Moved 1227.753 382.8425 442.8425 0.05287607 0.1410557
Moved 1227.784 360.598 426.732 0.001384218 0.09961925
Moved 1227.814 327.5441 406.984 -0.07512946 0.04882718
Moved 1227.845 301.0961 393.048 -0.1363516 0.01298355
Moved 1227.876 277.6741 381.5746 -0.1905692 -0.01652619
Moved 1227.907 256.4155 371.0946 -0.2397789 -0.04348103
Moved 1227.937 242.1313 363.105 -0.2728443 -0.06403032
Ended 1227.968 231.8727 357.1545 -0.2965911 -0.07933526
Candidates 1228.091 13 food god shots soda this good shops spots dod chips shipped foods dos
Began 1229.166 465 386 0.2430555 -0.005144111
Stationary 1229.197 465 386 0.2430555 -0.005144111
Ended 1229.228 465 386 0.2430555 -0.005144111
NextCandidatePanel 1229.289
Began 1230.026 451 378 0.2106482 -0.02572024
Stationary 1230.057 451 378 0.2106482 -0.02572024
Ended 1230.088 451 378 0.2106482 -0.02572024
NextCandidatePanel 1230.149
Began 1230.518 449 397 0.2060185 0.02314815
Moved 1230.549 437.8329 397 0.1801687 0.02314815
Moved 1230.579 387.6374 397 0.06397555 0.02314815
Moved 1230.61 315.8136 397 -0.1022833 0.02314815
Ended 1230.641 287 397 -0.1689815 0.02314815
Cancel 1230.702
Began 1231.317 408 335 0.1111111 -0.1363169
Stationary 1231.348 408 335 0.1111111 -0.1363169
Moved 1231.378 420.4272 350.5696 0.1398778 -0.09627173
Moved 1231.409 427.6612 359.5483 0.1566232 -0.07317822
Moved 1231.44 436.1672 366.8754 0.176313 -0.05433282
Moved 1231.47 445.2437 379.3046 0.1973234 -0.02236472
Moved 1231.501 453.6557 391.3114 0.2167956 0.008516939
Moved 1231.532 463 402.5 0.2384259 0.03729416
Moved 1231.563 469.1471 409.1471 0.2526554 0.05439063
Moved 1231.593 475.6057 416.6057 0.2676057 0.07357413
Moved 1231.624 481.1164 422.1164 0.280362 0.08774784
Moved 1231.655 486.9985 426.9985 0.2939781 0.1003047
Moved 1231.686 491.7701 431.7701 0.3050233 0.1125774
Moved 1231.716 496.5129 436.0258 0.3160021 0.123523
Moved 1231.747 502.3974 441.3975 0.3296237 0.1373391
Moved 1231.778 510.9843 451.9764 0.3495006 0.1645483
Moved 1231.808 517.4815 460.2222 0.3645405 0.1857567
Moved 1231.839 521.3585 465.478 0.373515 0.1992746
Moved 1231.87 526.8856 472.7711 0.3863091 0.2180326
Moved 1231.901 531.6816 478.6816 0.3974111 0.2332344
Moved 1231.931 533.1063 484.2126 0.4007091 0.2474605
Moved 1231.962 534 488.7387 0.4027778 0.2591015
Moved 1231.993 534 490.2502 0.4027778 0.2629891
Moved 1232.024 534 493.0509 0.4027778 0.2701927
Moved 1232.054 522.9156 495 0.3771196 0.2752057
Moved 1232.085 502.6961 495 0.3303151 0.2752057
Moved 1232.116 474.3588 485.6153 0.2647195 0.2510681
Moved 1232.146 439.0605 473.562 0.1830103 0.2200666
Moved 1232.177 392.5221 451.2321 0.07528266 0.1626339
Moved 1232.208 378.6528 442.9917 0.04317781 0.1414395
Moved 1232.239 363.4269 435.7134 0.007932584 0.1227196
Moved 1232.269 350.4598 427.9732 -0.02208372 0.1028117
Moved 1232.3 346.7248 425.7248 -0.03072972 0.0970287
Moved 1232.331 345 425 -0.03472224 0.09516452
Stationary 1232.362 345 425 -0.03472224 0.09516452
Moved 1232.392 345 424 -0.03472224 0.09259254
Stationary 1232.423 345 424 -0.03472224 0.09259254
Stationary 1232.454 345 424 -0.03472224 0.09259254
Moved 1232.484 368.6043 417.5187 0.01991729 0.0759226
Moved 1232.515 405.9587 398.5206 0.1063859 0.02705911
Moved 1232.546 444.1281 380.936 0.1947409 -0.01816887
Moved 1232.577 475.7669 367.705 0.267979 -0.05219911
Moved 1232.607 507.6064 361.3097 0.3416815 -0.06864791
Moved 1232.638 529.1517 361 0.391555 -0.06944452
Moved 1232.669 550.5 361 0.4409722 -0.06944452
Ended 1232.699 554 368 0.4490741 -0.05144041
Began 1232.792 510 448 0.3472221 0.1543209
Candidates 1232.792 13 kill model look colorful hotel block thoughtful monk hopeful link click hook think
Moved 1232.822 498.8082 448 0.3213152 0.1543209
Moved 1232.853 468.9504 438.8195 0.2522001 0.1307084
Moved 1232.884 410.3017 424.5569 0.1164392 0.09402502
Moved 1232.915 353.8047 410.4512 -0.01434108 0.0577447
Moved 1232.945 301.9302 401.4573 -0.1344208 0.03461241
Moved 1232.976 269.8384 395.9731 -0.2087075 0.0205069
Moved 1233.007 231.5465 389.7093 -0.2973461 0.004396242
Ended 1233.037 207 386 -0.3541667 -0.005144111
Cancel 1233.099
Began 1234.359 379 386 0.04398147 -0.005144111
Stationary 1234.389 379 386 0.04398147 -0.005144111
Stationary 1234.42 379 386 0.04398147 -0.005144111
Stationary 1234.451 379 386 0.04398147 -0.005144111
Stationary 1234.481 379 386 0.04398147 -0.005144111
Stationary 1234.512 379 386 0.04398147 -0.005144111
Moved 1234.543 390.8933 399.9467 0.07151226 0.03072699
Moved 1234.574 394.5471 404.5471 0.07997006 0.04255923
Moved 1234.604 399.2309 410.2309 0.09081214 0.05717823
Moved 1234.635 404.7566 416.7565 0.1036031 0.07396215
Moved 1234.666 410.9229 423.2819 0.117877 0.09074564
Moved 1234.697 416.2122 429.3184 0.1301209 0.1062714
Moved 1234.727 422.6282 435.6282 0.1449726 0.1225004
Moved 1234.758 433.0341 447.0342 0.1690605 0.1518368
Moved 1234.789 438.3551 451.3552 0.1813776 0.1629504
Moved 1234.819 441.6671 454.6671 0.1890443 0.1714689
Moved 1234.85 448.7886 461.7886 0.2055291 0.1897853
Moved 1234.881 457.0741 469.0742 0.2247086 0.208524
Moved 1234.911 465.4664 475.4664 0.2441352 0.2249649
Moved 1234.942 477 483.5 0.2708333 0.2456274
Moved 1234.973 491.4547 493.1638 0.3042935 0.2704831
Moved 1235.004 502.1661 502.1661 0.3290882 0.2936369
Moved 1235.034 510.167 510.1669 0.3476087 0.3142153
Moved 1235.065 514 515.2719 0.3564815 0.3273454
Moved 1235.096 516 518.0438 0.3611111 0.3344748
Moved 1235.127 516 519.3591 0.3611111 0.3378575
Stationary 1235.157 516 519 0.3611111 0.3369341
Moved 1235.188 503.9794 497.9587 0.3332855 0.2828156
Moved 1235.219 491.9902 461.9706 0.3055329 0.1902536
Moved 1235.25 484.5 431 0.2881944 0.1105966
Moved 1235.281 482.0134 410.1069 0.2824384 0.0568592
Moved 1235.311 478.2604 394.3019 0.2737508 0.0162085
Moved 1235.342 476.5061 384.5182 0.26969 -0.008955197
Moved 1235.372 475.058 379.1159 0.2663379 -0.02285011
Moved 1235.403 469.933 374.622 0.2544747 -0.03440849
Moved 1235.434 458.7388 371.5478 0.2285622 -0.04231543
Moved 1235.465 424.9268 371 0.1502934 -0.04372435
Moved 1235.495 387.0951 371 0.06272008 -0.04372435
Moved 1235.526 337.142 371 -0.05291203 -0.04372435
Moved 1235.557 301.2758 379.1437 -0.1359355 -0.02277869
Moved 1235.588 271.1924 382.8916 -0.2055732 -0.01313896
Moved 1235.618 246.3521 386.6633 -0.2630737 -0.003438133
Moved 1235.649 224.3461 392.1635 -0.3140137 0.01070847
Moved 1235.68 202.5268 396.6183 -0.3645214 0.02216629
Ended 1235.71 201 397 -0.3680556 0.02314815
Candidates 1235.802 13 holds hills hold looks dolls gonna kills told gold folks find rolls finds
Began 1236.786 411 350 0.1180555 -0.09773669
Stationary 1236.816 411 350 0.1180555 -0.09773669
Moved 1236.847 395.5288 381.9424 0.08224259 -0.01558013
Moved 1236.878 384.7165 406.567 0.0572142 0.04775443
Moved 1236.909 373.3207 439.4304 0.03083487 0.1322796
Moved 1236.939 364.1472 468.4114 0.009599923 0.2068193
Ended 1236.97 361 484 0.002314846 0.2469135
Accept 1237.031 2 hold
Began 1237.922 351 514 -0.02083332 0.324074
Stationary 1237.953 351 514 -0.02083332 0.324074
Stationary 1237.984 351 514 -0.02083332 0.324074
Moved 1238.015 375.4758 514 0.03582368 0.324074
Moved 1238.045 398.4272 514 0.08895198 0.324074
Moved 1238.076 431.5104 514 0.1655333 0.324074
Moved 1238.107 439.1711 514 0.1832664 0.324074
Moved 1238.138 454.5 514 0.21875 0.324074
Moved 1238.168 482.7072 514 0.2840444 0.324074
Moved 1238.199 490.0361 514 0.3010094 0.324074
Moved 1238.23 504.1501 514 0.3336807 0.324074
Moved 1238.26 512.6616 514 0.3533832 0.324074
Moved 1238.291 523.9691 514 0.3795581 0.324074
Moved 1238.322 531.8483 514 0.397797 0.324074
Moved 1238.353 536.3462 522.1731 0.4082088 0.3450953
Moved 1238.383 537.5 523.5 0.4108796 0.3485081
Moved 1238.414 538 525.1882 0.4120371 0.3528502
Moved 1238.445 525.4514 527.1408 0.3829893 0.3578724
Moved 1238.475 495.6151 528 0.3139239 0.3600822
Moved 1238.506 457.5294 528 0.2257626 0.3600822
Moved 1238.537 415.1271 514.5071 0.1276091 0.3253784
Moved 1238.568 380.9555 502.7521 0.04850804 0.2951442
Moved 1238.598 349 493.5 -0.02546296 0.2713476
Moved 1238.629 317.3705 480.7579 -0.09867936 0.2385747
Moved 1238.66 291.5524 471.5822 -0.1584436 0.2149746
Moved 1238.691 270.5218 460.7609 -0.2071255 0.1871421
Ended 1238.721 252 451 -0.25 0.162037
Candidates 1238.844 13 your type toys types tour tours roots reports rope route tips typed row
Began 1239.551 423.1924 361 0.1462787 -0.06944452
Moved 1239.582 504.1116 361 0.3335917 -0.06944452
Moved 1239.612 585.5 368 0.5219908 -0.05144041
Ended 1239.643 612 368 0.5833334 -0.05144041
Accept 1239.704 0 your
Began 1240.534 432 376 0.1666667 -0.03086435
Moved 1240.565 424.9504 376 0.1503481 -0.03086435
Moved 1240.595 399.864 376 0.09227773 -0.03086435
Moved 1240.626 367.6357 364.8951 0.01767526 -0.05942623
Moved 1240.657 340.5057 363 -0.04512568 -0.06430049
Moved 1240.688 310.8048 363 -0.1138778 -0.06430049
Moved 1240.718 291.5195 363 -0.1585197 -0.06430049
Moved 1240.749 273.5104 363 -0.2002074 -0.06430049
Moved 1240.78 260.154 371.1692 -0.2311251 -0.04328912
Moved 1240.81 245.453 374.849 -0.2651551 -0.03382459
Moved 1240.841 228.6392 380.3443 -0.3040759 -0.01969059
Moved 1240.872 217.3272 385.8364 -0.3302611 -0.005564984
Moved 1240.903 205.7541 390.6984 -0.3570507 0.006940158
Moved 1240.933 192.0294 397.1882 -0.3888209 0.0236322
Moved 1240.964 180.3018 401.6793 -0.4159681 0.03518336
Moved 1240.995 178.1959 404 -0.4208429 0.04115226
Moved 1241.026 175.5143 406.4857 -0.4270501 0.04754541
Moved 1241.056 175 408.5 -0.4282407 0.05272626
Moved 1241.087 175 410 -0.4282407 0.05658428
Moved 1241.118 204.8546 411 -0.3591329 0.05915629
Moved 1241.149 245.4776 393.8565 -0.2650983 0.01506299
Moved 1241.179 287.3553 375.3223 -0.168159 -0.03260718
Moved 1241.21 323.8279 354.6821 -0.08373171 -0.08569426
Moved 1241.241 358.1081 334.7599 -0.004379352 -0.1369344
Moved 1241.271 385.0685 315.6986 0.058029 -0.1859604
Moved 1241.302 402.8892 300.1108 0.09928046 -0.2260523
Moved 1241.333 415.6497 284.9379 0.1288188 -0.2650773
Moved 1241.364 422.7458 275.3812 0.145245 -0.2896574
Moved 1241.394 426.6396 267.7209 0.1542582 -0.3093599
Moved 1241.425 429.3896 263.2208 0.1606241 -0.3209344
Moved 1241.456 430 262.1169 0.162037 -0.3237734
Moved 1241.486 431.2183 262 0.1648571 -0.3240741
Stationary 1241.517 431 262 0.1643519 -0.3240741
Moved 1241.548 431 269.2036 0.1643519 -0.3055463
Moved 1241.579 415.3217 291.7802 0.1280595 -0.247479
Moved 1241.609 394.769 321.0676 0.08048385 -0.1721514
Moved 1241.64 372.6868 348.3915 0.02936761 -0.1018738
Moved 1241.671 346.8913 370.3188 -0.03034413 -0.04547629
Moved 1241.702 328.1776 384.3668 -0.0736631 -0.009344635
Moved 1241.732 306.2343 397.8536 -0.1244577 0.02534352
Moved 1241.763 285.247 408.1574 -0.1730394 0.05184519
Moved 1241.794 263.1258 415.9686 -0.2242458 0.0719355
Ended 1241.824 238 424 -0.2824074 0.09259254
Candidates 1241.978 13 hands hand name jane kansas game james hang hamas band gamma lands gang
Began 1242.931 428 366 0.1574074 -0.05658444
Moved 1242.961 476.2423 430.2284 0.2690795 0.108612
Moved 1242.992 510.0493 484.7175 0.3473363 0.2487589
Moved 1243.023 540.7755 528.5153 0.4184619 0.3614076
Ended 1243.053 560 552 0.462963 0.4218106
Accept 1243.115 1 hand
Began 1243.545 604 356 0.5648147 -0.0823046
Stationary 1243.576 604 356 0.5648147 -0.0823046
Moved 1243.606 615.3209 356 0.5910206 -0.0823046
Moved 1243.637 656.1422 356 0.6855144 -0.0823046
Ended 1243.668 659 356 0.6921296 -0.0823046
PhraseEnd 1243.729
