learn to walk before you run
Stationary 1883.578 237 467 -0.2847222 0.2031892
Stationary 1883.608 237 467 -0.2847222 0.2031892
Moved 1883.639 237 465.7763 -0.2847222 0.2000418
Moved 1883.67 237 463.1838 -0.2847222 0.1933739
Moved 1883.701 237 449.5662 -0.2847222 0.1583493
Moved 1883.731 219.3239 398.089 -0.3256392 0.02594897
Moved 1883.762 210.7934 381.788 -0.3453856 -0.01597754
Moved 1883.793 201.8467 363.6934 -0.3660956 -0.06251715
Moved 1883.824 199.051 357.051 -0.3725671 -0.07960143
Moved 1883.854 199 354.5135 -0.3726852 -0.08612777
Moved 1883.885 199 354 -0.3726852 -0.08744855
Moved 1883.916 207.5533 354 -0.352886 -0.08744855
Moved 1883.947 216.9796 367.1837 -0.3310657 -0.0535399
Moved 1883.977 232.0013 385.2018 -0.2962932 -0.007196983
Moved 1884.008 245.3163 400.7795 -0.2654715 0.03286911
Moved 1884.039 257.3518 415.6898 -0.2376116 0.07121848
Moved 1884.069 268.5254 430.4067 -0.2117468 0.1090706
Moved 1884.1 280.9672 443.9672 -0.1829464 0.1439484
Moved 1884.131 297.1384 461.1038 -0.145513 0.188024
Moved 1884.162 302.9174 465.438 -0.1321357 0.1991717
Moved 1884.193 311.9649 473.9649 -0.1111924 0.2211031
Moved 1884.223 323.5991 485.5991 -0.0842613 0.2510265
Moved 1884.254 331.4644 494.4644 -0.06605466 0.2738281
Moved 1884.285 336.4627 499.4627 -0.05448446 0.2866838
Moved 1884.315 340.169 504.169 -0.04590506 0.2987885
Moved 1884.346 343.0378 507.0378 -0.03926426 0.3061672
Moved 1884.377 343.9088 507 -0.03724814 0.3060699
Moved 1884.408 344 507 -0.03703703 0.3060699
Stationary 1884.438 344 507 -0.03703703 0.3060699
Moved 1884.469 344 497.5355 -0.03703703 0.281727
Moved 1884.5 344 492.6661 -0.03703703 0.2692029
Moved 1884.531 335.8592 476.8665 -0.05588144 0.2285661
Moved 1884.561 332.5565 456.8954 -0.06352663 0.1772001
Moved 1884.592 333 433.1801 -0.06249999 0.116204
Moved 1884.623 333 412.2562 -0.06249999 0.06238717
Moved 1884.653 333 392.8789 -0.06249999 0.01254859
Moved 1884.684 344.2025 372.7911 -0.03656819 -0.03911752
Moved 1884.715 349.938 355.655 -0.02329171 -0.08319187
Moved 1884.746 355.9599 341.0668 -0.009352067 -0.120713
Moved 1884.776 364.4254 325.7183 0.01024385 -0.1601896
Moved 1884.807 372.9069 312.3663 0.02987713 -0.1945311
Moved 1884.838 381.9056 302.0944 0.05070736 -0.2209506
Moved 1884.869 390.4774 291.3635 0.07054955 -0.2485508
Moved 1884.899 399.0813 282.9187 0.09046594 -0.2702709
Moved 1884.93 407.7188 273.375 0.11046 -0.2948174
Moved 1884.961 415.3225 266.6774 0.1280615 -0.3120437
Moved 1884.992 422.9337 259.0662 0.14568 -0.3316198
Moved 1885.022 427.3706 254.6294 0.1559505 -0.3430314
Moved 1885.053 430.7693 250.2307 0.1638177 -0.3543449
Moved 1885.084 436.5551 243.8899 0.1772108 -0.3706536
Moved 1885.115 441.8631 238.1368 0.1894979 -0.3854507
Moved 1885.145 446.9015 234.6995 0.2011608 -0.3942915
Moved 1885.176 462.5 234 0.2372685 -0.3960905
Ended 1885.207 462.5 234 0.2372685 -0.3960905
Candidates 1885.299 13 learn listen ken men karen jen green keen pattern system jan museum burden
Began 1885.975 310 446 -0.1157407 0.1491768
Stationary 1886.006 310 446 -0.1157407 0.1491768
Stationary 1886.037 310 446 -0.1157407 0.1491768
Stationary 1886.067 310 446 -0.1157407 0.1491768
Stationary 1886.098 310 446 -0.1157407 0.1491768
Moved 1886.129 320.3781 446 -0.09171739 0.1491768
Moved 1886.16 326.468 446 -0.07762044 0.1491768
Moved 1886.19 331.6137 446 -0.065709 0.1491768
Moved 1886.221 337.3535 453 -0.05242249 0.167181
Moved 1886.252 343.6311 455.5437 -0.03789087 0.1737234
Moved 1886.282 349.837 457 -0.02352536 0.1774691
Moved 1886.313 357.8514 459.9505 -0.004973511 0.1850577
Moved 1886.344 369.2709 461.8177 0.02146045 0.1898603
Moved 1886.375 381.0321 463 0.04868547 0.1929011
Moved 1886.405 390.5602 464.14 0.07074107 0.1958333
Moved 1886.436 408.3625 466.0604 0.1119502 0.2007726
Moved 1886.467 426.6069 468 0.1541826 0.2057612
Moved 1886.498 438.2092 469 0.1810398 0.2083333
Moved 1886.528 447.4027 470 0.202321 0.2109053
Moved 1886.559 456.6608 472.2203 0.2237519 0.2166158
Moved 1886.59 464.2661 473 0.2413566 0.2186213
Moved 1886.621 471.1287 474.7095 0.2572423 0.2230183
Moved 1886.651 477.957 476 0.2730486 0.2263374
Moved 1886.682 484.7035 478 0.2886655 0.2314814
Moved 1886.713 489.2196 480 0.2991195 0.2366254
Moved 1886.744 493.5868 481 0.3092287 0.2391974
Moved 1886.774 498.3266 482 0.3202004 0.2417695
Moved 1886.805 502.541 483 0.329956 0.2443414
Moved 1886.836 505.4098 484 0.3365966 0.2469135
Moved 1886.866 507 485 0.3402778 0.2494856
Ended 1886.897 510 486 0.3472221 0.2520575
Accept 1886.989 0 learn
Candidates 1886.989 13 do go full to so fill sp dip gi soil group dull di
Began 1887.666 377 297 0.03935188 -0.2340535
Moved 1887.696 364.6634 313.4489 0.0107949 -0.1917468
Moved 1887.727 352.7896 331.6945 -0.01669064 -0.1448189
Moved 1887.758 338.12 353.32 -0.05064815 -0.08919751
Moved 1887.788 319.6667 381.5714 -0.09336408 -0.01653467
Moved 1887.819 301.6052 406.3648 -0.1351732 0.04723458
Moved 1887.85 281.4296 428.5704 -0.181876 0.1043478
Moved 1887.881 265.5245 447.4755 -0.2186933 0.1529719
Moved 1887.911 249.8996 462.1004 -0.2548621 0.1905874
Moved 1887.942 232.7896 473.9262 -0.2944685 0.2210035
Moved 1887.973 216.5 483.5 -0.3321759 0.2456274
Moved 1888.004 204.7997 492.1603 -0.3592601 0.2679018
Moved 1888.034 190.5343 501.6438 -0.3922817 0.2922936
Moved 1888.065 176.8569 509.3573 -0.4239422 0.3121329
Moved 1888.096 169.196 514.536 -0.441676 0.3254527
Moved 1888.127 161.555 519.4449 -0.4593633 0.3380786
Moved 1888.157 158.9072 523.0928 -0.4654927 0.3474609
Moved 1888.188 159 528.9221 -0.4652778 0.3624539
Moved 1888.219 159 536.9924 -0.4652778 0.3832108
Moved 1888.25 159 543.7427 -0.4652778 0.4005726
Moved 1888.28 167.7128 550.4894 -0.4451093 0.4179252
Moved 1888.311 167.8091 557.4272 -0.4448864 0.4357696
Moved 1888.342 170.6098 567.439 -0.4384033 0.4615201
Moved 1888.372 173.4847 576.4541 -0.4317484 0.4847069
Moved 1888.403 175.3549 586.0648 -0.4274191 0.5094259
Moved 1888.434 176.9051 593.7152 -0.4238309 0.5291028
Moved 1888.465 179.7688 600.5375 -0.4172019 0.5466499
Moved 1888.495 182.6382 607.2763 -0.4105598 0.5639822
Moved 1888.526 185.5 612 -0.4039352 0.5761316
Moved 1888.557 187.0231 614.0231 -0.4004096 0.5813349
Moved 1888.588 188 617.8948 -0.3981482 0.5912932
Moved 1888.618 189.3734 619.3734 -0.3949689 0.5950961
Moved 1888.649 190.1004 620.1004 -0.393286 0.596966
Moved 1888.68 191.5 621 -0.3900463 0.5992797
Moved 1888.711 191 623.0405 -0.3912037 0.604528
Stationary 1888.741 191 623.0405 -0.3912037 0.604528
Moved 1888.772 192 624 -0.3888888 0.6069958
Moved 1888.803 192 628.7357 -0.3888888 0.6191761
Ended 1888.834 178.973 633.5135 -0.419044 0.6314646
Expand 1888.834
Accept 1888.926 3 to
Began 1889.418 260 423 -0.2314815 0.09002049
Stationary 1889.448 260 423 -0.2314815 0.09002049
Moved 1889.479 270.4563 405.0874 -0.2072771 0.043949
Moved 1889.51 276.4136 392.9661 -0.1934871 0.0127728
Moved 1889.541 283.2952 378.4097 -0.1775575 -0.02466657
Moved 1889.571 286.0141 368.9578 -0.1712637 -0.04897702
Moved 1889.602 287 360.35 -0.1689815 -0.0711164
Moved 1889.633 287 355.191 -0.1689815 -0.08438526
Moved 1889.663 287 351.7237 -0.1689815 -0.09330326
Moved 1889.694 277.8518 348.8564 -0.1901579 -0.1006779
Moved 1889.725 274.4377 345.4377 -0.1980609 -0.109471
Moved 1889.756 267.8342 341.4171 -0.2133468 -0.1198119
Moved 1889.786 260.6425 337.095 -0.2299941 -0.1309285
Moved 1889.817 253.3456 333.6728 -0.2468851 -0.1397305
Moved 1889.848 246.4268 330.2845 -0.2629008 -0.1484452
Moved 1889.879 237.7944 327.2648 -0.2828834 -0.156212
Moved 1889.909 228.5941 324.3986 -0.3041802 -0.163584
Moved 1889.94 217.0797 321.5199 -0.3308341 -0.170988
Moved 1889.971 208.0777 319.0194 -0.3516721 -0.1774193
Moved 1890.001 199.4515 316.1505 -0.3716401 -0.1847981
Moved 1890.032 192.5527 314.2764 -0.3876094 -0.1896185
Moved 1890.063 188.7966 312.7966 -0.3963042 -0.1934244
Moved 1890.094 186.8655 313 -0.4007743 -0.1929013
Stationary 1890.125 187 313 -0.4004629 -0.1929013
Stationary 1890.155 187 313 -0.4004629 -0.1929013
Moved 1890.186 210.9348 327.1608 -0.3450584 -0.1564793
Moved 1890.217 234.4189 337.3676 -0.2906971 -0.1302276
Moved 1890.247 249.5 345.5 -0.255787 -0.1093108
Moved 1890.278 254.7878 348.5151 -0.2435468 -0.1015558
Moved 1890.309 271.3302 356.11 -0.2052543 -0.08202156
Moved 1890.34 287.1497 363.2898 -0.168635 -0.06355513
Moved 1890.37 305.8219 368.6073 -0.1254123 -0.04987842
Moved 1890.401 321.8351 371.8336 -0.08834457 -0.04158027
Moved 1890.432 337.5431 374.7086 -0.05198359 -0.03418565
Moved 1890.463 351.3045 376 -0.02012854 -0.03086435
Moved 1890.493 365.2135 376 0.01206835 -0.03086435
Moved 1890.524 378.6808 376 0.04324267 -0.03086435
Moved 1890.555 396.7046 376 0.08496444 -0.03086435
Moved 1890.586 418.1557 365.6321 0.1346198 -0.05753066
Moved 1890.616 437.2415 361.6453 0.1787997 -0.06778489
Moved 1890.647 453.5316 358.8937 0.2165084 -0.07486202
Moved 1890.678 466.8866 356.0226 0.2474228 -0.08224636
Moved 1890.708 479.5616 353.1461 0.2767631 -0.08964483
Moved 1890.739 488.097 351.6343 0.2965208 -0.09353315
Moved 1890.77 495.4752 352 0.3135999 -0.09259266
Moved 1890.801 502.2251 352 0.3292249 -0.09259266
Moved 1890.831 507.5037 352 0.3414437 -0.09259266
Moved 1890.862 511.5525 351 0.3508159 -0.09516476
Moved 1890.893 514.4186 351 0.3574505 -0.09516476
Moved 1890.924 517.3019 351 0.3641247 -0.09516476
Moved 1890.954 518.3189 351 0.3664789 -0.09516476
Stationary 1890.985 518.3189 351 0.3664789 -0.09516476
Moved 1891.016 519.1866 351 0.3684875 -0.09516476
Stationary 1891.047 519.1866 351 0.3684875 -0.09516476
Moved 1891.077 519 350 0.3680556 -0.09773669
Moved 1891.108 506.7416 347.1854 0.3396796 -0.1049758
Moved 1891.139 496.2603 345 0.3154174 -0.1105968
Moved 1891.17 487.4736 344 0.2950778 -0.1131688
Moved 1891.2 478.6854 343 0.2747348 -0.1157408
Moved 1891.231 471.0556 343 0.257073 -0.1157408
Moved 1891.262 464.3073 343 0.2414522 -0.1157408
Moved 1891.292 460.642 343 0.2329676 -0.1157408
Moved 1891.323 457.7749 343 0.2263309 -0.1157408
Moved 1891.354 454.9139 341.9139 0.2197081 -0.1185343
Moved 1891.385 453.2657 341 0.2158929 -0.1208849
Moved 1891.415 450.5 339.5 0.2094908 -0.1247429
Moved 1891.446 450 338.6028 0.2083333 -0.1270504
Moved 1891.477 449 337.7291 0.2060185 -0.1292977
Stationary 1891.508 449 338 0.2060185 -0.1286009
Moved 1891.538 455.8817 338 0.2219485 -0.1286009
Ended 1891.569 464.5977 349.1954 0.2421243 -0.09980621
Candidates 1891.661 13 fall all call ask gal talk calm walk realm al an gsk real
Began 1892.338 364 272 0.009259283 -0.2983539
Stationary 1892.368 364 272 0.009259283 -0.2983539
Stationary 1892.399 364 272 0.009259283 -0.2983539
Moved 1892.43 364 290.8806 0.009259283 -0.2497929
Moved 1892.46 364 310.7804 0.009259283 -0.1986101
Moved 1892.491 364 337.4017 0.009259283 -0.1301396
Moved 1892.522 375.2982 366.535 0.03541251 -0.05520832
Moved 1892.553 374 387.7625 0.03240744 -0.0006108225
Moved 1892.583 375 412.7515 0.03472219 0.06366133
Moved 1892.614 375 434.8411 0.03472219 0.1204761
Moved 1892.645 375 455.4929 0.03472219 0.1735929
Moved 1892.676 375 471.5453 0.03472219 0.2148798
Moved 1892.706 375 489.7234 0.03472219 0.2616343
Moved 1892.737 369.2858 503.2653 0.02149493 0.2964641
Moved 1892.768 368 513.5 0.01851857 0.3227879
Moved 1892.798 367 522.7605 0.01620372 0.3466062
Moved 1892.829 367 529.2569 0.01620372 0.363315
Moved 1892.86 367 534.9777 0.01620372 0.378029
Moved 1892.891 367 540.0583 0.01620372 0.3910965
Moved 1892.922 367 545.7755 0.01620372 0.405801
Moved 1892.952 367 550.264 0.01620372 0.4173455
Moved 1892.983 367 555.1318 0.01620372 0.4298655
Moved 1893.014 367 559.267 0.01620372 0.4405016
Moved 1893.044 367 563.0027 0.01620372 0.4501098
Moved 1893.075 376.643 567.3776 0.03852536 0.4613619
Moved 1893.106 375.9362 570.9362 0.03688941 0.4705148
Moved 1893.137 378 576.5754 0.04166663 0.4850189
Moved 1893.167 379.6589 582.9768 0.04550676 0.5014834
Moved 1893.198 381.5351 590.6052 0.04984965 0.5211037
Moved 1893.229 383.0436 597.1307 0.05334159 0.5378876
Moved 1893.26 385 605.7386 0.05787035 0.5600272
Moved 1893.29 387.7834 610.5667 0.06431331 0.5724452
Moved 1893.321 389.5 614.5 0.06828706 0.5825616
Moved 1893.352 392.2227 617.2227 0.07458955 0.5895644
Moved 1893.382 394.0913 621.1827 0.07891516 0.5997496
Moved 1893.413 396.9631 622.9631 0.08556277 0.6043289
Moved 1893.444 398.3682 624.3682 0.08881529 0.6079428
Moved 1893.475 400.363 625 0.09343286 0.6095678
Moved 1893.505 401.5 627.5 0.0960648 0.6159979
Moved 1893.536 403.1033 628 0.09977619 0.6172838
Moved 1893.567 403 629.5 0.09953707 0.6211419
Moved 1893.598 404.0185 629 0.1018946 0.6198559
Expand 1893.598
Stationary 1893.628 404 629 0.1018518 0.6198559
Stationary 1893.659 404 629 0.1018518 0.6198559
Stationary 1893.69 404 629 0.1018518 0.6198559
Stationary 1893.721 404 629 0.1018518 0.6198559
Stationary 1893.751 404 629 0.1018518 0.6198559
Stationary 1893.782 404 629 0.1018518 0.6198559
Moved 1893.813 404 620.0915 0.1018518 0.596943
Moved 1893.844 394.2263 615.4526 0.07922748 0.5850117
Moved 1893.874 389 608.5 0.06712963 0.5671295
Moved 1893.905 384.5849 602.3773 0.05690942 0.5513819
Moved 1893.936 378.8379 594.6758 0.04360626 0.5315735
Moved 1893.967 374.0984 588.1476 0.03263513 0.5147828
Moved 1893.997 369.2491 579.8736 0.02140989 0.4935019
Moved 1894.028 363.2592 569.5184 0.007544458 0.4668681
Moved 1894.059 358.7565 561.513 -0.002878457 0.4462782
Moved 1894.089 353.7754 553.7755 -0.01440873 0.4263771
Moved 1894.12 349.7682 547.7682 -0.0236848 0.4109263
Moved 1894.151 344.0216 542.0216 -0.03698712 0.396146
Moved 1894.182 330.1722 537.2689 -0.06904572 0.383922
Moved 1894.212 316.4873 535.0696 -0.1007238 0.3782655
Moved 1894.243 297.5243 535 -0.1446196 0.3780863
Moved 1894.274 284.0378 535 -0.1758384 0.3780863
Moved 1894.305 272.8904 538.6919 -0.2016427 0.387582
Moved 1894.335 262.8203 544 -0.224953 0.4012345
Moved 1894.366 252.3308 547.8346 -0.2492342 0.4110971
Moved 1894.397 243.6262 550.7913 -0.2693838 0.4187016
Moved 1894.427 235.5 554.5 -0.2881945 0.4282407
Moved 1894.458 230.5368 557.2316 -0.2996833 0.4352663
Moved 1894.489 225.8965 559.1035 -0.3104247 0.4400809
Moved 1894.52 219.0458 559 -0.3262829 0.4398148
Moved 1894.551 213.4559 559 -0.3392225 0.4398148
Moved 1894.581 205.8435 559 -0.3568438 0.4398148
Moved 1894.612 200.4842 559 -0.3692494 0.4398148
Moved 1894.643 193.7395 551.0881 -0.3848624 0.4194651
Moved 1894.673 188.7351 550.3676 -0.3964465 0.4176119
Moved 1894.704 183.9886 548.4943 -0.4074338 0.4127938
Moved 1894.735 180.6194 546.6194 -0.4152328 0.4079716
Moved 1894.766 178.0614 546 -0.4211542 0.4063785
Moved 1894.796 176 544 -0.4259259 0.4012345
Moved 1894.827 173.3326 541.3325 -0.4321006 0.3943737
Moved 1894.858 169.4632 539.4633 -0.4410573 0.3895659
Moved 1894.889 166.9472 536.9472 -0.4468815 0.3830945
Moved 1894.919 164.0709 534.0709 -0.4535397 0.3756966
Moved 1894.95 161.1994 533 -0.4601865 0.3729423
Moved 1894.981 161 531.5 -0.4606481 0.3690843
Moved 1895.012 160 532 -0.462963 0.3703703
Moved 1895.042 167.8882 532 -0.4447033 0.3703703
Ended 1895.073 167.8882 532 -0.4447033 0.3703703
Accept 1895.134 7 walk
Began 1895.473 361 278 0.002314846 -0.2829219
Stationary 1895.503 361 278 0.002314846 -0.2829219
Stationary 1895.534 361 278 0.002314846 -0.2829219
Stationary 1895.565 361 278 0.002314846 -0.2829219
Stationary 1895.596 361 278 0.002314846 -0.2829219
Stationary 1895.626 361 278 0.002314846 -0.2829219
Stationary 1895.657 361 278 0.002314846 -0.2829219
Stationary 1895.688 361 278 0.002314846 -0.2829219
Stationary 1895.719 361 278 0.002314846 -0.2829219
Stationary 1895.749 361 278 0.002314846 -0.2829219
Stationary 1895.78 361 278 0.002314846 -0.2829219
Stationary 1895.811 361 278 0.002314846 -0.2829219
Stationary 1895.841 361 278 0.002314846 -0.2829219
Stationary 1895.872 361 278 0.002314846 -0.2829219
Stationary 1895.903 361 278 0.002314846 -0.2829219
Stationary 1895.934 361 278 0.002314846 -0.2829219
Stationary 1895.964 361 278 0.002314846 -0.2829219
Moved 1895.995 340.9868 318.0427 -0.04401192 -0.1799313
Moved 1896.026 333.6714 342.3146 -0.06094595 -0.1175037
Moved 1896.057 328.1318 364.0386 -0.07376889 -0.06162918
Moved 1896.087 323.4029 384.7913 -0.08471553 -0.008252815
Moved 1896.118 319.6564 402.2026 -0.09338796 0.03652914
Moved 1896.149 312.8687 420.394 -0.1091003 0.08331797
Moved 1896.18 307.2813 442.0104 -0.1220341 0.1389155
Moved 1896.21 303.549 457.2548 -0.1306735 0.1781245
Moved 1896.241 298.365 474.2227 -0.1426737 0.221766
Moved 1896.272 294.1727 485.1363 -0.1523779 0.2498361
Moved 1896.302 289.6149 494.0777 -0.1629286 0.2728335
Moved 1896.333 285.4375 503.1249 -0.1725983 0.2961031
Moved 1896.364 281.9171 509.1658 -0.1807474 0.3116402
Moved 1896.395 278.0192 513.9808 -0.1897705 0.3240247
Moved 1896.425 276.1458 516 -0.194107 0.329218
Moved 1896.456 273.2759 516 -0.2007503 0.329218
Moved 1896.487 270.7561 516 -0.2065831 0.329218
Moved 1896.518 265.7618 516 -0.218144 0.329218
Moved 1896.548 263.0079 509.0554 -0.2245187 0.3113564
Moved 1896.579 261 506.3358 -0.2291666 0.3043616
Moved 1896.61 261 501.1367 -0.2291666 0.2909894
Moved 1896.641 261 491.7671 -0.2291666 0.2668906
Moved 1896.671 269.1793 479.1577 -0.2102332 0.2344588
Moved 1896.702 273.4087 467.1826 -0.2004428 0.2036587
Moved 1896.733 279.7427 455.6764 -0.1857808 0.1740647
Moved 1896.764 286.3652 444.7246 -0.1704509 0.1458966
Moved 1896.794 293.661 432.678 -0.1535625 0.1149125
Moved 1896.825 302.4889 422.6815 -0.1331275 0.08920123
Moved 1896.856 314.4859 411.2113 -0.1053568 0.05969985
Moved 1896.886 325.2793 402.2905 -0.08037204 0.03675543
Moved 1896.917 335.3468 394.7399 -0.05706757 0.01733513
Moved 1896.948 345.9296 386.0704 -0.03257046 -0.004962913
Moved 1896.979 356.5885 378.4115 -0.00789697 -0.02466186
Moved 1897.009 366.1915 372.539 0.01433214 -0.03976602
Moved 1897.04 372.7272 369.7576 0.02946108 -0.04691983
Moved 1897.071 380.4277 366.8931 0.04728635 -0.05428737
Moved 1897.102 388.924 367 0.06695379 -0.05401234
Moved 1897.132 396.9471 372.1923 0.08552571 -0.04065776
Moved 1897.163 407.6728 386.091 0.1103537 -0.004910049
Moved 1897.194 421.3859 399.3859 0.1420971 0.02928471
Moved 1897.225 431.455 413.7584 0.1654052 0.06625085
Moved 1897.255 442.7328 426.7328 0.191511 0.09962133
Moved 1897.286 452.0858 439.7145 0.2131616 0.1330106
Moved 1897.317 458.8356 449.2534 0.2287861 0.1575446
Moved 1897.348 464.5879 458.8818 0.2421016 0.1823092
Moved 1897.378 469.5901 464.59 0.2536806 0.1969908
Moved 1897.409 475.329 471.9935 0.2669653 0.2160326
Moved 1897.44 481.068 478.602 0.28025 0.2330298
Moved 1897.47 485.1222 483.1221 0.2896346 0.2446556
Moved 1897.501 486.9591 486.959 0.2938868 0.2545242
Moved 1897.532 487 491.6681 0.2939814 0.266636
Moved 1897.563 477.8765 498.1235 0.2728623 0.2832393
Moved 1897.593 467.8676 504.6794 0.2496934 0.3001014
Moved 1897.624 454.7211 510.093 0.2192619 0.314025
Moved 1897.655 441.1296 514.9352 0.1877999 0.3264793
Moved 1897.686 431.0712 518.6429 0.1645167 0.3360158
Moved 1897.716 420.7659 522.4114 0.1406617 0.3457082
Moved 1897.747 411.4389 525.2806 0.1190715 0.3530878
Moved 1897.778 400.5423 527 0.0938478 0.3575102
Moved 1897.808 390.5533 530.3787 0.07072508 0.3662003
Moved 1897.839 378.1904 533.562 0.0421074 0.3743876
Moved 1897.87 363.8439 536.4312 0.008897881 0.3817674
Moved 1897.901 349.4715 539.3057 -0.02437159 0.3891607
Moved 1897.932 337.9474 541.8105 -0.0510478 0.3956032
Moved 1897.962 324.5902 543 -0.08196711 0.3986624
Moved 1897.993 311.25 544 -0.1128471 0.4012345
Moved 1898.024 300.7856 544 -0.1370703 0.4012345
Moved 1898.054 290.1213 544 -0.1617562 0.4012345
Moved 1898.085 279.6486 544 -0.1859987 0.4012345
Moved 1898.116 271.5869 544 -0.2046599 0.4012345
Moved 1898.147 263.0922 544 -0.2243236 0.4012345
Moved 1898.177 252.6168 544 -0.2485721 0.4012345
Moved 1898.208 241.0753 537 -0.2752885 0.3832304
Moved 1898.239 229.1085 533.0361 -0.3029896 0.3730352
Moved 1898.27 226.1885 533 -0.3097489 0.3729423
Moved 1898.3 221.729 530.7291 -0.3200717 0.3671014
Moved 1898.331 217.8502 530 -0.3290506 0.3652262
Moved 1898.362 216.5 530 -0.3321759 0.3652262
Ended 1898.392 217 530 -0.3310185 0.3652262
Candidates 1898.516 13 before below therefore beside credit value venture major needle site center chapter white
Began 1899.714 438 500 0.1805556 0.2880658
Stationary 1899.745 438 500 0.1805556 0.2880658
Stationary 1899.776 438 500 0.1805556 0.2880658
Stationary 1899.806 438 500 0.1805556 0.2880658
Stationary 1899.837 438 500 0.1805556 0.2880658
Stationary 1899.868 438 500 0.1805556 0.2880658
Stationary 1899.899 438 500 0.1805556 0.2880658
Stationary 1899.929 438 500 0.1805556 0.2880658
Stationary 1899.96 438 500 0.1805556 0.2880658
Stationary 1899.991 438 500 0.1805556 0.2880658
Stationary 1900.022 438 500 0.1805556 0.2880658
Moved 1900.052 448.2208 500 0.2042148 0.2880658
Moved 1900.083 454.9739 503.8956 0.219847 0.2980852
Moved 1900.114 460.7119 510.7119 0.2331295 0.3156169
Moved 1900.145 467.771 513.8473 0.2494699 0.3236812
Moved 1900.175 476.3971 516.799 0.2694376 0.3312731
Moved 1900.206 484.9962 520 0.289343 0.3395061
Moved 1900.237 491 522.5 0.3032407 0.3459361
Moved 1900.267 497.1406 524.0703 0.3174551 0.349975
Moved 1900.298 502.846 524.9487 0.3306621 0.3522341
Moved 1900.329 509.6369 526.8185 0.3463817 0.3570433
Moved 1900.36 518.4935 528 0.366883 0.3600822
Moved 1900.39 524.6173 528 0.3810586 0.3600822
Moved 1900.421 527.102 528 0.3868102 0.3600822
Moved 1900.452 531.8457 528 0.3977909 0.3600822
Moved 1900.483 533.0237 528 0.4005178 0.3600822
Moved 1900.513 534 528 0.4027778 0.3600822
Stationary 1900.544 534 528 0.4027778 0.3600822
Stationary 1900.575 534 528 0.4027778 0.3600822
Moved 1900.606 512.9865 528 0.3541353 0.3600822
Moved 1900.636 502.579 521 0.3300439 0.3420781
Moved 1900.667 492.9631 521 0.3077851 0.3420781
Moved 1900.698 484.3412 521 0.2878269 0.3420781
Moved 1900.729 474.6347 526.5191 0.2653581 0.3562733
Moved 1900.759 465.3731 530.6567 0.2439192 0.3669154
Moved 1900.79 454.1518 535.6161 0.217944 0.3796709
Moved 1900.821 447.032 538.484 0.2014629 0.3870473
Moved 1900.851 444.1592 539.9204 0.194813 0.3907418
Moved 1900.882 435.5593 542.2203 0.1749059 0.3966571
Moved 1900.913 434.791 542 0.1731272 0.3960905
Moved 1900.944 429.6741 543 0.1612827 0.3986624
Moved 1900.974 423.9393 544 0.1480077 0.4012345
Moved 1901.005 421.5 544 0.1423611 0.4012345
Moved 1901.036 421 545 0.1412037 0.4038065
Ended 1901.067 436.9114 553.6298 0.1780357 0.4260024
Accept 1901.159 0 before
Candidates 1901.159 13 you i up o ip toy hot pi out joy lot it put
Began 1902.388 306 539 -0.125 0.3883744
