why do you ask silly questions
why do you ask silly questions
FixStart
Radial

0.6 0.6
432 388.8
Moved 1577.628 440.7448 565 0.1869094 0.4552468
Moved 1577.659 461.3793 555.3717 0.2346742 0.4304827
Moved 1577.689 481.7962 555.7434 0.2819357 0.4314387
Moved 1577.72 497.6442 552.8712 0.3186209 0.4240513
Moved 1577.751 509.9885 553 0.3471957 0.4243826
Moved 1577.782 521.1045 553 0.3729271 0.4243826
Moved 1577.812 528.7946 553 0.3907281 0.4243826
Moved 1577.843 534.5424 553 0.4040334 0.4243826
Moved 1577.874 538.5403 553 0.4132877 0.4243826
Moved 1577.905 543.2798 553 0.4242588 0.4243826
Moved 1577.935 549.0266 553 0.4375615 0.4243826
Moved 1577.966 552.3803 553 0.4453248 0.4243826
Moved 1577.997 553 549.147 0.4467593 0.4144725
Moved 1578.028 533.5339 518.9174 0.4016989 0.3367217
Moved 1578.058 504.2206 477.8309 0.333844 0.2310465
Moved 1578.089 486.9881 448.4099 0.293954 0.1553752
Moved 1578.12 469.669 415.4042 0.2538635 0.0704841
Moved 1578.151 458.314 392.5024 0.2275788 0.01158027
Moved 1578.181 452.1899 375.1395 0.2134026 -0.03307758
Moved 1578.212 448.6275 362.1375 0.2051562 -0.06651874
Moved 1578.243 443.7638 349.0553 0.1938978 -0.1001665
Moved 1578.273 439.8856 336.5425 0.1849204 -0.1323497
Moved 1578.304 437.2655 326.7965 0.1788554 -0.1574165
Moved 1578.335 433.0441 316.1324 0.1690837 -0.1848447
Moved 1578.366 431.6172 313.2343 0.1657805 -0.1922986
Moved 1578.396 427.7416 309.7416 0.1568093 -0.2012819
Moved 1578.427 422.7185 308 0.1451818 -0.2057614
Moved 1578.458 412.4812 308 0.1214843 -0.2057614
Moved 1578.489 395.5822 327.4178 0.08236627 -0.1558185
Moved 1578.519 377.8007 349.9324 0.04120519 -0.09791048
Moved 1578.55 360.6588 374.9647 0.001524985 -0.03352703
Moved 1578.581 344.2809 398.5056 -0.03638669 0.02702038
Moved 1578.612 325.4755 420.5245 -0.07991792 0.08365352
Moved 1578.642 308.1616 438.8384 -0.1199963 0.1307571
Moved 1578.673 286.8099 454.1521 -0.1694216 0.1701442
Moved 1578.704 268.6414 464.6793 -0.2114782 0.1972204
Moved 1578.735 245.3311 472.3007 -0.2654372 0.2168225
Moved 1578.765 217.9091 473 -0.3289141 0.2186213
Ended 1578.796 213 473 -0.3402778 0.2186213
Candidates 1578.858 13 questions equations quotations questioned details retains suggestions situations stations returns relations regulations world
Began 1579.319 234 444 -0.2916667 0.1440329
Moved 1579.349 257.2643 444 -0.2378141 0.1440329
Moved 1579.38 294.9657 453.9957 -0.1505425 0.169742
Moved 1579.411 328.4614 458.2923 -0.07300595 0.1807929
Moved 1579.442 367.7823 462.3985 0.01801451 0.1913541
Moved 1579.472 395.4211 466.269 0.08199335 0.2013092
Moved 1579.503 417.9913 469.1416 0.1342392 0.2086975
Ended 1579.534 433 472 0.1689814 0.2160493
Accept 1579.595 0 questions
Began 1579.933 263 482 -0.2245371 0.2417695
Stationary 1579.964 263 482 -0.2245371 0.2417695
Stationary 1579.995 263 482 -0.2245371 0.2417695
Moved 1580.026 295.7137 482 -0.1488108 0.2417695
Moved 1580.056 338.2696 482 -0.05030195 0.2417695
Moved 1580.087 407.746 482 0.1105232 0.2417695
Moved 1580.118 466.6212 482 0.2468082 0.2417695
Moved 1580.148 516.7851 482 0.3629285 0.2417695
Moved 1580.179 568 482 0.4814814 0.2417695
Moved 1580.21 611.7166 482 0.5826772 0.2417695
Ended 1580.241 654.5953 496.0574 0.6819335 0.2779254
PhraseEnd 1580.302
