the facts get in the way
Stationary 1420.588 145 379 -0.4976852 -0.02314815
Stationary 1420.619 145 379 -0.4976852 -0.02314815
Moved 1420.65 158.2605 367.4243 -0.4669895 -0.05292107
Moved 1420.68 179.2141 342.7323 -0.4184858 -0.1164293
Moved 1420.711 200.6881 309.3918 -0.3687775 -0.2021817
Moved 1420.742 222.8492 277.2413 -0.3174788 -0.2848732
Moved 1420.773 239.2218 252.0895 -0.2795793 -0.3495643
Moved 1420.803 246.4228 239.8658 -0.2629102 -0.3810036
Moved 1420.834 250.186 234.6281 -0.2541991 -0.3944753
Moved 1420.865 254.1156 229.7688 -0.2451028 -0.4069733
Moved 1420.895 257.9557 227.0222 -0.2362137 -0.4140376
Moved 1420.926 262.6894 225 -0.225256 -0.4192387
Moved 1420.957 276.7735 234.4269 -0.1926539 -0.3949926
Moved 1420.988 308.158 296.8265 -0.1200047 -0.2344999
Moved 1421.018 336.0907 404.3174 -0.05534559 0.04196861
Moved 1421.049 340.8922 421.8455 -0.04423112 0.08705115
Moved 1421.08 351 456 -0.02083332 0.174897
Moved 1421.11 359.1382 481.035 -0.001995017 0.2392876
Moved 1421.141 365.5096 498.0193 0.0127538 0.2829714
Moved 1421.172 370.5439 509.8599 0.02440731 0.3134254
Moved 1421.203 374.6374 520.2747 0.03388276 0.3402127
Moved 1421.233 377 527.5485 0.03935188 0.358921
Moved 1421.264 378.3931 531.3931 0.04257659 0.3688094
Moved 1421.295 378 534.9592 0.04166663 0.3779813
Moved 1421.325 378 536.829 0.04166663 0.3827906
Stationary 1421.356 378 537 0.04166663 0.3832304
Moved 1421.387 367.2716 537 0.01683245 0.3832304
Moved 1421.418 345.8839 521.1319 -0.03267611 0.3424173
Moved 1421.448 316.1091 498.0982 -0.1015993 0.2831743
Moved 1421.479 288.0472 471.0472 -0.1665574 0.2135988
Moved 1421.51 266.6912 450.6912 -0.2159925 0.1612428
Moved 1421.541 251.7765 434.7765 -0.2505174 0.1203098
Moved 1421.571 241.6423 422.5231 -0.2739761 0.08879387
Moved 1421.602 233.5008 413.5009 -0.2928222 0.06558857
Moved 1421.633 227.9187 406.3781 -0.3057438 0.04726865
Moved 1421.663 223.5867 400.1733 -0.3157716 0.03130995
Ended 1421.694 223 398.5 -0.3171296 0.02700609
Accept 1421.817 0 the
Candidates 1421.817 13 facts faced reached gave reacted saves sacred extra acts faces face teaches acted
Began 1422.831 390 430 0.06944448 0.1080246
Stationary 1422.861 390 430 0.06944448 0.1080246
Moved 1422.892 377.175 430 0.0397569 0.1080246
Moved 1422.923 362.8089 438.1575 0.006501973 0.129006
Moved 1422.953 342.8725 458.17 -0.03964692 0.1804783
Moved 1422.984 327.021 478.7706 -0.07634028 0.2334633
Moved 1423.015 315.9304 498.8718 -0.102013 0.2851641
Moved 1423.046 306.6413 516.7174 -0.1235155 0.3310632
Moved 1423.076 297.8605 533.2791 -0.1438415 0.37366
Moved 1423.107 289.8322 548.3357 -0.1624256 0.4123859
Moved 1423.138 285.5526 558.3423 -0.172332 0.4381231
Moved 1423.168 281.0114 565.9658 -0.182844 0.4577308
Moved 1423.199 279 570.8614 -0.1875 0.4703224
Moved 1423.23 277.2628 574.7372 -0.1915213 0.480291
Moved 1423.261 275.8246 576 -0.1948506 0.483539
Moved 1423.291 274.9421 578.0579 -0.1968932 0.4888318
Moved 1423.322 275 579.9848 -0.1967592 0.493788
Moved 1423.353 275 583.728 -0.1967592 0.5034156
Moved 1423.384 294.7694 590.2363 -0.1509968 0.520155
Moved 1423.414 364.1503 593.2911 0.009607276 0.528012
Moved 1423.445 399.2059 593 0.09075433 0.5272633
Moved 1423.476 411.3079 593 0.1187683 0.5272633
Moved 1423.506 417.5456 593 0.1332073 0.5272633
Moved 1423.537 420.4199 593 0.1398609 0.5272633
Ended 1423.568 420.4199 593 0.1398609 0.5272633
Accept 1423.629 2 reached
Began 1425.011 122 313 -0.550926 -0.1929013
Stationary 1425.042 122 313 -0.550926 -0.1929013
Moved 1425.073 90.6295 303.4337 -0.6235428 -0.2175059
Moved 1425.104 70.69925 299.4459 -0.6696776 -0.2277626
Ended 1425.134 32 282.5 -0.7592592 -0.2713478
Delete 1425.226 LeftSwipe
Began 1425.656 382 376 0.05092591 -0.03086435
Moved 1425.687 368.8595 376 0.02050807 -0.03086435
Moved 1425.718 326.5186 376 -0.07750328 -0.03086435
Moved 1425.749 287.3547 376 -0.1681605 -0.03086435
Moved 1425.779 255.5528 376 -0.2417759 -0.03086435
Moved 1425.81 230.4577 370.2755 -0.2998665 -0.0455879
Moved 1425.841 210.1382 368 -0.3469022 -0.05144041
Moved 1425.871 195.2886 368 -0.3812765 -0.05144041
Moved 1425.902 182.7658 368 -0.4102643 -0.05144041
Moved 1425.933 176.107 368 -0.4256781 -0.05144041
Moved 1425.964 173.1783 368 -0.4324576 -0.05144041
Moved 1425.994 171.8393 368 -0.4355572 -0.05144041
Stationary 1426.025 171.8393 368 -0.4355572 -0.05144041
Moved 1426.056 181.0036 361.2473 -0.4143435 -0.06880834
Moved 1426.087 204.3775 337.3603 -0.3602373 -0.1302462
Moved 1426.117 230.159 305.8012 -0.3005578 -0.2114167
Moved 1426.148 250.6701 275.4227 -0.2530786 -0.2895506
Moved 1426.179 269.5609 246.3984 -0.2093497 -0.3642016
Moved 1426.209 278.3649 234.7938 -0.1889701 -0.3940489
Moved 1426.24 284.7132 226.5736 -0.174275 -0.4151914
Moved 1426.271 288.5845 222.4155 -0.1653136 -0.4258859
Moved 1426.302 291.4586 221 -0.1586606 -0.4295268
Moved 1426.332 302.9221 245.7976 -0.1321247 -0.3657469
Moved 1426.363 315.575 309.742 -0.1028356 -0.2012809
Moved 1426.394 324.1861 364.8455 -0.08290246 -0.05955386
Moved 1426.424 331.5173 397.8969 -0.06593207 0.02545494
Moved 1426.455 342.308 432.0268 -0.04095361 0.1132376
Moved 1426.486 350.9222 455.8185 -0.02101342 0.1744304
Moved 1426.516 359.9406 481.8514 -0.0001375874 0.2413873
Moved 1426.547 363.8333 496.333 0.008873244 0.2786342
Moved 1426.578 366.7101 505.1302 0.01553257 0.3012607
Moved 1426.609 367 508.2957 0.01620372 0.3094025
Moved 1426.639 368 512.7524 0.01851857 0.3208653
Moved 1426.67 368 514.1053 0.01851857 0.3243449
Moved 1426.701 368 516.2083 0.01851857 0.3297538
Moved 1426.732 356.3665 516 -0.008410911 0.329218
Moved 1426.762 342.2747 502.1331 -0.0410307 0.2935521
Moved 1426.793 310.979 471.2498 -0.1134746 0.2141198
Moved 1426.824 277.5347 431.713 -0.1908918 0.1124303
Moved 1426.854 251.2271 397.2838 -0.2517892 0.02387812
Moved 1426.885 237.9306 378.8958 -0.2825681 -0.0234162
Moved 1426.916 229.1992 369.1992 -0.3027797 -0.048356
Moved 1426.947 224.2369 362.2369 -0.3142665 -0.06626325
Moved 1426.977 222.8065 361 -0.3175775 -0.06944452
Ended 1427.008 223 360 -0.3171296 -0.07201654
Candidates 1427.131 13 facts faced reached handed reacted saves faces exceed acts exceeds teaches extra sacred
Began 1428.39 414 430 0.125 0.1080246
Stationary 1428.421 414 430 0.125 0.1080246
Moved 1428.452 402.1088 430 0.09747415 0.1080246
Moved 1428.482 389.8996 446.1004 0.06921192 0.1494351
Moved 1428.513 377.8431 457.2092 0.04130343 0.1780072
Moved 1428.544 362.3981 470.6682 0.005551278 0.2126239
Moved 1428.574 350.5 485 -0.02199074 0.2494856
Moved 1428.605 335.3665 500.6335 -0.05702188 0.2896951
Moved 1428.636 324.4052 513.7932 -0.08239548 0.323542
Moved 1428.667 314.7761 527.3732 -0.104685 0.35847
Moved 1428.697 308.7056 535.9415 -0.118737 0.380508
Moved 1428.728 304.4769 544.0463 -0.1285258 0.4013534
Moved 1428.759 300.6039 549.7923 -0.1374911 0.4161323
Moved 1428.79 299 554.2748 -0.1412037 0.4276615
Moved 1428.82 298 556.5 -0.1435185 0.4333847
Moved 1428.851 297 557.6796 -0.1458333 0.4364185
Moved 1428.882 297 559.1125 -0.1458333 0.440104
Moved 1428.912 297 561.0256 -0.1458333 0.4450247
Moved 1428.943 297 562 -0.1458333 0.4475308
Moved 1428.974 297 563.8062 -0.1458333 0.4521762
Moved 1429.005 315.748 564 -0.1024352 0.4526748
Moved 1429.035 336.0552 564 -0.0554277 0.4526748
Moved 1429.066 353.5136 553.7946 -0.01501471 0.4264262
Moved 1429.097 366.9377 549.0156 0.01605948 0.4141346
Moved 1429.127 373 545 0.0300926 0.4038065
Moved 1429.158 377.3778 543.6222 0.04022638 0.4002628
Ended 1429.189 383.5 543 0.05439818 0.3986624
Accept 1429.281 0 facts
Candidates 1429.281 13 key t hey jerry her grey try jet get they their yet jury
Began 1430.356 442 384 0.1898148 -0.01028807
Moved 1430.387 442 401.0164 0.1898148 0.0334784
Moved 1430.418 442 428.329 0.1898148 0.1037269
Moved 1430.448 442 457.046 0.1898148 0.1775874
Moved 1430.479 442 483.3405 0.1898148 0.2452171
Moved 1430.51 442 500.7503 0.1898148 0.2899956
Moved 1430.54 442 513.8754 0.1898148 0.3237536
Moved 1430.571 442 523.301 0.1898148 0.3479962
Moved 1430.602 442 533.553 0.1898148 0.3743646
Moved 1430.633 442 541.5391 0.1898148 0.3949051
Moved 1430.663 442 550.172 0.1898148 0.417109
Moved 1430.694 442 554.7892 0.1898148 0.4289845
Moved 1430.725 442 561.5386 0.1898148 0.446344
Moved 1430.755 442 567.9257 0.1898148 0.4627717
Moved 1430.786 442 577 0.1898148 0.4861111
Moved 1430.817 442 582.1226 0.1898148 0.4992864
Moved 1430.848 442 589.8773 0.1898148 0.5192315
Moved 1430.878 442 598.4437 0.1898148 0.5412646
Moved 1430.909 442 604.49 0.1898148 0.5568157
Moved 1430.94 442 607.204 0.1898148 0.5637963
Moved 1430.97 442 610.0804 0.1898148 0.5711945
Moved 1431.001 442 611.5 0.1898148 0.5748456
Moved 1431.032 442 612.0359 0.1898148 0.5762239
Moved 1431.063 442 613.3745 0.1898148 0.5796669
Moved 1431.093 442 614.187 0.1898148 0.5817564
Stationary 1431.124 442 614.187 0.1898148 0.5817564
Moved 1431.155 442 615.1049 0.1898148 0.5841175
Stationary 1431.185 442 615.1049 0.1898148 0.5841175
Stationary 1431.216 442 615 0.1898148 0.5838476
Stationary 1431.247 442 615 0.1898148 0.5838476
Moved 1431.278 432.4459 615 0.1676988 0.5838476
Moved 1431.308 435 615 0.1736111 0.5838476
Moved 1431.339 433.8844 615 0.1710288 0.5838476
Expand 1431.339
Stationary 1431.37 433.8844 615 0.1710288 0.5838476
Stationary 1431.4 433.8844 615 0.1710288 0.5838476
Moved 1431.431 433 615 0.1689814 0.5838476
Moved 1431.462 431.847 615 0.1663124 0.5838476
Stationary 1431.493 432 615 0.1666667 0.5838476
Moved 1431.523 431 615 0.1643519 0.5838476
Moved 1431.554 428.0188 615 0.1574508 0.5838476
Moved 1431.585 425.4474 615 0.1514985 0.5838476
Moved 1431.615 421.1489 615 0.1415484 0.5838476
Moved 1431.646 413.3978 603.3978 0.1236059 0.5540065
Moved 1431.677 407.2402 600.2402 0.1093524 0.5458853
Moved 1431.708 397.8601 592.8601 0.0876391 0.5269035
Moved 1431.738 387.6352 585.2264 0.06397028 0.5072693
Moved 1431.769 377.5833 578.0555 0.04070203 0.4888259
Moved 1431.8 369.1219 570.0915 0.02111564 0.4683422
Moved 1431.83 361.4812 562.4812 0.003428658 0.4487684
Moved 1431.861 352.8586 552.8586 -0.0165309 0.4240191
Moved 1431.892 347.5 545.5 -0.02893518 0.4050925
Moved 1431.923 343.8606 542.8606 -0.03735965 0.398304
Moved 1431.953 343 540.5 -0.03935183 0.3922324
Moved 1431.984 343 539.7773 -0.03935183 0.3903737
Moved 1432.015 343 537.6763 -0.03935183 0.3849698
Moved 1432.046 343 533.4456 -0.03935183 0.3740883
Moved 1432.076 343 530.8442 -0.03935183 0.3673975
Moved 1432.107 351.0239 527.9761 -0.02077808 0.3600209
Moved 1432.138 356.1931 525.4034 -0.008812249 0.3534038
Moved 1432.168 361.9284 523.5358 0.004463991 0.3486001
Moved 1432.199 368.688 522 0.0201111 0.3446501
Moved 1432.23 377.7361 521 0.04105568 0.3420781
Moved 1432.26 385.5108 521 0.0590528 0.3420781
Moved 1432.291 394.253 521 0.07928937 0.3420781
Moved 1432.322 403.0157 521 0.09957353 0.3420781
Moved 1432.353 413.0611 521 0.1228267 0.3420781
Moved 1432.383 426.4356 528.097 0.1537862 0.3603317
Moved 1432.414 443.5458 533.7576 0.193393 0.3748909
Moved 1432.445 455 537.5 0.2199073 0.3845164
Moved 1432.475 463.5301 539 0.239653 0.3883744
Moved 1432.506 469.0991 541 0.2525443 0.3935184
Moved 1432.537 472.9223 541.9222 0.2613942 0.3958904
Moved 1432.568 475.3199 542 0.2669441 0.3960905
Moved 1432.598 478.3145 542 0.2738762 0.3960905
Moved 1432.629 479.3734 542 0.2763273 0.3960905
Moved 1432.66 481.5 542 0.28125 0.3960905
Moved 1432.691 483.5 542 0.2858797 0.3960905
Moved 1432.721 485.4806 543 0.2904643 0.3986624
Moved 1432.752 488.3523 543 0.2971118 0.3986624
Moved 1432.783 491.9203 544 0.3053712 0.4012345
Moved 1432.813 496.5436 545 0.3160732 0.4038065
Moved 1432.844 500.2699 545 0.3246989 0.4038065
Moved 1432.875 503.5 545 0.3321759 0.4038065
Moved 1432.906 506.0132 545 0.3379935 0.4038065
Moved 1432.936 508.8893 545.8893 0.3446511 0.4060937
Moved 1432.967 510.769 546 0.3490024 0.4063785
Moved 1432.998 513.5 546 0.3553241 0.4063785
Moved 1433.028 515 546 0.3587963 0.4063785
Moved 1433.059 518.0502 546 0.365857 0.4063785
Moved 1433.09 520.9245 546 0.3725104 0.4063785
Moved 1433.121 524.3251 546 0.3803822 0.4063785
Moved 1433.151 529.6252 546 0.3926511 0.4063785
Moved 1433.182 531.0908 546 0.3960436 0.4063785
Moved 1433.213 533.5 546 0.4016204 0.4063785
Moved 1433.243 534.1897 546 0.4032169 0.4063785
Moved 1433.274 535.0292 546 0.4051603 0.4063785
Moved 1433.305 536.2495 546 0.4079849 0.4063785
Moved 1433.336 537.2495 546 0.4102997 0.4063785
Ended 1433.366 538.1452 546 0.4123731 0.4063785
Accept 1433.428 8 get
Began 1433.919 489 545 0.2986111 0.4038065
Stationary 1433.95 489 545 0.2986111 0.4038065
Moved 1433.981 472.5 512 0.2604167 0.31893
Moved 1434.011 451.985 415.4324 0.2129282 0.0705566
Moved 1434.042 445.4592 376.1813 0.1978223 -0.03039803
Moved 1434.073 439.4942 337.2123 0.1840143 -0.1306268
Moved 1434.103 434.3669 307.3019 0.1721456 -0.2075571
Moved 1434.134 431.5 288.5 0.1655093 -0.2559158
Moved 1434.165 429.944 274.72 0.1619074 -0.2913582
Moved 1434.196 428.0758 262.3792 0.157583 -0.3230989
Moved 1434.226 426.1976 252.3953 0.1532353 -0.3487777
Moved 1434.257 424.7632 246.5264 0.1499148 -0.3638726
Moved 1434.288 424 240.5872 0.1481481 -0.3791483
Moved 1434.318 423 237.9229 0.1458333 -0.3860009
Moved 1434.349 423 236 0.1458333 -0.3909465
Ended 1434.38 423 236 0.1458333 -0.3909465
Candidates 1434.472 13 in on inn pin ion un ibm um upon pb him john join
Began 1435.178 331 542 -0.06712963 0.3960905
Stationary 1435.209 331 542 -0.06712963 0.3960905
Moved 1435.24 348.0851 514.8299 -0.02758091 0.3262085
Moved 1435.271 366.3056 472.8518 0.01459618 0.2182401
Moved 1435.301 377.6851 443.7872 0.04093767 0.1434856
Moved 1435.332 386.2195 413.9514 0.06069322 0.06674739
Moved 1435.363 392.3585 397.6038 0.07490386 0.02470115
Moved 1435.394 395.1361 388.5917 0.08133361 0.001521837
Moved 1435.424 397 382.898 0.0856481 -0.0131224
Moved 1435.455 397 378 0.0856481 -0.02572024
Moved 1435.486 383.6288 378 0.0546963 -0.02572024
Moved 1435.516 351.5631 408.7543 -0.01952986 0.05338029
Moved 1435.547 328.4911 434.7244 -0.07293721 0.1201759
Moved 1435.578 310.4785 451.5215 -0.114633 0.1633782
Moved 1435.609 296.4473 467.2632 -0.1471127 0.2038663
Moved 1435.639 284.5222 482.4629 -0.174717 0.24296
Moved 1435.67 276.2833 493.075 -0.1937886 0.2702546
Moved 1435.701 270.5416 501.6876 -0.2070795 0.2924061
Moved 1435.731 267.1964 506.6072 -0.2148232 0.3050597
Moved 1435.762 265.3213 510.3574 -0.2191636 0.314705
Ended 1435.793 265 514.3837 -0.2199074 0.3250608
Accept 1435.916 0 in
Candidates 1435.916 13 the there threw other trigger urge that turned tiger else where higher ride
Began 1437.021 232 519 -0.2962963 0.3369341
Stationary 1437.052 232 519 -0.2962963 0.3369341
Stationary 1437.083 232 519 -0.2962963 0.3369341
Moved 1437.114 232 507.8978 -0.2962963 0.3083789
Moved 1437.144 232 475.4536 -0.2962963 0.224932
Moved 1437.175 218.0793 445.6873 -0.3285201 0.1483725
Moved 1437.206 206.9819 419.9638 -0.3542085 0.08221135
Moved 1437.236 196.9906 401.2288 -0.3773366 0.0340247
Moved 1437.267 189.7291 386.4583 -0.3941455 -0.003965284
Moved 1437.298 183.4974 374.4921 -0.4085709 -0.03474255
Moved 1437.329 179.6259 365.8777 -0.4175326 -0.0568988
Moved 1437.359 177.0897 360.1794 -0.4234035 -0.07155516
Moved 1437.39 176 356.4233 -0.4259259 -0.08121592
Moved 1437.421 176 354.7944 -0.4259259 -0.08540533
Moved 1437.452 176 352.9142 -0.4259259 -0.09024121
Moved 1437.482 176 352 -0.4259259 -0.09259266
Moved 1437.513 193.258 352 -0.3859769 -0.09259266
Moved 1437.544 220.0588 371.9216 -0.3239379 -0.04135406
Moved 1437.574 251.5504 393.1503 -0.2510407 0.01324669
Moved 1437.605 284.2647 415.5853 -0.1753131 0.07094984
Moved 1437.636 312.9567 434.7441 -0.1088965 0.1202264
Moved 1437.667 329.6404 446.9123 -0.07027691 0.1515233
Moved 1437.697 347.5792 459.5475 -0.02875179 0.1840214
Moved 1437.728 359.1787 466.7858 -0.00190104 0.2026383
Moved 1437.759 372.0174 475.763 0.02781798 0.2257278
Moved 1437.789 386.8403 485.3041 0.06213029 0.2502678
Moved 1437.82 399.9177 494.9177 0.0924021 0.274994
Moved 1437.851 405.506 498.506 0.105338 0.2842231
Moved 1437.882 408.3861 501.3861 0.112005 0.2916308
Moved 1437.912 409 501.9375 0.113426 0.293049
Ended 1437.943 410.3702 502 0.1165978 0.2932098
Accept 1438.065 0 the
Candidates 1438.065 13 way easy east ready day essay west radio rest earth ray reader war
Began 1439.079 695 419 0.7754629 0.07973251
Stationary 1439.11 695 419 0.7754629 0.07973251
Ended 1439.141 695 419 0.7754629 0.07973251
Accept 1439.202 0 way
PhraseEnd 1439.202
