electric cars need big fuel cells
electric cars need big fuel cells
Basic
List

0.6 0.6
432 388.8
Moved 1394.384 332.1853 344.3707 -0.06438578 -0.1122154
Moved 1394.414 330.3138 339.3138 -0.06871809 -0.1252218
Moved 1394.445 327.4469 334.4469 -0.07535437 -0.1377394
Moved 1394.476 324.9424 329.8848 -0.08115187 -0.1494734
Ended 1394.507 324.9424 329.8848 -0.08115187 -0.1494734
Candidates 1394.629 13 enough avoid ibid obvious david icon united units picnic english record sniff ethnic
Began 1395.367 99 472 -0.6041667 0.2160493
Stationary 1395.398 99 472 -0.6041667 0.2160493
Ended 1395.429 99 472 -0.6041667 0.2160493
Accept 1395.49 0 enough
Delete 1395.49 LeftSwipe
Began 1395.982 438 247 0.1805556 -0.3626543
Stationary 1396.012 438 247 0.1805556 -0.3626543
Moved 1396.043 438 236.5353 0.1805556 -0.3895698
Moved 1396.074 438 229.9309 0.1805556 -0.4065564
Moved 1396.105 438 226.0767 0.1805556 -0.4164695
Moved 1396.135 431 221.2084 0.1643519 -0.4289908
Moved 1396.166 429.3354 217.3354 0.1604986 -0.4389521
Moved 1396.197 427.8518 213.7037 0.1570644 -0.4482929
Moved 1396.228 427 209.8795 0.1550926 -0.4581288
Moved 1396.258 426 206.136 0.1527777 -0.4677573
Moved 1396.289 425 202.1968 0.150463 -0.477889
Moved 1396.32 425 198.6932 0.150463 -0.4869002
Moved 1396.35 425 195.8228 0.150463 -0.4942831
Moved 1396.381 425 193.9702 0.150463 -0.4990478
Moved 1396.412 423.5 193 0.1469907 -0.5015433
Moved 1396.443 419.1088 193 0.1368258 -0.5015433
Moved 1396.473 406.3008 207.6992 0.1071778 -0.4637367
Moved 1396.504 395.1742 217.6194 0.08142183 -0.4382217
Moved 1396.535 383.3802 227.8958 0.05412092 -0.4117908
Moved 1396.566 370.1915 238.8085 0.02359142 -0.3837231
Moved 1396.596 358.5952 250.873 -0.003251831 -0.3526928
Moved 1396.627 350.006 264.988 -0.0231343 -0.3163889
Moved 1396.658 349 292.0977 -0.02546296 -0.2466624
Moved 1396.688 359.9348 335.0174 -0.0001509488 -0.1362722
Moved 1396.719 381.1857 386.3713 0.04904092 -0.004188985
Moved 1396.75 404.5447 428.035 0.1031129 0.1029707
Moved 1396.781 432.5157 464.3945 0.1678603 0.1964879
Moved 1396.812 450.2604 489.7057 0.2089362 0.2615888
Moved 1396.842 468.442 516.0699 0.2510231 0.3293979
Moved 1396.873 474.8777 525.2288 0.2659205 0.3529546
Moved 1396.904 483.1415 541.3301 0.2850497 0.3943676
Moved 1396.934 485.9189 548.8379 0.291479 0.4136776
Moved 1396.965 487 553.5 0.2939814 0.4256686
Moved 1396.996 487 556.3385 0.2939814 0.4329693
Stationary 1397.027 487 556 0.2939814 0.4320986
Stationary 1397.057 487 556 0.2939814 0.4320986
Moved 1397.088 462.367 532.5609 0.2369606 0.3718128
Moved 1397.119 431.1241 496.1489 0.1646391 0.2781606
Moved 1397.15 403.1701 459.1089 0.09993076 0.1828932
Moved 1397.18 382.5057 427.6518 0.05209655 0.1019849
Moved 1397.211 371.8267 408.2401 0.02737661 0.0520577
Moved 1397.242 363.6741 395.0111 0.008504788 0.01803257
Moved 1397.272 355.4386 383.9181 -0.01055886 -0.01049882
Moved 1397.303 346.8224 375.8668 -0.03050357 -0.03120681
Moved 1397.334 337.1985 365.1985 -0.05278115 -0.05864578
Moved 1397.365 329.5838 359.3892 -0.07040779 -0.0735874
Moved 1397.395 321.977 353.6513 -0.08801624 -0.0883454
Moved 1397.426 314.4695 348.6463 -0.1053947 -0.1012184
Moved 1397.457 308.9023 345.9511 -0.1182818 -0.1081505
Moved 1397.488 304.0793 343.0793 -0.1294459 -0.1155367
Moved 1397.518 301.5 340.5 -0.1354167 -0.1221709
Ended 1397.549 300.5 339.5 -0.1377315 -0.1247429
Candidates 1397.672 13 bug big bid cod bus bud bugs cough both via mid cis boss
Began 1398.532 336 561 -0.05555556 0.4449587
Stationary 1398.563 336 561 -0.05555556 0.4449587
Moved 1398.594 317.2768 569.0126 -0.09889638 0.4655672
Moved 1398.625 301.2628 578.2423 -0.1359656 0.4893062
Moved 1398.655 284.3293 588.1365 -0.1751635 0.5147543
Moved 1398.686 268.9736 599.7018 -0.2107093 0.5445005
Moved 1398.717 259.5 612.5 -0.2326389 0.5774176
Moved 1398.748 256.8106 615.9192 -0.2388643 0.5862118
Moved 1398.778 250.7981 627.4038 -0.2527822 0.6157504
Moved 1398.809 246.533 638.8682 -0.2626552 0.645237
Moved 1398.84 242.6689 651.6553 -0.2715997 0.6781256
Moved 1398.87 240.1195 661.6415 -0.2775012 0.7038102
Moved 1398.901 238 673.9517 -0.2824074 0.7354722
Moved 1398.932 235.3928 684.4286 -0.2884425 0.7624192
Moved 1398.963 233.9187 691.2439 -0.2918549 0.7799482
Moved 1398.993 233 695.9745 -0.2939815 0.7921153
Moved 1399.024 231.1438 700.8561 -0.2982781 0.8046711
Moved 1399.055 231 703.7286 -0.2986111 0.8120589
Moved 1399.086 230 705.2748 -0.3009259 0.8160359
Moved 1399.116 230 706 -0.3009259 0.8179011
Expand 1399.116
Moved 1399.147 228.9825 706 -0.3032812 0.8179011
Stationary 1399.178 229 706 -0.3032407 0.8179011
Stationary 1399.208 229 706 -0.3032407 0.8179011
Stationary 1399.239 229 706 -0.3032407 0.8179011
Moved 1399.27 240.4416 687.3723 -0.2767556 0.7699903
Moved 1399.301 246.5132 672.9735 -0.2627009 0.7329564
Moved 1399.331 254.4023 660.1954 -0.2444391 0.7000911
Moved 1399.362 260.1383 649.8616 -0.2311613 0.6735122
Moved 1399.393 264.8762 641.6857 -0.220194 0.6524837
Moved 1399.424 269.9471 632.0794 -0.2084559 0.6277761
Moved 1399.454 274.8453 622.4642 -0.1971174 0.6030456
Moved 1399.485 277.7213 616.5575 -0.1904601 0.5878536
Moved 1399.516 282 608.6618 -0.1805555 0.5675457
Moved 1399.547 284.5 604 -0.1747685 0.5555555
Moved 1399.577 285.9762 602.0239 -0.1713515 0.5504728
Moved 1399.608 287.8384 598.1616 -0.1670408 0.5405391
Moved 1399.639 289 594.6061 -0.1643519 0.5313942
Moved 1399.67 291.1277 592.8723 -0.1594267 0.5269349
Moved 1399.7 292.1261 591 -0.1571155 0.5221192
Moved 1399.731 292 589.5 -0.1574074 0.5182613
Ended 1399.762 292 587.9196 -0.1574074 0.5141962
Accept 1399.823 1 big
Began 1400.253 362 413 0.004629592 0.06430033
Moved 1400.284 362 397.6137 0.004629592 0.02472658
Moved 1400.315 350.7159 382.1478 -0.02149095 -0.0150522
Moved 1400.346 343.9466 367.8931 -0.03716072 -0.0517152
Moved 1400.376 338.8173 355.6345 -0.04903411 -0.08324454
Moved 1400.407 334.5367 345.61 -0.05894288 -0.1090277
Moved 1400.438 330.3195 338.3195 -0.06870484 -0.1277791
Moved 1400.469 328.1029 333.2059 -0.07383581 -0.1409314
Moved 1400.499 325.2587 330.2587 -0.08041967 -0.1485116
Moved 1400.53 322.3882 327.3882 -0.08706425 -0.1558945
Moved 1400.561 320.5135 325 -0.09140386 -0.1620371
Moved 1400.591 319.0118 324 -0.09488002 -0.164609
Moved 1400.622 317.5651 322.5651 -0.09822901 -0.1682997
Moved 1400.653 314.268 322 -0.105861 -0.1697531
Moved 1400.684 309 322 -0.1180555 -0.1697531
Moved 1400.714 305.8486 335.4542 -0.1253505 -0.1351487
Moved 1400.745 305 359.2224 -0.1273148 -0.0740165
Moved 1400.776 305 371.9717 -0.1273148 -0.04122526
Moved 1400.807 314.6639 392.3279 -0.1049446 0.01113134
Moved 1400.837 327.3842 415.4917 -0.07549942 0.07070906
Moved 1400.868 341.843 439.3488 -0.04203011 0.1320699
Moved 1400.899 359.1888 461.2203 -0.001877695 0.1883238
Moved 1400.93 380.7232 481.1328 0.04797042 0.239539
Moved 1400.96 403.6795 500.2195 0.1011099 0.2886304
Moved 1400.991 424.3806 514.3604 0.1490291 0.3250008
Moved 1401.022 440.4224 523.7112 0.1861629 0.3490513
Moved 1401.052 458.386 534.1931 0.2277455 0.3760108
Moved 1401.083 471.4165 540.6041 0.2579085 0.3925002
Moved 1401.114 476.4731 543.4731 0.2696137 0.3998792
Moved 1401.145 477 546.4174 0.2708333 0.407452
Moved 1401.175 459.0683 549.5616 0.2293248 0.4155391
Moved 1401.206 445.3921 551.7173 0.197667 0.4210836
Moved 1401.237 401.5 556 0.0960648 0.4320986
Moved 1401.268 361.7877 556 0.004138053 0.4320986
Moved 1401.298 324.8436 556 -0.0813805 0.4320986
Moved 1401.329 293.2191 556 -0.1545855 0.4320986
Moved 1401.36 271.3073 556 -0.2053072 0.4320986
Moved 1401.391 248.2036 547.2036 -0.2587879 0.4094742
Moved 1401.421 227.0579 548 -0.3077363 0.4115225
Moved 1401.452 210.9409 545 -0.3450442 0.4038065
Moved 1401.483 196.9901 541.9967 -0.3773377 0.3960819
Moved 1401.513 192.6869 542 -0.387299 0.3960905
Moved 1401.544 189.5 542 -0.3946759 0.3960905
Moved 1401.575 190 542 -0.3935185 0.3960905
Stationary 1401.606 190 542 -0.3935185 0.3960905
Moved 1401.636 242.884 530.6348 -0.2711019 0.3668591
Moved 1401.667 334.3474 498.7937 -0.05938098 0.2849632
Moved 1401.698 385.1615 476.3646 0.05824417 0.227275
Moved 1401.729 432.0699 453.8042 0.1668285 0.1692494
Moved 1401.759 459.6562 440.879 0.2306856 0.1360055
Moved 1401.79 480.5 431.5 0.2789353 0.1118827
Moved 1401.821 503.8458 422.6375 0.3329765 0.08908821
Moved 1401.851 524.8668 413.0666 0.3816361 0.06447164
Moved 1401.882 537.2741 407.4355 0.4103567 0.04998846
Moved 1401.913 551.2448 399.5664 0.4426963 0.02974895
Moved 1401.944 559.3666 394.3167 0.4614967 0.01624661
Moved 1401.974 563.5 390 0.4710648 0.005143954
Moved 1402.005 564.993 389.007 0.4745209 0.002589834
Ended 1402.036 567.1974 385.704 0.4796236 -0.005905481
Candidates 1402.128 13 girl fuel hotel bowl cruel spell fork creek diesel work april natural burrell
Began 1403.327 446 367 0.199074 -0.05401234
Stationary 1403.357 446 367 0.199074 -0.05401234
Moved 1403.388 411.7871 393.5648 0.1198775 0.01431257
Moved 1403.419 389.9174 413.1973 0.06925324 0.06480766
Moved 1403.45 362.5128 442.4872 0.005816718 0.1401418
Moved 1403.48 339.2834 463.5374 -0.04795506 0.1942834
Moved 1403.511 314.4001 485.5999 -0.1055552 0.2510284
Moved 1403.542 305.3387 494.6613 -0.1265308 0.2743346
Moved 1403.572 289.6879 508.4841 -0.1627594 0.3098869
Moved 1403.603 276.4442 519.8447 -0.1934163 0.3391066
Moved 1403.634 266 529 -0.2175926 0.3626543
Moved 1403.665 256.6583 537.4556 -0.2392169 0.3844022
Moved 1403.695 248.0589 545.9411 -0.2591229 0.406227
Moved 1403.726 241.3042 554.5438 -0.2747588 0.4283532
Moved 1403.757 237.7276 559.5448 -0.283038 0.4412159
Moved 1403.788 235 566.4864 -0.2893518 0.4590698
Moved 1403.818 231.877 572.246 -0.296581 0.4738837
Moved 1403.849 231 576.9639 -0.2986111 0.4860182
Moved 1403.88 229 582.9891 -0.3032407 0.5015152
Moved 1403.911 227 590.7318 -0.3078704 0.5214293
Moved 1403.941 225.7064 596.1745 -0.3108649 0.5354281
Moved 1403.972 224.1269 601.7462 -0.314521 0.5497585
Moved 1404.003 223 606.6983 -0.3171296 0.5624955
Moved 1404.033 222.4271 609.5729 -0.3184557 0.5698889
Moved 1404.064 222 611.2209 -0.3194444 0.5741278
Moved 1404.095 220.5 612.5 -0.3229167 0.5774176
Moved 1404.126 220 613 -0.3240741 0.5787036
Stationary 1404.156 220 613 -0.3240741 0.5787036
Ended 1404.187 220 613 -0.3240741 0.5787036
Accept 1404.249 1 fuel
Began 1404.679 352 314 -0.01851852 -0.1903292
Stationary 1404.71 352 314 -0.01851852 -0.1903292
Moved 1404.74 340.1207 311.369 -0.04601683 -0.1970961
Moved 1404.771 317.5 298 -0.09837966 -0.2314816
Moved 1404.802 306.0829 292.5414 -0.1248082 -0.2455211
Moved 1404.833 293.6185 287.9046 -0.153661 -0.2574471
Moved 1404.863 283.1188 284.0297 -0.1779657 -0.2674133
Moved 1404.894 275.9076 280.6359 -0.1946583 -0.2761424
Moved 1404.925 268.9244 277.6415 -0.2108231 -0.2838439
Moved 1404.955 264.5333 274.7666 -0.2209878 -0.2912382
Moved 1404.986 259.7883 272.8942 -0.2319714 -0.2960541
Moved 1405.017 257.323 271 -0.2376783 -0.300926
Moved 1405.048 253 268.5 -0.2476852 -0.307356
Moved 1405.078 251.5788 268 -0.2509751 -0.308642
Moved 1405.109 250 266.0298 -0.2546296 -0.3137092
Moved 1405.14 248.1683 265 -0.2588698 -0.3163581
Moved 1405.171 246.2943 264 -0.2632076 -0.31893
Moved 1405.201 245.5 264 -0.2650463 -0.31893
Moved 1405.232 244.5 263 -0.2673611 -0.3215021
Moved 1405.263 245 276.3333 -0.2662037 -0.2872086
Moved 1405.293 255.688 324.7317 -0.241463 -0.1627272
Moved 1405.324 284.5 407.5 -0.1747685 0.05015428
Moved 1405.355 300.1683 464.4397 -0.1384992 0.1966041
Moved 1405.386 307.2235 493.0059 -0.1221677 0.2700769
Moved 1405.416 312.9503 514.8259 -0.1089114 0.3261983
Moved 1405.447 315.3635 533.5447 -0.1033251 0.3743434
Moved 1405.478 316 553.8918 -0.1018519 0.4266763
Moved 1405.509 316 564.729 -0.1018519 0.4545498
Moved 1405.539 316 574.3197 -0.1018519 0.4792172
Moved 1405.57 310.5616 585.399 -0.1144407 0.5077134
Moved 1405.601 302.3775 597.1633 -0.1333854 0.5379713
Moved 1405.631 296.1778 606.2333 -0.1477366 0.5612996
Moved 1405.662 290.1197 608.9601 -0.1617599 0.5683129
Moved 1405.693 284.3583 611 -0.1750964 0.5735595
Moved 1405.724 280.3068 611 -0.1844749 0.5735595
Moved 1405.754 277.4334 611 -0.1911264 0.5735595
Moved 1405.785 276 597.0284 -0.1944444 0.5376245
Moved 1405.816 308.3135 555.7355 -0.1196446 0.4314185
Moved 1405.847 345.8612 518.7823 -0.03272871 0.3363743
Moved 1405.877 375 493.5 0.03472219 0.2713476
Moved 1405.908 413.2584 463.207 0.1232834 0.1934336
Moved 1405.939 452.9649 440.9084 0.2151965 0.1360812
Moved 1405.969 497.6024 426.0994 0.3185241 0.09799211
Moved 1406 528.908 417.5977 0.3909908 0.07612582
Moved 1406.031 553.4103 413.6556 0.4477092 0.06598665
Moved 1406.062 568.0959 412 0.4817036 0.06172835
Moved 1406.092 585.6862 406.8284 0.5224218 0.04842695
Moved 1406.123 590.637 405.3408 0.5338818 0.04460068
Moved 1406.154 599.0641 403 0.5533891 0.03858017
Moved 1406.185 604.8101 400.595 0.5666899 0.03239447
Moved 1406.215 610.9152 398.0424 0.5808222 0.02582911
Moved 1406.246 615.8271 395.1729 0.5921923 0.01844881
Moved 1406.277 618.6888 394 0.5988168 0.01543206
Moved 1406.308 620.1298 392.8702 0.6021523 0.0125261
Moved 1406.338 621 391.9366 0.6041667 0.01012504
Stationary 1406.369 621 392 0.6041667 0.01028803
Stationary 1406.4 621 392 0.6041667 0.01028803
Moved 1406.431 606 392 0.5694444 0.01028803
Moved 1406.461 588.7107 392 0.5294228 0.01028803
Moved 1406.492 553.7949 392 0.4485993 0.01028803
Moved 1406.523 514.3393 391 0.3572668 0.007715971
Moved 1406.553 477.71 391 0.2724768 0.007715971
Moved 1406.584 439.6542 400.535 0.1843848 0.03224027
Moved 1406.615 405.1682 404.472 0.1045561 0.04236614
Moved 1406.646 378.1278 409.2181 0.04196256 0.05457313
Moved 1406.676 351.8036 415.377 -0.0189731 0.07041393
Moved 1406.707 329.62 419.5634 -0.07032414 0.08118142
Moved 1406.738 310.9563 422.4348 -0.113527 0.08856679
Moved 1406.769 294.1481 424.9788 -0.152435 0.09511005
Moved 1406.799 280.644 426.839 -0.1836945 0.09989443
Moved 1406.83 269.1408 427 -0.2103223 0.1003086
Moved 1406.861 260.2746 428 -0.2308459 0.1028806
Moved 1406.891 253.8574 428 -0.2457005 0.1028806
Moved 1406.922 247.1225 428 -0.2612904 0.1028806
Moved 1406.953 242.3761 428 -0.2722777 0.1028806
Moved 1406.984 239.5 428 -0.2789352 0.1028806
Moved 1407.014 236.7574 428 -0.2852838 0.1028806
Moved 1407.045 233.9001 428 -0.291898 0.1028806
Moved 1407.076 231.5 428 -0.2974537 0.1028806
Moved 1407.107 229.6346 428 -0.3017717 0.1028806
Moved 1407.137 227.6347 428 -0.3064012 0.1028806
Moved 1407.168 226.9214 428 -0.3080522 0.1028806
Moved 1407.199 225.6266 428 -0.3110496 0.1028806
Moved 1407.229 224.8957 428 -0.3127414 0.1028806
Moved 1407.26 222.5 419.5 -0.318287 0.08101848
Moved 1407.291 221.5795 419 -0.3204179 0.07973251
Moved 1407.322 222 418 -0.3194444 0.07716041
Moved 1407.352 220.6117 416.6118 -0.322658 0.07358982
Ended 1407.383 221 415.6245 -0.3217593 0.0710505
Candidates 1407.506 13 cells battle castle cross bells held cattle self crops battles carlos feels vessels
Began 1408.459 655 479 0.6828703 0.2340534
Stationary 1408.49 655 479 0.6828703 0.2340534
Stationary 1408.52 655 479 0.6828703 0.2340534
Ended 1408.551 655 479 0.6828703 0.2340534
Accept 1408.612 0 cells
PhraseEnd 1408.612
