the price of gas is high
Moved 1692.204 588.4674 573 0.5288597 0.4758229
Moved 1692.234 581.7037 574 0.5132029 0.478395
Moved 1692.265 573.9213 575.7697 0.4951882 0.4829465
Moved 1692.296 563.7537 576 0.4716522 0.483539
Moved 1692.326 554.7012 576 0.4506974 0.483539
Moved 1692.357 547.382 576 0.4337545 0.483539
Moved 1692.388 542.1714 576 0.4216931 0.483539
Moved 1692.419 537.601 571.1036 0.4111135 0.4709453
Moved 1692.449 533.2592 563.2592 0.4010629 0.4507695
Moved 1692.48 525.646 549.7433 0.3834397 0.4160064
Moved 1692.511 521.9904 535.9421 0.3749777 0.3805093
Moved 1692.542 517.116 521.464 0.3636945 0.3432715
Moved 1692.572 514.2441 510.7325 0.3570466 0.3156699
Moved 1692.603 513 503.3435 0.3541666 0.2966653
Moved 1692.634 508.8341 496.5024 0.3445235 0.2790698
Moved 1692.664 501.8835 491.9612 0.3284341 0.2673898
Moved 1692.695 491.4403 489.0881 0.3042599 0.2600001
Moved 1692.726 474.1844 489 0.2643157 0.2597736
Moved 1692.757 449.4499 489 0.20706 0.2597736
Moved 1692.787 428.901 503.628 0.1594931 0.297397
Moved 1692.818 409.3349 512.3326 0.1142011 0.3197853
Moved 1692.849 391.4615 520.1795 0.07282753 0.3399678
Moved 1692.88 375.211 526.9296 0.03521075 0.3573292
Moved 1692.91 360.0598 535.9701 0.0001383821 0.3805814
Moved 1692.941 344.0792 543.3833 -0.0368537 0.3996483
Moved 1692.972 329.1114 551.4443 -0.07150134 0.4203812
Moved 1693.002 316.0638 556.1744 -0.101704 0.4325473
Moved 1693.033 302.7306 559.4539 -0.132568 0.440982
Moved 1693.064 293.9299 560 -0.15294 0.4423867
Moved 1693.095 290.5 560 -0.1608796 0.4423867
Moved 1693.125 289.8337 560 -0.1624221 0.4423867
Stationary 1693.156 290 560 -0.162037 0.4423867
Stationary 1693.187 290 560 -0.162037 0.4423867
Moved 1693.218 325.7924 560 -0.07918413 0.4423867
Moved 1693.248 374.9996 542.2106 0.0347213 0.3966322
Moved 1693.279 445.091 526.8063 0.1969698 0.3570121
Moved 1693.31 492.4086 516.0553 0.3065014 0.3293602
Moved 1693.34 531.7427 503.4191 0.3975527 0.2968597
Moved 1693.371 551.8248 497.3917 0.4440388 0.2813573
Moved 1693.402 563.8385 491.7744 0.4718483 0.2669093
Moved 1693.433 568.4839 488.5161 0.4826016 0.258529
Moved 1693.463 569 485.6533 0.4837963 0.2511658
Moved 1693.494 554.0169 461.6609 0.4491132 0.1894571
Moved 1693.525 502.568 409.3142 0.3300185 0.05482037
Moved 1693.556 471.1522 379.1522 0.2572967 -0.02275687
Moved 1693.586 446.0653 355.5571 0.1992251 -0.08344359
Moved 1693.617 414.078 326.5683 0.1251807 -0.1580033
Moved 1693.648 396.8148 309.8148 0.08521934 -0.2010938
Moved 1693.678 380.8562 293.8561 0.04827817 -0.2421396
Moved 1693.709 370.9089 280.3633 0.025252 -0.2768432
Moved 1693.74 363.9352 271.7223 0.009109378 -0.2990682
Moved 1693.771 353.6573 257.5717 -0.01468206 -0.3354639
Moved 1693.801 345.1512 245.2017 -0.03437211 -0.3672798
Moved 1693.832 336.6178 234.157 -0.05412554 -0.3956867
Moved 1693.863 327.9886 223.9886 -0.07410045 -0.42184
Moved 1693.894 322.5775 218.7888 -0.08662606 -0.4352139
Moved 1693.924 319.1835 214.1835 -0.09448265 -0.447059
Moved 1693.955 314.7416 212 -0.1047647 -0.4526749
Moved 1693.986 310.9928 210 -0.1134427 -0.457819
Moved 1694.016 306.6359 208.6359 -0.123528 -0.4613276
Moved 1694.047 301.2227 209 -0.1360585 -0.4603909
Moved 1694.078 294.7038 209 -0.1511485 -0.4603909
Moved 1694.109 284.4469 225.8297 -0.1748914 -0.4171047
Moved 1694.139 269.5 253.5 -0.2094908 -0.3459363
Moved 1694.17 247.336 319.3241 -0.2607964 -0.1766355
Moved 1694.201 234.1703 375.319 -0.2912726 -0.03261582
Moved 1694.232 226.3253 412.0483 -0.3094322 0.06185245
Moved 1694.262 223.7208 437.5124 -0.315461 0.1273466
Moved 1694.293 221.7598 462.6817 -0.3200006 0.1920825
Moved 1694.324 217.8881 484.7834 -0.3289627 0.2489284
Moved 1694.354 216 497.9286 -0.3333333 0.2827382
Moved 1694.385 214.5103 504.4692 -0.3367817 0.2995606
Moved 1694.416 212.6408 510.7184 -0.3411092 0.3156336
Moved 1694.447 211.7619 515.4763 -0.3431438 0.3278711
Moved 1694.477 212 516.5 -0.3425926 0.3305041
Moved 1694.508 210.3416 518 -0.3464316 0.3343621
Moved 1694.539 210 518 -0.3472222 0.3343621
Ended 1694.57 210 518 -0.3472222 0.3343621
Accept 1694.662 0 the
Candidates 1694.662 13 prove price prince probe private prize purpose propose prime office ultimate moreover print
Began 1695.153 502 504 0.3287037 0.2983539
Stationary 1695.184 502 504 0.3287037 0.2983539
Ended 1695.215 502 504 0.3287037 0.2983539
Began 1695.276 499 505 0.3217593 0.3009258
Accept 1695.276 0 prove
Candidates 1695.276 8 o i p u k l y j
Stationary 1695.307 499 505 0.3217593 0.3009258
Stationary 1695.338 499 505 0.3217593 0.3009258
Stationary 1695.369 499 505 0.3217593 0.3009258
Stationary 1695.399 499 505 0.3217593 0.3009258
Stationary 1695.43 499 505 0.3217593 0.3009258
Stationary 1695.461 499 505 0.3217593 0.3009258
Stationary 1695.491 499 505 0.3217593 0.3009258
Stationary 1695.522 499 505 0.3217593 0.3009258
Stationary 1695.553 499 505 0.3217593 0.3009258
Stationary 1695.584 499 505 0.3217593 0.3009258
Stationary 1695.614 499 505 0.3217593 0.3009258
Stationary 1695.645 499 505 0.3217593 0.3009258
Stationary 1695.676 499 505 0.3217593 0.3009258
Stationary 1695.707 499 505 0.3217593 0.3009258
Stationary 1695.737 499 505 0.3217593 0.3009258
Stationary 1695.768 499 505 0.3217593 0.3009258
Moved 1695.799 489.7603 505 0.3003711 0.3009258
Moved 1695.829 488.5 505 0.2974537 0.3009258
Moved 1695.86 487.9264 505 0.2961259 0.3009258
Moved 1695.891 486.6266 505 0.2931171 0.3009258
Moved 1695.922 485.7506 505 0.2910893 0.3009258
Moved 1695.952 484.8589 505 0.2890253 0.3009258
Moved 1695.983 483.8898 505 0.286782 0.3009258
Moved 1696.014 482.9309 505 0.2845622 0.3009258
Moved 1696.045 482 496.8078 0.2824074 0.2798553
Ended 1696.075 482 496.8078 0.2824074 0.2798553
Accept 1696.167 0 o
Candidates 1696.167 13 o i up ip you p pi oil po pop pip pill look
Began 1696.26 86 435 -0.6342593 0.1208847
Stationary 1696.29 86 435 -0.6342593 0.1208847
Ended 1696.321 86 435 -0.6342593 0.1208847
Accept 1696.413 0 o
Delete 1696.413 LeftSwipe
Began 1696.69 152 405 -0.4814814 0.04372424
Stationary 1696.721 152 405 -0.4814814 0.04372424
Ended 1696.751 152 405 -0.4814814 0.04372424
Candidates 1696.813 5 a s q d w
Began 1697.059 180 408 -0.4166667 0.05144025
Stationary 1697.089 180 408 -0.4166667 0.05144025
Ended 1697.12 180 408 -0.4166667 0.05144025
Accept 1697.181 0 a
Candidates 1697.181 5 a s d q w
Began 1697.581 107 433 -0.5856481 0.1157406
Stationary 1697.612 107 433 -0.5856481 0.1157406
Stationary 1697.642 107 433 -0.5856481 0.1157406
Ended 1697.673 107 433 -0.5856481 0.1157406
Accept 1697.735 0 a
Delete 1697.735 LeftSwipe
Began 1697.98 66 431 -0.6805555 0.1105966
Stationary 1698.011 66 431 -0.6805555 0.1105966
Ended 1698.042 66 431 -0.6805555 0.1105966
Delete 1698.103 LeftSwipe
Began 1698.349 74 434 -0.662037 0.1183127
Stationary 1698.38 74 434 -0.662037 0.1183127
Ended 1698.411 74 434 -0.662037 0.1183127
Delete 1698.472 LeftSwipe
Began 1698.81 88 442 -0.6296296 0.1388888
Stationary 1698.841 88 442 -0.6296296 0.1388888
Ended 1698.872 88 442 -0.6296296 0.1388888
Delete 1698.933 LeftSwipe
Began 1699.271 490 547 0.300926 0.4089505
Stationary 1699.302 490 547 0.300926 0.4089505
Stationary 1699.333 490 547 0.300926 0.4089505
Stationary 1699.363 490 547 0.300926 0.4089505
Stationary 1699.394 490 547 0.300926 0.4089505
Stationary 1699.425 490 547 0.300926 0.4089505
Stationary 1699.455 490 547 0.300926 0.4089505
Stationary 1699.486 490 547 0.300926 0.4089505
Stationary 1699.517 490 547 0.300926 0.4089505
Stationary 1699.548 490 547 0.300926 0.4089505
Stationary 1699.578 490 547 0.300926 0.4089505
Stationary 1699.609 490 547 0.300926 0.4089505
Moved 1699.64 480.658 547 0.2793008 0.4089505
Stationary 1699.671 480.658 547 0.2793008 0.4089505
Stationary 1699.701 481 547 0.2800926 0.4089505
Stationary 1699.732 481 547 0.2800926 0.4089505
Stationary 1699.763 481 547 0.2800926 0.4089505
Moved 1699.793 492.0018 534.6655 0.3055597 0.3772259
Moved 1699.824 504.9155 525.3896 0.3354526 0.3533683
Moved 1699.855 519.3835 514.7699 0.3689434 0.3260542
Moved 1699.886 530.8149 507.0925 0.3954048 0.3063078
Moved 1699.916 541.3055 501.1736 0.4196886 0.2910843
Moved 1699.947 547.9942 497.6686 0.4351717 0.2820693
Moved 1699.978 549 496 0.4375 0.2777777
Stationary 1700.009 549 496 0.4375 0.2777777
Stationary 1700.039 549 496 0.4375 0.2777777
Moved 1700.07 518.6431 499.3887 0.3672293 0.2864936
Moved 1700.101 480.8503 509.5888 0.2797461 0.3127283
Moved 1700.131 464.1853 511.2346 0.2411697 0.3169612
Moved 1700.162 442.2381 511 0.190366 0.3163579
Moved 1700.193 413.3922 511 0.1235931 0.3163579
Moved 1700.224 390.4696 506.9653 0.07053147 0.3059805
Moved 1700.254 370.4072 499.2592 0.02409071 0.2861605
Moved 1700.285 349.1057 495.158 -0.02521828 0.275612
Moved 1700.316 328.0241 490.2891 -0.07401834 0.2630892
Moved 1700.347 311.0742 486.4149 -0.1132543 0.2531246
Moved 1700.377 298.5294 483.9059 -0.1422929 0.2466714
Moved 1700.408 286.9955 482 -0.1689919 0.2417695
Moved 1700.439 278.3918 480 -0.1889078 0.2366254
Moved 1700.469 272.5416 478.2708 -0.20245 0.2321779
Moved 1700.5 269.7761 478 -0.2088515 0.2314814
Moved 1700.531 269 478 -0.2106481 0.2314814
Stationary 1700.562 269 478 -0.2106481 0.2314814
Stationary 1700.592 269 478 -0.2106481 0.2314814
Moved 1700.623 280.5097 483.856 -0.1840053 0.2465431
Moved 1700.654 287.3396 486.2679 -0.1681954 0.2527466
Moved 1700.684 321.6519 493.1376 -0.0887687 0.2704156
Moved 1700.715 358.8604 496 -0.002638002 0.2777777
Moved 1700.746 400.9674 496.5312 0.09483199 0.2791439
Moved 1700.777 438.2542 497 0.181144 0.2803498
Moved 1700.807 477.1771 497 0.2712432 0.2803498
Moved 1700.838 486.2534 497 0.2922533 0.2803498
Moved 1700.869 497.878 497 0.3191621 0.2803498
Moved 1700.9 504.1911 497 0.3337758 0.2803498
Moved 1700.93 507.0941 497 0.3404956 0.2803498
Moved 1700.961 507 490.0911 0.3402778 0.26258
Moved 1700.992 489.4474 466.8422 0.2996467 0.2027833
Moved 1701.023 433.3702 397.8887 0.1698385 0.02543386
Moved 1701.053 404.5183 363.822 0.1030517 -0.06218647
Moved 1701.084 386.2362 340.1271 0.06073187 -0.12313
Moved 1701.115 369.1346 319.157 0.02114475 -0.1770654
Moved 1701.146 356.4275 303.7843 -0.008269747 -0.2166042
Moved 1701.176 342.9951 288.9951 -0.0393633 -0.2546423
Moved 1701.207 333.1764 275.9018 -0.06209175 -0.2883185
Moved 1701.238 324.5632 265.5632 -0.0820297 -0.3149096
Moved 1701.268 317.6726 256.3452 -0.09798005 -0.3386183
Moved 1701.299 312 249 -0.1111111 -0.3575103
Moved 1701.33 307.1771 243.1771 -0.1222753 -0.3724869
Moved 1701.36 303.4409 238.4409 -0.1309239 -0.3846684
Moved 1701.391 301.1419 237 -0.1362456 -0.3883744
Moved 1701.422 298.2678 236 -0.1428987 -0.3909465
Moved 1701.453 292.1913 236 -0.1569646 -0.3909465
Moved 1701.484 282.5907 250.5116 -0.1791882 -0.3536225
Moved 1701.514 265.9478 274.0782 -0.2177133 -0.2930086
Moved 1701.545 249.7102 299.9347 -0.2553004 -0.2265055
Moved 1701.576 236.7213 324.7977 -0.2853673 -0.1625573
Moved 1701.606 230.229 344.0558 -0.3003957 -0.1130251
Moved 1701.637 222.7365 366.9222 -0.3177395 -0.0542125
Moved 1701.668 218.9971 385.0147 -0.3263958 -0.007678216
Moved 1701.699 218 400.3483 -0.3287037 0.03176002
Moved 1701.729 217 414.1457 -0.3310185 0.06724711
Moved 1701.76 214.6992 431.1055 -0.3363445 0.1108681
Moved 1701.791 212.8313 443.6747 -0.3406682 0.1431963
Moved 1701.821 211.3083 453.7668 -0.3441938 0.1691534
Moved 1701.852 209.4285 461.1429 -0.348545 0.1881247
Moved 1701.883 206.5589 470.3234 -0.3551879 0.2117371
Ended 1701.914 205 473 -0.3587963 0.2186213
Candidates 1702.037 13 prove process price proved proves prince office options prize lyrics prices probe ourselves
Began 1702.866 437 435 0.1782407 0.1208847
Stationary 1702.897 437 435 0.1782407 0.1208847
Stationary 1702.928 437 435 0.1782407 0.1208847
Moved 1702.958 437 455.2001 0.1782407 0.1728397
Moved 1702.989 437 473.5736 0.1782407 0.2200966
Moved 1703.02 448.7344 491.4689 0.2054037 0.2661236
Moved 1703.051 458 509 0.2268519 0.3112139
Moved 1703.081 461.8714 512.4952 0.2358134 0.3202036
Moved 1703.112 471.9441 522.4581 0.2591298 0.3458283
Moved 1703.143 483.4564 531.0923 0.2857786 0.3680356
Moved 1703.174 492.7186 540.9582 0.307219 0.3934108
Moved 1703.204 500.2732 549.0309 0.3247064 0.414174
Moved 1703.235 508.1385 558.1385 0.3429132 0.437599
Moved 1703.266 513.8753 567.7507 0.3561928 0.4623216
Moved 1703.297 518.9162 574.8323 0.3678616 0.4805358
Moved 1703.327 523.6198 585.2396 0.3787495 0.5073035
Moved 1703.358 526 595.7542 0.3842592 0.534347
Moved 1703.389 526 605.131 0.3842592 0.5584645
Moved 1703.419 527 611.2646 0.3865741 0.57424
Moved 1703.45 527 617.012 0.3865741 0.5890226
Moved 1703.481 527 622.7667 0.3865741 0.6038238
Moved 1703.511 527 625.5 0.3865741 0.6108538
Moved 1703.542 527 628.2731 0.3865741 0.6179862
Moved 1703.573 527 630.5 0.3865741 0.6237139
Moved 1703.604 527 632.5 0.3865741 0.6288579
Moved 1703.635 527 633.221 0.3865741 0.6307124
Moved 1703.665 520 634 0.3703704 0.632716
Ended 1703.696 519 634 0.3680556 0.632716
Accept 1703.757 4 proves
Began 1704.526 97 473 -0.6087962 0.2186213
Stationary 1704.556 97 473 -0.6087962 0.2186213
Stationary 1704.587 97 473 -0.6087962 0.2186213
Ended 1704.618 97 473 -0.6087962 0.2186213
Delete 1704.679 LeftSwipe
Began 1705.509 383 430 0.05324075 0.1080246
Stationary 1705.54 383 430 0.05324075 0.1080246
Stationary 1705.57 383 430 0.05324075 0.1080246
Stationary 1705.601 383 430 0.05324075 0.1080246
Stationary 1705.632 383 430 0.05324075 0.1080246
Stationary 1705.663 383 430 0.05324075 0.1080246
Stationary 1705.693 383 430 0.05324075 0.1080246
Stationary 1705.724 383 430 0.05324075 0.1080246
Moved 1705.755 388.0219 444.8832 0.06486554 0.1463045
Moved 1705.786 398.0045 451.0023 0.08797338 0.1620428
Moved 1705.816 408.4797 456.7399 0.1122216 0.1768
Moved 1705.847 418.7196 460.9299 0.1359249 0.1875767
Moved 1705.878 432.9484 463.7897 0.1688621 0.1949322
Moved 1705.908 450.579 466.6541 0.2096736 0.2022996
Moved 1705.939 472.6804 468 0.2608342 0.2057612
Moved 1705.97 489.2379 468 0.2991619 0.2057612
Moved 1706.001 521.6001 468 0.3740743 0.2057612
Moved 1706.031 537.4799 468 0.4108332 0.2057612
Moved 1706.062 550.8655 468 0.4418182 0.2057612
Moved 1706.093 558.3817 468 0.4592169 0.2057612
Moved 1706.124 572.8022 468 0.4925976 0.2057612
Moved 1706.154 579.8237 468 0.5088511 0.2057612
Moved 1706.185 582.2554 468 0.5144801 0.2057612
Stationary 1706.216 582 468 0.513889 0.2057612
Moved 1706.246 564.0286 471.1943 0.4722885 0.2139769
Moved 1706.277 500.2193 478.8857 0.3245818 0.2337594
Moved 1706.308 418.7366 480 0.1359645 0.2366254
Moved 1706.339 381.2673 480 0.04922996 0.2366254
Moved 1706.369 345.9139 480 -0.03260677 0.2366254
Moved 1706.4 322.3699 472.137 -0.08710663 0.2164016
Moved 1706.431 298.7817 469.3091 -0.1417091 0.2091282
Moved 1706.462 279.036 466.4337 -0.1874166 0.2017327
Moved 1706.492 263.7898 465 -0.2227087 0.1980452
Moved 1706.523 256.1074 464 -0.2404921 0.1954732
Moved 1706.554 254 464 -0.2453704 0.1954732
Stationary 1706.584 254 464 -0.2453704 0.1954732
Moved 1706.615 264.5 475.5 -0.2210648 0.2250513
Moved 1706.646 311.5746 493.1436 -0.1120959 0.2704311
Moved 1706.677 367.4362 499.8206 0.01721333 0.2876042
Moved 1706.707 390.4933 502 0.07058631 0.2932098
Moved 1706.738 422.6729 504 0.1450762 0.2983539
Moved 1706.769 449.1158 504 0.2062866 0.2983539
Moved 1706.8 477.1206 504 0.2711126 0.2983539
Moved 1706.83 514.8077 492.0412 0.3583511 0.2675956
Moved 1706.861 532.2456 488.8772 0.3987167 0.2594577
Moved 1706.892 538.433 485.567 0.4130393 0.2509439
Moved 1706.922 540 461.2307 0.4166667 0.1883505
Moved 1706.953 502.675 394.8714 0.3302661 0.01767335
Moved 1706.984 469.0258 345.3152 0.2523744 -0.1097861
Moved 1707.015 445.359 314.6187 0.1975904 -0.1887381
Moved 1707.045 425.7279 291.2736 0.152148 -0.248782
Moved 1707.076 411.1817 274.2181 0.1184763 -0.292649
Moved 1707.107 395.6683 253.8353 0.08256544 -0.3450738
Moved 1707.138 384.8973 239.4956 0.05763272 -0.3819558
Moved 1707.168 376.5 229.5 0.03819446 -0.4076646
Moved 1707.199 369.7427 218.4854 0.02255251 -0.4359945
Moved 1707.23 362.994 209.9911 0.006930629 -0.4578419
Moved 1707.26 351.0814 197.0814 -0.02064491 -0.4910458
Moved 1707.291 344.6792 192.3396 -0.03546486 -0.5032418
Moved 1707.322 336.8951 188.2983 -0.05348345 -0.5136361
Moved 1707.353 333.7188 186.8594 -0.06083608 -0.517337
Moved 1707.383 327.9768 187 -0.07412782 -0.5169753
Moved 1707.414 321.8191 191.7238 -0.08838181 -0.5048258
Moved 1707.445 311.1852 204.7223 -0.1129972 -0.4713933
Moved 1707.476 298.6797 225.3104 -0.141945 -0.4184402
Moved 1707.506 284.6121 254.6737 -0.174509 -0.3429175
Moved 1707.537 269.0271 289.4323 -0.2105854 -0.2535179
Moved 1707.568 258.1504 326.2479 -0.2357629 -0.1588275
Moved 1707.599 252.5104 357.8547 -0.2488186 -0.07753427
Moved 1707.629 250.002 383.9803 -0.2546251 -0.01033877
Moved 1707.66 247.1404 405.017 -0.261249 0.043768
Moved 1707.691 246 428.8895 -0.2638889 0.1051683
Moved 1707.721 246 448.5 -0.2638889 0.1556069
Moved 1707.752 246 461.7891 -0.2638889 0.1897866
Moved 1707.783 246 479.1185 -0.2638889 0.2343581
Moved 1707.814 246 491.6852 -0.2638889 0.2666799
Moved 1707.844 245 505.5614 -0.2662037 0.3023698
Ended 1707.875 244 521 -0.2685185 0.3420781
Candidates 1707.967 13 prove moreover prince ultimate price forgive office approve justice probe distinct notice prime
Began 1708.49 395 371 0.08101851 -0.04372435
Stationary 1708.52 395 371 0.08101851 -0.04372435
Stationary 1708.551 395 371 0.08101851 -0.04372435
Stationary 1708.582 395 371 0.08101851 -0.04372435
Stationary 1708.613 395 371 0.08101851 -0.04372435
Stationary 1708.643 395 371 0.08101851 -0.04372435
Stationary 1708.674 395 371 0.08101851 -0.04372435
Stationary 1708.705 395 371 0.08101851 -0.04372435
Stationary 1708.735 395 371 0.08101851 -0.04372435
Moved 1708.766 406.6363 383.6363 0.1079543 -0.01122361
Moved 1708.797 420.9929 400.3914 0.1411872 0.03187089
Moved 1708.828 438.5329 414.6664 0.1817892 0.06858625
Moved 1708.858 454.6182 431.6182 0.2190236 0.1121868
Moved 1708.889 468.2353 446.8824 0.2505447 0.1514465
Moved 1708.92 477.5518 457.5519 0.2721108 0.1788885
Moved 1708.951 483.4869 464.4869 0.2858494 0.1967255
Moved 1708.981 484.9338 467.8677 0.2891987 0.2054208
Moved 1709.012 487 470.8008 0.2939814 0.2129649
Moved 1709.043 488.5 472 0.2974537 0.2160493
Moved 1709.073 488 474.5 0.2962963 0.2224794
Moved 1709.104 489.3151 475.3151 0.2993405 0.2245759
Moved 1709.135 490.938 477.938 0.3030972 0.2313221
Moved 1709.166 496.5186 483.0247 0.3160152 0.244405
Moved 1709.196 508.9816 496.9816 0.3448649 0.2803024
Moved 1709.227 521.2392 508.9913 0.3732389 0.3111916
Moved 1709.258 537.7608 523.634 0.4114833 0.3488527
Moved 1709.289 552.3224 544.9868 0.4451907 0.4037725
Moved 1709.319 564.5854 565.1138 0.4735773 0.4555396
Moved 1709.35 577.4853 588.9705 0.5034382 0.5168994
Moved 1709.381 579.8568 595.5704 0.5089278 0.5338745
Moved 1709.411 584 607.3178 0.5185185 0.5640889
Moved 1709.442 586.6526 614.9579 0.524659 0.5837393
Moved 1709.473 588.5272 620.0544 0.5289982 0.5968478
Moved 1709.504 591.5 624.5 0.5358797 0.6082818
Moved 1709.534 592 627.3839 0.5370371 0.6156992
Moved 1709.565 592.8199 628.8199 0.5389351 0.6193928
Moved 1709.596 594.5 631.5 0.542824 0.6262859
Moved 1709.627 594 632 0.5416667 0.6275719
Moved 1709.657 595 634.0396 0.5439815 0.6328176
Moved 1709.688 595.9606 635 0.5462052 0.6352879
Moved 1709.719 596 636 0.5462963 0.6378599
Ended 1709.75 596 636 0.5462963 0.6378599
Accept 1709.811 4 price
Began 1710.241 534 500 0.4027778 0.2880658
Stationary 1710.272 534 500 0.4027778 0.2880658
Moved 1710.303 518.7151 505.3314 0.3673962 0.301778
Moved 1710.333 515.2867 507.9044 0.3594599 0.3083961
Moved 1710.364 506.7575 510.7475 0.3397164 0.3157085
Moved 1710.395 500.7573 512.6213 0.3258271 0.3205281
Moved 1710.426 495.502 514 0.313662 0.324074
Moved 1710.456 491.5963 515 0.304621 0.326646
Moved 1710.487 490.1357 515 0.3012401 0.326646
Moved 1710.518 487.2542 515.7458 0.2945698 0.3285641
Moved 1710.548 485.8177 516 0.2912447 0.329218
Moved 1710.579 483.916 516 0.2868426 0.329218
Moved 1710.61 482.9859 516 0.2846895 0.329218
Moved 1710.641 481.5 517 0.28125 0.33179
Moved 1710.671 481 518.319 0.2800926 0.3351824
Moved 1710.702 478.848 518 0.275111 0.3343621
Moved 1710.733 474.6547 518 0.2654043 0.3343621
Moved 1710.764 458.7005 510.7005 0.2284735 0.3155876
Moved 1710.794 432.5493 496.0329 0.1679383 0.2778623
Moved 1710.825 387.6281 463.598 0.06395389 0.1944391
Moved 1710.856 341.8965 428.9901 -0.04190614 0.1054271
Moved 1710.886 321.4327 410.4327 -0.08927619 0.05769709
Moved 1710.917 304.1651 396.9321 -0.1292475 0.02297335
Moved 1710.948 294.0762 388.7175 -0.1526015 0.001845262
Moved 1710.979 286.4355 381.957 -0.1702883 -0.01554277
Moved 1711.009 279.9514 376.9515 -0.1852976 -0.02841698
Moved 1711.04 274.2035 373.1017 -0.1986031 -0.03831863
Moved 1711.071 269.2306 369.2306 -0.2101143 -0.0482753
Moved 1711.102 266.5 367.5 -0.2164352 -0.05272634
Moved 1711.132 263.9035 365.9035 -0.2224455 -0.05683263
Moved 1711.163 259.9359 364 -0.2316298 -0.06172839
Moved 1711.194 258.5029 362.5029 -0.234947 -0.06557889
Ended 1711.224 258 362 -0.2361111 -0.06687243
Candidates 1711.317 13 of is id odd odds off if kids ps pa pd his pass
Began 1711.716 427 469 0.1550926 0.2083333
Stationary 1711.747 427 469 0.1550926 0.2083333
