I just cannot figure this out
Ended 217.6055 108 366.5 -0.5833333 -0.05529835
Delete 217.667 LeftSwipe
Began 218.4044 359 287 -0.002314796 -0.2597736
Stationary 218.4351 359 287 -0.002314796 -0.2597736
Moved 218.4658 359 305.1375 -0.002314796 -0.2131239
Moved 218.4966 374.9908 323.9816 0.03470093 -0.1646564
Moved 218.5273 390.5897 349.8845 0.07080942 -0.09803363
Moved 218.558 409.0095 375.5836 0.1134478 -0.03193521
Moved 218.5887 425.9739 399.1363 0.1527174 0.02864265
Moved 218.6194 442.064 418.064 0.189963 0.07732513
Moved 218.6501 458.969 438.5628 0.2290949 0.1300483
Moved 218.6809 473.3259 452.8607 0.2623285 0.1668227
Moved 218.7116 485.6125 465.29 0.2907698 0.1987912
Moved 218.7423 494.5857 474.5857 0.3115411 0.2226997
Moved 218.7731 500.4705 480.4705 0.3251632 0.2378356
Moved 218.8038 504.6042 483.6042 0.3347319 0.2458956
Moved 218.8345 507.0793 486.0793 0.3404613 0.2522615
Moved 218.8652 508.5 487 0.34375 0.2546296
Moved 218.8959 509.5 488 0.3460647 0.2572016
Moved 218.9267 509 489.1413 0.3449074 0.2601371
Moved 218.9574 510 490.5 0.3472221 0.2636316
Moved 218.9881 511.034 490 0.3496156 0.2623456
Moved 219.0188 511 491.5 0.349537 0.2662036
Stationary 219.0496 511 491.5 0.349537 0.2662036
Moved 219.0803 511 492.0527 0.349537 0.2676252
Moved 219.111 512.375 492 0.3527199 0.2674896
Ended 219.1418 512 492 0.3518519 0.2674896
Candidates 219.2032 13 up you I ip go top to o ii yo iii yup p
Began 220.6165 497 403 0.3171296 0.03858017
Stationary 220.6472 497 403 0.3171296 0.03858017
Moved 220.6779 488.8931 413.1069 0.2983637 0.06457525
Moved 220.7086 483.1863 419.8137 0.2851535 0.08182517
Moved 220.7393 472.2604 433.6354 0.2598621 0.117375
Moved 220.77 456.868 452.132 0.2242316 0.1649484
Moved 220.8008 444.5568 467.8205 0.1957333 0.2052996
Moved 220.8315 434.4398 482.9804 0.1723143 0.2442911
Moved 220.8623 423.7853 502.4294 0.1476511 0.2943141
Moved 220.893 419.1162 512.8256 0.1368431 0.3210535
Moved 220.9237 417.1946 518.6108 0.1323949 0.3359329
Moved 220.9544 417 521.3441 0.1319444 0.3429631
Moved 220.9851 417 536.5782 0.1319444 0.3821454
Moved 221.0159 417 546.2707 0.1319444 0.4070747
Moved 221.0466 421.9761 552.4218 0.1434631 0.4228954
Moved 221.0773 427.4373 558.4373 0.1561048 0.4383674
Moved 221.108 441.848 569.1088 0.1894629 0.4658147
Moved 221.1388 460.1094 582.8875 0.2317348 0.5012538
Moved 221.1694 479.9354 591.9677 0.2776282 0.5246082
Moved 221.2002 505.9417 600.9805 0.337828 0.5477893
Moved 221.2309 526.6516 606.5303 0.3857676 0.5620635
Moved 221.2617 541.507 611.5023 0.420155 0.5748515
Moved 221.2924 546.3693 613.3693 0.4314103 0.5796534
Moved 221.3231 548.8083 613.8083 0.4370563 0.5807827
Moved 221.3538 551.6815 615 0.4437071 0.5838476
Moved 221.3846 554.1358 615 0.4493884 0.5838476
Moved 221.4153 555.3734 616.3734 0.4522532 0.5873801
Moved 221.446 556.2419 616 0.4542638 0.5864196
Moved 221.4767 557 616.7955 0.4560185 0.5884658
Moved 221.5074 558.5 617 0.4594907 0.5889916
Moved 221.5382 559.2487 617 0.4612239 0.5889916
Moved 221.5689 560.0206 617 0.4630107 0.5889916
Stationary 221.5996 560 617 0.462963 0.5889916
Moved 221.6304 561.477 617 0.4663819 0.5889916
Expand 221.6304
Ended 221.6611 562 617 0.4675925 0.5889916
Accept 221.7225 2 I
Began 222.4907 452 374 0.2129629 -0.03600823
Stationary 222.5214 452 374 0.2129629 -0.03600823
Stationary 222.5521 452 374 0.2129629 -0.03600823
Stationary 222.5828 452 374 0.2129629 -0.03600823
Stationary 222.6135 452 374 0.2129629 -0.03600823
Stationary 222.6442 452 374 0.2129629 -0.03600823
Stationary 222.6749 452 374 0.2129629 -0.03600823
Stationary 222.7057 452 374 0.2129629 -0.03600823
Stationary 222.7364 452 374 0.2129629 -0.03600823
Stationary 222.7672 452 374 0.2129629 -0.03600823
Stationary 222.7979 452 374 0.2129629 -0.03600823
Stationary 222.8286 452 374 0.2129629 -0.03600823
Stationary 222.8593 452 374 0.2129629 -0.03600823
Stationary 222.89 452 374 0.2129629 -0.03600823
Stationary 222.9208 452 374 0.2129629 -0.03600823
Stationary 222.9515 452 374 0.2129629 -0.03600823
Stationary 222.9821 452 374 0.2129629 -0.03600823
Stationary 223.0129 452 374 0.2129629 -0.03600823
Stationary 223.0436 452 374 0.2129629 -0.03600823
Moved 223.0744 459.0822 374 0.229357 -0.03600823
Moved 223.1051 478.5582 374 0.2744403 -0.03600823
Moved 223.1358 492.8616 374 0.30755 -0.03600823
Moved 223.1666 502.7388 374 0.3304138 -0.03600823
Moved 223.1973 517.7504 374 0.3651629 -0.03600823
Moved 223.228 528.2351 374 0.3894331 -0.03600823
Moved 223.2587 534.9827 374 0.4050525 -0.03600823
Moved 223.2892 539.0242 381.1691 0.4144078 -0.01756919
Moved 223.3202 541.8972 381 0.4210583 -0.01800419
Moved 223.3509 545.1005 382 0.4284734 -0.01543218
Stationary 223.3816 545.1005 382 0.4284734 -0.01543218
Moved 223.4124 546 384.1394 0.4305556 -0.009929594
Moved 223.4431 546 390.0342 0.4305556 0.005232061
Moved 223.4738 532.6709 403.3291 0.3997012 0.03942662
Moved 223.5045 522 416.5 0.375 0.07330243
Moved 223.5353 510.7763 432.8356 0.3490193 0.1153177
Moved 223.566 502.4454 449.1091 0.3297348 0.1571736
Moved 223.5967 499.9441 456.1118 0.3239447 0.1751847
Moved 223.6274 498 460.5925 0.3194444 0.1867089
Moved 223.6581 495.541 463.459 0.3137523 0.1940817
Moved 223.6889 494.6661 465 0.311727 0.1980452
Moved 223.7196 493.7892 466 0.3096973 0.2006171
Moved 223.7503 484.4131 467 0.2879933 0.2031892
Moved 223.781 451.88 446.94 0.2126852 0.1515946
Moved 223.8118 420.0229 430.2852 0.1389419 0.1087582
Moved 223.8425 402.0368 421.021 0.09730736 0.0849305
Moved 223.8732 377.2267 405.8178 0.0398767 0.04582762
Moved 223.9039 356.2849 392.0279 -0.008599758 0.01035973
Moved 223.9347 341.3514 381.5676 -0.04316802 -0.01654425
Moved 223.9654 323.2437 365.2437 -0.08508409 -0.05852978
Moved 223.9961 317.0415 360.0311 -0.09944095 -0.07193647
Moved 224.0268 306.3974 349.3973 -0.1240802 -0.09928667
Moved 224.0576 298.5 341.5 -0.1423611 -0.1195988
Moved 224.0883 292.3738 336.3738 -0.156542 -0.1327834
Moved 224.119 288.8156 332.8156 -0.1647788 -0.1419354
Moved 224.1497 287.6266 331.6266 -0.1675311 -0.1449933
Moved 224.1804 288 332 -0.1666667 -0.144033
Moved 224.2112 300.3019 344.7359 -0.13819 -0.111276
Moved 224.2419 314.8864 363.2007 -0.1044297 -0.06378409
Moved 224.2726 334.4081 392.0116 -0.05924041 0.01031781
Moved 224.3034 358.1932 422.2576 -0.004182408 0.08811107
Moved 224.3341 378.9777 451.1141 0.04392982 0.1623305
Moved 224.3648 395.109 475.3743 0.08127073 0.2247282
Moved 224.3955 407.9054 495.8486 0.1108922 0.2773884
Moved 224.4263 422.2452 515.0942 0.1440861 0.3268884
Moved 224.457 435.5642 531.277 0.1749171 0.3685106
Moved 224.4877 446.371 545.371 0.1999328 0.4047608
Moved 224.5184 454.3391 555.3392 0.2183776 0.430399
Moved 224.5491 463.8071 566.8071 0.2402942 0.4598946
Moved 224.5799 465.6962 568.8481 0.2446672 0.4651443
Moved 224.6106 468.5 572.5 0.2511574 0.474537
Moved 224.6413 469.5 574.5 0.2534722 0.479681
Moved 224.672 470 576.0785 0.2546296 0.4837409
Moved 224.7028 472.0434 577 0.2593597 0.4861111
Stationary 224.7335 472 577 0.2592593 0.4861111
Ended 224.7642 474.0185 578 0.2639316 0.488683
Candidates 224.8871 13 just user jay hat harry lay jersey later latter lady layer say larry
Began 226.4847 432 393 0.1666667 0.01285996
Stationary 226.5154 432 393 0.1666667 0.01285996
Stationary 226.5462 432 393 0.1666667 0.01285996
Stationary 226.5769 432 393 0.1666667 0.01285996
Moved 226.6076 420.2354 380.2355 0.1394339 -0.01997049
Moved 226.6383 407.4829 365.1794 0.109914 -0.05869492
Moved 226.6691 398.4603 353.2805 0.08902857 -0.08929931
Moved 226.6998 392.4173 344.6259 0.07504006 -0.1115589
Moved 226.7305 381.9198 329.9198 0.05074024 -0.1493832
Moved 226.7612 379.0748 326.1496 0.04415462 -0.1590803
Moved 226.792 371.0009 314.3348 0.02546489 -0.1894682
Moved 226.8227 365.2924 305.4387 0.01225104 -0.2123492
Moved 226.8534 360.2647 297.5294 0.0006126364 -0.232692
Moved 226.8841 356.3932 291.7865 -0.008348971 -0.2474628
Moved 226.9149 352.0479 286.0479 -0.01840755 -0.2622226
Moved 226.9456 348.9633 280.9267 -0.02554779 -0.2753943
Moved 226.9763 345.0893 277.0892 -0.03451561 -0.2852644
Moved 227.007 342.2168 273.4337 -0.04116475 -0.2946666
Moved 227.0378 339.7614 270.7614 -0.04684871 -0.3015398
Moved 227.0685 337.8077 269 -0.05137111 -0.30607
Moved 227.0992 336.5 266.5 -0.05439813 -0.3125
Moved 227.1299 335.5 266 -0.05671298 -0.3137861
Moved 227.1606 336 264.6846 -0.05555556 -0.3171694
Moved 227.1914 335 263.7033 -0.05787035 -0.3196932
Stationary 227.2221 335 264 -0.05787035 -0.31893
Moved 227.2528 335 263 -0.05787035 -0.3215021
Stationary 227.2835 335 263 -0.05787035 -0.3215021
Stationary 227.3143 335 263 -0.05787035 -0.3215021
Stationary 227.345 335 263 -0.05787035 -0.3215021
Moved 227.3757 352.6845 286.3557 -0.01693403 -0.2614309
Moved 227.4064 371.5603 312.6454 0.02676 -0.1938134
Moved 227.4371 393.5496 346.2557 0.07766098 -0.1073671
Moved 227.4678 418.9087 384.0801 0.1363626 -0.01008203
Moved 227.4986 435.043 405.0552 0.1737106 0.04386631
Moved 227.5293 452.386 429.1404 0.2138565 0.1058137
Moved 227.56 468.758 449.2612 0.2517547 0.1575649
Moved 227.5907 485.4829 468.6948 0.2904697 0.2075482
Moved 227.6215 503.7729 489.7729 0.3328078 0.2617617
Moved 227.6522 516.1623 505.1623 0.3614868 0.3013432
Moved 227.6829 526.6863 515.6863 0.3858479 0.3284111
Moved 227.7137 532.7848 520.7848 0.3999647 0.3415246
Moved 227.7444 540.3961 526.3961 0.4175835 0.3559568
Moved 227.7751 544.1575 529 0.4262906 0.3626543
Moved 227.8058 545.7586 529.7586 0.4299968 0.3646054
Moved 227.8365 549.5533 531 0.4387809 0.3677982
Moved 227.8673 552.4217 531 0.4454205 0.3677982
Moved 227.898 554.2794 531 0.4497207 0.3677982
Moved 227.9287 557 515.5408 0.4560185 0.3280371
Moved 227.9594 558 492.0011 0.4583333 0.2674925
Moved 227.9901 554.1699 464.0755 0.4494673 0.1956674
Moved 228.0209 541.3688 430.6986 0.4198352 0.1098215
Moved 228.0516 531.0909 403.2274 0.3960439 0.03916512
Moved 228.0824 520.7831 373.1928 0.3721832 -0.03808434
Moved 228.113 509.8478 344.5435 0.3468699 -0.111771
Moved 228.1438 501.2615 320.1537 0.3269942 -0.1745017
Moved 228.1745 493.6132 291.7105 0.3092897 -0.2476582
Moved 228.2052 489.5681 264.8402 0.299926 -0.3167691
Moved 228.236 489 255.1711 0.2986111 -0.3416381
Moved 228.2667 488 251.2638 0.2962963 -0.3516878
Moved 228.2974 486.7594 245.5187 0.2934244 -0.3664643
Moved 228.3281 486 239.7964 0.2916667 -0.3811822
Moved 228.3588 485 236.2711 0.2893518 -0.3902492
Moved 228.3896 484.4881 234 0.2881669 -0.3960905
Moved 228.4203 484 231.6218 0.287037 -0.4022073
Moved 228.451 484 229.7549 0.287037 -0.4070091
Stationary 228.4817 484 230 0.287037 -0.4063786
Moved 228.5124 484 228.6826 0.287037 -0.4097669
Moved 228.5432 483 228 0.2847222 -0.4115227
Stationary 228.5739 483 228 0.2847222 -0.4115227
Moved 228.6047 483 249.3156 0.2847222 -0.3566987
Moved 228.6354 483 293.8958 0.2847222 -0.2420376
Moved 228.6661 500.3691 373.7531 0.3249284 -0.0366433
Moved 228.6968 511.1396 407.163 0.3498602 0.04928742
Moved 228.7275 517.2622 425.8521 0.3640329 0.09735621
Moved 228.7583 527.7321 453.3302 0.3882688 0.1680303
Moved 228.789 538.4056 485.0186 0.4129758 0.2495332
Moved 228.8197 544.6154 501.8462 0.4273505 0.2928142
Moved 228.8504 549.1732 513.6929 0.4379009 0.323284
Moved 228.8812 553.0425 522.1277 0.4468577 0.3449785
Moved 228.9119 553.69 526.69 0.4483564 0.3567128
Moved 228.9426 555.4598 531.9197 0.4524533 0.3701637
Moved 228.9733 555 533.3314 0.4513889 0.3737946
Moved 229.0041 556 536.1995 0.4537037 0.3811714
Moved 229.0348 556 538.7202 0.4537037 0.3876548
Moved 229.0655 556 542.5883 0.4537037 0.3976036
Moved 229.0962 556 547.7862 0.4537037 0.4109726
Moved 229.1269 556 550.3526 0.4537037 0.4175735
Moved 229.1576 549.6967 551.9005 0.4391128 0.4215546
Moved 229.1884 531.6067 555 0.3972377 0.4295266
Moved 229.2191 505.5011 555 0.3368081 0.4295266
Moved 229.2498 474.3645 555 0.2647325 0.4295266
Moved 229.2805 442.387 545.8885 0.1907105 0.4060919
Moved 229.3113 420.5364 542.0766 0.1401305 0.3962874
Moved 229.342 403.0478 540.2095 0.09964764 0.3914853
Moved 229.3727 395.4217 539 0.08199464 0.3883744
Moved 229.4035 389.8391 538 0.06907194 0.3858024
Moved 229.4342 389 538 0.06712963 0.3858024
Stationary 229.4649 389 538 0.06712963 0.3858024
Ended 229.4956 406.3795 538 0.1073601 0.3858024
Accept 229.6185 0 just
Candidates 229.6185 13 committee computer commit country comfort connie connor donor affinity community county counter come
Began 231.0932 446 306 0.199074 -0.2109054
Stationary 231.1239 446 306 0.199074 -0.2109054
Stationary 231.1546 446 306 0.199074 -0.2109054
Moved 231.1853 437.8713 334.9011 0.1802576 -0.1365712
Moved 231.2161 438 364.5123 0.1805556 -0.06041067
Moved 231.2468 438 398.5411 0.1805556 0.02711198
Moved 231.2776 438 432.4823 0.1805556 0.1144092
Moved 231.3083 446.254 452.2698 0.1996619 0.1653029
Moved 231.339 447 458.6401 0.2013889 0.1816875
Moved 231.3697 447 464.3691 0.2013889 0.1964225
Moved 231.4005 447 468.9874 0.2013889 0.2083009
Moved 231.4312 447 470.0673 0.2013889 0.2110785
Moved 231.4619 447 472 0.2013889 0.2160493
Moved 231.4926 447 474 0.2013889 0.2211934
Moved 231.5234 448 485.4992 0.2037037 0.2507694
Moved 231.554 448 500.0726 0.2037037 0.2882524
Moved 231.5848 448 508.147 0.2037037 0.3090199
Moved 231.6156 448 513.8774 0.2037037 0.3237588
Moved 231.6463 448 516.5 0.2037037 0.3305041
Moved 231.677 437.1936 526.0524 0.1786889 0.3550729
Moved 231.7077 431.3203 537.9062 0.1650933 0.3855611
Moved 231.7384 425.8099 545.1901 0.1523376 0.4042955
Moved 231.7692 422.3854 548.6146 0.1444106 0.4131034
Moved 231.7999 419.5147 551.4852 0.1377656 0.4204865
Moved 231.8306 416.6464 553.3536 0.1311258 0.4252922
Moved 231.8613 415 554.2235 0.1273148 0.4275295
Moved 231.8921 412.2051 554.7949 0.1208452 0.428999
Moved 231.9228 411.5 555.5 0.119213 0.4308127
Moved 231.9535 409.5 556 0.1145834 0.4320986
Moved 231.9842 408.9781 556 0.1133753 0.4320986
Expand 231.9842
Stationary 232.015 409 556 0.113426 0.4320986
Moved 232.0457 407.6266 556 0.1102467 0.4320986
Moved 232.0764 406.9387 556 0.1086543 0.4320986
Moved 232.1071 405.8163 557 0.1060561 0.4346707
Stationary 232.1379 405.8163 557 0.1060561 0.4346707
Moved 232.1686 404.8504 557 0.1038203 0.4346707
Stationary 232.1993 404.8504 557 0.1038203 0.4346707
Stationary 232.23 404.8504 557 0.1038203 0.4346707
Stationary 232.2607 404.8504 557 0.1038203 0.4346707
Moved 232.2915 403.9378 557 0.1017079 0.4346707
Stationary 232.3222 403.9378 557 0.1017079 0.4346707
Stationary 232.3529 403.9378 557 0.1017079 0.4346707
Stationary 232.3837 403.9378 557 0.1017079 0.4346707
Stationary 232.4144 404 557 0.1018518 0.4346707
Stationary 232.4451 404 557 0.1018518 0.4346707
Stationary 232.4758 404 557 0.1018518 0.4346707
Moved 232.5066 413.0629 544.9371 0.1228308 0.4036446
Moved 232.5373 419.1041 537.8439 0.136815 0.385401
Moved 232.568 425.8807 527.2386 0.1525017 0.3581238
Moved 232.5987 430.8083 521.3834 0.1639081 0.3430643
Moved 232.6294 433.6812 518.3187 0.1705584 0.3351818
Moved 232.6602 436.1862 515.8138 0.176357 0.3287391
Moved 232.6909 439.1418 511.7872 0.1831987 0.3183827
Moved 232.7216 451.7064 499.2349 0.2122832 0.286098
Moved 232.7523 468.5 484 0.2511574 0.2469135
Moved 232.7831 489.8208 466.5319 0.300511 0.2019852
Moved 232.8138 504.06 456.152 0.3334722 0.1752879
Moved 232.8445 514.285 448.81 0.3571411 0.1564042
Moved 232.8752 520.8157 445.3948 0.3722586 0.1476203
Moved 232.906 526.9479 442.5261 0.3864534 0.1402418
Moved 232.9367 531.3479 440.6521 0.3966386 0.1354219
Moved 232.9674 536.2095 440 0.4078924 0.1337448
Moved 232.9981 538.7744 439 0.4138295 0.1311728
Moved 233.0288 540 438.356 0.4166667 0.1295164
Moved 233.0595 541 438 0.4189815 0.1286007
Stationary 233.0902 541 438 0.4189815 0.1286007
Stationary 233.121 541 438 0.4189815 0.1286007
Stationary 233.1518 541 438 0.4189815 0.1286007
Stationary 233.1824 541 438 0.4189815 0.1286007
Moved 233.2132 522.8749 438 0.3770253 0.1286007
Moved 233.2439 507.8517 438 0.3422494 0.1286007
Moved 233.2746 499.2723 438 0.3223897 0.1286007
Moved 233.3054 490 438 0.300926 0.1286007
Moved 233.3361 455.9731 446 0.22216 0.1491768
Moved 233.3668 451.407 446 0.2115903 0.1491768
Moved 233.3975 433.3921 447.0676 0.1698891 0.1519227
Moved 233.4283 413.073 447 0.1228541 0.1517489
Moved 233.459 400.2081 447 0.09307424 0.1517489
Moved 233.4897 389.3322 447 0.06789853 0.1517489
Moved 233.5204 370.988 447 0.02543519 0.1517489
Moved 233.5511 364.4623 447 0.01032949 0.1517489
Moved 233.5818 357.7171 447 -0.005284399 0.1517489
Moved 233.6126 354.4902 440 -0.0127541 0.1337448
Moved 233.6433 351.9654 440 -0.01859869 0.1337448
Stationary 233.6741 351.9654 440 -0.01859869 0.1337448
Stationary 233.7048 352 440 -0.01851852 0.1337448
Moved 233.7355 352 438.324 -0.01851852 0.1294342
Moved 233.7662 360.5896 435.8526 0.001364847 0.1230776
Moved 233.797 385.2989 423.8879 0.05856226 0.09230429
Moved 233.8277 410.9769 415.2791 0.1180021 0.07016209
Moved 233.8584 431 407.5 0.1643519 0.05015428
