the bathroom is good for reading
Moved 1600.741 321.7854 352 -0.0884598 -0.09259266
Moved 1600.771 293.025 375.0825 -0.1550348 -0.03322405
Moved 1600.802 264.4623 402.3668 -0.2211521 0.03695166
Moved 1600.833 236.5819 432.4599 -0.28569 0.1143515
Moved 1600.864 216.91 455.944 -0.3312268 0.174753
Moved 1600.894 204.0321 477.4438 -0.3610368 0.230051
Moved 1600.925 195.9115 492.8141 -0.3798344 0.2695835
Moved 1600.956 191.1566 502.7651 -0.3908412 0.2951777
Moved 1600.986 188.23 510.54 -0.3976157 0.3151748
Moved 1601.017 187 515.6439 -0.4004629 0.328302
Moved 1601.048 184.5 521 -0.40625 0.3420781
Moved 1601.079 184 524.0242 -0.4074074 0.3498563
Moved 1601.109 183.1077 526.8923 -0.4094728 0.3572332
Moved 1601.14 183 530.7699 -0.4097222 0.3672064
Moved 1601.171 183 532.1999 -0.4097222 0.3708844
Moved 1601.201 191.3181 536.1883 -0.3904673 0.3811426
Moved 1601.232 208.5112 543.1278 -0.3506685 0.3989913
Moved 1601.263 233.2749 552.7825 -0.2933452 0.4238231
Moved 1601.294 257.291 559.9873 -0.2377523 0.4423541
Moved 1601.324 281.2761 568.9755 -0.1822312 0.4654718
Moved 1601.355 295.9776 578.7821 -0.1481999 0.4906946
Moved 1601.386 307.198 585.132 -0.1222269 0.5070267
Moved 1601.417 314.9193 590.2795 -0.1043534 0.5202662
Moved 1601.447 321.5119 593.512 -0.08909275 0.52858
Moved 1601.478 325.3847 595.3847 -0.08012791 0.5333968
Moved 1601.509 328.9427 595 -0.07189179 0.5324073
Moved 1601.539 334.5899 595 -0.05881965 0.5324073
Moved 1601.57 338.6666 595 -0.0493829 0.5324073
Moved 1601.601 343.1009 585.3486 -0.03911823 0.5075839
Moved 1601.632 348.0967 573.7099 -0.02755393 0.4776488
Moved 1601.662 351.9175 556.5773 -0.0187094 0.4335834
Moved 1601.693 356.5895 534.4368 -0.007894735 0.3766378
Moved 1601.724 359.5 517 -0.001157423 0.33179
Moved 1601.755 361.1984 504.0079 0.002774099 0.2983743
Moved 1601.785 363 496.783 0.006944438 0.2797915
Moved 1601.816 365.9459 491.1082 0.01376371 0.2651958
Moved 1601.847 367.3437 487.6563 0.01699925 0.2563176
Moved 1601.877 368 484.6613 0.01851857 0.2486143
Moved 1601.908 369.5 482.5 0.02199074 0.2430555
Moved 1601.939 370.0389 480.9611 0.02323826 0.2390974
Moved 1601.97 370 480.3528 0.02314816 0.237533
Moved 1602 370 479.5 0.02314816 0.2353394
Moved 1602.031 371.187 480 0.02589583 0.2366254
Stationary 1602.062 371.187 480 0.02589583 0.2366254
Stationary 1602.093 371 480 0.025463 0.2366254
Stationary 1602.123 371 480 0.025463 0.2366254
Stationary 1602.154 371 480 0.025463 0.2366254
Moved 1602.185 371 487.0726 0.025463 0.2548161
Moved 1602.215 371 495.7958 0.025463 0.2772526
Moved 1602.246 371 505.4017 0.025463 0.301959
Moved 1602.277 360 517.5 0 0.3330761
Moved 1602.308 349.1076 532.1155 -0.02521396 0.3706675
Moved 1602.338 334.5383 546.4617 -0.05893906 0.407566
Moved 1602.369 320.2381 559.8016 -0.09204144 0.4418764
Moved 1602.4 309.2386 571.7614 -0.1175034 0.4726372
Moved 1602.43 292.2407 586.4074 -0.1568502 0.510307
Moved 1602.461 285.5691 594.431 -0.1722938 0.5309438
Moved 1602.492 284 598.172 -0.1759259 0.5405657
Moved 1602.523 284 601.6494 -0.1759259 0.5495095
Moved 1602.553 284 605.0412 -0.1759259 0.5582334
Moved 1602.584 310.3529 610.7914 -0.1149238 0.5730231
Moved 1602.615 360.9268 612.9553 0.00214537 0.5785885
Moved 1602.646 432.2083 614.8139 0.1671489 0.583369
Moved 1602.676 472.5845 615 0.2606122 0.5838476
Moved 1602.707 497.3626 615 0.317969 0.5838476
Moved 1602.738 509.2559 615 0.3454997 0.5838476
Moved 1602.768 514.9296 615 0.3586334 0.5838476
Moved 1602.799 517.8026 607.1974 0.3652838 0.5637792
Moved 1602.83 518 600.5 0.3657407 0.5465534
Moved 1602.861 518 577.0392 0.3657407 0.486212
Moved 1602.891 501.6101 541.7329 0.3278012 0.3954035
Moved 1602.922 489.1484 509.371 0.2989547 0.312168
Moved 1602.953 481.9009 488.0692 0.2821781 0.2573794
Moved 1602.984 475.6422 464.2111 0.2676903 0.196016
Moved 1603.014 471.7612 447.8062 0.2587065 0.1538224
Moved 1603.045 470 432.4562 0.2546296 0.1143421
Moved 1603.076 468.3218 422.9653 0.2507448 0.08993129
Moved 1603.106 468 414.3406 0.25 0.06774847
Moved 1603.137 468 409.5733 0.25 0.05548681
Moved 1603.168 467 406.0276 0.2476852 0.04636725
Moved 1603.199 467 404 0.2476852 0.04115226
Ended 1603.229 467 404 0.2476852 0.04115226
Accept 1603.321 0 the
Candidates 1603.321 13 bathroom nation begun main calm bargain madison vacuum canyon shook version margin carbon
Began 1603.997 366 383 0.01388888 -0.01286016
Stationary 1604.028 366 383 0.01388888 -0.01286016
Moved 1604.059 366 400.7668 0.01388888 0.03283646
Moved 1604.09 375.2284 438.4061 0.03525098 0.1296454
Moved 1604.12 395.1901 478.4435 0.08145849 0.2326221
Moved 1604.151 406.187 504.7695 0.1069142 0.300333
Moved 1604.182 413.5629 522.4071 0.1239881 0.3456972
Moved 1604.212 415 532.6075 0.1273148 0.3719328
Moved 1604.243 415 539.3992 0.1273148 0.3894011
Moved 1604.274 415 542.5696 0.1273148 0.3975556
Moved 1604.305 415 544 0.1273148 0.4012345
Moved 1604.335 415 545.5 0.1273148 0.4050925
Moved 1604.366 415 546.3181 0.1273148 0.4071968
Moved 1604.397 415 547.0658 0.1273148 0.4091198
Moved 1604.427 404.5 547 0.1030092 0.4089505
Moved 1604.458 402.7238 547 0.09889773 0.4089505
Moved 1604.489 392.9735 536.9735 0.07632762 0.3831622
Moved 1604.52 378.6718 524.5598 0.04322171 0.351234
Moved 1604.55 365.432 511.432 0.0125741 0.3174691
Moved 1604.581 339.5937 485.5937 -0.04723688 0.2510125
Moved 1604.612 320.9579 463.7841 -0.09037534 0.1949179
Moved 1604.642 309.8403 450.8403 -0.1161103 0.1616263
Moved 1604.673 297.8309 437.8309 -0.1439099 0.1281659
Moved 1604.704 287.7521 426.7521 -0.1672405 0.09967093
Moved 1604.735 279.1071 417.1071 -0.1872521 0.07486375
Moved 1604.766 271.3558 410.3558 -0.2051949 0.05749934
Moved 1604.796 263.8651 402.8651 -0.2225344 0.03823327
Moved 1604.827 258.4154 398.4154 -0.2351495 0.02678855
Moved 1604.858 254.0811 395.5406 -0.2451826 0.0193944
Moved 1604.888 252.021 393.0211 -0.2499513 0.01291416
Moved 1604.919 249.1473 391.1473 -0.2566035 0.008094772
Moved 1604.95 247.2757 390 -0.2609358 0.005143954
Moved 1604.981 244.5 389 -0.2673611 0.002572016
Moved 1605.011 244 388 -0.2685185 -3.924585E-08
Moved 1605.042 241.954 386.954 -0.2732546 -0.002690264
Ended 1605.073 241.954 386.954 -0.2732546 -0.002690264
Accept 1605.196 0 bathroom
Candidates 1605.196 13 us its guys is usa his fits ya yes hits guess toys gus
Began 1605.964 354 409 -0.01388888 0.05401234
Stationary 1605.995 354 409 -0.01388888 0.05401234
Moved 1606.025 338.345 421.8472 -0.05012731 0.08705535
Moved 1606.056 311.5982 450.7522 -0.1120411 0.1613996
Moved 1606.087 282.173 488.6968 -0.1801551 0.2589938
Moved 1606.117 263.3628 519.0923 -0.2236972 0.3371716
Moved 1606.148 251.1223 542.7554 -0.2520317 0.3980334
Moved 1606.179 242 561.5 -0.2731481 0.4462448
Moved 1606.21 234.9845 576.6925 -0.2893877 0.4853201
Moved 1606.24 228.5693 590.0768 -0.3042378 0.5197448
Moved 1606.271 222.8255 598.2617 -0.3175335 0.5407965
Moved 1606.302 218.7346 603.8981 -0.3270034 0.5552934
Moved 1606.332 214 610 -0.3379629 0.5709876
Moved 1606.363 210.2455 614.7545 -0.346654 0.5832162
Moved 1606.394 207.7559 619.4882 -0.3524169 0.5953914
Moved 1606.425 205.2325 621.7675 -0.3582582 0.6012537
Moved 1606.455 203.3604 624.6396 -0.3625918 0.608641
Moved 1606.486 200.5 626.5 -0.369213 0.6134259
Moved 1606.517 198.9387 627.0613 -0.3728271 0.6148696
Moved 1606.547 197.0507 627 -0.3771974 0.6147118
Moved 1606.578 194.1776 628 -0.3838482 0.6172838
Moved 1606.609 190.617 628 -0.3920904 0.6172838
Moved 1606.64 187.7682 628 -0.3986848 0.6172838
Moved 1606.67 182.8944 628 -0.4099666 0.6172838
Moved 1606.701 180.0265 628 -0.4166054 0.6172838
Moved 1606.732 177.5 628 -0.4224537 0.6172838
Moved 1606.763 174.6438 628 -0.4290653 0.6172838
Expand 1606.763
Moved 1606.793 172.5 628 -0.4340278 0.6172838
Moved 1606.824 171 628 -0.4375 0.6172838
Moved 1606.855 169.5 628 -0.4409722 0.6172838
Moved 1606.885 168.9772 628 -0.4421823 0.6172838
Stationary 1606.916 169 628 -0.4421296 0.6172838
Moved 1606.947 168 628 -0.4444444 0.6172838
Stationary 1606.978 168 628 -0.4444444 0.6172838
Ended 1607.008 168 628 -0.4444444 0.6172838
Accept 1607.07 3 is
Began 1608.115 299 445 -0.1412037 0.1466049
Stationary 1608.145 299 445 -0.1412037 0.1466049
Stationary 1608.176 299 445 -0.1412037 0.1466049
Stationary 1608.207 299 445 -0.1412037 0.1466049
Stationary 1608.237 299 445 -0.1412037 0.1466049
Stationary 1608.268 299 445 -0.1412037 0.1466049
Stationary 1608.299 299 445 -0.1412037 0.1466049
Stationary 1608.33 299 445 -0.1412037 0.1466049
Moved 1608.36 321.7938 464.7938 -0.08844022 0.1975149
Moved 1608.391 349.5196 492.3715 -0.02426028 0.2684452
Moved 1608.422 374.763 514.0426 0.03417363 0.3241836
Moved 1608.452 396.0181 531.7938 0.08337517 0.36984
Moved 1608.483 415.7125 548.6107 0.1289642 0.4130933
Moved 1608.514 431.5406 558.7244 0.1656034 0.4391057
Moved 1608.545 438.2824 563.6412 0.1812093 0.451752
Moved 1608.575 441.4028 566.4028 0.1884324 0.4588549
Moved 1608.606 443.5 567 0.193287 0.4603909
Moved 1608.637 443 568 0.1921296 0.4629629
Stationary 1608.667 443 568 0.1921296 0.4629629
Stationary 1608.698 443 568 0.1921296 0.4629629
Stationary 1608.729 443 568 0.1921296 0.4629629
Moved 1608.76 432.412 568 0.1676204 0.4629629
Moved 1608.79 428.2822 560.1411 0.1580607 0.4427497
Moved 1608.821 422.5446 556.2723 0.1447791 0.432799
Moved 1608.852 412.9879 550.1927 0.1226571 0.4171623
Moved 1608.883 401.48 542.688 0.09601861 0.3978599
Moved 1608.913 380.8828 528.9163 0.04833997 0.362439
Moved 1608.944 358.9969 514.6646 -0.002321949 0.3257834
Moved 1608.975 335.8641 499.3981 -0.05587022 0.2865176
Moved 1609.005 313.0471 486.3893 -0.1086873 0.2530589
Moved 1609.036 294.1106 475.5553 -0.1525218 0.2251936
Moved 1609.067 276.9004 467.9502 -0.1923601 0.2056332
Moved 1609.098 265.3312 462.6656 -0.2191407 0.1920411
Moved 1609.128 251.8009 456.1204 -0.2504609 0.1752066
Moved 1609.159 239.4022 450.3608 -0.2791617 0.160393
Moved 1609.19 229.4359 446.812 -0.3022318 0.1512652
Moved 1609.221 221.8739 443.2913 -0.3197362 0.1422101
Moved 1609.251 215.2545 439.4182 -0.335059 0.1322483
Moved 1609.282 209.0946 436.5473 -0.3493181 0.1248644
Moved 1609.313 203.3339 435 -0.362653 0.1208847
Moved 1609.344 198.2001 432.1 -0.3745369 0.1134259
Moved 1609.374 193.465 429.2325 -0.3854978 0.1060505
Moved 1609.405 189.3566 427.3566 -0.3950078 0.1012259
Moved 1609.436 186.8665 425.8665 -0.4007721 0.09739314
Moved 1609.466 186 426 -0.4027778 0.09773654
Moved 1609.497 185 426 -0.4050926 0.09773654
Ended 1609.528 185 426 -0.4050926 0.09773654
Candidates 1609.681 13 good goods god of odds off odd gods hood foods his if ps
Began 1610.419 263 437 -0.2245371 0.1260288
Stationary 1610.45 263 437 -0.2245371 0.1260288
Stationary 1610.48 263 437 -0.2245371 0.1260288
Stationary 1610.511 263 437 -0.2245371 0.1260288
Stationary 1610.542 263 437 -0.2245371 0.1260288
Moved 1610.573 249.2132 437 -0.2564508 0.1260288
Moved 1610.603 236.6465 437 -0.2855406 0.1260288
Moved 1610.634 224.971 437 -0.3125671 0.1260288
Moved 1610.665 217.215 437 -0.3305208 0.1260288
Moved 1610.695 211.4685 430 -0.343823 0.1080246
Moved 1610.726 208.3593 429 -0.3510203 0.1054526
Moved 1610.757 207 429 -0.3541667 0.1054526
Moved 1610.787 205.5 429 -0.3576389 0.1054526
Moved 1610.818 226.5674 446.8744 -0.3088717 0.1514259
Moved 1610.849 272.8657 473.7032 -0.2016998 0.2204299
Moved 1610.88 316.9766 492.1094 -0.09959116 0.2677709
Moved 1610.91 358.7697 508.3304 -0.002848009 0.3094918
Moved 1610.941 388.8288 519.2487 0.06673337 0.3375736
Moved 1610.972 411.0546 527.4442 0.118182 0.3586526
Moved 1611.003 430 535 0.162037 0.3780863
Moved 1611.033 442.1401 541.7601 0.1901391 0.3954734
Moved 1611.064 447.251 545.251 0.2019698 0.404452
Moved 1611.095 450.5 546.5 0.2094908 0.4076646
Moved 1611.125 451.0933 547.0933 0.2108641 0.4091904
Stationary 1611.156 451 547 0.2106482 0.4089505
Moved 1611.187 451 548 0.2106482 0.4115225
Moved 1611.218 428.6154 548 0.1588319 0.4115225
Moved 1611.248 402.6906 548 0.09882082 0.4115225
Moved 1611.279 379.0308 548 0.0440527 0.4115225
Moved 1611.31 357.7831 548 -0.005131761 0.4115225
Moved 1611.341 328.3761 539.9376 -0.0732035 0.390786
Moved 1611.371 304.6364 536.1414 -0.1281566 0.3810221
Moved 1611.402 284.3346 535 -0.1751515 0.3780863
Moved 1611.433 267.3347 534 -0.214503 0.3755144
Moved 1611.464 253.4849 530.7475 -0.2465627 0.3671488
Moved 1611.494 241.5109 528.8777 -0.2742803 0.3623398
Moved 1611.525 232.7596 527.2532 -0.2945378 0.3581615
Moved 1611.556 225.3845 527 -0.31161 0.3575102
Moved 1611.586 220.1756 527 -0.3236677 0.3575102
Moved 1611.617 215.714 527 -0.3339953 0.3575102
Moved 1611.648 212.211 527 -0.3421041 0.3575102
Moved 1611.679 209.3381 527 -0.3487544 0.3575102
Moved 1611.709 207.7326 527 -0.3524709 0.3575102
Stationary 1611.74 208 527 -0.3518518 0.3575102
Ended 1611.771 208 535 -0.3518518 0.3780863
Accept 1611.924 0 good
Candidates 1611.924 13 for food or got door fort put foot fit of sport it file
Began 1613.123 342 403 -0.04166668 0.03858017
Stationary 1613.153 342 403 -0.04166668 0.03858017
Moved 1613.184 322.8566 426.7354 -0.0859801 0.09962787
Moved 1613.215 305.7281 452.5437 -0.1256293 0.1660074
Moved 1613.245 288.1317 478.7694 -0.1663617 0.2334604
Moved 1613.276 275.6 499.1 -0.1953704 0.285751
Moved 1613.307 267.5543 512.1686 -0.2139947 0.3193636
Moved 1613.338 262 522.5 -0.2268519 0.3459361
Moved 1613.368 260 529.3389 -0.2314815 0.3635258
Moved 1613.399 256.9627 535.0372 -0.2385122 0.3781821
Moved 1613.43 255.0817 538.9183 -0.2428665 0.3881643
Moved 1613.461 255 541 -0.2430556 0.3935184
Moved 1613.491 252.6789 543 -0.2484285 0.3986624
Moved 1613.522 253 545.0981 -0.2476852 0.4040588
Moved 1613.553 250.9658 546.0342 -0.2523939 0.4064664
Stationary 1613.583 250.9658 546.0342 -0.2523939 0.4064664
Moved 1613.614 247.5575 546 -0.2602835 0.4063785
Moved 1613.645 242.3622 546 -0.2723097 0.4063785
Moved 1613.676 231.4205 537.2103 -0.2976376 0.3837712
Moved 1613.706 212.1223 519.8571 -0.3423094 0.3391384
Moved 1613.737 194.3684 500.7631 -0.3834065 0.2900285
Moved 1613.768 179.0913 482.137 -0.4187701 0.2421217
Moved 1613.799 164.9813 461.97 -0.4514323 0.1902521
Moved 1613.829 154.2457 445.4915 -0.476283 0.1478689
Moved 1613.86 144.7486 423.9961 -0.4982672 0.09258246
Moved 1613.891 139 407 -0.511574 0.04886827
Moved 1613.922 135.8107 396.432 -0.5189568 0.02168722
Moved 1613.952 133.9394 387.8181 -0.5232885 -0.0004679676
Moved 1613.983 133.0654 383.0654 -0.5253115 -0.01269187
Moved 1614.014 133 379.6498 -0.5254629 -0.02147675
Moved 1614.044 133 377.6555 -0.5254629 -0.02660641
Moved 1614.075 150.0329 375.7834 -0.4860351 -0.03142141
Moved 1614.106 197.5852 376 -0.3759602 -0.03086435
Moved 1614.137 258.1837 385.1772 -0.2356859 -0.007260248
Moved 1614.167 291.1602 387 -0.1593515 -0.002572055
Moved 1614.198 307.6507 389.3301 -0.1211789 0.003421061
Moved 1614.229 316.7303 389 -0.1001612 0.002572016
Moved 1614.259 323.5078 390.7539 -0.08447275 0.007082974
Moved 1614.29 330.885 395.885 -0.06739582 0.02028034
Moved 1614.321 341.9963 409.4953 -0.04167527 0.05528622
Moved 1614.352 368.0967 447.1312 0.01874228 0.1520862
Moved 1614.382 398.5806 490.1075 0.08930693 0.2626221
Moved 1614.413 431.5797 526.3376 0.1656937 0.3558066
Moved 1614.444 453.5 547 0.2164352 0.4089505
Moved 1614.474 466.7537 559.7537 0.247115 0.4417531
Moved 1614.505 473.0676 564.0676 0.2617306 0.4528487
Moved 1614.536 475 565.9407 0.2662037 0.4576664
Moved 1614.567 476.3697 566 0.2693742 0.4578188
Moved 1614.597 476 552.448 0.2685185 0.4229628
Moved 1614.628 463.3677 516.6815 0.239277 0.3309709
Moved 1614.659 444.3364 466.2579 0.1952231 0.2012806
Moved 1614.69 422.0263 412.4685 0.1435794 0.06293332
Moved 1614.72 396.2435 346.1392 0.08389702 -0.1076666
Moved 1614.751 387.3157 313.2361 0.06323069 -0.1922939
Moved 1614.782 383.0794 298.3969 0.05342444 -0.2304607
Moved 1614.813 380.231 286.6931 0.04683117 -0.260563
Moved 1614.843 378 278.0904 0.04166663 -0.2826893
Moved 1614.874 376.4909 272.4908 0.0381733 -0.2970915
Moved 1614.905 374.9772 269.9772 0.03466954 -0.3035566
Moved 1614.935 373.1015 269 0.03032764 -0.30607
Moved 1614.966 365.3397 276.7672 0.01236041 -0.2860926
Moved 1614.997 346.5 304.5 -0.03125002 -0.2147634
Moved 1615.028 329.8954 331.9882 -0.06968647 -0.1440632
Moved 1615.058 314.6292 359.7417 -0.1050251 -0.07268082
Moved 1615.089 306.093 383.6901 -0.1247848 -0.01108515
Moved 1615.12 302.256 395.8599 -0.1336666 0.02021578
Moved 1615.151 299.629 410.484 -0.1397477 0.0578292
Moved 1615.181 299 420.7689 -0.1412037 0.08428197
Moved 1615.212 299 430.6329 -0.1412037 0.1096526
Ended 1615.243 309.2816 440.2816 -0.1174037 0.134469
Accept 1615.396 0 for
Candidates 1615.396 13 reading reasons respond trading washing teaching taking responds traditions deadline freaking reaching testing
Began 1615.857 232 442 -0.2962963 0.1388888
Stationary 1615.888 232 442 -0.2962963 0.1388888
Moved 1615.919 269.9344 442 -0.2084852 0.1388888
Moved 1615.949 339.5294 457.1059 -0.04738574 0.1777415
Moved 1615.98 373.6742 465.4633 0.03165334 0.1992367
Moved 1616.011 407.2845 473.0711 0.1094548 0.2188042
Moved 1616.042 442.3238 478.1267 0.1905643 0.2318073
Moved 1616.072 473.3531 481.4353 0.2623914 0.2403171
Moved 1616.103 489.856 483 0.3005925 0.2443414
Moved 1616.134 502.3312 485 0.3294703 0.2494856
Moved 1616.164 512.1169 486.7056 0.3521223 0.2538724
Moved 1616.195 518.4169 487 0.3667059 0.2546296
Moved 1616.226 526.436 488 0.3852687 0.2572016
Moved 1616.256 533.0304 489.0152 0.4005333 0.2598127
Moved 1616.287 540.679 490 0.4182384 0.2623456
Moved 1616.318 545.8498 491.4249 0.4302078 0.2660106
Moved 1616.349 556.2031 494.6015 0.4541738 0.2741808
Ended 1616.379 566 500 0.4768519 0.2880658
Accept 1616.441 0 reading
PhraseEnd 1616.441
