in sharp contrast to your words
Accept 2028.503 1 in
Began 2028.964 391 279 0.07175922 -0.2803498
Stationary 2028.995 391 279 0.07175922 -0.2803498
Stationary 2029.026 391 279 0.07175922 -0.2803498
Stationary 2029.056 391 279 0.07175922 -0.2803498
Moved 2029.087 375.1397 279 0.03504574 -0.2803498
Moved 2029.118 359.1629 279 -0.001937648 -0.2803498
Moved 2029.149 344.4458 279 -0.03600508 -0.2803498
Moved 2029.179 332.0398 279 -0.06472275 -0.2803498
Moved 2029.21 316.4068 279 -0.1009102 -0.2803498
Moved 2029.241 299.0201 279 -0.1411571 -0.2803498
Moved 2029.271 285.5576 279 -0.1723205 -0.2803498
Moved 2029.302 274.4799 279 -0.1979631 -0.2803498
Moved 2029.333 263.9885 279 -0.2222489 -0.2803498
Moved 2029.364 257.7685 279 -0.236647 -0.2803498
Moved 2029.394 252.4838 279 -0.2488801 -0.2803498
Moved 2029.425 249.4413 286 -0.2559229 -0.2623458
Moved 2029.456 247.5 289 -0.2604167 -0.2546296
Moved 2029.486 248 293.5936 -0.2592593 -0.242815
Moved 2029.517 257.1702 299.501 -0.2380319 -0.227621
Moved 2029.548 275.8641 308.0846 -0.194759 -0.2055437
Moved 2029.579 294.8751 314.575 -0.1507521 -0.1888503
Moved 2029.609 314.0308 318.866 -0.1064101 -0.1778139
Moved 2029.64 334.6319 322.9474 -0.05872245 -0.1673164
Moved 2029.671 356.6823 327.8118 -0.00767976 -0.1548052
Moved 2029.702 378.8271 330.6896 0.04358133 -0.1474034
Moved 2029.732 391.9107 333.1821 0.07386734 -0.1409925
Moved 2029.763 405.3909 336.0977 0.1050716 -0.1334936
Moved 2029.794 415.9088 338.9696 0.1294186 -0.126107
Moved 2029.824 424.6672 341 0.1496927 -0.1208849
Moved 2029.855 428.3515 342.3514 0.158221 -0.1174088
Moved 2029.886 431.5 342 0.1655093 -0.1183128
Moved 2029.917 432.3281 342 0.1674262 -0.1183128
Stationary 2029.947 432 342 0.1666667 -0.1183128
Stationary 2029.978 432 342 0.1666667 -0.1183128
Moved 2030.009 417.8377 332.0864 0.1338835 -0.1438108
Moved 2030.04 396.473 327.1577 0.08442819 -0.1564875
Moved 2030.07 374.8487 320.5546 0.03437201 -0.1734707
Moved 2030.101 350.1082 313.9324 -0.02289772 -0.1905031
Moved 2030.132 325.0567 307.8734 -0.08088733 -0.2060871
Moved 2030.162 298.9681 302.1614 -0.1412775 -0.2207784
Moved 2030.193 282.4595 299.0657 -0.1794918 -0.2287406
Moved 2030.224 264.3703 296.1957 -0.221365 -0.2361221
Moved 2030.255 247.9436 293.3239 -0.2593898 -0.2435085
Moved 2030.285 238.4721 291.824 -0.2813146 -0.2473662
Moved 2030.316 228.6065 292 -0.3041516 -0.2469136
Moved 2030.347 223.0321 292 -0.3170554 -0.2469136
Moved 2030.378 219.168 292 -0.326 -0.2469136
Moved 2030.408 216.6544 292 -0.3318186 -0.2469136
Moved 2030.439 216 301.6567 -0.3333333 -0.2220763
Moved 2030.47 216 308.3295 -0.3333333 -0.2049138
Moved 2030.5 233.8301 327.2876 -0.2920599 -0.1561534
Moved 2030.531 253.1044 348.1044 -0.2474435 -0.1026121
Moved 2030.562 271.2881 366.6695 -0.2053515 -0.05486249
Moved 2030.593 290.7818 384.5272 -0.1602273 -0.008932121
Moved 2030.623 306.7593 399.9661 -0.1232423 0.03077703
Moved 2030.654 322.6581 411.329 -0.0864397 0.06000259
Moved 2030.685 338.1646 421.0823 -0.05054479 0.08508827
Moved 2030.715 354.472 427.824 -0.01279617 0.102428
Moved 2030.746 382.9867 432.8311 0.05320986 0.1153063
Moved 2030.777 412.8778 437.7878 0.1224023 0.1280549
Moved 2030.808 440.9088 440.6566 0.187289 0.1354335
Moved 2030.838 464.4094 443.1566 0.2416883 0.1418636
Moved 2030.869 489.5291 444 0.2998358 0.1440329
Moved 2030.9 506.7005 445 0.3395844 0.1466049
Moved 2030.931 522.024 445 0.3750557 0.1466049
Moved 2030.961 534.6418 445 0.4042636 0.1466049
Moved 2030.992 549.0472 445 0.4376092 0.1466049
Moved 2031.023 557.2259 435.9247 0.4565414 0.123263
Moved 2031.053 562.4454 433.2773 0.4686237 0.1164539
Moved 2031.084 568 430.5 0.4814814 0.1093106
Moved 2031.115 571.376 430 0.4892964 0.1080246
Moved 2031.146 576.4792 427.7604 0.5011094 0.1022643
Moved 2031.176 577.783 428 0.5041273 0.1028806
Moved 2031.207 579.6503 427 0.5084499 0.1003086
Moved 2031.238 581 427 0.511574 0.1003086
Ended 2031.268 582 426 0.513889 0.09773654
Candidates 2031.33 13 sharp sheep step hero ceo atop steep wrap audio deep thai so crap
Began 2031.822 274 370 -0.199074 -0.04629637
Stationary 2031.852 274 370 -0.199074 -0.04629637
Moved 2031.883 283.3579 370 -0.1774123 -0.04629637
Moved 2031.914 300.0017 370 -0.1388849 -0.04629637
Moved 2031.944 319.4451 370 -0.09387702 -0.04629637
Moved 2031.975 339.5977 370 -0.04722744 -0.04629637
Moved 2032.006 356.3368 370 -0.008479655 -0.04629637
Moved 2032.037 369.516 370 0.02202779 -0.04629637
Moved 2032.067 383.4933 370 0.05438277 -0.04629637
Moved 2032.098 393.9827 370 0.07866373 -0.04629637
Moved 2032.129 402.1086 370 0.09747367 -0.04629637
Moved 2032.16 405.9349 370 0.1063307 -0.04629637
Ended 2032.19 409 370 0.113426 -0.04629637
Accept 2032.252 0 sharp
Began 2032.774 442 378 0.1898148 -0.02572024
Stationary 2032.805 442 378 0.1898148 -0.02572024
Stationary 2032.835 442 378 0.1898148 -0.02572024
Moved 2032.866 428.9128 361.6953 0.1595202 -0.06765608
Moved 2032.897 415.9727 342.2158 0.1295663 -0.1177577
Moved 2032.928 399.2382 317.3573 0.09082913 -0.1816943
Moved 2032.958 384.9891 296.9836 0.05784512 -0.2340956
Moved 2032.989 374.9871 280.9819 0.03469239 -0.2752522
Moved 2033.02 365.3812 260.7623 0.01245638 -0.3272575
Moved 2033.051 358.5013 247.0027 -0.00346909 -0.3626475
Moved 2033.081 354.371 237.1132 -0.01303002 -0.3880835
Moved 2033.112 352.8267 232.6533 -0.01660486 -0.3995543
Moved 2033.143 351.9484 229.9485 -0.01863793 -0.4065111
Stationary 2033.173 351.9484 229.9485 -0.01863793 -0.4065111
Stationary 2033.204 352 230 -0.01851852 -0.4063786
Moved 2033.235 389.1962 276.155 0.06758372 -0.2876672
Moved 2033.266 414.6119 307.9701 0.1264165 -0.2058383
Moved 2033.296 443.5859 341.6445 0.1934859 -0.1192271
Moved 2033.327 463.5413 365.1569 0.2396788 -0.05875277
Moved 2033.358 485.4603 391.4489 0.2904173 0.008870584
Moved 2033.389 501.8326 411.199 0.3283161 0.05966822
Moved 2033.419 518.1475 431.6065 0.3660822 0.1121566
Moved 2033.45 529.0747 446.8434 0.3913766 0.1513461
Moved 2033.481 536.2725 456.9088 0.4080382 0.1772344
Moved 2033.511 541.5082 464.0164 0.4201578 0.1955154
Moved 2033.542 544 468.4461 0.4259259 0.2069087
Moved 2033.573 545 470.1567 0.4282407 0.2113084
Stationary 2033.604 545 470.1567 0.4282407 0.2113084
Moved 2033.634 546 470 0.4305556 0.2109053
Moved 2033.665 546 460.5124 0.4305556 0.186503
Moved 2033.696 536.671 437.6344 0.4089606 0.1276604
Moved 2033.726 523.4547 399.1823 0.3783674 0.02876085
Moved 2033.757 507 356 0.3402778 -0.0823046
Moved 2033.788 492.5144 309.2462 0.3067462 -0.2025563
Moved 2033.819 487.8244 279.4193 0.2958898 -0.2792713
Moved 2033.849 483.9573 255.7014 0.2869383 -0.3402742
Moved 2033.88 484 237.5017 0.287037 -0.3870841
Moved 2033.911 483 222.0576 0.2847222 -0.4268066
Moved 2033.942 483 212.9053 0.2847222 -0.4503466
Moved 2033.972 481.7731 207.5463 0.2818822 -0.46413
Moved 2034.003 481.2363 204.2363 0.2806395 -0.4726432
Moved 2034.034 480.3495 202 0.2785867 -0.4783951
Moved 2034.064 477.9695 202 0.2730775 -0.4783951
Moved 2034.095 465.8952 210.1198 0.2451278 -0.457511
Moved 2034.126 441.6598 239.1517 0.1890272 -0.3828402
Moved 2034.157 423.4141 267.6432 0.1467918 -0.3095597
Moved 2034.187 411.4054 291.8378 0.118994 -0.2473308
Moved 2034.218 402.627 315.6785 0.09867361 -0.1860121
Moved 2034.249 395.8558 339.5046 0.08299966 -0.1247311
Moved 2034.28 390.0648 362.5463 0.06959448 -0.06546742
Moved 2034.31 384.1027 394.3837 0.05579332 0.01641882
Moved 2034.341 381.2407 410.7963 0.04916837 0.0586324
Moved 2034.372 379.802 417.9902 0.04583786 0.07713518
Moved 2034.402 377.9352 434.3239 0.04151672 0.1191458
Moved 2034.433 376.3598 444.9205 0.03787001 0.1464005
Moved 2034.464 376 454.559 0.03703703 0.1711906
Moved 2034.495 376 461.7974 0.03703703 0.189808
Moved 2034.525 376 468.5054 0.03703703 0.2070613
Moved 2034.556 376 474.5795 0.03703703 0.2226837
Moved 2034.587 376 480.6656 0.03703703 0.2383373
Moved 2034.617 385.0838 488.0838 0.05806426 0.2574171
Moved 2034.648 388.0334 493.0668 0.06489217 0.2702335
Moved 2034.679 391.918 497.918 0.07388423 0.2827108
Moved 2034.71 394 501.7916 0.07870366 0.2926737
Moved 2034.74 395.6618 503.6618 0.08255055 0.297484
Moved 2034.771 396 505.5 0.08333336 0.3022119
Moved 2034.802 396 506.3242 0.08333336 0.3043318
Stationary 2034.833 396 506 0.08333336 0.3034978
Moved 2034.863 396 507.2492 0.08333336 0.3067109
Moved 2034.894 386.0548 507 0.06031195 0.3060699
Moved 2034.925 379.3259 507 0.04473587 0.3060699
Moved 2034.955 369.7144 507 0.02248714 0.3060699
Moved 2034.986 361.9931 507 0.004613697 0.3060699
Moved 2035.017 353.3794 499.4598 -0.01532555 0.2866763
Moved 2035.048 345.7824 498 -0.0329111 0.2829217
Moved 2035.078 341.4191 494.7095 -0.0430114 0.2744586
Moved 2035.109 337.3621 492.3621 -0.05240252 0.2684211
Moved 2035.14 330.9333 486.9333 -0.06728391 0.2544582
Moved 2035.171 322.321 476.2018 -0.08721983 0.2268564
Moved 2035.201 310.7574 459.7088 -0.1139876 0.1844361
Moved 2035.232 297.2399 439.4198 -0.145278 0.1322524
Moved 2035.263 284.7542 419.3198 -0.1741802 0.08055487
Moved 2035.293 275.639 402.2781 -0.19528 0.03672336
Moved 2035.324 270.565 391.1299 -0.2070255 0.008050267
Moved 2035.355 266.9209 379.6836 -0.2154609 -0.02138993
Moved 2035.386 265 373.0829 -0.2199074 -0.03836714
Moved 2035.416 265 368 -0.2199074 -0.05144041
Moved 2035.447 265 363.3073 -0.2199074 -0.06351008
Moved 2035.478 273.4326 359.7953 -0.2003875 -0.0725429
Moved 2035.509 278.148 355.926 -0.1894723 -0.08249486
Moved 2035.539 283.9319 354.356 -0.1760834 -0.08653295
Moved 2035.57 291.5 354 -0.1585648 -0.08744855
Moved 2035.601 299.174 354 -0.1408009 -0.08744855
Moved 2035.631 306.8235 354 -0.1230936 -0.08744855
Moved 2035.662 314.417 363.6113 -0.1055163 -0.06272806
Moved 2035.693 326.3514 374.0217 -0.0778903 -0.03595258
Moved 2035.723 339.7308 390.8231 -0.04691943 0.007261072
Moved 2035.754 353.1417 409.2267 -0.01587565 0.0545955
Moved 2035.785 368.7029 438.4058 0.02014557 0.1296444
Moved 2035.816 378.3906 456.7812 0.04257083 0.1769063
Moved 2035.846 385.9663 469.6218 0.06010731 0.2099325
Moved 2035.877 392.6128 481.0214 0.07549266 0.2392523
Moved 2035.908 399.1552 490.2327 0.09063691 0.2629442
Moved 2035.939 402.9489 495.8978 0.09941876 0.2775147
Moved 2035.969 407 501 0.1087963 0.2906378
Moved 2036 408.3419 503.3419 0.1119027 0.2966612
Moved 2036.031 410 506.2156 0.1157407 0.3040524
Moved 2036.062 411 507 0.1180555 0.3060699
Moved 2036.092 412 508.5 0.1203704 0.3099279
Ended 2036.123 412 508.5 0.1203704 0.3099279
Candidates 2036.246 13 contrast chinese coverage contact increase contest contrary contract vintage context connect comedy library
Began 2036.615 248 382 -0.2592593 -0.01543218
Stationary 2036.645 248 382 -0.2592593 -0.01543218
Stationary 2036.676 248 382 -0.2592593 -0.01543218
Stationary 2036.707 248 382 -0.2592593 -0.01543218
Moved 2036.737 271.3089 382 -0.2053035 -0.01543218
Moved 2036.768 291.9366 382 -0.1575542 -0.01543218
Moved 2036.799 306.3621 382 -0.1241618 -0.01543218
Moved 2036.83 322.7497 382 -0.08622756 -0.01543218
Moved 2036.86 334.6071 382 -0.05877997 -0.01543218
Moved 2036.891 345.0459 382 -0.03461604 -0.01543218
Moved 2036.922 353.1933 382 -0.01575634 -0.01543218
Moved 2036.953 356.905 389 -0.007164279 0.002572016
Moved 2036.983 361 389 0.002314846 0.002572016
Ended 2037.014 361 389 0.002314846 0.002572016
Accept 2037.075 0 contrast
Began 2037.383 394 283 0.07870366 -0.2700618
Stationary 2037.413 394 283 0.07870366 -0.2700618
Stationary 2037.444 394 283 0.07870366 -0.2700618
Moved 2037.475 394 318.4377 0.07870366 -0.1789154
Moved 2037.506 402.9008 343.0086 0.09930749 -0.1157186
Moved 2037.536 407.7694 371.9251 0.1105774 -0.04134496
Moved 2037.567 410.6434 391.2172 0.1172302 0.008274714
Moved 2037.598 413.1631 408.1416 0.1230627 0.05180449
Moved 2037.628 414 422.3757 0.125 0.08841471
Moved 2037.659 415 432.7743 0.1273148 0.1151601
Moved 2037.69 416 438.6304 0.1296297 0.1302223
Moved 2037.721 417.3562 441.3562 0.132769 0.1372329
Moved 2037.751 422.673 445.2243 0.1450763 0.1471818
Moved 2037.782 434.5078 449.1016 0.1724716 0.1571541
Moved 2037.813 448.2592 451 0.2043037 0.162037
Moved 2037.844 467.299 452 0.2483772 0.164609
Moved 2037.874 487.4051 453 0.2949192 0.167181
Moved 2037.905 505.3017 453 0.3363464 0.167181
Moved 2037.936 518.5886 453 0.3671032 0.167181
Moved 2037.966 529.5284 453 0.3924269 0.167181
Moved 2037.997 538.5335 453 0.413272 0.167181
Moved 2038.028 546.1899 453 0.4309951 0.167181
Ended 2038.059 548 453 0.4351853 0.167181
Candidates 2038.151 13 to you top too up yo tip i group trip http yup tp
Began 2038.642 320 368 -0.09259259 -0.05144041
Stationary 2038.673 320 368 -0.09259259 -0.05144041
Moved 2038.704 331.3721 368 -0.0662682 -0.05144041
Moved 2038.734 350.0555 368 -0.02301956 -0.05144041
Moved 2038.765 365.4745 368 0.01267235 -0.05144041
Moved 2038.796 378.8379 368 0.04360616 -0.05144041
Moved 2038.827 387.9758 368 0.06475876 -0.05144041
Moved 2038.857 395.6767 368 0.08258492 -0.05144041
Moved 2038.888 404.1959 368 0.1023053 -0.05144041
Moved 2038.919 410.2078 368 0.1162217 -0.05144041
Moved 2038.95 415.9301 368 0.1294678 -0.05144041
Moved 2038.98 416.5 368 0.130787 -0.05144041
Ended 2039.011 418 368 0.1342593 -0.05144041
Accept 2039.073 0 to
Began 2039.318 403 297 0.09953707 -0.2340535
Stationary 2039.349 403 297 0.09953707 -0.2340535
Stationary 2039.38 403 297 0.09953707 -0.2340535
Moved 2039.411 403 327.2578 0.09953707 -0.15623
Moved 2039.441 403 354.1152 0.09953707 -0.08715225
Moved 2039.472 403 380.6735 0.09953707 -0.01884405
Moved 2039.503 403 398.7885 0.09953707 0.02774804
Moved 2039.533 411.9361 409.7442 0.1202224 0.05592636
Moved 2039.564 415.5594 419.1188 0.1286097 0.08003791
Moved 2039.595 419.3096 426.3096 0.1372907 0.0985328
Moved 2039.625 424.5593 431.0396 0.1494429 0.1106983
Moved 2039.656 433.3493 436.1746 0.16979 0.1239058
Moved 2039.687 450.7758 439.968 0.210129 0.1336624
Moved 2039.718 468.811 442.8301 0.2518774 0.1410239
Moved 2039.748 489 446.5 0.2986111 0.1504629
Moved 2039.779 507.6349 448.2336 0.3417474 0.1549217
Moved 2039.81 522.5079 449.1016 0.3761758 0.1571541
Moved 2039.841 532.9509 449 0.4003494 0.156893
Moved 2039.871 542.475 450 0.422396 0.1594649
Moved 2039.902 550.1171 450 0.4400858 0.1594649
Moved 2039.933 554.4521 450 0.4501205 0.1594649
Moved 2039.964 558.2131 450 0.4588265 0.1594649
Moved 2039.994 559.6515 450 0.4621563 0.1594649
Moved 2040.025 561.2518 450 0.4658608 0.1594649
Moved 2040.056 562.3755 450 0.4684619 0.1594649
Stationary 2040.086 562.3755 450 0.4684619 0.1594649
Moved 2040.117 562 440.2371 0.4675925 0.1343545
Moved 2040.148 562 435.1061 0.4675925 0.1211576
Moved 2040.179 544 426 0.4259259 0.09773654
Moved 2040.209 524.4033 418.8011 0.3805631 0.07922082
Moved 2040.24 494.5814 413.0646 0.311531 0.06446642
Moved 2040.271 471.8903 410.189 0.2590053 0.05707042
Moved 2040.302 450.5 410 0.2094908 0.05658428
Moved 2040.332 430.2569 409 0.1626317 0.05401234
Moved 2040.363 415.5844 409 0.1286677 0.05401234
Moved 2040.394 399.1814 409 0.0906977 0.05401234
Moved 2040.424 387.2969 409 0.06318738 0.05401234
Moved 2040.455 374.334 418.3332 0.03318061 0.07801747
Moved 2040.486 364.1566 419 0.009621779 0.07973251
Moved 2040.517 352.6899 422.0775 -0.01692156 0.08764789
Moved 2040.547 346.1152 423.6283 -0.03214081 0.09163652
Moved 2040.578 340 425 -0.04629632 0.09516452
Moved 2040.609 335.2402 427.3799 -0.05731433 0.1012856
Moved 2040.64 331.167 427.9165 -0.06674314 0.1026658
Moved 2040.67 327.2388 428 -0.07583612 0.1028806
Moved 2040.701 324.5 428 -0.08217593 0.1028806
Moved 2040.732 324 429 -0.08333336 0.1054526
Ended 2040.762 324 429 -0.08333336 0.1054526
Candidates 2040.854 13 your type tour our grow tie upper it or route rupert report potter
Began 2041.193 229 362 -0.3032407 -0.06687243
Stationary 2041.223 229 362 -0.3032407 -0.06687243
Stationary 2041.254 229 362 -0.3032407 -0.06687243
Stationary 2041.285 229 362 -0.3032407 -0.06687243
Moved 2041.315 255.4631 362 -0.2419837 -0.06687243
Moved 2041.346 279.9506 362 -0.1852996 -0.06687243
Moved 2041.377 299.6115 362 -0.1397882 -0.06687243
Moved 2041.408 312.9642 362 -0.1088792 -0.06687243
Moved 2041.438 324.3864 362 -0.08243883 -0.06687243
Moved 2041.469 334.0269 362 -0.06012286 -0.06687243
Moved 2041.5 341.6377 362 -0.04250527 -0.06687243
Moved 2041.531 345.511 362 -0.03353943 -0.06687243
Moved 2041.561 348.6262 362 -0.02632831 -0.06687243
Moved 2041.592 351.4981 362 -0.01968021 -0.06687243
Moved 2041.623 353 362 -0.01620372 -0.06687243
Ended 2041.653 354.4516 362 -0.01284351 -0.06687243
Accept 2041.715 0 your
Began 2042.053 400 269 0.09259263 -0.30607
Stationary 2042.083 400 269 0.09259263 -0.30607
Stationary 2042.114 400 269 0.09259263 -0.30607
Stationary 2042.145 400 269 0.09259263 -0.30607
Moved 2042.176 379.4249 286.5751 0.04496505 -0.2608667
Moved 2042.206 361.9289 300.908 0.004464984 -0.2240022
Moved 2042.237 345.2677 315.277 -0.0341026 -0.1870448
Moved 2042.268 331.0469 325.9609 -0.06702105 -0.1595657
Moved 2042.299 312.8076 338.4615 -0.1092416 -0.1274138
Moved 2042.329 298.3109 348.9513 -0.1427988 -0.100434
Moved 2042.36 284.5 357.5 -0.1747685 -0.07844657
Moved 2042.391 273.5539 365.2231 -0.2001068 -0.05858268
Moved 2042.422 266.0351 370.9649 -0.2175114 -0.04381462
Moved 2042.452 261.1537 374.8463 -0.2288108 -0.03383166
Moved 2042.483 258.702 378.298 -0.2344862 -0.02495369
Moved 2042.514 259 385.8149 -0.2337963 -0.005620046
Moved 2042.544 296.8335 403.0794 -0.1462187 0.03878444
Moved 2042.575 379.4627 421.0925 0.04505267 0.08511445
Moved 2042.606 426.7677 425 0.1545549 0.09516452
Moved 2042.636 456.53 425 0.223449 0.09516452
Moved 2042.667 482.5666 425 0.2837189 0.09516452
Moved 2042.698 495.3974 417.1205 0.3134199 0.07489844
Moved 2042.729 507.1594 415 0.3406467 0.06944436
Moved 2042.759 517.7417 413 0.3651428 0.06430033
Moved 2042.79 524.9108 412 0.381738 0.06172835
Moved 2042.821 530.9814 411 0.3957903 0.05915629
Moved 2042.852 534.7236 410 0.4044529 0.05658428
Moved 2042.882 536.2982 410 0.4080977 0.05658428
Moved 2042.913 539.5 408.5 0.4155093 0.05272626
Moved 2042.944 540.3162 409 0.4173987 0.05401234
Moved 2042.974 541.2499 407.7501 0.4195599 0.0507976
Stationary 2043.005 541 408 0.4189815 0.05144025
Moved 2043.036 529.2441 408 0.3917688 0.05144025
Moved 2043.067 503.7278 408 0.3327033 0.05144025
Moved 2043.097 480.1082 408 0.2780282 0.05144025
Moved 2043.128 450.7577 408 0.2100872 0.05144025
Moved 2043.159 424.5211 411.8352 0.1493544 0.0613045
Moved 2043.19 398.2185 418.8403 0.08846878 0.07932176
Moved 2043.22 374.6166 418 0.03383477 0.07716041
Moved 2043.251 355.6243 420.8959 -0.01012887 0.08460881
Moved 2043.282 340.3365 422 -0.04551739 0.08744851
Moved 2043.312 327.5723 423 -0.07506415 0.09002049
Moved 2043.343 317.0933 423 -0.09932101 0.09002049
Moved 2043.374 311.9941 423 -0.1111247 0.09002049
Moved 2043.405 308.1192 423 -0.1200944 0.09002049
Moved 2043.435 306.6862 423 -0.1234115 0.09002049
Moved 2043.466 306 423 -0.125 0.09002049
Moved 2043.497 306 400.3468 -0.125 0.0317561
Moved 2043.528 306 380.0226 -0.125 -0.02051789
Moved 2043.558 306 359.7678 -0.125 -0.07261386
Moved 2043.589 306 346.4263 -0.125 -0.1069283
Moved 2043.62 306 331.8277 -0.125 -0.1444762
Moved 2043.651 304.8333 318.1667 -0.1277006 -0.1796123
Moved 2043.681 302.9627 307.8881 -0.1320307 -0.2060493
Moved 2043.712 302 299.883 -0.1342593 -0.2266384
Moved 2043.743 301 290.2782 -0.1365741 -0.2513421
Moved 2043.773 298.6876 284.3752 -0.1419269 -0.2665247
Moved 2043.804 298 278.2007 -0.1435185 -0.2824057
Moved 2043.835 296.2581 271.5162 -0.1475507 -0.2995982
Moved 2043.865 295.3846 265.7691 -0.1495728 -0.3143799
Moved 2043.896 295 260.0172 -0.150463 -0.3291739
Moved 2043.927 295 256.975 -0.150463 -0.3369984
Moved 2043.958 295 253.1135 -0.150463 -0.3469303
Moved 2043.988 295 250.2322 -0.150463 -0.3543412
Moved 2044.019 306 249 -0.125 -0.3575103
Moved 2044.05 315.4309 248 -0.1031692 -0.3600824
Moved 2044.081 322.0347 247 -0.08788273 -0.3626543
Moved 2044.111 325.8925 247 -0.07895266 -0.3626543
Moved 2044.142 328.3254 247 -0.07332081 -0.3626543
Ended 2044.173 330 247 -0.06944443 -0.3626543
Candidates 2044.296 13 words word reported writers quoted writes weird retired tried dropped eyes equipped quotes
Began 2044.879 271 353 -0.2060186 -0.09002065
Stationary 2044.91 271 353 -0.2060186 -0.09002065
Moved 2044.941 283.9337 353 -0.1760793 -0.09002065
Moved 2044.972 302.2265 353 -0.1337349 -0.09002065
Moved 2045.002 318.1502 353 -0.09687454 -0.09002065
Moved 2045.033 332.2946 353 -0.06413281 -0.09002065
Moved 2045.064 343.7719 353 -0.03756503 -0.09002065
Moved 2045.094 350.021 353 -0.02309953 -0.09002065
Moved 2045.125 355.8882 353 -0.009517967 -0.09002065
Ended 2045.156 357.3068 353 -0.006234298 -0.09002065
Accept 2045.217 0 words
Began 2045.494 215 349 -0.3356481 -0.1003086
Stationary 2045.525 215 349 -0.3356481 -0.1003086
Moved 2045.555 237.8242 349 -0.2828144 -0.1003086
Moved 2045.586 270.6072 340.0577 -0.2069278 -0.1233085
Moved 2045.617 311.5536 338 -0.1121444 -0.1286009
Moved 2045.647 357.5123 335.3049 -0.005758653 -0.1355328
Moved 2045.678 407.7479 335 0.1105276 -0.1363169
Moved 2045.709 447.2653 335 0.202003 -0.1363169
Moved 2045.74 478.2994 335 0.2738411 -0.1363169
Moved 2045.77 506.4262 335 0.3389495 -0.1363169
Moved 2045.801 536.8828 335 0.4094509 -0.1363169
Moved 2045.832 540.6656 335 0.4182073 -0.1363169
Moved 2045.863 553.4125 335 0.4477142 -0.1363169
Moved 2045.893 561.9271 335 0.4674238 -0.1363169
Moved 2045.924 567.6667 335 0.48071 -0.1363169
Ended 2045.955 571 335 0.4884259 -0.1363169
PhraseEnd 2046.016
