if you were not so stupid
Moved 192.5476 280.2112 427.7795 -0.1846963 0.1023133
Moved 192.5783 294.0077 399.4808 -0.15276 0.02952882
Moved 192.609 301.6247 382.5012 -0.135128 -0.01414303
Moved 192.6397 304.5031 375.4969 -0.1284651 -0.03215821
Moved 192.6704 306 374 -0.125 -0.03600823
Moved 192.7011 325.0571 449.333 -0.08088643 0.1577494
Moved 192.7318 346.6132 536.6085 -0.03098791 0.3822235
Moved 192.7626 359.544 576.2681 -0.001055449 0.4842286
Moved 192.7933 365.1628 596.977 0.01195103 0.5374922
Moved 192.824 368 609.2682 0.01851857 0.5691055
Moved 192.8546 368 616.9155 0.01851857 0.5887744
Moved 192.8854 361.3068 622.6733 0.003024936 0.6035834
Moved 192.9161 338.4281 629.1429 -0.04993493 0.6202235
Moved 192.9468 265.046 629 -0.2198009 0.6198559
Moved 192.9775 225.7437 616.7487 -0.3107784 0.5883454
Moved 193.0083 205.3494 611.2699 -0.3579875 0.5742538
Moved 193.039 193 606 -0.3865741 0.5606995
Moved 193.0697 187.2569 604.6285 -0.3998682 0.5571719
Ended 193.1004 187 605 -0.4004629 0.5581275
Accept 193.1925 0 were
Candidates 193.1925 13 not nor more mit boot bit note boy bout know blue npr big
Began 193.5304 311 474 -0.113426 0.2211934
Stationary 193.5611 311 474 -0.113426 0.2211934
Moved 193.5918 293.0141 474 -0.15506 0.2211934
Moved 193.6225 266.5 474 -0.2164352 0.2211934
Moved 193.6532 240.2979 474 -0.2770881 0.2211934
Moved 193.6839 219.9982 474 -0.3240783 0.2211934
Moved 193.7146 203.9007 474 -0.3613409 0.2211934
Moved 193.7453 193.24 474 -0.3860185 0.2211934
Moved 193.776 186.0762 474 -0.4026015 0.2211934
Moved 193.8068 182.6667 474 -0.4104939 0.2211934
Moved 193.8374 182 474 -0.412037 0.2211934
Moved 193.8682 182 486.2554 -0.412037 0.2527145
Moved 193.8988 198.9477 499.7108 -0.3728063 0.2873218
Moved 193.9296 240.3179 523.9029 -0.2770418 0.3495444
Moved 193.9603 281.963 547.9829 -0.1806413 0.4114786
Moved 193.991 310.9856 563.4928 -0.1134593 0.4513703
Moved 194.0217 328.4945 569.4982 -0.07292932 0.4668162
Moved 194.0525 357.2654 581.7061 -0.006330212 0.4982152
Moved 194.0831 416.3083 614.4856 0.1303434 0.5825245
Moved 194.1139 439.2314 627.1157 0.1834059 0.6150093
Moved 194.1446 453.5674 633.827 0.2165911 0.6322709
Moved 194.1753 464.5 640.5 0.2418981 0.6494341
Moved 194.206 476.5182 646.9109 0.269718 0.6659229
Moved 194.2367 481.1771 649.1771 0.2805025 0.6717517
Ended 194.2674 484 650 0.287037 0.6738682
Accept 194.3289 0 not
Candidates 194.3289 13 stop so do sp gap ship drop atp auto to atop di strip
Began 194.6053 347 495 -0.0300926 0.2752057
Stationary 194.636 347 495 -0.0300926 0.2752057
Stationary 194.6667 347 495 -0.0300926 0.2752057
Stationary 194.6974 347 495 -0.0300926 0.2752057
Moved 194.7281 333.6156 495 -0.06107495 0.2752057
Moved 194.7588 323.6804 495 -0.0840731 0.2752057
Moved 194.7896 314.5784 495 -0.1051426 0.2752057
Moved 194.8202 311.2079 502.129 -0.1129447 0.2935417
Moved 194.8509 357.3513 594.5855 -0.006131232 0.5313412
Moved 194.8817 375.9926 621.7585 0.03702005 0.6012306
Moved 194.9124 388.0041 640.6735 0.06482432 0.6498803
Moved 194.9431 391 649.7751 0.07175922 0.6732897
Moved 194.9738 391 657.2684 0.07175922 0.6925628
Moved 195.0045 371.7527 668.4409 0.02720535 0.7212984
Moved 195.0352 333.5 684.5 -0.06134262 0.7626027
Moved 195.0659 299.733 692.0801 -0.139507 0.7820989
Moved 195.0966 278.4766 696.9047 -0.1887116 0.7945079
Moved 195.1273 262.8747 700 -0.224827 0.8024691
Moved 195.158 253.1993 701 -0.2472239 0.8050409
Moved 195.1888 244.3459 703 -0.2677179 0.8101851
Moved 195.2195 241.9037 705.0963 -0.273371 0.8155767
Moved 195.2502 241 709.8897 -0.275463 0.8279055
Ended 195.2809 241 719.4848 -0.275463 0.8525842
Accept 195.3424 1 so
Began 195.588 280 493 -0.1851852 0.2700616
Stationary 195.6187 280 493 -0.1851852 0.2700616
Moved 195.6495 258.9496 493 -0.2339129 0.2700616
Moved 195.6802 227 493 -0.3078704 0.2700616
Moved 195.7109 188.9135 493 -0.3960334 0.2700616
Moved 195.7416 165.6479 493 -0.4498892 0.2700616
Moved 195.7723 156.4718 493 -0.4711301 0.2700616
Moved 195.803 155 501.5969 -0.474537 0.292173
Moved 195.8337 165.6098 522.7887 -0.4499773 0.3466786
Moved 195.8645 207.775 566.3031 -0.3523728 0.4585984
Moved 195.8952 227.0413 577.4771 -0.3077747 0.4873379
Moved 195.9259 288.5452 605.6237 -0.1654046 0.5597317
Moved 195.9565 344.8097 624.8036 -0.03516277 0.6090628
Moved 195.9873 376.2008 630.3668 0.03750175 0.6233714
Moved 196.018 406.0982 633.8098 0.1067089 0.6322268
Moved 196.0487 430.7473 634 0.163767 0.632716
Moved 196.0794 446.4924 634 0.2002139 0.632716
Moved 196.1102 459.459 634 0.2302291 0.632716
Moved 196.1409 474.3652 634 0.2647343 0.632716
Moved 196.1716 490.1278 626.2181 0.3012218 0.6127007
Moved 196.2023 497.3127 623.3436 0.3178535 0.6053076
Moved 196.233 499 620.5 0.3217593 0.5979937
Moved 196.2637 500 614.9585 0.324074 0.5837409
Moved 196.2944 476.1183 595.8387 0.2687922 0.5345644
Moved 196.3251 418.4218 558.432 0.1352356 0.4383538
Moved 196.3558 386.6137 544.0455 0.06160577 0.4013515
Moved 196.3866 352.6948 532.3713 -0.01691018 0.3713253
Moved 196.4172 318.2066 521.762 -0.0967439 0.3440379
Moved 196.448 281.5385 508.2244 -0.1816239 0.309219
Moved 196.4787 255.3253 497.1301 -0.2423024 0.2806844
Moved 196.5094 232.6245 484.6426 -0.2948508 0.2485662
Moved 196.5401 212.452 473.1154 -0.3415463 0.2189182
Moved 196.5708 199.7964 465.4778 -0.3708417 0.1992742
Moved 196.6015 190.6756 458.6756 -0.3919546 0.1817787
Moved 196.6322 184.4657 454.4656 -0.4063295 0.1709507
Moved 196.6629 181 452.5 -0.4143519 0.165895
Moved 196.6937 181 453 -0.4143519 0.167181
Ended 196.7244 181 453 -0.4143519 0.167181
Candidates 196.9087 13 stupid stops sold drops ships would solid shops did should eps strong stood
Began 197.1851 133 502 -0.5254629 0.2932098
Moved 197.2159 142.0091 502 -0.5046086 0.2932098
Moved 197.2465 196.7626 519.1101 -0.3778644 0.3372172
Moved 197.2772 276.4076 544.9488 -0.193501 0.4036748
Moved 197.3079 334.4106 561.5109 -0.05923475 0.4462729
Moved 197.3387 377.2348 571.447 0.03989538 0.4718285
Moved 197.3694 411.0088 578.4017 0.1180758 0.4897162
Moved 197.4001 434.5 580 0.1724537 0.4938271
Ended 197.4307 441.5 580 0.1886574 0.4938271
Accept 197.5229 0 stupid
PhraseEnd 197.5229
