exercise is good for the mind
Moved 761.192 310.5 525 -0.1145833 0.3523662
Moved 761.2228 312.5 514.5 -0.1099537 0.32536
Moved 761.2534 313 516.5126 -0.1087963 0.3305364
Moved 761.2842 314 515.6411 -0.1064815 0.3282948
Moved 761.3149 315 515.0929 -0.1041667 0.3268849
Moved 761.3456 315 514.2241 -0.1041667 0.3246503
Moved 761.3763 315 512.671 -0.1041667 0.3206558
Moved 761.407 315 511.9545 -0.1041667 0.318813
Moved 761.4377 315 509.5 -0.1041667 0.3124999
Moved 761.4684 315 507.0765 -0.1041667 0.3062667
Moved 761.4992 315 504.197 -0.1041667 0.2988605
Moved 761.5299 315 499.2327 -0.1041667 0.2860923
Moved 761.5606 315 492.2516 -0.1041667 0.2681367
Moved 761.5913 315 484.6297 -0.1041667 0.2485331
Moved 761.6221 307.2523 476.0095 -0.1221011 0.2263616
Moved 761.6528 306 464.8518 -0.125 0.197664
Moved 761.6835 304.5773 454.732 -0.1282932 0.1716357
Moved 761.7142 302.7133 445.1397 -0.1326082 0.1469641
Moved 761.7449 302.2068 435.8271 -0.1337806 0.123012
Moved 761.7756 300.3329 425.9988 -0.1381182 0.0977336
Moved 761.8063 298.4559 414.8234 -0.1424632 0.06899022
Moved 761.8371 297 405.3207 -0.1458333 0.04454899
Moved 761.8678 294.0256 396.1024 -0.1527185 0.02083951
Moved 761.8985 292.1608 387.6432 -0.1570352 -0.0009176465
Moved 761.9292 290.2856 378.1423 -0.161376 -0.02535424
Moved 761.9599 288.829 369.316 -0.1647477 -0.04805561
Moved 761.9907 287 358.682 -0.1689815 -0.07540644
Moved 762.0214 285 348.0294 -0.1736111 -0.1028051
Moved 762.0521 283.1438 340.4315 -0.1779078 -0.122347
Moved 762.0828 283 334.145 -0.1782407 -0.138516
Moved 762.1135 282 324.0877 -0.1805555 -0.1643835
Moved 762.1442 281 315.6467 -0.1828704 -0.186094
Moved 762.175 281 307.4318 -0.1828704 -0.2072227
Moved 762.2057 280 300.824 -0.1851852 -0.2242182
Moved 762.2364 280 294.0699 -0.1851852 -0.2415897
Moved 762.2672 280 288.2991 -0.1851852 -0.2564325
Moved 762.2978 280 284.2981 -0.1851852 -0.2667231
Moved 762.3286 280 280.2719 -0.1851852 -0.2770787
Moved 762.3593 280 275.8083 -0.1851852 -0.288559
Moved 762.39 280 271.0665 -0.1851852 -0.3007549
Moved 762.4207 280 265.972 -0.1851852 -0.3138581
Moved 762.4514 287.89 261.22 -0.1669213 -0.3260803
Moved 762.4821 289.7647 255.4706 -0.1625816 -0.3408679
Moved 762.5128 291.2094 251.5813 -0.1592376 -0.3508711
Moved 762.5436 293.1552 248.8448 -0.1547333 -0.3579094
Moved 762.5743 295.0271 247 -0.1504003 -0.3626543
Moved 762.605 296.9042 245 -0.1460552 -0.3677984
Moved 762.6357 299.4173 245 -0.1402378 -0.3677984
Moved 762.6664 306.0722 245 -0.1248329 -0.3677984
Moved 762.6971 316.0859 267.9547 -0.1016529 -0.3087587
Moved 762.7278 323.4859 287.8004 -0.08452346 -0.2577152
Moved 762.7586 330.2721 309.7246 -0.0688145 -0.2013256
Moved 762.7892 336.5201 332.6404 -0.05435173 -0.1423857
Moved 762.82 340.3955 349.9777 -0.04538069 -0.097794
Moved 762.8507 348.5564 374.6693 -0.02648984 -0.03428691
Moved 762.8815 356.3198 397.186 -0.008519043 0.02362659
Moved 762.9121 363.9135 416.4648 0.009059011 0.07321196
Moved 762.9429 373 437 0.0300926 0.1260288
Moved 762.9736 382.1996 454.3991 0.05138785 0.1707795
Moved 763.0043 392.7888 468.648 0.07590006 0.2074279
Moved 763.035 403.4206 484.2275 0.1005107 0.2474986
Moved 763.0658 410.7229 494.9639 0.1174141 0.2751128
Moved 763.0965 418.6266 504.6266 0.1357097 0.2999656
Moved 763.1271 425.2226 513.2226 0.1509783 0.3220745
Moved 763.1579 430.8827 518.8826 0.1640803 0.3366322
Moved 763.1886 436.0355 523.5178 0.176008 0.3485538
Moved 763.2194 441.7512 527.3756 0.189239 0.3584763
Moved 763.2501 446.2514 531.2514 0.1996561 0.3684449
Moved 763.2808 450.8443 534.8443 0.2102877 0.3776858
Moved 763.3115 457.3335 538.6667 0.225309 0.3875173
Moved 763.3422 463.073 542.5365 0.2385949 0.3974703
Moved 763.3729 467.408 545.408 0.2486297 0.4048557
Moved 763.4036 471.9167 546.9167 0.2590664 0.4087363
Moved 763.4344 474.7885 548.7885 0.265714 0.4135504
Moved 763.465 478.5 550.5 0.2743055 0.4179526
Moved 763.4958 480.5 551.5 0.2789353 0.4205247
Moved 763.5265 481 552.0861 0.2800926 0.422032
Stationary 763.5573 481 552.0861 0.2800926 0.422032
Moved 763.588 482 552 0.2824074 0.4218106
Stationary 763.6187 482 552 0.2824074 0.4218106
Stationary 763.6494 482 552 0.2824074 0.4218106
Moved 763.6801 473.5837 552 0.2629253 0.4218106
Moved 763.7108 464.1088 552 0.2409926 0.4218106
Moved 763.7415 450.6839 547.5786 0.2099165 0.4104385
Moved 763.7722 435.8084 541.5617 0.1754825 0.3949631
Moved 763.803 416.9089 536.4025 0.1317335 0.3816937
Moved 763.8337 404.5847 533.1169 0.1032052 0.3732431
Moved 763.8644 385.272 525.136 0.05849997 0.3527159
Moved 763.8951 364.4414 515.2207 0.01028101 0.3272137
Moved 763.9258 347.6548 508.062 -0.02857675 0.3088012
Moved 763.9565 334.1678 500.0839 -0.05979677 0.2882814
Moved 763.9872 317.8604 492.2868 -0.09754547 0.2682273
Moved 764.018 302.3748 484.8249 -0.1333916 0.2490352
Moved 764.0487 289.5 479 -0.1631944 0.2340534
Moved 764.0794 279.4584 473.7292 -0.1864389 0.2204968
Moved 764.1102 266.9383 466.9753 -0.2154205 0.2031258
Moved 764.1409 258.3322 461.2214 -0.2353422 0.1883267
Moved 764.1716 250.0937 455.3958 -0.2544127 0.173343
Moved 764.2023 239.1978 447.4652 -0.2796346 0.1529454
Moved 764.233 231.689 440.689 -0.2970161 0.1355169
Moved 764.2637 224.9518 433.9276 -0.3126117 0.1181265
Moved 764.2944 217.8091 426.8091 -0.3291455 0.09981772
Moved 764.3251 212.0851 418.6277 -0.3423956 0.07877491
Moved 764.3558 207.6653 411.3306 -0.3526266 0.06000652
Moved 764.3866 203.1904 406.1904 -0.3629851 0.046786
Moved 764.4173 200.2606 399.5212 -0.3697671 0.02963262
Moved 764.448 196.3876 393.7753 -0.3787324 0.01485401
Moved 764.4788 194.5143 389.0285 -0.3830689 0.002645249
Moved 764.5094 192.0072 385.0143 -0.3888723 -0.007679393
Moved 764.5402 191.1371 382.1371 -0.3908863 -0.01507967
Moved 764.5709 191 380.7066 -0.3912037 -0.01875881
Moved 764.6016 190 377.5 -0.3935185 -0.02700625
Moved 764.6323 190 378 -0.3935185 -0.02572024
Moved 764.663 190 377 -0.3935185 -0.02829226
Stationary 764.6937 190 377 -0.3935185 -0.02829226
Moved 764.7244 190 375.7508 -0.3935185 -0.03150516
Stationary 764.7552 190 376 -0.3935185 -0.03086435
Moved 764.7859 197.5469 376 -0.3760488 -0.03086435
Moved 764.8166 200.0198 385.1782 -0.3703246 -0.007257932
Moved 764.8474 205.2046 395.4092 -0.3583228 0.01905641
Moved 764.8781 211.9659 406.9318 -0.3426715 0.04869292
Moved 764.9088 219.0146 420.691 -0.3263551 0.08408181
Moved 764.9395 225.7314 433.5523 -0.310807 0.1171613
Moved 764.9702 232.4949 445.9898 -0.2951507 0.1491506
Moved 765.0009 239.245 456.8676 -0.2795254 0.1771284
Moved 765.0316 244.9723 465.4585 -0.2662677 0.1992244
Moved 765.0624 247.99 471.985 -0.2592824 0.2160107
Moved 765.0931 250.8705 478.741 -0.2526146 0.2333872
Moved 765.1238 252.7432 485.4863 -0.2482797 0.2507364
Moved 765.1545 255.5 492 -0.2418981 0.2674896
Moved 765.1852 257.1636 498.4907 -0.2380473 0.2841838
Moved 765.2159 259.04 503.08 -0.2337037 0.2959875
Moved 765.2466 260 507.831 -0.2314815 0.3082072
Moved 765.2773 261.3331 510.3331 -0.2283956 0.3146428
Moved 765.3081 262 513.3168 -0.2268519 0.3223167
Moved 765.3387 263.195 516.1949 -0.2240857 0.3297194
Moved 765.3695 264.0695 519.0695 -0.2220614 0.3371127
Moved 765.4003 264 521 -0.2222222 0.3420781
Moved 765.431 264 522.0778 -0.2222222 0.3448501
Moved 765.4617 264 524.1947 -0.2222222 0.3502949
Moved 765.4924 264 525.5 -0.2222222 0.3536522
Moved 765.5231 264 526 -0.2222222 0.3549381
Ended 765.5538 264 526 -0.2222222 0.3549381
Candidates 765.6767 13 exercise the everybody recently she paradise edge take age free date rather franchise
Began 766.5675 534 522 0.4027778 0.3446501
Stationary 766.5982 534 522 0.4027778 0.3446501
Stationary 766.629 534 522 0.4027778 0.3446501
Stationary 766.6596 534 522 0.4027778 0.3446501
Stationary 766.6904 534 522 0.4027778 0.3446501
Stationary 766.7211 534 522 0.4027778 0.3446501
Stationary 766.7518 534 522 0.4027778 0.3446501
Stationary 766.7825 534 522 0.4027778 0.3446501
Stationary 766.8132 534 522 0.4027778 0.3446501
Stationary 766.8439 534 522 0.4027778 0.3446501
Stationary 766.8746 534 522 0.4027778 0.3446501
Moved 766.9054 524.7274 522 0.3813135 0.3446501
Moved 766.9361 523.9838 522 0.3795921 0.3446501
Stationary 766.9668 523.9838 522 0.3795921 0.3446501
Moved 766.9975 522.3582 522 0.3758293 0.3446501
Moved 767.0282 520.7969 522 0.372215 0.3446501
Moved 767.059 517.7169 522 0.3650855 0.3446501
Moved 767.0897 514.8445 522 0.3584364 0.3446501
Moved 767.1204 510.6115 522 0.3486376 0.3446501
Moved 767.1511 504.861 522 0.3353264 0.3446501
Moved 767.1818 499.1152 522 0.322026 0.3446501
Moved 767.2125 494.3695 522 0.3110405 0.3446501
Moved 767.2433 488.3521 522 0.2971113 0.3446501
Moved 767.2739 483.303 522 0.2854236 0.3446501
Moved 767.3047 477.8531 522 0.272808 0.3446501
Moved 767.3354 473.9023 522 0.2636626 0.3446501
Moved 767.3661 468.9922 522 0.2522966 0.3446501
Moved 767.3969 466.1355 522 0.2456841 0.3446501
Moved 767.4275 461.5132 522 0.2349842 0.3446501
Moved 767.4583 458.7413 522 0.2285679 0.3446501
Moved 767.489 454.867 522 0.2195995 0.3446501
Moved 767.5197 451.9983 522 0.2129591 0.3446501
Moved 767.5504 449.3227 522 0.2067655 0.3446501
Moved 767.5811 446.5457 522 0.2003373 0.3446501
Moved 767.6119 443.6703 522 0.1936812 0.3446501
Moved 767.6425 440.7983 522 0.1870331 0.3446501
Moved 767.6733 437.5212 522 0.1794471 0.3446501
Moved 767.704 432.7672 522 0.1684427 0.3446501
Moved 767.7347 424.5333 511.5776 0.1493825 0.3178436
Moved 767.7654 413.543 507.2715 0.1239421 0.3067682
Moved 767.7961 403.4898 500.2449 0.1006709 0.2886958
Moved 767.8269 391.2331 493.4932 0.07229874 0.2713303
Moved 767.8576 378.5404 485.1553 0.04291753 0.2498849
Moved 767.8883 367.3831 478.6299 0.01709054 0.2331014
Moved 767.919 357.8994 472.9329 -0.004862596 0.2184488
Moved 767.9498 346.2806 465.2806 -0.0317578 0.198767
Moved 767.9805 335.8652 458.4326 -0.05586758 0.1811538
Moved 768.0112 328.0819 453.3879 -0.07388452 0.1681788
Moved 768.0419 319.4654 446.6436 -0.09383003 0.1508323
Moved 768.0726 310.808 440.872 -0.1138703 0.1359876
Moved 768.1033 303.8711 436.2903 -0.1299281 0.1242035
Moved 768.134 297.5089 432.0059 -0.1446555 0.1131839
Moved 768.1647 291.2722 428.6361 -0.1590922 0.1045166
Moved 768.1955 286.5175 424.7587 -0.1700984 0.09454393
Moved 768.2261 281.4284 422.2142 -0.1818786 0.08799953
Moved 768.2569 276.3523 419.3523 -0.193629 0.08063858
Moved 768.2876 270.9511 415.4756 -0.2061316 0.07066758
Moved 768.3183 265.2106 412.6053 -0.21942 0.06328512
Moved 768.3491 260.1965 409.0983 -0.2310266 0.05426505
Moved 768.3798 255.4475 406.2238 -0.2420196 0.04687176
Moved 768.4105 249.7024 402.3512 -0.2553185 0.03691144
Moved 768.4412 244.7087 399.8544 -0.2668779 0.03048955
Moved 768.4719 238.8366 396.9456 -0.2804707 0.02300812
Moved 768.5026 234.1473 394.0737 -0.2913257 0.01562154
Moved 768.5333 230.1938 392 -0.3004773 0.01028803
Moved 768.5641 226.6727 389.6727 -0.308628 0.004302287
Moved 768.5948 222.7928 387.7928 -0.3176093 -0.0005330372
Moved 768.6255 219.9224 385.9224 -0.3242538 -0.005343794
Moved 768.6562 217.2691 385 -0.3303957 -0.007716127
Moved 768.6869 213.9581 383.4791 -0.33806 -0.011628
Moved 768.7177 209.2177 380.6088 -0.3490331 -0.01901022
Moved 768.7484 203.7334 377.7334 -0.3617282 -0.02640602
Moved 768.7791 200.1933 377 -0.3699229 -0.02829226
Moved 768.8098 197.3199 376 -0.3765744 -0.03086435
Moved 768.8405 195.5 376 -0.3807871 -0.03086435
Ended 768.8712 195.5 376 -0.3807871 -0.03086435
Accept 768.9634 0 exercise
Candidates 768.9634 13 is pa its pass us press of oa odds psa puts id ps
Began 769.7313 410 398 0.1157407 0.02572008
Stationary 769.762 410 398 0.1157407 0.02572008
Stationary 769.7927 410 398 0.1157407 0.02572008
Stationary 769.8234 410 398 0.1157407 0.02572008
Stationary 769.8541 410 398 0.1157407 0.02572008
Stationary 769.8848 410 398 0.1157407 0.02572008
Stationary 769.9156 410 398 0.1157407 0.02572008
Stationary 769.9463 410 398 0.1157407 0.02572008
Stationary 769.977 410 398 0.1157407 0.02572008
Stationary 770.0077 410 398 0.1157407 0.02572008
Stationary 770.0384 410 398 0.1157407 0.02572008
Stationary 770.0692 410 398 0.1157407 0.02572008
Stationary 770.0999 410 398 0.1157407 0.02572008
Stationary 770.1306 410 398 0.1157407 0.02572008
Stationary 770.1613 410 398 0.1157407 0.02572008
Stationary 770.192 410 398 0.1157407 0.02572008
Moved 770.2228 398.2409 398 0.08852065 0.02572008
Moved 770.2535 392.7227 398 0.07574686 0.02572008
Moved 770.2842 388 398 0.06481478 0.02572008
Moved 770.3148 381.8639 398 0.0506108 0.02572008
Moved 770.3456 376.1405 398 0.03736228 0.02572008
Moved 770.3763 369.3947 398 0.02174705 0.02572008
Moved 770.407 365.7711 398 0.01335909 0.02572008
Moved 770.4377 360.6293 398 0.001456738 0.02572008
Moved 770.4684 357.9388 398 -0.004771352 0.02572008
Moved 770.4992 354.0688 398 -0.01372958 0.02572008
Moved 770.5299 350.0411 398 -0.02305304 0.02572008
Moved 770.5606 345.6474 391 -0.03322363 0.007715971
Moved 770.5914 342.7679 391 -0.03988906 0.007715971
Moved 770.6221 340.5 391 -0.0451389 0.007715971
Moved 770.6528 339.9185 391 -0.04648481 0.007715971
Moved 770.6835 338.626 391 -0.04947677 0.007715971
Stationary 770.7142 339 391 -0.04861111 0.007715971
Stationary 770.7449 339 391 -0.04861111 0.007715971
Stationary 770.7756 339 391 -0.04861111 0.007715971
Moved 770.8064 350.1157 403.1157 -0.02288034 0.03887765
Moved 770.8371 362.5 410.5 0.005787015 0.05787029
Moved 770.8677 377.6484 419.3242 0.04085282 0.08056636
Moved 770.8985 400.8802 431.9401 0.09463003 0.1130146
Moved 770.9292 420.0246 441.4426 0.1389458 0.1374553
Moved 770.96 433.3282 450.0626 0.1697412 0.1596258
Moved 770.9907 445.7625 456.5083 0.1985242 0.1762044
Moved 771.0214 454.2466 462.2466 0.2181635 0.1909635
Moved 771.0521 461.9842 465.9947 0.2360744 0.2006035
Moved 771.0828 467.6167 469.5389 0.2491126 0.2097193
Moved 771.1135 473.8315 473.4158 0.2634989 0.2196906
Moved 771.1442 480.5679 478.5679 0.2790924 0.2329421
Moved 771.1749 485.8554 481.8554 0.291332 0.2413975
Moved 771.2056 490.3623 484.6812 0.3017647 0.2486655
Moved 771.2364 493.5558 488.5557 0.3091569 0.2586308
Moved 771.2671 497.4315 491.4315 0.3181283 0.2660274
Moved 771.2978 501.0059 495.0059 0.3264026 0.2752209
Moved 771.3285 504.7607 497.8804 0.3350943 0.282614
Moved 771.3592 507.7541 501.7541 0.3420234 0.2925773
Moved 771.39 510.5 504.5 0.3483796 0.2996398
Moved 771.4207 513.1707 507.1707 0.3545618 0.3065089
Moved 771.4514 516.0439 510.0439 0.3612127 0.3138988
Moved 771.4821 518 512.9125 0.3657407 0.321277
Moved 771.5128 519 515.3036 0.3680556 0.3274268
Moved 771.5435 520 516.5 0.3703704 0.3305041
Moved 771.5743 520 517.3593 0.3703704 0.332714
Moved 771.6049 520 518.1931 0.3703704 0.3348588
Moved 771.6357 520 519.5 0.3703704 0.3382201
Moved 771.6664 511.9811 519 0.3518082 0.3369341
Moved 771.6971 504.0598 519 0.3334718 0.3369341
Moved 771.7278 498.3591 519 0.3202756 0.3369341
Moved 771.7585 487.1595 514.0291 0.2943507 0.3241489
Moved 771.7893 476.241 508.4136 0.2690763 0.3097057
Moved 771.82 466.6337 504.5446 0.2468372 0.2997545
Moved 771.8507 455.8468 499.9234 0.2218676 0.2878687
Moved 771.8814 442.3938 493.1575 0.1907264 0.2704669
Moved 771.9121 430.8083 488.4041 0.163908 0.258241
Moved 771.9428 420 484.5 0.1388889 0.2481995
Moved 771.9736 401.4544 475.7272 0.09595931 0.2256356
Moved 772.0043 395.6973 472.8486 0.0826326 0.218232
Moved 772.035 383.2637 467.1055 0.05385111 0.2034605
Moved 772.0657 373.6706 462.3353 0.0316449 0.1911916
Moved 772.0964 359.6803 454.3401 -0.0007399917 0.1706279
Moved 772.1271 348.1801 448.5901 -0.02736077 0.1558386
Moved 772.1578 339.7365 443.9122 -0.04690622 0.1438069
Moved 772.1886 331.4395 439.3599 -0.06611232 0.1320983
Moved 772.2193 321.9936 433.9968 -0.0879778 0.1183043
Moved 772.25 312.868 429.2454 -0.1091017 0.1060837
Moved 772.2807 303.3038 425.1519 -0.1312413 0.09555522
Moved 772.3115 293.93 419.465 -0.1529398 0.08092853
Moved 772.3422 285.0594 413.3531 -0.1734735 0.06520864
Moved 772.3729 278.9679 407.9679 -0.1875743 0.05135771
Moved 772.4036 272.8325 402.8325 -0.2017767 0.03814925
Moved 772.4343 265.2258 396.6129 -0.2193846 0.02215256
Moved 772.465 263.3501 394.175 -0.2237265 0.01588225
Moved 772.4957 259 390.5 -0.2337963 0.006429962
Moved 772.5264 255.7634 386.7634 -0.2412885 -0.003180641
Moved 772.5572 251.7925 383.8963 -0.2504802 -0.01055486
Moved 772.5879 249.0258 380.0258 -0.2568848 -0.02050996
Moved 772.6186 246.6524 377.6524 -0.2623786 -0.02661426
Moved 772.6494 243.6551 375.6551 -0.269317 -0.03175131
Ended 772.6801 242.5 374.5 -0.2719907 -0.03472222
Accept 772.8336 0 is
Candidates 772.8336 13 this good dos god ships shops foods food dod dogs goods boys bid
Began 773.7552 360 370 0 -0.04629637
Stationary 773.7859 360 370 0 -0.04629637
Moved 773.8166 354.9324 387.0676 -0.01173049 -0.002398314
Moved 773.8473 346.218 409.346 -0.03190279 0.05490224
Moved 773.878 339.6975 437.6637 -0.04699652 0.1277358
Moved 773.9087 335.9859 466.1695 -0.05558828 0.2010532
Moved 773.9395 335.1043 495.0609 -0.05762885 0.2753623
Moved 773.9701 335 514.5 -0.05787035 0.32536
Moved 774.0009 335 535.2466 -0.05787035 0.3787208
Moved 774.0316 335 548.6579 -0.05787035 0.4132147
Moved 774.0623 342 560.1207 -0.04166668 0.4426972
Moved 774.093 343 566.8304 -0.03935183 0.4599547
Moved 774.1238 344 572.9716 -0.03703703 0.4757499
Moved 774.1545 345.3471 578.3472 -0.03391867 0.489576
Moved 774.1852 345 584.4354 -0.03472224 0.5052348
Moved 774.2159 345 586.7617 -0.03472224 0.5112182
Moved 774.2466 345 593.0715 -0.03472224 0.5274472
Moved 774.2773 345 596 -0.03472224 0.5349793
Moved 774.308 345 600.008 -0.03472224 0.545288
Moved 774.3387 345 604.8878 -0.03472224 0.557839
Moved 774.3695 345 607.7609 -0.03472224 0.5652284
