in sharp contrast to your words
in sharp contact to your words
FixStart
List

0.6 0.6
432 388.8
Moved 2363.391 706.5439 661.3315 0.8021851 0.7030129
Moved 2363.422 690.0291 645.0291 0.7639563 0.661083
Moved 2363.453 677.9707 626.6987 0.7360433 0.613937
Moved 2363.483 663.7749 608.7106 0.7031826 0.5676712
Moved 2363.514 635.6252 570.8336 0.6380212 0.4702508
Moved 2363.545 613.7217 537.8695 0.5873187 0.3854667
Moved 2363.575 601.2258 515.4515 0.5583929 0.3278072
Moved 2363.606 588.129 478.1693 0.5280763 0.2319167
Moved 2363.637 587.512 470.5837 0.526648 0.2124066
Moved 2363.668 584.9747 452.8228 0.5207747 0.1667251
Moved 2363.698 583.433 434.464 0.517206 0.1195061
Moved 2363.729 583 419.7622 0.5162038 0.08169284
Moved 2363.76 583 406.6532 0.5162038 0.04797633
Moved 2363.791 583 399.3639 0.5162038 0.02922807
Moved 2363.821 583 396.5818 0.5162038 0.02207246
Moved 2363.852 583 394.2532 0.5162038 0.01608319
Moved 2363.883 583 392.8918 0.5162038 0.01258167
Stationary 2363.914 583 393 0.5162038 0.01285996
Moved 2363.944 592.3228 393 0.5377842 0.01285996
Moved 2363.975 592.5 393 0.5381944 0.01285996
Moved 2364.006 595.0827 410.5791 0.5441729 0.05807378
Moved 2364.036 600.6357 441.6283 0.557027 0.1379328
Moved 2364.067 604.1859 485.3466 0.5652452 0.250377
Moved 2364.098 606.5 507.5 0.5706018 0.3073559
Moved 2364.128 609.9954 532.9493 0.5786929 0.3728119
Moved 2364.159 611.5 545.5 0.5821759 0.4050925
Moved 2364.19 612 554.196 0.5833334 0.4274589
Ended 2364.221 613.3693 558.1078 0.5865029 0.4375199
Accept 2364.282 0 zoo
Candidates 2364.282 13 c x cv cd xxx cc bbc v z gc dvd b fcc
Began 2364.589 632 556 0.6296296 0.4320986
Moved 2364.62 612.7682 556 0.5851116 0.4320986
Moved 2364.651 557.7086 565.9774 0.4576587 0.4577606
Moved 2364.682 487.0357 574.3008 0.294064 0.4791687
Moved 2364.712 408.5389 574 0.1123586 0.478395
Ended 2364.743 328 558 -0.07407407 0.4372427
Accept 2364.804 0 c
Delete 2364.804 LeftSwipe
Began 2365.296 575 553 0.4976852 0.4243826
Moved 2365.327 528.1887 546.996 0.3893256 0.4089402
Moved 2365.358 437.2793 530.0466 0.1788873 0.365346
Moved 2365.388 369.4319 521.1432 0.02183308 0.3424466
Ended 2365.419 272 503 -0.2037037 0.2957818
Delete 2365.48 LeftSwipe
Began 2366.003 554 594 0.4490741 0.5298353
Stationary 2366.033 554 594 0.4490741 0.5298353
Stationary 2366.064 554 594 0.4490741 0.5298353
Stationary 2366.095 554 594 0.4490741 0.5298353
Stationary 2366.126 554 594 0.4490741 0.5298353
Moved 2366.156 531.0063 564.5095 0.3958479 0.4539852
Moved 2366.187 513.6115 536.3956 0.3555823 0.381676
Moved 2366.218 499.8572 513.6736 0.3237436 0.3232345
Moved 2366.249 485.6363 491.9545 0.2908248 0.2673725
Moved 2366.279 471.8719 470.5951 0.2589628 0.2124359
Moved 2366.31 460.0802 456.1003 0.2316672 0.1751549
Moved 2366.341 454 449 0.2175926 0.156893
Moved 2366.372 450.1568 444.1568 0.2086962 0.1444362
Moved 2366.402 445.3058 439.3058 0.1974672 0.1319594
Moved 2366.433 442.2213 436.1107 0.1903272 0.1237413
Moved 2366.464 439.5479 432.548 0.1841387 0.1145781
Moved 2366.494 437.2552 430.2552 0.1788315 0.1086811
Moved 2366.525 435.8019 427.8019 0.1754674 0.1023712
Moved 2366.556 435 427 0.1736111 0.1003086
Stationary 2366.587 435 427 0.1736111 0.1003086
Stationary 2366.617 435 427 0.1736111 0.1003086
Moved 2366.648 442.5986 427 0.1912004 0.1003086
Moved 2366.679 469.3257 460.3257 0.2530687 0.1860228
Moved 2366.709 504.6652 499.8556 0.3348732 0.2876943
Moved 2366.74 531 525 0.3958333 0.3523662
Moved 2366.771 559.6321 558.5585 0.4621114 0.4386793
Moved 2366.802 579.5 578.5 0.5081019 0.489969
Moved 2366.833 599.0249 603.3624 0.5532984 0.5539154
Moved 2366.863 603 610 0.5624999 0.5709876
Moved 2366.894 612.7167 619.7167 0.5849925 0.5959791
Moved 2366.925 619.8794 627.3192 0.6015727 0.6155327
Moved 2366.955 626.9911 632.9911 0.6180349 0.6301211
Moved 2366.986 632 639 0.6296296 0.6455761
Moved 2367.017 638.4202 646.4202 0.6444913 0.6646609
Moved 2367.048 643.7279 653.0918 0.6567775 0.6818204
Moved 2367.078 648.8226 661.7338 0.6685708 0.7040479
Moved 2367.109 651.4715 668.4144 0.6747025 0.7212304
Moved 2367.14 654.676 672.3519 0.6821203 0.7313576
Moved 2367.17 657.2228 676.2228 0.6880156 0.7413135
Moved 2367.201 659.7711 682.5421 0.6939145 0.757567
Moved 2367.232 661 688.64 0.6967592 0.7732509
Moved 2367.262 664.1802 694.7703 0.7041209 0.7890183
Moved 2367.293 667.1507 702.3014 0.7109969 0.8083882
Moved 2367.324 669 707.4064 0.7152778 0.8215184
Moved 2367.355 673.5133 712.5133 0.7257253 0.8346533
Moved 2367.385 680.5 723.5 0.7418981 0.8629113
Moved 2367.416 690.1992 733.2657 0.7643501 0.8880289
Moved 2367.447 695.2446 739.8669 0.7760292 0.9050075
Moved 2367.478 698.1738 743.1738 0.7828098 0.9135128
Moved 2367.508 699.1402 744.1402 0.7850467 0.9159982
Moved 2367.539 700.5 745 0.7881944 0.9182098
Moved 2367.57 685.9651 727.7927 0.7545489 0.8739523
Moved 2367.601 657.3848 686.4158 0.6883908 0.7675303
Moved 2367.631 640.8236 656.0443 0.6500546 0.689414
Moved 2367.662 627.1382 617.4608 0.6183755 0.5901768
Moved 2367.693 620 587.5 0.6018518 0.5131172
Moved 2367.723 616.9506 568.6539 0.594793 0.4646446
Moved 2367.754 614.7295 553.1063 0.5896516 0.4246561
Moved 2367.785 614 536.048 0.5879629 0.3807817
Moved 2367.816 613 519.2759 0.5856481 0.3376438
Moved 2367.846 613 507.3267 0.5856481 0.3069101
Moved 2367.877 613 498.1998 0.5856481 0.2834357
Moved 2367.908 613 485.7913 0.5856481 0.2515206
Moved 2367.938 613 474.8826 0.5856481 0.2234635
Moved 2367.969 613 466.3088 0.5856481 0.2014114
Moved 2368 613 461.8256 0.5856481 0.1898807
Moved 2368.031 613 457.3636 0.5856481 0.1784042
Moved 2368.062 613 452.6404 0.5856481 0.1662562
Moved 2368.092 609.8331 446.8331 0.5783172 0.1513196
Moved 2368.123 600.0255 438.0212 0.5556144 0.1286552
Moved 2368.154 586 428 0.5231482 0.1028806
Moved 2368.184 572.4182 416.5844 0.4917088 0.07351946
Moved 2368.215 557.8117 404.4494 0.4578975 0.04230805
Moved 2368.246 547.4536 396.3401 0.4339202 0.02145088
Moved 2368.277 539.7119 392.5706 0.4159998 0.01175562
Moved 2368.307 531.1271 391 0.3961276 0.007715971
Moved 2368.338 519.5 391 0.3692129 0.007715971
Moved 2368.369 507.5605 412.9194 0.3415751 0.06409307
Moved 2368.399 494.8264 431.0537 0.3120983 0.1107348
Moved 2368.43 483.5768 451.1347 0.2860575 0.1623835
Moved 2368.461 475.8242 468.3516 0.2681115 0.2066657
Moved 2368.492 469.3776 486.9005 0.2531889 0.2543735
Moved 2368.522 464.5841 504.4556 0.2420929 0.2995256
Moved 2368.553 462 519.5379 0.2361111 0.3383175
Moved 2368.584 461 539.4027 0.2337964 0.3894101
Moved 2368.615 461 554.866 0.2337964 0.4291819
Moved 2368.645 461 575.9656 0.2337964 0.4834507
Moved 2368.676 466.2593 595.6019 0.2459706 0.5339555
Moved 2368.707 473.381 616.3334 0.262456 0.5872771
Moved 2368.737 480.1375 640.5497 0.278096 0.6495621
Moved 2368.768 487.0678 663.2374 0.2941385 0.7079151
Moved 2368.799 492.1486 679.0201 0.3058994 0.7485083
Moved 2368.83 497.2615 696.9152 0.3177349 0.7945349
Moved 2368.86 501.6054 707.2109 0.3277903 0.8210155
Moved 2368.891 504.9355 716.8065 0.3354988 0.8456956
Moved 2368.922 509.9929 721.9929 0.3472058 0.8590353
Moved 2368.952 515.0676 729.0676 0.3589529 0.8772314
Moved 2368.983 521.5399 733.3599 0.3739348 0.888271
Moved 2369.014 528.3865 736.7955 0.3897835 0.8971077
Moved 2369.045 532.3381 739.3381 0.3989309 0.9036474
Moved 2369.075 533 740 0.4004629 0.9053497
Stationary 2369.106 533 740 0.4004629 0.9053497
Stationary 2369.137 533 740 0.4004629 0.9053497
Moved 2369.168 521.1951 740 0.3731367 0.9053497
Moved 2369.198 512.5458 740 0.3531154 0.9053497
Moved 2369.229 502.7554 731.6086 0.3304522 0.8837668
Moved 2369.26 492.5273 728.3818 0.3067763 0.8754675
Moved 2369.291 482.3177 723.6589 0.2831429 0.8633201
Moved 2369.321 473.1028 719.2757 0.2618121 0.8520464
Moved 2369.352 462.9622 714.9811 0.2383385 0.8410008
Moved 2369.383 451.7517 709.8759 0.2123881 0.82787
Moved 2369.413 440.4118 705.8823 0.1861383 0.8175984
Moved 2369.444 431.9572 700.6381 0.1665676 0.8041103
Moved 2369.475 425.1803 696.1202 0.1508804 0.7924901
Moved 2369.506 417.5815 688.5815 0.1332904 0.7731003
Moved 2369.536 406.9218 675.9061 0.1086152 0.7404991
Moved 2369.567 396.1313 661.5576 0.08363734 0.7035946
Moved 2369.598 382.0689 643.527 0.05108536 0.6572195
Moved 2369.628 364.6281 618.6116 0.01071324 0.5931367
Moved 2369.659 349.6237 599.8316 -0.02401923 0.5448343
Moved 2369.69 335.7786 580.8901 -0.056068 0.4961164
Moved 2369.721 323.9276 564.3914 -0.08350089 0.4536815
Moved 2369.751 312.9792 550.7239 -0.1088445 0.4185286
Moved 2369.782 304.6094 537.8125 -0.128219 0.3853201
Moved 2369.813 297.3339 525.6678 -0.1450604 0.3540837
Moved 2369.844 289.978 513.304 -0.162088 0.3222837
Moved 2369.874 284.7719 503.6578 -0.1741392 0.2974736
Moved 2369.905 280.3319 494.9957 -0.184417 0.2751945
Moved 2369.936 279 488.5831 -0.1875 0.2587012
Moved 2369.967 279 481.4932 -0.1875 0.2404659
Moved 2369.997 288.2338 479.974 -0.1661255 0.2365585
Moved 2370.028 304.032 479 -0.1295556 0.2340534
Moved 2370.059 325.1826 479 -0.08059581 0.2340534
Moved 2370.089 343 490 -0.03935183 0.2623456
Moved 2370.12 360.4656 497.7328 0.001077851 0.2822344
Moved 2370.151 375.7762 505.3881 0.03651897 0.301924
Moved 2370.182 386.9467 511.968 0.06237656 0.3188477
Moved 2370.212 397 518.5 0.0856481 0.335648
Moved 2370.243 405.2909 523.5272 0.10484 0.3485782
Moved 2370.274 415.7261 532.7261 0.1289956 0.3722377
Moved 2370.304 418.7124 535.7125 0.1359084 0.3799188
Moved 2370.335 426.2314 544.6418 0.1533134 0.4028853
Moved 2370.366 434.7452 556.4315 0.1730213 0.4332085
Moved 2370.396 441.7038 565.9384 0.1891291 0.4576604
Moved 2370.427 448.5533 574.33 0.2049846 0.4792438
Moved 2370.458 453.667 582.0005 0.2168218 0.4989725
Moved 2370.489 456.58 590.32 0.2235648 0.5203703
Moved 2370.52 458 598.3889 0.2268519 0.5411235
Moved 2370.55 459 606.039 0.2291666 0.5607998
Moved 2370.581 459 613.6912 0.2291666 0.5804814
Moved 2370.612 459 619.5 0.2291666 0.5954217
Moved 2370.642 459 628.2145 0.2291666 0.6178355
Moved 2370.673 460.2004 640.6011 0.2319453 0.6496941
Moved 2370.704 464.3179 654.9537 0.2414766 0.6866092
Moved 2370.735 472.6343 667.0429 0.2607276 0.7177028
Moved 2370.765 481.7725 676.7725 0.2818808 0.7427276
Moved 2370.796 492 685.5 0.3055556 0.7651749
Moved 2370.827 505.2952 696.2361 0.3363314 0.7927882
Moved 2370.857 520.9962 705.1407 0.3726763 0.815691
Moved 2370.888 539.726 715.5223 0.4160325 0.8423926
Moved 2370.919 562.9677 724.1903 0.4698326 0.8646868
Ended 2370.95 589 732 0.5300926 0.8847734
Candidates 2371.011 13 contact contrast context contract connect contrary conduct content comment monetary library someday consent
Began 2372.056 483 486 0.2847222 0.2520575
Stationary 2372.087 483 486 0.2847222 0.2520575
Stationary 2372.117 483 486 0.2847222 0.2520575
Moved 2372.148 483 507.6458 0.2847222 0.3077309
Moved 2372.179 475.2955 531.5198 0.2668878 0.3691353
Moved 2372.209 472.4769 554.7078 0.2603632 0.428775
Moved 2372.24 472 575.5913 0.2592593 0.4824878
Moved 2372.271 471 594.714 0.2569444 0.5316716
Moved 2372.302 471 608.4171 0.2569444 0.5669162
Moved 2372.332 471 623.0607 0.2569444 0.6045798
Moved 2372.363 471 640.9948 0.2569444 0.6507065
Moved 2372.394 471 654.1957 0.2569444 0.6846597
Moved 2372.425 471 665.0792 0.2569444 0.7126521
Moved 2372.455 471 667.7147 0.2569444 0.7194307
Moved 2372.486 471 672.8108 0.2569444 0.732538
Moved 2372.517 471 674.171 0.2569444 0.7360364
Moved 2372.547 471 676.9418 0.2569444 0.743163
Moved 2372.578 471 678.4828 0.2569444 0.7471265
Moved 2372.609 479.4693 678 0.2765494 0.7458847
Moved 2372.64 516.7166 660.9786 0.3627698 0.7021054
Moved 2372.67 542.2216 647.8892 0.4218091 0.6684393
Moved 2372.701 567.309 636.3455 0.4798819 0.6387486
Moved 2372.732 588.8306 624.2396 0.5297005 0.6076121
Moved 2372.763 605.2379 614.0097 0.5676802 0.5813006
Moved 2372.793 615.3845 611.5231 0.5911677 0.574905
Moved 2372.824 626.0938 609.9766 0.6159578 0.5709273
Moved 2372.855 637.5703 610 0.6425238 0.5709876
Moved 2372.885 642.8337 610 0.6547076 0.5709876
Moved 2372.916 645.7037 619.4073 0.6613511 0.5951832
Moved 2372.947 647.9496 620.9748 0.66655 0.599215
Moved 2372.978 650.5225 623.5225 0.6725057 0.6057675
Moved 2373.008 653.0833 626.0833 0.6784335 0.612354
Moved 2373.039 655.2302 628.2302 0.6834031 0.6178758
Moved 2373.07 656.8453 629 0.6871418 0.6198559
Ended 2373.101 662.6505 629 0.7005798 0.6198559
Accept 2373.162 0 contact
Candidates 2373.162 13 to too trip tip top you up tp grip rip tripp rp group
Began 2373.961 554 581 0.4490741 0.496399
Stationary 2373.992 554 581 0.4490741 0.496399
Stationary 2374.022 554 581 0.4490741 0.496399
Stationary 2374.053 554 581 0.4490741 0.496399
Moved 2374.084 554 595.3204 0.4490741 0.5332315
Moved 2374.115 554 607.0637 0.4490741 0.5634354
Moved 2374.145 554 619.8049 0.4490741 0.5962058
Moved 2374.176 554 633.897 0.4490741 0.6324511
Moved 2374.207 554 652.2179 0.4490741 0.6795726
Moved 2374.237 561 663.9617 0.4652777 0.7097779
Moved 2374.268 562.0643 669.2573 0.4677415 0.7233982
Moved 2374.299 563.6022 679.0113 0.4713015 0.7484857
Moved 2374.33 565 689.2 0.474537 0.7746912
Moved 2374.36 566 701.9708 0.4768519 0.807538
Moved 2374.391 567 706.8969 0.4791667 0.8202078
Moved 2374.422 567 710.5053 0.4791667 0.8294888
Moved 2374.453 568 711.7914 0.4814814 0.8327969
Moved 2374.483 569.174 713.174 0.4841989 0.8363527
Moved 2374.514 574.3538 714 0.4961893 0.8384773
Moved 2374.545 576.9209 714 0.5021317 0.8384773
Moved 2374.575 594.9406 714 0.543844 0.8384773
Moved 2374.606 609.7596 714 0.5781474 0.8384773
Moved 2374.637 616.9774 714 0.594855 0.8384773
Moved 2374.668 629.9769 703.2092 0.6249465 0.8107232
Moved 2374.698 638.3013 701.4247 0.6442161 0.8061334
Moved 2374.729 647.3837 698.8721 0.66524 0.799568
Moved 2374.76 658.0446 696 0.6899182 0.7921809
Moved 2374.791 667.9727 695 0.7128998 0.7896089
Moved 2374.821 675.1865 692.6045 0.7295984 0.7834477
Moved 2374.852 682.0615 693 0.7455127 0.784465
Moved 2374.883 686.6196 693 0.7560638 0.784465
Moved 2374.913 689.1737 693 0.7619761 0.784465
Moved 2374.944 691.3151 693 0.766933 0.784465
Moved 2374.975 692.5 693 0.769676 0.784465
Moved 2375.006 693.0814 693 0.7710216 0.784465
Moved 2375.036 695.0405 693 0.7755567 0.784465
Moved 2375.067 696.1619 693 0.7781525 0.784465
Stationary 2375.098 696.1619 693 0.7781525 0.784465
Moved 2375.128 697.2216 693 0.7806056 0.784465
Stationary 2375.159 697.2216 693 0.7806056 0.784465
Stationary 2375.19 697 693 0.7800925 0.784465
Stationary 2375.221 697 693 0.7800925 0.784465
Moved 2375.251 684.6889 693 0.7515946 0.784465
Moved 2375.282 677.0515 693 0.7339154 0.784465
Moved 2375.313 670.5219 693 0.7188006 0.784465
Moved 2375.344 657.1461 693 0.6878382 0.784465
Moved 2375.374 642.4398 693 0.6537958 0.784465
Moved 2375.405 629.6547 693 0.6242007 0.784465
Moved 2375.436 616.4746 692 0.5936912 0.7818928
Moved 2375.467 595.4596 689.3074 0.5450453 0.7749675
Moved 2375.497 578.2813 686.7545 0.5052807 0.7684013
Moved 2375.528 560.3666 682.3904 0.4638115 0.7571769
Moved 2375.559 542.7195 677.9377 0.4229619 0.7457244
Moved 2375.589 523.8137 673.8039 0.3791984 0.7350922
Moved 2375.62 507.0514 668.8419 0.3403968 0.72233
Moved 2375.651 489.7053 662.5684 0.3002437 0.7061945
Moved 2375.682 474.0732 656.0366 0.2640583 0.6893942
Moved 2375.712 455.5 648.5 0.2210648 0.6700101
Moved 2375.743 434.2431 640.7162 0.1718591 0.64999
Moved 2375.774 416.2387 632.1194 0.1301823 0.6278789
Moved 2375.804 400.6003 625.3001 0.09398202 0.6103397
Moved 2375.835 384.5392 616.7697 0.05680383 0.5883992
Moved 2375.866 373.1674 609.1255 0.03048003 0.5687385
Moved 2375.897 360.5 602.5 0.001157423 0.5516974
Moved 2375.927 352.7689 596.5767 -0.01673877 0.5364625
Moved 2375.958 342.8516 590.1387 -0.03969545 0.5199039
Moved 2375.989 335.5326 584.5326 -0.05663742 0.505485
Moved 2376.02 330.2525 581.6263 -0.06885985 0.4980099
Ended 2376.05 328 580 -0.07407407 0.4938271
Accept 2376.142 0 to
Candidates 2376.142 13 your our type upper pre follow potter put or hope port poor grouped
Began 2377.033 493 515 0.3078704 0.326646
Stationary 2377.064 493 515 0.3078704 0.326646
Stationary 2377.095 493 515 0.3078704 0.326646
Stationary 2377.126 493 515 0.3078704 0.326646
Moved 2377.156 477.9083 526.0612 0.2729358 0.3550955
Moved 2377.187 469 531 0.2523148 0.3677982
Moved 2377.218 458.5807 539.4193 0.2281962 0.3894527
Moved 2377.249 447.2021 547.0984 0.2018567 0.4092038
Moved 2377.279 440.0654 552.9564 0.1853366 0.4242705
Moved 2377.31 431.5 560.5 0.1655093 0.4436727
Moved 2377.341 416.0615 569.6257 0.1297719 0.4671441
Moved 2377.372 410.624 572.188 0.1171851 0.4737345
Moved 2377.402 400.5639 577.6616 0.09389798 0.4878127
Moved 2377.433 387.6499 582.7834 0.06400436 0.500986
Moved 2377.464 375.2483 586.9379 0.03529688 0.5116715
Moved 2377.494 361.605 593.437 0.003715257 0.5283873
Moved 2377.525 355.6995 594.7668 -0.009954871 0.5318077
Moved 2377.556 349.4982 597.2509 -0.0243098 0.5381967
Moved 2377.587 346.2077 598.7924 -0.03192668 0.5421612
Moved 2377.617 343.6498 600.3502 -0.03784766 0.546168
Moved 2377.648 341.2968 601 -0.04329447 0.5478393
Moved 2377.679 339.5 602.5 -0.04745369 0.5516974
Moved 2377.709 338 604.7131 -0.05092591 0.5573894
Moved 2377.74 337 607.2672 -0.05324075 0.5639586
Moved 2377.771 337 612 -0.05324075 0.5761316
Moved 2377.802 337 617.101 -0.05324075 0.5892515
Moved 2377.833 337 623.1981 -0.05324075 0.6049332
Moved 2377.863 337 632.5562 -0.05324075 0.6290026
Moved 2377.894 347 643.5 -0.0300926 0.6571501
Moved 2377.925 355.795 653.795 -0.009733836 0.683629
Moved 2377.955 363.5 661 0.008101861 0.7021603
Moved 2377.986 377.3099 669.155 0.04006912 0.7231351
Moved 2378.017 395.5 675 0.08217593 0.7381686
Moved 2378.048 426.1421 677 0.1531066 0.7433126
Moved 2378.078 456.8129 677 0.2241039 0.7433126
Moved 2378.109 479.6161 670.3839 0.2768892 0.7262957
Moved 2378.14 499 666 0.3217593 0.7150204
Moved 2378.17 523.3561 660.7932 0.3781391 0.7016283
Moved 2378.201 545.2778 655.4305 0.4288838 0.6878356
Moved 2378.232 562.7863 651.1734 0.4694126 0.6768862
Moved 2378.263 577.8585 648.6283 0.504302 0.6703402
Moved 2378.293 590.1277 646.3745 0.532703 0.6645432
Moved 2378.324 601.8456 643.8309 0.5598276 0.6580011
Moved 2378.355 613.5549 641.289 0.5869325 0.6514633
Moved 2378.385 628.6479 638 0.6218702 0.643004
Moved 2378.416 632.4504 636.5165 0.6306723 0.6391885
Moved 2378.447 640.0554 635 0.6482763 0.6352879
Moved 2378.478 646.0795 634 0.6622211 0.632716
Moved 2378.508 650.0941 634 0.671514 0.632716
Moved 2378.539 652.3806 634 0.676807 0.632716
Moved 2378.57 654.9321 634 0.6827133 0.632716
Moved 2378.601 657.4738 634 0.6885968 0.632716
Moved 2378.631 660.0339 644.0339 0.6945229 0.6585234
Moved 2378.662 660 647.3482 0.6944445 0.6670477
Moved 2378.693 660 650.777 0.6944445 0.6758666
Moved 2378.723 660 652.2222 0.6944445 0.6795836
Moved 2378.754 650.0081 654.9973 0.6713151 0.6867214
Moved 2378.785 637.4497 656 0.6422447 0.6893002
Moved 2378.816 621.5541 656 0.6054493 0.6893002
Moved 2378.846 608.3416 656 0.5748647 0.6893002
Moved 2378.877 593.6815 656 0.5409293 0.6893002
Moved 2378.908 576.7999 656 0.5018517 0.6893002
Moved 2378.938 561.4496 656 0.4663185 0.6893002
Moved 2378.969 546.1631 656 0.4309332 0.6893002
Moved 2379 532.2724 656 0.3987787 0.6893002
Moved 2379.031 520.7284 656 0.3720565 0.6893002
Moved 2379.062 505.9318 651.7045 0.3378051 0.6782523
Moved 2379.092 491.1613 647.8323 0.303614 0.6682927
Moved 2379.123 478.3903 646.2781 0.2740515 0.6642954
Moved 2379.154 465.9105 644.9821 0.2451631 0.6609622
Moved 2379.184 452.6376 644 0.2144389 0.6584361
Moved 2379.215 440.5305 641.8826 0.1864131 0.6529902
Moved 2379.246 429.3392 641 0.1605074 0.65072
Moved 2379.277 422.22 640 0.1440279 0.6481481
Moved 2379.307 417.0644 639 0.1320935 0.6455761
Moved 2379.338 413.0021 637.001 0.12269 0.6404347
Moved 2379.369 408.5 633.5 0.1122685 0.6314299
Moved 2379.399 404.7267 629.7267 0.1035341 0.6217249
Moved 2379.43 399.0593 620.4321 0.09041498 0.5978191
Moved 2379.461 393.3748 610.4998 0.07725656 0.572273
Moved 2379.492 388.1725 597.5176 0.06521424 0.5388826
Moved 2379.522 383.3329 576.3296 0.05401145 0.4843867
Moved 2379.553 379.784 552.0559 0.04579633 0.4219544
Moved 2379.584 380 524.6653 0.04629632 0.3515053
Moved 2379.615 380 506.8416 0.04629632 0.3056625
Moved 2379.645 389.8301 492.1699 0.06905109 0.2679267
Moved 2379.676 394.1743 469.4771 0.07910718 0.2095604
Moved 2379.707 398.2772 455.1683 0.0886047 0.172758
Moved 2379.738 403.3755 444.4367 0.1004064 0.1451561
Moved 2379.768 406.7545 435.491 0.108228 0.1221475
Moved 2379.799 411.0103 425.9693 0.1180793 0.09765762
Moved 2379.83 413.5 421 0.1238426 0.08487643
Moved 2379.86 417.3589 420 0.1327751 0.08230445
Moved 2379.891 418.2584 420 0.1348573 0.08230445
Moved 2379.922 424.7556 445.9002 0.1498971 0.1489202
Moved 2379.953 428.429 476.5773 0.1584005 0.2278221
Moved 2379.983 433.9344 505.6066 0.1711446 0.3024861
Moved 2380.014 438.2809 530.6854 0.1812059 0.3669892
Moved 2380.045 443.4759 552.9035 0.1932312 0.4241345
Moved 2380.075 446.2715 569.9009 0.1997027 0.4678521
Moved 2380.106 446 583.9836 0.199074 0.5040731
Moved 2380.137 446 595.3664 0.199074 0.5333498
Moved 2380.168 446 605.6194 0.199074 0.5597206
Moved 2380.198 437.7964 614.6107 0.1800844 0.5828463
Moved 2380.229 433.4927 623.261 0.1701219 0.605095
Moved 2380.26 430.9641 628.0718 0.1642687 0.6174685
Moved 2380.291 426.5 640 0.1539352 0.6481481
Moved 2380.321 420.8978 651.2045 0.1409671 0.6769661
Moved 2380.352 417.1453 658.8547 0.1322808 0.6966428
Moved 2380.383 416.1135 659.8865 0.1298923 0.6992965
Moved 2380.413 415 662.392 0.1273148 0.7057407
Moved 2380.444 410.1476 663 0.1160825 0.7073045
Moved 2380.475 403.5909 663 0.1009048 0.7073045
Moved 2380.506 396.0261 663 0.08339375 0.7073045
Moved 2380.536 381.0582 645.3356 0.04874577 0.6618711
Moved 2380.567 360.4853 623.671 0.001123249 0.6061495
Moved 2380.598 343.3945 604.0223 -0.03843859 0.5556129
Moved 2380.628 329.5764 586.2069 -0.07042512 0.5097913
Moved 2380.659 316.437 566.0991 -0.1008404 0.4580737
Moved 2380.69 305.6616 544.6556 -0.1257833 0.4029206
Moved 2380.721 296.3769 512.5074 -0.1472758 0.3202351
Moved 2380.751 296 477.5 -0.1481481 0.2301954
Moved 2380.782 323.198 430.6865 -0.08518984 0.1097904
Moved 2380.813 339.8338 403.0327 -0.04668101 0.03866411
Ended 2380.844 361.3164 371.5255 0.003047188 -0.04237281
Accept 2380.905 0 your
Candidates 2380.905 13 tax hepatic appendix disc ex relax tv artistic tc atlantic rec rv republic
Began 2382.104 595 548 0.5439815 0.4115225
Moved 2382.134 581.2834 548 0.5122301 0.4115225
Moved 2382.165 535.7889 548 0.4069189 0.4115225
Moved 2382.196 457.9157 548 0.2266567 0.4115225
Moved 2382.226 399.9481 532.3422 0.09247253 0.3712505
Ended 2382.257 321.6249 523.7263 -0.08883114 0.3490902
Accept 2382.318 0 tax
Delete 2382.318 LeftSwipe
Began 2383.486 510 442 0.3472221 0.1388888
Stationary 2383.517 510 442 0.3472221 0.1388888
Moved 2383.548 494.7246 456.3304 0.3118626 0.175747
Moved 2383.578 479 473 0.275463 0.2186213
Moved 2383.609 464.7817 490.062 0.2425503 0.2625049
Moved 2383.64 454.4194 503.9758 0.2185634 0.2982914
Moved 2383.67 447.1157 512.8458 0.2016567 0.3211053
Moved 2383.701 441.006 521.988 0.1875138 0.3446193
Moved 2383.732 434.5339 528.9323 0.1725321 0.36248
Moved 2383.763 428.4124 537.8814 0.158362 0.3854973
Moved 2383.793 424.3148 545.5278 0.1488768 0.4051639
Moved 2383.824 419.2135 554.1797 0.1370683 0.427417
Moved 2383.855 414.7024 560.2976 0.1266258 0.4431522
Moved 2383.885 410.6112 566.3888 0.1171556 0.4588188
Moved 2383.916 405.7778 571.4815 0.105967 0.4719174
Moved 2383.947 400.4259 575.287 0.0935785 0.4817053
Moved 2383.978 393.5 580 0.07754634 0.4938271
Moved 2384.008 381.7603 584.0479 0.05037109 0.5042384
Moved 2384.039 366.6759 588.1832 0.0154534 0.5148743
Moved 2384.07 343.5 593.5 -0.03819446 0.5285493
Moved 2384.101 326.8013 598.0518 -0.07684886 0.5402567
Moved 2384.131 310.0945 600.9685 -0.115522 0.5477584
Moved 2384.162 306.5 602.5 -0.1238426 0.5516974
Moved 2384.193 307 605.0706 -0.1226852 0.558309
Moved 2384.223 333.0656 611.9382 -0.06234805 0.5759727
Moved 2384.254 364.3081 616.859 0.009972552 0.588629
Moved 2384.285 394.8997 619.4083 0.08078625 0.595186
Moved 2384.316 425.3912 619 0.1513686 0.5941358
Moved 2384.346 461.2604 610.8588 0.2343991 0.5731965
Moved 2384.377 486.1658 608.2834 0.2920505 0.5665726
Moved 2384.408 506.903 607 0.3400533 0.5632715
