the facts get in the way
Moved 2023.745 235.8798 325 -0.2873152 -0.1620371
Moved 2023.776 222.635 333.0912 -0.3179746 -0.1412263
Moved 2023.807 211.8577 335 -0.3429221 -0.1363169
Moved 2023.838 200.5 337.5 -0.369213 -0.1298869
Moved 2023.868 190.8891 340.3703 -0.3914604 -0.1225044
Moved 2023.899 184.2861 343.238 -0.4067451 -0.1151287
Moved 2023.93 180.2677 345.7324 -0.416047 -0.1087131
Moved 2023.961 173.1697 348.6101 -0.4324776 -0.1013115
Moved 2023.991 165.5882 349 -0.4500273 -0.1003086
Moved 2024.022 158.9643 349 -0.4653604 -0.1003086
Moved 2024.053 155.113 349 -0.4742754 -0.1003086
Moved 2024.084 155 349 -0.474537 -0.1003086
Stationary 2024.114 155 349 -0.474537 -0.1003086
Moved 2024.145 165.6103 349 -0.4499762 -0.1003086
Moved 2024.176 177.0311 339.9876 -0.4235393 -0.1234887
Moved 2024.207 199.1319 332.372 -0.3723798 -0.1430761
Moved 2024.237 218 322.5 -0.3287037 -0.1684671
Moved 2024.268 240.2528 306.3909 -0.2771926 -0.2099
Moved 2024.299 261.3075 291.8793 -0.2284549 -0.2472242
Moved 2024.33 274.2719 280.7961 -0.1984446 -0.2757303
Moved 2024.36 287.0139 268.3832 -0.1689492 -0.3076563
Moved 2024.391 298.8625 254.6719 -0.141522 -0.3429222
Moved 2024.422 305.6766 244.985 -0.1257485 -0.3678371
Moved 2024.453 312.4229 234.1542 -0.1101321 -0.395694
Moved 2024.483 316.421 227.579 -0.1008773 -0.4126056
Moved 2024.514 319.5756 222.4244 -0.09357507 -0.4258631
Moved 2024.545 323.4442 219.5558 -0.08461982 -0.4332413
Moved 2024.575 325.9867 218 -0.07873455 -0.4372429
Moved 2024.606 328 218 -0.07407407 -0.4372429
Moved 2024.637 330.7324 241.5919 -0.06774902 -0.3765641
Moved 2024.668 332 269.3864 -0.06481484 -0.3050762
Moved 2024.698 333.1111 292.9995 -0.06224294 -0.2443429
Moved 2024.729 333.9809 324.7708 -0.0602294 -0.1626267
Moved 2024.76 334.8242 355.8908 -0.0582772 -0.08258545
Moved 2024.791 338.8379 392.8652 -0.04898638 0.01251335
Moved 2024.821 340.2757 402.9301 -0.04565805 0.03840042
Moved 2024.852 342.1499 417.7496 -0.04131958 0.07651646
Moved 2024.883 345.0149 431.0596 -0.03468777 0.11075
Moved 2024.914 348.1002 442.2004 -0.02754584 0.1394042
Moved 2024.944 352.8394 452.6789 -0.01657536 0.1663551
Moved 2024.975 355.2856 459.8568 -0.01091302 0.1848167
Moved 2025.006 357.157 466.4708 -0.006581148 0.2018282
Moved 2025.037 358 469.6578 -0.004629641 0.2100252
Moved 2025.067 359 471 -0.002314796 0.2134772
Moved 2025.098 359 474.4002 -0.002314796 0.2222227
Moved 2025.129 352.2576 479.9264 -0.01792217 0.2364361
Moved 2025.16 340.8946 485.8211 -0.04422555 0.2515974
Moved 2025.19 325.5093 489.6981 -0.07983948 0.2615691
Moved 2025.221 307.0341 490 -0.1226062 0.2623456
Moved 2025.252 285.2818 482.4414 -0.1729587 0.2429048
Moved 2025.283 253.4417 468.2409 -0.2466628 0.2063808
Moved 2025.313 221.5341 447.0228 -0.3205228 0.1518075
Moved 2025.344 192 425 -0.3888888 0.09516452
Moved 2025.375 179.209 405.418 -0.4184977 0.04479922
Moved 2025.406 171.7272 395.5908 -0.4358167 0.01952344
Moved 2025.436 166.9875 386.9812 -0.4467883 -0.002620406
Moved 2025.467 165 381.9318 -0.4513889 -0.01560761
Moved 2025.498 164 377.5881 -0.4537037 -0.02677964
Moved 2025.528 163 374.719 -0.4560185 -0.03415904
Moved 2025.559 162 372.5 -0.4583334 -0.03986633
Moved 2025.59 162 371.9122 -0.4583334 -0.04137832
Moved 2025.621 162 371 -0.4583334 -0.04372435
Stationary 2025.651 162 371 -0.4583334 -0.04372435
Ended 2025.682 172 371 -0.4351852 -0.04372435
Accept 2025.774 0 the
Candidates 2025.774 13 facts saves faced caves reached camera acts acted faces sacred access handed santa
Began 2026.574 406 270 0.1064815 -0.303498
Stationary 2026.604 406 270 0.1064815 -0.303498
Stationary 2026.635 406 270 0.1064815 -0.303498
Stationary 2026.666 406 270 0.1064815 -0.303498
Moved 2026.697 406 284.5452 0.1064815 -0.2660876
Moved 2026.727 406 293.2767 0.1064815 -0.2436299
Moved 2026.758 397.3741 302.2519 0.08651406 -0.2205455
Moved 2026.789 393.5013 311.4962 0.07754921 -0.1967691
Moved 2026.82 388.8757 318.1865 0.06684194 -0.1795616
Moved 2026.85 384.1218 326.8173 0.05583743 -0.1573629
Moved 2026.881 378.3723 335.4415 0.04252861 -0.1351813
Moved 2026.912 371.2351 344.0198 0.02600729 -0.1131178
Moved 2026.943 360.1543 355.8458 0.0003571312 -0.0827013
Moved 2026.973 350.7446 366.3406 -0.02142454 -0.05570847
Moved 2027.004 340.1948 374.8539 -0.04584546 -0.03381195
Moved 2027.035 331.1306 384.8694 -0.06682733 -0.008052032
Moved 2027.065 320.6918 397.6353 -0.09099121 0.02478203
Moved 2027.096 311.4006 408.7993 -0.1124987 0.05349598
Moved 2027.127 300.7469 420.2531 -0.13716 0.08295545
Moved 2027.158 290.1368 431.2421 -0.1617203 0.1112195
Moved 2027.188 281.0097 441.4854 -0.1828478 0.1375652
Moved 2027.219 271.893 450.1071 -0.2039514 0.1597402
Moved 2027.25 264.3452 457.6548 -0.2214231 0.1791532
Moved 2027.281 258.7369 466.2631 -0.2344052 0.2012938
Moved 2027.311 254.7458 472.8813 -0.243644 0.2183162
Moved 2027.342 250.0092 481.4863 -0.2546085 0.2404482
Moved 2027.373 245.8607 491.209 -0.2642114 0.2654552
Moved 2027.404 241.1166 500.7668 -0.275193 0.290038
Moved 2027.434 239 508.4156 -0.2800926 0.3097109
Moved 2027.465 239 513.4976 -0.2800926 0.3227817
Moved 2027.496 239 515.5 -0.2800926 0.327932
Moved 2027.527 239 516 -0.2800926 0.329218
Moved 2027.557 248.8809 516 -0.2572201 0.329218
Moved 2027.588 253.8855 516 -0.2456353 0.329218
Moved 2027.619 263.2714 516 -0.2239087 0.329218
Moved 2027.65 270.5385 516 -0.2070869 0.329218
Moved 2027.68 279.186 516 -0.1870695 0.329218
Moved 2027.711 288.7878 516 -0.164843 0.329218
Moved 2027.742 298.3935 516 -0.1426077 0.329218
Moved 2027.773 304.6631 516 -0.1280947 0.329218
Moved 2027.803 308.696 516 -0.1187592 0.329218
Moved 2027.834 311.7207 516 -0.1117577 0.329218
Moved 2027.865 314.5866 516 -0.1051236 0.329218
Moved 2027.896 316.4702 516 -0.1007634 0.329218
Moved 2027.926 321.5 505.5 -0.08912037 0.3022119
Ended 2027.957 321.5 505.5 -0.08912037 0.3022119
Accept 2028.049 0 facts
Candidates 2028.049 13 net new be bet need meet newer beer met very better newt betty
Began 2028.818 350 280 -0.02314816 -0.2777778
Stationary 2028.849 350 280 -0.02314816 -0.2777778
Moved 2028.879 350 292.6993 -0.02314816 -0.2451149
Moved 2028.91 350 307.4182 -0.02314816 -0.2072579
Moved 2028.941 359.8667 326.6001 -0.0003085534 -0.1579216
Moved 2028.971 365.9688 347.3906 0.01381656 -0.104448
Moved 2029.002 369.3593 362.7963 0.0216649 -0.0648245
Moved 2029.033 372.2296 383.6074 0.02830933 -0.01129794
Moved 2029.064 372 400.0791 0.02777775 0.03106761
Moved 2029.094 372 418.9602 0.02777775 0.07963004
Moved 2029.125 372 438.237 0.02777775 0.1292103
Moved 2029.156 363.0016 453.9952 0.006948114 0.1697408
Moved 2029.187 359.274 470.315 -0.001680603 0.2117155
Moved 2029.217 355.2673 486.6633 -0.01095523 0.2537636
Moved 2029.248 355 498.8159 -0.01157408 0.2850203
Moved 2029.279 354 508.4641 -0.01388888 0.3098356
Moved 2029.31 353.0183 517.9451 -0.0161613 0.3342208
Moved 2029.34 353 525.5393 -0.01620372 0.3537534
Moved 2029.371 353 531 -0.01620372 0.3677982
Moved 2029.402 353 540.1439 -0.01620372 0.3913164
Moved 2029.432 353 551.5786 -0.01620372 0.4207267
Moved 2029.463 353 562.0941 -0.01620372 0.4477727
Moved 2029.494 353 571.2064 -0.01620372 0.4712099
Moved 2029.525 353 581.696 -0.01620372 0.4981892
Moved 2029.556 353 589.5875 -0.01620372 0.5184864
Moved 2029.586 360 599.4852 0 0.5439432
Moved 2029.617 361 605.9751 0.002314846 0.5606354
Moved 2029.648 362 610.5226 0.004629592 0.5723318
Moved 2029.678 362 613.3969 0.004629592 0.5797245
Moved 2029.709 362 614.9562 0.004629592 0.5837349
Moved 2029.74 362 616.3734 0.004629592 0.5873801
Moved 2029.771 362 617.121 0.004629592 0.589303
Moved 2029.801 362 620.5499 0.004629592 0.5981219
Moved 2029.832 362 623.0651 0.004629592 0.6045912
Moved 2029.863 362 624.4987 0.004629592 0.6082784
Moved 2029.894 362 627.8077 0.004629592 0.6167892
Moved 2029.924 362 629.3426 0.004629592 0.620737
Moved 2029.955 362 630.5 0.004629592 0.6237139
Moved 2029.986 362 630 0.004629592 0.6224279
Stationary 2030.017 362 630 0.004629592 0.6224279
Moved 2030.047 351.9686 630 -0.01859119 0.6224279
Moved 2030.078 343.4529 618.9057 -0.03830358 0.5938932
Moved 2030.109 332.9443 614.2083 -0.06262883 0.5818112
Moved 2030.14 323.5804 606.5804 -0.08430461 0.5621924
Expand 2030.14
Moved 2030.17 316.7201 601.72 -0.100185 0.5496914
Moved 2030.201 311.991 596.991 -0.111132 0.5375283
Moved 2030.232 308.631 593.631 -0.1189098 0.5288861
Moved 2030.263 307.5 592.5 -0.1215278 0.5259773
Moved 2030.293 305.2178 590 -0.1268106 0.5195472
Moved 2030.324 303.5 587.5 -0.130787 0.5131172
Moved 2030.355 304 586.961 -0.1296296 0.5117308
Moved 2030.385 303 583.9647 -0.1319445 0.5040242
Moved 2030.416 303 582.6282 -0.1319445 0.5005867
Moved 2030.447 303 582 -0.1319445 0.4989711
Moved 2030.478 303 580.7984 -0.1319445 0.4958806
Moved 2030.508 303 579.676 -0.1319445 0.4929937
Moved 2030.539 302 578.9221 -0.1342593 0.4910547
Moved 2030.57 301.0425 577.0425 -0.1364758 0.4862202
Moved 2030.601 299.6314 573.2628 -0.1397421 0.4764989
Moved 2030.631 299 563.9176 -0.1412037 0.4524629
Moved 2030.662 295.7825 553.3474 -0.1486517 0.4252762
Moved 2030.693 292.8964 541.5857 -0.1553323 0.3950248
Moved 2030.724 291 534.2014 -0.1597222 0.3760324
Moved 2030.754 288.5175 525.5526 -0.1654687 0.3537873
Moved 2030.785 287 518.321 -0.1689815 0.3351877
Moved 2030.816 286 511.1746 -0.1712963 0.3168071
Moved 2030.847 285 505.2476 -0.1736111 0.3015627
Moved 2030.877 285 499.7529 -0.1736111 0.2874303
Moved 2030.908 285 495.5059 -0.1736111 0.2765069
Moved 2030.939 285 491.9881 -0.1736111 0.267459
Moved 2030.969 295.7577 486.2424 -0.1487091 0.2526809
Moved 2031 301.4799 481.5201 -0.1354633 0.2405353
Moved 2031.031 308.5 477.5 -0.119213 0.2301954
Moved 2031.062 317.5528 470.6315 -0.09825736 0.2125295
Moved 2031.093 329.1718 467.957 -0.07136161 0.2056508
Moved 2031.123 342.6483 465.088 -0.04016593 0.1982714
Moved 2031.154 353.6331 462.6734 -0.01473829 0.1920612
Moved 2031.185 370.4879 459.256 0.02427757 0.1832717
Moved 2031.215 374.5466 459 0.03367265 0.1826131
Moved 2031.246 381.0939 458 0.04882852 0.180041
Moved 2031.277 386.0903 457 0.06039411 0.1774691
Moved 2031.308 390.8408 457 0.07139076 0.1774691
Moved 2031.338 392.5 456 0.07523149 0.174897
Moved 2031.369 394.8738 455.1262 0.08072644 0.1726497
Moved 2031.4 396.7016 454.2984 0.08495738 0.1705205
Moved 2031.431 399.5734 453 0.09160519 0.167181
Moved 2031.461 402.4281 451.5719 0.09821315 0.1635078
Moved 2031.492 405.8912 451.0544 0.1062297 0.1621768
Moved 2031.523 410.6306 450.1847 0.1172003 0.15994
Moved 2031.554 415.3607 450 0.1281498 0.1594649
Moved 2031.584 421 450 0.1412037 0.1594649
Moved 2031.615 427.2228 450 0.1556084 0.1594649
Moved 2031.646 431.9513 458.9756 0.1665538 0.1825504
Moved 2031.677 433.8401 462.8401 0.1709263 0.19249
Moved 2031.707 434 465.2773 0.1712963 0.1987583
Moved 2031.738 434 467 0.1712963 0.2031892
Moved 2031.769 423.4978 469.0502 0.1469857 0.2084624
Moved 2031.8 403.1032 469 0.09977599 0.2083333
Moved 2031.83 381.2181 457.1744 0.04911592 0.1779178
Moved 2031.861 361.96 446.64 0.004537006 0.150823
Moved 2031.892 344.7184 435.1456 -0.03537406 0.1212593
Moved 2031.922 333.7199 425.54 -0.06083349 0.09655332
Moved 2031.953 324.7522 416.1283 -0.08159216 0.07234644
Moved 2031.984 320.0147 410.0147 -0.09255856 0.05662219
Moved 2032.015 315.2829 403.2829 -0.1035119 0.03930775
Moved 2032.045 311.2425 396.485 -0.1128645 0.02182368
Moved 2032.076 305.4994 386.9988 -0.1261588 -0.002575195
Moved 2032.107 299.7661 376.1492 -0.1394303 -0.03048053
Moved 2032.138 292.5469 362.0939 -0.1561414 -0.06663106
Moved 2032.168 287.9045 348.7136 -0.1668876 -0.1010453
Moved 2032.199 285.0845 338.3379 -0.1734156 -0.1277318
Moved 2032.23 282.2097 329.4194 -0.1800701 -0.1506704
Moved 2032.261 282 322.2793 -0.1805555 -0.1690348
Moved 2032.291 281 316.8065 -0.1828704 -0.1831108
Moved 2032.322 281 313.9308 -0.1828704 -0.1905073
Moved 2032.353 281 312.6271 -0.1828704 -0.1938602
Moved 2032.384 299.7156 313 -0.1395472 -0.1929013
Ended 2032.414 299.7156 313 -0.1395472 -0.1929013
Cancel 2032.476
Began 2032.66 379 389 0.04398147 0.002572016
Stationary 2032.691 379 389 0.04398147 0.002572016
Moved 2032.722 334.8404 376.9601 -0.05823985 -0.02839493
Moved 2032.752 273.3801 355.2291 -0.200509 -0.0842873
Moved 2032.783 220.3317 339.9995 -0.3233063 -0.1234581
Moved 2032.814 194.1957 332.4662 -0.3838063 -0.1428339
Moved 2032.845 174.1636 329.5948 -0.4301769 -0.1502192
Moved 2032.875 159.4977 327.0829 -0.4641258 -0.1566797
Moved 2032.906 145.0854 326.2171 -0.4974874 -0.1589066
Moved 2032.937 134.054 326 -0.5230231 -0.1594652
Moved 2032.968 127 326 -0.5393518 -0.1594652
Moved 2032.998 120.8336 326 -0.5536258 -0.1594652
Moved 2033.029 115.1371 326 -0.5668122 -0.1594652
Ended 2033.06 115 326 -0.5671296 -0.1594652
Accept 2033.121 0 net
Delete 2033.121 LeftSwipe
Began 2033.89 312 387 -0.1111111 -0.002572055
Stationary 2033.921 312 387 -0.1111111 -0.002572055
Stationary 2033.951 312 387 -0.1111111 -0.002572055
Stationary 2033.982 312 387 -0.1111111 -0.002572055
Stationary 2034.013 312 387 -0.1111111 -0.002572055
Moved 2034.044 320.1555 400.1555 -0.09223253 0.03126419
Moved 2034.074 323.0168 404.0168 -0.0856093 0.04119543
Moved 2034.105 325 407.515 -0.08101851 0.05019274
Moved 2034.136 326 409.3877 -0.07870371 0.05500946
Moved 2034.167 327 411.5 -0.07638887 0.06044234
Moved 2034.197 328 414.1262 -0.07407407 0.06719695
Moved 2034.228 328 415.6697 -0.07407407 0.07116698
Moved 2034.259 328 417.0986 -0.07407407 0.07484196
Moved 2034.29 328 420.4039 -0.07407407 0.0833434
Moved 2034.32 328 422.9422 -0.07407407 0.08987183
Moved 2034.351 319.4307 426.5693 -0.09391034 0.09920077
Moved 2034.382 315.0346 433.6205 -0.1040865 0.1173366
Moved 2034.412 310.9703 445.0594 -0.1134947 0.1467577
Moved 2034.443 306.8383 458.485 -0.1230594 0.1812886
Moved 2034.474 302.0835 473.7914 -0.134066 0.2206568
Moved 2034.505 297.3453 484.3094 -0.1450341 0.2477094
Moved 2034.536 292 492.5 -0.1574074 0.2687756
Moved 2034.566 284.3387 499.6613 -0.175142 0.2871947
Moved 2034.597 275.7477 506.1682 -0.1950286 0.3039305
Moved 2034.628 270.051 510.8979 -0.2082152 0.3160955
Moved 2034.658 266.6728 512.3271 -0.2160351 0.3197714
Moved 2034.689 263.6728 513 -0.2229796 0.321502
Moved 2034.72 262.5 513 -0.2256944 0.321502
Moved 2034.751 261.7943 513 -0.227328 0.321502
Stationary 2034.781 262 513 -0.2268519 0.321502
Stationary 2034.812 262 513 -0.2268519 0.321502
Stationary 2034.843 262 513 -0.2268519 0.321502
Moved 2034.874 273.7766 513 -0.1995911 0.321502
Moved 2034.904 283.148 513 -0.1778981 0.321502
Moved 2034.935 293.3295 513.5824 -0.1543298 0.3229999
Moved 2034.966 305.8142 515.4536 -0.1254301 0.3278126
Moved 2034.997 316.0683 516 -0.1016937 0.329218
Moved 2035.027 326.6606 517 -0.07717451 0.33179
Moved 2035.058 334.5195 518 -0.05898272 0.3343621
Moved 2035.089 341 519.5 -0.04398147 0.3382201
Moved 2035.12 344.1547 519 -0.03667886 0.3369341
Moved 2035.15 345.374 519 -0.03385658 0.3369341
Moved 2035.181 346.2244 519 -0.03188789 0.3369341
Ended 2035.212 347 519 -0.0300926 0.3369341
Candidates 2035.304 13 get free feet here grey ferry hey her street dry set fee ft
Began 2035.95 455 470 0.2199073 0.2109053
Stationary 2035.98 455 470 0.2199073 0.2109053
Stationary 2036.011 455 470 0.2199073 0.2109053
Stationary 2036.042 455 470 0.2199073 0.2109053
Stationary 2036.073 455 470 0.2199073 0.2109053
Moved 2036.103 455 465.3257 0.2199073 0.198883
Moved 2036.134 455 458.6108 0.2199073 0.1816121
Moved 2036.165 446.0933 454.1865 0.1992899 0.1702327
Moved 2036.196 442.4417 449.4417 0.1908372 0.1580288
Moved 2036.226 439.3531 443.7061 0.1836876 0.143277
Moved 2036.257 437.5 439.5 0.1793981 0.1324588
Moved 2036.288 435.9125 433.825 0.1757233 0.1178625
Moved 2036.318 435 427.0799 0.1736111 0.100514
Moved 2036.349 433.178 419.5341 0.1693936 0.08110615
Moved 2036.38 433 413.4591 0.1689814 0.06548112
Moved 2036.411 431 406.545 0.1643519 0.04769804
Moved 2036.441 428.901 398.703 0.1594931 0.02752826
Moved 2036.472 428 392.0432 0.1574074 0.01039921
Moved 2036.503 427 387.0301 0.1550926 -0.002494624
Moved 2036.534 424.6544 378.963 0.1496629 -0.02324336
Moved 2036.564 424 369.1185 0.1481481 -0.04856369
Moved 2036.595 423 360.6929 0.1458333 -0.07023446
Moved 2036.626 423 347.7532 0.1458333 -0.1035156
Moved 2036.657 423 324.787 0.1458333 -0.162585
Ended 2036.687 423 296 0.1458333 -0.2366256
Accept 2036.78 0 get
Candidates 2036.78 13 in un inn on ibm um iv john j king hung him join
Began 2037.794 296 592 -0.1481481 0.5246913
Stationary 2037.825 296 592 -0.1481481 0.5246913
Stationary 2037.856 296 592 -0.1481481 0.5246913
Moved 2037.886 296 569.5 -0.1481481 0.4668209
Moved 2037.917 306.2394 552.3616 -0.1244458 0.4227406
Moved 2037.948 314.8199 531.4202 -0.1045835 0.3688791
Moved 2037.979 323.4411 516.7451 -0.08462702 0.3311345
Moved 2038.009 330 505 -0.06944443 0.3009258
Moved 2038.04 336.4453 494.3321 -0.05452479 0.2734878
Moved 2038.071 342.184 485.7239 -0.0412407 0.2513475
Moved 2038.101 346.9129 479.0871 -0.03029421 0.2342775
Moved 2038.132 351.6887 471.967 -0.01923924 0.2159644
Moved 2038.163 359.6594 462.0109 -0.0007885198 0.1903572
Moved 2038.194 366.5899 455.6068 0.01525442 0.1738856
Moved 2038.224 373.1356 447.8644 0.03040651 0.1539721
Moved 2038.255 379.2254 442.7746 0.04450321 0.140881
Moved 2038.286 385.9791 437.5104 0.06013682 0.1273417
Moved 2038.317 391.7355 432.2645 0.07346173 0.113849
Moved 2038.347 394.9115 428.0885 0.08081356 0.1031082
Moved 2038.378 399.7496 420.7512 0.09201298 0.08423664
Moved 2038.409 403.6219 412.1342 0.1009767 0.06207352
Moved 2038.44 405 402.5 0.1041667 0.03729416
Moved 2038.47 406 395.81 0.1064815 0.02008744
Moved 2038.501 406 391.1488 0.1064815 0.008098696
Moved 2038.532 406 385.4064 0.1064815 -0.006670853
Moved 2038.563 392 380 0.07407407 -0.02057613
Moved 2038.593 370.7207 380 0.02481639 -0.02057613
Moved 2038.624 348.5672 395.3091 -0.02646481 0.0187992
Moved 2038.655 334.3661 404.7803 -0.05933762 0.04315925
Moved 2038.685 324.7355 413.2645 -0.08163069 0.06498054
Moved 2038.716 311.4729 428.8325 -0.1123313 0.1050218
Moved 2038.747 300.3309 448.171 -0.138123 0.1547607
Moved 2038.778 290.8597 465.2806 -0.160047 0.198767
Moved 2038.808 283.8275 479.5175 -0.1763253 0.2353845
Moved 2038.839 276.6284 491.8287 -0.1929898 0.2670491
Moved 2038.87 272.6809 502.9573 -0.2021276 0.2956721
Moved 2038.901 268.244 510.634 -0.2123981 0.3154165
Moved 2038.931 264.2963 517.4075 -0.2215364 0.332838
Moved 2038.962 261.5 523 -0.2280093 0.3472221
Moved 2038.993 261 524.4434 -0.2291666 0.3509345
Ended 2039.024 261 529.5 -0.2291666 0.3639403
Accept 2039.116 0 in
Candidates 2039.116 13 the other there trigger urge threw else where refer either winner ride refuge
Began 2039.669 256 516 -0.2407407 0.329218
Stationary 2039.7 256 516 -0.2407407 0.329218
Moved 2039.731 246.3828 516 -0.2630028 0.329218
Moved 2039.761 222.2228 487.2228 -0.3189287 0.2552026
Moved 2039.792 200.7009 466.7009 -0.3687478 0.20242
Moved 2039.823 186.0377 452.0377 -0.4026905 0.164706
Moved 2039.854 176.9326 442.9326 -0.4237671 0.1412876
Moved 2039.884 171.1077 438.1077 -0.4372506 0.1288778
Moved 2039.915 167.2742 435.2742 -0.4461245 0.12159
Moved 2039.946 166 433.4063 -0.4490741 0.1167857
Moved 2039.977 164.7764 433 -0.4519065 0.1157406
Moved 2040.007 165 430.9989 -0.4513889 0.1105938
Moved 2040.038 165 430 -0.4513889 0.1080246
Moved 2040.069 165 428.6923 -0.4513889 0.104661
Moved 2040.1 177 424 -0.4236111 0.09259254
Moved 2040.13 183.2687 418.7313 -0.4091002 0.07904126
Moved 2040.161 190.9992 413.0005 -0.3912055 0.06430159
Moved 2040.192 199.5917 408.1361 -0.3713156 0.05179032
Moved 2040.223 208.334 404.333 -0.3510787 0.04200872
Moved 2040.253 219.2077 403 -0.325908 0.03858017
Moved 2040.284 233.8304 403 -0.2920593 0.03858017
Moved 2040.315 250.2078 403 -0.2541485 0.03858017
Moved 2040.346 265.9712 416.2692 -0.2176593 0.07270884
Moved 2040.376 283.6279 425.314 -0.1767872 0.09597201
Moved 2040.407 300.8767 434.9384 -0.1368595 0.1207261
Moved 2040.438 316.9754 446.4145 -0.09959404 0.1502429
Moved 2040.469 331.6682 457.6682 -0.06558289 0.1791876
Moved 2040.499 344.155 467.6162 -0.03667831 0.2047741
Moved 2040.53 354.6275 475.2206 -0.01243636 0.2243329
Moved 2040.561 359.8284 479.8284 -0.0003972153 0.2361841
Moved 2040.592 369.4274 488.4274 0.02182275 0.2583009
Moved 2040.622 378.6597 495.9948 0.04319379 0.2777643
Moved 2040.653 386.5 502.5 0.06134262 0.2944958
Moved 2040.684 393.0927 507.0927 0.0766034 0.3063082
Moved 2040.714 399.8292 511.8292 0.09219715 0.3184906
Moved 2040.745 404.7862 514.7862 0.1036718 0.3260961
Moved 2040.776 408.2698 517.2698 0.1117358 0.3324841
Moved 2040.807 410.5 519.5 0.1168981 0.3382201
Moved 2040.837 414.0969 522.0969 0.1252242 0.3448992
Ended 2040.868 414.0969 522.0969 0.1252242 0.3448992
Accept 2040.96 0 the
Candidates 2040.96 13 way easy east ready rest west day essay wary radio ray war water
Began 2041.391 179 343 -0.4189815 -0.1157408
Moved 2041.422 202.1558 343 -0.3653801 -0.1157408
Moved 2041.452 247.0234 357.2228 -0.2615198 -0.07915944
Moved 2041.483 284.4732 355.9649 -0.1748306 -0.08239487
Moved 2041.514 328.7981 364.4495 -0.07222663 -0.06057221
Moved 2041.544 363.3764 375.0941 0.007815857 -0.03319423
Moved 2041.575 393.4501 387.6688 0.07743081 -0.0008520275
Moved 2041.606 419.7028 400.3834 0.138201 0.03185021
Moved 2041.637 448.2324 413.6511 0.2042416 0.06597487
Moved 2041.667 477.0246 426.2098 0.2708902 0.09827621
Moved 2041.698 498 434.5 0.3194444 0.1195987
Moved 2041.729 517.6857 442.6321 0.3650133 0.1405147
Moved 2041.76 539.5896 450.2211 0.4157167 0.1600335
Moved 2041.79 557.6762 456.8381 0.4575839 0.1770528
Moved 2041.821 572.0627 461.6876 0.4908859 0.1895255
Moved 2041.852 587.6882 466.6752 0.527056 0.2023539
