just in time for the party
just in time for the party
FixStart
Radial

0.6 0.6
432 388.8
Began 3430.928 419 382 0.1365741 -0.01543218
Stationary 3430.958 419 382 0.1365741 -0.01543218
Stationary 3430.989 419 382 0.1365741 -0.01543218
Stationary 3431.02 419 382 0.1365741 -0.01543218
Moved 3431.051 419 397.3312 0.1365741 0.02399986
Moved 3431.081 410.9454 418.3278 0.1179291 0.07800341
Moved 3431.112 407.588 446.7077 0.1101575 0.1509971
Moved 3431.143 404.7344 476.1871 0.1035518 0.2268185
Moved 3431.174 403 496.7298 0.09953707 0.2796548
Moved 3431.204 402 514.3904 0.09722222 0.325078
Moved 3431.235 402 527.1837 0.09722222 0.3579825
Moved 3431.265 402 534.1452 0.09722222 0.3758878
Moved 3431.296 401 537.932 0.09490739 0.3856275
Moved 3431.327 399.1972 540 0.09073416 0.3909464
Moved 3431.358 395.6526 541.6737 0.08252919 0.3952512
Moved 3431.388 390.3087 542 0.07015904 0.3960905
Moved 3431.419 372.2468 525.2468 0.02834916 0.353001
Moved 3431.45 341.1983 493.2148 -0.04352237 0.2706142
Moved 3431.481 309.0724 455.7971 -0.1178879 0.174375
Moved 3431.511 274.7225 414.556 -0.1974015 0.0683023
Moved 3431.542 253.2088 386.697 -0.247202 -0.003351517
Moved 3431.573 235.1132 362.9865 -0.2890898 -0.06433518
Moved 3431.603 224.4877 351.4877 -0.3136858 -0.09391022
Moved 3431.634 215.5 342 -0.3344907 -0.1183128
Moved 3431.665 211.6267 337.6266 -0.3434568 -0.1295612
Moved 3431.696 210 334.7643 -0.3472222 -0.1369231
Stationary 3431.727 210 335 -0.3472222 -0.1363169
Moved 3431.757 210 340.9536 -0.3472222 -0.1210042
Moved 3431.788 226.64 357.64 -0.3087036 -0.07808646
Moved 3431.819 240.2164 371.1855 -0.2772768 -0.0432472
Moved 3431.849 270.1707 398.2462 -0.2079381 0.0263532
Moved 3431.88 295.9852 417.433 -0.1481824 0.075702
Moved 3431.911 320.8277 436.8277 -0.09067654 0.1255856
Moved 3431.942 339.4526 453.2451 -0.04756342 0.1678115
Moved 3431.972 364.8281 473.6625 0.01117617 0.2203252
Moved 3432.003 390.612 499.5635 0.07086108 0.2869431
Moved 3432.034 410 520 0.1157407 0.3395061
Moved 3432.064 426.1289 533.7741 0.1530762 0.3749333
Moved 3432.095 437.9066 546.9066 0.1803394 0.4087104
Moved 3432.126 446.268 556.2679 0.1996944 0.4327878
Moved 3432.157 450.5907 562.1815 0.2097007 0.4479975
Moved 3432.188 453.4566 566.4567 0.2163348 0.4589934
Moved 3432.218 455.3311 569.3311 0.2206738 0.4663863
Moved 3432.249 456.2236 570 0.2227399 0.4681069
Ended 3432.28 456.2236 570 0.2227399 0.4681069
Candidates 3432.372 13 great ray gray east easy rat test treaty tasty ready treat tuesday yay
Began 3433.631 339 463 -0.04861111 0.1929011
Ended 3433.662 339 463 -0.04861111 0.1929011
NextCandidatePanel 3433.724
Began 3434.584 337 447 -0.05324075 0.1517489
Stationary 3434.615 337 447 -0.05324075 0.1517489
Ended 3434.645 337 447 -0.05324075 0.1517489
NextCandidatePanel 3434.707
Began 3435.629 360.5997 419 0.001388192 0.07973251
Moved 3435.659 323.4752 419 -0.0845481 0.07973251
Moved 3435.69 279.7346 427 -0.1857995 0.1003086
Moved 3435.721 261.6302 427 -0.2277078 0.1003086
Ended 3435.751 255 427 -0.2430556 0.1003086
Cancel 3435.813
Began 3437.349 363 422 0.006944438 0.08744851
Stationary 3437.38 363 422 0.006944438 0.08744851
Stationary 3437.411 363 422 0.006944438 0.08744851
Stationary 3437.441 363 422 0.006944438 0.08744851
Moved 3437.472 376.2776 422 0.03767957 0.08744851
Moved 3437.503 385.177 422 0.05828003 0.08744851
Moved 3437.534 398.8277 422 0.08987893 0.08744851
Moved 3437.564 412.4788 422 0.1214787 0.08744851
Moved 3437.595 424.2509 422 0.148729 0.08744851
Moved 3437.626 435.7024 422 0.1752371 0.08744851
Moved 3437.656 449.1764 430.2941 0.2064268 0.108781
Moved 3437.687 460.1357 430 0.2317956 0.1080246
Moved 3437.718 474.3106 431.6621 0.2646079 0.1122996
Moved 3437.749 488.0986 433.5247 0.2965246 0.1170901
Moved 3437.78 498.2152 436.0538 0.3199426 0.1235952
Moved 3437.81 507.7645 437 0.3420474 0.1260288
Moved 3437.841 516.4327 438 0.3621128 0.1286007
Moved 3437.872 522.6811 438.6811 0.3765766 0.1303526
Moved 3437.902 526.1932 439 0.3847065 0.1311728
Moved 3437.933 528.063 439 0.3890347 0.1311728
Moved 3437.964 528.9342 439 0.3910514 0.1311728
Moved 3437.995 529 440 0.3912036 0.1337448
Moved 3438.025 529 441.3594 0.3912036 0.1372411
Moved 3438.056 519.0605 448.9697 0.3681956 0.1568151
Moved 3438.087 506.3777 460.5186 0.3388372 0.186519
Moved 3438.117 490.5255 474.8353 0.3021425 0.2233417
Moved 3438.148 473.4774 494.0271 0.2626792 0.2727034
Moved 3438.179 461.1053 510.2736 0.23404 0.3144897
Moved 3438.21 448.1103 530.5569 0.203959 0.3666587
Moved 3438.24 443.0491 539.4263 0.1922434 0.3894708
Moved 3438.271 436.7886 553.4227 0.1777515 0.4254699
Moved 3438.302 432.5219 564.4344 0.1678747 0.4537921
Moved 3438.333 428.9847 571.0306 0.1596868 0.4707578
Moved 3438.363 426.1082 577.7836 0.1530282 0.4881265
Moved 3438.394 423.2335 581.7665 0.1463739 0.4983705
Moved 3438.425 420.3694 584 0.1397441 0.5041152
Moved 3438.456 415.6923 584 0.1289173 0.5041152
Moved 3438.486 384.6712 561.7182 0.0571093 0.446806
Moved 3438.517 311.9986 488.3318 -0.1111143 0.2580549
Moved 3438.548 269.5 435.5 -0.2094908 0.1221707
Moved 3438.578 240.3877 390.4081 -0.2768802 0.006193702
Moved 3438.609 226.1997 362.3994 -0.3097229 -0.06584528
Moved 3438.64 216.7751 341.5502 -0.3315391 -0.1194697
Moved 3438.67 210.7961 328.9904 -0.3453793 -0.1517738
Moved 3438.701 207.5293 319.5878 -0.3529415 -0.1759574
Moved 3438.732 205.6588 316.6588 -0.3572714 -0.1834909
Moved 3438.763 205 313.7877 -0.3587963 -0.1908752
Moved 3438.793 203.5 313 -0.3622685 -0.1929013
Moved 3438.824 204 311.9288 -0.3611111 -0.1956564
Moved 3438.855 204 323.572 -0.3611111 -0.1657099
Moved 3438.885 235.8664 351.8569 -0.2873462 -0.09296072
Moved 3438.916 293.7944 417.5187 -0.1532538 0.07592248
Moved 3438.947 335.6732 471.2871 -0.05631194 0.2142158
Moved 3438.978 365.3295 514.106 0.01233677 0.3243467
Moved 3439.009 393.2157 549.4183 0.07688811 0.4151704
Moved 3439.039 419.8203 577.8203 0.1384728 0.4882207
Moved 3439.07 436.2492 594.0991 0.1765029 0.53009
Moved 3439.101 445.5 602.5 0.1979166 0.5516974
Ended 3439.131 447.2917 604 0.202064 0.5555555
Candidates 3439.224 13 just luxury lucy last judy legacy lazy lady pay list fuzzy visit privacy
Began 3439.869 334 471 -0.06018519 0.2134772
Moved 3439.9 356.2032 471 -0.008788854 0.2134772
Moved 3439.93 411.835 483.4133 0.1199883 0.2454044
Moved 3439.961 469.7235 491.0085 0.2539895 0.2649396
Moved 3439.992 512.4667 495.8723 0.3529322 0.2774492
Moved 3440.022 538.2628 497 0.4126454 0.2803498
Moved 3440.053 554.5208 497 0.4502795 0.2803498
Moved 3440.084 561.1912 497 0.4657203 0.2803498
Ended 3440.115 566 497 0.4768519 0.2803498
Accept 3440.207 0 just
Began 3440.975 315 372 -0.1041667 -0.04115226
Stationary 3441.006 315 372 -0.1041667 -0.04115226
Moved 3441.036 343.195 409.5944 -0.03890043 0.05554116
Moved 3441.067 407 484 0.1087963 0.2469135
Moved 3441.098 464.6665 546.7776 0.2422836 0.4083786
