a subject one can really enjoy
a subject one can really enjoy
Basic
Radial

0.6 0.6
432 388.8
Began 1080.375 218 377 -0.3287037 -0.02829226
Stationary 1080.406 218 377 -0.3287037 -0.02829226
Stationary 1080.437 218 377 -0.3287037 -0.02829226
Ended 1080.468 218 377 -0.3287037 -0.02829226
Candidates 1080.529 6 s a d f x z
Began 1081.328 261 374 -0.2291666 -0.03600823
Stationary 1081.359 261 374 -0.2291666 -0.03600823
Moved 1081.39 273.7791 392.6907 -0.1995855 0.01206441
Moved 1081.42 287.0919 411.7287 -0.1687687 0.06103056
Moved 1081.451 300.7256 430.7609 -0.1372093 0.1099816
Moved 1081.482 312.8169 445.0211 -0.1092201 0.1466592
Moved 1081.512 320.2343 454.2343 -0.09205018 0.1703557
Moved 1081.543 324.0783 461.0783 -0.08315205 0.1879585
Moved 1081.574 325.5253 462.5253 -0.07980247 0.1916803
Moved 1081.605 327.3908 465.3907 -0.07548431 0.1990502
Moved 1081.635 328.2651 466 -0.07346039 0.2006171
Moved 1081.666 328 467.5 -0.07407407 0.2044752
Ended 1081.697 329 467 -0.07175927 0.2031892
Accept 1081.789 1 a
Began 1082.096 231 328 -0.2986111 -0.1543211
Stationary 1082.127 231 328 -0.2986111 -0.1543211
Moved 1082.158 250.4827 350.1792 -0.2535124 -0.09727572
Moved 1082.188 271 371.5 -0.2060186 -0.04243827
Moved 1082.219 293.6525 393.6525 -0.1535822 0.01453835
Moved 1082.25 314.542 411.5992 -0.1052269 0.06069756
Moved 1082.281 337.3387 427.8925 -0.05245676 0.102604
Moved 1082.311 357.1748 444.903 -0.006539822 0.1463553
Moved 1082.342 373.2254 457.7352 0.03061443 0.1793601
Moved 1082.373 392.7014 470.4676 0.0756976 0.212108
Moved 1082.404 408.9614 478.9711 0.1133366 0.233979
Moved 1082.434 421.5 485.5 0.1423611 0.2507715
Moved 1082.465 431.4804 493.1104 0.165464 0.2703455
Moved 1082.496 435.2418 496.2418 0.1741708 0.2783995
Moved 1082.526 437.8558 497 0.1802217 0.2803498
Moved 1082.557 439 497 0.1828703 0.2803498
Moved 1082.588 433.9332 466.6812 0.1711416 0.2023693
Moved 1082.619 412.484 412.7706 0.1214909 0.06371039
Moved 1082.649 394.2148 365.6087 0.07920107 -0.05759078
Moved 1082.68 379.6238 321.0272 0.04542539 -0.1722552
Moved 1082.711 371.5762 293.3049 0.02679686 -0.2435575
Moved 1082.742 366.5 269.5 0.0150463 -0.304784
Moved 1082.772 361.9044 248.3304 0.00440826 -0.3592325
Moved 1082.803 359.0395 238.1184 -0.002223452 -0.385498
Moved 1082.834 357 230.3197 -0.006944438 -0.4055563
Moved 1082.865 356 227.7108 -0.009259283 -0.4122665
Moved 1082.895 354.7391 224.7391 -0.01217797 -0.4199096
Moved 1082.926 355 223.5 -0.01157408 -0.4230967
Moved 1082.957 355 231.0114 -0.01157408 -0.4037774
Moved 1082.987 374.7217 256.2956 0.03407806 -0.338746
Moved 1083.018 395.8098 286.4155 0.08289307 -0.2612771
Moved 1083.049 416.584 313.1119 0.1309814 -0.1926133
Moved 1083.08 430.4866 332.2299 0.1631634 -0.1434416
Moved 1083.11 442.8407 349.5508 0.1917608 -0.09889186
Moved 1083.141 451.175 362.7625 0.2110532 -0.06491146
Moved 1083.172 456.8985 372.3478 0.2243021 -0.04025785
Moved 1083.203 461.9889 382.9778 0.2360855 -0.01291722
Moved 1083.233 465.869 391.6069 0.2450671 0.009277053
Moved 1083.264 468.7383 397.4766 0.251709 0.02437387
Moved 1083.295 469 403 0.2523148 0.03858017
Moved 1083.325 469 406.1144 0.2523148 0.04659044
Moved 1083.356 457.0775 414.9535 0.2247164 0.06932478
Moved 1083.387 437.118 422.7205 0.1785137 0.08930167
Moved 1083.418 417.921 428.594 0.1340764 0.1044083
Moved 1083.448 396.0991 437.8147 0.08356273 0.1281242
Moved 1083.479 373.8549 448.7157 0.03207157 0.1561617
Moved 1083.51 357.9115 459.0708 -0.004834483 0.1827952
Moved 1083.541 348.9308 468.1383 -0.02562304 0.2061169
Moved 1083.571 339.7738 483.4524 -0.0468199 0.245505
Moved 1083.602 333.4359 497.1282 -0.06149103 0.2806795
Moved 1083.633 329.2238 506.6642 -0.07124116 0.3052063
Moved 1083.663 323.5366 514.4634 -0.08440603 0.3252658
Moved 1083.694 317.8 519.6 -0.0976852 0.3384774
Moved 1083.725 312.0697 523.9303 -0.1109497 0.3496149
Moved 1083.756 306.0073 525 -0.124983 0.3523662
Moved 1083.786 296.3792 526 -0.1472704 0.3549381
Moved 1083.817 288.5109 527 -0.1654839 0.3575102
Moved 1083.848 282 527 -0.1805555 0.3575102
Moved 1083.879 274.7751 527 -0.1972799 0.3575102
Moved 1083.909 269.0218 527 -0.2105978 0.3575102
Moved 1083.94 263.311 527 -0.2238172 0.3575102
Moved 1083.971 259.707 527 -0.2321596 0.3575102
Moved 1084.001 255.7446 527 -0.2413319 0.3575102
Moved 1084.032 252.8878 527 -0.2479448 0.3575102
Moved 1084.063 251.0242 519.1938 -0.2522587 0.3374327
Moved 1084.094 250 502 -0.2546296 0.2932098
Moved 1084.124 250 462.5441 -0.2546296 0.1917284
Moved 1084.155 261.4861 421.3543 -0.2280415 0.08578771
Moved 1084.186 267.6826 378.3807 -0.2136978 -0.02474098
Moved 1084.217 275.3281 343.3595 -0.1959998 -0.1148162
Moved 1084.247 282.618 313.6068 -0.1791251 -0.1913407
Moved 1084.278 290.2704 293.4592 -0.1614112 -0.2431604
Moved 1084.309 299.7191 276.4495 -0.1395392 -0.2869098
Moved 1084.339 312.8909 259.2939 -0.1090488 -0.3310342
Moved 1084.37 327.4538 247.2369 -0.07533843 -0.362045
Moved 1084.401 340 241 -0.04629632 -0.3780865
Moved 1084.432 353.3779 241 -0.01532892 -0.3780865
Moved 1084.462 375.4728 257.5387 0.03581673 -0.3355487
Moved 1084.493 395.9178 288.0159 0.08314292 -0.2571609
Moved 1084.524 405.8261 325.1304 0.1060789 -0.1617017
Moved 1084.555 407 389.0989 0.1087963 0.00282629
Moved 1084.585 407 424.2662 0.1087963 0.09327712
Moved 1084.616 400.2458 454.6138 0.09316156 0.1713316
Moved 1084.647 396.5185 483.2595 0.08453359 0.2450089
Moved 1084.677 395 502.5337 0.08101851 0.2945825
Moved 1084.708 392.7889 513.8442 0.07590035 0.3236733
Moved 1084.739 393 524.3535 0.07638891 0.3507034
Moved 1084.77 393 533.3196 0.07638891 0.3737644
Moved 1084.8 393 541.055 0.07638891 0.3936599
Moved 1084.831 393 545.804 0.07638891 0.4058743
Moved 1084.862 393 547.9374 0.07638891 0.4113616
Moved 1084.893 393 550.8079 0.07638891 0.4187445
Ended 1084.923 393 551.5 0.07638891 0.4205247
Candidates 1085.015 13 subject assignment efficiency comment efficient agreement significant different content contract assessment segment argument
Began 1085.692 294 448 -0.1527778 0.1543209
Moved 1085.722 303.8816 448 -0.1299037 0.1543209
Moved 1085.753 326.4101 442.5898 -0.07775436 0.1404059
Moved 1085.784 346 440 -0.03240739 0.1337448
Moved 1085.814 357.6053 437.8487 -0.005543231 0.1282116
Moved 1085.845 366.0726 438 0.01405686 0.1286007
Moved 1085.876 371.8954 437.1046 0.02753566 0.1262978
Moved 1085.907 375.4409 437 0.03574292 0.1260288
Ended 1085.937 378.3038 437 0.04236997 0.1260288
Accept 1085.999 0 subject
Began 1086.46 464 529 0.2407408 0.3626543
Stationary 1086.49 464 529 0.2407408 0.3626543
Moved 1086.521 464 519.0128 0.2407408 0.3369669
Moved 1086.552 449.2459 486.0302 0.2065878 0.2521352
Moved 1086.583 429.3464 442.27 0.1605241 0.1395832
Moved 1086.613 414.2847 400.854 0.1256589 0.03306067
Moved 1086.644 400.0389 354.1752 0.09268273 -0.08699802
Moved 1086.675 394.9055 332.622 0.08079976 -0.1424332
Moved 1086.706 391.0516 322.1205 0.07187883 -0.1694433
Moved 1086.736 387.2874 308.4311 0.06316523 -0.2046526
Moved 1086.767 385.2714 298.8141 0.05849858 -0.2293876
Moved 1086.798 382.4649 292.1973 0.05200207 -0.246406
Moved 1086.828 379.8558 285.7117 0.04596253 -0.2630873
Moved 1086.859 373.9686 277.9686 0.03233463 -0.2830027
Moved 1086.89 368.7023 272.7023 0.02014419 -0.2965477
Moved 1086.921 357.0683 268.6136 -0.006786287 -0.3070636
Moved 1086.951 340.2829 269 -0.04564136 -0.30607
Moved 1086.982 315.9662 287.9189 -0.10193 -0.2574103
Moved 1087.013 292.0014 317.6642 -0.1574042 -0.180905
Moved 1087.044 271.7931 352.4138 -0.2041826 -0.09152848
Moved 1087.074 255.9921 381.6143 -0.240759 -0.01642431
Moved 1087.105 242.9368 403.8607 -0.2709798 0.04079383
Moved 1087.136 232.6687 423.6625 -0.2947483 0.09172454
Moved 1087.167 224.6929 438.6143 -0.3132109 0.1301807
Moved 1087.197 221.4819 447.0362 -0.3206437 0.151842
Moved 1087.228 218.9297 451.1406 -0.3265516 0.1623985
Moved 1087.259 218 455.9612 -0.3287037 0.1747972
Ended 1087.289 218 460 -0.3287037 0.1851851
Candidates 1087.382 13 over ice once under ounce live give love lives ins gives tube kinase
Began 1089.318 374 378 0.03240744 -0.02572024
Stationary 1089.348 374 378 0.03240744 -0.02572024
Moved 1089.379 343.5087 378 -0.03817424 -0.02572024
Moved 1089.41 319.0701 378 -0.09474505 -0.02572024
Moved 1089.44 297.0197 389.5686 -0.1457877 0.004034434
Moved 1089.471 285.6721 391 -0.1720552 0.007715971
Ended 1089.502 280 392 -0.1851852 0.01028803
Cancel 1089.625
Began 1089.901 523 517 0.3773148 0.33179
Stationary 1089.932 523 517 0.3773148 0.33179
Stationary 1089.963 523 517 0.3773148 0.33179
Moved 1089.994 500.29 472.15 0.3247454 0.2164352
Moved 1090.024 482.2289 441.7108 0.2829373 0.1381451
Moved 1090.055 466.1345 410.4854 0.2456817 0.05783265
Moved 1090.086 459.8231 395.6462 0.231072 0.01966618
Moved 1090.117 456.0405 385.1216 0.222316 -0.007403417
Moved 1090.147 452.0106 376.0212 0.2129875 -0.03080972
Moved 1090.178 448.6261 366.8784 0.205153 -0.05432505
Moved 1090.209 444.7541 359.5081 0.19619 -0.07328159
Moved 1090.24 442.1723 351.5168 0.1902136 -0.09383543
Moved 1090.27 438.3589 342.4356 0.1813864 -0.1171924
Moved 1090.301 435.4901 332.9606 0.1747457 -0.1415623
Moved 1090.332 432.1982 319.5948 0.1671256 -0.1759393
Moved 1090.362 430 303.3582 0.162037 -0.2177002
Moved 1090.393 428.1832 286.9158 0.1578314 -0.2599903
Moved 1090.424 428 278.9345 0.1574074 -0.2805183
Moved 1090.455 426.5 274 0.1539352 -0.2932099
Moved 1090.485 427 270.9058 0.1550926 -0.3011683
Moved 1090.516 426.0361 268.0361 0.1528614 -0.3085491
Moved 1090.547 425.1521 265.152 0.150815 -0.315967
Moved 1090.577 423.7421 262.7421 0.1475511 -0.3221654
Moved 1090.608 420.7842 262 0.1407041 -0.3240741
Moved 1090.639 409.4406 269.5594 0.1144459 -0.3046312
Moved 1090.67 384.2729 298.6589 0.05618721 -0.2297867
Moved 1090.7 357.4604 337.0528 -0.005878657 -0.131037
Moved 1090.731 331.2585 374.6124 -0.06653135 -0.03443329
Moved 1090.762 311.404 402.052 -0.1124908 0.03614194
Moved 1090.793 295.7104 421.9344 -0.1488186 0.08727983
Moved 1090.823 282.4563 437.1796 -0.1794993 0.1264908
Moved 1090.854 272.9966 451.5085 -0.2013968 0.163345
Moved 1090.885 265.2582 462.1126 -0.2193096 0.1906188
Moved 1090.915 259.1426 471.7148 -0.2334663 0.2153159
Moved 1090.946 252.4108 481.1784 -0.2490491 0.2396563
Moved 1090.977 247.676 490.986 -0.2600093 0.2648817
Moved 1091.008 244.5 497 -0.2673611 0.2803498
Moved 1091.038 240.8966 502.1034 -0.2757024 0.2934757
Moved 1091.069 239.0819 506.918 -0.2799029 0.305859
Moved 1091.1 238.2251 509 -0.2818863 0.3112139
Moved 1091.13 236.7916 511.2084 -0.2852047 0.316894
Moved 1091.161 237 512.3729 -0.2847222 0.3198892
Ended 1091.192 237 514 -0.2847222 0.324074
Candidates 1091.254 13 one line over pine inner once lines ones under longer insert jones point
Began 1091.776 201 414 -0.3680556 0.06687239
Stationary 1091.807 201 414 -0.3680556 0.06687239
Stationary 1091.837 201 414 -0.3680556 0.06687239
Stationary 1091.868 201 414 -0.3680556 0.06687239
Stationary 1091.899 201 414 -0.3680556 0.06687239
Moved 1091.93 226.1638 422.1455 -0.3098059 0.08782272
Moved 1091.96 253.2611 426.0435 -0.2470809 0.09784843
Moved 1091.991 283.0094 428 -0.178219 0.1028806
Moved 1092.022 301.059 429 -0.1364375 0.1054526
Moved 1092.052 310.8333 429 -0.1138118 0.1054526
Moved 1092.083 316.1513 429 -0.1015016 0.1054526
Moved 1092.114 319.7835 429 -0.09309381 0.1054526
Moved 1092.145 322.5915 429 -0.08659382 0.1054526
Moved 1092.175 324 429 -0.08333336 0.1054526
Ended 1092.206 324 429 -0.08333336 0.1054526
Accept 1092.267 0 one
Began 1092.821 305 278 -0.1273148 -0.2829219
Stationary 1092.851 305 278 -0.1273148 -0.2829219
Stationary 1092.882 305 278 -0.1273148 -0.2829219
Stationary 1092.913 305 278 -0.1273148 -0.2829219
Stationary 1092.944 305 278 -0.1273148 -0.2829219
Moved 1092.974 296.0453 290.3127 -0.1480432 -0.2512534
Moved 1093.005 281.8548 307.1452 -0.1808918 -0.2079599
Moved 1093.036 268.5867 324.1488 -0.2116049 -0.1642264
Moved 1093.067 253.9678 340.0322 -0.2454448 -0.1233741
Moved 1093.097 243.5762 351.8984 -0.2694995 -0.09285397
Moved 1093.128 232.657 363.6787 -0.2947754 -0.06255483
Moved 1093.159 227.3456 370.6544 -0.3070703 -0.04461319
Moved 1093.189 222.4992 377.5008 -0.3182888 -0.02700413
Moved 1093.22 217.7605 384.2395 -0.3292581 -0.009672102
Moved 1093.251 214.9026 388.0974 -0.3358736 0.0002505063
Moved 1093.282 213 391.9974 -0.3402778 0.01028124
Moved 1093.312 210.1323 395.7355 -0.3469161 0.01989572
Moved 1093.343 208.2646 398.7354 -0.3512392 0.02761146
Moved 1093.374 206.7005 401.2995 -0.35486 0.03420649
Moved 1093.405 206 403.1566 -0.3564815 0.03898298
Moved 1093.435 206 405.0338 -0.3564815 0.04381117
Stationary 1093.466 206 405 -0.3564815 0.04372424
Moved 1093.497 230.001 394.8881 -0.3009235 0.01771617
Moved 1093.527 264.3631 380.4713 -0.2213817 -0.01936398
Moved 1093.558 303.1449 364.175 -0.1316091 -0.06127824
Moved 1093.589 336.3669 346.9857 -0.05470638 -0.1054896
Moved 1093.62 371.3763 332.3589 0.02633403 -0.1431099
Moved 1093.65 397.0107 320.9946 0.08567294 -0.1723389
Moved 1093.681 411.3914 312.1652 0.1189614 -0.1950485
Moved 1093.712 419.4792 307.3472 0.1376833 -0.2074404
Moved 1093.743 426.3951 303.3024 0.1536924 -0.2178436
Moved 1093.773 430.5659 300.434 0.1633471 -0.2252211
Moved 1093.804 434.059 298.941 0.1714328 -0.2290612
Moved 1093.835 437.95 296.05 0.1804398 -0.2364969
Moved 1093.865 440.8213 294.1786 0.1870864 -0.24131
Moved 1093.896 443.5 292.5 0.193287 -0.2456276
Moved 1093.927 444.0791 293 0.1946276 -0.2443416
Ended 1093.958 444.0791 293 0.1946276 -0.2443416
Candidates 1094.081 13 can cam van cash csn ban bank bang fan back dan saddam adam
Began 1094.603 253 404 -0.2476852 0.04115226
Stationary 1094.634 253 404 -0.2476852 0.04115226
Moved 1094.664 280.9675 398.3229 -0.1829456 0.02655053
Moved 1094.695 297.089 393.8185 -0.1456274 0.01496515
Moved 1094.726 314.5753 391.8849 -0.1051498 0.009992073
Moved 1094.757 323.9636 391 -0.08341759 0.007715971
Moved 1094.787 333.8857 390.0571 -0.06044969 0.00529093
Moved 1094.818 336.7154 390 -0.05389963 0.005143954
Moved 1094.849 341.2255 388.7745 -0.04345943 0.001991963
Moved 1094.88 344.0978 389 -0.03681069 0.002572016
Moved 1094.91 345.7401 389 -0.033009 0.002572016
Ended 1094.941 346.5 389 -0.03125002 0.002572016
Accept 1095.064 0 can
Began 1095.402 344 477 -0.03703703 0.2289094
Stationary 1095.433 344 477 -0.03703703 0.2289094
Stationary 1095.463 344 477 -0.03703703 0.2289094
Moved 1095.494 334.2068 477 -0.05970642 0.2289094
Moved 1095.525 326.1196 477 -0.07842685 0.2289094
Moved 1095.556 314.8298 477 -0.1045607 0.2289094
Moved 1095.586 303.9159 477 -0.1298243 0.2289094
