this is too much to handle
Moved 422.3825 407 416.9647 0.1087963 0.07449766
Moved 422.4133 404.8076 424.3848 0.1037212 0.09358237
Moved 422.444 404 431.4074 0.1018518 0.1116445
Moved 422.4748 400.3901 437.8296 0.09349564 0.1281624
Moved 422.5055 396.0357 444.9643 0.0834161 0.146513
Moved 422.5362 393.6465 449.3536 0.07788529 0.1578023
Moved 422.5669 390.1279 453.7442 0.06974051 0.1690951
Moved 422.5977 387.2566 456.7434 0.063094 0.1768091
Moved 422.6284 384.3829 459.6171 0.05644182 0.1842003
Moved 422.6591 382.5 461 0.05208333 0.1877571
Moved 422.6898 383 463.0322 0.05324075 0.1929838
Ended 422.7205 383 463 0.05324075 0.1929011
Accept 422.782 1 too
Began 424.011 438 329 0.1805556 -0.151749
Stationary 424.0417 438 329 0.1805556 -0.151749
Moved 424.0724 438 318.3339 0.1805556 -0.1791825
Moved 424.1032 438 294.5 0.1805556 -0.2404836
Moved 424.1339 451.723 259.5899 0.2123218 -0.3302729
Moved 424.1646 461.3247 237.3506 0.2345481 -0.3874728
Moved 424.1953 471.903 215.194 0.2590347 -0.44446
Moved 424.2261 478.7609 202.4783 0.2749094 -0.477165
Moved 424.2568 485.5005 193.2493 0.2905104 -0.5009022
Moved 424.2875 489.2421 186.7579 0.2991714 -0.517598
Moved 424.3182 490.9934 183.0066 0.3032255 -0.5272465
Moved 424.349 492 181.46 0.3055556 -0.5312244
Moved 424.3797 492 179.7942 0.3055556 -0.5355088
Moved 424.4104 493 178.5 0.3078704 -0.5388376
Stationary 424.4411 493 178.5 0.3078704 -0.5388376
Moved 424.4718 493 177.8286 0.3078704 -0.5405643
Moved 424.5026 479.6429 190.3571 0.2769511 -0.508341
Moved 424.5333 463.5143 203.6571 0.2396165 -0.474133
Moved 424.564 447.0672 219.9412 0.2015446 -0.4322501
Moved 424.5948 428.8169 238.0469 0.1592985 -0.385682
Moved 424.6255 415.3306 255.871 0.1280801 -0.3398381
Moved 424.6562 408 282 0.1111111 -0.2726338
Moved 424.687 408 311.4587 0.1111111 -0.1968656
Moved 424.7177 418.7384 340.1279 0.1359684 -0.123128
Moved 424.7484 428.1092 361.2184 0.1576602 -0.0688826
Moved 424.779 435.6193 376.6516 0.1750447 -0.02918855
Moved 424.8098 443.308 389.6161 0.1928427 0.004156568
Moved 424.8405 448.0528 399.0792 0.2038259 0.02849586
Moved 424.8713 450 403.8066 0.2083333 0.04065486
Moved 424.902 451 406.451 0.2106482 0.04745632
Moved 424.9327 452 409.3257 0.2129629 0.05485008
Moved 424.9634 453 411.1973 0.2152778 0.05966382
Moved 424.9942 454 412 0.2175926 0.06172835
Moved 425.0249 448.737 412 0.2054097 0.06172835
Moved 425.0557 410.2564 384.5339 0.1163343 -0.008914893
Moved 425.0864 373.9464 346.6086 0.03228327 -0.1064595
Moved 425.1171 349.0502 313.623 -0.02534677 -0.1912988
Moved 425.1478 331.0945 285.9701 -0.06691094 -0.2624227
Moved 425.1785 319.6903 260.416 -0.09330953 -0.3281481
Moved 425.2093 315.5 239 -0.1030092 -0.3832304
Moved 425.24 316 221.5747 -0.1018519 -0.4280486
Moved 425.2707 316 202.3123 -0.1018519 -0.4775921
Moved 425.3015 323.817 187.7318 -0.08375685 -0.5150931
Moved 425.3322 326.2288 180.5425 -0.07817417 -0.5335841
Moved 425.3629 331.3717 171.6283 -0.06626919 -0.5565116
Moved 425.3936 334.0596 166.8807 -0.06004721 -0.5687224
Moved 425.4243 335.9349 164.0652 -0.0557063 -0.5759641
Moved 425.455 337.4829 163 -0.05212287 -0.5787038
Moved 425.4858 339.3641 163 -0.04776825 -0.5787038
Moved 425.5165 343.4467 163 -0.03831794 -0.5787038
Moved 425.5473 355.0764 183.7069 -0.0113973 -0.5254453
Moved 425.578 368.4558 204.9116 0.01957367 -0.4709064
Moved 425.6087 379.9492 226.4111 0.0461788 -0.4156092
Moved 425.6394 385.737 243.2111 0.05957644 -0.3723995
Moved 425.6701 391.8636 256.5228 0.07375847 -0.3381617
Moved 425.7009 398.4159 273.0266 0.08892576 -0.2957137
Moved 425.7316 405.0388 289.0776 0.1042565 -0.2544302
Moved 425.7623 412.5 302.5 0.1215278 -0.2199075
Moved 425.7931 420.2517 318.5034 0.1394716 -0.1787464
Moved 425.8238 430.8737 337.7895 0.1640595 -0.1291423
Moved 425.8545 437.6633 347.4949 0.1797761 -0.1041798
Moved 425.8853 441.2545 353.7635 0.1880891 -0.08805687
Moved 425.9159 450.8155 361.6116 0.2102211 -0.06787131
Ended 425.9467 458 366 0.2268519 -0.05658444
Candidates 426.0388 13 much next beach many check back brand neck church never branch navy busy
Began 427.1757 434 268 0.1712963 -0.308642
Moved 427.2064 421.8802 268 0.1432411 -0.308642
Moved 427.2372 412.1328 288.5176 0.1206779 -0.2558705
Moved 427.2678 399.6977 318.6743 0.09189288 -0.1783071
Moved 427.2986 392.719 342.4836 0.07573833 -0.1170689
Moved 427.3293 388.4871 358.0517 0.06594231 -0.0770276
Moved 427.3601 385.9794 369.0824 0.06013751 -0.04865646
Moved 427.3908 384.0995 377.8011 0.05578577 -0.02623185
Moved 427.4215 383 383.5558 0.05324075 -0.01143059
Moved 427.4522 382 387.6503 0.05092591 -0.0008996327
Moved 427.4829 382 390.222 0.05092591 0.005714903
Moved 427.5137 382 394.1958 0.05092591 0.01593558
Moved 427.5444 404.7408 399.9424 0.1035666 0.030716
Moved 427.5751 436.5 400 0.1770833 0.03086416
Moved 427.6058 475.7021 390.2571 0.267829 0.005805168
Moved 427.6365 497.8006 388.7428 0.3189828 0.00191037
Moved 427.6673 515.6063 385 0.3601997 -0.007716127
Moved 427.698 527.4971 383 0.3877248 -0.01286016
Moved 427.7288 536 382 0.4074074 -0.01543218
Moved 427.7595 541.7338 382 0.42068 -0.01543218
Moved 427.7902 544.2491 382 0.4265026 -0.01543218
Moved 427.821 547.7864 382 0.4346908 -0.01543218
Moved 427.8517 550.6615 382 0.441346 -0.01543218
Moved 427.8824 552.0952 382 0.4446649 -0.01543218
Moved 427.9131 555.0394 382 0.4514801 -0.01543218
Moved 427.9438 560.84 382 0.4649073 -0.01543218
Moved 427.9745 563.8056 382 0.4717723 -0.01543218
Moved 428.0052 566 382 0.4768519 -0.01543218
Ended 428.036 566 382 0.4768519 -0.01543218
Accept 428.0974 0 much
Candidates 428.0974 13 to too rio ri top trip grip rip drop trio rp rep will
Began 429.265 416 289 0.1296297 -0.2546296
Stationary 429.2958 416 289 0.1296297 -0.2546296
Stationary 429.3265 416 289 0.1296297 -0.2546296
Stationary 429.3571 416 289 0.1296297 -0.2546296
Moved 429.3879 425.662 289 0.1519952 -0.2546296
Moved 429.4186 438.7313 289 0.1822484 -0.2546296
Moved 429.4494 453.5477 296.8869 0.2165456 -0.2343444
Moved 429.4801 457.9699 297 0.2267823 -0.2340535
Moved 429.5108 464.3857 300.1928 0.2416335 -0.2258417
Moved 429.5415 469.1399 301 0.2526386 -0.2237656
Moved 429.5722 471.6151 302 0.2583684 -0.2211935
Moved 429.6029 473.4928 302 0.2627149 -0.2211935
Moved 429.6337 473 303.3713 0.2615741 -0.2176663
Moved 429.6644 455.0541 303 0.2200326 -0.2186215
Moved 429.6952 416.9373 289.7875 0.1317992 -0.2526042
Moved 429.7259 378.6827 283.7805 0.04324704 -0.2680545
Moved 429.7566 346.5908 281.5101 -0.03103991 -0.2738939
Moved 429.7873 325.6789 279.9541 -0.07944693 -0.2778959
Moved 429.8181 307.3341 277.0668 -0.1219118 -0.285322
Moved 429.8488 293.9756 277 -0.1528342 -0.2854939
Moved 429.8795 284.7928 277 -0.1740906 -0.2854939
Moved 429.9102 278.775 277 -0.1880209 -0.2854939
Moved 429.9409 274.0287 277 -0.1990076 -0.2854939
Moved 429.9717 272 277 -0.2037037 -0.2854939
Moved 430.0023 271 277 -0.2060186 -0.2854939
Moved 430.0331 271 274.7608 -0.2060186 -0.2912531
Moved 430.0639 307.7512 261.3433 -0.1209464 -0.3257631
Moved 430.0946 365.7378 236.1124 0.0132819 -0.3906573
Moved 430.1253 405.3351 218.3324 0.1049424 -0.4363879
Moved 430.156 437.3403 201.6326 0.1790284 -0.4793401
Moved 430.1868 455.7055 193.1472 0.2215404 -0.5011646
Moved 430.2175 467.575 187.7125 0.2490163 -0.5151427
Moved 430.2482 478.6757 181.6621 0.2747123 -0.5307045
Moved 430.279 488.0824 176.4587 0.2964871 -0.5440876
Moved 430.3097 493.4106 174 0.3088208 -0.5504115
Moved 430.3404 496.9773 171.0227 0.317077 -0.5580691
Moved 430.3711 499 170.1556 0.3217593 -0.5602992
Stationary 430.4015 499 170 0.3217593 -0.5606995
Moved 430.4326 485.3432 181.0747 0.2901463 -0.5322153
Moved 430.4633 453.1965 207.4653 0.2157327 -0.4643382
Moved 430.494 415.1329 237.9114 0.1276225 -0.3860305
Moved 430.5247 385.455 256.127 0.05892356 -0.3391795
Moved 430.5555 365.5 263 0.01273145 -0.3215021
Moved 430.5862 349.8347 269.4661 -0.02353082 -0.3048711
Moved 430.6169 337.5781 275.2109 -0.05190258 -0.2900953
Moved 430.6476 331.044 277.978 -0.06702776 -0.2829785
Moved 430.6784 326.474 280 -0.07760648 -0.2777778
Moved 430.7091 323.6044 282.3956 -0.08424908 -0.2716162
Moved 430.7398 322 284.2679 -0.08796295 -0.2668006
Moved 430.7705 321 285 -0.09027779 -0.2649178
Moved 430.8013 351.2634 297.3127 -0.02022371 -0.2332492
Moved 430.832 425.5307 305.5448 0.1516915 -0.2120762
Moved 430.8627 475.335 307.4224 0.2669792 -0.207247
Moved 430.8935 504.8341 307 0.3352642 -0.2083334
Moved 430.9242 527.0982 307 0.3868014 -0.2083334
Moved 430.9549 541.861 307 0.4209745 -0.2083334
Moved 430.9857 550.7424 307 0.4415334 -0.2083334
Moved 431.0164 556.2234 307 0.454221 -0.2083334
Moved 431.0471 558.9747 307 0.4605895 -0.2083334
Moved 431.0778 561.8387 307 0.4672193 -0.2083334
Moved 431.1086 562.5 307 0.46875 -0.2083334
Moved 431.1393 563 307 0.4699074 -0.2083334
Moved 431.17 550.1188 312.2203 0.4400898 -0.1949068
Moved 431.2007 516.7699 320.7947 0.3628932 -0.1728533
Moved 431.2314 486.2889 324.3624 0.2923354 -0.163677
Moved 431.2621 446.458 337.4168 0.2001343 -0.1301009
Moved 431.2929 418.7384 349.9047 0.1359684 -0.09798191
Moved 431.3236 398.2939 359.3026 0.08864332 -0.07381023
Moved 431.3544 382.3131 365.229 0.0516506 -0.05856745
Moved 431.385 366.5339 368.4932 0.01512478 -0.05017182
Moved 431.4158 351.5434 371.3641 -0.01957546 -0.04278779
Moved 431.4465 343.1371 373 -0.03903454 -0.03858032
Ended 431.4773 340.2367 375.7633 -0.0457483 -0.03147298
Accept 431.6001 0 to
Candidates 431.6001 13 handle handled angeles angle scandals labeled smaller angus analogy female snake be angles
Began 432.3991 339 311 -0.04861111 -0.1980453
Moved 432.4298 351.2512 311 -0.02025187 -0.1980453
Moved 432.4605 384.3089 322.6829 0.05627056 -0.1679967
Moved 432.4912 417.7735 329.6289 0.133735 -0.1501315
Moved 432.5219 461.4842 338.5807 0.2349172 -0.1271073
Moved 432.5527 487.65 342.165 0.2954862 -0.1178884
Moved 432.5834 511.2811 343.0402 0.3501876 -0.1156374
Moved 432.6141 524.7186 344 0.381293 -0.1131688
Moved 432.6449 537.659 346.4147 0.4112477 -0.1069581
Moved 432.6755 549.1454 348.2864 0.4378367 -0.1021442
Moved 432.7062 555.6245 349 0.4528346 -0.1003086
Moved 432.737 562.413 350 0.4685485 -0.09773669
Moved 432.7678 569.1768 351 0.4842055 -0.09516476
Moved 432.7985 574.9047 351 0.4974645 -0.09516476
Moved 432.8292 579.926 352 0.5090879 -0.09259266
Moved 432.8599 583.692 352 0.5178054 -0.09259266
Moved 432.8906 587.7036 352 0.5270915 -0.09259266
Moved 432.9214 592 353 0.5370371 -0.09002065
Moved 432.9521 595.2924 353 0.5446582 -0.09002065
Moved 432.9828 598.0267 353 0.5509876 -0.09002065
Moved 433.0136 600.9002 353 0.5576394 -0.09002065
Moved 433.0443 603.3373 354 0.5632808 -0.08744855
Moved 433.075 605.5 354 0.568287 -0.08744855
Moved 433.1057 607.5 354 0.5729167 -0.08744855
Ended 433.1365 608 354 0.5740741 -0.08744855
Accept 433.1979 0 handle
PhraseEnd 433.1979
