the five boxing wizards jump quickly
the five boxing wizards jump quickly
Basic
Radial

0.6 0.6
432 388.8
Began 2482.829 345 475 -0.03472224 0.2237653
Stationary 2482.86 345 475 -0.03472224 0.2237653
Stationary 2482.89 345 475 -0.03472224 0.2237653
Moved 2482.921 357.3018 475 -0.006245723 0.2237653
Moved 2482.952 372.1942 461.0835 0.02822717 0.1879719
Moved 2482.982 385.5679 448.4321 0.05918493 0.1554323
Moved 2483.013 396.5512 434.061 0.08460939 0.1184695
Moved 2483.044 409.4393 413.8411 0.1144428 0.06646352
Moved 2483.074 423.1121 395.1099 0.1460928 0.01828684
Moved 2483.105 432.9532 380.3958 0.1688731 -0.01955817
Moved 2483.136 439 369 0.1828703 -0.04886839
Moved 2483.167 441.0932 364.8137 0.1877157 -0.05963572
Moved 2483.198 442 361.0365 0.1898148 -0.06935064
Moved 2483.228 432.7807 361 0.1684738 -0.06944452
Moved 2483.259 396.8253 387.0614 0.08524387 -0.002414169
Moved 2483.29 330.9549 439.2883 -0.06723409 0.1319143
Moved 2483.32 290.2938 477.8281 -0.161357 0.2310394
Moved 2483.351 271.0567 497.9319 -0.2058872 0.2827467
Moved 2483.382 261.5414 509.9448 -0.2279134 0.3136438
Moved 2483.413 257.6363 517.7275 -0.2369531 0.3336611
Ended 2483.443 257 523 -0.2384259 0.3472221
Candidates 2483.566 13 the there he they she where higher other june else huge time threw
Began 2484.119 330 433 -0.06944443 0.1157406
Stationary 2484.15 330 433 -0.06944443 0.1157406
Moved 2484.18 350.9388 433 -0.02097502 0.1157406
Moved 2484.211 385.4469 433 0.05890489 0.1157406
Moved 2484.242 405.8729 440.839 0.1061874 0.1359027
Moved 2484.273 418.125 442 0.1345486 0.1388888
Moved 2484.303 425.1686 443 0.1508533 0.1414608
Moved 2484.334 429.4549 443 0.1607752 0.1414608
Moved 2484.365 430.9741 443 0.1642918 0.1414608
Ended 2484.396 431 443 0.1643519 0.1414608
Accept 2484.457 0 the
Began 2484.887 339 408 -0.04861111 0.05144025
Stationary 2484.918 339 408 -0.04861111 0.05144025
Moved 2484.948 352.2462 419.0385 -0.0179486 0.07983149
Moved 2484.979 399.4589 460.5131 0.09134014 0.1865048
Moved 2485.01 444.8855 504.8855 0.1964942 0.3006313
Moved 2485.041 477.3417 534.9308 0.2716244 0.3779085
Moved 2485.071 493.3935 556.6722 0.3087813 0.4338275
Moved 2485.102 497.8591 563.7182 0.3191183 0.45195
Moved 2485.133 500 566.6778 0.324074 0.4595621
Moved 2485.164 500 567 0.324074 0.4603909
Moved 2485.194 451.7752 509.2191 0.2124427 0.3117773
Moved 2485.225 371.1645 402.9581 0.02584368 0.03847251
Moved 2485.256 344.9633 359.3377 -0.03480707 -0.07371996
Moved 2485.286 328.6105 326.899 -0.0726608 -0.1571529
Moved 2485.317 319.5 305.5 -0.09375001 -0.2121914
Moved 2485.348 316.9055 297.8109 -0.09975587 -0.231968
Moved 2485.379 314.034 292.0679 -0.1064028 -0.2467388
Moved 2485.409 312.1552 291 -0.110752 -0.2494857
Moved 2485.44 306.1953 291 -0.124548 -0.2494857
Moved 2485.471 291.0622 333.5167 -0.1595783 -0.140132
Moved 2485.501 283.7837 379.9468 -0.1764266 -0.02071302
Moved 2485.532 277.0817 436.5096 -0.1919405 0.1247675
Moved 2485.563 268.8122 482.751 -0.2110828 0.2437012
Moved 2485.594 262.1555 515.6445 -0.2264918 0.3283038
Moved 2485.625 259.7082 531.4589 -0.2321569 0.3689786
Moved 2485.655 260 542 -0.2314815 0.3960905
Ended 2485.686 260 542 -0.2314815 0.3960905
Candidates 2485.778 13 five river juice guide rice dive source spice founder voice force give driver
Began 2486.515 274 418 -0.199074 0.07716041
Stationary 2486.546 274 418 -0.199074 0.07716041
Stationary 2486.577 274 418 -0.199074 0.07716041
Stationary 2486.607 274 418 -0.199074 0.07716041
Stationary 2486.638 274 418 -0.199074 0.07716041
Moved 2486.669 302.5956 426.5191 -0.1328804 0.09907164
Moved 2486.7 331.6272 429.6356 -0.06567771 0.1070874
Moved 2486.73 363.3762 430 0.007815163 0.1080246
Moved 2486.761 384.4016 431 0.05648524 0.1105966
Moved 2486.792 395.7723 431 0.08280625 0.1105966
Moved 2486.823 402 431 0.09722222 0.1105966
Moved 2486.853 405.3211 431 0.10491 0.1105966
Moved 2486.884 408.1918 431 0.1115551 0.1105966
Moved 2486.915 409 431 0.113426 0.1105966
Ended 2486.945 409 431 0.113426 0.1105966
Accept 2487.007 0 five
Began 2487.283 286 245 -0.1712963 -0.3677984
