a very traditional way to dress
Moved 994.1519 466 271.2999 0.2453704 -0.3001547
Moved 994.1826 466 268.8887 0.2453704 -0.3063563
Moved 994.2133 466 267.5 0.2453704 -0.309928
Moved 994.2441 466 268 0.2453704 -0.308642
Moved 994.2748 466 266.7234 0.2453704 -0.3119254
Moved 994.3055 463.6707 267 0.2399784 -0.311214
Moved 994.3362 461.2598 273.9609 0.2343976 -0.2933106
Moved 994.3669 452.8945 293.7637 0.2150336 -0.2423773
Moved 994.3976 446.1204 316.8115 0.1993528 -0.183098
Moved 994.4283 434.026 358.5117 0.1713564 -0.07584434
Moved 994.4591 425.2096 421.5093 0.1509481 0.08618637
Moved 994.4898 422.8995 440.8041 0.1456006 0.1358129
Moved 994.5205 416.7804 473.3174 0.1314362 0.2194378
Moved 994.5513 408.7383 501.8724 0.1128201 0.2928815
Moved 994.582 403.024 524.8799 0.09959261 0.3520574
Moved 994.6126 393.6971 553.5048 0.07800262 0.425681
Moved 994.6434 392.6888 558.2449 0.0756685 0.4378725
Moved 994.6741 387.1366 569.1584 0.06281625 0.4659424
Moved 994.7048 381.3257 576.5114 0.04936507 0.4848543
Moved 994.7355 372.0951 584.9049 0.02799789 0.5064425
Moved 994.7662 368 587.5 0.01851857 0.5131172
Moved 994.7969 367.2491 588.751 0.0167802 0.5163348
Moved 994.8276 364.8388 590.1611 0.011201 0.5199617
Moved 994.8584 362.5 592.5 0.005787015 0.5259773
Stationary 994.8891 362.5 592.5 0.005787015 0.5259773
Moved 994.9198 370.5929 593 0.02452056 0.5272633
Moved 994.9506 394 593 0.07870366 0.5272633
Moved 994.9813 421.1497 593 0.1415502 0.5272633
Moved 995.012 447.3756 593 0.2022583 0.5272633
Moved 995.0427 463.5 593 0.2395834 0.5272633
Moved 995.0734 484.6874 593 0.2886283 0.5272633
Moved 995.1041 501.8119 593 0.3282682 0.5272633
Moved 995.1349 510.9994 593 0.3495358 0.5272633
Moved 995.1655 517.2061 593 0.363903 0.5272633
Moved 995.1963 520.2272 593 0.3708964 0.5272633
Moved 995.227 523 593 0.3773148 0.5272633
Moved 995.2577 525.0391 593 0.3820349 0.5272633
Moved 995.2885 526 593 0.3842592 0.5272633
Moved 995.3191 527.5728 593 0.3878999 0.5272633
Ended 995.3499 529 593 0.3912036 0.5272633
Accept 995.4727 0 a
Candidates 995.4727 13 very better betty cry bet vary veto battery ceo carey career cherry set
Began 996.4863 477 477 0.2708333 0.2289094
Stationary 996.517 477 477 0.2708333 0.2289094
Stationary 996.5477 477 477 0.2708333 0.2289094
Stationary 996.5784 477 477 0.2708333 0.2289094
Stationary 996.6092 477 477 0.2708333 0.2289094
Stationary 996.6399 477 477 0.2708333 0.2289094
Moved 996.6707 466.5 489 0.2465278 0.2597736
Moved 996.7014 458.0222 496.963 0.2269032 0.2802546
Moved 996.7321 451.6875 506.5208 0.2122396 0.3048373
Moved 996.7628 447.4655 517.6722 0.2024665 0.333519
Moved 996.7935 444.0564 536.4363 0.1945749 0.3817804
Moved 996.8242 443 553.5177 0.1921296 0.4257141
Moved 996.8549 441.5 565.5 0.1886574 0.4565328
Moved 996.8856 442 578.2224 0.1898148 0.4892551
Moved 996.9164 442 589.1167 0.1898148 0.5172753
Moved 996.9471 442 600.7361 0.1898148 0.5471608
Moved 996.9777 441 608.2614 0.1875 0.5665159
Moved 997.0085 438.7554 612.4891 0.1823043 0.5773897
Moved 997.0392 437.3489 615.6511 0.1790484 0.5855222
Moved 997.0699 434.944 618 0.1734815 0.5915637
Moved 997.1006 432.5396 620.4604 0.1679157 0.5978919
Moved 997.1313 429.8182 621 0.1616163 0.5992797
Moved 997.1621 423.0324 621 0.1459084 0.5992797
Moved 997.1927 412.0105 621 0.1203946 0.5992797
Moved 997.2235 397.1633 609.3878 0.08602618 0.5694128
Moved 997.2543 391.9501 605.9626 0.07395853 0.5606033
Moved 997.285 377.4647 599.3859 0.04042745 0.5436878
Moved 997.3157 368.8443 594.2814 0.0204729 0.5305592
Moved 997.3464 363.7538 590.877 0.008689462 0.5218028
Moved 997.3771 360 588.5 0 0.5156891
Moved 997.4078 355.2751 579.6876 -0.01093735 0.4930236
Moved 997.4385 345.6247 565.3497 -0.03327608 0.4561462
Moved 997.4692 337.9677 552.6129 -0.05100071 0.4233868
Moved 997.4999 333.4797 545.7196 -0.06138951 0.4056573
Moved 997.5306 322.0605 529.0907 -0.08782303 0.3628875
Moved 997.5613 310.977 509.3586 -0.1134792 0.3121362
Moved 997.592 301.7791 495.3635 -0.1347705 0.2761405
Moved 997.6228 293.3716 481.9526 -0.1542325 0.2416476
Moved 997.6535 290.7068 476.4136 -0.160401 0.2274011
Moved 997.6842 288 471.458 -0.1666667 0.2146553
Moved 997.715 286.5 469.5 -0.1701389 0.2096193
Moved 997.7457 286.4144 468 -0.170337 0.2057612
Moved 997.7764 286 467 -0.1712963 0.2031892
Moved 997.8071 286 465.9423 -0.1712963 0.2004688
Stationary 997.8378 286 465.9423 -0.1712963 0.2004688
Moved 997.8685 309.2719 463.0728 -0.1174261 0.1930884
Moved 997.8993 332.0265 460.6637 -0.06475344 0.1868921
Moved 997.9299 356.1216 461 -0.008977751 0.1877571
Moved 997.9607 372.0286 461 0.02784401 0.1877571
Moved 997.9914 379.49 461 0.04511565 0.1877571
Moved 998.0222 385.3009 461 0.05856692 0.1877571
Moved 998.0529 394.3248 461 0.07945548 0.1877571
Moved 998.0836 416.7634 473.7837 0.1313966 0.2206369
Moved 998.1143 441.965 489.772 0.1897338 0.2617591
Moved 998.145 467.0682 508.0546 0.2478431 0.3087823
Moved 998.1756 489.9098 523.5459 0.3007172 0.3486263
Moved 998.2064 514.2141 537.1284 0.356977 0.3835606
Moved 998.2371 538.3116 554.5181 0.4127583 0.4282873
Moved 998.2679 560.6724 571.6708 0.4645193 0.4724041
Moved 998.2985 579 586.5 0.5069445 0.5105452
Moved 998.3293 592.4773 601.4773 0.5381419 0.549067
Moved 998.36 603.206 612.206 0.5629768 0.5766614
Moved 998.3907 612.1377 620.1377 0.583652 0.5970619
Moved 998.4214 619.3478 627.3478 0.600342 0.6156064
Moved 998.4522 624.7131 630.2377 0.6127618 0.6230391
Moved 998.4828 629.6442 635.6442 0.6241765 0.6369449
Moved 998.5136 633.0508 638.0508 0.6320621 0.6431348
Moved 998.5443 635.4598 640.4598 0.6376383 0.6493305
Moved 998.5751 637 642.5561 0.6412038 0.6547223
Moved 998.6058 638 644.161 0.6435185 0.6588501
Moved 998.6365 638 645.2842 0.6435185 0.6617391
Moved 998.6672 638 645.7754 0.6435185 0.6630024
Moved 998.6979 628.7263 647 0.6220516 0.6661521
Moved 998.7286 603.4868 647 0.5636269 0.6661521
Moved 998.7593 566.1611 641.1731 0.4772249 0.6511653
Moved 998.79 532.4599 630.4866 0.3992127 0.6236795
Moved 998.8208 506 619.5 0.337963 0.5954217
Moved 998.8515 485.8465 612.4233 0.2913114 0.5772203
Moved 998.8821 469.7306 605.9102 0.2540061 0.5604686
Moved 998.9129 454.23 601.0767 0.2181251 0.5480366
Moved 998.9436 440.6758 596.1352 0.1867496 0.535327
Moved 998.9744 433.9534 593.9845 0.1711885 0.5297954
Moved 999.005 430.5766 593 0.1633718 0.5272633
Moved 999.0358 429.6872 591.6872 0.1613129 0.5238867
Stationary 999.0664 429.6872 591.6872 0.1613129 0.5238867
Moved 999.0972 438.9558 591 0.1827681 0.5221192
Moved 999.1279 455.347 589.2361 0.2207107 0.5175826
Moved 999.1586 472.858 589 0.2612454 0.5169753
Moved 999.1894 496.7338 589 0.3165134 0.5169753
Moved 999.22 517.6897 589 0.3650225 0.5169753
Moved 999.2509 536.4785 597.5469 0.408515 0.538958
Moved 999.2815 556.3176 603.4218 0.4544388 0.5540683
Moved 999.3123 576.0644 609.6492 0.500149 0.5700852
Moved 999.343 589.7538 614.8769 0.5318376 0.583531
Moved 999.3737 597.6666 618.8333 0.5501542 0.593707
Moved 999.4044 605.48 620.8267 0.5682409 0.5988339
Moved 999.4351 609.4514 622.2257 0.5774337 0.6024323
Moved 999.4658 611 622 0.5810185 0.6018518
Moved 999.4965 612.7483 622 0.5850655 0.6018518
Moved 999.5272 613 605.7753 0.5856481 0.5601215
Moved 999.558 605.0783 566.3808 0.5673109 0.4587983
Moved 999.5887 573.4161 511.7683 0.4940188 0.318334
Moved 999.6194 542.7039 449.4236 0.4229255 0.1579825
Moved 999.6501 532.0692 408.0094 0.3983082 0.0514645
Moved 999.6808 527.2579 389.0314 0.387171 0.002652823
Moved 999.7115 519.9772 364.5909 0.3703177 -0.06020872
Moved 999.7422 510 345.5 0.3472221 -0.1093108
Moved 999.7729 503.3944 331.5259 0.3319316 -0.1452523
Moved 999.8036 499.4492 325.4492 0.322799 -0.160882
Moved 999.8344 492.2519 322.313 0.3061386 -0.1689481
Moved 999.8651 477.396 322 0.27175 -0.1697531
Moved 999.8959 457.1082 332.7026 0.2247874 -0.1422258
Moved 999.9265 423.6115 354.9918 0.1472487 -0.08489758
Moved 999.9572 393.0045 385.9948 0.07639925 -0.005157455
Moved 999.988 365.4542 412.1325 0.01262556 0.06206909
Moved 1000.019 343.5847 435.4984 -0.03799836 0.1221665
Moved 1000.049 316.5146 461.4854 -0.1006606 0.1890056
Moved 1000.08 290.7672 487.2328 -0.1602612 0.2552285
Moved 1000.111 266.1995 505.8803 -0.2171308 0.3031901
Moved 1000.142 261.486 508.7084 -0.2280418 0.310464
Moved 1000.172 252.9021 513.549 -0.2479118 0.3229139
Moved 1000.203 249 515.8878 -0.2569445 0.3289295
Moved 1000.234 247.9086 516 -0.2594709 0.329218
Moved 1000.264 248 517.493 -0.2592593 0.333058
Moved 1000.295 307.608 521 -0.1212778 0.3420781
Moved 1000.326 374.6696 521 0.03395746 0.3420781
Moved 1000.357 484.5 511 0.2881944 0.3163579
Moved 1000.387 508.6509 508.261 0.3440993 0.3093132
Moved 1000.418 541.9133 507 0.4210957 0.3060699
Moved 1000.449 577.8474 507 0.5042765 0.3060699
Moved 1000.479 601.3132 512.688 0.5585953 0.3206997
Moved 1000.51 626.8968 519.4138 0.6178167 0.3379985
Moved 1000.541 636.5 521.5 0.6400463 0.3433641
Moved 1000.572 640.053 523 0.648271 0.3472221
Moved 1000.602 645.1813 525.0906 0.6601418 0.3525993
Moved 1000.633 648.4989 525 0.6678215 0.3523662
Moved 1000.664 650.7098 526 0.6729394 0.3549381
Moved 1000.694 653.0399 527 0.678333 0.3575102
Moved 1000.725 655.4454 527 0.6839015 0.3575102
Ended 1000.756 655.4454 527 0.6839015 0.3575102
Accept 1000.879 0 very
Candidates 1000.879 13 traditional additional approval radical festival emotional historical regional rational critical seasonal theoretical statistical
Began 1001.923 492 456 0.3055556 0.174897
Stationary 1001.954 492 456 0.3055556 0.174897
Moved 1001.984 474.7258 456 0.2655691 0.174897
Moved 1002.015 457.5585 467.9156 0.2258298 0.2055441
Moved 1002.046 433.5 479.5 0.1701389 0.2353394
Moved 1002.077 406.4656 499.7176 0.1075594 0.2873394
Moved 1002.107 387.3845 513.1539 0.06339003 0.3218979
Moved 1002.138 373.472 524.528 0.03118525 0.3511521
Moved 1002.169 362.8195 534.1444 0.006526709 0.3758857
Moved 1002.2 357.6189 539.381 -0.005511741 0.3893544
Moved 1002.23 353.4023 542.5977 -0.0152724 0.3976278
Moved 1002.261 353 543 -0.01620372 0.3986624
Stationary 1002.292 353 543 -0.01620372 0.3986624
Moved 1002.322 353 523.2587 -0.01620372 0.3478877
Moved 1002.353 364.1461 474.246 0.009597539 0.2218261
Moved 1002.384 365 448 0.01157403 0.1543209
Moved 1002.415 365.7553 432.9362 0.01332243 0.1155766
Moved 1002.445 366 412.9959 0.01388888 0.06428981
Moved 1002.476 366 396.1643 0.01388888 0.02099873
Moved 1002.507 366 384.3876 0.01388888 -0.00929122
Moved 1002.537 366 382.9245 0.01388888 -0.01305435
Moved 1002.568 366 382 0.01388888 -0.01543218
Moved 1002.599 383.204 401.5904 0.05371302 0.03495464
Moved 1002.63 433.474 451.4524 0.1700787 0.1632006
Moved 1002.66 471.4344 495.1503 0.2579501 0.2755922
Moved 1002.691 491.4587 521.7737 0.3043027 0.3440682
Moved 1002.722 504.6215 540.4953 0.3347719 0.3922203
Moved 1002.753 519.1038 556.1038 0.3682957 0.4323655
Moved 1002.783 532.5406 567.7839 0.3993997 0.462407
Moved 1002.814 540.4893 574.3262 0.4177993 0.4792341
Moved 1002.845 544.5055 577.2527 0.4270961 0.486761
Ended 1002.875 547 579 0.4328704 0.4912551
Accept 1002.967 0 traditional
Candidates 1002.967 13 sexy way radio easy act text fact ready at heavy draft day daddy
Began 1004.135 477 402 0.2708333 0.03600815
Stationary 1004.165 477 402 0.2708333 0.03600815
Stationary 1004.196 477 402 0.2708333 0.03600815
Moved 1004.227 457.1712 438.7791 0.2249334 0.1306045
Moved 1004.258 445.381 470.2024 0.1976411 0.2114259
Moved 1004.288 437.7753 490.5991 0.1800355 0.2638866
Moved 1004.319 426.7939 518.736 0.1546154 0.3362552
Moved 1004.35 416.5998 549.0508 0.131018 0.4142252
Moved 1004.38 410.4969 571.7673 0.1168909 0.4726525
Moved 1004.411 404.9542 588.1375 0.1040606 0.5147569
Moved 1004.442 402.2434 596.0264 0.09778559 0.5350473
Moved 1004.473 400 605.3295 0.09259263 0.558975
Moved 1004.503 397.4284 613.1432 0.08663972 0.579072
Moved 1004.534 396.295 615.705 0.08401623 0.5856608
Moved 1004.565 396 618.1111 0.08333336 0.5918496
Moved 1004.595 396 620.5 0.08333336 0.5979937
Moved 1004.626 395 622.9276 0.08101851 0.6042374
Moved 1004.657 395 624.0181 0.08101851 0.6070423
Stationary 1004.688 395 624.0181 0.08101851 0.6070423
Moved 1004.718 395 625.2087 0.08101851 0.6101047
Moved 1004.749 395 626.0185 0.08101851 0.6121874
Moved 1004.78 395 627.209 0.08101851 0.6152495
Ended 1004.81 395 627 0.08101851 0.6147118
Accept 1004.933 1 way
Began 1005.333 450 414 0.2083333 0.06687239
Stationary 1005.363 450 414 0.2083333 0.06687239
Stationary 1005.394 450 414 0.2083333 0.06687239
Stationary 1005.425 450 414 0.2083333 0.06687239
Stationary 1005.456 450 414 0.2083333 0.06687239
Stationary 1005.486 450 414 0.2083333 0.06687239
Moved 1005.517 450 431.3831 0.2083333 0.1115818
Moved 1005.548 450 446.7297 0.2083333 0.1510538
Moved 1005.578 450 463.8337 0.2083333 0.1950454
Moved 1005.609 439.0191 490.9555 0.1829145 0.2648032
Moved 1005.64 435.3897 498.2206 0.1745132 0.2834892
Moved 1005.671 427.5706 513.2513 0.1564135 0.3221484
Moved 1005.701 419.956 529.1027 0.1387869 0.3629184
Moved 1005.732 416.8835 538.3494 0.1316748 0.3867011
Moved 1005.763 415 544.5536 0.1273148 0.4026585
Moved 1005.793 414 548.9186 0.125 0.4138851
Moved 1005.824 414 553.7346 0.125 0.4262719
Moved 1005.855 414 558 0.125 0.4372427
Moved 1005.886 429.3148 561.7716 0.1604509 0.4469434
Moved 1005.916 443.9821 564 0.1944031 0.4526748
Moved 1005.947 465.2625 566.6959 0.2436633 0.4596086
Moved 1005.978 499.3782 567 0.3226348 0.4603909
Moved 1006.008 518.1997 567 0.366203 0.4603909
Moved 1006.039 524.6512 567 0.3811371 0.4603909
Moved 1006.07 536.3428 567 0.408201 0.4603909
Moved 1006.101 548.3767 567 0.4360572 0.4603909
Moved 1006.131 557.4148 562.7741 0.4569787 0.4495218
Moved 1006.162 567.0413 557.9897 0.4792623 0.4372162
Moved 1006.193 573.2542 556.582 0.4936439 0.4335954
Moved 1006.223 576.8235 556 0.5019062 0.4320986
Moved 1006.254 578.0243 556 0.5046858 0.4320986
Moved 1006.285 581.3264 555 0.5123296 0.4295266
Moved 1006.316 582.7385 555 0.5155985 0.4295266
Ended 1006.346 584 554 0.5185185 0.4269547
Candidates 1006.438 13 to too trip you tip trio top rio ri grip tp rip http
Began 1006.961 446 430 0.199074 0.1080246
Stationary 1006.991 446 430 0.199074 0.1080246
Stationary 1007.022 446 430 0.199074 0.1080246
Stationary 1007.053 446 430 0.199074 0.1080246
Stationary 1007.084 446 430 0.199074 0.1080246
Stationary 1007.114 446 430 0.199074 0.1080246
Stationary 1007.145 446 430 0.199074 0.1080246
Stationary 1007.176 446 430 0.199074 0.1080246
Stationary 1007.206 446 430 0.199074 0.1080246
Stationary 1007.237 446 430 0.199074 0.1080246
Stationary 1007.268 446 430 0.199074 0.1080246
Stationary 1007.299 446 430 0.199074 0.1080246
Stationary 1007.329 446 430 0.199074 0.1080246
Stationary 1007.36 446 430 0.199074 0.1080246
Stationary 1007.391 446 430 0.199074 0.1080246
Stationary 1007.421 446 430 0.199074 0.1080246
Stationary 1007.452 446 430 0.199074 0.1080246
Stationary 1007.483 446 430 0.199074 0.1080246
Stationary 1007.514 446 430 0.199074 0.1080246
Stationary 1007.544 446 430 0.199074 0.1080246
Stationary 1007.575 446 430 0.199074 0.1080246
Stationary 1007.606 446 430 0.199074 0.1080246
Stationary 1007.636 446 430 0.199074 0.1080246
Stationary 1007.667 446 430 0.199074 0.1080246
Moved 1007.698 427.6526 430 0.1566031 0.1080246
Moved 1007.729 408.6618 430 0.112643 0.1080246
Moved 1007.759 389.8052 430 0.06899357 0.1080246
Moved 1007.79 375.5447 430 0.03598313 0.1080246
Moved 1007.821 370 430 0.02314816 0.1080246
Moved 1007.851 364.3882 430 0.01015782 0.1080246
Moved 1007.882 362.9926 430 0.006927451 0.1080246
Moved 1007.913 361.8032 430 0.004174113 0.1080246
Moved 1007.944 362 440.2495 0.004629592 0.1343866
Moved 1007.974 381.035 459.725 0.04869223 0.1844779
Moved 1008.005 398.936 489.2848 0.09012967 0.2605061
Moved 1008.036 410.9378 507.9129 0.1179115 0.3084179
Moved 1008.066 421.5716 525.7502 0.1425267 0.3542958
Moved 1008.097 433.0391 541.8547 0.1690719 0.3957168
Moved 1008.128 442.715 557.5724 0.1914698 0.436143
Moved 1008.159 448.6784 569.3568 0.2052741 0.4664526
Moved 1008.189 452.4776 576.2163 0.2140685 0.4840954
Moved 1008.22 453.8762 581.6287 0.217306 0.498016
Moved 1008.251 455 588.7252 0.2199073 0.5162684
Moved 1008.281 455 603.4099 0.2199073 0.5540377
Moved 1008.312 444.222 610.778 0.1949583 0.5729886
Moved 1008.343 437.6806 614.3916 0.1798163 0.5822828
Moved 1008.374 421.8311 620.1911 0.1431274 0.5971993
Moved 1008.404 404.9684 622 0.1040936 0.6018518
Moved 1008.435 390.1122 622 0.06970406 0.6018518
Moved 1008.466 379.7335 622 0.04567931 0.6018518
Moved 1008.497 371.2152 615.5021 0.0259611 0.5851392
Moved 1008.527 362.9922 607.9922 0.006926457 0.5658234
Moved 1008.558 357.5231 598.5692 -0.005733619 0.5415874
Moved 1008.589 351.7117 579.7027 -0.01918589 0.4930623
Moved 1008.619 346.3014 556.2054 -0.03170982 0.4326271
Moved 1008.65 342.2897 522.4761 -0.04099613 0.3458746
Moved 1008.681 341 485.8239 -0.04398147 0.2516046
Moved 1008.712 341 454.7773 -0.04398147 0.1717523
Moved 1008.742 350.1677 425.3293 -0.02276003 0.09601169
Moved 1008.773 356.1068 400.5194 -0.009012024 0.03220005
Moved 1008.804 363.6625 366.3628 0.008477966 -0.05565133
Moved 1008.834 365 354.749 0.01157403 -0.08552229
Moved 1008.865 366.2657 351.2029 0.0145039 -0.09464279
Moved 1008.896 367.364 346.272 0.01704623 -0.1073251
Moved 1008.927 367.7747 343.2252 0.01799713 -0.1151615
Moved 1008.957 368 340.817 0.01851857 -0.1213555
Ended 1008.988 368 339 0.01851857 -0.1260288
Accept 1009.142 0 to
Candidates 1009.142 13 freed feed red gets died read rss fred dress stressed staff sued ted
Began 1010.217 354 415 -0.01388888 0.06944436
Stationary 1010.247 354 415 -0.01388888 0.06944436
Stationary 1010.278 354 415 -0.01388888 0.06944436
Stationary 1010.309 354 415 -0.01388888 0.06944436
Stationary 1010.34 354 415 -0.01388888 0.06944436
Stationary 1010.37 354 415 -0.01388888 0.06944436
Stationary 1010.401 354 415 -0.01388888 0.06944436
Stationary 1010.432 354 415 -0.01388888 0.06944436
Moved 1010.462 354 445.5623 -0.01388888 0.1480512
Moved 1010.493 354 477.7607 -0.01388888 0.230866
Moved 1010.524 367.9801 511.4252 0.01847237 0.3174517
Moved 1010.555 383.5439 552.814 0.0544997 0.4239043
Moved 1010.585 398.5888 586.8132 0.0893259 0.5113506
Moved 1010.616 410.0964 609.8433 0.1159638 0.5705845
Moved 1010.647 419.3795 627.9142 0.1374527 0.6170633
Moved 1010.677 426.7586 641.2643 0.1545338 0.6514
Moved 1010.708 432.859 655.577 0.168655 0.6882122
Moved 1010.739 433.8145 656.8145 0.1708667 0.691395
Moved 1010.77 435 660.1622 0.1736111 0.7000055
Moved 1010.8 436.5653 663.5653 0.1772345 0.7087583
Moved 1010.831 438.9719 667.9438 0.1828054 0.7200201
Moved 1010.862 441.3772 671.7544 0.1883731 0.7298208
Moved 1010.892 442 673.5 0.1898148 0.7343105
Moved 1010.923 445.103 677.103 0.1969976 0.7435775
Moved 1010.954 445 679.5 0.1967593 0.7497426
Moved 1010.985 446 679.6996 0.199074 0.7502559
Moved 1011.015 446 680.5 0.199074 0.7523148
Expand 1011.015
Moved 1011.046 447.2078 682.2078 0.2018699 0.7567071
Stationary 1011.077 447 682 0.2013889 0.7561726
Moved 1011.107 447 683.3117 0.2013889 0.7595464
Moved 1011.138 447 684.0337 0.2013889 0.7614033
Stationary 1011.169 447 684.0337 0.2013889 0.7614033
Stationary 1011.2 447 684.0337 0.2013889 0.7614033
Stationary 1011.23 447 684 0.2013889 0.7613168
Stationary 1011.261 447 684 0.2013889 0.7613168
Stationary 1011.292 447 684 0.2013889 0.7613168
Stationary 1011.323 447 684 0.2013889 0.7613168
Moved 1011.353 440.8318 668.5942 0.1871108 0.7216928
Moved 1011.384 438.912 661.472 0.1826667 0.7033744
Moved 1011.415 434.6233 640.7397 0.1727391 0.6500507
Moved 1011.445 428.2 617.0002 0.1578704 0.5889922
Moved 1011.476 421.981 593.9365 0.1434744 0.5296721
Moved 1011.507 417.1805 577.1316 0.1323622 0.4864495
Moved 1011.538 411.3506 563.7013 0.1188673 0.4519065
Moved 1011.568 403.151 551.2517 0.09988655 0.419886
Moved 1011.599 395.9282 541.5709 0.08316715 0.3949868
Moved 1011.63 390.4758 535.7137 0.07054587 0.3799221
Moved 1011.66 386.097 531.194 0.06040971 0.3682971
Moved 1011.691 381.432 527.716 0.04961113 0.3593517
Moved 1011.722 379.3143 524.3143 0.04470905 0.3506024
Moved 1011.753 376.904 522.9039 0.03912956 0.3469751
Moved 1011.783 374.5007 520.5007 0.03356655 0.340794
Moved 1011.814 367.2852 505.5704 0.01686394 0.302393
Moved 1011.845 364.731 500.731 0.01095136 0.289946
Moved 1011.875 365 499.5306 0.01157403 0.2868584
Moved 1011.906 381.4182 491.4745 0.04957914 0.2661381
Moved 1011.937 391.9866 489.003 0.07404317 0.2597813
Moved 1011.968 413.6067 486.5992 0.1240896 0.2535988
Moved 1011.998 436.7086 486 0.1775662 0.2520575
Moved 1012.029 465.5956 486 0.2444342 0.2520575
Moved 1012.06 493.8429 486 0.3098215 0.2520575
Moved 1012.09 532.9995 505.9998 0.4004616 0.3034972
Moved 1012.121 562.3391 518.4869 0.4683775 0.3356145
Moved 1012.152 583 528 0.5162038 0.3600822
Moved 1012.183 597.1179 535.9246 0.5488841 0.3804643
Moved 1012.213 613.3928 545.2245 0.5865574 0.4043839
Moved 1012.244 623.3889 550.9259 0.6096964 0.419048
Moved 1012.275 631.0696 556.0696 0.627476 0.4322778
Moved 1012.305 634.1405 558.1405 0.6345845 0.437604
Moved 1012.336 635.3885 558 0.6374733 0.4372427
Moved 1012.367 637.7943 559.7943 0.6430424 0.4418577
Moved 1012.398 639.1005 560 0.6460658 0.4423867
Moved 1012.428 640.5 561 0.6493056 0.4449587
Moved 1012.459 641 561.7601 0.650463 0.4469136
Moved 1012.49 642.5 562 0.6539352 0.4475308
Moved 1012.52 643.1896 563.1896 0.6555314 0.4505903
Stationary 1012.551 643 563 0.6550926 0.4501028
Moved 1012.582 644.1794 563 0.6578228 0.4501028
Moved 1012.613 644 564.133 0.6574074 0.4530169
Moved 1012.643 645.3132 564 0.6604472 0.4526748
Ended 1012.674 645.3132 564 0.6604472 0.4526748
Accept 1012.766 8 dress
Began 1013.381 393 468 0.07638891 0.2057612
Stationary 1013.411 393 468 0.07638891 0.2057612
Moved 1013.442 417.8461 468 0.133903 0.2057612
Moved 1013.473 460.3407 468 0.2322702 0.2057612
Moved 1013.503 503.1733 477.1038 0.3314196 0.2291763
Moved 1013.534 560.2925 479.1616 0.46364 0.234469
Moved 1013.565 596.886 481 0.5483472 0.2391974
Moved 1013.596 625.6907 481 0.6150248 0.2391974
Moved 1013.626 639.5 482 0.6469907 0.2417695
Moved 1013.657 647.694 484 0.6659582 0.2469135
Moved 1013.688 654.6104 485 0.6819685 0.2494856
Moved 1013.718 659.7042 486 0.6937598 0.2520575
Moved 1013.749 662.1155 487.1155 0.6993415 0.2549267
Moved 1013.78 664.4299 487 0.7046989 0.2546296
Moved 1013.811 665.8356 487.8356 0.7079527 0.2567787
Moved 1013.841 667.0358 488 0.7107309 0.2572016
Moved 1013.872 669.445 488 0.7163078 0.2572016
Ended 1013.903 670.5 489.5 0.71875 0.2610596
PhraseEnd 1013.964
