he is just like everyone else
he is just like everyone else
Basic
Radial

0.6 0.6
432 388.8
Began 584.571 472 394 0.2592593 0.01543206
Stationary 584.6017 472 394 0.2592593 0.01543206
Moved 584.6325 456.3916 401.8694 0.2231288 0.03567232
Moved 584.6632 447.3332 405.5556 0.2021602 0.0451533
Moved 584.6939 437.8693 408.2827 0.1802531 0.05216727
Moved 584.7246 430.6989 410 0.1636548 0.05658428
Moved 584.7554 423.9613 412.0193 0.1480586 0.06177808
Moved 584.7861 419.4736 413 0.1376703 0.06430033
Moved 584.8168 416.5996 413 0.1310176 0.06430033
Moved 584.8476 413.7312 414 0.1243777 0.06687239
Moved 584.8783 411.9303 414 0.1202091 0.06687239
Moved 584.909 410.8093 414 0.1176141 0.06687239
Moved 584.9398 408.4431 415 0.1121367 0.06944436
Moved 584.9705 406.7863 415 0.1083016 0.06944436
Moved 585.0012 405.6266 415 0.1056172 0.06944436
Moved 585.0319 404.8368 415 0.1037889 0.06944436
Moved 585.0627 402.7455 415 0.09894798 0.06944436
Moved 585.0934 400.7202 415 0.09425978 0.06944436
Moved 585.1241 399.6748 415 0.09183974 0.06944436
Moved 585.1548 398.751 415 0.0897015 0.06944436
Moved 585.1856 397.7797 415 0.08745293 0.06944436
Moved 585.2163 393 415 0.07638891 0.06944436
Moved 585.247 386.1591 416.2803 0.06055355 0.07273728
Moved 585.2778 375.3825 423.4631 0.03560762 0.09121168
Moved 585.3085 348.5737 448.4263 -0.02644971 0.1554173
Moved 585.3392 340.6035 456.3965 -0.04489933 0.1759168
Moved 585.37 322.1922 475.1091 -0.08751798 0.2240459
Moved 585.4007 309.3161 489.8549 -0.1173239 0.2619725
Moved 585.4315 297.8203 503.1797 -0.1439346 0.2962441
Moved 585.4621 289.2458 513.9236 -0.1637828 0.3238776
Moved 585.4929 281.0851 523.3724 -0.1826735 0.3481799
Moved 585.5236 274.0017 529.9983 -0.19907 0.3652218
Moved 585.5543 269.2262 534.7738 -0.2101246 0.3775045
Moved 585.585 263.5544 539.4457 -0.2232538 0.3895207
Moved 585.6158 258.8136 544.1865 -0.2342279 0.4017141
Moved 585.6465 256 546.4604 -0.2407407 0.4075628
Moved 585.6772 252.9685 548 -0.2477582 0.4115225
Moved 585.7079 251.0928 549 -0.2521 0.4140946
Ended 585.7387 251 549 -0.2523148 0.4140946
