that is a very odd question
Stationary 2771.219 178 363 -0.4212963 -0.06430049
Stationary 2771.25 178 363 -0.4212963 -0.06430049
Stationary 2771.281 178 363 -0.4212963 -0.06430049
Stationary 2771.312 178 363 -0.4212963 -0.06430049
Ended 2771.342 178 363 -0.4212963 -0.06430049
Accept 2771.404 0 is
Candidates 2771.404 5 a s d z x
Began 2772.51 327 289 -0.07638887 -0.2546296
Stationary 2772.541 327 289 -0.07638887 -0.2546296
Stationary 2772.572 327 289 -0.07638887 -0.2546296
Stationary 2772.603 327 289 -0.07638887 -0.2546296
Stationary 2772.633 327 289 -0.07638887 -0.2546296
Stationary 2772.664 327 289 -0.07638887 -0.2546296
Stationary 2772.695 327 289 -0.07638887 -0.2546296
Stationary 2772.726 327 289 -0.07638887 -0.2546296
Stationary 2772.756 327 289 -0.07638887 -0.2546296
Stationary 2772.787 327 289 -0.07638887 -0.2546296
Stationary 2772.818 327 289 -0.07638887 -0.2546296
Moved 2772.849 327 305.5777 -0.07638887 -0.2119916
Moved 2772.879 318.9136 337.8624 -0.09510741 -0.1289549
Moved 2772.91 311.9458 360.1264 -0.1112365 -0.07169135
Moved 2772.941 306.9622 376.6324 -0.1227727 -0.02923769
Moved 2772.971 301.2065 394.3807 -0.1360962 0.01641116
Moved 2773.002 297.7369 406.0525 -0.1441276 0.04643122
Moved 2773.033 294.8667 415.3998 -0.1507714 0.0704728
Moved 2773.064 293.3246 423.3509 -0.1543413 0.09092303
Moved 2773.094 292 431.1047 -0.1574074 0.110866
Moved 2773.125 292 437.8494 -0.1574074 0.1282133
Moved 2773.156 292 443.9152 -0.1574074 0.1438148
Moved 2773.187 292 450.4537 -0.1574074 0.1606318
Moved 2773.218 296.7849 456.3671 -0.1463313 0.1758412
Moved 2773.248 310.3143 463.1047 -0.1150133 0.1931706
Moved 2773.279 330.2491 468.4164 -0.06886771 0.2068322
Moved 2773.31 351.9355 470.9908 -0.01866773 0.2134536
Moved 2773.34 371.1031 472 0.02570172 0.2160493
Moved 2773.371 384.5 472 0.05671293 0.2160493
Moved 2773.402 396.8806 472 0.08537174 0.2160493
Moved 2773.433 406.4803 472 0.1075934 0.2160493
Moved 2773.463 413.0493 472 0.1227994 0.2160493
Moved 2773.494 419.5589 472 0.1378678 0.2160493
Moved 2773.525 425.7984 472 0.1523112 0.2160493
Moved 2773.556 431.5557 472 0.1656382 0.2160493
Moved 2773.586 434.1367 472 0.1716128 0.2160493
Moved 2773.617 436.6949 472 0.1775344 0.2160493
Ended 2773.648 438 472 0.1805556 0.2160493
Accept 2773.74 0 a
Candidates 2773.74 13 very cry beth bell cell cy credit veto fy betty creek bath ct
Began 2774.847 515 483 0.3587963 0.2443414
Stationary 2774.878 515 483 0.3587963 0.2443414
Stationary 2774.908 515 483 0.3587963 0.2443414
Stationary 2774.939 515 483 0.3587963 0.2443414
Stationary 2774.97 515 483 0.3587963 0.2443414
Stationary 2775 515 483 0.3587963 0.2443414
Stationary 2775.031 515 483 0.3587963 0.2443414
Stationary 2775.062 515 483 0.3587963 0.2443414
Stationary 2775.093 515 483 0.3587963 0.2443414
Stationary 2775.124 515 483 0.3587963 0.2443414
Moved 2775.154 493.0778 483 0.3080504 0.2443414
Moved 2775.185 472.28 475.14 0.2599074 0.2241254
Moved 2775.216 419.6018 453.0118 0.1379672 0.1672115
Moved 2775.247 375.5 436 0.03587961 0.1234567
Moved 2775.277 341.9351 421.8212 -0.04181683 0.08698855
Moved 2775.308 321.2312 413.6705 -0.08974254 0.06602495
Moved 2775.339 301.164 403.082 -0.1361944 0.03879119
Moved 2775.369 286.9119 395.9559 -0.1691854 0.02046275
Moved 2775.4 271.5216 387.3477 -0.2048111 -0.001677721
Moved 2775.431 266.6049 385.3025 -0.2161923 -0.006938078
Moved 2775.462 264.8585 383.8585 -0.220235 -0.01065219
Moved 2775.492 262 383 -0.2268519 -0.01286016
Moved 2775.523 259.4677 381.4677 -0.2327136 -0.01680123
Moved 2775.554 258 380.5987 -0.2361111 -0.01903636
Moved 2775.585 256.5 380 -0.2395834 -0.02057613
Moved 2775.615 256 379.157 -0.2407407 -0.02274439
Moved 2775.646 254.6473 379 -0.2438719 -0.02314815
Stationary 2775.677 255 379 -0.2430556 -0.02314815
Moved 2775.708 254 379 -0.2453704 -0.02314815
Ended 2775.738 254 378 -0.2453704 -0.02572024
Accept 2775.831 0 very
Candidates 2775.831 13 odd is if odds id ps kids of pd pa off pass his
Began 2776.937 221 427 -0.3217593 0.1003086
Stationary 2776.968 221 427 -0.3217593 0.1003086
Stationary 2776.999 221 427 -0.3217593 0.1003086
Stationary 2777.03 221 427 -0.3217593 0.1003086
Stationary 2777.06 221 427 -0.3217593 0.1003086
Stationary 2777.091 221 427 -0.3217593 0.1003086
Stationary 2777.122 221 427 -0.3217593 0.1003086
Stationary 2777.153 221 427 -0.3217593 0.1003086
Stationary 2777.183 221 427 -0.3217593 0.1003086
Stationary 2777.214 221 427 -0.3217593 0.1003086
Stationary 2777.245 221 427 -0.3217593 0.1003086
Stationary 2777.275 221 427 -0.3217593 0.1003086
Stationary 2777.306 221 427 -0.3217593 0.1003086
Stationary 2777.337 221 427 -0.3217593 0.1003086
Stationary 2777.368 221 427 -0.3217593 0.1003086
Stationary 2777.398 221 427 -0.3217593 0.1003086
Stationary 2777.429 221 427 -0.3217593 0.1003086
Stationary 2777.46 221 427 -0.3217593 0.1003086
Stationary 2777.491 221 427 -0.3217593 0.1003086
Stationary 2777.521 221 427 -0.3217593 0.1003086
Stationary 2777.552 221 427 -0.3217593 0.1003086
Stationary 2777.583 221 427 -0.3217593 0.1003086
Stationary 2777.614 221 427 -0.3217593 0.1003086
Stationary 2777.644 221 427 -0.3217593 0.1003086
Stationary 2777.675 221 427 -0.3217593 0.1003086
Stationary 2777.706 221 427 -0.3217593 0.1003086
Stationary 2777.737 221 427 -0.3217593 0.1003086
Stationary 2777.767 221 427 -0.3217593 0.1003086
Stationary 2777.798 221 427 -0.3217593 0.1003086
Stationary 2777.829 221 427 -0.3217593 0.1003086
Stationary 2777.86 221 427 -0.3217593 0.1003086
Stationary 2777.89 221 427 -0.3217593 0.1003086
Stationary 2777.921 221 427 -0.3217593 0.1003086
Stationary 2777.952 221 427 -0.3217593 0.1003086
Stationary 2777.983 221 427 -0.3217593 0.1003086
Stationary 2778.013 221 427 -0.3217593 0.1003086
Stationary 2778.044 221 427 -0.3217593 0.1003086
Stationary 2778.075 221 427 -0.3217593 0.1003086
Stationary 2778.105 221 427 -0.3217593 0.1003086
Stationary 2778.136 221 427 -0.3217593 0.1003086
Stationary 2778.167 221 427 -0.3217593 0.1003086
Stationary 2778.198 221 427 -0.3217593 0.1003086
Stationary 2778.229 221 427 -0.3217593 0.1003086
Stationary 2778.259 221 427 -0.3217593 0.1003086
Stationary 2778.29 221 427 -0.3217593 0.1003086
Stationary 2778.321 221 427 -0.3217593 0.1003086
Stationary 2778.352 221 427 -0.3217593 0.1003086
Stationary 2778.382 221 427 -0.3217593 0.1003086
Stationary 2778.413 221 427 -0.3217593 0.1003086
Stationary 2778.444 221 427 -0.3217593 0.1003086
Stationary 2778.474 221 427 -0.3217593 0.1003086
Stationary 2778.505 221 427 -0.3217593 0.1003086
Stationary 2778.536 221 427 -0.3217593 0.1003086
Stationary 2778.567 221 427 -0.3217593 0.1003086
Stationary 2778.597 221 427 -0.3217593 0.1003086
Stationary 2778.628 221 427 -0.3217593 0.1003086
Stationary 2778.659 221 427 -0.3217593 0.1003086
Stationary 2778.69 221 427 -0.3217593 0.1003086
Moved 2778.72 230.16 427 -0.3005555 0.1003086
Moved 2778.751 230.5435 427 -0.2996679 0.1003086
Stationary 2778.782 231 427 -0.2986111 0.1003086
Moved 2778.813 232.2232 427 -0.2957796 0.1003086
Moved 2778.844 233.1279 427 -0.2936855 0.1003086
Moved 2778.874 234.0862 427 -0.2914672 0.1003086
Moved 2778.905 236.21 427 -0.2865508 0.1003086
Moved 2778.936 237.3729 427 -0.283859 0.1003086
Moved 2778.966 239.5 434 -0.2789352 0.1183127
Moved 2778.997 241.632 434.632 -0.274 0.1199383
Ended 2779.028 242 435 -0.2731481 0.1208847
Accept 2780.442 0 odd
Candidates 2780.442 13 see as s add are a at was se ad assess war ads
Began 2782.44 284 360 -0.1759259 -0.07201654
Moved 2782.471 276.4104 360 -0.1934945 -0.07201654
Moved 2782.502 258.5627 360 -0.2348087 -0.07201654
Moved 2782.532 238.5 360 -0.28125 -0.07201654
Moved 2782.563 216.6234 350.5247 -0.3318904 -0.09638727
Moved 2782.594 209.4553 349.0911 -0.3484832 -0.1000744
Moved 2782.625 195.9011 346.2253 -0.3798586 -0.1074453
Moved 2782.656 183.9588 343.7917 -0.4075027 -0.1137045
Moved 2782.686 175.6843 342.8422 -0.4266567 -0.1161467
Moved 2782.717 167.9244 342 -0.4446193 -0.1183128
Moved 2782.748 161.312 342 -0.4599259 -0.1183128
Moved 2782.779 156.1206 341 -0.471943 -0.1208849
Moved 2782.809 146.7384 338.6846 -0.4936611 -0.1268401
Moved 2782.84 139.5815 336.8605 -0.510228 -0.1315318
Moved 2782.871 133.6635 335 -0.5239272 -0.1363169
Moved 2782.901 128.8576 333.4288 -0.5350519 -0.1403582
Moved 2782.932 125.5568 331.5568 -0.5426926 -0.1451729
Moved 2782.963 122.6877 331 -0.5493339 -0.146605
Moved 2782.994 120.1065 330 -0.5553089 -0.149177
Moved 2783.024 118.68 330 -0.558611 -0.149177
Moved 2783.055 116.8007 329 -0.5629615 -0.151749
Moved 2783.086 114.7443 327.7443 -0.5677215 -0.1549787
Moved 2783.117 113.9879 328 -0.5694725 -0.1543211
Stationary 2783.147 113.9879 328 -0.5694725 -0.1543211
Moved 2783.178 113 328 -0.5717592 -0.1543211
Ended 2783.209 113 328 -0.5717592 -0.1543211
Accept 2783.27 0 see
Delete 2783.27 LeftSwipe
Began 2784.377 213 380 -0.3402778 -0.02057613
Stationary 2784.408 213 380 -0.3402778 -0.02057613
Stationary 2784.439 213 380 -0.3402778 -0.02057613
Stationary 2784.469 213 380 -0.3402778 -0.02057613
Stationary 2784.5 213 380 -0.3402778 -0.02057613
Stationary 2784.531 213 380 -0.3402778 -0.02057613
Stationary 2784.562 213 380 -0.3402778 -0.02057613
Stationary 2784.592 213 380 -0.3402778 -0.02057613
Stationary 2784.623 213 380 -0.3402778 -0.02057613
Stationary 2784.654 213 380 -0.3402778 -0.02057613
Stationary 2784.685 213 380 -0.3402778 -0.02057613
Moved 2784.715 203.5421 380 -0.3621712 -0.02057613
Stationary 2784.746 204 380 -0.3611111 -0.02057613
Moved 2784.777 203 380 -0.3634259 -0.02057613
Stationary 2784.807 203 380 -0.3634259 -0.02057613
Stationary 2784.838 203 380 -0.3634259 -0.02057613
Moved 2784.869 202.1017 380 -0.3655052 -0.02057613
Stationary 2784.9 202 380 -0.3657407 -0.02057613
Stationary 2784.93 202 380 -0.3657407 -0.02057613
Stationary 2784.961 202 380 -0.3657407 -0.02057613
Stationary 2784.992 202 380 -0.3657407 -0.02057613
Stationary 2785.023 202 380 -0.3657407 -0.02057613
Stationary 2785.053 202 380 -0.3657407 -0.02057613
Stationary 2785.084 202 380 -0.3657407 -0.02057613
Stationary 2785.115 202 380 -0.3657407 -0.02057613
Moved 2785.146 215.9191 389.3064 -0.3335205 0.003360034
Moved 2785.176 235.2139 395.5802 -0.2888568 0.0194964
Moved 2785.207 262.9078 404.1724 -0.2247504 0.0415955
Moved 2785.238 290.7452 411.9363 -0.1603121 0.06156438
Moved 2785.269 320.617 419.6927 -0.09116437 0.08151403
Moved 2785.299 343.9975 423.7139 -0.0370429 0.09185669
Moved 2785.33 361.9333 427 0.004475116 0.1003086
Moved 2785.361 371.3554 429.1185 0.02628575 0.1057573
Moved 2785.392 376.9975 430.9975 0.03934602 0.1105902
Moved 2785.422 378.3713 431 0.04252613 0.1105966
Moved 2785.453 378 433.5 0.04166663 0.1170266
Moved 2785.484 363.8168 443.9466 0.008835196 0.1438956
Moved 2785.515 333.709 458.6455 -0.06085882 0.1817014
Moved 2785.545 324.1062 461.9697 -0.08308758 0.1902511
Moved 2785.576 310.8016 466.5331 -0.1138853 0.2019883
Moved 2785.607 298.4004 469.3999 -0.1425917 0.2093619
Moved 2785.637 289.1936 473.2688 -0.1639036 0.2193127
Moved 2785.668 282.7118 474.1441 -0.1789078 0.221564
Moved 2785.699 278.6577 474 -0.1882925 0.2211934
Moved 2785.73 269.3121 467.5491 -0.2099256 0.2046016
Moved 2785.76 253.537 445.1265 -0.2464422 0.1469301
Moved 2785.791 245.0567 425.1323 -0.2660725 0.0955049
Moved 2785.822 238.1439 404.7194 -0.2820743 0.04300262
Moved 2785.853 236 391.8278 -0.287037 0.009845137
Moved 2785.884 236 383.2314 -0.287037 -0.01226504
Moved 2785.914 236 376.7426 -0.287037 -0.02895418
Moved 2785.945 236 373.5 -0.287037 -0.03729432
Moved 2785.976 243.7652 373 -0.269062 -0.03858032
Moved 2786.007 266 391 -0.2175926 0.007715971
Moved 2786.037 286.6084 407.3786 -0.169888 0.04984204
Moved 2786.068 306.7143 428.8163 -0.1233466 0.1049801
Moved 2786.099 323.8596 445.8596 -0.08365835 0.1488158
Moved 2786.129 340.1895 460.1421 -0.04585768 0.1855506
Moved 2786.16 359.7076 473.5472 -0.0006769101 0.2200286
Moved 2786.191 379.8617 488.3298 0.04597604 0.2580497
Moved 2786.222 401.1151 501.6969 0.09517372 0.2924302
Moved 2786.252 421.2298 509.9612 0.1417357 0.313686
Moved 2786.283 439.1739 514.529 0.183273 0.3254346
Moved 2786.314 455.3544 516.3924 0.2207277 0.3302273
Moved 2786.344 463.9302 517 0.2405792 0.33179
Moved 2786.375 470.6898 517 0.2562265 0.33179
Moved 2786.406 473.7252 506.8243 0.2632529 0.3056181
Moved 2786.437 469.8732 488.1046 0.2543361 0.2574705
Moved 2786.468 455.034 460.344 0.2199861 0.1860699
Moved 2786.498 433.9188 422.8477 0.1711082 0.0896287
Moved 2786.529 417.7475 390.4949 0.1336747 0.006416932
Moved 2786.56 406.5 364 0.1076389 -0.06172839
Moved 2786.591 400.7322 334.3222 0.0942875 -0.1380603
Moved 2786.621 397.8816 312.1712 0.08768886 -0.195033
Moved 2786.652 398 292.0523 0.08796295 -0.2467791
Moved 2786.683 396.4622 276.7735 0.08440336 -0.2860765
Moved 2786.714 396 263.3637 0.08333336 -0.3205666
Moved 2786.744 395 256.4207 0.08101851 -0.3384241
Moved 2786.775 395 249.6909 0.08101851 -0.3557332
Moved 2786.806 395 244.655 0.08101851 -0.3686856
Ended 2786.836 395 242 0.08101851 -0.3755144
Candidates 2786.867 13 again design station austin strain version session stain certain stadium adhesion drain aggression
Began 2787.697 381 271 0.04861106 -0.300926
Stationary 2787.728 381 271 0.04861106 -0.300926
Stationary 2787.759 381 271 0.04861106 -0.300926
Moved 2787.79 367.4676 289.8873 0.01728604 -0.2523475
Moved 2787.82 359.9049 305.2852 -0.0002201398 -0.2127439
Moved 2787.851 351.2574 328.3135 -0.02023746 -0.1535146
Moved 2787.882 346.3172 344.0485 -0.03167316 -0.1130442
Moved 2787.912 342.693 357.228 -0.04006252 -0.07914609
Moved 2787.943 340.803 367.5909 -0.0444374 -0.05249274
Moved 2787.974 340 375.205 -0.04629632 -0.03290906
Moved 2788.005 339 383.1462 -0.04861111 -0.01248418
Moved 2788.035 339 391.3279 -0.04861111 0.008559325
Moved 2788.066 339 401.3156 -0.04861111 0.0342477
Moved 2788.097 345.2651 417.2651 -0.03410846 0.0752703
Moved 2788.128 362.3998 452.0664 0.005555152 0.1647798
Moved 2788.158 378.9959 481.9918 0.04397194 0.2417483
Moved 2788.189 396.3172 510.2127 0.08406748 0.314333
Moved 2788.22 408.9619 527.9493 0.1133378 0.3599518
Moved 2788.251 421.4308 547.0038 0.1422008 0.4089605
Moved 2788.281 433.1749 561.6249 0.1693864 0.4465659
Moved 2788.312 442.5 573 0.1909722 0.4758229
Moved 2788.343 451.5227 583.697 0.2118582 0.5033357
Moved 2788.374 459.0854 592.1281 0.2293643 0.5250207
Moved 2788.404 463.9142 597.8284 0.2405421 0.5396819
Moved 2788.435 467.3382 601.3382 0.2484681 0.5487093
Moved 2788.466 470.3262 604.3262 0.2553847 0.5563946
Moved 2788.497 471.5 606.5 0.2581018 0.5619856
Moved 2788.527 473.0672 609.0672 0.2617296 0.5685884
Moved 2788.558 474.2404 610.2404 0.2644454 0.5716059
Moved 2788.589 475 611 0.2662037 0.5735595
Moved 2788.62 476.5 612.5 0.2696759 0.5774176
Moved 2788.65 477.5 613 0.2719907 0.5787036
Moved 2788.681 477.7217 614 0.272504 0.5812756
Moved 2788.712 478.5 614 0.2743055 0.5812756
Moved 2788.743 478 615 0.2731481 0.5838476
Moved 2788.773 479 615.9869 0.275463 0.5863858
Expand 2788.773
Stationary 2788.804 479 616 0.275463 0.5864196
Moved 2788.835 479 617.5 0.275463 0.5902777
Moved 2788.865 479 617 0.275463 0.5889916
Moved 2788.896 480 617 0.2777778 0.5889916
Moved 2788.927 480 618.5 0.2777778 0.5928496
Moved 2788.958 480 618 0.2777778 0.5915637
Stationary 2788.989 480 618 0.2777778 0.5915637
Stationary 2789.019 480 618 0.2777778 0.5915637
Stationary 2789.05 480 618 0.2777778 0.5915637
Stationary 2789.081 480 618 0.2777778 0.5915637
Moved 2789.111 476.1228 618 0.2688027 0.5915637
Moved 2789.142 465.7421 608.0649 0.2447733 0.5660104
Moved 2789.173 456.0802 604.3868 0.222408 0.5565504
Moved 2789.204 448.3706 599.2471 0.2045615 0.5433308
Moved 2789.234 440.5546 593.5546 0.1864689 0.5286896
Moved 2789.265 434.8115 586.8115 0.1731747 0.5113464
Moved 2789.296 430.0685 578.6028 0.1621957 0.4902334
Moved 2789.327 429.0132 573.0397 0.1597529 0.4759251
Moved 2789.357 429 564.4295 0.1597223 0.4537795
Moved 2789.388 429 556.5179 0.1597223 0.4334306
Moved 2789.419 429 550 0.1597223 0.4166666
Moved 2789.45 429 543.4926 0.1597223 0.3999295
Moved 2789.48 429 535.861 0.1597223 0.3803008
Moved 2789.511 429 527.2604 0.1597223 0.35818
Moved 2789.542 429 519.9941 0.1597223 0.3394909
Moved 2789.573 437 512.3563 0.1782407 0.3198465
Moved 2789.603 439 506.5965 0.1828703 0.305032
Moved 2789.634 442.0743 501.8514 0.1899867 0.2928277
Moved 2789.665 443.5782 498.4219 0.1934679 0.2840067
Moved 2789.696 446.4508 494.5492 0.2001176 0.2740462
Moved 2789.726 449.3204 490.6796 0.2067602 0.2640936
Moved 2789.757 454.7877 487.2123 0.2194159 0.2551756
Moved 2789.788 459.4731 485.2634 0.2302619 0.2501631
Moved 2789.818 466.8272 483.3909 0.2472852 0.2453469
Moved 2789.849 474.4114 481.5295 0.2648412 0.2405594
Moved 2789.88 481.9654 482 0.2823272 0.2417695
Moved 2789.911 489.5834 482 0.2999616 0.2417695
Moved 2789.941 498.9426 482 0.3216264 0.2417695
Moved 2789.972 506.5 482 0.3391203 0.2417695
Moved 2790.003 514.4857 482 0.3576058 0.2417695
Moved 2790.034 522.0853 489 0.3751975 0.2597736
Moved 2790.064 528.7009 491.9003 0.3905115 0.2672333
Moved 2790.095 533.6484 494.3242 0.401964 0.2734676
Moved 2790.126 538.617 497.3085 0.4134653 0.2811432
Moved 2790.157 543.6164 500.6164 0.4250379 0.2896511
Moved 2790.188 545.0527 502.0527 0.4283628 0.2933454
Moved 2790.218 546.5553 504 0.431841 0.2983539
Moved 2790.249 549.4323 506.4323 0.4385005 0.3046097
Moved 2790.28 550.3729 507.3729 0.4406779 0.3070289
Moved 2790.311 551 508.8796 0.4421297 0.3109042
Moved 2790.341 551 510.3593 0.4421297 0.3147101
Moved 2790.372 551 511.1964 0.4421297 0.3168631
Stationary 2790.403 551 511 0.4421297 0.3163579
Stationary 2790.433 551 511 0.4421297 0.3163579
Moved 2790.464 520.8162 498.4081 0.3722596 0.2839714
Moved 2790.495 507.3188 491.7913 0.3410158 0.2669528
Moved 2790.526 496 486 0.3148148 0.2520575
Moved 2790.556 486.5248 480.6832 0.2928815 0.2383827
Moved 2790.587 475.8978 474.9318 0.2682819 0.22359
Moved 2790.618 466.3767 466.2825 0.2462424 0.2013439
Moved 2790.649 460.0028 459.0027 0.231488 0.1826202
Moved 2790.679 447.7221 446.7221 0.2030604 0.1510341
Moved 2790.71 431.9234 432.9233 0.1664893 0.1155435
Moved 2790.741 415.6773 415.6773 0.1288826 0.07118641
Moved 2790.771 404.7405 404.7405 0.103566 0.04305686
Moved 2790.802 391.7916 394.2333 0.07359177 0.01603201
Moved 2790.833 366.8781 381.439 0.01592149 -0.01687501
Moved 2790.864 343.9517 371.3569 -0.0371488 -0.04280639
Moved 2790.895 318.7782 361.8334 -0.09542093 -0.06730092
Moved 2790.925 301.0907 355.4182 -0.1363642 -0.08380113
Moved 2790.956 287.685 351.537 -0.1673958 -0.09378354
Moved 2790.987 276.1006 350.0201 -0.1942117 -0.09768505
Moved 2791.018 264.6421 349.1605 -0.2207359 -0.09989584
Moved 2791.048 254.1636 349 -0.2449917 -0.1003086
Moved 2791.079 242 349 -0.2731481 -0.1003086
Moved 2791.11 229.2575 349 -0.3026447 -0.1003086
Moved 2791.14 215.9036 349 -0.3335564 -0.1003086
Moved 2791.171 197.7568 349 -0.3755629 -0.1003086
Moved 2791.202 184.0831 349 -0.407215 -0.1003086
Moved 2791.233 168.5201 349 -0.4432404 -0.1003086
Moved 2791.263 157.3475 349 -0.4691029 -0.1003086
Moved 2791.294 146.8675 349 -0.4933622 -0.1003086
Moved 2791.325 138.4111 348.4704 -0.5129372 -0.1016709
Moved 2791.356 131.184 348 -0.5296667 -0.1028807
Moved 2791.386 124.4416 347 -0.5452741 -0.1054527
Moved 2791.417 121.1362 347 -0.5529255 -0.1054527
Ended 2791.448 120 347 -0.5555555 -0.1054527
Cancel 2791.509
Began 2791.909 341 406 -0.04398147 0.04629618
Moved 2791.94 302.7708 394.9938 -0.1324749 0.01798806
Moved 2791.97 264.4581 386.5888 -0.2211619 -0.003629653
Moved 2792.001 239.4076 380.7573 -0.2791491 -0.01862852
Moved 2792.032 212.6892 375.0421 -0.3409972 -0.03332813
Moved 2792.063 195.2783 372.6556 -0.3813004 -0.03946602
Moved 2792.094 183.3041 371.0608 -0.4090182 -0.043568
Moved 2792.124 173.6212 370.207 -0.4314325 -0.04576389
Moved 2792.155 164.0054 368.3351 -0.4536913 -0.05057833
Moved 2792.186 156.3911 367.4637 -0.4713169 -0.05281982
Moved 2792.217 150.9051 365.9526 -0.4840159 -0.05670641
Moved 2792.247 144.1142 365.0571 -0.4997356 -0.05900952
Moved 2792.278 137.5498 363.1833 -0.514931 -0.06382899
Moved 2792.308 130.5 361.5 -0.53125 -0.06815843
Moved 2792.339 121.2271 358.8068 -0.5527149 -0.07508557
