a very traditional way to dress
Moved 3632.889 315.2803 579.3121 -0.1035178 0.4920579
Moved 3632.919 356.3489 589.2529 -0.008451691 0.5176257
Moved 3632.95 375.5 594 0.03587961 0.5298353
Moved 3632.981 388.0168 595.2542 0.06485373 0.5330611
Moved 3633.012 396.9866 595 0.0856172 0.5324073
Moved 3633.042 404.2644 595 0.1024639 0.5324073
Moved 3633.073 410.3456 595 0.1165407 0.5324073
Moved 3633.104 415.8441 595 0.1292688 0.5324073
Moved 3633.135 421.3804 595 0.1420843 0.5324073
Ended 3633.165 427.3702 595 0.1559496 0.5324073
Accept 3633.288 0 a
Candidates 3633.288 13 car vast case cat vary bar cast bad base bat bag bay carr
Began 3634.087 391 399 0.07175922 0.02829214
Stationary 3634.117 391 399 0.07175922 0.02829214
Moved 3634.148 391 414.1379 0.07175922 0.06722698
Moved 3634.179 384 446.6854 0.0555556 0.1509397
Moved 3634.21 384 499.992 0.0555556 0.2880451
Moved 3634.24 399.7155 533.3849 0.091934 0.3739323
Moved 3634.271 407.9712 554.9327 0.1110444 0.4293537
Moved 3634.302 418.8082 572.5698 0.1361301 0.4747165
Moved 3634.333 431.1515 586.3818 0.1647024 0.510241
Moved 3634.363 444.98 599.98 0.196713 0.5452161
Moved 3634.394 458.7166 610.2299 0.2285105 0.5715789
Moved 3634.425 470.9885 619.4914 0.2569178 0.5953996
Moved 3634.456 480.7584 624.8792 0.2795333 0.6092572
Moved 3634.486 487.4126 628.4126 0.2949366 0.618345
Moved 3634.517 491.4769 630.4769 0.3043447 0.6236545
Moved 3634.548 493.9125 631.9125 0.3099827 0.627347
Moved 3634.578 496 632.658 0.3148148 0.6292642
Moved 3634.609 497.4193 633 0.3181002 0.6301439
Moved 3634.64 498.188 634.188 0.3198798 0.6331996
Moved 3634.67 499.5 634 0.3229167 0.632716
Moved 3634.701 502.4151 634 0.3296645 0.632716
Moved 3634.732 509.5338 635 0.3461429 0.6352879
Moved 3634.763 517.841 635 0.3653727 0.6352879
Moved 3634.793 522.7568 635 0.3767518 0.6352879
Moved 3634.824 526.1359 635 0.384574 0.6352879
Moved 3634.855 528.5 635 0.3900464 0.6352879
Moved 3634.885 529.1393 635 0.3915261 0.6352879
Expand 3634.885
Moved 3634.916 530 627.002 0.3935185 0.614717
Moved 3634.947 530 624.1992 0.3935185 0.6075082
Moved 3634.978 525.3234 618.6638 0.382693 0.593271
Moved 3635.008 517.7691 613.8461 0.3652063 0.5808797
Moved 3635.039 506.5115 606.3836 0.339147 0.5616861
Moved 3635.07 489.5 595.4286 0.2997685 0.5335097
Moved 3635.101 471.2853 585.4488 0.2576049 0.5078415
Moved 3635.131 445.9465 572.1679 0.1989503 0.4736827
Moved 3635.162 424.4446 560.7223 0.1491773 0.4442444
Moved 3635.193 406.0681 552.034 0.106639 0.421898
Moved 3635.223 392.6959 545.848 0.07568498 0.4059874
Moved 3635.254 382.8965 540.9483 0.05300124 0.3933855
Moved 3635.285 374.1307 536.4205 0.03271003 0.3817398
Moved 3635.316 367.8774 532.9387 0.01823465 0.3727847
Moved 3635.346 361.1652 529.1652 0.00269711 0.363079
Moved 3635.377 359 528 -0.002314796 0.3600822
Stationary 3635.408 359 528 -0.002314796 0.3600822
Stationary 3635.438 359 528 -0.002314796 0.3600822
Stationary 3635.469 359 528 -0.002314796 0.3600822
Stationary 3635.5 359 528 -0.002314796 0.3600822
Moved 3635.531 371.1824 533.0922 0.02588511 0.3731795
Moved 3635.561 383.3147 536.463 0.05396922 0.381849
Moved 3635.592 394.5815 537 0.08004963 0.3832304
Moved 3635.623 405.0323 537 0.1042416 0.3832304
Moved 3635.654 414.3071 537 0.1257109 0.3832304
Moved 3635.684 423.7864 537 0.1476537 0.3832304
Moved 3635.715 429.8117 537 0.1616012 0.3832304
Moved 3635.746 437.0743 537 0.1784127 0.3832304
Moved 3635.776 441.1279 537 0.1877962 0.3832304
Moved 3635.807 446.3409 537 0.1998633 0.3832304
Moved 3635.838 450.6837 530 0.209916 0.3652262
Moved 3635.868 453.1001 527.8999 0.2155095 0.3598247
Moved 3635.899 455.8554 527 0.2218876 0.3575102
Moved 3635.93 457.6566 524.3434 0.2260569 0.3506775
Moved 3635.961 458 522.9565 0.2268519 0.3471102
Moved 3635.991 458 519.1946 0.2268519 0.3374345
Moved 3636.022 458 514.4291 0.2268519 0.3251776
Moved 3636.053 443.7924 508.9308 0.1939637 0.3110358
Moved 3636.083 424.7421 500.6533 0.149866 0.289746
Moved 3636.114 403.2722 494.9349 0.1001672 0.2750383
Moved 3636.145 383.8742 489.3926 0.05526434 0.2607834
Moved 3636.176 365.3528 483.7842 0.01239061 0.2463586
Moved 3636.207 345.9966 477.9988 -0.03241539 0.2314785
Moved 3636.237 331.7597 473.752 -0.06537099 0.2205554
Moved 3636.268 322.0129 471.2532 -0.087933 0.2141286
Moved 3636.299 313.7748 470 -0.1070028 0.2109053
Moved 3636.329 304.524 466.8413 -0.1284167 0.2027811
Moved 3636.36 295.264 465.088 -0.1498518 0.1982716
Moved 3636.391 283.6538 464 -0.1767272 0.1954732
Moved 3636.421 260.0049 458.7015 -0.2314703 0.1818453
Moved 3636.452 233.4562 450.4368 -0.2929255 0.1605885
Moved 3636.483 199.6858 433.7334 -0.3710976 0.117627
Moved 3636.514 174.6913 415.7755 -0.4289554 0.07143888
Moved 3636.544 150.5668 396.1191 -0.4847991 0.02088252
Moved 3636.575 134.8295 382.3579 -0.5212279 -0.01451163
Moved 3636.606 120.8801 368.3201 -0.5535184 -0.05061711
Moved 3636.636 111.7411 358.7411 -0.5746734 -0.07525448
Moved 3636.667 102 349.5 -0.5972223 -0.09902263
Moved 3636.698 97.42767 342.4277 -0.6078063 -0.1172128
Moved 3636.729 92.4024 338.2012 -0.6194388 -0.1280835
Moved 3636.759 88.5 335.5 -0.6284723 -0.1350309
Moved 3636.79 85.746 333.746 -0.6348472 -0.1395423
Ended 3636.821 85.746 333.746 -0.6348472 -0.1395423
Cancel 3636.913
Began 3637.281 379 478 0.04398147 0.2314814
Stationary 3637.312 379 478 0.04398147 0.2314814
Moved 3637.343 285.8433 450.8824 -0.171659 0.1617344
Moved 3637.374 235.9007 440.6689 -0.2872669 0.1354651
Moved 3637.405 187.3053 430.4507 -0.3997562 0.1091839
Moved 3637.435 149.2617 422.5654 -0.4878201 0.08890277
Moved 3637.466 109.1733 408.815 -0.5806174 0.05353649
Ended 3637.497 109.1733 408.815 -0.5806174 0.05353649
Accept 3637.558 0 car
Delete 3637.558 LeftSwipe
Began 3638.817 401 479 0.09490739 0.2340534
Stationary 3638.848 401 479 0.09490739 0.2340534
Moved 3638.879 396.5421 465.2138 0.08458813 0.1985951
Moved 3638.91 388.3782 448.5129 0.06569038 0.15564
Moved 3638.94 379.4712 421.1203 0.04507214 0.08518587
Moved 3638.971 375.4821 399.3748 0.03583818 0.02925614
Moved 3639.002 372.736 383.4159 0.02948145 -0.0117904
Moved 3639.032 371 371.9659 0.025463 -0.04124009
Moved 3639.063 370 364.1207 0.02314816 -0.06141803
Moved 3639.094 366.8118 357.6236 0.01576801 -0.07812868
Moved 3639.125 365.0547 356.0547 0.01170059 -0.08216394
Moved 3639.156 351.8158 356 -0.01894484 -0.0823046
Moved 3639.186 333.0988 379.0514 -0.0622712 -0.02301597
Moved 3639.217 321.4397 395.3404 -0.08925989 0.01887953
Moved 3639.248 312.0492 416.5518 -0.1109972 0.07343566
Moved 3639.278 305.8436 438.7039 -0.1253621 0.1304112
Moved 3639.309 302.1605 459.8768 -0.1338878 0.1848682
Moved 3639.34 301 482.3698 -0.1365741 0.2427206
Moved 3639.371 301 506.746 -0.1365741 0.3054167
Moved 3639.401 300.2508 521.7462 -0.1383084 0.3439972
Moved 3639.432 298.5012 533.4965 -0.1423583 0.3742193
Moved 3639.463 296.7597 540.4805 -0.1463895 0.3921823
Moved 3639.493 296 546.5176 -0.1481481 0.4077099
Moved 3639.524 294 550.8755 -0.1527778 0.4189183
Moved 3639.555 293 554.1981 -0.1550926 0.4274642
Moved 3639.585 291.0612 557.8777 -0.1595807 0.4369281
Moved 3639.616 291 561.5222 -0.1597222 0.4463017
Moved 3639.647 291 567.2316 -0.1597222 0.4609866
Moved 3639.678 291 573.7611 -0.1597222 0.4777805
Moved 3639.708 295.4904 578.283 -0.1493279 0.4894108
Moved 3639.739 301.2303 582.1152 -0.136041 0.4992673
Moved 3639.77 307.6404 587.7603 -0.1212028 0.5137865
Moved 3639.801 319.8812 594.9406 -0.09286766 0.5322545
Moved 3639.831 337.8258 599.4037 -0.05132908 0.5437337
Moved 3639.862 354.9317 601.8474 -0.01173218 0.550019
Moved 3639.893 377.8219 602 0.04125436 0.5504114
Moved 3639.923 384.8008 603.3602 0.05740911 0.5539098
Moved 3639.954 398.0636 603 0.08811006 0.5529835
Moved 3639.985 408.0337 603 0.111189 0.5529835
Moved 3640.016 418.0948 603 0.1344787 0.5529835
Moved 3640.046 427.1184 603 0.1553667 0.5529835
Moved 3640.077 436.4654 603 0.1770033 0.5529835
Moved 3640.108 449.2146 594.7571 0.2065153 0.5317825
Moved 3640.138 460.0249 595 0.2315391 0.5324073
Moved 3640.169 470.0616 595 0.2547721 0.5324073
Ended 3640.2 473 595 0.2615741 0.5324073
Candidates 3640.323 13 very vary ceo cry carey veto carry castro battery vast bath cat betty
Began 3641.828 391 458 0.07175922 0.180041
Stationary 3641.859 391 458 0.07175922 0.180041
Stationary 3641.889 391 458 0.07175922 0.180041
Moved 3641.92 391 482.5 0.07175922 0.2430555
Moved 3641.951 391 501.2958 0.07175922 0.2913985
Moved 3641.982 385.3559 519.8378 0.05869418 0.3390888
Moved 3642.012 384 535.8528 0.0555556 0.3802797
Moved 3642.043 382.985 547.0752 0.05320589 0.4091439
Moved 3642.074 382.2188 554.3435 0.05143255 0.4278381
Moved 3642.104 381.4536 559.0928 0.0496611 0.4400535
Moved 3642.135 381 564.6287 0.04861106 0.4542919
Moved 3642.166 379.2817 566.7183 0.04463365 0.4596662
Moved 3642.197 378.516 569.484 0.0428611 0.4667798
Moved 3642.227 376.7486 572.2514 0.03876984 0.4738975
Moved 3642.258 374.994 574.006 0.03470838 0.4784103
Moved 3642.289 372.537 575 0.02902091 0.480967
Moved 3642.32 367.5494 576 0.01747549 0.483539
Moved 3642.35 362.0296 576 0.004698137 0.483539
Moved 3642.381 356 576 -0.009259283 0.483539
Moved 3642.412 348.4772 576 -0.02667308 0.483539
Moved 3642.442 342.214 576 -0.04117131 0.483539
Moved 3642.473 336.6585 576 -0.05403121 0.483539
Moved 3642.504 332.7984 576 -0.06296659 0.483539
Moved 3642.535 329.1227 576 -0.0714752 0.483539
Moved 3642.565 326.5 576 -0.07754628 0.483539
Moved 3642.596 324.6276 576 -0.08188049 0.483539
Moved 3642.627 320.4023 567.4023 -0.09166126 0.4614257
Moved 3642.657 313.5 563 -0.1076389 0.4501028
Moved 3642.688 302.7985 552.0989 -0.1324108 0.4220649
Moved 3642.719 284.4869 528.3586 -0.1747988 0.3610047
Moved 3642.75 268.3763 507.4705 -0.2120918 0.30728
Moved 3642.78 252.9161 487.4825 -0.2478794 0.2558706
Moved 3642.811 241.121 468.1816 -0.2751828 0.2062283
Moved 3642.842 233.5 454 -0.2928241 0.169753
Moved 3642.872 227.6543 443.3085 -0.3063558 0.1422544
Moved 3642.903 222.1467 433.22 -0.3191049 0.1163066
Moved 3642.934 220 427.317 -0.3240741 0.1011238
Moved 3642.965 219 424.9283 -0.3263889 0.09498027
Moved 3642.995 219 424 -0.3263889 0.09259254
Moved 3643.026 240.711 418.1792 -0.2761318 0.07762136
Moved 3643.057 271.5315 413.6469 -0.2047882 0.06596408
Moved 3643.087 290.7723 409.1754 -0.1602492 0.05446324
Moved 3643.118 307.972 405.4056 -0.1204353 0.04476755
Moved 3643.149 322.7334 405 -0.08626531 0.04372424
Moved 3643.18 330.2803 404 -0.06879569 0.04115226
Moved 3643.21 336 404 -0.05555556 0.04115226
Moved 3643.241 347.104 404 -0.0298518 0.04115226
Moved 3643.272 363.1662 424.1939 0.007329186 0.09309129
Moved 3643.302 380 452.5 0.04629632 0.165895
Moved 3643.333 404.1587 495.1242 0.1022191 0.2755252
Moved 3643.364 417.7384 514.6075 0.1336537 0.3256366
Moved 3643.395 428.8076 529.5096 0.1592769 0.3639649
Moved 3643.425 439.4832 542.6039 0.1839888 0.3976438
Moved 3643.456 449.7129 553.713 0.2076688 0.4262163
Moved 3643.487 457.0388 562.0388 0.2246269 0.4476306
Moved 3643.518 465.3306 570.3306 0.2438207 0.4689572
Moved 3643.548 472.6056 576.6057 0.2606612 0.4850967
Moved 3643.579 478.6213 582.2427 0.2745865 0.4995952
Moved 3643.61 483.7579 586.7579 0.2864765 0.5112085
Moved 3643.64 488.2871 594.4307 0.2969609 0.530943
Moved 3643.671 491.6194 600.2389 0.3046746 0.5458817
Moved 3643.702 493 604.377 0.3078704 0.556525
Moved 3643.733 493 606.14 0.3078704 0.5610596
Stationary 3643.763 493 606 0.3078704 0.5606995
Moved 3643.794 464.1547 606 0.2410989 0.5606995
Moved 3643.825 411.0759 576.0945 0.1182313 0.4837822
Moved 3643.855 372.8982 555.0847 0.02985696 0.4297445
Moved 3643.886 343.716 538.7542 -0.03769442 0.3877421
Moved 3643.917 322.7997 526.8665 -0.08611192 0.3571667
Moved 3643.948 309.8761 520.438 -0.1160276 0.3406327
Moved 3643.978 303 517.5 -0.1319445 0.3330761
Moved 3644.009 300.0356 516 -0.1388064 0.329218
Moved 3644.04 298.5 516 -0.1423611 0.329218
Moved 3644.071 299 516 -0.1412037 0.329218
Stationary 3644.101 299 516 -0.1412037 0.329218
Moved 3644.132 329.396 533.9188 -0.07084265 0.3753054
Moved 3644.163 360.9216 542.2304 0.00213335 0.3966831
Moved 3644.193 389.442 547.1442 0.06815274 0.4093215
Moved 3644.224 416.0391 549.7039 0.1297202 0.415905
Moved 3644.255 443.4652 552.385 0.1932065 0.4228009
Moved 3644.286 485.9533 562.5209 0.2915586 0.4488705
Moved 3644.316 517.2105 571.8026 0.3639132 0.4727432
Moved 3644.347 531.3076 574.2615 0.3965452 0.4790677
Moved 3644.378 537.1925 574 0.4101679 0.478395
Moved 3644.408 539.863 574 0.4163496 0.478395
Moved 3644.439 540.5 574 0.4178241 0.478395
Moved 3644.47 541 564.8117 0.4189815 0.4547625
Moved 3644.5 526.1948 532.7879 0.3847102 0.3723968
Moved 3644.531 509.5375 494.9594 0.3461516 0.2751013
Moved 3644.562 493.0359 461.3991 0.3079534 0.1887837
Moved 3644.593 481.9374 434.5779 0.2822626 0.119799
Moved 3644.624 472.386 408.234 0.2601527 0.0520422
Moved 3644.654 465.4079 387.9277 0.2439997 -0.0001861038
Moved 3644.685 459.4361 367.9626 0.2301762 -0.05153664
Moved 3644.716 456.5321 347.7246 0.2234538 -0.103589
Moved 3644.746 453.7621 330.8105 0.217042 -0.1470923
Moved 3644.777 447.9919 319.9879 0.203685 -0.1749284
Moved 3644.808 438.5077 315.6269 0.1817307 -0.1861448
Moved 3644.838 405.042 316 0.1042638 -0.1851853
Moved 3644.869 367.1776 335.9112 0.01661489 -0.1339733
Moved 3644.9 339.5422 348.9832 -0.04735609 -0.100352
Moved 3644.931 317.1883 360.9059 -0.09910116 -0.06968659
Moved 3644.961 289.633 378.578 -0.1628865 -0.02423361
Moved 3644.992 265.5714 393.3928 -0.2185846 0.01387043
Moved 3645.023 237.6821 410.3245 -0.2831433 0.05741896
Moved 3645.053 225.1529 419.3412 -0.312146 0.08061
Moved 3645.084 208.3824 427.8088 -0.3509667 0.1023889
Moved 3645.115 195.2215 435.0671 -0.3814317 0.1210572
Moved 3645.146 185.4698 441.6868 -0.4040051 0.1380832
Moved 3645.176 178.9046 449.6431 -0.4192024 0.1585471
Moved 3645.207 175.7037 454.2963 -0.4266118 0.170515
Moved 3645.238 175 461.188 -0.4282407 0.1882406
Moved 3645.269 175 467.092 -0.4282407 0.203426
Moved 3645.299 218.491 497.8364 -0.3275672 0.282501
Moved 3645.33 297.8379 521.9676 -0.1438937 0.3445668
Moved 3645.361 353.2494 527 -0.0156264 0.3575102
Moved 3645.391 395.8703 527 0.08303304 0.3575102
Moved 3645.422 439.4701 515.1413 0.1839585 0.3270094
Moved 3645.453 486.7401 502.815 0.2933799 0.2953061
Moved 3645.484 525.3102 492.5438 0.3826624 0.2688884
Ended 3645.514 551 484 0.4421297 0.2469135
Accept 3645.606 0 very
Candidates 3645.606 13 traditional additional approval radical emotional rational critical festival regional seasonal statistical recreational historical
Began 3646.682 419 481 0.1365741 0.2391974
Stationary 3646.712 419 481 0.1365741 0.2391974
Moved 3646.743 380.1594 481 0.04666527 0.2391974
Moved 3646.774 328.7563 496.946 -0.07232348 0.2802109
Moved 3646.804 296.2407 508.6278 -0.1475909 0.3102567
Moved 3646.835 274.1545 516.2818 -0.1987164 0.3299429
Moved 3646.866 261.3699 522.8151 -0.2283105 0.3467464
Moved 3646.897 255.2158 525.8921 -0.242556 0.3546607
Moved 3646.927 250.3759 528.6241 -0.2537595 0.3616874
Moved 3646.958 247.6169 531.3831 -0.260146 0.3687835
Moved 3646.989 245.8547 533.1453 -0.2642253 0.3733161
Moved 3647.02 245 533.5701 -0.2662037 0.3744087
Moved 3647.05 243.6659 534 -0.2692918 0.3755144
Moved 3647.081 239.7948 534 -0.2782528 0.3755144
Moved 3647.112 231.445 520.7417 -0.297581 0.3414137
Moved 3647.142 220.1162 501.5464 -0.3238051 0.2920431
Moved 3647.173 209.766 473.22 -0.3477639 0.2191872
Moved 3647.204 203.1635 448.1442 -0.3630475 0.1546917
Moved 3647.235 202 436.5 -0.3657407 0.1247428
Moved 3647.265 201 427.9509 -0.3680556 0.1027542
Moved 3647.296 201 420.4449 -0.3680556 0.08344866
Moved 3647.327 201 414.9358 -0.3680556 0.06927926
Moved 3647.357 201 412.0568 -0.3680556 0.06187442
Moved 3647.388 210.3449 410 -0.3464237 0.05658428
Moved 3647.419 219.6478 410 -0.3248894 0.05658428
Moved 3647.45 232.8955 421.791 -0.2942233 0.08691093
Moved 3647.48 257.2426 442.2426 -0.2378644 0.1395127
Moved 3647.511 301.895 491.0441 -0.1345024 0.2650311
Moved 3647.542 329.3237 523.6179 -0.07100994 0.3488113
Moved 3647.573 353.9439 552.7327 -0.01401871 0.423695
Moved 3647.603 382.2578 582.2578 0.05152255 0.4996341
Moved 3647.634 404.5262 604.5262 0.1030699 0.5569088
Moved 3647.665 419.4065 616.5549 0.1375151 0.5878469
Moved 3647.695 426.5 620.5 0.1539352 0.5979937
Ended 3647.726 426.5 620.5 0.1539352 0.5979937
Accept 3647.88 0 traditional
Candidates 3647.88 13 at art fast day say gay are way sat fat away assay far
Began 3648.678 369 469 0.02083332 0.2083333
Stationary 3648.709 369 469 0.02083332 0.2083333
Moved 3648.74 383.2098 496.3596 0.05372633 0.2787027
Moved 3648.771 416.5937 549.7187 0.131004 0.4159431
Moved 3648.801 439.3264 577.658 0.1836259 0.4878034
Moved 3648.832 468.789 609.789 0.2518263 0.5704449
Moved 3648.863 487.4952 625.746 0.2951278 0.6114866
Moved 3648.894 499 635.5 0.3217593 0.636574
Moved 3648.924 502.9224 639.8448 0.3308389 0.6477488
Moved 3648.955 504 641 0.3333333 0.65072
Stationary 3648.986 504 641 0.3333333 0.65072
Stationary 3649.016 504 641 0.3333333 0.65072
Moved 3649.047 484.3468 635.6821 0.2878399 0.6370422
Moved 3649.078 463.5297 624.2648 0.2396521 0.6076769
Moved 3649.109 430.9324 611.3108 0.1641953 0.5743589
Moved 3649.139 404.7026 604.6006 0.1034783 0.5571002
Moved 3649.17 383.4303 600.6329 0.05423685 0.5468951
Moved 3649.201 367.5019 600 0.01736542 0.5452674
Moved 3649.231 359.2413 600 -0.001756301 0.5452674
Moved 3649.262 354.4703 610.1187 -0.01280015 0.5712927
Moved 3649.293 350.8897 616.331 -0.02108872 0.587271
Moved 3649.323 350 624.6293 -0.02314816 0.6086143
Moved 3649.354 350 642.8342 -0.02314816 0.6554375
Moved 3649.385 350 651.4642 -0.02314816 0.677634
Moved 3649.416 358.662 665.155 -0.003097157 0.7128472
Moved 3649.447 362.5931 674.7794 0.006002685 0.7376011
Moved 3649.477 366.3604 683.081 0.01472304 0.758953
Moved 3649.508 371.5444 691.0888 0.02672315 0.7795492
Moved 3649.539 377.0669 698.067 0.03950675 0.7974972
Moved 3649.569 381.5939 703.5939 0.04998584 0.8117126
Moved 3649.6 384.8046 706.8046 0.05741815 0.8199707
Moved 3649.631 388.5 709.5 0.06597221 0.8269031
Moved 3649.661 392.5338 713.2669 0.07530957 0.8365918
Moved 3649.692 395.0363 715 0.08110255 0.8410493
Moved 3649.723 397.3474 717.3475 0.08645236 0.8470871
Moved 3649.754 397 718 0.0856481 0.8487654
Moved 3649.784 398.5 718 0.08912037 0.8487654
Moved 3649.815 398 718 0.08796295 0.8487654
Stationary 3649.846 398 718 0.08796295 0.8487654
Expand 3649.846
Stationary 3649.876 398 718 0.08796295 0.8487654
Moved 3649.907 390.2443 718 0.07001003 0.8487654
Moved 3649.938 385 718 0.05787035 0.8487654
Moved 3649.969 382.0281 707.0844 0.05099098 0.8206901
Moved 3650 377.2802 699.8406 0.04000038 0.8020589
Moved 3650.03 373.5365 691.6094 0.03133446 0.7808883
Moved 3650.061 371.1085 684.3255 0.02571414 0.7621539
Moved 3650.092 369 676.2026 0.02083332 0.7412617
Moved 3650.122 366.6514 670.3029 0.01539687 0.7260876
Moved 3650.153 366 664.7775 0.01388888 0.711876
Moved 3650.184 364.4391 660.8783 0.01027584 0.7018473
Moved 3650.214 362.6779 655.3558 0.006198784 0.6876432
Moved 3650.245 359.9078 649.8156 -0.0002134343 0.6733939
Moved 3650.276 357.1562 643.4686 -0.006582886 0.6570692
Moved 3650.307 353.5009 637.2513 -0.01504426 0.6410785
Moved 3650.337 349.0097 629.0145 -0.0254405 0.6198932
Moved 3650.368 344.2601 618.7802 -0.03643503 0.5935702
Moved 3650.399 339 609 -0.04861111 0.5684156
Moved 3650.429 336.0243 603.0729 -0.05549933 0.5531709
Moved 3650.46 335 599.2761 -0.05787035 0.5434055
Moved 3650.491 334 596.5266 -0.06018519 0.5363337
Moved 3650.522 334 594.0737 -0.06018519 0.5300249
Moved 3650.552 334 591.3474 -0.06018519 0.5230128
Moved 3650.583 343.814 588.598 -0.03746758 0.5159413
Moved 3650.614 347.2963 584.8519 -0.0294068 0.5063062
Moved 3650.645 352.8072 580.1928 -0.01665011 0.4943229
Moved 3650.675 358.5825 575.4175 -0.003281335 0.4820409
Moved 3650.706 363.048 571.952 0.007055601 0.4731275
Moved 3650.737 368.8298 567.0851 0.02043932 0.4606097
Moved 3650.767 371.5186 564.4813 0.02666354 0.4539128
Moved 3650.798 378.0284 560.9858 0.04173239 0.4449222
Moved 3650.829 382.7689 557.2311 0.05270571 0.4352652
Moved 3650.86 387 554.5 0.06250004 0.4282407
Moved 3650.89 387.9283 553.0717 0.06464899 0.424567
Moved 3650.921 389.297 551.703 0.06781717 0.4210467
Moved 3650.952 389 549.9468 0.06712963 0.4165297
Moved 3650.982 389 548.0833 0.06712963 0.4117368
Moved 3651.013 375.8004 548 0.0365749 0.4115225
Moved 3651.044 362.0518 548 0.004749497 0.4115225
Moved 3651.074 346.1628 559.4186 -0.03203054 0.4408913
Moved 3651.105 332.0434 565.6957 -0.06471435 0.4570361
Moved 3651.136 316.3408 573.9955 -0.1010629 0.4783833
Moved 3651.167 301.4165 580.2917 -0.1356099 0.4945774
Moved 3651.198 288.5488 584.8628 -0.1653962 0.5063342
Moved 3651.228 276.6205 587.2759 -0.1930081 0.5125408
Moved 3651.259 265.8743 588 -0.2178836 0.5144032
Moved 3651.29 256.5908 588 -0.2393731 0.5144032
Moved 3651.32 248.5 588 -0.2581019 0.5144032
Moved 3651.351 243.0211 588 -0.2707846 0.5144032
Moved 3651.382 239.2522 588 -0.2795089 0.5144032
Moved 3651.413 236.5 588 -0.2858796 0.5144032
Moved 3651.443 234.0453 589 -0.2915618 0.5169753
Moved 3651.474 233 589.6992 -0.2939815 0.5187736
Moved 3651.505 231.9224 590 -0.296476 0.5195472
Moved 3651.535 230.5 591.5 -0.2997685 0.5234053
Moved 3651.566 230 592.5 -0.3009259 0.5259773
Moved 3651.597 228.9439 592 -0.3033707 0.5246913
Moved 3651.627 225.8858 593 -0.3104495 0.5272633
Moved 3651.658 220.366 594 -0.3232267 0.5298353
Moved 3651.689 215.3565 594 -0.3348229 0.5298353
Moved 3651.72 208.8214 594 -0.3499504 0.5298353
Moved 3651.75 204.291 594 -0.3604376 0.5298353
Moved 3651.781 199 594 -0.3726852 0.5298353
Moved 3651.812 195.9324 595 -0.3797861 0.5324073
Moved 3651.843 193.1981 596 -0.3861155 0.5349793
Moved 3651.873 190.4307 596.5693 -0.3925215 0.5364435
Moved 3651.904 187.9871 598 -0.3981779 0.5401233
Moved 3651.935 186 599.7873 -0.4027778 0.5447203
Moved 3651.966 183.3771 600.6229 -0.4088494 0.5468696
Moved 3651.996 183 602.0485 -0.4097222 0.5505362
Moved 3652.027 181 604.1152 -0.4143519 0.5558518
Moved 3652.058 180 604.6085 -0.4166667 0.5571206
Moved 3652.088 180 605 -0.4166667 0.5581275
Ended 3652.119 180 606 -0.4166667 0.5606995
Accept 3652.18 7 way
Began 3652.825 337 424 -0.05324075 0.09259254
Stationary 3652.856 337 424 -0.05324075 0.09259254
Moved 3652.887 337 437.9439 -0.05324075 0.1284565
Moved 3652.918 329.4548 454.2713 -0.07070656 0.1704508
