this is a non profit organization
Ended 494.7575 430 390 0.162037 0.005143954
Accept 494.8189 0 a
Began 495.3412 426 213 0.1527777 -0.4501029
Stationary 495.372 426 213 0.1527777 -0.4501029
Stationary 495.4026 426 213 0.1527777 -0.4501029
Stationary 495.4333 426 213 0.1527777 -0.4501029
Stationary 495.4641 426 213 0.1527777 -0.4501029
Stationary 495.4948 426 213 0.1527777 -0.4501029
Moved 495.5256 426 202.4425 0.1527777 -0.477257
Moved 495.5563 426 199.9015 0.1527777 -0.4837924
Moved 495.587 426 197.0022 0.1527777 -0.4912496
Moved 495.6177 426 195.5721 0.1527777 -0.4949277
Moved 495.6485 426 193.696 0.1527777 -0.4997529
Moved 495.6792 426 192.6261 0.1527777 -0.5025049
Moved 495.7407 426 191.9725 0.1527777 -0.5041859
Stationary 495.7714 426 192 0.1527777 -0.5041152
Stationary 495.8021 426 192 0.1527777 -0.5041152
Moved 495.8329 426 209.8301 0.1527777 -0.4582559
Moved 495.8635 426 240.8817 0.1527777 -0.3783906
Moved 495.8942 426 258.1223 0.1527777 -0.3340478
Moved 495.925 426 268.9567 0.1527777 -0.3061814
Moved 495.9557 436.0043 289.0152 0.1759359 -0.2545906
Moved 495.9864 446.3596 325.079 0.1999066 -0.161834
Moved 496.0171 457.4443 364.4885 0.2255656 -0.06047213
Moved 496.0479 471.0214 420.8303 0.2569939 0.08443993
Moved 496.0786 479.4994 457.6231 0.276619 0.1790716
Moved 496.1093 488.9718 490.8873 0.298546 0.2646276
Moved 496.14 495.1274 509.3821 0.3127948 0.3121968
Moved 496.1707 499.8665 520.2998 0.3237651 0.3402772
Moved 496.2015 502.3043 528.6086 0.3294081 0.3616476
Moved 496.2322 503.8802 532.8802 0.333056 0.3726341
Moved 496.2629 505 535.7163 0.3356481 0.3799287
Moved 496.2936 505 537.154 0.3356481 0.3836265
Moved 496.3243 506 538 0.337963 0.3858024
Moved 496.3551 488.58 516.4833 0.2976389 0.3304612
Moved 496.3859 445.5791 457.8687 0.1980998 0.1797035
Moved 496.4165 419.402 413.5236 0.1375046 0.06564717
Moved 496.4473 407 387.5 0.1087963 -0.001286047
Moved 496.478 397.4957 365.9915 0.08679569 -0.05660642
Moved 496.5088 390.9888 350.972 0.0717333 -0.09523674
Moved 496.5395 386.3652 341.5479 0.06103059 -0.1194757
Moved 496.5702 382.7252 333.1755 0.05260457 -0.1410096
Moved 496.6009 380 325.5114 0.04629632 -0.1607217
Moved 496.6317 378 319.7685 0.04166663 -0.1754926
Moved 496.6624 377 316.0103 0.03935188 -0.1851587
Moved 496.6931 377 314 0.03935188 -0.1903292
Ended 496.7238 375.9956 312.9956 0.0370269 -0.1929125
Candidates 496.8159 13 nov non big nih noun nod bob club mob mog min blood mig
Began 497.799 378 410 0.04166663 0.05658428
Stationary 497.8299 378 410 0.04166663 0.05658428
Stationary 497.8606 378 410 0.04166663 0.05658428
Stationary 497.8914 378 410 0.04166663 0.05658428
Moved 497.9221 389.1466 410 0.06746899 0.05658428
Moved 497.9528 396.3446 418.9189 0.08413106 0.07952399
Moved 497.9835 408.9437 428.9297 0.1132956 0.1052717
Moved 498.0143 419.442 438.0815 0.1375972 0.1288103
Moved 498.045 433.8254 459.5556 0.1708922 0.1840421
Moved 498.0757 443.7208 477.4417 0.1937983 0.2300453
Moved 498.1064 449.1122 491.449 0.2062784 0.2660724
Moved 498.1371 451.6485 499.5939 0.2121492 0.2870213
Moved 498.1679 453.5 509 0.2164352 0.3112139
Moved 498.1986 454.394 513.7881 0.2185048 0.3235289
Moved 498.2293 454 518.876 0.2175926 0.3366152
Moved 498.26 456.7949 524.5898 0.2240623 0.3513112
Moved 498.2908 461.6707 530.3414 0.2353488 0.3661044
Ended 498.3215 462 531 0.2361111 0.3677982
Accept 498.3829 1 non
Began 498.7824 626 556 0.6157407 0.4320986
Stationary 498.8131 626 556 0.6157407 0.4320986
Stationary 498.8438 626 556 0.6157407 0.4320986
Stationary 498.8745 626 556 0.6157407 0.4320986
Stationary 498.9053 626 556 0.6157407 0.4320986
Stationary 498.936 626 556 0.6157407 0.4320986
Stationary 498.9667 626 556 0.6157407 0.4320986
Stationary 498.9975 626 556 0.6157407 0.4320986
Stationary 499.0282 626 556 0.6157407 0.4320986
Stationary 499.0589 626 556 0.6157407 0.4320986
Moved 499.0896 614.7092 564.1454 0.5896045 0.4530487
Moved 499.1204 609.5979 566.8007 0.577773 0.4598783
Moved 499.1511 590.3462 568.6654 0.5332087 0.4646743
Moved 499.1818 559.5836 569 0.4619991 0.4655349
Moved 499.2125 529.2302 569 0.3917366 0.4655349
Moved 499.2432 485.7195 561.3837 0.2910173 0.4459457
Moved 499.2739 452.8843 557 0.21501 0.4346707
Moved 499.3047 425.4368 555.3046 0.151474 0.4303102
Moved 499.3354 397.3588 551.7799 0.08647879 0.4212445
Moved 499.3661 376.4231 550 0.03801634 0.4166666
Moved 499.3969 361.1483 549 0.00265797 0.4140946
Moved 499.4276 350.0838 548 -0.02295424 0.4115225
Moved 499.4583 339.3232 547 -0.04786293 0.4089505
Moved 499.489 333.9082 545.7271 -0.06039759 0.4056765
Moved 499.5198 325.7057 543.8529 -0.07938484 0.4008562
Moved 499.5505 314.615 541.323 -0.1050579 0.3943492
Moved 499.5812 304.3619 538.454 -0.1287918 0.38697
Moved 499.6119 295.7526 535.5842 -0.1487208 0.379589
Moved 499.6426 290.7043 533.7043 -0.1604067 0.3747537
Moved 499.6734 288.2051 533 -0.1661919 0.3729423
Moved 499.7041 285.5 531.5 -0.1724537 0.3690843
Moved 499.7348 284.9474 532 -0.1737327 0.3703703
Moved 499.7656 284 531 -0.1759259 0.3677982
Moved 499.7963 283 530 -0.1782407 0.3652262
Stationary 499.827 283 530 -0.1782407 0.3652262
Moved 499.8577 283 528.6255 -0.1782407 0.361691
Stationary 499.8884 283 528.6255 -0.1782407 0.361691
Moved 499.9191 283 527.8984 -0.1782407 0.3598208
Stationary 499.9499 283 527.8984 -0.1782407 0.3598208
Stationary 499.9807 283 527.8984 -0.1782407 0.3598208
Moved 500.0114 283 526.8976 -0.1782407 0.357247
Stationary 500.0421 283 526.8976 -0.1782407 0.357247
Stationary 500.0728 283 527 -0.1782407 0.3575102
Moved 500.1035 291.3706 527 -0.1588643 0.3575102
Moved 500.1343 299.1989 527 -0.1407432 0.3575102
Moved 500.165 319.8369 527 -0.09297024 0.3575102
Moved 500.1957 356.4147 527 -0.008299251 0.3575102
Moved 500.2264 392.3963 527 0.07499149 0.3575102
Moved 500.2571 418.7329 534 0.1359559 0.3755144
Moved 500.2879 441.8933 534 0.1895678 0.3755144
Moved 500.3186 462.4707 534 0.2372006 0.3755144
Moved 500.3493 484.751 534 0.2887756 0.3755144
Moved 500.3801 498.3261 534 0.3201993 0.3755144
Moved 500.4108 507.4193 534 0.3412485 0.3755144
Moved 500.4415 512.2236 534 0.3523693 0.3755144
Moved 500.4722 518.1871 534 0.3661739 0.3755144
Moved 500.5029 521.9658 534 0.3749207 0.3755144
Moved 500.5337 524.6385 534 0.3811077 0.3755144
Moved 500.5644 526.4077 534 0.3852028 0.3755144
Moved 500.5951 527.5 534 0.3877315 0.3755144
Moved 500.6258 528.2377 534 0.3894392 0.3755144
Stationary 500.6566 528.2377 534 0.3894392 0.3755144
Moved 500.6873 529 526.1293 0.3912036 0.3552709
Stationary 500.718 529 525.8922 0.3912036 0.3546609
Moved 500.7488 529 525 0.3912036 0.3523662
Moved 500.7795 529 521.1966 0.3912036 0.3425837
Moved 500.8102 512.6003 509.2753 0.3532415 0.311922
Moved 500.841 481.418 486.612 0.2810601 0.2536317
Moved 500.8717 450.0038 468.4636 0.2083423 0.2069537
Moved 500.9024 407.4019 447.201 0.1097267 0.1522659
Moved 500.9331 375.5896 433.7948 0.03608703 0.1177849
Moved 500.9638 349.019 423.5768 -0.02541905 0.09150418
Moved 500.9945 332.3447 417.2906 -0.06401698 0.07533576
Moved 501.0253 319.4843 412.7937 -0.09378647 0.06376973
Moved 501.056 309.1017 408.0508 -0.1178202 0.05157105
Moved 501.0867 296.7572 402.0543 -0.1463953 0.03614791
Moved 501.1175 284.347 394.1735 -0.1751228 0.01587821
Moved 501.1482 276.4036 388.4036 -0.1935103 0.001037857
Moved 501.1789 271.8469 386.8469 -0.204058 -0.00296577
Stationary 501.2096 271.8469 386.8469 -0.204058 -0.00296577
Stationary 501.2404 272 387 -0.2037037 -0.002572055
Moved 501.2711 328.9917 420.9328 -0.07177854 0.08470366
Moved 501.3018 378.7568 454.973 0.04341861 0.1722556
Moved 501.3326 413.8209 479.4152 0.1245854 0.2351213
Moved 501.3633 440.7588 500.3991 0.1869416 0.2890922
Moved 501.394 455.6423 509.6423 0.2213942 0.3128658
Moved 501.4247 461.1421 514.071 0.2341253 0.3242567
Moved 501.4554 464.9692 516 0.2429844 0.329218
Moved 501.4861 466 518.5 0.2453704 0.335648
Moved 501.5168 467 519.5 0.2476852 0.3382201
Stationary 501.5476 467 519.5 0.2476852 0.3382201
Moved 501.5783 453.4122 521.098 0.2162319 0.34233
Moved 501.6091 428.2505 521 0.1579873 0.3420781
Moved 501.6398 403.4788 521 0.1006454 0.3420781
Moved 501.6705 378.2496 512.5833 0.04224449 0.3204302
Moved 501.7012 343.6969 508.2828 -0.03773868 0.3093694
Moved 501.732 336.2234 508 -0.05503839 0.3086419
Ended 501.7627 328 506 -0.07407407 0.3034978
Candidates 501.8548 13 profit priority property professor people purpose project properly profile outright prepare opportunity print
Began 502.8073 348 337 -0.0277778 -0.1311728
Stationary 502.8381 348 337 -0.0277778 -0.1311728
Stationary 502.8688 348 337 -0.0277778 -0.1311728
Stationary 502.8995 348 337 -0.0277778 -0.1311728
Moved 502.9302 385.4781 337 0.05897701 -0.1311728
Moved 502.9609 424.8605 337 0.15014 -0.1311728
Moved 502.9917 454.2332 347.0259 0.2181323 -0.1053862
Moved 503.0224 476.3191 348.9027 0.2692571 -0.1005589
Moved 503.0531 493.744 349 0.3095925 -0.1003086
Ended 503.0838 497 349 0.3171296 -0.1003086
Accept 503.1453 0 profit
Began 503.5447 490 454 0.300926 0.169753
Stationary 503.5755 490 454 0.300926 0.169753
Stationary 503.6063 490 454 0.300926 0.169753
Stationary 503.637 490 454 0.300926 0.169753
Moved 503.6676 490 471.5217 0.300926 0.2148191
Moved 503.6984 483 474.3938 0.2847222 0.2222062
Moved 503.7291 483 481.1389 0.2847222 0.2395547
Moved 503.7598 483 488.3265 0.2847222 0.2580414
Moved 503.7906 483 491.8402 0.2847222 0.2670786
Moved 503.8213 483 494.8841 0.2847222 0.2749076
Moved 503.852 483 497.5 0.2847222 0.2816358
Moved 503.8828 483 498.0944 0.2847222 0.2831644
Moved 503.9135 483 500.0812 0.2847222 0.2882746
Moved 503.9441 483 501.374 0.2847222 0.2915997
Moved 503.9749 483 502.2348 0.2847222 0.2938137
Moved 504.0056 483 503.2218 0.2847222 0.2963523
Moved 504.0363 483 504.2499 0.2847222 0.2989965
Moved 504.0671 483 505 0.2847222 0.3009258
Moved 504.0978 483 506.3734 0.2847222 0.3044582
Moved 504.1286 480.8348 506 0.2797102 0.3034978
Moved 504.1593 465.8438 506 0.2450088 0.3034978
Moved 504.19 436.3575 494.0066 0.1767534 0.2726506
Moved 504.2207 407.8708 488.3118 0.110812 0.2580034
Moved 504.2514 383.0235 484.5781 0.0532951 0.2484004
Moved 504.2822 362.3407 482.4176 0.005418261 0.2428435
Moved 504.3129 343.2187 482 -0.03884569 0.2417695
Moved 504.3436 326.8116 482 -0.07682498 0.2417695
Moved 504.3743 312.4787 482 -0.110003 0.2417695
Moved 504.4051 299.1123 482 -0.1409438 0.2417695
Moved 504.4358 290.2922 482 -0.1613607 0.2417695
Moved 504.4665 282.4323 482 -0.1795549 0.2417695
Moved 504.4972 278.94 482 -0.1876389 0.2417695
Moved 504.528 277 482 -0.1921296 0.2417695
Stationary 504.5587 277 482 -0.1921296 0.2417695
Stationary 504.5894 277 482 -0.1921296 0.2417695
Moved 504.6201 277 469.0971 -0.1921296 0.208583
Moved 504.6508 283.3763 451.4208 -0.1773697 0.1631192
Moved 504.6816 303.3803 422.0219 -0.1310642 0.08750483
Moved 504.7123 323.393 401.607 -0.08473843 0.0349973
Moved 504.743 339.7776 387.5779 -0.04681105 -0.001085697
Moved 504.7737 347.753 379.247 -0.02834956 -0.02251284
Moved 504.8044 351.5 375.5 -0.01967594 -0.03215028
Moved 504.8352 352 373.3798 -0.01851852 -0.03760342
Moved 504.8659 353 371.501 -0.01620372 -0.0424356
Moved 504.8966 353 370.5 -0.01620372 -0.04501037
Moved 504.9274 344.5328 370 -0.03580366 -0.04629637
Moved 504.9581 329.1545 370 -0.07140164 -0.04629637
Moved 504.9889 308.6846 370 -0.1187857 -0.04629637
Moved 505.0195 281.491 380.2156 -0.1817337 -0.02002174
Moved 505.0503 257.303 383.1743 -0.2377246 -0.01241197
Moved 505.0807 237.2426 385.9191 -0.2841606 -0.005352114
Moved 505.1118 221.1113 390.9629 -0.3215017 0.007620603
Moved 505.1425 206.6639 395.334 -0.3549447 0.01886325
Moved 505.1732 193.9026 398 -0.3844848 0.02572008
Moved 505.2039 184.71 399 -0.4057639 0.02829214
Moved 505.2346 175.1089 399 -0.4279888 0.02829214
Moved 505.2653 169 399 -0.4421296 0.02829214
Moved 505.296 167.6242 399 -0.4453144 0.02829214
Moved 505.3268 166.6823 399 -0.4474948 0.02829214
Moved 505.3575 167 400 -0.4467593 0.03086416
Stationary 505.3882 167 400 -0.4467593 0.03086416
Moved 505.419 179 400 -0.4189815 0.03086416
Moved 505.4497 204.9404 382.7179 -0.3589341 -0.01358574
Moved 505.4805 242.3421 371.1519 -0.2723563 -0.04333378
Moved 505.5112 277.6252 357.1874 -0.1906823 -0.07925057
Moved 505.5419 305.1358 345.5746 -0.1270005 -0.1091187
Moved 505.5726 332.99 329.7563 -0.06252324 -0.1498039
Moved 505.6033 346.4508 320.6619 -0.03136382 -0.1731949
Moved 505.6341 357.9849 306.0151 -0.004664659 -0.2108665
Moved 505.6648 365.4789 291.0422 0.01268268 -0.2493772
Moved 505.6955 372.7277 277.5447 0.02946218 -0.284093
Moved 505.7262 376.2312 269.3065 0.03757218 -0.3052818
Moved 505.757 379.825 264.35 0.04589121 -0.3180297
Moved 505.7877 382.6426 259.3574 0.05241344 -0.3308709
Moved 505.8184 387.0349 254.9651 0.06258091 -0.342168
Moved 505.8491 391.806 251.194 0.07362504 -0.3518674
Moved 505.8799 396.8322 248.0839 0.08525987 -0.3598666
Moved 505.9106 402.5858 245 0.09857824 -0.3677984
Moved 505.9413 407.6608 244 0.1103259 -0.3703704
Moved 505.972 412 244 0.1203704 -0.3703704
Moved 506.0028 415.1026 278.2313 0.1275524 -0.282327
Moved 506.0335 417.9698 331.4575 0.1341894 -0.1454284
Moved 506.0642 425.3272 388.9723 0.1512204 0.002500667
Moved 506.095 435.1145 423.3434 0.1738762 0.09090384
Moved 506.1257 448.9821 459.4552 0.2059771 0.1837838
Moved 506.1564 460.4688 483.9376 0.2325667 0.2467531
Moved 506.1871 468.9584 499.9167 0.2522184 0.2878517
Moved 506.2179 473.4828 508.4484 0.2626917 0.3097951
Moved 506.2486 475 514.7101 0.2662037 0.3259003
Moved 506.2793 476 519.452 0.2685185 0.3380966
Moved 506.31 476 520.5 0.2685185 0.3407921
Moved 506.3408 476 521 0.2685185 0.3420781
Moved 506.3715 462.871 521 0.2381274 0.3420781
Moved 506.4022 439.0101 502.207 0.1828937 0.2937423
Moved 506.4329 398.7439 466.4948 0.08968492 0.2018897
Moved 506.4637 351.337 421.9033 -0.02005324 0.08719978
Moved 506.4943 312.4292 381.115 -0.1101176 -0.01770844
Moved 506.5251 285.5 350 -0.1724537 -0.09773669
Moved 506.5558 268.3261 330.2138 -0.2122081 -0.148627
Moved 506.5865 255.0852 314.1136 -0.2428583 -0.190037
Moved 506.6173 245.625 301.7813 -0.2647569 -0.221756
Moved 506.648 238.1622 295.4415 -0.282032 -0.2380621
Moved 506.6787 229.4727 286.4727 -0.3021466 -0.2611301
Moved 506.7095 225.8658 282.8658 -0.3104959 -0.2704069
Moved 506.7401 220.9831 278.9831 -0.3217984 -0.2803934
Moved 506.7709 218.485 276 -0.327581 -0.288066
Moved 506.8016 214.2205 273.6103 -0.3374525 -0.2942122
Moved 506.8324 211.7384 270.7385 -0.3431981 -0.3015987
Moved 506.8629 210.1462 270 -0.3468837 -0.303498
Moved 506.8938 208.3201 269 -0.3511109 -0.30607
Moved 506.9246 206.4539 269 -0.3554308 -0.30607
Moved 506.9552 203.5911 280.271 -0.3620576 -0.2770808
Moved 506.986 200.0699 296.5109 -0.3702086 -0.2353115
Moved 507.0167 197.1985 323.2137 -0.3768554 -0.1666315
Moved 507.0473 195.3268 342.366 -0.3811879 -0.1173714
Moved 507.0782 195 352.5 -0.3819444 -0.09130666
Moved 507.1089 192.8871 358.2259 -0.3868355 -0.0765795
Moved 507.1396 191.033 362.967 -0.3911273 -0.06438526
Moved 507.1703 190.1514 365.8486 -0.393168 -0.05697391
Moved 507.201 188.7185 368.2815 -0.3964849 -0.0507164
Moved 507.2318 188 371.2507 -0.3981482 -0.04307963
Moved 507.2625 187 373.1247 -0.4004629 -0.03825961
Moved 507.2932 187 374.9982 -0.4004629 -0.03344092
Moved 507.324 187 381.5 -0.4004629 -0.01671818
Moved 507.3547 208.5594 396.1938 -0.350557 0.02107447
Moved 507.3854 227.6113 411.1509 -0.3064553 0.05954451
Moved 507.4161 246.664 430.664 -0.2623518 0.1097324
Moved 507.4468 277.4753 459.1229 -0.1910294 0.182929
Moved 507.4776 303.6835 486.2039 -0.1303623 0.2525818
Moved 507.5083 328.1275 510.1276 -0.07377888 0.314114
Moved 507.5391 344.368 526.3679 -0.03618528 0.3558845
Moved 507.5698 360.9324 540.9324 0.002158384 0.3933446
Moved 507.6005 372.6208 549.3104 0.02921482 0.414893
Moved 507.6312 377.5 552.5 0.04050931 0.4230966
Moved 507.6619 380 555.0983 0.04629632 0.4297796
Moved 507.6927 382.972 556 0.05317578 0.4320986
Moved 507.7234 384.8445 557.8445 0.05751044 0.4368428
Moved 507.7541 386.1621 558 0.06056041 0.4372427
Moved 507.7848 387.374 558 0.0633657 0.4372427
Moved 507.8156 391.2527 558 0.07234434 0.4372427
Moved 507.8463 403.9498 558 0.1017357 0.4372427
Moved 507.877 423.5348 547.9901 0.1470712 0.411497
Moved 507.9077 446.3417 542.2574 0.1998651 0.3967524
Moved 507.9384 464.4279 538.762 0.2417314 0.3877623
Moved 507.9692 473.669 536.1655 0.2631228 0.3810839
Moved 507.9999 481.3076 534.3462 0.2808046 0.3764048
Moved 508.0306 487.0689 532.4656 0.294141 0.3715678
Moved 508.0613 492.8084 530.5958 0.3074269 0.3667586
Moved 508.0921 496.9258 529 0.3169579 0.3626543
Moved 508.1228 499 525.4025 0.3217593 0.3534013
Moved 508.1535 500 516.6619 0.324074 0.3309205
Moved 508.1842 489.5 500 0.2997685 0.2880658
Moved 508.215 486.885 486.4252 0.2937154 0.2531513
Moved 508.2457 483.0141 474.0565 0.2847549 0.2213386
Moved 508.2764 478.2576 459.7728 0.2737445 0.1846007
Moved 508.3071 469.8185 445.2278 0.2542095 0.1471907
Moved 508.3379 451.3282 415.4923 0.2114079 0.07071063
Moved 508.3686 440.5401 399.3868 0.1864355 0.02928702
Moved 508.3993 433.9576 389.9363 0.1711981 0.00498026
