if you were not so stupid
Moved 2407.11 457.9953 526.7849 0.226841 0.356957
Moved 2407.141 468.0148 556.0446 0.2500344 0.4322132
Moved 2407.171 476.6439 580.8358 0.2700091 0.4959766
Moved 2407.202 483.2711 597.6326 0.2853498 0.5391783
Moved 2407.233 487.9352 610.8704 0.2961462 0.5732263
Moved 2407.264 489.8388 619.5165 0.3005528 0.5954641
Moved 2407.294 490 624.7973 0.300926 0.6090464
Moved 2407.325 490 627.5 0.300926 0.6159979
Moved 2407.356 490 628 0.300926 0.6172838
Moved 2407.386 481.827 629 0.2820069 0.6198559
Moved 2407.417 473.7179 629 0.2632358 0.6198559
Stationary 2407.448 473.7179 629 0.2632358 0.6198559
Moved 2407.479 460.1378 629 0.2318006 0.6198559
Moved 2407.51 444.1126 616.4676 0.1947052 0.5876223
Moved 2407.54 426.0087 606.1478 0.152798 0.5610797
Moved 2407.571 402.8896 591.064 0.09928147 0.5222838
Moved 2407.602 383.3198 574.7665 0.05398094 0.4803663
Moved 2407.632 370.1086 561.1086 0.02339959 0.4452381
Moved 2407.663 352.9787 544.9787 -0.016253 0.4037518
Moved 2407.694 339.4431 530.4431 -0.04758547 0.3663659
Moved 2407.725 328.2414 516.6552 -0.07351538 0.3309031
Moved 2407.755 322.7194 509.579 -0.08629779 0.3127032
Moved 2407.786 321 508 -0.09027779 0.3086419
Ended 2407.817 321 508 -0.09027779 0.3086419
Candidates 2407.97 13 got hit for hour hot hope how hire foot fort not fire hurt
Began 2409.445 419 482 0.1365741 0.2417695
Moved 2409.476 403.3412 482 0.1003269 0.2417695
Moved 2409.506 376.138 468.2552 0.03735642 0.2064176
Moved 2409.537 344.9792 456.3264 -0.03477042 0.1757366
Moved 2409.568 326.5774 450.8591 -0.07736713 0.1616747
Moved 2409.599 314.1674 447.0558 -0.106094 0.1518924
Moved 2409.629 308.1775 446 -0.1199595 0.1491768
Ended 2409.66 306.7362 446 -0.1232959 0.1491768
Cancel 2409.721
Began 2410.367 497 203 0.3171296 -0.4758231
Stationary 2410.397 497 203 0.3171296 -0.4758231
Moved 2410.428 497 224.9016 0.3171296 -0.4194918
Moved 2410.459 497 263.1569 0.3171296 -0.3210985
Moved 2410.49 513.1926 312.415 0.3546126 -0.1944057
Moved 2410.52 522.2437 351.5602 0.3755642 -0.09372389
Moved 2410.551 532.436 388.0261 0.3991575 6.714965E-05
Moved 2410.582 533.8489 395.9424 0.4024281 0.02042806
Moved 2410.613 535 410.6681 0.4050927 0.0583027
Moved 2410.643 525.8517 420.6112 0.3839161 0.08387644
Moved 2410.674 508.7896 427.8026 0.3444205 0.1023729
Moved 2410.705 476.562 429 0.2698195 0.1054526
Moved 2410.735 463.2628 429 0.2390342 0.1054526
Moved 2410.766 443.1622 429 0.192505 0.1054526
Moved 2410.797 427 429 0.1550926 0.1054526
Moved 2410.828 410.459 429 0.1168031 0.1054526
Moved 2410.858 390.4734 429 0.0705402 0.1054526
Moved 2410.889 384.6978 429 0.05717079 0.1054526
Moved 2410.92 374.4729 434.9163 0.03350218 0.1206693
Moved 2410.95 360.9294 448.0706 0.00215143 0.1545024
Moved 2410.981 351.3886 457.7642 -0.01993378 0.1794346
Ended 2411.012 351.3886 457.7642 -0.01993378 0.1794346
Candidates 2411.166 13 not my blood more might mood mph mike mid mog mile blue mig
Began 2412.149 296 420 -0.1481481 0.08230445
Moved 2412.179 330.1355 429.2468 -0.06913085 0.1060872
Moved 2412.21 446.3947 453.1475 0.1999878 0.1675603
Ended 2412.241 501 466 0.3263889 0.2006171
Accept 2412.302 0 not
Began 2412.732 188 377 -0.3981482 -0.02829226
Stationary 2412.763 188 377 -0.3981482 -0.02829226
Moved 2412.794 210.0609 389.0406 -0.3470813 0.002676371
Moved 2412.825 232.3698 403.9132 -0.2954402 0.04092895
Moved 2412.855 273.9508 430.605 -0.199188 0.1095808
Moved 2412.886 311.3271 456.5341 -0.1126688 0.1762708
Moved 2412.917 348.2821 480.3013 -0.02712468 0.2374005
Moved 2412.948 396.8757 511.8198 0.08536031 0.3184666
Moved 2412.978 409.8593 517.8264 0.1154152 0.3339154
Moved 2413.009 428.4612 527.2307 0.1584751 0.3581034
Moved 2413.04 442.8677 533.4338 0.1918234 0.3740581
Moved 2413.071 458.4868 541.4921 0.2279787 0.3947841
Moved 2413.101 469.1122 546.3707 0.2525747 0.407332
Moved 2413.132 475.4986 550.2493 0.2673578 0.4173076
Moved 2413.163 481.5314 552.7657 0.2813228 0.4237801
Moved 2413.193 491.8648 556.9324 0.3052427 0.434497
Ended 2413.224 525 571 0.3819444 0.4706789
Candidates 2413.285 13 stop so auto ai atp atop do drop strip ap step sp ago
Began 2414.053 364 482 0.009259283 0.2417695
Stationary 2414.084 364 482 0.009259283 0.2417695
Moved 2414.115 391.0077 514.509 0.07177711 0.3253833
Moved 2414.146 442.7895 573.4173 0.1916422 0.4768962
Moved 2414.177 482.5661 612.2453 0.2837178 0.5767625
Ended 2414.207 520.5 643 0.3715278 0.6558642
Accept 2414.269 1 so
Began 2414.822 243 398 -0.2708333 0.02572008
Moved 2414.852 243 403.4579 -0.2708333 0.03975781
Moved 2414.883 263.9071 428.3917 -0.2224372 0.1038879
Moved 2414.914 283.108 455.1801 -0.1779906 0.1727881
Moved 2414.945 315.7798 499.447 -0.1023615 0.2866435
Moved 2414.975 340.3401 532.6287 -0.04550914 0.3719872
Moved 2415.006 359.5 557.5 -0.001157423 0.4359567
Moved 2415.037 372.6647 573.6647 0.02931635 0.4775325
Moved 2415.067 379.0254 583.0253 0.04404018 0.5016083
Moved 2415.098 382 587.8748 0.05092591 0.5140811
Moved 2415.129 384.3246 589 0.05630682 0.5169753
Moved 2415.16 385.2919 591 0.05854616 0.5221192
Moved 2415.19 387.1707 593 0.06289522 0.5272633
Moved 2415.221 393.1607 596.0402 0.07676085 0.5350826
Moved 2415.252 415.9278 602.1222 0.1294624 0.5507257
Moved 2415.282 438.0614 606.4373 0.1806976 0.5618242
Moved 2415.313 456.1378 610.3054 0.2225412 0.5717731
Moved 2415.344 468.6318 612.908 0.2514625 0.5784668
Moved 2415.375 476.5006 614 0.2696773 0.5812756
Moved 2415.406 479.6187 614 0.2768951 0.5812756
Moved 2415.436 482.4936 615 0.28355 0.5838476
Moved 2415.467 483.5 615 0.2858797 0.5838476
Moved 2415.498 484 615 0.287037 0.5838476
Moved 2415.528 485 615 0.2893518 0.5838476
Stationary 2415.559 485 615 0.2893518 0.5838476
Moved 2415.59 486.0339 615 0.2917452 0.5838476
Moved 2415.621 487.0191 615 0.2940256 0.5838476
Moved 2415.651 493.5924 608.7133 0.3092417 0.567678
Moved 2415.682 515.3807 599.6477 0.3596775 0.5443613
Moved 2415.713 555.7587 588.0603 0.4531452 0.5145583
Moved 2415.743 583.4895 579.4414 0.5173368 0.4923904
Moved 2415.774 603.4192 566.6506 0.5634703 0.4594923
Moved 2415.805 611.1862 557.8138 0.5814496 0.4367638
Moved 2415.835 614 548.2422 0.5879629 0.4121455
Moved 2415.866 614 544.0544 0.5879629 0.4013745
Moved 2415.897 592.7716 528.6001 0.5388232 0.3616256
Moved 2415.928 562.382 518.4764 0.4684769 0.3355873
Moved 2415.958 534.299 512.7331 0.4034699 0.3208154
Moved 2415.989 511.4569 506.9827 0.3505946 0.3060254
Moved 2416.02 496.811 501.9244 0.3166921 0.2930152
Moved 2416.051 483.3748 499.0937 0.2855898 0.2857347
Moved 2416.081 470.114 495.2228 0.2548936 0.2757789
Moved 2416.112 457.5 491 0.2256945 0.2649176
Moved 2416.143 446.3801 486.6901 0.1999539 0.2538324
Moved 2416.174 434.8977 481.9489 0.1733742 0.2416379
Moved 2416.204 414.9139 467.6093 0.1271156 0.2047564
Moved 2416.235 389.3147 444.6497 0.067858 0.145704
Moved 2416.266 361.1616 409.2155 0.002688865 0.0545665
Moved 2416.296 339.7907 383.186 -0.04678085 -0.0123816
Moved 2416.327 324.6617 362.5263 -0.08180171 -0.06551876
Moved 2416.358 315.8238 349.2357 -0.1022598 -0.0997026
Moved 2416.389 311.5367 340.6101 -0.1121835 -0.1218876
Ended 2416.419 311 340 -0.113426 -0.1234569
Candidates 2416.542 13 stupid stops stood steps drops groups depth wood roof serious trips troops ships
Began 2417.28 270 420 -0.2083333 0.08230445
Moved 2417.31 291.5728 424.7578 -0.1583963 0.0945415
Moved 2417.341 370.0987 449.4888 0.02337654 0.15815
Ended 2417.372 476.2951 485.1952 0.2692017 0.2499876
Accept 2417.433 0 stupid
Began 2417.74 230 405 -0.3009259 0.04372424
Stationary 2417.771 230 405 -0.3009259 0.04372424
Moved 2417.802 262.8916 419.0411 -0.2247879 0.07983823
Moved 2417.833 327.1877 444.4751 -0.07595434 0.1452548
Moved 2417.863 386.6308 461.5114 0.06164541 0.1890725
Moved 2417.894 470.0257 477.3376 0.2546892 0.2297776
Moved 2417.925 563.5386 490.3157 0.4711542 0.2631575
Moved 2417.956 612.683 496.2064 0.5849143 0.2783085
Moved 2417.986 644.0459 497.6697 0.6575136 0.2820724
Moved 2418.017 670.3192 498 0.7183316 0.2829217
Moved 2418.048 681.298 498 0.7437453 0.2829217
Ended 2418.078 683 498 0.7476853 0.2829217
PhraseEnd 2418.14
