the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
List

0.6 0.6
432 388.8
Began 1187.674 470 190 0.2546296 -0.5092593
Stationary 1187.704 470 190 0.2546296 -0.5092593
Stationary 1187.735 470 190 0.2546296 -0.5092593
Stationary 1187.766 470 190 0.2546296 -0.5092593
Moved 1187.797 470 205.8137 0.2546296 -0.4685861
Moved 1187.827 461.0043 221.9957 0.2338062 -0.4269657
Moved 1187.858 456.9771 238.0571 0.2244841 -0.3856555
Moved 1187.889 450.5 255 0.2094908 -0.3420782
Moved 1187.92 443.563 270.7283 0.1934329 -0.3016247
Moved 1187.95 437.2696 283.4609 0.1788647 -0.2688763
Moved 1187.981 431.2415 294.3447 0.1649107 -0.240883
Moved 1188.012 426.0373 300.9627 0.1528642 -0.2238613
Moved 1188.042 423.3752 307.2495 0.1467019 -0.2076916
Moved 1188.073 420.6758 310.3242 0.1404531 -0.1997834
Moved 1188.104 420 312 0.1388889 -0.1954732
Moved 1188.135 420 313 0.1388889 -0.1929013
Stationary 1188.165 420 313 0.1388889 -0.1929013
Moved 1188.196 434.6645 301.2684 0.1728344 -0.2230751
Moved 1188.227 446.6082 287.3917 0.200482 -0.2587661
Moved 1188.258 458.3092 274.5671 0.2275677 -0.2917514
Moved 1188.288 468.1475 262.8525 0.2503413 -0.3218813
Moved 1188.319 476.5321 254.4679 0.2697502 -0.3434469
Moved 1188.35 482.4689 248.5311 0.2834928 -0.3587164
Moved 1188.381 485.6147 244.3854 0.2907747 -0.3693793
Moved 1188.411 487 240.6605 0.2939814 -0.3789596
Moved 1188.442 490.066 237.934 0.3010787 -0.3859724
Moved 1188.473 490 236.5776 0.300926 -0.3894609
Moved 1188.504 491 233.7994 0.3032407 -0.3966064
Moved 1188.534 491 232.0752 0.3032407 -0.4010412
Moved 1188.565 491 227.7048 0.3032407 -0.4122818
Moved 1188.596 491 224.9731 0.3032407 -0.4193078
Moved 1188.626 473.2564 222 0.2621676 -0.4269547
Moved 1188.657 451.1669 222 0.2110345 -0.4269547
Moved 1188.688 420.932 235.6204 0.1410463 -0.391923
Moved 1188.719 396.0091 249.8132 0.08335432 -0.3554187
Moved 1188.749 376.4651 261.4485 0.03811369 -0.3254927
Moved 1188.78 358.4678 273.3041 -0.003546824 -0.2949997
Moved 1188.811 341.4604 284.6547 -0.04291584 -0.2658058
Moved 1188.842 336.1451 288.6412 -0.05521963 -0.2555526
Moved 1188.872 327.2116 293.8589 -0.07589912 -0.2421324
Moved 1188.903 320.6817 297.6592 -0.09101459 -0.2323581
Moved 1188.934 315.2333 299 -0.1036267 -0.2289095
Ended 1188.964 315.2333 299 -0.1036267 -0.2289095
Candidates 1189.057 13 the there these e re he where use further r this w us
Began 1190.378 440 281 0.1851852 -0.2752058
Stationary 1190.409 440 281 0.1851852 -0.2752058
Moved 1190.44 426.0498 272.4199 0.152893 -0.2972738
Moved 1190.47 415.3874 268.8469 0.1282115 -0.3064639
Moved 1190.501 403.2274 265.0758 0.1000635 -0.3161631
Moved 1190.532 392.4372 261.3593 0.07508615 -0.3257219
Moved 1190.563 382.5287 258.6321 0.05214969 -0.3327363
Moved 1190.593 376.7448 256.2483 0.0387612 -0.3388676
Moved 1190.624 372.053 255 0.02790054 -0.3420782
Moved 1190.655 368.8015 254 0.02037376 -0.3446502
Moved 1190.686 367.0828 253.0828 0.01639525 -0.3470093
Moved 1190.716 365.6437 253 0.01306425 -0.3472223
Stationary 1190.747 366 253 0.01388888 -0.3472223
Stationary 1190.778 366 253 0.01388888 -0.3472223
Stationary 1190.808 366 253 0.01388888 -0.3472223
Moved 1190.839 379.6296 253 0.0454389 -0.3472223
Moved 1190.87 400.1754 262.9407 0.09299855 -0.3216546
Moved 1190.901 423.983 271.1187 0.1481089 -0.3006207
Moved 1190.931 448.1262 283.8757 0.2039958 -0.2678093
Moved 1190.962 482.7598 309.1141 0.2841662 -0.2028957
Moved 1190.993 492.347 317.1546 0.3063589 -0.1822155
Moved 1191.024 506.5806 327.6644 0.3393069 -0.1551841
Moved 1191.054 516.9884 335.9884 0.3633991 -0.1337748
Moved 1191.085 528.1865 343.0933 0.3893206 -0.1155009
Moved 1191.116 535.1324 348 0.405399 -0.1028807
Moved 1191.146 537.5 350.5 0.4108796 -0.09645069
Moved 1191.177 538.5 350 0.4131944 -0.09773669
Stationary 1191.208 538.5 350 0.4131944 -0.09773669
Moved 1191.239 538 337.195 0.4120371 -0.1306713
Moved 1191.269 521.8229 312.5571 0.3745899 -0.1940403
Moved 1191.3 515.0349 292.1393 0.358877 -0.2465554
Moved 1191.331 508.5767 271.9418 0.3439277 -0.2985037
Moved 1191.362 504.1316 252.4606 0.333638 -0.3486097
Moved 1191.392 500.5 231.5 0.3252315 -0.4025207
Moved 1191.423 495.9382 209.6293 0.3146718 -0.4587724
Moved 1191.454 493.2147 194.8586 0.3083673 -0.4967628
Moved 1191.485 493 186.485 0.3078704 -0.5182999
Moved 1191.515 492 180.1799 0.3055556 -0.5345167
Moved 1191.546 491 174.7969 0.3032407 -0.5483621
Moved 1191.577 489.6782 170.3564 0.300181 -0.5597829
Moved 1191.608 489.0469 166.0469 0.2987197 -0.5708671
Moved 1191.638 487.7202 162.4404 0.2956487 -0.5801429
Moved 1191.669 487 158.8257 0.2939814 -0.5894401
Moved 1191.7 485 156.191 0.2893518 -0.5962165
Moved 1191.73 482.4692 154 0.2834935 -0.6018518
Moved 1191.761 476.3239 153 0.2692682 -0.6044239
Moved 1191.792 449.699 175.578 0.2076366 -0.5463529
Moved 1191.823 420.8518 214.5475 0.1408606 -0.4461228
Moved 1191.853 400.4381 253.1238 0.0936067 -0.3469039
Moved 1191.884 386.4022 275.637 0.06111612 -0.2889996
Moved 1191.915 374.2814 294.1977 0.03305882 -0.2412611
Moved 1191.946 363.1142 306.8477 0.007208884 -0.2087251
Moved 1191.976 355.5 317 -0.01041666 -0.1826131
Moved 1192.007 351.9099 321.1802 -0.01872713 -0.1718616
Moved 1192.038 346.3909 324.8046 -0.03150254 -0.1625397
Moved 1192.068 340.934 327.533 -0.04413436 -0.1555221
Ended 1192.099 340 328 -0.04629632 -0.1543211
Accept 1192.222 0 the
Candidates 1192.222 13 fund funds find five fine number kind binds founded sounded things comes gained
Began 1192.96 433 265 0.1689814 -0.3163581
Moved 1192.99 423.843 265 0.1477848 -0.3163581
Moved 1193.021 400.0655 272.1411 0.09274413 -0.2979913
Moved 1193.052 369 293 0.02083332 -0.2443416
Moved 1193.083 337.6722 323.3278 -0.05168478 -0.1663379
Moved 1193.113 313.7861 347.8656 -0.1069766 -0.1032264
Moved 1193.144 293.3297 365.2888 -0.1543294 -0.05841361
Moved 1193.175 276.2754 375.2712 -0.193807 -0.03273882
Moved 1193.206 258.1219 385.4391 -0.2358291 -0.006586828
Moved 1193.236 240.7268 394.8488 -0.2760953 0.01761523
Moved 1193.267 229.2831 401.8585 -0.3025855 0.03564411
Moved 1193.298 222.1551 406.5632 -0.3190853 0.04774486
Moved 1193.329 214.7547 411.1635 -0.336216 0.0595769
Moved 1193.359 207.5547 414.7227 -0.3528827 0.06873107
Moved 1193.39 202.1417 418.4291 -0.3654126 0.0782642
Moved 1193.421 199.3382 420.8309 -0.3719023 0.0844415
Moved 1193.452 196.4554 423.5446 -0.3785755 0.09142125
Moved 1193.482 193.7281 425.2719 -0.3848886 0.09586369
Moved 1193.513 192.0127 426 -0.3888594 0.09773654
Moved 1193.544 190.5 427.5 -0.3923611 0.1015946
Moved 1193.574 188.9183 430.0817 -0.3960225 0.1082348
Moved 1193.605 188 432.8052 -0.3981482 0.1152398
Moved 1193.636 187 437 -0.4004629 0.1260288
Moved 1193.667 186 442.8232 -0.4027778 0.1410062
Moved 1193.697 186 448.3295 -0.4027778 0.1551685
Moved 1193.728 186 454.7806 -0.4027778 0.1717609
Moved 1193.759 186 459.665 -0.4027778 0.1843235
Moved 1193.79 186 464.9907 -0.4027778 0.1980214
Moved 1193.82 194.5253 468.4358 -0.3830433 0.2068821
Moved 1193.851 195 471.8669 -0.3819444 0.2157071
Moved 1193.882 197.2875 474.2875 -0.3766492 0.2219329
Moved 1193.913 199.0941 477.0941 -0.3724673 0.2291514
Moved 1193.943 201.8149 480.8149 -0.3661693 0.2387214
Moved 1193.974 204 483.5331 -0.3611111 0.2457127
Moved 1194.005 205.5 485.5 -0.3576389 0.2507715
Moved 1194.035 206.6593 487 -0.3549554 0.2546296
Moved 1194.066 208.3808 489.3807 -0.3509704 0.2607528
Moved 1194.097 209.3542 490.3542 -0.348717 0.2632567
Moved 1194.128 210.1421 491.1421 -0.3468933 0.265283
Moved 1194.158 211.0659 492.0659 -0.3447549 0.267659
Stationary 1194.189 211.0659 492.0659 -0.3447549 0.267659
Moved 1194.22 212.0697 493.0698 -0.3424311 0.2702411
Expand 1194.22
Moved 1194.251 212 494.2144 -0.3425926 0.273185
Moved 1194.281 213.2086 494 -0.3397949 0.2726337
Moved 1194.312 213 495.0453 -0.3402778 0.2753223
Stationary 1194.343 213 495.0453 -0.3402778 0.2753223
Moved 1194.374 214.1633 495 -0.3375849 0.2752057
Moved 1194.404 214 496.2364 -0.3379629 0.2783857
Stationary 1194.435 214 496.2364 -0.3379629 0.2783857
Moved 1194.466 215.0683 496 -0.33549 0.2777777
Ended 1194.496 215 496 -0.3356481 0.2777777
Accept 1194.558 3 five
Began 1195.664 427 286 0.1550926 -0.2623458
Moved 1195.695 427 279.1945 0.1550926 -0.2798495
Moved 1195.726 427 251.485 0.1550926 -0.3511189
Moved 1195.757 427 214.7896 0.1550926 -0.4455002
Moved 1195.787 427 187.1807 0.1550926 -0.5165107
Moved 1195.818 427 164.3308 0.1550926 -0.5752808
Moved 1195.849 427 156.4406 0.1550926 -0.5955749
Moved 1195.879 427 152.5508 0.1550926 -0.6055793
Moved 1195.91 427 150.5 0.1550926 -0.610854
Moved 1195.941 427 149.8961 0.1550926 -0.6124071
Moved 1195.972 444.4883 162.9767 0.1955749 -0.5787637
Moved 1196.002 463.1455 196.291 0.2387628 -0.4930787
Moved 1196.033 477.1513 232.0237 0.2711836 -0.4011736
Moved 1196.064 488.6098 256.372 0.2977079 -0.3385494
Moved 1196.095 496.6311 272.2623 0.3162757 -0.2976793
Moved 1196.125 506 289 0.337963 -0.2546296
Moved 1196.156 512.9018 308.779 0.3539393 -0.2037578
Moved 1196.187 520.4067 330.9235 0.3713119 -0.1468016
Moved 1196.218 524.4232 346.116 0.3806093 -0.1077263
Moved 1196.248 526.8848 358.4242 0.3863074 -0.07606953
Moved 1196.279 527 368.8474 0.3865741 -0.04926093
Moved 1196.31 527 379.1696 0.3865741 -0.02271197
Moved 1196.34 527 382.0089 0.3865741 -0.01540934
Moved 1196.371 512.1212 382 0.3521324 -0.01543218
Moved 1196.402 446.2511 335.8298 0.1996553 -0.1341825
Moved 1196.433 404.282 295.282 0.1025047 -0.2384721
Moved 1196.463 371.9256 260.7615 0.02760559 -0.3272595
Moved 1196.494 358.7291 243.0208 -0.002941837 -0.3728891
Moved 1196.525 349.273 229.6973 -0.02483104 -0.4071573
Moved 1196.556 342.1113 217.5189 -0.04140898 -0.4384802
Moved 1196.586 337.9788 206.9363 -0.05097508 -0.4656989
Moved 1196.617 334.5702 199.7106 -0.05886535 -0.4842835
Moved 1196.648 334 194.6957 -0.06018519 -0.497182
Moved 1196.679 333 191.1254 -0.06249999 -0.5063648
Moved 1196.709 331.5 188.5 -0.06597221 -0.5131174
Moved 1196.74 332 187.5355 -0.06481484 -0.515598
Moved 1196.771 332 186.884 -0.06481484 -0.5172735
