the five boxing wizards jump quickly
the five boxing wizards jump quickly
Basic
List

0.6 0.6
432 388.8
Began 3479.974 296 546 -0.1481481 0.4063785
Stationary 3480.005 296 546 -0.1481481 0.4063785
Stationary 3480.035 296 546 -0.1481481 0.4063785
Moved 3480.066 314.7704 533.9377 -0.1046982 0.3753542
Moved 3480.097 331.6008 516.2991 -0.06573895 0.3299872
Moved 3480.127 347.6957 500.7651 -0.02848208 0.2900337
Moved 3480.158 362.4458 481.9758 0.005661646 0.2417073
Moved 3480.189 377.2031 461.7157 0.03982187 0.1895979
Moved 3480.22 388.5 445.5 0.06597221 0.1478908
Moved 3480.25 395.4259 432.9353 0.08200437 0.1155742
Moved 3480.281 404.9341 411.1756 0.1040142 0.05960802
Moved 3480.312 412.1796 381.7348 0.120786 -0.01611427
Moved 3480.343 416.1512 364.2443 0.1299796 -0.06110014
Moved 3480.374 417 353.1533 0.1319444 -0.08962631
Moved 3480.404 404.8586 349 0.1038393 -0.1003086
Moved 3480.435 384.4319 359.1221 0.05655537 -0.07427451
Moved 3480.466 359.7563 379.2437 -0.0005640586 -0.02252147
Moved 3480.496 337.6419 404.9807 -0.05175486 0.04367455
Moved 3480.527 317.4525 427.9115 -0.09848966 0.102653
Moved 3480.558 301.5051 449.6929 -0.135405 0.1586751
Moved 3480.589 289.5 464 -0.1631944 0.1954732
Moved 3480.619 275.9126 483.9029 -0.1946467 0.2466638
Moved 3480.65 268.9491 495.0508 -0.2107659 0.2753365
Moved 3480.681 265 503.5 -0.2199074 0.2970678
Moved 3480.711 262.7912 509.4176 -0.2250203 0.312288
Moved 3480.742 260.0242 512.9517 -0.2314255 0.3213776
Moved 3480.773 259 514.7458 -0.2337963 0.3259924
Ended 3480.804 257.932 516.0679 -0.2362684 0.3293927
Candidates 3480.865 13 the there where rubber time tune they tube other else june wine she
Began 3481.787 272 365 -0.2037037 -0.05915646
Stationary 3481.818 272 365 -0.2037037 -0.05915646
Stationary 3481.849 272 365 -0.2037037 -0.05915646
Stationary 3481.879 272 365 -0.2037037 -0.05915646
Moved 3481.91 290.2671 365 -0.1614189 -0.05915646
Moved 3481.941 326.6318 391.4212 -0.07724121 0.008799353
Moved 3481.971 374.3504 417.8846 0.03321856 0.07686368
Moved 3482.002 406.9866 441.8084 0.1087653 0.138396
Moved 3482.033 431.5125 458.3417 0.1655382 0.1809199
Moved 3482.064 444.7556 468.6046 0.1961937 0.2073162
Moved 3482.094 457.5367 482.3514 0.2257793 0.2426732
Moved 3482.125 469.1477 497.3773 0.2526568 0.2813202
Moved 3482.156 483.2912 513.2912 0.2853963 0.322251
Moved 3482.187 491.626 522.439 0.3046899 0.3457793
Moved 3482.217 495 527.5632 0.3125 0.3589587
Moved 3482.248 496 530.0183 0.3148148 0.3652733
Stationary 3482.279 496 530.0183 0.3148148 0.3652733
Moved 3482.31 496 531 0.3148148 0.3677982
Moved 3482.34 468.9498 482.4542 0.2521987 0.2429377
Moved 3482.371 424.5637 412.6062 0.149453 0.06328751
Moved 3482.402 397.3903 367.6245 0.0865515 -0.0524064
Moved 3482.432 382.7549 339.7173 0.05267342 -0.1241839
Moved 3482.463 372.7643 310.5476 0.02954691 -0.1992089
Moved 3482.494 366.1788 288.1257 0.01430273 -0.2568783
Moved 3482.525 365 270.9532 0.01157403 -0.3010462
Moved 3482.555 365 257.3356 0.01157403 -0.336071
Moved 3482.586 365 250.472 0.01157403 -0.3537243
Moved 3482.617 365 244.8182 0.01157403 -0.3682659
Moved 3482.647 365 244 0.01157403 -0.3703704
Moved 3482.678 362.8414 244 0.006577273 -0.3703704
Moved 3482.709 334.5652 279.4652 -0.05887682 -0.2791533
Moved 3482.74 322.7994 296.0809 -0.08611247 -0.2364176
Moved 3482.771 301.7392 330.59 -0.134863 -0.1476595
Moved 3482.801 286.9396 362.545 -0.1691214 -0.06547064
Moved 3482.832 277.036 391.8919 -0.1920463 0.01000997
Moved 3482.863 268.7662 417.7014 -0.2111893 0.07639245
Moved 3482.893 261.5158 439.1298 -0.2279727 0.1315065
Moved 3482.924 254.6364 459.7726 -0.2438972 0.1846001
Moved 3482.955 248.3548 476.6129 -0.2584378 0.2279136
Moved 3482.986 245.923 490.3848 -0.264067 0.2633354
Moved 3483.016 245 498.6552 -0.2662037 0.2846069
Moved 3483.047 243.7752 504.4496 -0.2690388 0.2995102
Moved 3483.078 243 509.0889 -0.2708333 0.3114425
Moved 3483.109 242.2112 511.7888 -0.2726593 0.3183868
Moved 3483.139 242 514.5484 -0.2731481 0.3254845
