if you were not so stupid
Moved 518.0778 218.8036 527 -0.3268436 0.3575102
Moved 518.1086 240.4082 528 -0.2768328 0.3600822
Moved 518.1393 253.0736 528 -0.2475147 0.3600822
Moved 518.17 258.5583 528 -0.2348188 0.3600822
Moved 518.2007 262.4391 528 -0.2258354 0.3600822
Moved 518.2314 264 528 -0.2222222 0.3600822
Moved 518.2622 266 528 -0.2175926 0.3600822
Moved 518.2929 267 528 -0.2152778 0.3600822
Moved 518.3236 269 528 -0.2106481 0.3600822
Moved 518.3544 270.3734 528 -0.2074689 0.3600822
Stationary 518.3851 270 528 -0.2083333 0.3600822
Moved 518.4158 271 528 -0.2060186 0.3600822
Stationary 518.4465 271 528 -0.2060186 0.3600822
Moved 518.4772 272 528 -0.2037037 0.3600822
Stationary 518.5079 272 528 -0.2037037 0.3600822
Moved 518.5387 273 528 -0.2013889 0.3600822
Stationary 518.5695 273 528 -0.2013889 0.3600822
Stationary 518.6002 273 528 -0.2013889 0.3600822
Stationary 518.6309 273 528 -0.2013889 0.3600822
Stationary 518.6616 273 528 -0.2013889 0.3600822
Stationary 518.6923 273 528 -0.2013889 0.3600822
Stationary 518.7231 273 528 -0.2013889 0.3600822
Moved 518.7538 263.55 528 -0.2232639 0.3600822
Moved 518.7845 258.3734 528 -0.2352467 0.3600822
Moved 518.8152 255.8196 528 -0.2411584 0.3600822
Moved 518.8459 253.3252 528 -0.2469324 0.3600822
Moved 518.8767 250.4541 528 -0.2535784 0.3600822
Moved 518.9074 248.5 528 -0.2581019 0.3600822
Moved 518.9382 247.6276 528 -0.2601212 0.3600822
Stationary 518.9689 247.6276 528 -0.2601212 0.3600822
Moved 518.9996 246.8597 528 -0.2618989 0.3600822
Moved 519.0303 245.8869 528 -0.2641507 0.3600822
Stationary 519.061 245.8869 528 -0.2641507 0.3600822
Moved 519.0918 244.8846 528 -0.2664709 0.3600822
Stationary 519.1225 244.8846 528 -0.2664709 0.3600822
Moved 519.1532 242.6588 528 -0.2716231 0.3600822
Moved 519.1839 239.7522 528 -0.2783514 0.3600822
Moved 519.2147 235.8652 528 -0.2873491 0.3600822
Moved 519.2454 233.9992 528 -0.2916685 0.3600822
Ended 519.2761 231.5829 528 -0.2972619 0.3600822
Candidates 519.3683 13 get few fewer feet are see deer fee free here set fe drew
Began 521.4269 544.9113 377 0.4280353 -0.02829226
Moved 521.4576 495.7325 387.3531 0.3141955 -0.001663789
Moved 521.4883 390.1641 381.2813 0.06982426 -0.01728081
Ended 521.519 320.5 364 -0.09143516 -0.06172839
Cancel 521.6113
Began 522.0107 318 419 -0.09722222 0.07973251
Stationary 522.0414 318 419 -0.09722222 0.07973251
Stationary 522.0721 318 419 -0.09722222 0.07973251
Moved 522.1028 309.5263 439.0526 -0.1168373 0.1313081
Moved 522.1335 304.7375 453.5251 -0.1279225 0.1685315
Moved 522.1643 297.1162 467.1396 -0.1455643 0.2035484
Moved 522.195 290 478.5 -0.162037 0.2327674
Moved 522.2258 283.2529 489.4943 -0.1776554 0.2610448
Moved 522.2565 279.221 493.779 -0.1869884 0.2720652
Moved 522.2872 276.245 497.755 -0.1938773 0.2822916
Moved 522.3179 273 501.6333 -0.2013889 0.2922666
Moved 522.3486 270.8427 504.1573 -0.2063827 0.2987584
Moved 522.3794 266.9205 508.0795 -0.2154618 0.3088464
Moved 522.4101 261.0901 511.9099 -0.2289581 0.3186981
Moved 522.4408 256.3612 513 -0.2399045 0.321502
Moved 522.4716 252.2899 514.355 -0.2493289 0.3249872
Moved 522.5023 245.5438 514 -0.2649449 0.324074
Moved 522.533 235.7055 515 -0.2877188 0.326646
Moved 522.5638 228.5813 515 -0.3042099 0.326646
Moved 522.5945 222.0455 515 -0.3193392 0.326646
Moved 522.6252 215.3066 515 -0.3349384 0.326646
Moved 522.6559 211.7823 515 -0.3430965 0.326646
Moved 522.6866 209.2388 515 -0.3489843 0.326646
Moved 522.7173 206.5 515 -0.3553241 0.326646
Moved 522.7481 204.5 515 -0.3599537 0.326646
Moved 522.7788 203.6261 515 -0.3619767 0.326646
Moved 522.8096 204 515.9025 -0.3611111 0.3289672
Stationary 522.8403 204 516 -0.3611111 0.329218
Moved 522.871 212.2796 519.6398 -0.3419454 0.3385796
Moved 522.9017 217.3269 521.1635 -0.3302619 0.3424985
Moved 522.9324 226.2481 525.1654 -0.3096108 0.3527916
Moved 522.9632 232.8614 527.9538 -0.2943023 0.3599634
Moved 522.9939 237.6543 529 -0.2832077 0.3626543
Moved 523.0247 242.7208 530.3604 -0.2714796 0.3661532
Moved 523.0554 255.1547 532.231 -0.2426974 0.3709643
Moved 523.0861 267.4468 534 -0.2142434 0.3755144
Moved 523.1168 276.1533 535 -0.1940895 0.3780863
Moved 523.1475 288.4105 535 -0.1657164 0.3780863
Moved 523.1782 304.7652 535 -0.1278584 0.3780863
Moved 523.209 313.4464 535 -0.1077629 0.3780863
Moved 523.2397 318.5297 535 -0.09599606 0.3780863
Moved 523.2704 323.2799 535 -0.0850003 0.3780863
Moved 523.3011 328.5193 535 -0.07287194 0.3780863
Moved 523.3318 332.389 525.2769 -0.06391426 0.3530783
Moved 523.3626 334.9124 527.0876 -0.05807305 0.3577355
Moved 523.3933 336.3456 527 -0.05475566 0.3575102
Moved 523.4241 338.2183 526 -0.05042071 0.3549381
Moved 523.4548 339 525 -0.04861111 0.3523662
Moved 523.4855 339 523.9521 -0.04861111 0.3496709
Stationary 523.5162 339 524 -0.04861111 0.3497942
Moved 523.5469 325.6179 523 -0.07958829 0.3472221
Moved 523.5777 317.8864 523 -0.09748527 0.3472221
Moved 523.6084 307.0306 523 -0.1226144 0.3472221
Moved 523.6392 288.7709 523 -0.1648821 0.3472221
Moved 523.6699 284.821 523 -0.1740256 0.3472221
Moved 523.7006 275.5072 523 -0.1955852 0.3472221
Moved 523.7312 268.2358 523 -0.212417 0.3472221
Moved 523.762 261.5043 522 -0.2279992 0.3446501
Moved 523.7927 257.4285 521.2142 -0.237434 0.3426291
Moved 523.8235 252.3425 520.3425 -0.2492072 0.3403871
Ended 523.8542 249.804 520 -0.2550834 0.3395061
Candidates 523.9464 13 were get are feet et re set feature er free fewer tree e
Began 524.8374 326 374 -0.07870371 -0.03600823
Stationary 524.8682 326 374 -0.07870371 -0.03600823
Stationary 524.8988 326 374 -0.07870371 -0.03600823
Moved 524.9296 354.6892 374 -0.01229341 -0.03600823
Moved 524.9603 402.8582 367 0.09920875 -0.05401234
Ended 524.991 434.9706 367 0.1735432 -0.05401234
Accept 525.0525 0 were
Began 525.6056 431 284 0.1643519 -0.2674897
Moved 525.6363 431 266.5952 0.1643519 -0.3122552
Moved 525.667 431 250.1805 0.1643519 -0.3544739
Moved 525.6977 431 243.1456 0.1643519 -0.3725678
Moved 525.7285 431 236.6122 0.1643519 -0.389372
Moved 525.7592 431 228.9791 0.1643519 -0.4090044
Moved 525.7899 427.1959 221.9131 0.155546 -0.4271783
Moved 525.8206 424 218.9172 0.1481481 -0.4348837
Moved 525.8513 424 216.045 0.1481481 -0.442271
Moved 525.882 424 215 0.1481481 -0.4449589
Stationary 525.9128 424 215 0.1481481 -0.4449589
Stationary 525.9435 424 215 0.1481481 -0.4449589
Moved 525.9742 424 233.5007 0.1481481 -0.3973746
Moved 526.005 439.7624 268.931 0.1846352 -0.3062476
Moved 526.0357 448.418 303.3174 0.2046712 -0.2178049
Moved 526.0665 472.8115 370.0287 0.2611378 -0.04622236
Moved 526.0971 487.5605 403.121 0.2952789 0.03889127
Moved 526.1277 501.6013 436.2026 0.3277808 0.1239778
Moved 526.1586 510.8591 461.3378 0.3492108 0.188626
Moved 526.1893 515.4893 480.4467 0.359929 0.2377743
Moved 526.22 516 491.0934 0.3611111 0.2651578
Moved 526.2508 516 498.8448 0.3611111 0.2850946
Moved 526.2815 516 504.4186 0.3611111 0.2994304
Moved 526.3123 503.6391 510.6804 0.332498 0.315536
Moved 526.343 490.1259 515.5535 0.3012173 0.3280695
Moved 526.3737 468.2431 516 0.2505628 0.329218
Moved 526.4044 438.3773 509.2935 0.1814291 0.3119687
Moved 526.4351 412.3426 505.1678 0.1211634 0.3013575
Moved 526.4658 393.5 503.5 0.07754634 0.2970678
Moved 526.4966 374.5513 502.793 0.03368358 0.2952495
Moved 526.5273 355.4138 499.9163 -0.01061618 0.2878504
Moved 526.558 340.1691 499 -0.04590491 0.2854938
Moved 526.5887 329.474 499 -0.07066195 0.2854938
Moved 526.6195 319.8819 496.6273 -0.09286607 0.2793912
Moved 526.6502 312.2639 497 -0.1105003 0.2803498
Moved 526.6809 306.7641 494.882 -0.1232313 0.2749022
Moved 526.7117 302.7077 494 -0.1326211 0.2726337
Ended 526.7423 302 494 -0.1342593 0.2726337
Candidates 526.8345 13 not nor more know note boot boy mit blue now npr blot bit
Began 527.6334 306 381 -0.125 -0.01800419
Stationary 527.6642 306 381 -0.125 -0.01800419
Moved 527.6949 326.9393 381 -0.07652938 -0.01800419
Moved 527.7256 369.8958 381 0.02290686 -0.01800419
Ended 527.7563 431.8006 397.2001 0.166205 0.02366282
Accept 527.8177 0 not
Began 528.2479 232 374 -0.2962963 -0.03600823
Stationary 528.2787 232 374 -0.2962963 -0.03600823
Stationary 528.3094 232 374 -0.2962963 -0.03600823
Stationary 528.3401 232 374 -0.2962963 -0.03600823
Moved 528.3708 221.2103 380.2639 -0.3212724 -0.01989741
Moved 528.4016 215.4653 384.7673 -0.334571 -0.008314509
Moved 528.4323 209.2184 388.7816 -0.3490315 0.00201033
Moved 528.463 205.4252 390.5748 -0.357812 0.006622267
Moved 528.4937 203.9836 392.0164 -0.3611493 0.01033022
Moved 528.5245 201.1229 393.8771 -0.367771 0.01511585
Moved 528.5552 199.5 395.5 -0.3715278 0.01929004
Moved 528.5859 197.7044 395 -0.3756842 0.01800408
Moved 528.6166 196.8351 397.1649 -0.3776965 0.02357208
Moved 528.6473 197 398.0172 -0.3773148 0.02576424
Moved 528.678 196 398.5449 -0.3796296 0.02712163
Moved 528.7087 196 399 -0.3796296 0.02829214
Moved 528.7396 196 401.1454 -0.3796296 0.03381011
Moved 528.7703 211.6595 405.1649 -0.3433807 0.04414825
Moved 528.801 236.4388 412.1782 -0.2860212 0.06218655
Moved 528.8317 278.058 422.4155 -0.1896806 0.08851706
Moved 528.8624 315.6969 430.4243 -0.1025535 0.1091159
Moved 528.8931 340.0299 436.0067 -0.04622713 0.1234739
Moved 528.9239 362.2708 443.7569 0.005256335 0.1434076
Moved 528.9546 378.5111 452.2556 0.04284978 0.1652663
Moved 528.9853 393.1156 458.2462 0.07665645 0.1806744
Moved 529.0161 406.8331 465.4166 0.10841 0.1991166
Moved 529.0468 428.7288 476.4322 0.1590943 0.227449
Moved 529.0775 441.2091 482.6046 0.1879841 0.2433244
Moved 529.1083 447.3424 484.6712 0.2021814 0.2486399
Moved 529.139 469.1682 496.7227 0.252704 0.2796365
Moved 529.1697 475.594 500.5941 0.2675788 0.2895937
Moved 529.2003 478.0561 502.028 0.273278 0.2932818
Moved 529.2311 481.5499 503.5499 0.2813655 0.2971962
Moved 529.2618 485.4283 506.4283 0.2903433 0.3045995
Moved 529.2926 489.297 508.2971 0.2992986 0.3094059
Moved 529.3233 492.1673 509 0.3059428 0.3112139
Moved 529.3541 494.7374 510 0.3118922 0.3137859
Ended 529.3848 498 510 0.3194444 0.3137859
Candidates 529.4459 13 so ai ago do ap fail stop gap sp say cap di ship
Began 530.1222 328 409 -0.07407407 0.05401234
Stationary 530.153 328 409 -0.07407407 0.05401234
Stationary 530.1837 328 409 -0.07407407 0.05401234
Moved 530.2144 354.4123 409 -0.01293446 0.05401234
Moved 530.2451 398.4634 417.3085 0.08903572 0.07538199
Moved 530.2758 451.6336 428.3688 0.2121149 0.103829
Ended 530.3066 455 429 0.2199073 0.1054526
Accept 530.368 0 so
Began 530.6445 409 410 0.113426 0.05658428
Stationary 530.6752 409 410 0.113426 0.05658428
Moved 530.706 385.473 410 0.05896528 0.05658428
Moved 530.7368 360.6911 410 0.001599888 0.05658428
Moved 530.7674 343.3474 410 -0.03854757 0.05658428
Moved 530.7982 325.0337 410 -0.08094048 0.05658428
Moved 530.8289 310.687 410 -0.1141503 0.05658428
Moved 530.8596 296.3179 410 -0.1474123 0.05658428
Moved 530.8903 283.6068 410 -0.1768361 0.05658428
Moved 530.921 270.216 419.4976 -0.2078333 0.08101228
Moved 530.9518 261.3184 418 -0.2284297 0.07716041
Moved 530.9825 255.5985 418.8005 -0.2416702 0.0792194
Moved 531.0132 250.7802 419 -0.2528237 0.07973251
Moved 531.0439 246.5203 419 -0.2626844 0.07973251
Moved 531.0746 242.6451 419 -0.2716549 0.07973251
Moved 531.1054 234.2439 419 -0.2911022 0.07973251
Moved 531.1362 223.8198 419 -0.3152319 0.07973251
Moved 531.1669 213.9905 419 -0.337985 0.07973251
Moved 531.1976 207 408.5 -0.3541667 0.05272626
Moved 531.2283 203.9295 411 -0.3612743 0.05915629
Moved 531.259 202 411 -0.3657407 0.05915629
Moved 531.2897 200.6332 411 -0.3689046 0.05915629
Stationary 531.3205 201 411 -0.3680556 0.05915629
Moved 531.3513 201 418.6091 -0.3680556 0.07872699
Moved 531.382 220.2532 430.2532 -0.3234881 0.1086758
Moved 531.4127 239.3445 445.5084 -0.2792952 0.1479124
Moved 531.4434 262.1082 462.1953 -0.2266013 0.1908315
Moved 531.4741 278.6926 472.0156 -0.1882116 0.2160893
Moved 531.5048 295.4355 484.0254 -0.1494548 0.2469788
Moved 531.5356 315.1947 495.9971 -0.1037159 0.2777702
Moved 531.5659 331.8036 506.2024 -0.06526947 0.3040184
Moved 531.597 337.9446 509 -0.05105406 0.3112139
Moved 531.6277 342.6981 512.3491 -0.04005069 0.3198277
Moved 531.6584 343.9179 513 -0.03722712 0.321502
Moved 531.6892 345.3724 514.3724 -0.03386026 0.3250318
Moved 531.7199 347 514.6614 -0.0300926 0.3257751
Moved 531.7506 349.5 515 -0.02430553 0.326646
Moved 531.7814 364.4457 515 0.01029094 0.326646
Moved 531.8121 387.5731 515 0.06382664 0.326646
Moved 531.8428 403.2275 515 0.1000637 0.326646
Moved 531.8735 412.9035 515 0.1224617 0.326646
Moved 531.9042 427.1092 506.8151 0.1553454 0.3055944
Moved 531.935 441.2963 504.9407 0.1881859 0.3007734
Moved 531.9658 452.7327 504 0.214659 0.2983539
Moved 531.9965 461.4223 504 0.2347739 0.2983539
Moved 532.0272 468.6928 504 0.2516038 0.2983539
Moved 532.0579 472.4345 504 0.2602652 0.2983539
Moved 532.0886 473.5 504 0.2627315 0.2983539
Moved 532.1193 476 504 0.2685185 0.2983539
Moved 532.1501 477.2386 504 0.2713857 0.2983539
Moved 532.1808 478.3514 504 0.2739616 0.2983539
Moved 532.2115 479.084 504 0.2756574 0.2983539
Stationary 532.2422 479 504 0.275463 0.2983539
Stationary 532.273 479 504 0.275463 0.2983539
Moved 532.3037 480 503 0.2777778 0.2957818
Moved 532.3345 481.0362 503 0.2801763 0.2957818
Stationary 532.3651 481 503 0.2800926 0.2957818
Stationary 532.3959 481 503 0.2800926 0.2957818
Moved 532.4266 482.1347 503 0.2827192 0.2957818
Stationary 532.4573 482 503 0.2824074 0.2957818
Stationary 532.488 482 503 0.2824074 0.2957818
Stationary 532.5188 482 503 0.2824074 0.2957818
Stationary 532.5495 482 503 0.2824074 0.2957818
Stationary 532.5803 482 503 0.2824074 0.2957818
Stationary 532.611 482 503 0.2824074 0.2957818
Stationary 532.6417 482 503 0.2824074 0.2957818
Moved 532.6724 483.113 503 0.2849837 0.2957818
Moved 532.7031 486.9612 503 0.2938917 0.2957818
Moved 532.7338 500.1348 503 0.3243861 0.2957818
Moved 532.7646 516.5117 503 0.3622955 0.2957818
Moved 532.7953 527.5944 503 0.3879501 0.2957818
Moved 532.826 535.329 503 0.4058543 0.2957818
Moved 532.8568 542 503 0.4212962 0.2957818
Moved 532.8875 551.1978 503 0.4425875 0.2957818
Moved 532.9182 559.8291 503 0.4625674 0.2957818
Moved 532.949 565.8162 503 0.4764263 0.2957818
Moved 532.9797 569.2336 503 0.4843371 0.2957818
Moved 533.0104 572.1919 503 0.491185 0.2957818
Stationary 533.0411 572 503 0.4907407 0.2957818
Stationary 533.0719 572 503 0.4907407 0.2957818
Moved 533.1026 558.6603 513.3753 0.4598618 0.3224673
Moved 533.1333 533.8542 515.3455 0.4024404 0.3275345
Moved 533.164 506.9602 520.2266 0.3401857 0.340089
Moved 533.1948 490.3908 522.8013 0.3018304 0.3467111
Moved 533.2255 469.7534 523 0.2540587 0.3472221
Moved 533.2562 456.0793 523 0.2224057 0.3472221
Moved 533.2869 445.95 523 0.1989582 0.3472221
Moved 533.3176 439.2223 523 0.1833849 0.3472221
Moved 533.3484 430.608 515.8239 0.1634444 0.3287651
Moved 533.3791 421.006 506.006 0.1412177 0.3035134
Moved 533.4099 411.5 496.5 0.119213 0.2790637
Moved 533.4406 394.5011 478.4299 0.07986377 0.232587
Moved 533.4713 375.2847 455.3795 0.03538121 0.1733012
Moved 533.502 358.0584 437.0584 -0.004494439 0.126179
Moved 533.5328 348.0489 426.049 -0.02766455 0.09786248
Moved 533.5635 334.2198 412.0248 -0.05967627 0.06179201
Moved 533.5942 320.6392 400.6392 -0.0911129 0.03250828
Moved 533.6249 310.2054 391.2053 -0.1152654 0.008244102
Moved 533.6556 297.2287 380.2287 -0.145304 -0.01998799
Moved 533.6864 292.9325 377.2883 -0.1552488 -0.02755067
Moved 533.7169 283.314 371.7713 -0.1775139 -0.04174048
Moved 533.7478 274.7296 365.5472 -0.1973853 -0.0577491
Moved 533.7786 261.9205 356.5364 -0.2270359 -0.08092503
Ended 533.8093 247.5849 345.551 -0.2602201 -0.1091797
Candidates 533.9322 13 stupid various gaps serious cross gross ratios rapid groups steps stood keeps grid
Began 534.5775 340 373 -0.04629632 -0.03858032
Moved 534.6082 355.1678 373 -0.01118561 -0.03858032
Moved 534.6389 397.7126 386.3138 0.08729756 -0.004337059
Moved 534.6696 454 408 0.2175926 0.05144025
Ended 534.7003 519.8599 427.058 0.370046 0.1004577
Accept 534.7618 0 stupid
Began 535.1306 363 417 0.006944438 0.0745884
Stationary 535.1613 363 417 0.006944438 0.0745884
Moved 535.192 377.6689 417 0.04090031 0.0745884
Moved 535.2227 381.7017 417 0.05023539 0.0745884
Moved 535.2534 391.1736 417 0.07216106 0.0745884
Moved 535.2842 410.724 417 0.1174168 0.0745884
Moved 535.3149 428.872 408.0256 0.1594258 0.05150622
Moved 535.3456 442.5 408 0.1909722 0.05144025
Moved 535.3763 459.4134 408 0.2301237 0.05144025
Moved 535.407 470.9073 408 0.2567298 0.05144025
Moved 535.4377 477.1852 408 0.271262 0.05144025
Moved 535.4686 480.639 415 0.279257 0.06944436
Moved 535.4993 483.5132 416 0.2859101 0.07201634
Moved 535.53 485.5 416 0.2905093 0.07201634
Moved 535.5607 487 417.2584 0.2939814 0.07525306
Moved 535.5914 488.2508 417 0.2968769 0.0745884
Moved 535.6221 489.0672 417 0.2987666 0.0745884
Moved 535.6528 489 418.3755 0.2986111 0.07812637
Stationary 535.6836 489 418 0.2986111 0.07716041
Moved 535.7144 489 419.5 0.2986111 0.08101848
Ended 535.7451 489 419 0.2986111 0.07973251
Candidates 535.8065 13 go j h uk full hi dl think fill gi do gp tk
Began 536.1138 554 421 0.4490741 0.08487643
Moved 536.1445 538.1747 421 0.4124414 0.08487643
Moved 536.1752 502.084 427.958 0.328898 0.1027725
Moved 536.2059 440.9032 434.868 0.187276 0.1205453
Moved 536.2367 378.4894 435 0.04279961 0.1208847
Ended 536.2675 347.5 423 -0.02893518 0.09002049
Cancel 536.3596
Began 536.9127 671 400 0.7199074 0.03086416
Stationary 536.9434 671 400 0.7199074 0.03086416
Ended 536.9741 671 400 0.7199074 0.03086416
PhraseEnd 537.0355
