did you have a good time
Moved 149.9662 414 369.6597 0.125 -0.04717171
Moved 149.997 400.0858 366.1815 0.09279113 -0.05611757
Moved 150.0276 361.8658 366 0.004319052 -0.05658444
Moved 150.0584 321.2148 378.0762 -0.08978069 -0.02552409
Moved 150.0891 294.1155 379 -0.1525104 -0.02314815
Ended 150.1198 287 381 -0.1689815 -0.01800419
Candidates 150.212 13 you toy your tour it root roy error out for report i fruit
Began 150.55 206 298 -0.3564815 -0.2314816
Moved 150.5807 216.1221 298 -0.3330506 -0.2314816
Moved 150.6114 257.9641 290.2242 -0.2361942 -0.251481
Moved 150.6422 325.4886 292.8009 -0.07988746 -0.2448537
Moved 150.6729 374.3347 303.8249 0.0331821 -0.2164998
Ended 150.7036 401.4225 309.2845 0.09588549 -0.2024577
Accept 150.765 0 you
Began 150.8572 333 284 -0.06249999 -0.2674897
Moved 150.8879 316.1714 284 -0.1014551 -0.2674897
Moved 150.9186 305.2132 284 -0.1268213 -0.2674897
Moved 150.9494 302.1287 284 -0.1339614 -0.2674897
Stationary 150.9801 302 284 -0.1342593 -0.2674897
Stationary 151.0108 302 284 -0.1342593 -0.2674897
Moved 151.0415 315.6572 293.3286 -0.1026454 -0.2434964
Moved 151.0723 326.9531 295.5906 -0.07649739 -0.2376785
Moved 151.103 338.4851 297 -0.04980306 -0.2340535
Moved 151.1337 340.12 297 -0.04601851 -0.2340535
Moved 151.1644 342.5 297 -0.04050925 -0.2340535
Moved 151.1952 343.3143 297 -0.03862426 -0.2340535
Stationary 151.2259 343 297 -0.03935183 -0.2340535
Moved 151.2566 300.7849 297 -0.137072 -0.2340535
Moved 151.2873 251.5 305 -0.2511574 -0.2134774
Moved 151.318 205.8856 314.1393 -0.3567463 -0.189971
Moved 151.3488 156.483 320.6689 -0.4711041 -0.1731767
Moved 151.3795 133.0447 324 -0.5253595 -0.164609
Moved 151.4102 124.0235 325 -0.5462419 -0.1620371
Moved 151.4409 120.2579 326 -0.5549586 -0.1594652
Moved 151.4717 120 326 -0.5555555 -0.1594652
Moved 151.5024 145.2915 282.6958 -0.4970106 -0.2708442
Moved 151.5331 190.6279 230.979 -0.392065 -0.4038606
Moved 151.5639 233.1239 183.4387 -0.2936947 -0.526135
Moved 151.5945 259.3589 153.447 -0.2329656 -0.6032742
Moved 151.6253 269.8242 139.1758 -0.2087403 -0.63998
Moved 151.656 272 136.6423 -0.2037037 -0.6464961
Moved 151.6867 272 172.6577 -0.2037037 -0.5538639
Moved 151.7175 250.555 271.1441 -0.253345 -0.3005553
Moved 151.7482 243.5 350 -0.2696759 -0.09773669
Moved 151.7789 240.8223 392.244 -0.2758743 0.01091569
Moved 151.8096 239.1494 412.2529 -0.2797467 0.06237885
Moved 151.8403 238 423.2247 -0.2824074 0.09059847
Ended 151.8711 238 427 -0.2824074 0.1003086
Candidates 151.9632 13 have save face ace fact gave grace act acre race ever are dave
Began 152.3627 156 323 -0.4722222 -0.1671811
Moved 152.3934 178.0406 323 -0.4212022 -0.1671811
Moved 152.4241 242.9353 313.1451 -0.2709831 -0.1925279
Moved 152.4548 316.5 313 -0.1006944 -0.1929013
Moved 152.4855 365.4901 325.0258 0.01270841 -0.1619706
Ended 152.5163 365.4901 325.0258 0.01270841 -0.1619706
Accept 152.5777 0 have
Began 152.6392 337 303 -0.05324075 -0.2186215
Moved 152.6699 325.1415 303 -0.08069103 -0.2186215
Moved 152.7006 285.9352 303 -0.1714463 -0.2186215
Moved 152.7313 254 303 -0.2453704 -0.2186215
Moved 152.7621 223.3794 303 -0.3162513 -0.2186215
Moved 152.7928 197.8724 303 -0.3752955 -0.2186215
Moved 152.8235 178.6299 303 -0.4198382 -0.2186215
Moved 152.8542 161.884 303 -0.4586018 -0.2186215
Ended 152.8849 160 303 -0.462963 -0.2186215
Candidates 152.9464 13 a as sa ass da ga had fda aaa aa faa gas sd
Began 153.2844 169 301 -0.4421296 -0.2237656
Moved 153.3151 199.8203 301 -0.3707865 -0.2237656
Moved 153.3458 268.0508 292 -0.2128453 -0.2469136
Moved 153.3766 325.821 292 -0.07911812 -0.2469136
Moved 153.4072 362.6217 291.106 0.006068846 -0.2492129
Ended 153.438 381.6695 291 0.05016088 -0.2494857
Accept 153.4995 0 a
Began 153.5916 278 266 -0.1898148 -0.3137861
Stationary 153.6223 278 266 -0.1898148 -0.3137861
Stationary 153.653 278 266 -0.1898148 -0.3137861
Stationary 153.6838 278 266 -0.1898148 -0.3137861
Moved 153.7145 297.5896 282.5896 -0.1444686 -0.2711173
Moved 153.7452 324.138 310.4351 -0.08301388 -0.1994984
Moved 153.7759 361.8037 347.8037 0.004175306 -0.1033855
Moved 153.8067 381.08 366.08 0.04879624 -0.05637863
Moved 153.8374 390.5055 374.2527 0.07061452 -0.03535824
Moved 153.8681 398.1795 379.7864 0.08837859 -0.02112557
Moved 153.8988 405.3206 383 0.1049087 -0.01286016
Moved 153.9295 408.7063 384 0.1127461 -0.01028807
Moved 153.9603 410.5 384 0.1168981 -0.01028807
Moved 153.991 412.0738 384 0.1205412 -0.01028807
Stationary 154.0217 412 384 0.1203704 -0.01028807
Moved 154.0524 399.4534 373.9627 0.09132732 -0.03610422
Moved 154.0832 341.4681 336.0809 -0.04289796 -0.1335369
Moved 154.1139 277.138 298.8542 -0.1918102 -0.2292843
Moved 154.1446 235.0922 274.9098 -0.2891385 -0.29087
Moved 154.1753 205.8963 257.3979 -0.3567216 -0.3359106
Moved 154.2061 188.5775 245.4331 -0.3968114 -0.3666844
Moved 154.2368 178.7777 240.3889 -0.419496 -0.3796582
Ended 154.2675 176 239 -0.4259259 -0.3832304
Candidates 154.3596 13 good god odd odds gods foods is of food oops hood goods pigs
Began 154.7591 149 303 -0.4884259 -0.2186215
Stationary 154.7898 149 303 -0.4884259 -0.2186215
Moved 154.8205 187.4955 303 -0.399316 -0.2186215
Moved 154.8512 277.2508 296 -0.1915492 -0.2366256
Moved 154.882 347.7887 313.2958 -0.02826686 -0.1921406
Ended 154.9127 376.5297 315.0294 0.03826321 -0.1876816
Accept 154.9741 0 good
Began 155.0971 270 251 -0.2083333 -0.3523664
Moved 155.1278 258.0078 281.5899 -0.2360931 -0.2736886
Moved 155.1585 252 334.1443 -0.25 -0.1385178
Moved 155.1892 252 365.4153 -0.25 -0.05808834
Moved 155.22 267.1443 383.3078 -0.2149437 -0.01206849
Moved 155.2507 297.0831 392 -0.1456409 0.01028803
Moved 155.2814 335.886 376.1646 -0.05581936 -0.03044081
Moved 155.3121 375.4426 328.2896 0.03574679 -0.1535762
Moved 155.3428 397.2417 269.0333 0.08620758 -0.3059843
Moved 155.3736 400 219.7634 0.09259263 -0.4327073
Moved 155.4043 379.7582 175.9216 0.04573663 -0.545469
Moved 155.435 359.6311 148.7213 -0.0008538365 -0.6154287
Moved 155.4657 339.6274 132.5013 -0.04715874 -0.6571468
Moved 155.4965 309.0845 128 -0.11786 -0.6687243
Moved 155.5272 253.1245 168.4647 -0.247397 -0.5646484
Moved 155.5579 216.2728 237.109 -0.332702 -0.3880942
Moved 155.5886 196.2772 305.2021 -0.3789881 -0.2129575
Moved 155.6194 190.8179 339.0929 -0.3916253 -0.1257899
Moved 155.6501 186.1418 354.4327 -0.4024495 -0.08633578
Moved 155.6808 183.7283 364.087 -0.4080365 -0.06150469
Ended 155.7115 184 367.5 -0.4074074 -0.05272634
Candidates 155.8037 13 time times one tone robert fine tune tube done rome river funds tribe
Began 156.111 143 333 -0.5023148 -0.141461
Moved 156.1416 167.9935 333 -0.4444594 -0.141461
Moved 156.1724 246.6016 333 -0.2624964 -0.141461
Moved 156.2032 325.4141 354.2041 -0.08006006 -0.08692368
Ended 156.2338 355 362 -0.01157408 -0.06687243
Accept 156.2953 0 time
Began 156.3875 157 348 -0.4699074 -0.1028807
Stationary 156.4182 157 348 -0.4699074 -0.1028807
Moved 156.4489 202.2688 348 -0.3651185 -0.1028807
Moved 156.4797 292.1783 360.4054 -0.1569946 -0.07097386
Moved 156.5103 369.0041 376.0008 0.02084275 -0.03086223
Moved 156.5411 423.3656 384.8488 0.1466797 -0.008105172
Moved 156.5718 458.2538 389.1878 0.2274395 0.003055015
Moved 156.6026 483.6623 392.9625 0.2862553 0.01276346
Ended 156.6332 496.4908 396.1227 0.3159509 0.02089159
PhraseEnd 156.6947
