where did you get that tie
Moved 1075.7 383.7487 377.8798 0.05497376 -0.0260295
Moved 1075.731 381.9857 391.0574 0.05089273 0.007863495
Moved 1075.762 380 401.6751 0.04629632 0.03517257
Moved 1075.793 379 408.6462 0.04398147 0.0531022
Moved 1075.823 378 415.5889 0.04166663 0.07095898
Moved 1075.854 376.8286 420.3427 0.03895522 0.0831859
Moved 1075.885 377 423.0498 0.03935188 0.09014863
Moved 1075.915 377 424.0858 0.03935188 0.09281315
Moved 1075.946 377 425.3745 0.03935188 0.09612782
Ended 1075.977 377 426 0.03935188 0.09773654
Accept 1076.1 2 where
Began 1076.56 288 302 -0.1666667 -0.2211935
Stationary 1076.591 288 302 -0.1666667 -0.2211935
Stationary 1076.622 288 302 -0.1666667 -0.2211935
Moved 1076.652 295.5102 311.6559 -0.149282 -0.1963582
Moved 1076.683 322.1343 332.9075 -0.08765205 -0.1416989
Moved 1076.714 352.9046 358.4141 -0.01642456 -0.07609544
Moved 1076.745 398.3449 395.6323 0.08876145 0.01963039
Moved 1076.775 440.423 431.423 0.1861643 0.1116845
Moved 1076.806 472.4467 461.702 0.2602933 0.1895628
Moved 1076.837 494.0512 482.6614 0.3103038 0.2434707
Moved 1076.867 505.4604 495.9472 0.3367139 0.2776419
Moved 1076.898 508 500.1127 0.3425926 0.2883557
Moved 1076.929 509 502.9257 0.3449074 0.2955908
Moved 1076.96 509 505.5 0.3449074 0.3022119
Moved 1076.99 509 506.1159 0.3449074 0.303796
Moved 1077.021 509 507.2244 0.3449074 0.3066472
Moved 1077.052 501.8651 507 0.3283914 0.3060699
Moved 1077.082 490.2327 507 0.3014646 0.3060699
Moved 1077.113 474.5755 495.9609 0.2652211 0.2776772
Moved 1077.144 435.7373 482.0265 0.1753179 0.2418375
Moved 1077.175 376.0256 449.1884 0.03709634 0.1573775
Moved 1077.205 326.9908 421.3272 -0.07641008 0.08571804
Moved 1077.236 302.6275 405.8768 -0.1328068 0.04597927
Moved 1077.267 284.0069 394.5052 -0.17591 0.01673145
Moved 1077.297 271.518 388.259 -0.2048193 0.0006662376
Moved 1077.328 266.1584 385.0792 -0.217226 -0.007512559
Ended 1077.359 263 383 -0.2245371 -0.01286016
Candidates 1077.482 13 cod god food did cos ships good shops chips bid cops foods via
Began 1078.925 391 346 0.07175922 -0.1080248
Stationary 1078.956 391 346 0.07175922 -0.1080248
Ended 1078.986 391 346 0.07175922 -0.1080248
NextCandidatePanel 1079.048
Began 1081.719 410 347 0.1157407 -0.1054527
Stationary 1081.75 410 347 0.1157407 -0.1054527
Ended 1081.781 410 347 0.1157407 -0.1054527
NextCandidatePanel 1081.873
Began 1081.904 403 375 0.09953707 -0.03343629
Stationary 1081.934 403 375 0.09953707 -0.03343629
Ended 1081.965 403 375 0.09953707 -0.03343629
NextCandidatePanel 1082.057
Began 1082.579 355 405 -0.01157408 0.04372424
Stationary 1082.61 355 405 -0.01157408 0.04372424
Stationary 1082.641 355 405 -0.01157408 0.04372424
Stationary 1082.672 355 405 -0.01157408 0.04372424
Moved 1082.702 382.8082 363.5891 0.0527967 -0.06278528
Moved 1082.733 397.9647 345.2942 0.08788119 -0.1098401
Moved 1082.764 409.4038 333.5962 0.1143607 -0.1399276
Moved 1082.794 417.4164 324.5836 0.1329083 -0.1631082
Moved 1082.825 423.0279 316.9582 0.1458979 -0.1827208
Moved 1082.856 425.8807 313.1193 0.1525017 -0.1925946
Moved 1082.886 427 310.5 0.1550926 -0.1993313
Moved 1082.917 429.2591 310 0.1603219 -0.2006174
Moved 1082.948 430.374 308.626 0.1629027 -0.2041512
Moved 1082.979 431.0074 308 0.164369 -0.2057614
Moved 1083.009 431 306.7599 0.1643519 -0.2089508
Moved 1083.04 432.1414 305.8586 0.1669939 -0.2112691
Stationary 1083.071 432.1414 305.8586 0.1669939 -0.2112691
Moved 1083.101 432 304.819 0.1666667 -0.2139429
Moved 1083.132 433 304.3104 0.1689814 -0.215251
Moved 1083.163 433 303.5 0.1689814 -0.2173355
Ended 1083.193 433 303 0.1689814 -0.2186215
Accept 1083.255 3 did
Began 1083.992 335 517 -0.05787035 0.33179
Stationary 1084.023 335 517 -0.05787035 0.33179
Stationary 1084.053 335 517 -0.05787035 0.33179
Stationary 1084.084 335 517 -0.05787035 0.33179
Moved 1084.115 360.0428 517 9.894371E-05 0.33179
Moved 1084.146 411.2727 506.0909 0.1186868 0.3037317
Moved 1084.176 456.5421 502.7639 0.2234771 0.2951745
Moved 1084.207 490.2134 501 0.3014199 0.2906378
Moved 1084.238 511.7674 501 0.3513134 0.2906378
Moved 1084.268 525.0591 501 0.3820812 0.2906378
Moved 1084.299 533.1646 501 0.400844 0.2906378
Moved 1084.33 535.9163 507.4141 0.4072136 0.307135
Moved 1084.36 538.5 508 0.4131944 0.3086419
Moved 1084.391 539 509 0.4143518 0.3112139
Moved 1084.422 539 510.5 0.4143518 0.3150719
Stationary 1084.453 539 510.5 0.4143518 0.3150719
Moved 1084.483 539 511 0.4143518 0.3163579
Stationary 1084.514 539 511 0.4143518 0.3163579
Moved 1084.545 524.5 514.5 0.3807871 0.32536
Moved 1084.575 507.6181 515.1974 0.3417087 0.3271536
Moved 1084.606 487.4244 518.0822 0.2949638 0.3345735
Moved 1084.637 461.519 520.9423 0.2349978 0.3419297
Moved 1084.667 434.2802 522 0.1719449 0.3446501
Moved 1084.698 408.507 525.3881 0.1122848 0.3533644
Moved 1084.729 387.1789 525 0.06291419 0.3523662
Moved 1084.76 376.7269 525 0.03871978 0.3523662
Moved 1084.79 371.3257 525 0.0262168 0.3523662
Moved 1084.821 370 525 0.02314816 0.3523662
Ended 1084.852 370 525 0.02314816 0.3523662
Candidates 1084.975 13 you toy root type tour your roy error got for i report hot
Began 1085.712 229 328 -0.3032407 -0.1543211
Stationary 1085.742 229 328 -0.3032407 -0.1543211
Stationary 1085.773 229 328 -0.3032407 -0.1543211
Moved 1085.804 239.6937 328 -0.2784869 -0.1543211
Moved 1085.834 266 343 -0.2175926 -0.1157408
Moved 1085.865 298.6047 350.0814 -0.1421188 -0.09752736
Moved 1085.896 323.5117 355.2159 -0.08446355 -0.08432113
Moved 1085.927 343.6609 358.0944 -0.03782188 -0.07691772
Moved 1085.957 354.558 359.6395 -0.01259724 -0.07294375
Moved 1085.988 362 361.5 0.004629592 -0.06815843
Moved 1086.019 367.7782 362.3891 0.01800497 -0.06587166
Moved 1086.049 372.2574 362 0.0283736 -0.06687243
Moved 1086.08 373.781 363 0.03190041 -0.06430049
Moved 1086.111 376 363 0.03703703 -0.06430049
Moved 1086.141 377 363 0.03935188 -0.06430049
Moved 1086.172 378.5 363 0.04282405 -0.06430049
Ended 1086.203 379.2268 363 0.04450659 -0.06430049
Accept 1086.356 0 you
Began 1086.817 269 316 -0.2106481 -0.1851853
Stationary 1086.848 269 316 -0.2106481 -0.1851853
Stationary 1086.879 269 316 -0.2106481 -0.1851853
Stationary 1086.909 269 316 -0.2106481 -0.1851853
Stationary 1086.94 269 316 -0.2106481 -0.1851853
Moved 1086.971 260.3463 323.2114 -0.2306798 -0.1666373
Moved 1087.001 245.6469 338.3531 -0.2647063 -0.1276928
Moved 1087.032 229.1594 355.8406 -0.3028718 -0.08271465
Moved 1087.063 213.1536 373.7952 -0.3399222 -0.03653514
Moved 1087.094 197.5958 393.2553 -0.3759357 0.0135167
Moved 1087.124 188.5567 406.8867 -0.3968595 0.04857679
Moved 1087.155 185.6825 412.6351 -0.4035128 0.06336177
Moved 1087.186 182.5 420.5 -0.4108796 0.08359041
Moved 1087.216 183 428.0471 -0.4097222 0.1030017
Moved 1087.247 183 437.6548 -0.4097222 0.127713
Moved 1087.278 183 445.2127 -0.4097222 0.147152
Moved 1087.308 198.8408 457.1211 -0.3730537 0.1777805
Moved 1087.339 212.722 468.5776 -0.3409212 0.2072469
Moved 1087.37 223.8835 476.3301 -0.3150845 0.2271863
Moved 1087.401 241.0273 486.3013 -0.2753997 0.2528326
Moved 1087.431 258.6275 495.3138 -0.2346585 0.2760128
Moved 1087.462 277.8332 502.611 -0.190201 0.2947813
Moved 1087.493 299.3542 508.2708 -0.1403839 0.3093384
Moved 1087.523 322.4073 509 -0.08702024 0.3112139
Moved 1087.554 333.2509 509 -0.06191909 0.3112139
Moved 1087.585 352.7256 509 -0.01683886 0.3112139
Ended 1087.616 361 509 0.002314846 0.3112139
Candidates 1087.769 13 are carry say art career care dare carey vary at set cat see
Began 1089.09 387 365 0.06250004 -0.05915646
Stationary 1089.12 387 365 0.06250004 -0.05915646
Stationary 1089.151 387 365 0.06250004 -0.05915646
Stationary 1089.182 387 365 0.06250004 -0.05915646
Stationary 1089.212 387 365 0.06250004 -0.05915646
Stationary 1089.243 387 365 0.06250004 -0.05915646
Stationary 1089.274 387 365 0.06250004 -0.05915646
Stationary 1089.305 387 365 0.06250004 -0.05915646
Stationary 1089.335 387 365 0.06250004 -0.05915646
Stationary 1089.366 387 365 0.06250004 -0.05915646
Stationary 1089.397 387 365 0.06250004 -0.05915646
Stationary 1089.427 387 365 0.06250004 -0.05915646
Ended 1089.458 387 365 0.06250004 -0.05915646
NextCandidatePanel 1089.55
Began 1089.796 428 322 0.1574074 -0.1697531
Stationary 1089.827 428 322 0.1574074 -0.1697531
Stationary 1089.857 428 322 0.1574074 -0.1697531
Moved 1089.888 411.0116 322 0.1180824 -0.1697531
Moved 1089.919 396.4412 322 0.08435468 -0.1697531
Moved 1089.949 381.6626 322 0.05014479 -0.1697531
Moved 1089.98 366.3149 322 0.01461784 -0.1697531
Moved 1090.011 353.8728 322 -0.01418342 -0.1697531
Moved 1090.042 344.2834 322 -0.03638098 -0.1697531
Moved 1090.072 336.4473 322 -0.05452007 -0.1697531
Moved 1090.103 330.7011 322 -0.06782158 -0.1697531
Moved 1090.134 327.8036 322 -0.07452875 -0.1697531
Moved 1090.164 325.9315 322 -0.07886216 -0.1697531
Ended 1090.195 326 322 -0.07870371 -0.1697531
Cancel 1090.318
Began 1090.717 407 415 0.1087963 0.06944436
Stationary 1090.748 407 415 0.1087963 0.06944436
Stationary 1090.779 407 415 0.1087963 0.06944436
Stationary 1090.809 407 415 0.1087963 0.06944436
Stationary 1090.84 407 415 0.1087963 0.06944436
Moved 1090.871 397.6829 415 0.08722891 0.06944436
Moved 1090.901 396.5258 415 0.08455057 0.06944436
Moved 1090.932 391.5 415 0.07291664 0.06944436
Moved 1090.963 383.0124 415 0.05326946 0.06944436
Moved 1090.994 375.387 415 0.03561815 0.06944436
Moved 1091.024 363.7239 423.5522 0.008620123 0.09144068
Moved 1091.055 352.7355 427.6984 -0.01681591 0.1021048
Moved 1091.086 342.6857 433.8762 -0.0400793 0.1179942
Moved 1091.116 330.768 442.924 -0.06766666 0.1412654
Moved 1091.147 322.4938 450.5062 -0.08681987 0.1607669
Moved 1091.178 314.8151 457.4566 -0.1045946 0.1786434
Moved 1091.208 308.8001 463.7999 -0.1185183 0.1949584
Moved 1091.239 303.05 469.95 -0.1318287 0.2107765
Moved 1091.27 301.3 473.05 -0.1358796 0.2187499
Moved 1091.301 293.7627 489.4746 -0.1533271 0.2609943
Moved 1091.331 289.3805 502.4781 -0.1634712 0.2944396
Moved 1091.362 285.2871 514.1388 -0.1729465 0.3244309
Moved 1091.393 285 518.1902 -0.1736111 0.3348513
Moved 1091.423 283.0744 523.8513 -0.1780686 0.3494115
Moved 1091.454 282 529.6035 -0.1805555 0.3642063
Moved 1091.485 280.5 532.5 -0.1840278 0.3716563
Moved 1091.516 281 536.2104 -0.1828704 0.3811995
Moved 1091.546 281 538.084 -0.1828704 0.3860185
Moved 1091.577 281 541.079 -0.1828704 0.3937216
Moved 1091.608 281 542.4227 -0.1828704 0.3971776
Moved 1091.638 281 543 -0.1828704 0.3986624
Moved 1091.669 290.1897 544 -0.161598 0.4012345
Moved 1091.7 305.3478 544 -0.1265098 0.4012345
Moved 1091.731 328.1796 538.0805 -0.07365843 0.3860095
Moved 1091.761 342.8158 532.3948 -0.0397783 0.3713857
Moved 1091.792 349.9773 530.5114 -0.02320076 0.3665414
Moved 1091.823 352.9933 529.0067 -0.01621927 0.3626715
Moved 1091.853 356.8636 528.1365 -0.007260293 0.3604332
Moved 1091.884 358.7355 527.2645 -0.002927135 0.3581905
Ended 1091.915 360 527 0 0.3575102
Candidates 1092.038 13 get hey here grey jet jerry her free feet he ferry they hr
Began 1092.713 346 377 -0.03240739 -0.02829226
Stationary 1092.744 346 377 -0.03240739 -0.02829226
Moved 1092.775 352.4416 377 -0.01749625 -0.02829226
Moved 1092.805 374.7223 380.6729 0.03407945 -0.01884539
Moved 1092.836 401.6265 386.0522 0.09635755 -0.00500993
Moved 1092.867 428.4015 388 0.1583368 -3.924585E-08
Moved 1092.898 446.7666 389 0.2008486 0.002572016
Moved 1092.928 462.5 391.5 0.2372685 0.009002057
Moved 1092.959 473.685 393 0.2631597 0.01285996
Moved 1092.99 479.0423 395.0424 0.2755609 0.01811298
Moved 1093.02 482.9134 395.9134 0.2845218 0.02035333
Moved 1093.051 484.1994 396 0.2874985 0.02057605
Moved 1093.082 487.3306 397.3306 0.2947467 0.02399845
Moved 1093.113 488.374 397 0.2971619 0.02314815
Moved 1093.143 489.2492 398.2492 0.2991879 0.02636105
Moved 1093.174 490.1776 398 0.3013371 0.02572008
Moved 1093.205 491.1544 398 0.3035981 0.02572008
Ended 1093.235 491.1544 398 0.3035981 0.02572008
Accept 1093.297 0 get
Began 1093.972 289 511 -0.1643519 0.3163579
Stationary 1094.003 289 511 -0.1643519 0.3163579
Stationary 1094.034 289 511 -0.1643519 0.3163579
Stationary 1094.064 289 511 -0.1643519 0.3163579
Stationary 1094.095 289 511 -0.1643519 0.3163579
Stationary 1094.126 289 511 -0.1643519 0.3163579
Stationary 1094.157 289 511 -0.1643519 0.3163579
Moved 1094.187 301.8596 499.1404 -0.1345842 0.2858548
Moved 1094.218 319.6606 475.6743 -0.09337828 0.2254995
Moved 1094.249 341.3787 439.5338 -0.04310479 0.1325457
Moved 1094.279 359.8182 405.8 -0.0004208088 0.04578178
Moved 1094.31 367.1464 389.7072 0.01654267 0.004390709
Moved 1094.341 371.9413 380.1175 0.02764175 -0.02027394
Moved 1094.372 374.819 375.362 0.03430327 -0.03250514
Moved 1094.402 376.5 372.5 0.03819446 -0.03986633
Moved 1094.433 376 369.7559 0.03703703 -0.04692407
Moved 1094.464 376 366.8849 0.03703703 -0.05430849
Moved 1094.494 376 364.014 0.03703703 -0.06169252
Moved 1094.525 372.442 360.9834 0.02880086 -0.06948722
Moved 1094.556 361.866 357.622 0.004319549 -0.07813277
Moved 1094.587 346.7007 353.7402 -0.0307853 -0.08811691
Moved 1094.617 330.3873 354 -0.06854783 -0.08744855
Moved 1094.648 314.5367 354 -0.105239 -0.08744855
Moved 1094.679 298.1552 354 -0.1431592 -0.08744855
Moved 1094.709 281.7965 354 -0.1810267 -0.08744855
Moved 1094.74 267.1119 354 -0.2150188 -0.08744855
Moved 1094.771 248.1711 361 -0.2588631 -0.06944452
Moved 1094.802 228.7307 363.7115 -0.303864 -0.06247038
Moved 1094.832 210.091 365 -0.3470114 -0.05915646
Moved 1094.863 198.5866 366.0827 -0.3736422 -0.05637173
Moved 1094.894 190.1073 366.9642 -0.3932702 -0.05410441
Moved 1094.924 186 368.5 -0.4027778 -0.0501544
Moved 1094.955 185.867 369.133 -0.4030856 -0.04852632
Moved 1094.986 186 380.265 -0.4027778 -0.01989459
Moved 1095.016 224.5624 406.0817 -0.313513 0.0465063
Moved 1095.047 268.7572 427.8867 -0.2112102 0.1025891
Moved 1095.078 302.1608 442.2118 -0.133887 0.1394336
Moved 1095.109 338.2611 456.9369 -0.05032152 0.1773067
Moved 1095.139 355.7993 463.7712 -0.009723754 0.1948846
Moved 1095.17 381.2706 471.3812 0.04923761 0.2144576
Moved 1095.201 397.1744 476.3915 0.08605182 0.2273443
Moved 1095.231 409.6757 480.5585 0.11499 0.2380621
Moved 1095.262 415.442 482 0.128338 0.2417695
Ended 1095.293 418 483 0.1342593 0.2443414
Candidates 1095.416 13 that what thai ebay jay may hat ready lady fast lay harry chat
Began 1096.061 307 377 -0.1226852 -0.02829226
Stationary 1096.091 307 377 -0.1226852 -0.02829226
Stationary 1096.122 307 377 -0.1226852 -0.02829226
Moved 1096.153 331.2325 386.9721 -0.06659135 -0.002643758
Moved 1096.183 354.732 389.748 -0.01219436 0.004495848
Moved 1096.214 375.402 393.6288 0.03565291 0.0144774
Moved 1096.245 388.973 396.4933 0.06706715 0.02184483
Moved 1096.276 399.1194 398 0.09055426 0.02572008
Moved 1096.306 407.7352 400.9117 0.1104981 0.03320917
Moved 1096.337 416.3481 402.7827 0.1304355 0.03802134
Moved 1096.368 422.3055 403.6528 0.1442258 0.0402591
Moved 1096.398 425.171 404 0.1508587 0.04115226
Moved 1096.429 428 405.0428 0.1574074 0.04383428
Moved 1096.46 430.5 405 0.1631944 0.04372424
Ended 1096.49 430.5 405 0.1631944 0.04372424
Accept 1096.552 0 that
Began 1097.228 281 536 -0.1828704 0.3806583
Stationary 1097.258 281 536 -0.1828704 0.3806583
Stationary 1097.289 281 536 -0.1828704 0.3806583
Moved 1097.32 302.6882 536 -0.1326661 0.3806583
Moved 1097.35 331.5906 536 -0.0657624 0.3806583
Moved 1097.381 369.0619 536 0.02097666 0.3806583
Moved 1097.412 402.8603 536 0.09921362 0.3806583
Moved 1097.443 424.3679 536 0.1489998 0.3806583
Moved 1097.473 442.5641 536 0.1911205 0.3806583
Moved 1097.504 455.1571 536 0.2202712 0.3806583
Moved 1097.535 461 536 0.2337964 0.3806583
Moved 1097.565 464.1914 536 0.2411837 0.3806583
Moved 1097.596 466.0356 536 0.2454527 0.3806583
Stationary 1097.627 466.0356 536 0.2454527 0.3806583
Stationary 1097.657 466 536 0.2453704 0.3806583
Stationary 1097.688 466 536 0.2453704 0.3806583
Moved 1097.719 456.5881 536 0.2235835 0.3806583
Moved 1097.75 445.6271 536 0.1982109 0.3806583
Moved 1097.78 427.498 536 0.1562452 0.3806583
Moved 1097.811 402.3355 536 0.09799898 0.3806583
Moved 1097.842 358.0324 536 -0.004554589 0.3806583
Moved 1097.872 300.8588 536 -0.1369008 0.3806583
Moved 1097.903 283.7283 536 -0.1765549 0.3806583
Moved 1097.934 237.1598 536 -0.2843523 0.3806583
Moved 1097.965 230.7693 536 -0.2991451 0.3806583
Moved 1097.995 224.1752 536 -0.3144093 0.3806583
Moved 1098.026 219.2129 536 -0.3258961 0.3806583
Moved 1098.057 216.5 536 -0.3321759 0.3806583
Ended 1098.087 216.5 536 -0.3321759 0.3806583
Candidates 1098.333 13 wow row rue route true tie reporter retire your rope writer write type
