I can play much better now
Moved 1985.139 435.9329 475.2438 0.1757705 0.2243923
Moved 1985.17 444.6283 484.6283 0.1958988 0.2485295
Moved 1985.201 451.4044 493.4044 0.2115842 0.2711017
Moved 1985.231 458.7267 500.7267 0.2285341 0.289935
Moved 1985.262 467.3351 508.89 0.2484608 0.310931
Moved 1985.293 473.0368 515.0369 0.2616593 0.3267408
Moved 1985.323 477.8893 519.7786 0.2728918 0.3389365
Moved 1985.354 481.7653 522.7653 0.281864 0.3466184
Moved 1985.385 485.5 525.5 0.2905093 0.3536522
Moved 1985.416 489.1669 528.1669 0.2989975 0.3605116
Moved 1985.446 493.0372 529 0.3079565 0.3626543
Moved 1985.477 496.803 530 0.3166737 0.3652262
Moved 1985.508 501.584 530 0.3277408 0.3652262
Moved 1985.538 510.7795 530 0.3490266 0.3652262
Moved 1985.569 522.5009 530 0.3761593 0.3652262
Moved 1985.6 538.0067 522 0.4120525 0.3446501
Moved 1985.631 548.2196 520 0.4356936 0.3395061
Moved 1985.661 556.3002 518.5666 0.4543987 0.3358193
Moved 1985.692 562.5737 517.7131 0.4689206 0.3336242
Moved 1985.723 567.7078 518 0.480805 0.3343621
Moved 1985.754 571.3708 517 0.4892842 0.33179
Moved 1985.784 574.5469 517 0.4966363 0.33179
Moved 1985.815 577.4207 514.5793 0.5032887 0.3255639
Moved 1985.846 580.9788 513.0212 0.5115249 0.3215566
Moved 1985.876 584.865 510.135 0.5205208 0.3141332
Moved 1985.907 587.7258 506.5485 0.5271429 0.3049085
Moved 1985.938 589.5 502 0.5312501 0.2932098
Moved 1985.969 589 492.4485 0.5300926 0.2686432
Moved 1985.999 578.9061 466.8967 0.5067271 0.2029236
Moved 1986.03 560.644 435.0304 0.4644537 0.1209629
Moved 1986.061 545.5907 410.7451 0.4296081 0.05850082
Moved 1986.091 535.2321 386.6961 0.4056298 -0.003353754
Moved 1986.122 529.7537 372.5074 0.3929484 -0.03984718
Moved 1986.153 527 362.0118 0.3865741 -0.06684212
Moved 1986.184 524 356.9437 0.3796296 -0.07987748
Moved 1986.214 523 352.2133 0.3773148 -0.09204401
Moved 1986.245 521 349.7303 0.3726852 -0.09843033
Moved 1986.276 517.1613 344.3227 0.3637993 -0.1123388
Moved 1986.307 512.3392 338.6783 0.352637 -0.1268563
Moved 1986.337 507.471 333.471 0.3413681 -0.1402495
Moved 1986.368 503.1976 329.5988 0.3314759 -0.1502089
Moved 1986.399 497.097 324.0647 0.3173542 -0.1644426
Moved 1986.429 485.7872 319.3149 0.2911741 -0.1766593
Moved 1986.46 469.9977 318 0.2546243 -0.1800412
Moved 1986.491 447.5 318 0.2025463 -0.1800412
Moved 1986.522 431.1478 318 0.1646939 -0.1800412
Moved 1986.552 407.9428 318 0.1109787 -0.1800412
Moved 1986.583 387.8649 318 0.06450216 -0.1800412
Moved 1986.614 374.3735 318 0.03327211 -0.1800412
Moved 1986.645 359.7991 326.6812 -0.0004649659 -0.1577129
Moved 1986.675 349.5494 326 -0.02419119 -0.1594652
Moved 1986.706 339.046 328.9847 -0.04850457 -0.1517884
Moved 1986.737 329.8875 330.5281 -0.06970485 -0.1478186
Moved 1986.767 319.7909 333.403 -0.09307662 -0.1404244
Moved 1986.798 306.9254 336.2687 -0.1228579 -0.1330538
Moved 1986.829 296.6143 339.8464 -0.1467263 -0.1238518
Moved 1986.859 285.3341 344.3329 -0.1728377 -0.1123124
Moved 1986.89 273.3889 348.0741 -0.2004887 -0.1026902
Moved 1986.921 262.3412 350.4147 -0.226062 -0.09667015
Moved 1986.952 252.0744 353.9814 -0.2498278 -0.08749644
Moved 1986.982 239.6064 359.6968 -0.2786889 -0.07279643
Moved 1987.013 228.1544 363.7114 -0.3051982 -0.06247061
Moved 1987.044 217 366.5 -0.3310185 -0.05529835
Moved 1987.075 207.6466 369.1178 -0.3526699 -0.04856533
Moved 1987.105 198.0165 372.9918 -0.3749617 -0.03860151
Moved 1987.136 186.5458 376.8635 -0.4015143 -0.02864327
Moved 1987.167 179.1762 381.5492 -0.4185736 -0.01659166
Moved 1987.198 168.2715 387.4857 -0.443816 -0.001322978
Moved 1987.228 158.5553 393.3335 -0.4663071 0.01371784
Moved 1987.259 151.0357 397.9643 -0.4837137 0.02562825
Moved 1987.29 147.4857 402.0286 -0.4919312 0.0360817
Moved 1987.32 146 410.5529 -0.4953704 0.05800632
Moved 1987.351 146 423.564 -0.4953704 0.09147098
Moved 1987.382 162.8251 439.8251 -0.4564233 0.133295
Moved 1987.413 189.4884 462.8472 -0.3947029 0.1925081
Moved 1987.443 214.144 477.554 -0.3376296 0.2303343
Moved 1987.474 238.701 485.7717 -0.2807846 0.2514704
Moved 1987.505 257.6638 491.916 -0.2368892 0.2672735
Moved 1987.536 278.0021 497.6674 -0.18981 0.2820662
Moved 1987.566 293.1484 501.6914 -0.1547491 0.2924161
Moved 1987.597 309 505.5 -0.1180555 0.3022119
Moved 1987.628 320.4038 508.101 -0.09165784 0.3089016
Moved 1987.658 329.9501 509.975 -0.06955996 0.3137217
Moved 1987.689 337.5387 511 -0.05199377 0.3163579
Moved 1987.72 342.5116 512 -0.04048243 0.31893
Moved 1987.751 349.4446 514 -0.02443368 0.324074
Moved 1987.781 355.1846 516.0923 -0.01114666 0.3294554
Moved 1987.812 362.8817 517.9606 0.006670654 0.3342607
Moved 1987.843 370.0383 518.5096 0.02323677 0.3356728
Moved 1987.874 379.1377 520 0.04430026 0.3395061
Moved 1987.904 386.5034 522.2517 0.06135046 0.3452975
Moved 1987.935 394.4914 522.8304 0.07984121 0.346786
Moved 1987.966 401.9264 524 0.09705185 0.3497942
Moved 1987.996 409.0294 524.5147 0.113494 0.351118
Moved 1988.027 413.768 525 0.1244629 0.3523662
Moved 1988.058 415.9522 525.9522 0.1295189 0.3548153
Moved 1988.089 418 526 0.1342593 0.3549381
Moved 1988.119 420.6927 526 0.1404925 0.3549381
Moved 1988.15 422.2841 526 0.1441762 0.3549381
Moved 1988.181 424.5 527.5 0.1493056 0.3587962
Moved 1988.211 426.5 527 0.1539352 0.3575102
Moved 1988.242 428.8511 527 0.1593776 0.3575102
Moved 1988.273 431.2531 528 0.1649377 0.3600822
Moved 1988.304 434.2188 528 0.1718026 0.3600822
Moved 1988.334 438.2051 529.1025 0.1810302 0.362918
Ended 1988.365 438.2051 529.1025 0.1810302 0.362918
Candidates 1988.488 13 play player tomato insert okay hillary part onset pay poverty popularity older imagery
Began 1988.887 235 383 -0.2893518 -0.01286016
Moved 1988.918 255.9697 383 -0.2408109 -0.01286016
Moved 1988.949 293.2886 389.9123 -0.1544246 0.004918448
Moved 1988.979 340.7036 399.7448 -0.04466772 0.03020777
Moved 1989.01 351.2823 401.1832 -0.0201798 0.03390724
Moved 1989.041 366.3234 402 0.01463751 0.03600815
Moved 1989.072 383.5585 403 0.05453368 0.03858017
Moved 1989.102 397.2409 404 0.0862059 0.04115226
Moved 1989.133 407.2964 405 0.1094824 0.04372424
Moved 1989.164 411.1839 407.1839 0.1184813 0.0493413
Moved 1989.195 414.8164 407 0.1268898 0.04886827
Moved 1989.225 416.6384 408 0.1311074 0.05144025
Moved 1989.256 419.5 408 0.1377314 0.05144025
Ended 1989.287 420 408 0.1388889 0.05144025
Accept 1989.379 0 play
Began 1990.347 379 420 0.04398147 0.08230445
Stationary 1990.378 379 420 0.04398147 0.08230445
Stationary 1990.408 379 420 0.04398147 0.08230445
Moved 1990.439 388.4146 405.8648 0.06577442 0.0459485
Moved 1990.47 399.1667 390.3888 0.09066373 0.006143978
Moved 1990.5 408.4677 368.0646 0.1121938 -0.05127424
Moved 1990.531 416.2843 350.4314 0.1302877 -0.09662714
Moved 1990.562 422.9988 331.0029 0.1458306 -0.1465975
Moved 1990.593 426.8753 319.499 0.1548039 -0.1761859
Moved 1990.622 430.4917 308.0167 0.1631752 -0.2057185
Moved 1990.654 435.5343 292.3972 0.1748479 -0.2458922
Moved 1990.685 441.2772 279.4456 0.1881418 -0.2792038
Moved 1990.715 447.0089 267.9734 0.2014093 -0.3087103
Moved 1990.746 448.6752 262.6495 0.2052668 -0.3224035
Moved 1990.777 451.4536 258.0929 0.211698 -0.3341233
Moved 1990.807 453.3299 254.3402 0.2160413 -0.3437752
Moved 1990.838 457.1957 252.8043 0.2249901 -0.3477256
Moved 1990.869 461.4583 250.2709 0.2348571 -0.3542416
Moved 1990.9 465.6007 247.3993 0.2444461 -0.3616274
Moved 1990.93 468.9491 245 0.2521971 -0.3677984
Moved 1990.961 472.3413 244 0.2600493 -0.3703704
Ended 1990.992 473 244 0.2615741 -0.3703704
Began 1991.084 505 240 0.3356481 -0.3806585
Candidates 1991.084 13 n nm m mm gm b nn mb mmm mmmm hmm hmmm v
Stationary 1991.115 505 240 0.3356481 -0.3806585
Moved 1991.146 516.7626 240 0.3628764 -0.3806585
Moved 1991.176 520.757 240 0.3721227 -0.3806585
Moved 1991.207 523.2817 240 0.3779669 -0.3806585
Moved 1991.238 526.1425 240 0.3845891 -0.3806585
Moved 1991.268 528 240 0.3888889 -0.3806585
Stationary 1991.299 528 240 0.3888889 -0.3806585
Moved 1991.33 514.3035 261.393 0.3571841 -0.3256353
Moved 1991.361 497.102 303.0612 0.3173658 -0.218464
Moved 1991.391 480.9906 349.6245 0.2800708 -0.09870262
Moved 1991.422 468.0609 384.0826 0.2501408 -0.01007559
Moved 1991.453 457.7882 410.8472 0.2263615 0.05876325
Moved 1991.484 452.5276 431.3622 0.2141841 0.1115282
Moved 1991.514 449.6451 445.4194 0.2075119 0.1476835
Moved 1991.545 447.1458 456.4167 0.2017265 0.1759688
Moved 1991.576 446 466.1506 0.199074 0.2010045
Moved 1991.606 445 477.1734 0.1967593 0.2293554
Moved 1991.637 445 487.7064 0.1967593 0.2564463
Moved 1991.668 445 493.8768 0.1967593 0.2723167
Moved 1991.699 445 495.7395 0.1967593 0.2771077
Moved 1991.729 445 498.7413 0.1967593 0.2848283
Moved 1991.76 445 501.262 0.1967593 0.2913117
Moved 1991.791 445 504.1329 0.1967593 0.2986956
Moved 1991.821 445 506.0064 0.1967593 0.3035143
Moved 1991.852 445 507.3734 0.1967593 0.3070303
Moved 1991.883 445 508.003 0.1967593 0.3086497
Moved 1991.914 445 510.1581 0.1967593 0.3141927
Moved 1991.944 443.6266 510 0.19358 0.3137859
Moved 1991.975 444 511.3098 0.1944444 0.3171548
Moved 1992.006 442.864 511 0.1918148 0.3163579
Stationary 1992.036 442.5383 511 0.1910609 0.3163579
Moved 1992.067 441.5 511 0.1886574 0.3163579
Moved 1992.098 439.1568 511 0.1832332 0.3163579
Moved 1992.129 434.5749 494.7246 0.172627 0.2744974
Moved 1992.159 409.5947 442.9528 0.1148024 0.1413394
Moved 1992.19 369.5447 358.9376 0.02209415 -0.07474907
Moved 1992.221 359.6664 331.4437 -0.0007722775 -0.1454638
Moved 1992.252 357.2458 322.6146 -0.006375363 -0.1681723
Moved 1992.282 353.2514 307.5086 -0.01562168 -0.2070252
Moved 1992.313 350.721 297.884 -0.02147913 -0.2317798
Moved 1992.344 347.8491 289.5474 -0.02812704 -0.2532219
Moved 1992.375 345.9883 283.9766 -0.03243452 -0.2675501
Moved 1992.405 344.3245 279.3245 -0.03628582 -0.2795151
Moved 1992.436 342.5551 275.5551 -0.0403817 -0.2892101
Moved 1992.467 342 270.3704 -0.04166668 -0.3025453
Moved 1992.497 339.8127 265.6253 -0.04672999 -0.3147498
Moved 1992.528 339 261.5499 -0.04861111 -0.3252318
Moved 1992.559 338 258.402 -0.05092591 -0.3333282
Moved 1992.59 338 255.5282 -0.05092591 -0.3407197
Moved 1992.62 338 254.5 -0.05092591 -0.3433642
Moved 1992.651 338 253.8286 -0.05092591 -0.345091
Stationary 1992.682 338 253.8286 -0.05092591 -0.345091
Ended 1992.713 338 253 -0.05092591 -0.3472223
Cancel 1992.835
Began 1993.112 278 311 -0.1898148 -0.1980453
Moved 1993.143 285.1525 311 -0.1732581 -0.1980453
Moved 1993.173 316.8128 301.2374 -0.09997034 -0.2231548
Moved 1993.204 360.9385 290.6123 0.00217249 -0.2504828
Moved 1993.235 389.1215 284.9757 0.06741096 -0.2649803
Moved 1993.266 413.8708 278.3764 0.1247009 -0.2819538
Moved 1993.296 432.7543 271.4983 0.1684126 -0.2996443
Moved 1993.327 444 268.5 0.1944444 -0.307356
Moved 1993.358 450.4176 264.8608 0.2093001 -0.3167162
Moved 1993.388 455.0248 261.9875 0.2199649 -0.3241062
Moved 1993.419 460.8822 258.1178 0.2335236 -0.3340592
Moved 1993.45 465.6793 253.3208 0.2446279 -0.3463971
Moved 1993.481 470.6176 246.3823 0.2560594 -0.364243
Moved 1993.511 474.1837 239.6326 0.2643142 -0.3816035
Moved 1993.542 476.0542 236.9458 0.2686441 -0.3885139
Moved 1993.573 477.5892 233.8217 0.2721971 -0.3965494
Moved 1993.604 479.2312 231.7688 0.2759981 -0.4018293
Moved 1993.634 480.3323 228.6677 0.278547 -0.4098053
Moved 1993.665 480 227.1221 0.2777778 -0.4137807
Moved 1993.696 480 223.5668 0.2777778 -0.422925
Moved 1993.726 470.2679 216.8453 0.2552498 -0.4402127
Moved 1993.757 458.7523 207.2019 0.2285933 -0.4650157
Moved 1993.788 449.0213 200.016 0.2060677 -0.483498
Moved 1993.819 441.2627 193.2627 0.1881081 -0.5008675
Moved 1993.849 433.5189 189.2594 0.1701826 -0.5111641
Moved 1993.88 425.5 185.5 0.1516204 -0.5208334
Moved 1993.911 419.7543 183.8772 0.1383201 -0.5250072
Moved 1993.941 411.0168 182.0056 0.1180944 -0.5298209
Moved 1993.972 404.2644 181 0.1024639 -0.5324075
Moved 1994.003 400.6553 180 0.09410948 -0.5349795
Moved 1994.034 396.3878 179 0.084231 -0.5375513
Moved 1994.064 393.8229 178 0.07829368 -0.5401235
Moved 1994.095 388.8766 174.8766 0.06684412 -0.548157
Moved 1994.126 387.4077 174.4077 0.06344388 -0.5493628
Moved 1994.156 384.5395 174 0.05680442 -0.5504115
Moved 1994.187 382.6546 173 0.05244116 -0.5529835
Moved 1994.218 381.1187 172 0.04888595 -0.5555555
Moved 1994.249 379.2868 172 0.04464527 -0.5555555
Moved 1994.279 374.8254 181.9364 0.03431817 -0.529999
Moved 1994.31 369.0943 201.6228 0.02105167 -0.4793653
Moved 1994.341 363.9953 226.0281 0.009248356 -0.4165945
Moved 1994.372 361.1292 250.0952 0.002613961 -0.3546934
Moved 1994.402 361 276.6716 0.002314846 -0.2863385
Moved 1994.433 361 298 0.002314846 -0.2314816
Moved 1994.464 361 326.3144 0.002314846 -0.1586565
Moved 1994.495 361 347.0061 0.002314846 -0.105437
Moved 1994.525 369.8674 364.2047 0.0228413 -0.0612021
Moved 1994.556 373.3365 383.3554 0.03087153 -0.01194597
Moved 1994.587 377.3229 398.6146 0.04009942 0.02730091
Moved 1994.617 380.1785 409.7139 0.04670938 0.05584854
Moved 1994.648 384.0904 420.1807 0.05576472 0.08276931
Moved 1994.679 385.5804 430.3215 0.05921384 0.1088516
Moved 1994.709 387 438.3659 0.06250004 0.1295419
Moved 1994.74 387 444.6506 0.06250004 0.1457063
Moved 1994.771 387 448.8735 0.06250004 0.1565676
Moved 1994.802 387 452.6993 0.06250004 0.1664075
Moved 1994.833 377.8623 455.5688 0.04134804 0.1737881
Moved 1994.863 372.1183 458.4409 0.02805163 0.1811749
Moved 1994.894 367.0226 460 0.01625588 0.1851851
Moved 1994.925 358.4322 461 -0.003629277 0.1877571
Moved 1994.955 349.8076 461 -0.02359361 0.1877571
Moved 1994.986 344 462.5 -0.03703703 0.1916151
Moved 1995.017 336.6578 462 -0.0540329 0.1903292
Moved 1995.048 332.0102 462 -0.06479124 0.1903292
Moved 1995.078 328.1399 462 -0.07375026 0.1903292
Moved 1995.109 324.673 462 -0.08177554 0.1903292
Moved 1995.14 321.7043 462 -0.0886475 0.1903292
Moved 1995.17 319.9197 462 -0.09277846 0.1903292
Moved 1995.201 317.9679 455 -0.09729649 0.172325
Moved 1995.232 317 453.4302 -0.09953702 0.1682876
Moved 1995.263 315.5683 451.5683 -0.1028511 0.1634986
Moved 1995.293 314.692 451 -0.1048796 0.162037
Moved 1995.324 315 448.1387 -0.1041667 0.1546777
Moved 1995.355 314 443.6334 -0.1064815 0.14309
Moved 1995.385 313.4389 437.3167 -0.1077804 0.1268432
Moved 1995.416 313 430.144 -0.1087963 0.1083949
Moved 1995.447 313 421.0892 -0.1087963 0.08510581
Moved 1995.478 312 409.6445 -0.1111111 0.05567005
Moved 1995.508 311 387.1437 -0.113426 -0.002202595
Moved 1995.539 309.5 377.5 -0.1168982 -0.02700625
Moved 1995.57 307.9015 360.2122 -0.1205983 -0.07147078
Moved 1995.601 305.0276 341.1932 -0.1272509 -0.1203881
Moved 1995.631 303.1598 322.9589 -0.1315745 -0.1672869
Moved 1995.662 300.6842 309.4211 -0.137305 -0.2021061
Moved 1995.693 298.7115 290.9805 -0.1418716 -0.2495359
Moved 1995.724 298 278.0703 -0.1435185 -0.2827411
Moved 1995.754 295.9738 263.8688 -0.1482089 -0.3192675
Moved 1995.785 295 252.1721 -0.150463 -0.3493516
Moved 1995.816 294 240.2814 -0.1527778 -0.3799347
Moved 1995.846 291.6899 228.7598 -0.1581251 -0.4095685
Moved 1995.877 290.1372 218.5488 -0.1617194 -0.4358312
Moved 1995.908 288.7546 211.7729 -0.1649199 -0.4532589
Moved 1995.939 282.4507 192.803 -0.1795122 -0.5020501
Moved 1995.969 278.5725 183.7175 -0.1884896 -0.5254179
Moved 1996 274.0609 176.0914 -0.198933 -0.5450323
Moved 1996.031 269.1587 168.3174 -0.2102808 -0.5650274
Moved 1996.061 263.2894 161.5787 -0.2238672 -0.5823592
Moved 1996.092 259.5 157.5 -0.2326389 -0.5928498
Moved 1996.123 255.9001 153.8003 -0.2409719 -0.6023657
Moved 1996.154 252.0275 152 -0.2499364 -0.6069959
Moved 1996.184 249.1583 149.1583 -0.2565781 -0.6143048
Moved 1996.215 245.3646 147.6823 -0.2653597 -0.6181013
Moved 1996.246 241.4351 145.7175 -0.2744559 -0.6231544
Moved 1996.277 236.7021 143.8511 -0.2854118 -0.627955
Moved 1996.307 232.968 141.968 -0.2940555 -0.6327984
Moved 1996.338 227.8643 141.4321 -0.3058697 -0.6341766
Moved 1996.369 223.1239 141 -0.3168429 -0.6352881
Moved 1996.399 216.3852 141 -0.3324416 -0.6352881
Moved 1996.43 210.2826 141 -0.3465681 -0.6352881
Moved 1996.461 203.6463 151.3538 -0.36193 -0.608658
Moved 1996.492 199.4416 159.6752 -0.371663 -0.5872552
Moved 1996.522 199 166.8392 -0.3726852 -0.5688292
Moved 1996.553 199 176.868 -0.3726852 -0.5430349
Moved 1996.584 199 190.0065 -0.3726852 -0.5092426
