they might find your comment offensive
Moved 1189.919 489.1583 361.1006 0.2989775 -0.06918558
Moved 1189.95 489 437 0.2986111 0.1260288
Moved 1189.981 499.1937 480.9685 0.3222076 0.2391165
Moved 1190.012 505 510 0.3356481 0.3137859
Moved 1190.042 508.8451 529.916 0.3445489 0.3650101
Moved 1190.073 511.4022 545.0111 0.3504681 0.4038351
Moved 1190.104 511 548.9073 0.349537 0.4138561
Moved 1190.135 511 551.5 0.349537 0.4205247
Moved 1190.165 493.352 552 0.3086852 0.4218106
Moved 1190.196 472.3789 552 0.2601363 0.4218106
Moved 1190.227 426.4837 511.0321 0.1538975 0.3164405
Moved 1190.258 389.5279 478.5279 0.06835163 0.2328392
Moved 1190.288 369.6038 453.5661 0.02223104 0.168637
Moved 1190.319 359.2782 437.797 -0.001670817 0.1280787
Moved 1190.35 353.4085 426.817 -0.01525814 0.09983773
Moved 1190.38 351 416.5859 -0.02083332 0.07352338
Moved 1190.411 350 409.0797 -0.02314816 0.05421725
Moved 1190.442 359.4791 400.4453 -0.001205802 0.03200951
Moved 1190.473 385.7693 390.0769 0.05965124 0.005341792
Moved 1190.504 405.0037 385.7137 0.1041753 -0.005880403
Moved 1190.534 417.5 382.5 0.1331019 -0.01414617
Moved 1190.565 430.4104 381 0.1629871 -0.01800419
Moved 1190.596 437.3191 381 0.1789794 -0.01800419
Moved 1190.626 441.2124 381 0.1879918 -0.01800419
Moved 1190.657 442 405.8405 0.1898148 0.04588586
Moved 1190.688 417.023 439.9668 0.1319977 0.1336594
Moved 1190.719 396.1398 465.4117 0.08365691 0.199104
Moved 1190.749 381.4498 481.5502 0.04965236 0.2406125
Moved 1190.78 372.4817 491.5183 0.02889285 0.2662508
Moved 1190.811 367.1444 496.8557 0.0165379 0.2799785
Ended 1190.842 362.0291 503.4564 0.004696945 0.2969555
Candidates 1190.934 13 might bought night mother mighty mouth north mount body motor both mode thought
Began 1191.303 368 453 0.01851857 0.167181
Stationary 1191.333 368 453 0.01851857 0.167181
Moved 1191.364 390.8905 453 0.0715058 0.167181
Moved 1191.395 420.1398 462.1036 0.1392125 0.1905957
Moved 1191.426 442.5 464.5 0.1909722 0.1967592
Ended 1191.456 445 464 0.1967593 0.1954732
Accept 1191.548 0 might
Began 1191.979 309 396 -0.1180555 0.02057605
Stationary 1192.01 309 396 -0.1180555 0.02057605
Stationary 1192.04 309 396 -0.1180555 0.02057605
Stationary 1192.071 309 396 -0.1180555 0.02057605
Moved 1192.102 319.5 412.5 -0.09375001 0.06301432
Moved 1192.133 353.1558 448.1558 -0.01584306 0.1547215
Moved 1192.163 411.0748 500.9248 0.1182286 0.2904443
Moved 1192.194 446.3059 531.1871 0.1997822 0.3682796
Moved 1192.225 461 546 0.2337964 0.4063785
Moved 1192.255 464.9358 549.9358 0.2429069 0.4165014
Moved 1192.286 466.2055 550 0.2458461 0.4166666
Moved 1192.317 467 550 0.2476852 0.4166666
Stationary 1192.348 467 550 0.2476852 0.4166666
Moved 1192.378 442.6113 457.9617 0.1912298 0.1799424
Moved 1192.409 427.071 396.2842 0.1552571 0.02130716
Moved 1192.44 420.1181 348.9448 0.1391622 -0.1004506
Moved 1192.471 416.0047 313.535 0.1296404 -0.1915253
Moved 1192.501 412.4732 293.6563 0.1214658 -0.2426536
Moved 1192.532 403.3956 272.1121 0.1004527 -0.2980658
Moved 1192.563 389.62 261.372 0.06856491 -0.3256893
Moved 1192.594 358.8159 260 -0.00274092 -0.3292181
Moved 1192.624 285.3409 339.6563 -0.1728219 -0.1243408
Moved 1192.655 255.2869 395.6403 -0.2423914 0.01965099
Moved 1192.686 243.7151 426.6163 -0.269178 0.09932175
Moved 1192.717 239.679 447.9261 -0.2785209 0.1541309
Moved 1192.747 239 459.42 -0.2800926 0.1836933
Moved 1192.778 239 467 -0.2800926 0.2031892
Ended 1192.809 239 467 -0.2800926 0.2031892
Candidates 1192.932 13 find give since five funds fund found finds guns fine dive drive fiber
Began 1193.331 348 420 -0.0277778 0.08230445
Moved 1193.362 370.2433 420 0.02371132 0.08230445
Moved 1193.393 407.675 420 0.1103589 0.08230445
Ended 1193.423 436 427 0.1759259 0.1003086
Accept 1193.485 0 find
Began 1193.946 318 520 -0.09722222 0.3395061
Stationary 1193.977 318 520 -0.09722222 0.3395061
Stationary 1194.008 318 520 -0.09722222 0.3395061
Moved 1194.038 364.5261 528.7631 0.01047701 0.3620448
Moved 1194.069 423.2998 540.3105 0.1465273 0.391745
Moved 1194.1 460.8778 544.3198 0.2335134 0.4020569
Moved 1194.13 496.6065 547.2172 0.3162187 0.4095092
Moved 1194.161 516.8643 547 0.3631119 0.4089505
Moved 1194.192 525.96 547 0.3841667 0.4089505
Moved 1194.223 528.5945 547 0.3902651 0.4089505
Moved 1194.253 530.0721 547 0.3936854 0.4089505
Moved 1194.284 531 547 0.3958333 0.4089505
Stationary 1194.315 531 547 0.3958333 0.4089505
Moved 1194.346 511.5963 531.537 0.3509174 0.3691796
Moved 1194.376 456.867 513.6827 0.2242292 0.323258
Moved 1194.407 397.1192 506.791 0.08592407 0.3055323
Moved 1194.438 351.1456 502.8414 -0.02049635 0.2953739
Moved 1194.469 304.5602 501 -0.1283328 0.2906378
Moved 1194.499 289.3289 501 -0.1635906 0.2906378
Moved 1194.53 264.5 501 -0.2210648 0.2906378
Moved 1194.561 249.723 501 -0.2552709 0.2906378
Moved 1194.591 243.3995 501 -0.2699085 0.2906378
Ended 1194.622 243 501 -0.2708333 0.2906378
Candidates 1194.714 13 your tour route row type rope report types tie reported errors reporter roots
Began 1195.053 342 395 -0.04166668 0.01800408
Stationary 1195.083 342 395 -0.04166668 0.01800408
Moved 1195.114 416.4759 404.534 0.1307312 0.04252563
Moved 1195.145 452.3045 404 0.2136677 0.04115226
Moved 1195.176 466.2168 404 0.2458721 0.04115226
Moved 1195.206 473.1802 397 0.2619912 0.02314815
Ended 1195.237 475 397 0.2662037 0.02314815
Accept 1195.298 0 your
Began 1195.79 340 245 -0.04629632 -0.3677984
Stationary 1195.821 340 245 -0.04629632 -0.3677984
Stationary 1195.852 340 245 -0.04629632 -0.3677984
Stationary 1195.882 340 245 -0.04629632 -0.3677984
Moved 1195.913 372.0016 306.5482 0.02778153 -0.2094955
Moved 1195.944 416.5031 389.2686 0.1307941 0.003262822
Moved 1195.975 450.9354 443.9031 0.2104987 0.1437837
Moved 1196.005 464.2195 465.1342 0.2412489 0.1983903
Moved 1196.036 469.0795 472.0795 0.2524988 0.2162537
Moved 1196.067 471 475.0932 0.2569444 0.2240051
Moved 1196.098 471 476.5 0.2569444 0.2276234
Moved 1196.128 471 476 0.2569444 0.2263374
Moved 1196.159 474.7915 448.085 0.2657211 0.1545394
Moved 1196.19 479 362.5194 0.275463 -0.06553657
Moved 1196.221 479 322.7312 0.275463 -0.1678724
Moved 1196.251 479 297.8077 0.275463 -0.2319761
Moved 1196.282 479 284.6739 0.275463 -0.2657565
Moved 1196.313 479 275.0527 0.275463 -0.2905025
Moved 1196.344 479 260.5484 0.275463 -0.3278077
Moved 1196.374 479 256.7073 0.275463 -0.3376871
Moved 1196.405 479 252.5139 0.275463 -0.3484725
Moved 1196.436 479 247.1234 0.275463 -0.3623369
Moved 1196.466 479 243.5612 0.275463 -0.3714991
Moved 1196.497 479 242 0.275463 -0.3755144
Moved 1196.528 458.0049 257.5936 0.2268631 -0.3354074
Moved 1196.559 411.4139 296.1551 0.1190137 -0.2362267
Moved 1196.589 367.016 338.984 0.01624068 -0.12607
Moved 1196.62 310.7336 392.3531 -0.1140427 0.01119629
Moved 1196.651 269.7213 425.8989 -0.2089785 0.09747658
Moved 1196.682 237.3556 456.9388 -0.2838991 0.1773118
Moved 1196.712 222.67 472.33 -0.3178934 0.2168979
Moved 1196.743 219.1825 478.635 -0.3259664 0.2331147
Moved 1196.774 217.9199 482.0801 -0.328889 0.2419754
Moved 1196.805 217.3411 483.6589 -0.330229 0.2460363
Moved 1196.835 217 486.2119 -0.3310185 0.2526027
Moved 1196.866 217 487 -0.3310185 0.2546296
Moved 1196.897 226.2511 487 -0.309604 0.2546296
Moved 1196.928 257.876 464.0287 -0.2363982 0.1955471
Moved 1196.958 300.2607 432.2153 -0.1382855 0.1137224
Moved 1196.989 337.9828 398.6825 -0.05096585 0.02747547
Moved 1197.02 373.8532 360.2288 0.0320675 -0.07142816
Moved 1197.051 397.9202 334.2087 0.08777826 -0.1383522
Moved 1197.081 414.971 308.0435 0.1272478 -0.2056497
Moved 1197.112 429.5 290 0.1608796 -0.2520577
Moved 1197.143 435.6877 284.3123 0.1752031 -0.2666866
Moved 1197.173 439.3427 279.3146 0.1836637 -0.2795408
Moved 1197.204 440 277.5 0.1851852 -0.2842079
Moved 1197.235 431.9956 290.5784 0.1666564 -0.2505699
Moved 1197.266 398.7949 345.4102 0.08980304 -0.1095418
Moved 1197.296 372.9903 400.2427 0.03007015 0.03148844
Moved 1197.327 354.4855 441.5339 -0.01276503 0.13769
Moved 1197.358 344.0732 467.4714 -0.03686756 0.2044017
Moved 1197.389 335.9706 485.4116 -0.05562351 0.2505441
Moved 1197.419 330.7046 499.8864 -0.06781349 0.2877735
Ended 1197.45 329.5608 506.196 -0.07046114 0.304002
Candidates 1197.542 13 comment consent content vincent connect moment commerce conference november confident opponent contact violent
Began 1197.911 316 390 -0.1018519 0.005143954
Stationary 1197.942 316 390 -0.1018519 0.005143954
Moved 1197.973 352.5 390 -0.0173611 0.005143954
Moved 1198.003 386.9554 390 0.06239682 0.005143954
Moved 1198.034 408.5 390 0.1122685 0.005143954
Ended 1198.065 417 390 0.1319444 0.005143954
Accept 1198.126 0 comment
Began 1198.495 483 583 0.2847222 0.5015431
Stationary 1198.526 483 583 0.2847222 0.5015431
Stationary 1198.557 483 583 0.2847222 0.5015431
Stationary 1198.587 483 583 0.2847222 0.5015431
Stationary 1198.618 483 583 0.2847222 0.5015431
Moved 1198.649 464.3386 571.0031 0.2415245 0.4706869
Moved 1198.68 414.0956 531.5964 0.1252214 0.3693321
Moved 1198.71 335.7034 464.0697 -0.05624205 0.1956525
Moved 1198.741 312.0572 442.0572 -0.1109787 0.1390359
Moved 1198.772 294.4312 424.4312 -0.1517797 0.09370144
Moved 1198.802 287.3744 417.3744 -0.1681148 0.07555133
Moved 1198.833 281.2758 411.2758 -0.1822319 0.05986571
Moved 1198.864 278.3128 409 -0.1890907 0.05401234
Moved 1198.895 277 408 -0.1921296 0.05144025
Moved 1198.926 275.5905 408 -0.1953923 0.05144025
Moved 1198.956 275 408 -0.1967592 0.05144025
Moved 1198.987 273.7444 408 -0.1996658 0.05144025
Moved 1199.018 271.9162 408 -0.2038977 0.05144025
Moved 1199.048 268.7114 425.51 -0.2113162 0.09647632
Moved 1199.079 265.7998 439.001 -0.218056 0.1311753
Moved 1199.11 263.5 453.5 -0.2233796 0.168467
Moved 1199.141 257.9729 477.1219 -0.2361738 0.2292231
Moved 1199.171 255.4404 500.0363 -0.2420361 0.2881592
Moved 1199.202 255 529.1043 -0.2430556 0.3629225
Moved 1199.233 255 554.5 -0.2430556 0.4282407
Moved 1199.264 255 563.7847 -0.2430556 0.4521211
Moved 1199.294 255 569.9 -0.2430556 0.4678497
Moved 1199.325 255 572.0128 -0.2430556 0.4732839
Stationary 1199.356 255 572 -0.2430556 0.4732509
Moved 1199.387 293.7648 531.9229 -0.1533222 0.370172
Moved 1199.417 331.3236 476.6343 -0.06638046 0.2279688
Moved 1199.448 361.2652 429.2491 0.002928674 0.1060934
Moved 1199.479 393.6252 385.0309 0.07783612 -0.007636537
Moved 1199.51 414.5857 353.3197 0.1263557 -0.08919837
Moved 1199.54 427.9717 332.2995 0.1573419 -0.1432626
Moved 1199.571 439.2228 314.36 0.1833862 -0.1894033
Moved 1199.602 450.4551 298.1811 0.2093868 -0.2310158
Moved 1199.632 455.6548 289.0355 0.2214232 -0.2545383
Moved 1199.663 458.207 283.5861 0.2273309 -0.2685544
Moved 1199.694 458 281.2523 0.2268519 -0.274557
Moved 1199.725 443.1794 279 0.1925448 -0.2803498
Moved 1199.755 417.3695 282.9413 0.1327997 -0.2702126
Moved 1199.786 389.6407 296.5664 0.06861269 -0.2351688
Moved 1199.817 351.1274 318.5817 -0.02053832 -0.178545
Moved 1199.848 318.4674 337.3637 -0.09614026 -0.1302374
Moved 1199.878 289.6099 352.4877 -0.16294 -0.09133829
Moved 1199.909 263.3435 365.8439 -0.2237419 -0.05698592
Moved 1199.94 243 374.5 -0.2708333 -0.03472222
Moved 1199.971 226.5914 381.1635 -0.3088161 -0.01758379
Moved 1200.001 217.6651 384.3337 -0.3294789 -0.009429758
Moved 1200.032 210.2464 388.8768 -0.3466519 0.002254988
Moved 1200.063 207.5892 392.4108 -0.3528028 0.0113446
Moved 1200.094 208 400.8702 -0.3518518 0.03310243
Moved 1200.124 228.6924 424.4752 -0.3039528 0.09381478
Moved 1200.155 294.089 468.7104 -0.1525718 0.2075884
Moved 1200.186 338.4518 494.5439 -0.04988005 0.2740325
Moved 1200.216 357.2443 505.7481 -0.006379038 0.30285
Moved 1200.247 365.4493 509.1498 0.01261423 0.3115991
Moved 1200.278 372.4127 511.7064 0.02873311 0.3181747
Moved 1200.309 378.5067 513 0.04283964 0.321502
Moved 1200.339 381.7926 513 0.0504458 0.321502
Moved 1200.37 385.093 513 0.05808572 0.321502
Moved 1200.401 386 490.3052 0.06018519 0.2631307
Moved 1200.432 374.4294 426.0319 0.03340145 0.09781864
Moved 1200.462 358.8671 334.0931 -0.002622406 -0.1386495
Moved 1200.493 354.1253 300.6893 -0.01359875 -0.2245645
Moved 1200.524 353 281.6133 -0.01620372 -0.2736282
Moved 1200.555 350.9612 269.806 -0.02092312 -0.3039969
Moved 1200.585 351 261.8148 -0.02083332 -0.3245504
Moved 1200.616 351 258.135 -0.02083332 -0.334015
Moved 1200.647 349.5831 257 -0.02411321 -0.3369342
Moved 1200.677 331.4664 273.2792 -0.0660501 -0.2950638
Moved 1200.708 304.5 304.5 -0.1284722 -0.2147634
Moved 1200.739 283.4155 339.9005 -0.1772789 -0.1237127
Moved 1200.77 267.6208 379.5859 -0.2138407 -0.02164134
Moved 1200.8 257.547 410.812 -0.2371597 0.05867279
Moved 1200.831 254.623 426.8851 -0.2439283 0.100013
Ended 1200.862 253 437 -0.2476852 0.1260288
Candidates 1200.954 13 offensive pending payment themselves defensive treatment outstanding payments product statement extensive mathematics intensive
Began 1201.477 334 457 -0.06018519 0.1774691
Moved 1201.507 349.1199 457 -0.0251855 0.1774691
Moved 1201.538 395.9301 457 0.08317143 0.1774691
Moved 1201.569 431.5213 457 0.1655587 0.1774691
Ended 1201.6 443 457 0.1921296 0.1774691
Accept 1201.692 0 offensive
Began 1201.999 544 396 0.4259259 0.02057605
Moved 1202.03 589.823 396 0.5319976 0.02057605
Moved 1202.061 669.361 396 0.7161134 0.02057605
Ended 1202.091 673 396 0.7245371 0.02057605
PhraseEnd 1202.153
