healthy food is good for you
healthy food is good for you
FixStart
Radial

0.6 0.6
432 388.8
Began 833.3458 464 335 0.2407408 -0.1363169
Stationary 833.3766 464 335 0.2407408 -0.1363169
Stationary 833.4073 464 335 0.2407408 -0.1363169
Moved 833.438 452.5101 344.245 0.2141437 -0.1125387
Moved 833.4687 445.7849 349.1075 0.1985762 -0.100032
Moved 833.4993 443.0153 351.9847 0.192165 -0.09263207
Moved 833.5302 439.4464 353.5536 0.1839036 -0.08859657
Moved 833.5609 436.5756 356.4244 0.1772584 -0.08121286
Moved 833.5916 435 358.2949 0.1736111 -0.07640211
Moved 833.6223 434 360.1607 0.1712963 -0.07160312
Moved 833.6531 433.3007 361 0.1696776 -0.06944452
Moved 833.6838 433 362.1319 0.1689814 -0.06653327
Moved 833.7145 433 364.2203 0.1689814 -0.06116192
Stationary 833.7452 433 364.2203 0.1689814 -0.06116192
Moved 833.7759 433 366.375 0.1689814 -0.05561993
Moved 833.8067 433 367.2305 0.1689814 -0.05341965
Stationary 833.8374 433 367.2305 0.1689814 -0.05341965
Moved 833.8681 443.1961 367 0.1925836 -0.05401234
Moved 833.8989 447.9401 367 0.203565 -0.05401234
Moved 833.9296 455.5115 367 0.2210914 -0.05401234
Moved 833.9603 465 357 0.2430555 -0.07973259
Moved 833.991 487.6219 349.5366 0.2954211 -0.09892844
Moved 834.0217 501.5454 345.8909 0.3276513 -0.1083053
Moved 834.0524 514.9092 342.0227 0.3585862 -0.1182544
Moved 834.0832 526.7125 339.4575 0.3859085 -0.1248521
Moved 834.1139 539.2339 338 0.4148932 -0.1286009
Moved 834.1445 548.8171 337 0.4370767 -0.1311728
Moved 834.1754 555.281 336 0.4520393 -0.1337449
Moved 834.2061 558.6721 336 0.459889 -0.1337449
Moved 834.2368 561 336 0.4652777 -0.1337449
Moved 834.2675 562 334.5956 0.4675925 -0.1373571
Moved 834.2982 563.5 335 0.4710648 -0.1363169
Moved 834.329 564.0976 335 0.4724482 -0.1363169
Moved 834.3596 565.5 334 0.4756944 -0.1388889
Moved 834.3904 565 332.8301 0.474537 -0.141898
Stationary 834.4211 565 333 0.474537 -0.141461
Stationary 834.4518 565 333 0.474537 -0.141461
Moved 834.4825 536.3323 344.9399 0.4081765 -0.1107513
Moved 834.5133 512 357 0.3518519 -0.07973259
Moved 834.544 486.4028 368.8873 0.292599 -0.04915818
Moved 834.5747 465.7166 380.162 0.2447142 -0.02015958
Moved 834.6054 448.4082 391.7551 0.2046486 0.009658013
Moved 834.6361 436.1387 401.1168 0.176247 0.03373668
Moved 834.6669 424.5637 411.0772 0.1494531 0.05935488
Moved 834.6976 416.5506 417.4493 0.1309042 0.07574414
Moved 834.7283 409.8113 422.0944 0.1153039 0.08769114
Moved 834.759 403.739 427.261 0.1012477 0.1009798
Moved 834.7898 398 432 0.08796295 0.1131687
Moved 834.8204 393.6282 436.7435 0.07784317 0.1253691
Moved 834.8512 390.0942 439.9058 0.06966244 0.1335025
Moved 834.882 388.255 442.745 0.06540517 0.1408049
Moved 834.9127 386.3824 447.2352 0.06107032 0.1523539
Moved 834.9434 383.5118 450.4882 0.05442549 0.1607206
Moved 834.9741 381.9612 454.0388 0.05083611 0.1698528
Moved 835.0048 378.1862 457.8138 0.04209777 0.1795622
Moved 835.0355 374.2202 460.7798 0.03291726 0.1871908
Moved 835.0663 370.5 464.5 0.02430558 0.1967592
Moved 835.097 364.6782 468.1609 0.01082917 0.2061751
Moved 835.1277 358.9487 471.0256 -0.002433508 0.2135432
Moved 835.1584 355.204 473.898 -0.01110181 0.220931
Moved 835.1891 352.6446 475.3554 -0.01702641 0.2246795
Moved 835.2198 350.5 476.5 -0.02199074 0.2276234
Moved 835.2506 350 478.2045 -0.02314816 0.2320074
Moved 835.2813 350 480.0378 -0.02314816 0.2367225
Moved 835.312 350 481.6205 -0.02314816 0.2407933
Moved 835.3427 355.5273 482 -0.01035343 0.2417695
Moved 835.3735 381.28 482 0.04925936 0.2417695
Moved 835.4042 403.1198 467.489 0.09981434 0.204447
