the price of gas is high
Moved 3387.2 575.8319 482.9292 0.4996109 0.2441594
Moved 3387.231 557.7912 493.4725 0.45785 0.271277
Moved 3387.261 542.4563 501.2719 0.4223525 0.291337
Moved 3387.292 532.0513 505.4744 0.3982668 0.3021459
Moved 3387.323 524.5872 509.4128 0.3809888 0.3122757
Moved 3387.354 518.4815 512.7592 0.3668554 0.3208826
Moved 3387.385 515.6849 514 0.3603818 0.324074
Moved 3387.415 515 516.5 0.3587963 0.3305041
Moved 3387.446 513.8629 517 0.3561642 0.33179
Moved 3387.477 514 518.4176 0.3564815 0.3354361
Moved 3387.508 514 520.5 0.3564815 0.3407921
Moved 3387.538 514 521 0.3564815 0.3420781
Moved 3387.569 514 523.5 0.3564815 0.3485081
Moved 3387.6 514 524.1595 0.3564815 0.3502045
Moved 3387.63 514 526.0698 0.3564815 0.3551176
Moved 3387.661 514 527.5 0.3564815 0.3587962
Moved 3387.692 514 528.5 0.3564815 0.3613682
Moved 3387.723 514 529.1718 0.3564815 0.363096
Moved 3387.753 508.8248 531.0584 0.3445017 0.3679485
Moved 3387.784 497.5 532.5 0.318287 0.3716563
Moved 3387.815 482.0424 534 0.2825055 0.3755144
Moved 3387.845 461.7683 536.404 0.2355749 0.3816974
Moved 3387.876 442.4721 538.9476 0.1909076 0.3882395
Moved 3387.907 421.0166 539 0.1412423 0.3883744
Moved 3387.938 400.8888 539 0.0946499 0.3883744
Moved 3387.969 375.6955 539 0.03633211 0.3883744
Moved 3387.999 353.8486 539 -0.01423935 0.3883744
Moved 3388.03 334.4207 539 -0.05921125 0.3883744
Moved 3388.061 319.8185 539 -0.09301271 0.3883744
Moved 3388.091 305.0434 539 -0.1272144 0.3883744
Moved 3388.122 291.2502 539 -0.159143 0.3883744
Moved 3388.153 278.48 539 -0.1887037 0.3883744
Moved 3388.184 268.5 528.5 -0.2118056 0.3613682
Moved 3388.214 259.5956 529.8989 -0.2324176 0.3649661
Moved 3388.245 253.0287 530 -0.2476187 0.3652262
Moved 3388.276 249.787 530 -0.2551226 0.3652262
Moved 3388.306 249 530 -0.2569445 0.3652262
Stationary 3388.337 249 530 -0.2569445 0.3652262
Moved 3388.368 275.5395 545.3849 -0.1955105 0.4047965
Moved 3388.399 316.1425 552.2678 -0.1015221 0.4224995
Moved 3388.429 353.8284 553 -0.01428619 0.4243826
Moved 3388.46 379.274 553 0.04461577 0.4243826
Moved 3388.491 403.3029 553 0.1002382 0.4243826
Moved 3388.521 426.2373 544.9736 0.153327 0.4037387
Moved 3388.552 445.1694 542.759 0.1971513 0.3980425
Moved 3388.583 458.9659 539.2068 0.2290876 0.3889064
Moved 3388.614 466.6695 536.6653 0.2469201 0.3823694
Moved 3388.645 470.8848 536 0.2566777 0.3806583
Moved 3388.675 472.5 534.5 0.2604167 0.3768003
Moved 3388.706 472 532.3187 0.2592593 0.37119
Moved 3388.737 472 525.1092 0.2592593 0.352647
Moved 3388.767 462.6371 510.4865 0.2375858 0.3150371
Moved 3388.798 445.7707 484.6665 0.1985434 0.2486278
Moved 3388.829 421.9811 451.6845 0.1434747 0.1637975
Moved 3388.86 402.1993 423.7989 0.09768347 0.09207533
Moved 3388.89 386.9821 399.9733 0.06245871 0.03079532
Moved 3388.921 373.3759 380.5639 0.03096282 -0.01912592
Moved 3388.952 359.5616 359.0986 -0.001014719 -0.07433487
Moved 3388.983 350.9076 345.8461 -0.02104715 -0.1084207
Moved 3389.013 343.8562 334.1406 -0.03736982 -0.1385273
Moved 3389.044 336.7124 322.2467 -0.05390649 -0.1691186
Moved 3389.075 331.2786 310.5573 -0.06648466 -0.199184
Moved 3389.105 326.1031 301.3093 -0.0784651 -0.2229699
Moved 3389.136 319.7064 293.2751 -0.09327233 -0.2436339
Moved 3389.167 314.052 287.052 -0.1063611 -0.25964
Moved 3389.198 306.3802 281.5869 -0.1241198 -0.2736964
Moved 3389.229 297.9357 274.9357 -0.1436673 -0.2908032
Moved 3389.259 295.3729 273.6865 -0.1495998 -0.2940164
Moved 3389.29 292.4174 272 -0.1564412 -0.2983539
Moved 3389.321 289.8722 269.8723 -0.1623328 -0.3038266
Moved 3389.351 288.326 269 -0.1659121 -0.30607
Moved 3389.382 286.8885 267.8885 -0.1692396 -0.3089288
Moved 3389.413 286 265.6563 -0.1712963 -0.31467
Moved 3389.444 285.0132 264.0132 -0.1735806 -0.3188962
Moved 3389.474 285 261.5 -0.1736111 -0.3253601
Moved 3389.505 285 258.9374 -0.1736111 -0.331951
Moved 3389.536 285 256.7379 -0.1736111 -0.3376085
Stationary 3389.566 285 257 -0.1736111 -0.3369342
Stationary 3389.597 285 257 -0.1736111 -0.3369342
Stationary 3389.628 285 257 -0.1736111 -0.3369342
Moved 3389.659 278.4986 279.3371 -0.1886607 -0.2794829
Moved 3389.689 273.4904 308.0576 -0.2002537 -0.2056131
Moved 3389.72 269.4236 337.17 -0.2096675 -0.1307357
Moved 3389.751 265.3165 365.2592 -0.2191748 -0.05848975
Moved 3389.782 262.9557 389.5316 -0.2246396 0.003939342
Moved 3389.812 262 421.0336 -0.2268519 0.08496299
Moved 3389.843 261 444.0175 -0.2291666 0.1440777
Moved 3389.874 260 465.1541 -0.2314815 0.1984416
Moved 3389.905 260 482.6637 -0.2314815 0.2434765
Moved 3389.935 260 500.3679 -0.2314815 0.289012
Moved 3389.966 258.9682 511.1273 -0.23387 0.3166852
Moved 3389.997 259 518 -0.2337963 0.3343621
Moved 3390.028 259 525.5419 -0.2337963 0.35376
Moved 3390.058 259 532.0237 -0.2337963 0.3704312
Moved 3390.089 259 535 -0.2337963 0.3780863
Ended 3390.12 259 536.1608 -0.2337963 0.3810718
Accept 3390.181 0 the
Candidates 3390.181 13 price prove pride predict moreover justice notice purpose propose other office prose probe
Began 3391.042 511 516 0.349537 0.329218
Stationary 3391.073 511 516 0.349537 0.329218
Stationary 3391.103 511 516 0.349537 0.329218
Stationary 3391.134 511 516 0.349537 0.329218
Moved 3391.165 500.9638 516 0.3263051 0.329218
Moved 3391.195 496.4094 516 0.3157625 0.329218
Moved 3391.226 491.7131 516 0.3048915 0.329218
Moved 3391.257 488.2988 509 0.2969879 0.3112139
Moved 3391.288 486.0448 507.0448 0.2917704 0.306185
Moved 3391.318 482 507 0.2824074 0.3060699
Moved 3391.349 478.8702 505 0.2751625 0.3009258
Moved 3391.38 472.7735 501.7735 0.2610497 0.2926272
Moved 3391.41 465.6114 499.1528 0.2444707 0.2858868
Moved 3391.441 453.9831 495.5966 0.2175536 0.2767402
Moved 3391.472 441.2422 491.0969 0.1880608 0.2651669
Moved 3391.503 423.5 484.5 0.1469907 0.2481995
Moved 3391.533 406.0244 477.8997 0.1065379 0.2312235
Moved 3391.564 387.6986 468.6849 0.06411721 0.2075229
Moved 3391.595 368.8056 458.4603 0.0203834 0.181225
Moved 3391.625 349.03 447.3029 -0.02539352 0.1525278
Moved 3391.656 332.9453 439.9727 -0.06262665 0.1336744
Moved 3391.687 316.6043 431.3021 -0.1004531 0.1113737
Moved 3391.718 303.9238 425.4619 -0.1298061 0.09635242
Moved 3391.749 292.7604 420.3802 -0.1556471 0.08328245
Moved 3391.779 284.2498 416.4166 -0.1753477 0.07308775
Moved 3391.81 276.6125 411.7417 -0.1930265 0.061064
Moved 3391.841 270.9981 407.6654 -0.206023 0.05057967
Moved 3391.871 266.7961 403.7961 -0.2157497 0.0406279
Moved 3391.902 262.3063 400.6532 -0.2261427 0.03254415
Moved 3391.933 259.9969 395.9937 -0.2314888 0.02055996
Moved 3391.964 259 390.3272 -0.2337963 0.005985581
Moved 3391.994 259 380.4905 -0.2337963 -0.01931461
Moved 3392.025 272.5983 362.8741 -0.2023188 -0.06462418
Moved 3392.056 284.2624 348.8852 -0.1753186 -0.100604
Moved 3392.086 294.6212 337.3788 -0.1513399 -0.1301985
Moved 3392.117 302.8212 329.1788 -0.1323583 -0.1512892
Moved 3392.148 309.474 321.368 -0.1169584 -0.1713786
Ended 3392.179 309.474 321.368 -0.1169584 -0.1713786
Accept 3392.24 0 price
Candidates 3392.24 13 is pass id odds of us its push if odd off pac load
Began 3393.654 636 550 0.6388888 0.4166666
Stationary 3393.685 636 550 0.6388888 0.4166666
Stationary 3393.715 636 550 0.6388888 0.4166666
Stationary 3393.746 636 550 0.6388888 0.4166666
Stationary 3393.777 636 550 0.6388888 0.4166666
Stationary 3393.808 636 550 0.6388888 0.4166666
Stationary 3393.838 636 550 0.6388888 0.4166666
Stationary 3393.869 636 550 0.6388888 0.4166666
Stationary 3393.9 636 550 0.6388888 0.4166666
Moved 3393.93 624.0327 550 0.6111867 0.4166666
Moved 3393.961 616.5 550 0.5937499 0.4166666
Moved 3393.992 605.4904 550 0.5682647 0.4166666
Moved 3394.023 593.8497 550 0.5413189 0.4166666
Moved 3394.053 584.3636 561.7273 0.5193601 0.4468293
Moved 3394.084 576.6059 568.3941 0.5014026 0.4639765
Moved 3394.115 568.9683 577.0423 0.483723 0.4862199
Moved 3394.146 562.283 584.717 0.4682478 0.5059592
Moved 3394.176 555.627 595.746 0.4528403 0.5343261
Moved 3394.207 551.6544 605.3826 0.4436443 0.5591115
Moved 3394.238 548.1003 613.699 0.4354175 0.5805013
Moved 3394.269 546.8596 620.4213 0.4325452 0.5977914
Moved 3394.299 546 628.0952 0.4305556 0.6175287
Moved 3394.33 546 633.2485 0.4305556 0.6307831
Moved 3394.361 545 638.6036 0.4282407 0.6445564
Moved 3394.391 545 641.0451 0.4282407 0.650836
Moved 3394.422 545 642.5 0.4282407 0.6545781
Moved 3394.453 545 643.0506 0.4282407 0.6559942
Stationary 3394.484 545 643.0506 0.4282407 0.6559942
Stationary 3394.514 545 643.0506 0.4282407 0.6559942
Stationary 3394.545 545 643.0506 0.4282407 0.6559942
Moved 3394.576 552.286 635.714 0.4451065 0.6371244
Moved 3394.606 554.635 627.095 0.450544 0.6149563
Moved 3394.637 556.8981 621.3057 0.4557826 0.6000661
Expand 3394.637
Moved 3394.668 558 616.5562 0.4583333 0.5878501
Moved 3394.699 560 612.0117 0.462963 0.5761615
Moved 3394.729 561 608.5 0.4652777 0.5671295
Moved 3394.76 562.7487 605.2513 0.4693258 0.5587738
Moved 3394.791 564.292 602.708 0.4728981 0.5522324
Ended 3394.822 566 601 0.4768519 0.5478393
Accept 3394.883 4 of
Began 3395.99 282 365 -0.1805555 -0.05915646
Stationary 3396.02 282 365 -0.1805555 -0.05915646
Stationary 3396.051 282 365 -0.1805555 -0.05915646
Stationary 3396.082 282 365 -0.1805555 -0.05915646
Stationary 3396.113 282 365 -0.1805555 -0.05915646
Stationary 3396.143 282 365 -0.1805555 -0.05915646
Stationary 3396.174 282 365 -0.1805555 -0.05915646
Stationary 3396.205 282 365 -0.1805555 -0.05915646
Moved 3396.235 269.1375 365 -0.2103299 -0.05915646
Moved 3396.266 263.097 365 -0.2243124 -0.05915646
Moved 3396.297 257.0186 365 -0.2383828 -0.05915646
Moved 3396.328 253.4686 365 -0.2466005 -0.05915646
Moved 3396.358 251.146 365 -0.2519769 -0.05915646
Moved 3396.389 250 365 -0.2546296 -0.05915646
Moved 3396.42 250 382.5255 -0.2546296 -0.01408047
Moved 3396.45 261.3206 391.7609 -0.2284244 0.009672926
Moved 3396.481 270.0076 398.2557 -0.2083156 0.02637785
Moved 3396.512 284.416 404.472 -0.1749629 0.04236614
Moved 3396.543 294.1034 406.7759 -0.1525384 0.04829183
Moved 3396.573 302.9639 408.3213 -0.132028 0.05226669
Moved 3396.604 308 408 -0.1203704 0.05144025
Moved 3396.635 317.271 408 -0.09890979 0.05144025
Moved 3396.666 326.5172 408 -0.0775065 0.05144025
Moved 3396.696 335.6898 408 -0.05627359 0.05144025
Moved 3396.727 345 408 -0.03472224 0.05144025
Moved 3396.758 351.8893 400.0369 -0.01877467 0.0309589
Moved 3396.789 355.5 397.5 -0.01041666 0.02443408
Moved 3396.819 357 393.9417 -0.006944438 0.01528194
Moved 3396.85 357 387.5 -0.006944438 -0.001286047
Moved 3396.881 342.8509 379.5106 -0.03969699 -0.02183498
Moved 3396.911 327.7702 371.8851 -0.07460608 -0.04144794
Moved 3396.942 310.6475 369.0925 -0.1142418 -0.0486304
Moved 3396.973 296.7479 369 -0.1464169 -0.04886839
Moved 3397.004 282.3996 369 -0.1796305 -0.04886839
Moved 3397.034 265.0727 369 -0.2197392 -0.04886839
Moved 3397.065 252.8776 374.7713 -0.2479684 -0.03402443
Moved 3397.096 241.1456 379.7418 -0.275126 -0.02124041
Moved 3397.127 231.9309 382.2276 -0.2964562 -0.01484679
Moved 3397.157 221.3777 385.1556 -0.320885 -0.007315977
Moved 3397.188 211.9114 388.6962 -0.3427978 0.001790631
Moved 3397.219 203.2657 391.2448 -0.3628109 0.008345434
Moved 3397.25 196.6124 394.4625 -0.3782119 0.01662164
Moved 3397.28 190.0039 397.998 -0.3935095 0.0257151
Moved 3397.311 185 400.5 -0.4050926 0.03215016
Moved 3397.342 182.9302 402.0698 -0.4098838 0.0361877
Moved 3397.373 182 403.3448 -0.412037 0.03946704
Moved 3397.403 180.1151 405.8849 -0.4164002 0.04600015
Moved 3397.434 180 408.4329 -0.4166667 0.05255357
Moved 3397.465 187.798 410.9747 -0.3986157 0.0590913
Ended 3397.495 188 411 -0.3981482 0.05915629
Candidates 3397.557 13 saga d adds age ahead fda ga s gas sds canada da agrees
Began 3399.431 43 339 -0.7337962 -0.1260288
Stationary 3399.462 43 339 -0.7337962 -0.1260288
Stationary 3399.493 43 339 -0.7337962 -0.1260288
Stationary 3399.524 43 339 -0.7337962 -0.1260288
Stationary 3399.554 43 339 -0.7337962 -0.1260288
Ended 3399.585 43 339 -0.7337962 -0.1260288
Accept 3399.677 0 saga
Delete 3399.677 LeftSwipe
Began 3400.446 411 409 0.1180555 0.05401234
Stationary 3400.476 411 409 0.1180555 0.05401234
Stationary 3400.507 411 409 0.1180555 0.05401234
Stationary 3400.538 411 409 0.1180555 0.05401234
Stationary 3400.569 411 409 0.1180555 0.05401234
Stationary 3400.599 411 409 0.1180555 0.05401234
Stationary 3400.63 411 409 0.1180555 0.05401234
Stationary 3400.661 411 409 0.1180555 0.05401234
Stationary 3400.691 411 409 0.1180555 0.05401234
Stationary 3400.722 411 409 0.1180555 0.05401234
Stationary 3400.753 411 409 0.1180555 0.05401234
Stationary 3400.784 411 409 0.1180555 0.05401234
Moved 3400.814 394.5642 393.7821 0.08000971 0.01487167
Moved 3400.845 376.4343 386.1448 0.03804227 -0.004771707
Moved 3400.876 361.1597 382.832 0.002684593 -0.01329233
Moved 3400.906 350.8845 383 -0.02110064 -0.01286016
Moved 3400.937 344.2021 383 -0.03656933 -0.01286016
Moved 3400.968 340.2575 383 -0.04570012 -0.01286016
Stationary 3400.999 340 383 -0.04629632 -0.01286016
Moved 3401.03 339 387.0101 -0.04861111 -0.002546114
Moved 3401.06 338 390.8537 -0.05092591 0.007339681
Moved 3401.091 335.586 391 -0.05651395 0.007715971
Moved 3401.122 332.1094 392 -0.06456147 0.01028803
Moved 3401.152 324.5128 392 -0.08214633 0.01028803
Moved 3401.183 315.3369 393 -0.1033867 0.01285996
Moved 3401.214 303.6771 393 -0.130377 0.01285996
Moved 3401.245 294.7183 393 -0.1511151 0.01285996
Moved 3401.275 283.2295 393 -0.1777095 0.01285996
Moved 3401.306 277.9137 393 -0.1900146 0.01285996
Moved 3401.337 268.9321 394 -0.2108052 0.01543206
Moved 3401.368 260.5 394 -0.2303241 0.01543206
Moved 3401.398 253.7783 394 -0.2458836 0.01543206
Moved 3401.429 248.2291 394 -0.2587289 0.01543206
Moved 3401.46 242.1806 394 -0.2727301 0.01543206
Moved 3401.49 237.0732 394 -0.2845528 0.01543206
Moved 3401.521 232.9937 394 -0.293996 0.01543206
Moved 3401.552 230.8214 394 -0.2990246 0.01543206
Moved 3401.583 227.2218 394 -0.3073568 0.01543206
Moved 3401.614 223.3485 394 -0.316323 0.01543206
Moved 3401.644 221.1354 394 -0.3214458 0.01543206
Moved 3401.675 218.8768 394 -0.326674 0.01543206
Moved 3401.706 215.6042 394 -0.3342496 0.01543206
Moved 3401.736 212.747 394 -0.3408633 0.01543206
Moved 3401.767 208.3805 394 -0.350971 0.01543206
Moved 3401.798 202.3329 385.6664 -0.3649701 -0.006002065
Moved 3401.829 199.7704 385.3852 -0.3709019 -0.006725327
Moved 3401.859 195.6582 383.8291 -0.3804209 -0.01072762
Moved 3401.89 190.5477 382.2739 -0.3922505 -0.01472779
Moved 3401.921 187.999 382 -0.3981506 -0.01543218
Moved 3401.951 182 381 -0.412037 -0.01800419
Moved 3401.982 175.9014 380 -0.4261543 -0.02057613
Moved 3402.013 169.8305 379 -0.4402072 -0.02314815
Moved 3402.044 165.2602 378 -0.4507866 -0.02572024
Moved 3402.074 161.2522 378 -0.4600643 -0.02572024
Moved 3402.105 160 378 -0.462963 -0.02572024
Moved 3402.136 159 378 -0.4652778 -0.02572024
Moved 3402.167 157.5 378 -0.46875 -0.02572024
Moved 3402.197 158 378 -0.4675925 -0.02572024
Moved 3402.228 158 383.4643 -0.4675925 -0.01166599
Moved 3402.259 174.9165 390.9583 -0.4284339 0.007608594
Moved 3402.29 187.7417 394.6854 -0.3987461 0.01719502
Moved 3402.32 199.7078 396.1415 -0.3710467 0.02094014
Moved 3402.351 209.0621 398 -0.3493932 0.02572008
Moved 3402.382 216.6933 399 -0.3317285 0.02829214
Ended 3402.412 216.6933 399 -0.3317285 0.02829214
Candidates 3402.505 13 gas has had ga ha fda fas law faa use laws da ideas
Began 3403.365 470 550 0.2546296 0.4166666
Stationary 3403.396 470 550 0.2546296 0.4166666
Stationary 3403.427 470 550 0.2546296 0.4166666
Stationary 3403.457 470 550 0.2546296 0.4166666
Stationary 3403.488 470 550 0.2546296 0.4166666
Moved 3403.519 459.1396 550 0.2294898 0.4166666
Moved 3403.55 455.5305 541.0611 0.2211355 0.3936756
Moved 3403.58 452.9773 536.9545 0.2152251 0.3831134
Moved 3403.611 452 532 0.2129629 0.3703703
Moved 3403.642 449.1603 528.3207 0.2063896 0.3609071
Moved 3403.672 443.7951 519.3934 0.1939701 0.337946
Moved 3403.703 424.6949 501.5346 0.1497569 0.2920128
Moved 3403.734 383.9507 469.8558 0.05544136 0.2105343
Moved 3403.765 359.4825 453.3792 -0.001198004 0.1681561
Moved 3403.795 335.7336 440.8668 -0.05617221 0.1359742
Moved 3403.826 316.1863 431.5084 -0.1014205 0.1119043
Moved 3403.857 298.6955 423.8478 -0.1419085 0.09220095
Moved 3403.888 281.4012 416.3721 -0.1819416 0.07297354
Moved 3403.918 262.6389 407.2222 -0.225373 0.04943977
Moved 3403.949 247.5928 399.7964 -0.2602017 0.03034058
Moved 3403.98 233.6285 393.4514 -0.2925266 0.01402109
Moved 3404.01 217.7836 386.3918 -0.3292046 -0.004136435
Moved 3404.041 204.6777 379.8389 -0.3595423 -0.02099065
Moved 3404.072 194.0855 375.3619 -0.3840612 -0.03250553
Ended 3404.103 188 371 -0.3981482 -0.04372435
Accept 3404.164 0 gas
Candidates 3404.164 13 is us usa its pass oa id pa odds psa prices others ita
Began 3405.424 476 402 0.2685185 0.03600815
Stationary 3405.455 476 402 0.2685185 0.03600815
Stationary 3405.486 476 402 0.2685185 0.03600815
Stationary 3405.516 476 402 0.2685185 0.03600815
Stationary 3405.547 476 402 0.2685185 0.03600815
Stationary 3405.578 476 402 0.2685185 0.03600815
Stationary 3405.609 476 402 0.2685185 0.03600815
Stationary 3405.639 476 402 0.2685185 0.03600815
Stationary 3405.67 476 402 0.2685185 0.03600815
Stationary 3405.701 476 402 0.2685185 0.03600815
Stationary 3405.731 476 402 0.2685185 0.03600815
Moved 3405.762 458.4742 402 0.2279496 0.03600815
Moved 3405.793 430.9035 402 0.1641285 0.03600815
Moved 3405.824 408.6884 393.3752 0.1127046 0.01382494
Moved 3405.854 390.7563 390.626 0.07119526 0.006754173
Moved 3405.885 379.8984 387.2995 0.04606108 -0.001801777
Moved 3405.916 371.5241 384.8414 0.02667606 -0.008124088
Moved 3405.947 368.3015 385 0.01921644 -0.007716127
Moved 3405.978 366.7626 385 0.01565407 -0.007716127
Moved 3406.008 367 383.5 0.01620372 -0.01157415
Moved 3406.039 367 384 0.01620372 -0.01028807
Moved 3406.07 367 382.5 0.01620372 -0.01414617
Stationary 3406.1 367 382.5 0.01620372 -0.01414617
Moved 3406.131 367 381.8381 0.01620372 -0.01584842
Moved 3406.162 383.5538 380.8154 0.05452275 -0.01847907
Moved 3406.193 390.2025 381 0.06991327 -0.01800419
Moved 3406.223 393.0202 381 0.0764356 -0.01800419
Moved 3406.254 399 381 0.09027779 -0.01800419
Moved 3406.285 406.3654 381 0.1073273 -0.01800419
Moved 3406.315 413.9675 389.3225 0.1249249 0.003401438
Moved 3406.346 422.5938 396.5938 0.144893 0.02210323
Moved 3406.377 429.8206 401.8206 0.1616217 0.03554666
Moved 3406.408 437.0664 408.0665 0.1783945 0.05161128
Moved 3406.438 442.465 413.465 0.1908912 0.06549643
Moved 3406.469 446.5381 417.769 0.2003198 0.07656639
Moved 3406.5 450.6287 421.3144 0.2097887 0.08568512
Moved 3406.531 457.1474 428.1473 0.2248782 0.1032596
Moved 3406.561 462.2629 435.3943 0.2367197 0.1218988
Moved 3406.592 468.3748 443.0621 0.2508675 0.1416206
Moved 3406.623 472.2455 450.4909 0.2598275 0.1607276
Moved 3406.654 474 453.9509 0.2638889 0.1696268
Moved 3406.684 475 458.0069 0.2662037 0.1800588
Moved 3406.715 476 461.5703 0.2685185 0.1892238
Moved 3406.746 477 467.3311 0.2708333 0.2040407
Moved 3406.776 478 478.6359 0.2731481 0.2331168
Moved 3406.807 481.8585 493.5047 0.2820799 0.2713598
Moved 3406.838 486.7344 512.9376 0.2933667 0.3213415
Moved 3406.869 487 517.0369 0.2939814 0.331885
Moved 3406.899 488 522.513 0.2962963 0.3459696
Moved 3406.93 488 525.8111 0.2962963 0.3544523
Moved 3406.961 488 528.3672 0.2962963 0.3610266
Moved 3406.991 488 529 0.2962963 0.3626543
Stationary 3407.022 488 529 0.2962963 0.3626543
Moved 3407.053 488 503.7921 0.2962963 0.297819
Moved 3407.084 488 480.4047 0.2962963 0.2376664
Moved 3407.115 488 461.1527 0.2962963 0.1881499
Moved 3407.145 488 447.3972 0.2962963 0.1527704
Moved 3407.176 488 436.5026 0.2962963 0.1247493
Moved 3407.207 488 427.2807 0.2962963 0.1010305
Moved 3407.237 478.8035 414.3392 0.2750082 0.06774475
Moved 3407.268 472.1422 405.1896 0.2595885 0.04421195
Moved 3407.299 465.509 399.006 0.2442339 0.02830764
Moved 3407.33 458.8668 392.9112 0.2288583 0.01263159
Moved 3407.36 452.2569 386.838 0.2135577 -0.002988847
Moved 3407.391 446.3164 382.3164 0.1998064 -0.01461837
Moved 3407.422 437.838 374.8381 0.1801807 -0.03385277
Moved 3407.452 426.2664 365.2664 0.1533944 -0.05847138
Moved 3407.483 413 354.5 0.1226852 -0.08616254
Moved 3407.514 406.0193 354 0.1065261 -0.08744855
Moved 3407.545 399.7225 354 0.0919503 -0.08744855
Moved 3407.575 391.5931 354 0.07313212 -0.08744855
Moved 3407.606 385.2906 364.8377 0.05854299 -0.05957379
Moved 3407.637 380.7318 365.2681 0.04799038 -0.05846675
Moved 3407.668 377.8214 368.1786 0.04125317 -0.05098092
Moved 3407.698 374.2844 370.7156 0.03306568 -0.04445574
Moved 3407.729 370.4924 375.5076 0.024288 -0.03213074
Moved 3407.76 368.5023 379.493 0.01968126 -0.02188027
Moved 3407.791 364.951 385.098 0.01146058 -0.007463973
Moved 3407.821 361.4075 389.1849 0.003258188 0.003047676
Moved 3407.852 357.7232 394.2769 -0.005270442 0.0161441
Moved 3407.883 354.4798 397.2601 -0.01277819 0.02381694
Moved 3407.914 352.1148 401.7704 -0.01825278 0.03541766
Moved 3407.944 349.5771 404.4229 -0.02412716 0.04223992
Moved 3407.975 349 405.9599 -0.02546296 0.04619308
Moved 3408.006 347.8313 408.1687 -0.02816821 0.05187423
Moved 3408.036 348 410.7622 -0.0277778 0.05854473
Ended 3408.067 348 413 -0.0277778 0.06430033
Accept 3408.129 0 is
