the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
List

0.6 0.6
432 388.8
Began 613.9333 469 247 0.2523148 -0.3626543
Moved 613.9641 469 257.8486 0.2523148 -0.3347515
Moved 613.9948 454.7365 275.527 0.2192975 -0.2892826
Moved 614.0255 449.6009 288.7983 0.2074094 -0.2551485
Moved 614.0563 443.0803 305.2189 0.1923156 -0.2129144
Moved 614.087 437.3264 323.3574 0.1789964 -0.1662619
Moved 614.1177 433.7951 339.0244 0.1708221 -0.125966
Moved 614.1484 432.2238 351.8812 0.1671846 -0.09289815
Moved 614.1792 432 365.2377 0.1666667 -0.05854516
Moved 614.2099 431 375.0434 0.1643519 -0.0333246
Moved 614.2407 431 381.7977 0.1643519 -0.0159525
Moved 614.2714 431 384.933 0.1643519 -0.007888456
Moved 614.3021 431 387.8121 0.1643519 -0.0004833912
Stationary 614.3328 431 388 0.1643519 -3.924585E-08
Moved 614.3636 441.838 388 0.18944 -3.924585E-08
Moved 614.3943 459.3632 369.6368 0.2300074 -0.04723058
Moved 614.425 474.7171 348.3961 0.2655488 -0.1018621
Moved 614.4557 485.2244 325.5512 0.2898713 -0.1606193
Moved 614.4865 494.4411 302.3972 0.3112063 -0.220172
Moved 614.5172 500.6754 280.7488 0.3256373 -0.275852
Moved 614.548 506.2753 262.0822 0.3386003 -0.3238627
Moved 614.5787 510.7133 247.4332 0.3488736 -0.3615401
Moved 614.6094 515.4857 235.0573 0.3599205 -0.3933712
Moved 614.6401 518.3558 225.9326 0.3665644 -0.41684
Moved 614.6709 520 220.5635 0.3703704 -0.4306496
Moved 614.7016 520 219.5 0.3703704 -0.4333848
Moved 614.7324 520 220 0.3703704 -0.4320988
Moved 614.7631 480.7244 242.2205 0.2794546 -0.3749474
Moved 614.7938 454.8315 262.7724 0.2195175 -0.3220875
Moved 614.8245 434.6098 283.3901 0.1727079 -0.2690584
Moved 614.8552 416.1693 302.8306 0.1300217 -0.2190571
Moved 614.886 401.6072 320.0714 0.09631305 -0.1747137
Moved 614.9167 388.194 334.9403 0.0652639 -0.1364705
Moved 614.9474 375.789 348.1583 0.03654858 -0.1024737
Moved 614.9781 366.2142 357.7858 0.01438479 -0.07771158
Moved 615.0089 359.3929 364.6071 -0.001405229 -0.06016711
Moved 615.0396 354.2959 369.7041 -0.01320392 -0.04705743
Moved 615.0704 352.5 372.5 -0.0173611 -0.03986633
Ended 615.1011 353 373 -0.01620372 -0.03858032
Candidates 615.1933 13 the there where this further that time rubber tiger huge thus trigger threw
Began 615.6849 404 218 0.1018518 -0.4372429
Stationary 615.7157 404 218 0.1018518 -0.4372429
Stationary 615.7464 404 218 0.1018518 -0.4372429
Stationary 615.7772 404 218 0.1018518 -0.4372429
Moved 615.8079 413.335 233.8916 0.1234606 -0.3963694
Moved 615.8386 421.9579 245.6106 0.1434211 -0.366228
Moved 615.8693 429.0421 255.0421 0.1598195 -0.3419699
Moved 615.9001 432.0804 261.241 0.1668527 -0.3260261
Moved 615.9306 432 265.9155 0.1666667 -0.3140036
Moved 615.9615 421.63 268.8425 0.1426621 -0.3064752
Moved 615.9922 410 269 0.1157407 -0.30607
Moved 616.023 398.8153 269 0.08985022 -0.30607
Moved 616.0537 390.7766 269 0.07124205 -0.30607
Moved 616.0845 384.0339 262.1185 0.05563398 -0.3237693
Moved 616.1152 380.5114 261 0.04748007 -0.3266461
Moved 616.1459 377.6387 259.6387 0.04083038 -0.3301474
Moved 616.1766 374.6255 260 0.03385533 -0.3292181
Stationary 616.2074 375 260 0.03472219 -0.3292181
Moved 616.2381 380.2539 267.2241 0.04688402 -0.3106376
Moved 616.2689 397.7536 288.7537 0.08739263 -0.2552633
Moved 616.2996 422.1418 310.7491 0.1438468 -0.1986907
Moved 616.3303 450.3958 334.4507 0.2092495 -0.1377298
Moved 616.361 476.6722 354.8619 0.2700746 -0.08523187
Moved 616.3917 496.6997 368.3569 0.3164345 -0.05052236
Moved 616.4225 512.1883 380.0941 0.3522877 -0.02033414
Moved 616.4532 520.2399 387.2399 0.3709256 -0.001955111
Moved 616.4839 524.9858 390.9858 0.3819117 0.007679511
Moved 616.5146 527 393 0.3865741 0.01285996
Stationary 616.5454 527 393 0.3865741 0.01285996
Moved 616.5762 507.2308 370.0154 0.340812 -0.04625681
Moved 616.6068 467.9486 318.9229 0.249881 -0.1776674
Moved 616.6376 448.8933 274.6977 0.2057715 -0.2914155
Moved 616.6683 440.9481 244.7406 0.1873799 -0.3684656
Moved 616.699 436.1707 214.0238 0.176321 -0.4474696
Moved 616.7298 434 191.0369 0.1712963 -0.5065924
Moved 616.7605 433 174.1846 0.1689814 -0.5499368
Moved 616.7912 433 157.8765 0.1689814 -0.5918815
Moved 616.822 433 145.3055 0.1689814 -0.624214
Moved 616.8527 431.5676 136.7028 0.1656657 -0.6463406
Moved 616.8834 432 131.0951 0.1666667 -0.6607637
Moved 616.9142 431 124.3367 0.1643519 -0.6781465
Moved 616.9449 431 118.5865 0.1643519 -0.6929359
Moved 616.9756 431 112.2577 0.1643519 -0.7092137
Moved 617.0063 431 105.6503 0.1643519 -0.7262082
Moved 617.037 431 99.01013 0.1643519 -0.7432867
Moved 617.0677 431 95.13318 0.1643519 -0.7532583
Moved 617.0986 431 91 0.1643519 -0.7638889
Moved 617.1293 429.6589 91 0.1612476 -0.7638889
Moved 617.16 415.7106 91 0.1289596 -0.7638889
Moved 617.1907 381.0351 149.4474 0.04869242 -0.6135612
Moved 617.2215 357.079 195.5225 -0.006761551 -0.4950554
Moved 617.2521 343.2015 234.3954 -0.03888537 -0.3950737
Moved 617.283 341 263.6512 -0.04398147 -0.3198272
Moved 617.3136 341 291.7081 -0.04398147 -0.2476644
Ended 617.3444 341 291.7081 -0.04398147 -0.2476644
Accept 617.4673 0 the
Candidates 617.4673 13 five ground river fund young tube funds grounds younger tribe time drove round
Began 618.5121 398 223 0.08796295 -0.4243828
Stationary 618.5428 398 223 0.08796295 -0.4243828
Moved 618.5735 408.6128 236.7966 0.1125296 -0.3888975
Moved 618.6042 430.1436 255.5006 0.1623695 -0.3407907
Moved 618.635 457.6053 279.0936 0.2259382 -0.280109
Moved 618.6658 477.261 297.261 0.2714373 -0.2333823
Moved 618.6965 489.8505 308.8505 0.3005798 -0.2035739
Moved 618.7272 499.4539 318.4539 0.3228099 -0.1788738
Moved 618.7579 505.3798 325.3798 0.3365273 -0.1610601
Moved 618.7887 509.5637 331.1274 0.3462123 -0.1462772
Moved 618.8194 511 336.0992 0.349537 -0.1334898
Moved 618.8501 512 340.9761 0.3518519 -0.1209464
Moved 618.8809 512 343.8438 0.3518519 -0.1135705
Moved 618.9116 512 345 0.3518519 -0.1105968
Moved 618.9423 494.7419 333.9055 0.3119027 -0.1391319
Moved 618.973 458.8996 289.5994 0.2289342 -0.253088
Moved 619.0038 437.0967 250.2126 0.1784645 -0.3543915
Moved 619.0345 427.4328 221.1642 0.1560945 -0.4291045
Moved 619.0652 425 193.3746 0.150463 -0.5005797
Moved 619.0959 424 179.9274 0.1481481 -0.5351662
Moved 619.1267 424 166.3578 0.1481481 -0.5700674
Moved 619.1574 423 154.7281 0.1458333 -0.599979
Moved 619.188 421.4684 145.8734 0.1422878 -0.6227536
Moved 619.2189 419.5882 139.1764 0.1379357 -0.6399783
Moved 619.2496 419 134.0403 0.1365741 -0.6531885
Moved 619.2803 417.1567 128.3135 0.1323073 -0.667918
Moved 619.3111 415.2889 122.5778 0.1279835 -0.6826704
Moved 619.3418 412.4195 117.8391 0.1213415 -0.6948583
Moved 619.3726 409.8874 112.7749 0.1154801 -0.7078835
Moved 619.4033 407.0157 109.0156 0.1088326 -0.7175524
Moved 619.434 405.144 105.1439 0.1045 -0.7275106
Moved 619.4647 402.5 101.5 0.09837966 -0.7368827
Moved 619.4954 402 98.7655 0.09722222 -0.7439159
Moved 619.5262 399.8904 97 0.09233902 -0.7484568
Moved 619.5569 399.0193 94.01929 0.09032249 -0.7561232
Moved 619.5876 397.7964 92.79639 0.08749157 -0.7592686
Moved 619.6183 394.6024 93 0.08009822 -0.7587449
Moved 619.6491 376.9523 93 0.03924141 -0.7587449
Moved 619.6798 349.7567 123.1051 -0.02371122 -0.6813141
Moved 619.7106 331.0168 143.6471 -0.06709078 -0.6284798
Moved 619.7413 319.3846 158.6924 -0.09401719 -0.589783
Moved 619.772 311.754 170.6614 -0.1116806 -0.5589985
Moved 619.8027 308.008 180.9679 -0.1203518 -0.5324901
Moved 619.8334 304.1362 187.7277 -0.1293144 -0.5151038
Moved 619.8642 302.2641 192.4718 -0.1336479 -0.5029017
Moved 619.895 301 195.6056 -0.1365741 -0.4948416
Moved 619.9257 298.858 198.142 -0.1415323 -0.4883179
Moved 619.9564 297.984 201.016 -0.1435556 -0.480926
Moved 619.9871 298 202.3739 -0.1435185 -0.4774334
Moved 620.0178 297 203.5 -0.1458333 -0.4745371
Moved 620.0485 297 204.3158 -0.1458333 -0.4724389
Moved 620.0793 296 205.5 -0.1481481 -0.469393
Moved 620.11 296 206.0034 -0.1481481 -0.4680983
Moved 620.1407 294.5523 206 -0.1514993 -0.4681071
Moved 620.1715 295 207.1002 -0.150463 -0.4652773
Stationary 620.2021 295 207.1002 -0.150463 -0.4652773
Stationary 620.2329 295 207 -0.150463 -0.465535
Ended 620.2637 295 207 -0.150463 -0.465535
Accept 620.3558 0 five
Candidates 620.3558 13 find found pounds jobs pound guns fund funds ins kinds kind going finds
Began 621.2163 430 242 0.162037 -0.3755144
Stationary 621.2471 430 242 0.162037 -0.3755144
Moved 621.2778 418.1162 242 0.1345282 -0.3755144
Moved 621.3085 402.8111 242 0.09909977 -0.3755144
Moved 621.3392 386.8064 242 0.06205181 -0.3755144
Moved 621.3699 362.6058 242 0.00603199 -0.3755144
Moved 621.4007 346.3958 242 -0.03149117 -0.3755144
Moved 621.4314 331.5 242 -0.06597221 -0.3755144
Moved 621.462 313.6631 242 -0.1072612 -0.3755144
Moved 621.4929 293.5096 242 -0.1539129 -0.3755144
Moved 621.5236 274.401 242 -0.1981458 -0.3755144
Moved 621.5543 258.8392 242 -0.2341686 -0.3755144
Moved 621.5851 243.7124 242 -0.2691842 -0.3755144
Moved 621.6158 232.9881 242 -0.294009 -0.3755144
Moved 621.6465 223.3965 242 -0.3162117 -0.3755144
Moved 621.6772 216.5017 249 -0.3321721 -0.3575103
Moved 621.7079 209.1397 249 -0.3492136 -0.3575103
Moved 621.7387 203.0251 250 -0.3633679 -0.3549383
Moved 621.7694 197.9977 250 -0.3750055 -0.3549383
Moved 621.8001 192.2558 250 -0.3882968 -0.3549383
Moved 621.8309 187.5137 250 -0.3992738 -0.3549383
Moved 621.8616 182.3838 250 -0.4111487 -0.3549383
Moved 621.8923 179.8108 250 -0.4171047 -0.3549383
Moved 621.923 177.5 251.5 -0.4224537 -0.3510802
Moved 621.9538 175.5 251 -0.4270833 -0.3523664
Moved 621.9845 174.8161 251 -0.4286664 -0.3523664
Moved 622.0153 173.7756 251 -0.4310751 -0.3523664
Moved 622.046 172.7511 251 -0.4334467 -0.3523664
Moved 622.0767 171.9773 251 -0.4352377 -0.3523664
Stationary 622.1074 171.9773 251 -0.4352377 -0.3523664
Stationary 622.1382 172 251 -0.4351852 -0.3523664
Ended 622.1689 172 251 -0.4351852 -0.3523664
Accept 622.2303 0 find
Delete 622.2303 LeftSwipe
Began 623.4595 418 243 0.1342593 -0.3729424
Stationary 623.4902 418 243 0.1342593 -0.3729424
Stationary 623.521 418 243 0.1342593 -0.3729424
Moved 623.5518 431.7477 259.7477 0.1660825 -0.3298671
