exercise is good for the mind
Moved 1717.779 323.577 376.9612 -0.08431256 -0.02839186
Moved 1717.81 324 389.246 -0.08333336 0.00320466
Moved 1717.841 324 398.6022 -0.08333336 0.02726896
Moved 1717.871 324 404.5145 -0.08333336 0.04247539
Moved 1717.902 324 409.3109 -0.08333336 0.05481178
Moved 1717.933 332.1447 416.1447 -0.06447991 0.07238863
Moved 1717.964 339.3926 422.3926 -0.04770234 0.0884582
Moved 1717.994 349.4411 427.3764 -0.02444198 0.1012767
Moved 1718.025 360.0115 431.2529 2.662341E-05 0.111247
Moved 1718.056 369.4963 434.3741 0.02198209 0.1192748
Moved 1718.087 379.1418 435 0.04430979 0.1208847
Moved 1718.117 387.2095 436 0.06298492 0.1234567
Moved 1718.148 393.3199 436 0.0771293 0.1234567
Moved 1718.179 398.7048 436 0.08959452 0.1234567
Moved 1718.209 406.0099 436 0.1065044 0.1234567
Moved 1718.24 412 436 0.1203704 0.1234567
Moved 1718.271 415.1127 436 0.1275758 0.1234567
Moved 1718.302 417.2812 436 0.1325953 0.1234567
Moved 1718.333 418.9245 436 0.1363993 0.1234567
Moved 1718.363 420.4847 425.6073 0.1400108 0.09672651
Moved 1718.394 421.041 425.918 0.1412986 0.09752575
Moved 1718.425 421 419.1791 0.1412037 0.08019302
Moved 1718.455 421 391.4128 0.1412037 0.008777846
Moved 1718.486 405.5056 300.8033 0.1053371 -0.2242713
Moved 1718.517 402.0612 247.9188 0.09736399 -0.3602912
Moved 1718.548 400.8423 214.635 0.0945425 -0.4458977
Moved 1718.578 401 186.1548 0.09490739 -0.5191492
Moved 1718.609 401 169.0739 0.09490739 -0.5630816
Moved 1718.64 401 163.2515 0.09490739 -0.578057
Moved 1718.671 401 160.9131 0.09490739 -0.5840713
Moved 1718.701 409.6682 160 0.1149727 -0.5864198
Moved 1718.732 435.0411 201.6332 0.1737062 -0.4793385
Moved 1718.763 477.1872 298.2531 0.2712667 -0.2308306
Moved 1718.793 508.557 367.207 0.3438821 -0.05348009
Moved 1718.824 527.4278 411.8904 0.3875643 0.06144637
Moved 1718.855 537.6547 438.6366 0.4112377 0.130238
Moved 1718.886 545.1382 453.2764 0.4285606 0.167892
Moved 1718.917 548.9773 460.9545 0.4374474 0.1876401
Moved 1718.947 549 463.5 0.4375 0.1941872
Moved 1718.978 549 464 0.4375 0.1954732
Moved 1719.009 507.1689 438.2858 0.3406688 0.1293357
Moved 1719.039 439.2454 380.1334 0.1834384 -0.02023297
Moved 1719.07 383.7963 320.9691 0.05508403 -0.1724045
Moved 1719.101 353.5111 290.511 -0.01502067 -0.2507432
Moved 1719.132 328 267.5 -0.07407407 -0.309928
Moved 1719.162 318.4914 260.3276 -0.09608472 -0.3283756
Moved 1719.193 310.9903 257.6635 -0.1134483 -0.3352277
Moved 1719.224 307.2163 258 -0.1221846 -0.3343622
Moved 1719.255 303.5483 258 -0.1306751 -0.3343622
Moved 1719.285 302 273.9017 -0.1342593 -0.2934628
Moved 1719.316 318.2472 325.9948 -0.09665007 -0.1594785
Moved 1719.347 332.8215 364.0538 -0.06291319 -0.06159016
Moved 1719.378 344.402 392.1544 -0.03610655 0.01068519
Moved 1719.408 349.4357 404.8715 -0.02445434 0.04339359
Moved 1719.439 352.1927 410.3854 -0.01807243 0.05757567
Ended 1719.47 356 415 -0.009259283 0.06944436
Candidates 1719.531 13 exercise executive executed events everybody revenues extensive activities watches franchise researchers evaluate she
Began 1719.962 356 357 -0.009259283 -0.07973259
Stationary 1719.992 356 357 -0.009259283 -0.07973259
Moved 1720.023 393 357 0.07638891 -0.07973259
Moved 1720.054 424.1096 348.2603 0.1484019 -0.1022114
Moved 1720.084 444.5 343 0.1956019 -0.1157408
Moved 1720.115 458.5 341.5 0.2280092 -0.1195988
Ended 1720.146 458.5 341.5 0.2280092 -0.1195988
Accept 1720.238 0 exercise
Began 1720.453 379 297 0.04398147 -0.2340535
Stationary 1720.484 379 297 0.04398147 -0.2340535
Moved 1720.515 411.7407 331.8737 0.1197702 -0.1443579
Moved 1720.546 450.2012 367.7776 0.208799 -0.05201245
Moved 1720.576 478.1451 398.8801 0.273484 0.02798379
Moved 1720.607 489.6052 416.0087 0.3000121 0.07203883
Moved 1720.638 492 421.5101 0.3055556 0.08618845
Moved 1720.669 492 423.1513 0.3055556 0.0904097
Moved 1720.699 482.5807 423 0.2837515 0.09002049
Moved 1720.73 427.7662 392.0598 0.1568663 0.01044167
Moved 1720.761 358.1219 339.9352 -0.004347364 -0.1236234
Moved 1720.792 309.5859 302.5152 -0.1166993 -0.2198685
Moved 1720.822 287 287 -0.1689815 -0.2597736
Moved 1720.853 273.8914 278.9276 -0.1993254 -0.280536
Ended 1720.884 268.7217 277.6804 -0.2112924 -0.2837438
Candidates 1720.945 13 is his of id good god if its goods us odds odd gods
Began 1721.314 353 317 -0.01620372 -0.1826131
Stationary 1721.345 353 317 -0.01620372 -0.1826131
Moved 1721.375 391.3024 317 0.07245918 -0.1826131
Moved 1721.406 445.5625 325.9514 0.1980614 -0.1595901
Moved 1721.437 477 327 0.2708333 -0.1568931
Ended 1721.468 483.6708 327 0.286275 -0.1568931
Accept 1721.529 0 is
Began 1721.867 441 312 0.1875 -0.1954732
Stationary 1721.898 441 312 0.1875 -0.1954732
Stationary 1721.929 441 312 0.1875 -0.1954732
Moved 1721.959 412.5769 312 0.1217058 -0.1954732
Moved 1721.99 392.1751 312 0.07447938 -0.1954732
Moved 1722.021 377.3753 312 0.04022072 -0.1954732
Moved 1722.052 369.1566 312 0.02119571 -0.1954732
Moved 1722.082 366.1588 312 0.01425644 -0.1954732
Moved 1722.113 364.8835 312 0.01130442 -0.1954732
Moved 1722.144 363.3721 312 0.007805725 -0.1954732
Stationary 1722.175 363 312 0.006944438 -0.1954732
Stationary 1722.205 363 312 0.006944438 -0.1954732
Moved 1722.236 379.468 312 0.04506469 -0.1954732
Moved 1722.267 397.7215 326.9209 0.08731832 -0.1570965
Moved 1722.297 432.6934 350.2418 0.1682718 -0.09711473
Moved 1722.328 490.7705 397.4242 0.3027095 0.02423918
Moved 1722.359 523.9965 427.9965 0.3796216 0.1028716
Moved 1722.39 541.8522 445.8522 0.4209542 0.1487969
Moved 1722.421 550.0536 452.0536 0.4399389 0.1647469
Moved 1722.451 554.5894 455.5894 0.4504384 0.1738409
Moved 1722.482 556 457 0.4537037 0.1774691
Moved 1722.513 557 457 0.4560185 0.1774691
Stationary 1722.543 557 457 0.4560185 0.1774691
Moved 1722.574 517.6042 431.8871 0.3648246 0.1128783
Moved 1722.605 443.9475 378.8632 0.1943229 -0.02349995
Moved 1722.636 366.2276 315.0522 0.01441568 -0.1876231
Moved 1722.666 332.8503 283.7731 -0.06284644 -0.2680734
Moved 1722.697 305.1704 261.1364 -0.1269203 -0.3262954
Moved 1722.728 294.859 255.9294 -0.1507894 -0.3396876
Moved 1722.759 291.7411 254.7412 -0.1580066 -0.3427438
Moved 1722.789 290 255 -0.162037 -0.3420782
Ended 1722.82 290 255 -0.162037 -0.3420782
Candidates 1722.912 13 disc dos foods dogs his is this soda fix fits good doors dod
Began 1724.203 435 316 0.1736111 -0.1851853
Ended 1724.234 435 316 0.1736111 -0.1851853
NextCandidatePanel 1724.296
Began 1725.218 467 313 0.2476852 -0.1929013
Stationary 1725.248 467 313 0.2476852 -0.1929013
Moved 1725.279 454.322 313 0.218338 -0.1929013
Moved 1725.31 451.7861 313 0.2124677 -0.1929013
Ended 1725.341 451 313 0.2106482 -0.1929013
NextCandidatePanel 1725.402
Began 1725.986 503 309 0.3310186 -0.2031893
Moved 1726.017 493.2668 324.8165 0.3084878 -0.162509
Moved 1726.048 481.3405 342.9893 0.2808807 -0.1157684
Moved 1726.078 470.6549 360.3539 0.2561456 -0.07110619
Moved 1726.109 464.2721 371.3039 0.2413706 -0.04294274
Moved 1726.14 460.8704 378.3889 0.2334962 -0.02471994
Moved 1726.171 458.3099 382.3802 0.2275692 -0.01445433
Moved 1726.201 458 386 0.2268519 -0.005144111
Ended 1726.232 458 386 0.2268519 -0.005144111
Accept 1726.324 10 good
Began 1726.97 435 333 0.1736111 -0.141461
Stationary 1727 435 333 0.1736111 -0.141461
Moved 1727.031 416.3564 333 0.1304547 -0.141461
Moved 1727.062 398.6527 333 0.08947393 -0.141461
Moved 1727.093 389.5471 333 0.06839612 -0.141461
Moved 1727.123 387.5 333 0.06365737 -0.141461
Moved 1727.154 388 348.5 0.06481478 -0.1015947
Moved 1727.185 487.4737 418.0281 0.2950781 0.07723258
Moved 1727.216 566.4246 457.8469 0.4778346 0.1796473
Moved 1727.246 601.9366 471.5569 0.5600384 0.2149097
Moved 1727.277 622.6589 477.9147 0.6080068 0.2312621
Moved 1727.308 626.994 479.997 0.6180418 0.2366178
Stationary 1727.339 627 480 0.6180555 0.2366254
Moved 1727.369 584.8417 480 0.5204669 0.2366254
Moved 1727.4 507.782 468.2953 0.3420879 0.2065207
Moved 1727.431 462.4167 466 0.2370756 0.2006171
Moved 1727.461 433.5757 463.8813 0.1703141 0.1951679
Moved 1727.492 408.0497 464 0.1112261 0.1954732
Ended 1727.523 391 464 0.07175922 0.1954732
Candidates 1727.584 13 for or got fort foot door fit put it your support poor hope
Began 1728.076 407 386 0.1087963 -0.005144111
Moved 1728.107 431.4441 386 0.1653799 -0.005144111
Moved 1728.138 476.0402 371.7399 0.2686115 -0.04182125
Moved 1728.168 513.7167 369.1902 0.3558256 -0.04837907
Ended 1728.199 516 369 0.3611111 -0.04886839
Accept 1728.261 0 for
Began 1728.722 444 293 0.1944444 -0.2443416
Stationary 1728.752 444 293 0.1944444 -0.2443416
Moved 1728.783 424.6113 338.0106 0.1495633 -0.1285737
Moved 1728.814 415.0724 367.7103 0.1274825 -0.05218561
Moved 1728.845 408.3185 390.0445 0.1118483 0.005258395
Moved 1728.875 401.6586 407.13 0.09643187 0.04920261
Moved 1728.906 394.9932 415.0045 0.08100282 0.06945598
Moved 1728.937 389.8905 419.1095 0.06919096 0.08001409
Moved 1728.968 388 420 0.06481478 0.08230445
Moved 1728.998 403.881 402.7956 0.1015764 0.03805447
Moved 1729.029 443.3937 359.8358 0.193041 -0.07243882
Moved 1729.06 475.8529 326.1471 0.268178 -0.1590868
Moved 1729.091 500.3417 300.6583 0.324865 -0.2246442
Moved 1729.121 520 282.5 0.3703704 -0.2713478
Moved 1729.152 523.094 278.906 0.3775324 -0.2805916
Moved 1729.183 523 277.6169 0.3773148 -0.283907
Moved 1729.214 492.442 292.6323 0.3065786 -0.2452875
Moved 1729.244 434.1172 330.0349 0.1715677 -0.1490873
Moved 1729.275 396.6276 359.9305 0.08478602 -0.07219518
Moved 1729.306 363.0147 387.1313 0.006978512 -0.002234463
Moved 1729.336 341.3213 408.6787 -0.04323775 0.05318594
Ended 1729.367 337 413 -0.05324075 0.06430033
Candidates 1729.459 13 the threw there this else further they where tune held turned those tells
Began 1729.89 411 348 0.1180555 -0.1028807
Moved 1729.921 440.0885 343.8651 0.18539 -0.1135159
Moved 1729.951 474.9192 334.7048 0.2660165 -0.1370762
Moved 1729.982 503.4211 333 0.3319934 -0.141461
Ended 1730.013 513 333 0.3541666 -0.141461
Accept 1730.074 0 the
Began 1731.181 421 359 0.1412037 -0.07458848
Moved 1731.212 421 346.8096 0.1412037 -0.1059425
Moved 1731.242 454.1758 304.6932 0.2179995 -0.2142664
Moved 1731.273 489.8515 250.7227 0.3005823 -0.3530796
Moved 1731.304 513.0853 223.2101 0.354364 -0.4238425
Moved 1731.334 526.5057 203.3679 0.3854298 -0.4748768
Moved 1731.365 532.68 192.9601 0.3997222 -0.5016459
Moved 1731.396 535.2395 189.7605 0.405647 -0.5098752
Moved 1731.427 542.1321 228.4063 0.4216021 -0.4104777
Moved 1731.457 544.0639 274.2999 0.4260738 -0.2924385
Moved 1731.488 544 358.9139 0.4259259 -0.07480989
Moved 1731.519 545.172 397.8917 0.4286388 0.02544144
Moved 1731.55 548.5 413.5 0.4363426 0.06558634
Moved 1731.58 549 419.9341 0.4375 0.0821349
Moved 1731.611 549 424 0.4375 0.09259254
Moved 1731.642 541.4351 424 0.4199885 0.09259254
Moved 1731.673 530.5 424 0.3946759 0.09259254
Moved 1731.703 504.7785 385.1323 0.3351354 -0.007375748
Moved 1731.734 481.086 305.6019 0.2802916 -0.2119294
Moved 1731.765 478 246.2742 0.2731481 -0.3645211
Moved 1731.796 478 205 0.2731481 -0.470679
Moved 1731.826 478 178.5341 0.2731481 -0.5387499
Moved 1731.857 487.7954 164.0033 0.2958226 -0.5761232
Moved 1731.888 485 159 0.2893518 -0.5889918
Moved 1731.918 462.7825 175.2014 0.2379226 -0.5473214
Moved 1731.949 418.9376 232.7 0.1364296 -0.3994343
Moved 1731.98 392.1382 281.4373 0.07439405 -0.2740811
Moved 1732.011 370.1355 329.2424 0.02346178 -0.1511254
Moved 1732.041 356.022 362.7472 -0.009208322 -0.06495071
Ended 1732.072 348 388 -0.0277778 -3.924585E-08
Candidates 1732.195 13 mind minds move monde number mine binds blind bonds bond mount kind mint
Began 1732.595 402 331 0.09722222 -0.146605
Moved 1732.625 469.6948 335.9237 0.2539231 -0.1339412
Moved 1732.656 530.0259 338 0.3935786 -0.1286009
Ended 1732.687 547 339 0.4328704 -0.1260288
Accept 1732.748 0 mind
Began 1733.056 345 330 -0.03472224 -0.149177
Moved 1733.087 380.4652 334.4884 0.04737327 -0.1376327
Moved 1733.117 481.213 347.0099 0.2805857 -0.1054273
Moved 1733.148 586.7794 347 0.5249523 -0.1054527
Moved 1733.179 659.0374 340.4704 0.6922163 -0.122247
Moved 1733.209 680.8943 336.6212 0.7428108 -0.1321472
Moved 1733.24 689.8253 335 0.7634844 -0.1363169
Ended 1733.271 690 335 0.7638889 -0.1363169
PhraseEnd 1733.332
