electric cars need big fuel cells
Moved 1987.084 225 488 -0.3125 0.2572016
Stationary 1987.115 225 488 -0.3125 0.2572016
Moved 1987.146 225 459.1722 -0.3125 0.1830559
Moved 1987.177 233.6615 422.489 -0.2924502 0.08870608
Moved 1987.207 249.8101 387.3798 -0.2550692 -0.001595108
Moved 1987.238 263.2494 359.0013 -0.2239597 -0.07458502
Moved 1987.269 281.2711 325.4578 -0.1822428 -0.1608597
Moved 1987.299 296.4441 298.2006 -0.1471202 -0.2309655
Moved 1987.33 305.8583 282.2834 -0.125328 -0.2719048
Moved 1987.361 313.4997 267.5005 -0.1076397 -0.3099266
Moved 1987.391 318.3679 256.8962 -0.09637058 -0.3372011
Moved 1987.422 322.243 252.757 -0.08740053 -0.3478473
Moved 1987.453 324.8269 250.1731 -0.0814192 -0.3544931
Moved 1987.484 326.6446 248 -0.07721151 -0.3600824
Moved 1987.514 328.5226 247 -0.0728644 -0.3626543
Moved 1987.545 330.7781 259.6686 -0.06764327 -0.3300703
Moved 1987.576 332 290.3967 -0.06481484 -0.2510375
Moved 1987.607 332 327.2641 -0.06481484 -0.1562137
Moved 1987.637 332.7038 357.853 -0.06318565 -0.07753858
Moved 1987.668 334 392 -0.06018519 0.01028803
Moved 1987.699 335 427.5363 -0.05787035 0.101688
Moved 1987.729 336 455.7827 -0.05555556 0.1743381
Moved 1987.76 337.5 479.5 -0.05208333 0.2353394
Moved 1987.791 337 493.0206 -0.05324075 0.2701147
Moved 1987.822 337 502.234 -0.05324075 0.2938116
Moved 1987.852 337 508.9873 -0.05324075 0.3111813
Moved 1987.883 337 516.3782 -0.05324075 0.3301907
Moved 1987.914 337 530.4982 -0.05324075 0.3665077
Moved 1987.945 337 533.5489 -0.05324075 0.374354
Moved 1987.975 337 538.147 -0.05324075 0.3861804
Moved 1988.006 337 540.5 -0.05324075 0.3922324
Moved 1988.037 337 543.5 -0.05324075 0.3999484
Moved 1988.067 327.5963 545.4037 -0.07500862 0.4048448
Moved 1988.098 324.727 547.273 -0.08165056 0.4096528
Moved 1988.129 321.165 547.835 -0.08989583 0.4110981
Moved 1988.16 316.2825 548 -0.1011979 0.4115225
Moved 1988.19 308.2539 548 -0.1197825 0.4115225
Moved 1988.221 291 548 -0.1597222 0.4115225
Moved 1988.252 275.0411 538.0206 -0.1966641 0.3858552
Moved 1988.282 269.2738 536.1369 -0.2100144 0.3810104
Moved 1988.313 267 536 -0.2152778 0.3806583
Stationary 1988.344 267 536 -0.2152778 0.3806583
Moved 1988.375 293.6375 536 -0.1536169 0.3806583
Moved 1988.405 323.0788 536 -0.08546566 0.3806583
Moved 1988.436 352.9146 536 -0.01640136 0.3806583
Moved 1988.467 387.5344 536 0.06373703 0.3806583
Moved 1988.497 431.3186 536 0.1650893 0.3806583
Moved 1988.528 440.1796 536 0.1856008 0.3806583
Moved 1988.559 442.7304 536 0.1915055 0.3806583
Moved 1988.59 446.6797 536 0.2006475 0.3806583
Moved 1988.62 448.5 536 0.2048611 0.3806583
Moved 1988.651 448 536 0.2037037 0.3806583
Moved 1988.682 429.0291 496.0529 0.1597895 0.2779136
Moved 1988.713 395.5271 441.4179 0.08223861 0.1373917
Moved 1988.743 372.5234 396.793 0.02898941 0.02261566
Moved 1988.774 354 362.5 -0.01388888 -0.06558649
Moved 1988.805 337.0786 326.85 -0.05305881 -0.1572787
Moved 1988.835 325.8849 298.6929 -0.07897024 -0.2296993
Moved 1988.866 320.198 283.396 -0.09213427 -0.2690433
Moved 1988.897 315.4022 269.2065 -0.1032357 -0.3055388
Moved 1988.928 311.7185 252.5924 -0.1117628 -0.3482706
Moved 1988.958 308.8366 243.6731 -0.1184338 -0.3712112
Moved 1988.989 306.9603 236.9205 -0.1227771 -0.3885789
Moved 1989.02 306 232.4159 -0.125 -0.400165
Moved 1989.051 305 229.5392 -0.1273148 -0.4075638
Moved 1989.081 305 227.5 -0.1273148 -0.4128087
Ended 1989.112 304 227 -0.1296296 -0.4140947
Candidates 1989.204 13 electric selection election electron atlantic reflection diabetic collection classic appendix specific fantastic music
Began 1990.709 327 241 -0.07638887 -0.3780865
Stationary 1990.74 327 241 -0.07638887 -0.3780865
Stationary 1990.771 327 241 -0.07638887 -0.3780865
Moved 1990.802 314.2516 249.8741 -0.105899 -0.355262
Moved 1990.832 302.5473 257.4716 -0.1329924 -0.3357212
Moved 1990.863 280.6235 277.3765 -0.1837418 -0.2845255
Moved 1990.894 259.9186 294.8212 -0.2316698 -0.2396573
Moved 1990.925 243.989 309.1758 -0.2685441 -0.2027371
Moved 1990.955 226.7229 327.2771 -0.3085118 -0.1561803
Moved 1990.986 210.8272 344.1728 -0.3453074 -0.1127244
Moved 1991.017 197.0316 359.3621 -0.3772416 -0.07365733
Moved 1991.047 190.2829 365.7171 -0.3928636 -0.05731213
Moved 1991.078 186.2274 370.5452 -0.4022514 -0.04489404
Moved 1991.109 182.3596 377.2808 -0.4112045 -0.02757013
Moved 1991.14 181 384 -0.4143519 -0.01028807
Moved 1991.17 181 400.2955 -0.4143519 0.03162427
Moved 1991.201 213.2685 431.1223 -0.3396562 0.1109111
Moved 1991.232 242.0802 461.4749 -0.2729625 0.1889784
Moved 1991.262 271.4911 490.4911 -0.2048817 0.2636087
Moved 1991.293 299 519 -0.1412037 0.3369341
Moved 1991.324 312.4982 532.4265 -0.1099579 0.3714673
Moved 1991.354 328.0103 547.0103 -0.07405027 0.408977
Moved 1991.385 333.7498 553.7498 -0.06076425 0.4263112
Moved 1991.416 337.2447 557.2447 -0.05267432 0.4353
Moved 1991.447 338 559.1203 -0.05092591 0.4401242
Moved 1991.478 338 560 -0.05092591 0.4423867
Moved 1991.508 338 561 -0.05092591 0.4449587
Stationary 1991.539 338 561 -0.05092591 0.4449587
Moved 1991.57 305 540 -0.1273148 0.3909464
Moved 1991.6 273.1312 511.1312 -0.2010853 0.3166953
Moved 1991.631 242.2433 468.5892 -0.272585 0.2072768
Moved 1991.662 224.0599 433.7766 -0.3146761 0.117738
Moved 1991.693 214.5 411.5 -0.3368055 0.06044234
Moved 1991.723 209.8694 400.7387 -0.3475247 0.03276413
Moved 1991.754 207.0531 393.1594 -0.3540437 0.01327004
Moved 1991.785 204.185 386.37 -0.3606828 -0.004192399
Moved 1991.815 203 381.758 -0.3634259 -0.01605454
Moved 1991.846 203 380 -0.3634259 -0.02057613
Ended 1991.877 203 380 -0.3634259 -0.02057613
Accept 1991.969 0 electric
Candidates 1991.969 13 cars careers card cards cares cases cats cared data dates bars based gates
Began 1993.352 417 255 0.1319444 -0.3420782
Stationary 1993.382 417 255 0.1319444 -0.3420782
Moved 1993.413 399.7289 271.7243 0.09196509 -0.299063
Moved 1993.444 385.2021 293.6968 0.05833814 -0.2425494
Moved 1993.474 359.5884 343.0192 -0.0009526809 -0.1156914
Moved 1993.505 341.3353 382.5954 -0.04320542 -0.0139008
Moved 1993.536 322.9377 421.1454 -0.08579239 0.08525047
Moved 1993.567 307.7393 453.9779 -0.1209738 0.1696961
Moved 1993.597 293.9091 482.5999 -0.1529881 0.2433124
Moved 1993.628 283.9835 494.4232 -0.1759642 0.273722
Moved 1993.659 276.7108 504.2892 -0.192799 0.2990976
Moved 1993.689 270.9518 512.0482 -0.2061302 0.319054
Moved 1993.72 267.5912 516.4088 -0.2139091 0.3302694
Moved 1993.751 264.718 519.282 -0.2205603 0.3376595
Moved 1993.782 264 520.8257 -0.2222222 0.3416299
Moved 1993.812 262.7393 521 -0.2251406 0.3420781
Moved 1993.843 262 523.5 -0.2268519 0.3485081
Moved 1993.874 261 524.45 -0.2291666 0.3509514
Moved 1993.905 261 525 -0.2291666 0.3523662
Stationary 1993.935 261 525 -0.2291666 0.3523662
Moved 1993.966 285.6868 511.149 -0.1720212 0.3167413
Moved 1993.997 301.5964 495.0844 -0.1351935 0.2754226
Moved 1994.027 315.102 471.796 -0.1039306 0.2155247
Moved 1994.058 324.4539 447.9409 -0.08228267 0.1541689
Moved 1994.089 331.0577 424.769 -0.06699597 0.09457054
Moved 1994.12 335.1529 406.9648 -0.05751645 0.04877777
Moved 1994.15 339.8776 386.9283 -0.04657959 -0.002756511
Moved 1994.181 341 377.0687 -0.04398147 -0.02811565
Moved 1994.212 342.8697 370.3909 -0.03965348 -0.04529089
Moved 1994.242 343.6858 365.3143 -0.03776446 -0.05834823
Moved 1994.273 344 362.4395 -0.03703703 -0.06574214
Moved 1994.304 344 359.5674 -0.03703703 -0.07312924
Moved 1994.335 345.5 358.5 -0.03356482 -0.07587456
Moved 1994.365 345 357 -0.03472224 -0.07973259
Ended 1994.396 345 355.7159 -0.03472224 -0.08303536
Accept 1994.519 0 cars
Candidates 1994.519 13 needs need been news beef men bed breed between meets beth beds needed
Began 1995.901 469 185 0.2523148 -0.5221194
Stationary 1995.932 469 185 0.2523148 -0.5221194
Moved 1995.963 469 196.9313 0.2523148 -0.491432
Moved 1995.994 445.7719 239.4795 0.1985462 -0.3819973
Moved 1996.024 434.4219 278.0186 0.172273 -0.2828741
Moved 1996.055 418.0615 318.0524 0.1344017 -0.1799065
Moved 1996.086 404.2226 351.8878 0.1023672 -0.0928812
Moved 1996.116 387.7245 398.8264 0.06417722 0.02784552
Moved 1996.147 375.4231 434.7308 0.03570149 0.1201922
Moved 1996.178 365.7069 462.1149 0.01321048 0.1906248
Moved 1996.209 356.0856 490.7431 -0.009061049 0.2642569
Moved 1996.239 349.7402 507.7795 -0.02374962 0.3080749
Moved 1996.27 342.9487 522.2053 -0.03947059 0.3451781
Moved 1996.301 339.0827 528.8345 -0.04841958 0.3622286
Moved 1996.332 333.646 543.8467 -0.06100466 0.4008401
Moved 1996.362 330 553.5 -0.06944443 0.4256686
Moved 1996.393 324.9098 571.2255 -0.08122727 0.4712588
Moved 1996.424 323.1004 586.5983 -0.08541564 0.5107981
Moved 1996.454 320 600 -0.09259259 0.5452674
Moved 1996.485 317.6786 609.2857 -0.09796625 0.5691504
Moved 1996.516 314.8071 614.3859 -0.1046133 0.5822681
Moved 1996.547 314 619.067 -0.1064815 0.5943079
Moved 1996.577 312.4266 622.5734 -0.1101236 0.6033264
Moved 1996.608 312 625.4332 -0.1111111 0.6106821
Moved 1996.639 311 627.1547 -0.113426 0.6151098
Moved 1996.67 309.8081 629 -0.1161848 0.6198559
Moved 1996.7 310 630.238 -0.1157407 0.6230401
Moved 1996.731 310 631 -0.1157407 0.6249998
Moved 1996.762 310 632.4949 -0.1157407 0.6288448
Stationary 1996.792 310 632 -0.1157407 0.6275719
Moved 1996.823 308.8606 633.1394 -0.1183782 0.6305025
Stationary 1996.854 309 633 -0.1180555 0.6301439
Moved 1996.885 309 634.2117 -0.1180555 0.6332605
Ended 1996.915 309 634 -0.1180555 0.632716
Expand 1997.345
Accept 1997.345 1 need
Began 1998.175 384 204 0.0555556 -0.473251
Stationary 1998.206 384 204 0.0555556 -0.473251
Stationary 1998.236 384 204 0.0555556 -0.473251
Moved 1998.267 384 224.7661 0.0555556 -0.4198403
Moved 1998.298 384 252.5986 0.0555556 -0.3482545
Moved 1998.328 384 287.4061 0.0555556 -0.2587292
Moved 1998.359 403.6397 328.0392 0.1010178 -0.15422
Moved 1998.39 416.6556 357.2128 0.1311472 -0.07918534
Moved 1998.421 431.1452 393.7776 0.164688 0.01485997
Moved 1998.451 444.7593 430.2778 0.196202 0.1087392
Moved 1998.482 456 459 0.2222222 0.1826131
Moved 1998.513 469.711 490.422 0.2539607 0.2634309
Moved 1998.544 477.9917 509.9835 0.273129 0.3137433
Moved 1998.574 481 519.7437 0.2800926 0.338847
Moved 1998.605 482 523.3088 0.2824074 0.3480165
Moved 1998.636 483 526.2841 0.2847222 0.3556689
Moved 1998.666 483 528.5 0.2847222 0.3613682
Moved 1998.697 484.5 530.5 0.2881944 0.3665122
Moved 1998.728 484 531.0388 0.287037 0.3678981
Moved 1998.759 484 532 0.287037 0.3703703
Moved 1998.789 484 533 0.287037 0.3729423
Moved 1998.82 484 534.5 0.287037 0.3768003
Moved 1998.851 468.8311 525.0365 0.2519237 0.3524601
Moved 1998.881 408.0215 481.8172 0.111161 0.2412993
Moved 1998.912 358.9272 444.2285 -0.002483279 0.1446206
Moved 1998.943 335.4232 421.4703 -0.05689065 0.08608598
Moved 1998.974 318.6582 399.9873 -0.09569859 0.0308315
Moved 1999.004 310.2992 388.5984 -0.1150481 0.001539026
Moved 1999.035 305 383 -0.1273148 -0.01286016
Moved 1999.066 303.8596 379.8596 -0.1299547 -0.02093743
Moved 1999.097 303 377.9937 -0.1319445 -0.02573649
Moved 1999.127 301.625 376.625 -0.1351274 -0.02925676
Moved 1999.158 302 375.8724 -0.1342593 -0.03119253
Ended 1999.189 302 374.6987 -0.1342593 -0.03421132
Candidates 1999.312 13 bid big both boss boys bug mid cod via bird bus blood bud
Began 2001.124 344 318 -0.03703703 -0.1800412
Stationary 2001.155 344 318 -0.03703703 -0.1800412
Stationary 2001.186 344 318 -0.03703703 -0.1800412
Moved 2001.216 344 339.0284 -0.03703703 -0.1259558
Moved 2001.247 367.168 375.0587 0.01659254 -0.03328528
Moved 2001.278 382.4226 405.1082 0.05190422 0.04400241
Moved 2001.308 397.4576 440.144 0.08670747 0.1341152
Moved 2001.339 405.3103 458.931 0.104885 0.1824355
Moved 2001.37 409.0265 468.0794 0.1134871 0.2059655
Moved 2001.401 410 474.7999 0.1157407 0.2232507
Moved 2001.431 411.5 480 0.119213 0.2366254
Moved 2001.462 411 502.7886 0.1180555 0.295238
Moved 2001.493 411 512.5068 0.1180555 0.3202334
Moved 2001.523 411 518.049 0.1180555 0.3344881
Moved 2001.554 403.2419 520.2166 0.100097 0.3400632
Moved 2001.585 395.2919 527.3541 0.08169432 0.3584208
Moved 2001.616 391.7717 531.2283 0.07354558 0.3683854
Moved 2001.646 387.798 534.101 0.06434719 0.3757741
Moved 2001.677 378.5124 536.6411 0.04285266 0.3823073
Moved 2001.708 343 537 -0.03935183 0.3832304
Moved 2001.739 300 525 -0.1388889 0.3523662
Moved 2001.769 280.7688 520.1708 -0.1834056 0.3399454
Moved 2001.8 256.1978 513.4884 -0.2402828 0.3227581
Moved 2001.831 235.2155 506.1077 -0.2888531 0.3037749
Moved 2001.861 215.5165 497.5071 -0.3344525 0.2816539
Moved 2001.892 201.7967 489.8983 -0.3662114 0.262084
Moved 2001.923 192.2858 485.0953 -0.3882273 0.2497306
Moved 2001.954 189 483 -0.3958333 0.2443414
Moved 2001.984 187.6644 481.6644 -0.398925 0.2409064
Moved 2002.015 188 479.6343 -0.3981482 0.2356849
Moved 2002.046 232.903 468.2743 -0.2942061 0.2064667
Moved 2002.077 279.9204 451.7292 -0.1853693 0.1639126
Moved 2002.107 321.5214 441.0957 -0.08907085 0.1365629
Moved 2002.138 358 435 -0.004629641 0.1208847
Moved 2002.169 399.5422 425.5221 0.09153276 0.09650733
Moved 2002.199 448.8957 414.2695 0.2057771 0.06756559
Moved 2002.23 482.3324 403.8892 0.2831768 0.0408673
Moved 2002.261 528.8843 393.8231 0.3909359 0.01497716
Moved 2002.292 544.2679 390.433 0.4265461 0.006257555
Moved 2002.322 566.0708 385.9797 0.4770158 -0.00519619
Moved 2002.353 580.5768 385 0.5105944 -0.007716127
Moved 2002.384 587.5344 385 0.5267 -0.007716127
Moved 2002.414 591.6403 385 0.5362043 -0.007716127
Moved 2002.445 594.1852 385 0.5420953 -0.007716127
Ended 2002.476 596 385 0.5462963 -0.007716127
Accept 2002.568 0 bid
Candidates 2002.568 13 fuel hotel diesel girl hell greek vital viral steel feel dual gel goal
Began 2004.442 261 189 -0.2291666 -0.5118313
Stationary 2004.473 261 189 -0.2291666 -0.5118313
Stationary 2004.504 261 189 -0.2291666 -0.5118313
Moved 2004.534 243.9122 225.7194 -0.2687216 -0.4173884
Moved 2004.565 231.5266 264.8936 -0.2973921 -0.3166318
Moved 2004.596 223.5362 308.9373 -0.3158884 -0.2033507
Moved 2004.626 216.5349 379.9761 -0.3320951 -0.02063759
Moved 2004.657 216 392.6027 -0.3333333 0.01183824
Moved 2004.688 216 420.9404 -0.3333333 0.08472328
Moved 2004.719 216 445.334 -0.3333333 0.147464
Moved 2004.749 225 458 -0.3125 0.180041
Moved 2004.78 226.62 465.2401 -0.3087499 0.1986626
Moved 2004.811 227.4993 470.4993 -0.3067147 0.2121894
Moved 2004.841 228 473 -0.3055556 0.2186213
Moved 2004.872 230.2364 477.2365 -0.3003786 0.2295175
Moved 2004.903 242.6049 478 -0.2717479 0.2314814
Moved 2004.934 259.8086 478 -0.2319245 0.2314814
Moved 2004.964 294.2922 456.1729 -0.1521013 0.1753417
Moved 2004.995 323.8806 438.9874 -0.08360977 0.1311402
Moved 2005.026 375.2722 407.2635 0.03535221 0.04954597
Moved 2005.057 414.3084 388.3144 0.1257138 0.0008085431
Moved 2005.087 462.9614 368.3995 0.2383366 -0.05041295
Moved 2005.118 495.5002 356.9999 0.313658 -0.07973282
Moved 2005.149 507.597 352.4011 0.3416598 -0.09156097
Moved 2005.179 529.4755 344.7962 0.3923045 -0.1111209
Moved 2005.21 543.5933 342.2813 0.4249845 -0.1175893
Moved 2005.241 556.4967 342 0.4548535 -0.1183128
Moved 2005.272 563.7363 342 0.4716117 -0.1183128
Moved 2005.302 566 342 0.4768519 -0.1183128
Moved 2005.333 567.5 342 0.4803241 -0.1183128
Moved 2005.364 548.2382 362.5079 0.4357365 -0.06556624
Moved 2005.394 489.5821 388.6533 0.2999585 0.001680154
Moved 2005.425 425.138 410.3586 0.1507824 0.05750656
Moved 2005.456 381.7633 428.3387 0.05037795 0.1037518
Moved 2005.487 340.0427 442.2979 -0.04619737 0.1396549
Moved 2005.517 309.4037 446 -0.1171212 0.1491768
Moved 2005.548 266.836 451 -0.2156574 0.162037
Moved 2005.579 243.1001 453.4875 -0.2706016 0.1684348
Stationary 2005.609 243.1001 453.4875 -0.2706016 0.1684348
Moved 2005.64 226.2594 455 -0.3095849 0.172325
Moved 2005.671 219.5859 456.2071 -0.3250327 0.1754296
Moved 2005.702 215.9193 457.0807 -0.3335202 0.1776768
Moved 2005.732 213.5 457 -0.3391204 0.1774691
Moved 2005.763 212 457.6333 -0.3425926 0.1790979
Moved 2005.794 210.5 458 -0.3460648 0.180041
Moved 2005.825 209.7503 458 -0.3478002 0.180041
Moved 2005.855 210 459 -0.3472222 0.1826131
Moved 2005.886 210 460.5 -0.3472222 0.1864711
Moved 2005.917 210 460 -0.3472222 0.1851851
Moved 2005.948 210 461.374 -0.3472222 0.188719
Moved 2005.978 210 462.3962 -0.3472222 0.1913481
Ended 2006.009 210 462 -0.3472222 0.1903292
Accept 2006.101 0 fuel
Candidates 2006.101 13 cells calls called cake value sale castle cattle battle valid scale values balls
Began 2006.931 644 402 0.6574074 0.03600815
Stationary 2006.961 644 402 0.6574074 0.03600815
Stationary 2006.992 644 402 0.6574074 0.03600815
Stationary 2007.023 644 402 0.6574074 0.03600815
Ended 2007.053 644 402 0.6574074 0.03600815
Accept 2007.115 0 cells
PhraseEnd 2007.115
