I want to hold your hand
Moved 84.44547 307.6963 432.6963 -0.1210733 0.1149596
Moved 84.47617 310.1368 435.5684 -0.1154241 0.1223465
Moved 84.50687 320.2118 438.4424 -0.09210223 0.1297386
Moved 84.53752 354.8104 439 -0.01201307 0.1311728
Moved 84.56825 398.4943 440 0.08910725 0.1337448
Moved 84.59897 428.9686 440 0.1596494 0.1337448
Moved 84.62961 453.9949 442 0.2175809 0.1388888
Moved 84.66035 466.3454 443.0864 0.2461699 0.141683
Moved 84.69106 472.989 443 0.2615488 0.1414608
Ended 84.72175 475.8747 443 0.2682284 0.1414608
Accept 84.78315 0 want
Candidates 84.78315 13 to top too you tip trip tp yo group grip rip http rio
Began 85.09016 266 375 -0.2175926 -0.03343629
Stationary 85.12087 266 375 -0.2175926 -0.03343629
Stationary 85.15156 266 375 -0.2175926 -0.03343629
Moved 85.18227 298.8863 375 -0.141467 -0.03343629
Moved 85.21296 322.9772 375 -0.085701 -0.03343629
Moved 85.24366 342.9148 375 -0.03954907 -0.03343629
Moved 85.27433 362.1424 383.452 0.004959206 -0.0116977
Moved 85.30506 411.5 438 0.119213 0.1286007
Moved 85.33573 445.3221 481.9026 0.197505 0.2415191
Moved 85.36646 463.9704 506.1321 0.2406722 0.3038377
Moved 85.39695 472.0848 516.0848 0.2594557 0.3294362
Moved 85.42784 475 520.5622 0.2662037 0.3409521
Moved 85.45856 476 522.4425 0.2685185 0.3457883
Moved 85.48926 477 522 0.2708333 0.3446501
Moved 85.51996 466.2263 464.2701 0.2458942 0.1961679
Moved 85.55066 452.9009 412.6036 0.2150484 0.06328068
Moved 85.58125 448.4385 394.7541 0.2047188 0.01737163
Moved 85.61208 445.5606 384.2426 0.198057 -0.009664056
Moved 85.64276 439.0365 374.0486 0.1829548 -0.03588319
Moved 85.67345 423.0425 357.7446 0.1459317 -0.07781739
Moved 85.70416 386.1003 346.5467 0.06041745 -0.1066187
Moved 85.73488 329.5816 346 -0.07041296 -0.1080248
Moved 85.76556 275.7444 359.6029 -0.1950361 -0.07303794
Moved 85.79626 230.9865 362.001 -0.2986423 -0.06687
Moved 85.82698 201.1002 363 -0.3678237 -0.06430049
Moved 85.85768 181 364 -0.4143519 -0.06172839
Moved 85.88838 159.7371 364 -0.4635715 -0.06172839
Moved 85.91905 147.2307 364 -0.4925214 -0.06172839
Moved 85.94978 139.8698 364 -0.5095607 -0.06172839
Moved 85.98047 135.395 364 -0.519919 -0.06172839
Moved 86.01115 133.9594 364 -0.5232421 -0.06172839
Ended 86.04184 133 364 -0.5254629 -0.06172839
Accept 86.13397 0 to
Candidates 86.13397 13 pools looks holds hold pills kills polls hills old gold pulls kinds golf
Began 86.68659 302 301 -0.1342593 -0.2237656
Stationary 86.71729 302 301 -0.1342593 -0.2237656
Moved 86.74799 302 318.2033 -0.1342593 -0.1795183
Moved 86.77869 292.5 351 -0.15625 -0.09516476
Moved 86.80941 293 386.2885 -0.1550926 -0.004402168
Moved 86.84011 293 403.5952 -0.1550926 0.04011095
Moved 86.8708 293 411.5436 -0.1550926 0.06055459
Moved 86.9015 293 416.4736 -0.1550926 0.07323442
Moved 86.93221 293 423.3719 -0.1550926 0.090977
Moved 86.96287 315.6352 445.7623 -0.1026962 0.1485654
Moved 86.9936 378.0887 504.1494 0.04187196 0.2987381
Moved 87.0243 401.0481 523.5983 0.09501866 0.3487609
Moved 87.05497 407.9625 529.6417 0.1110243 0.3643045
Moved 87.0857 411.1878 533.1878 0.1184903 0.3734253
Moved 87.1164 412 535.8184 0.1203704 0.3801913
Moved 87.1471 413 537.5 0.1226852 0.3845164
Stationary 87.1778 413 537.5 0.1226852 0.3845164
Moved 87.20851 413 537 0.1226852 0.3832304
Moved 87.2392 404.0916 537 0.1020638 0.3832304
Moved 87.2699 399.2205 537 0.09078821 0.3832304
Moved 87.3006 396.5 537 0.08449078 0.3832304
Moved 87.3313 395.9574 537 0.08323471 0.3832304
Moved 87.362 393.9868 537 0.07867306 0.3832304
Moved 87.39268 392.626 537 0.07552326 0.3832304
Moved 87.42342 391.7503 537 0.0734961 0.3832304
Moved 87.45412 390.9045 537 0.07153819 0.3832304
Expand 87.45412
Moved 87.48482 389.9369 537 0.06929844 0.3832304
Moved 87.51549 387.9377 537 0.06467064 0.3832304
Moved 87.54622 384.1069 537 0.05580296 0.3832304
Moved 87.57692 378.6001 525.267 0.04305581 0.3530529
Moved 87.6076 369.9814 524.321 0.02310524 0.3506197
Moved 87.63832 359.3693 521.7897 -0.001460016 0.3441093
Moved 87.66902 349.4982 520 -0.0243098 0.3395061
Moved 87.69968 339.0405 518 -0.04851743 0.3343621
Moved 87.73041 327.4247 516 -0.07540588 0.329218
Moved 87.76109 316.3855 513.5964 -0.1009595 0.3230359
Moved 87.79182 310.202 510.1346 -0.1152732 0.3141323
Moved 87.82253 299.7784 501.7784 -0.1394017 0.29264
Moved 87.85323 288.9575 483.5532 -0.1644503 0.2457644
Moved 87.88393 282.5 465 -0.1793981 0.1980452
Moved 87.91463 280 455.8525 -0.1851852 0.1745178
Moved 87.9453 280 452.071 -0.1851852 0.1647917
Moved 87.97601 280 450.1964 -0.1851852 0.15997
Moved 88.0067 280 448.7392 -0.1851852 0.1562222
Moved 88.03743 280 448 -0.1851852 0.1543209
Moved 88.06813 280 445.9576 -0.1851852 0.1490677
Moved 88.09882 280 444.045 -0.1851852 0.1441487
Moved 88.12953 280 442.97 -0.1851852 0.1413836
Moved 88.16019 280 440.5 -0.1851852 0.1350308
Moved 88.1909 280 440 -0.1851852 0.1337448
Moved 88.22163 280 438.5 -0.1851852 0.1298867
Moved 88.25233 280 437.9315 -0.1851852 0.1284244
Stationary 88.28304 280 438 -0.1851852 0.1286007
Stationary 88.31374 280 438 -0.1851852 0.1286007
Stationary 88.34441 280 438 -0.1851852 0.1286007
Stationary 88.37514 280 438 -0.1851852 0.1286007
Moved 88.40584 288.6997 438 -0.1650469 0.1286007
Moved 88.43651 290.1345 438 -0.1617256 0.1286007
Moved 88.46724 293.0747 438 -0.1549197 0.1286007
Moved 88.49788 294.9491 438 -0.1505807 0.1286007
Moved 88.52864 296.3784 438 -0.1472722 0.1286007
Moved 88.55934 297 438 -0.1458333 0.1286007
Moved 88.59001 298 438 -0.1435185 0.1286007
Stationary 88.62074 298 438 -0.1435185 0.1286007
Stationary 88.65141 298 438 -0.1435185 0.1286007
Moved 88.68214 280.469 428.9752 -0.1840996 0.1053887
Moved 88.7128 261.3566 413.3566 -0.2283413 0.06521743
Moved 88.74354 220.8778 347.6944 -0.3220422 -0.1036667
Moved 88.77424 215.5486 334.3714 -0.3343783 -0.1379336
Moved 88.80494 207.6256 302.7538 -0.3527185 -0.2192547
Moved 88.83564 205 282.1706 -0.3587963 -0.272195
Moved 88.86629 205 271.2623 -0.3587963 -0.3002513
Moved 88.89703 205 263.0995 -0.3587963 -0.3212462
Moved 88.9277 205 255.3176 -0.3587963 -0.3412613
Moved 88.95843 205 252 -0.3587963 -0.3497943
Moved 88.98912 205 250.8436 -0.3587963 -0.3527685
Ended 89.01982 215.2072 251 -0.3351684 -0.3523664
Cancel 89.08122
Began 89.20403 374 391 0.03240744 0.007715971
Stationary 89.23469 374 391 0.03240744 0.007715971
Moved 89.26542 355.3691 391 -0.0107196 0.007715971
Moved 89.29609 319.9747 391 -0.09265116 0.007715971
Moved 89.32682 285.1482 391 -0.1732681 0.007715971
Moved 89.35757 255.0461 391 -0.2429488 0.007715971
Moved 89.38823 225.1349 391 -0.3121877 0.007715971
Moved 89.41893 200.5 391 -0.369213 0.007715971
Moved 89.44963 184.4263 401.0983 -0.4064206 0.03368888
Moved 89.48035 171.5031 407.3727 -0.4363353 0.04982677
Moved 89.51102 162.9841 425.0372 -0.4560554 0.09526013
Moved 89.54175 162 443.6014 -0.4583334 0.1430078
Moved 89.57245 162 461.6803 -0.4583334 0.1895069
Moved 89.60315 162 472.2716 -0.4583334 0.2167479
Moved 89.63382 162 478.351 -0.4583334 0.232384
Moved 89.66455 162 485.1476 -0.4583334 0.2498653
Moved 89.69522 162 492.1768 -0.4583334 0.2679444
Moved 89.72596 170 498.4702 -0.4398148 0.284131
Moved 89.75663 170.9769 501.9769 -0.4375534 0.2931505
Moved 89.78735 171 504 -0.4375 0.2983539
Moved 89.81808 171 505.7066 -0.4375 0.3027432
Moved 89.84873 171 506.5 -0.4375 0.3047839
Moved 89.87946 158.7368 506 -0.4658871 0.3034978
Moved 89.91016 154.997 507 -0.474544 0.3060699
Moved 89.94083 153.1273 509.8726 -0.4788719 0.3134583
Moved 89.97157 153 515 -0.4791667 0.326646
Moved 90.00224 153 522.5231 -0.4791667 0.3459955
Moved 90.03297 153 529.2689 -0.4791667 0.3633459
Moved 90.06364 153 536.0256 -0.4791667 0.3807243
Moved 90.09437 153 542.1616 -0.4791667 0.3965062
Moved 90.12504 153 547.9114 -0.4791667 0.4112946
Moved 90.15574 153 551.6537 -0.4791667 0.4209199
Moved 90.18644 151.8032 556.3935 -0.4819369 0.4331108
Moved 90.21717 150.2612 562.4777 -0.4855066 0.4487593
Moved 90.24784 146.3868 569.8397 -0.4944751 0.4676946
Moved 90.27857 143.5165 575.9669 -0.5011191 0.4834539
Moved 90.30929 140.0078 580.9844 -0.5092412 0.496359
Moved 90.33996 137.1359 584.7282 -0.5158892 0.5059881
Moved 90.37068 132.5235 588.7383 -0.5265661 0.5163021
Moved 90.40138 128.7698 592.6151 -0.5352551 0.5262734
Moved 90.43202 125.8417 595.1583 -0.542033 0.5328143
Moved 90.4628 122.9673 600.0654 -0.5486867 0.5454355
Moved 90.49347 121.0901 602.9099 -0.5530322 0.5527517
Moved 90.52415 119.5 605.5 -0.5567129 0.5594135
Moved 90.55489 120 607.3073 -0.5555555 0.5640618
Moved 90.58556 119 608.5 -0.5578703 0.5671295
Stationary 90.61631 119 608.5 -0.5578703 0.5671295
Moved 90.647 119 609 -0.5578703 0.5684156
Ended 90.6777 119 609 -0.5578703 0.5684156
Accept 90.73907 3 hold
Began 91.04606 245 312 -0.2662037 -0.1954732
Stationary 91.07681 245 312 -0.2662037 -0.1954732
Stationary 91.10746 245 312 -0.2662037 -0.1954732
Moved 91.13819 253.4173 343.6321 -0.2467192 -0.1141149
Moved 91.16888 287.2122 403.1846 -0.1684904 0.03905504
Moved 91.19956 301.8466 426.0777 -0.1346143 0.09793638
Moved 91.23029 308.4701 435.4701 -0.1192822 0.1220938
Moved 91.26101 315.9919 439.996 -0.1018706 0.1337344
Moved 91.29169 335.6171 448.4971 -0.05644192 0.1555995
Moved 91.32238 380.0849 464.2712 0.04649271 0.1961708
Moved 91.3531 402.3865 468.6266 0.0981169 0.2073729
Moved 91.3838 413.5222 469 0.1238941 0.2083333
Moved 91.41447 417.0467 469 0.1320526 0.2083333
Moved 91.4452 418 469 0.1342593 0.2083333
Moved 91.47586 398.5 449.5 0.08912037 0.158179
Moved 91.50655 321.8304 419.8578 -0.08835553 0.08193887
Moved 91.53726 273.0708 409.4142 -0.2012249 0.05507759
Moved 91.56798 244.3858 409 -0.2676254 0.05401234
Moved 91.59871 227.616 409 -0.3064445 0.05401234
Moved 91.62939 213.0151 417.4962 -0.3402428 0.07586471
Moved 91.6601 203.8899 420.3701 -0.3613659 0.08325627
Moved 91.6908 200.7567 422.2433 -0.3686188 0.08807421
Moved 91.72149 200 423.7924 -0.3703704 0.09205841
Ended 91.75217 200 425.2283 -0.3703704 0.09575184
Candidates 91.84428 13 your out it our or for type of got put off hot poor
Began 92.30485 223 381 -0.3171296 -0.01800419
Stationary 92.3355 223 381 -0.3171296 -0.01800419
Stationary 92.36619 223 381 -0.3171296 -0.01800419
Moved 92.39692 253.2164 381 -0.2471842 -0.01800419
Moved 92.4276 275.0426 381 -0.1966607 -0.01800419
Moved 92.45834 286.5399 381 -0.1700465 -0.01800419
Moved 92.48901 290.1486 381 -0.161693 -0.01800419
Stationary 92.51974 290 381 -0.162037 -0.01800419
Moved 92.55041 251.5582 394.4326 -0.2510228 0.0165446
Moved 92.58115 181.4662 402.8778 -0.4132726 0.03826592
Moved 92.61185 148.2262 405.3082 -0.4902172 0.044517
Moved 92.64256 122.2324 409 -0.550388 0.05401234
Moved 92.67321 99.48584 409 -0.6030421 0.05401234
Moved 92.70394 90.42361 409 -0.6240194 0.05401234
Moved 92.73464 87.54802 409 -0.6306758 0.05401234
Moved 92.76531 97.13528 400.8798 -0.6084832 0.03312688
Moved 92.79604 148.462 374.3295 -0.4896713 -0.03516091
Moved 92.82676 202.2491 336.7507 -0.365164 -0.1318141
Moved 92.85744 242 303 -0.2731481 -0.2186215
Moved 92.88811 264.6014 282.7189 -0.2208301 -0.2707848
Moved 92.91882 288.3127 266.8263 -0.1659428 -0.3116608
Moved 92.94957 304.5178 259.1929 -0.1284311 -0.331294
Moved 92.98024 314.1815 254.4093 -0.1060615 -0.3435975
Moved 93.01093 316 254 -0.1018519 -0.3446502
Stationary 93.04163 316 254 -0.1018519 -0.3446502
Moved 93.07233 281.6056 287.3945 -0.1814686 -0.2587592
Moved 93.10279 247.7769 313.461 -0.2597757 -0.1917155
Moved 93.13375 212.4279 337.2504 -0.3416021 -0.1305287
Moved 93.16445 184.3344 351.3328 -0.4066334 -0.09430865
Moved 93.19515 162.7451 358.6807 -0.4566085 -0.07540989
Moved 93.22585 150.8365 362.4423 -0.4841747 -0.06573485
Moved 93.25655 148 365.6055 -0.4907407 -0.05759918
Ended 93.28725 148 366.5 -0.4907407 -0.05529835
Accept 93.3793 0 your
Candidates 93.3793 13 hand hands dreams send hang end tend trend adams gang kansas sand and
Began 93.71709 141 412 -0.5069445 0.06172835
Moved 93.74778 170.6653 422.4435 -0.4382748 0.08858931
Moved 93.77851 276.8174 460.9453 -0.1925523 0.1876163
Moved 93.80917 344.0392 480.1998 -0.03694633 0.2371393
Moved 93.8399 385.3226 488.3871 0.05861719 0.2581972
Moved 93.8706 420.7658 493.1276 0.1406616 0.2703899
Moved 93.90127 445.5265 496.8816 0.197978 0.2800452
Moved 93.93198 458.4041 498 0.2277872 0.2829217
Moved 93.96269 464.7237 499 0.2424161 0.2854938
Ended 93.99342 467 499 0.2476852 0.2854938
Accept 94.05479 0 hand
PhraseEnd 94.05479
