a picture is worth many words
a picture is worth many words
FixStart
List

0.6 0.6
432 388.8
Began 2782.902 401 378 0.09490739 -0.02572024
Moved 2782.933 374.5137 378 0.03359655 -0.02572024
Moved 2782.964 337.9518 378 -0.05103762 -0.02572024
Moved 2782.995 308.2065 369.9339 -0.1198923 -0.04646638
Moved 2783.025 278.2917 369 -0.1891395 -0.04886839
Ended 2783.056 265 369 -0.2199074 -0.04886839
Candidates 2783.21 13 a s ss as d sa da aa sd ga aaa add fda
Began 2784.086 335 346 -0.05787035 -0.1080248
Stationary 2784.117 335 346 -0.05787035 -0.1080248
Moved 2784.147 335 370.2408 -0.05787035 -0.04567683
Moved 2784.178 352.8353 404.1981 -0.01658489 0.04166175
Moved 2784.209 382.1459 442.1605 0.05126367 0.1393015
Moved 2784.24 412.7594 469.1316 0.1221283 0.2086717
Moved 2784.27 436.9777 484.7361 0.1781892 0.2488068
Moved 2784.301 454.5521 492.582 0.2188707 0.2689866
Moved 2784.332 471.2813 498.0938 0.2575955 0.2831629
Moved 2784.363 482.9694 500.9924 0.2846513 0.2906182
Moved 2784.393 494.438 504.8595 0.3111992 0.3005645
Moved 2784.424 503.3723 508.9149 0.3318803 0.310995
Moved 2784.454 515.2703 513.6351 0.3594218 0.3231356
Moved 2784.485 523.365 518.1825 0.3781597 0.3348314
Moved 2784.516 528.5782 520.7891 0.3902272 0.3415356
Moved 2784.547 533.5903 523.5903 0.4018293 0.3487403
Moved 2784.578 534.5 524.5 0.4039352 0.3510802
Moved 2784.608 535 525 0.4050927 0.3523662
Stationary 2784.639 535 525 0.4050927 0.3523662
Moved 2784.67 509.6276 519.3356 0.3463602 0.3377973
Moved 2784.701 477.867 505.5144 0.2728403 0.3022489
Moved 2784.731 442.5081 488.2541 0.1909911 0.2578551
Moved 2784.762 415.962 472.9789 0.1295417 0.218567
Moved 2784.793 399.5046 460.5046 0.09144574 0.1864829
Moved 2784.823 393.5186 454.5186 0.07758936 0.1710867
Moved 2784.854 392 451.8079 0.07407407 0.164115
Moved 2784.885 392 448.8704 0.07407407 0.1565597
Moved 2784.916 392 446.9933 0.07407407 0.1517317
Moved 2784.947 392 441.3751 0.07407407 0.1372814
Moved 2784.977 401.4511 434.6466 0.09595176 0.1199758
Moved 2785.008 403 405.1215 0.09953707 0.04403683
Moved 2785.039 393.4148 357.0277 0.07734895 -0.07966132
Moved 2785.069 385.8244 318.6792 0.05977859 -0.1782943
Moved 2785.1 375.0016 281.2041 0.03472586 -0.2746808
Moved 2785.131 364.0894 253.2234 0.009466113 -0.3466477
Moved 2785.162 355.9662 235.9324 -0.009337514 -0.3911204
Moved 2785.192 347.4598 220.0729 -0.02902831 -0.4319114
Moved 2785.223 339.8471 207.847 -0.04665027 -0.4633563
Moved 2785.254 335.4041 200.8081 -0.05693505 -0.4814607
Moved 2785.285 331.5357 196.5356 -0.06588966 -0.4924496
Moved 2785.315 324.9681 195 -0.08109231 -0.4963993
Moved 2785.346 316.3503 195 -0.1010409 -0.4963993
Moved 2785.377 304.9849 195 -0.1273498 -0.4963993
Moved 2785.407 288.3956 209.2032 -0.1657509 -0.4598682
Moved 2785.438 265 237.1429 -0.2199075 -0.3880069
Moved 2785.469 249.8618 265.2534 -0.2549496 -0.3157063
Moved 2785.5 238.4487 287.2148 -0.2813687 -0.2592213
Moved 2785.531 226.703 316.9721 -0.3085578 -0.182685
Moved 2785.561 222.6689 351.9734 -0.3178961 -0.09266087
Moved 2785.592 223 374.8033 -0.3171296 -0.03394201
Moved 2785.623 231.5968 394.7904 -0.2972296 0.01746499
Moved 2785.654 243.4208 424.6572 -0.2698593 0.09428279
Moved 2785.684 254.4093 450.2884 -0.2444229 0.1602067
Moved 2785.715 266.742 472.7872 -0.2158749 0.2180741
Moved 2785.746 277.5537 490.2562 -0.1908478 0.2630047
Moved 2785.776 287.1482 502.1482 -0.1686384 0.293591
Moved 2785.807 295.7617 508.5872 -0.1486997 0.3101523
Moved 2785.838 305.3666 510 -0.1264661 0.3137859
Moved 2785.869 315.0269 512 -0.1041044 0.31893
Moved 2785.899 325.6572 512 -0.07949726 0.31893
