I can play much better now
Stationary 3524.24 317 324 -0.09953702 -0.164609
Moved 3524.271 330.3788 346.5682 -0.06856764 -0.1065633
Moved 3524.301 345.1249 366.5892 -0.03443311 -0.05506908
Moved 3524.332 371.5393 399.0524 0.02671132 0.02842699
Moved 3524.363 402.9543 436.6733 0.09943117 0.1251884
Moved 3524.394 429.9241 465.9241 0.1618614 0.2004221
Moved 3524.424 451.3079 491.0661 0.2113607 0.2650876
Moved 3524.455 470.7061 508.4708 0.2562642 0.3098527
Moved 3524.486 485.4628 516.9851 0.2904232 0.3317517
Moved 3524.516 493.0177 519.3392 0.3079114 0.3378065
Moved 3524.547 503.6463 511.7075 0.3325146 0.3181776
Moved 3524.578 509.7718 501.6845 0.346694 0.2923983
Moved 3524.609 514.6379 488.4484 0.357958 0.2583549
Moved 3524.639 517.1403 475.0177 0.3637508 0.2238109
Moved 3524.67 517 458.6558 0.3634259 0.1817277
Moved 3524.701 517 441.4495 0.3634259 0.137473
Moved 3524.732 517 425.081 0.3634259 0.09537284
Moved 3524.762 517 411.2767 0.3634259 0.0598681
Moved 3524.793 517 397.178 0.3634259 0.02360599
Moved 3524.824 517 381.8736 0.3634259 -0.01575729
Moved 3524.854 517 371.2953 0.3634259 -0.04296487
Moved 3524.885 517 359.2474 0.3634259 -0.07395238
Moved 3524.916 507.39 347.78 0.3411806 -0.1034467
Moved 3524.947 500.5076 337.3434 0.325249 -0.1302896
Moved 3524.978 489.5359 325.2287 0.2998517 -0.1614489
Moved 3525.008 479.7669 316.8835 0.2772382 -0.1829129
Moved 3525.039 466.883 311.1532 0.2474143 -0.1976514
Moved 3525.07 443.3577 306.4128 0.1929577 -0.2098436
Moved 3525.1 393.5718 304 0.07771254 -0.2160494
Moved 3525.131 347.1696 304 -0.0296999 -0.2160494
Moved 3525.162 308.3184 318.3636 -0.1196334 -0.1791061
Moved 3525.193 275.7785 327.2819 -0.1949571 -0.1561681
Moved 3525.223 230.9913 344.0029 -0.2986312 -0.1131614
Moved 3525.254 203.4079 349.7184 -0.3624817 -0.09846087
Moved 3525.285 178.4209 357.462 -0.420322 -0.07854415
Moved 3525.316 159.1309 362.7009 -0.4649749 -0.06506971
Moved 3525.346 141.5153 366.0969 -0.5057517 -0.05633515
Moved 3525.377 128.1354 368.9661 -0.5367235 -0.04895544
Moved 3525.408 115.4735 371.6316 -0.5660335 -0.04209989
Moved 3525.438 104.4626 374.3843 -0.5915217 -0.03501978
Moved 3525.469 96.25295 376 -0.6105256 -0.03086435
Moved 3525.5 88.77598 378 -0.6278334 -0.02572024
Moved 3525.531 84.37109 379 -0.6380298 -0.02314815
Moved 3525.562 83 379 -0.6412038 -0.02314815
Moved 3525.592 82 381.3618 -0.6435185 -0.01707367
Moved 3525.623 93.91745 384.2294 -0.6159319 -0.0096982
Moved 3525.654 107.772 389.5907 -0.5838611 0.004091184
Moved 3525.684 125.2396 394.9648 -0.543427 0.01791357
Moved 3525.715 147.1492 400.5187 -0.4927103 0.03219824
Moved 3525.746 163.2208 406.1104 -0.4555073 0.04658024
Moved 3525.777 184.3485 414.7557 -0.4066008 0.06881596
Moved 3525.807 203.5157 421.5759 -0.3622322 0.08635776
Moved 3525.838 220.9212 428.3071 -0.3219417 0.1036704
Moved 3525.869 234.938 435.469 -0.2894953 0.1220909
Moved 3525.9 249.1003 442.0602 -0.2567123 0.1390436
Moved 3525.93 261.4051 447.762 -0.228229 0.1537089
Moved 3525.961 271.5 453 -0.2048611 0.167181
Moved 3525.992 279.8769 457.5846 -0.1854701 0.1789727
Moved 3526.022 288.4756 462.3171 -0.1655656 0.1911447
Moved 3526.053 296.0852 466.0284 -0.1479509 0.2006902
Moved 3526.084 302.0784 470.5392 -0.1340778 0.212292
Moved 3526.115 310.2459 473.4153 -0.1151714 0.2196895
Moved 3526.146 314.5591 475 -0.1051872 0.2237653
Moved 3526.176 315 477.1496 -0.1041667 0.2292941
Moved 3526.207 316.2177 478.2177 -0.101348 0.2320412
Moved 3526.238 316 480.5898 -0.1018519 0.2381424
Moved 3526.268 316 482.2278 -0.1018519 0.2423556
Ended 3526.299 316 482 -0.1018519 0.2417695
Candidates 3526.391 13 play plate part player polar older update okay oldest pay phase hillary post
Began 3527.098 298 368 -0.1435185 -0.05144041
Stationary 3527.129 298 368 -0.1435185 -0.05144041
Stationary 3527.16 298 368 -0.1435185 -0.05144041
Stationary 3527.19 298 368 -0.1435185 -0.05144041
Moved 3527.221 326.2182 344.4254 -0.0781986 -0.1120745
Moved 3527.252 348.6059 322.3941 -0.02637516 -0.1687395
Moved 3527.283 373.4187 301.665 0.03106177 -0.222055
Moved 3527.313 392.792 286.8926 0.07590741 -0.2600499
Moved 3527.344 414.2036 272.1694 0.1254712 -0.2979183
Moved 3527.375 428.286 262.0355 0.1580694 -0.3239828
Moved 3527.406 436.5556 253.4445 0.177212 -0.3460792
Moved 3527.436 440.7041 249.5918 0.1868152 -0.3559882
Moved 3527.467 443.5737 245.4263 0.1934577 -0.366702
Moved 3527.498 445 242.557 0.1967593 -0.3740818
Moved 3527.529 447.3084 240.6915 0.2021028 -0.3788799
Moved 3527.559 447 240 0.2013889 -0.3806585
Stationary 3527.59 447 240 0.2013889 -0.3806585
Moved 3527.621 441.4929 244.8951 0.188641 -0.3680681
Moved 3527.652 425.3878 262.8163 0.1513605 -0.3219744
Moved 3527.682 408.9409 285.0827 0.1132893 -0.264705
Moved 3527.713 396.6505 303.0894 0.08483906 -0.2183916
Moved 3527.744 386.7838 321.9099 0.06199946 -0.1699849
Moved 3527.774 378.2867 341.9023 0.04233023 -0.1185642
Moved 3527.805 370.7963 363.7131 0.02499134 -0.06246645
Moved 3527.836 368.0396 384.7225 0.01861026 -0.008429774
Moved 3527.867 367 400.1235 0.01620372 0.03118185
Moved 3527.897 367 416.6533 0.01620372 0.07369654
Moved 3527.928 367 431.2059 0.01620372 0.1111261
Moved 3527.959 367 451 0.01620372 0.162037
Moved 3527.99 374.6231 454.4925 0.03384987 0.1710197
Moved 3528.021 377.4892 463.4676 0.04048427 0.1941038
Moved 3528.051 381.3534 468.7068 0.04942924 0.2075793
Moved 3528.082 383 474.4521 0.05324075 0.2223562
Moved 3528.113 385 476.7914 0.05787035 0.228373
Moved 3528.143 385 479 0.05787035 0.2340534
Moved 3528.174 385 480.0882 0.05787035 0.2368523
Moved 3528.205 374.8494 481 0.0343737 0.2391974
Moved 3528.236 355.4711 481 -0.01048351 0.2391974
Moved 3528.266 335.5893 473.7879 -0.05650635 0.2206478
Moved 3528.297 315.6291 462.6432 -0.1027104 0.1919835
Moved 3528.328 285.6972 440.2286 -0.1719973 0.1343327
Moved 3528.358 258.7179 412.6776 -0.2344494 0.06347099
Moved 3528.389 241.4637 390.6491 -0.2743897 0.006813512
Moved 3528.42 229.5 372 -0.3020833 -0.04115226
Moved 3528.451 218.0333 354.3889 -0.3286266 -0.08644825
Moved 3528.481 211.6139 340.0348 -0.3434863 -0.1233674
Moved 3528.512 206.869 327.6724 -0.35447 -0.1551636
Moved 3528.543 204.4217 316.1083 -0.360135 -0.1849066
Moved 3528.573 202.5563 305.669 -0.364453 -0.2117566
Moved 3528.604 203 297.087 -0.3634259 -0.2338298
Moved 3528.635 203 287.3073 -0.3634259 -0.2589833
Moved 3528.666 203 275.2998 -0.3634259 -0.2898668
Moved 3528.697 207.3332 262.5239 -0.3533953 -0.3227267
Moved 3528.727 212.9717 250.0565 -0.3403432 -0.3547929
Moved 3528.758 216.0111 241.9666 -0.3333075 -0.3756005
Moved 3528.789 218.8901 231.3298 -0.3266433 -0.4029582
Moved 3528.82 222 224.4839 -0.3194444 -0.4205662
Moved 3528.85 224.6245 219.3755 -0.3133691 -0.433705
Moved 3528.881 226.1215 217 -0.309904 -0.4398148
Moved 3528.912 226 215.5 -0.3101852 -0.4436729
Moved 3528.942 228.8525 216 -0.3035821 -0.4423869
Moved 3528.973 233 216 -0.2939815 -0.4423869
Moved 3529.004 243.329 229.9237 -0.2700718 -0.4065748
Moved 3529.035 253.5153 240.6442 -0.2464923 -0.3790017
Moved 3529.065 261.9883 252.9766 -0.2268789 -0.3472826
Moved 3529.096 270.5395 263.5658 -0.2070845 -0.3200469
Moved 3529.127 280.5307 277.9134 -0.1839566 -0.2831446
Moved 3529.158 290.9548 291.1935 -0.1598268 -0.2489879
Moved 3529.188 301.4166 303.5208 -0.1356097 -0.2172822
Moved 3529.219 310.7007 315.3759 -0.1141188 -0.1867906
Moved 3529.25 321.6977 329.1582 -0.08866265 -0.1513421
Moved 3529.281 335.0442 342.0441 -0.05776813 -0.1181993
Moved 3529.311 344.8309 351.8309 -0.0351136 -0.09302743
Moved 3529.342 358.2716 365.2717 -0.004000863 -0.05845764
Moved 3529.373 369.0437 375.0437 0.02093444 -0.03332381
Moved 3529.404 373.5464 379.5464 0.03135741 -0.02174275
Moved 3529.434 376.0567 382.0567 0.03716836 -0.01528634
Stationary 3529.465 376.0567 382.0567 0.03716836 -0.01528634
Ended 3529.496 378.5 383 0.04282405 -0.01286016
Accept 3529.588 0 play
Candidates 3529.588 13 much black bitch nick church click miami mutual bush luck mock block biotech
Began 3530.264 409 394 0.113426 0.01543206
Stationary 3530.295 409 394 0.113426 0.01543206
Moved 3530.326 400.4512 381.6768 0.09363701 -0.01626356
Moved 3530.356 392.5 372 0.07523149 -0.04115226
Moved 3530.387 384.4513 362.2684 0.05660018 -0.06618225
Moved 3530.418 377.8963 350.8445 0.04142672 -0.0955646
Moved 3530.448 375.0821 339.3286 0.03491233 -0.1251839
Moved 3530.479 375 327.7945 0.03472219 -0.1548496
Moved 3530.51 375 317.0688 0.03472219 -0.1824363
Moved 3530.541 383.2623 308.459 0.05384783 -0.2045807
Moved 3530.572 389.1389 300.8611 0.0674513 -0.2241227
Moved 3530.602 394.8322 295.7786 0.08063009 -0.237195
Moved 3530.633 401.9482 289.0518 0.09710242 -0.2544966
Moved 3530.664 412.0056 280.9944 0.1203832 -0.2752201
Moved 3530.694 420.7332 275.1779 0.1405862 -0.2901805
Moved 3530.725 429.2504 268.7496 0.1603019 -0.3067141
Moved 3530.756 437.8431 260.1569 0.1801924 -0.3288147
Moved 3530.787 444.9755 253.0245 0.1967025 -0.3471592
Moved 3530.817 448.9791 248.0209 0.2059702 -0.3600287
Moved 3530.848 452.858 241.2841 0.2149491 -0.3773558
Moved 3530.879 455.7165 237.567 0.221566 -0.3869161
Moved 3530.91 458.5 234.5 0.2280092 -0.3948045
Moved 3530.94 459 231.8738 0.2291666 -0.4015592
Moved 3530.971 460.5 230.5 0.2326389 -0.4050927
Moved 3531.002 460 230 0.2314815 -0.4063786
Moved 3531.032 430.4401 248.9911 0.1630557 -0.3575332
Moved 3531.063 394.0731 279.6608 0.07887294 -0.2786502
Moved 3531.094 365.6519 311.4829 0.01308312 -0.1968032
Moved 3531.125 332.9562 351.0526 -0.06260146 -0.09502936
Moved 3531.156 305.6797 386.0439 -0.1257413 -0.005031083
Moved 3531.186 282.8559 417.0424 -0.1785742 0.07469754
Moved 3531.217 263.0782 448.2029 -0.2243559 0.1548429
Moved 3531.248 248.673 471.9905 -0.2577014 0.216025
Moved 3531.278 233.1019 498.0718 -0.2937457 0.2831064
Moved 3531.309 222.8148 513.9631 -0.3175584 0.323979
Moved 3531.34 217.5466 525.8135 -0.3297532 0.3544585
Moved 3531.371 216.0423 530.9155 -0.3332355 0.367581
Moved 3531.401 215.1701 536.6599 -0.3352545 0.3823555
Moved 3531.432 215 539.5 -0.3356481 0.3896604
Moved 3531.463 215 541.5 -0.3356481 0.3948044
Stationary 3531.493 215 541.5 -0.3356481 0.3948044
Moved 3531.524 215 542.1257 -0.3356481 0.3964138
Moved 3531.555 228.6918 542 -0.3039543 0.3960905
Moved 3531.586 234.5375 542 -0.2904224 0.3960905
Moved 3531.616 253.6053 542 -0.2462841 0.3960905
Moved 3531.647 271.598 532.9003 -0.2046344 0.3726859
Moved 3531.678 286.8453 529.0619 -0.1693396 0.3628134
Moved 3531.709 306.7573 524.9265 -0.123247 0.3521772
Moved 3531.74 326.8032 520.5995 -0.07684439 0.3410481
Moved 3531.77 341.3584 516.7283 -0.04315178 0.3310913
Moved 3531.801 355.2653 513.147 -0.01096 0.32188
Moved 3531.832 373.0862 509.319 0.03029227 0.3120343
Moved 3531.862 386.7366 507 0.06189018 0.3060699
Moved 3531.893 400.0711 505.5858 0.09275715 0.3024324
Moved 3531.924 409.6347 506 0.1148952 0.3034978
Moved 3531.955 416.7777 506 0.1314299 0.3034978
Moved 3531.985 420.6499 506 0.1403933 0.3034978
Moved 3532.016 423.5 506 0.1469907 0.3034978
Moved 3532.047 425.0305 506 0.1505336 0.3034978
Stationary 3532.078 425 506 0.150463 0.3034978
Stationary 3532.108 425 506 0.150463 0.3034978
Stationary 3532.139 425 506 0.150463 0.3034978
Stationary 3532.17 425 506 0.150463 0.3034978
Moved 3532.2 402.6716 506 0.09877682 0.3034978
Moved 3532.231 385.3669 506 0.05871961 0.3034978
Moved 3532.262 369.0446 506 0.02093673 0.3034978
Moved 3532.293 353.1569 506 -0.01584058 0.3034978
Moved 3532.323 337.5822 506 -0.05189294 0.3034978
Moved 3532.354 325.835 506 -0.07908557 0.3034978
Moved 3532.385 316.0599 504 -0.1017132 0.2983539
Moved 3532.416 307.9651 502 -0.1204512 0.2932098
Moved 3532.446 302.2272 499.6136 -0.1337333 0.2870719
Moved 3532.477 299.1158 498.1158 -0.1409358 0.2832195
Moved 3532.508 295.2456 497.2457 -0.1498944 0.2809816
Moved 3532.539 294 496.3842 -0.1527778 0.2787658
Moved 3532.569 293 496 -0.1550926 0.2777777
Stationary 3532.6 293 496 -0.1550926 0.2777777
Stationary 3532.631 293 496 -0.1550926 0.2777777
Moved 3532.662 306.04 496 -0.1249073 0.2777777
Moved 3532.692 314.8133 496 -0.1045989 0.2777777
Moved 3532.723 330.6869 496 -0.06785447 0.2777777
Moved 3532.754 341.047 504.0117 -0.04387274 0.298384
Moved 3532.784 350.6432 504 -0.02165914 0.2983539
Moved 3532.815 355.8992 505.4496 -0.009492537 0.3020823
Moved 3532.846 359.3136 505 -0.001588911 0.3009258
Moved 3532.877 362.1829 505 0.005052984 0.3009258
Moved 3532.907 367.5 505 0.01736114 0.3009258
Ended 3532.938 367.5 505 0.01736114 0.3009258
Accept 3533.061 0 much
Candidates 3533.061 13 better very battery nature based mature best matter master career bay card needed
Began 3533.952 338 390 -0.05092591 0.005143954
Stationary 3533.983 338 390 -0.05092591 0.005143954
Stationary 3534.014 338 390 -0.05092591 0.005143954
Moved 3534.045 338 379.8957 -0.05092591 -0.02084441
Moved 3534.075 338 359.8015 -0.05092591 -0.0725272
Moved 3534.106 354.5667 340.1499 -0.01257698 -0.1230712
Moved 3534.137 369.0545 318.9237 0.02095948 -0.1776654
Moved 3534.167 382.6689 300.9966 0.05247424 -0.2237741
Moved 3534.198 393.721 286.8487 0.07805794 -0.2601629
Moved 3534.229 402.5935 273.813 0.09859612 -0.2936909
Moved 3534.26 410.3311 264.5034 0.1165071 -0.3176353
Moved 3534.291 414.6791 257.6417 0.126572 -0.3352837
Moved 3534.321 417.5493 253.4507 0.133216 -0.346063
Moved 3534.352 420.4199 250.5801 0.1398609 -0.3534464
Moved 3534.383 421.3734 249.6266 0.1420681 -0.3558988
Moved 3534.413 422.8592 250 0.1455075 -0.3549383
Moved 3534.444 424.2939 250 0.1488285 -0.3549383
Moved 3534.475 425.5983 274.1879 0.1518478 -0.2927265
Moved 3534.506 428.0991 297.1887 0.1576367 -0.2335683
Moved 3534.536 438.0238 335.0894 0.1806107 -0.136087
Moved 3534.567 443.7453 364.7266 0.193855 -0.05985951
Moved 3534.598 447.7308 390.577 0.2030805 0.006627958
Moved 3534.629 451.4621 408.6172 0.2117178 0.05302782
Moved 3534.659 452 424.2985 0.2129629 0.0933602
Moved 3534.69 453.981 436.9053 0.2175487 0.1257851
Moved 3534.721 456.6337 445.9012 0.2236892 0.1489227
Moved 3534.751 460.3864 455.1591 0.2323759 0.1727342
Moved 3534.782 465.5259 463.7889 0.244273 0.1949304
Moved 3534.813 468.1284 471.3852 0.2502972 0.214468
Moved 3534.844 471.6427 477.928 0.2584321 0.2312963
Moved 3534.875 474.5091 483.0182 0.2650673 0.2443883
Moved 3534.905 475 487.7675 0.2662037 0.2566034
Moved 3534.936 475 492.4966 0.2662037 0.268767
Moved 3534.967 464.5423 498.6385 0.2419959 0.284564
Moved 3534.997 455.9298 503.3801 0.2220598 0.2967595
Moved 3535.028 447.3404 506.5532 0.2021769 0.3049206
Moved 3535.059 438.7374 509.0657 0.1822625 0.3113828
Moved 3535.09 426.1701 510 0.1531715 0.3137859
Moved 3535.12 409.8132 510 0.1153084 0.3137859
Moved 3535.151 391.4692 510 0.07284532 0.3137859
Moved 3535.182 372.1165 510 0.02804746 0.3137859
Moved 3535.213 350.3943 502 -0.02223551 0.2932098
Moved 3535.243 330.3333 501 -0.0686729 0.2906378
Moved 3535.274 309.5 501 -0.1168982 0.2906378
Moved 3535.305 288.4802 501 -0.1655552 0.2906378
Moved 3535.335 268.3565 510.2348 -0.2121376 0.3143898
Moved 3535.366 252.4498 514.11 -0.2489589 0.324357
Moved 3535.397 240.8974 516.2411 -0.2757006 0.329838
Moved 3535.428 229.0051 519.4987 -0.3032288 0.3382168
Moved 3535.458 222.2693 520 -0.318821 0.3395061
Moved 3535.489 215.5281 521 -0.3344257 0.3420781
Moved 3535.52 211.1981 522 -0.3444489 0.3446501
Moved 3535.551 204.9993 522 -0.3587979 0.3446501
Moved 3535.581 196.3822 522 -0.378745 0.3446501
Moved 3535.612 188.8373 522 -0.3962099 0.3446501
Moved 3535.643 180.1586 522 -0.4162996 0.3446501
Moved 3535.674 173.3641 522 -0.4320275 0.3446501
Moved 3535.704 167.6285 522 -0.4453043 0.3446501
Moved 3535.735 163.8095 523.1906 -0.4541448 0.3477122
Moved 3535.766 161.9716 524.0284 -0.4583991 0.3498673
Moved 3535.796 162 529.7277 -0.4583334 0.3645259
Ended 3535.827 174.3925 539.6385 -0.4296471 0.3900168
Accept 3535.919 0 better
Candidates 3535.919 13 now note blow know bow more blue view moore nor noise low node
Began 3536.442 287 335 -0.1689815 -0.1363169
Stationary 3536.473 287 335 -0.1689815 -0.1363169
Moved 3536.503 325.5336 335 -0.07978336 -0.1363169
Moved 3536.534 387 335 0.06250004 -0.1363169
Moved 3536.565 460.3146 350.9243 0.2322097 -0.0953595
Moved 3536.596 504.4566 354 0.3343902 -0.08744855
Moved 3536.626 539.6779 355.9678 0.415921 -0.08238741
Moved 3536.657 572.5045 360.1261 0.4919085 -0.07169213
Moved 3536.688 609.0915 366.8486 0.5766006 -0.0544019
Ended 3536.719 625 370 0.613426 -0.04629637
Accept 3536.78 0 now
PhraseEnd 3536.78
