I will meet you at noon
I will meet you at noon
FixStart
Radial

0.6 0.6
432 388.8
Moved 1443.498 375.7995 544 0.03657301 0.4012345
Moved 1443.528 371.0543 546 0.02558867 0.4063785
Moved 1443.559 365.3094 548.3453 0.01229018 0.4124107
Moved 1443.59 361.1585 550.9208 0.002681613 0.4190348
Moved 1443.621 357.2381 553 -0.006393343 0.4243826
Moved 1443.651 353.3626 555.6374 -0.01536439 0.431166
Moved 1443.682 350.4886 557.5114 -0.02201711 0.435986
Moved 1443.713 347.5373 559 -0.02884885 0.4398148
Moved 1443.743 348 560 -0.0277778 0.4423867
Moved 1443.774 346.5 561.5 -0.03125002 0.4462448
Moved 1443.805 347 561 -0.0300926 0.4449587
Ended 1443.836 347 562 -0.0300926 0.4475308
Candidates 1443.958 13 your you type tour toy out report for our got root put or
Began 1444.42 272 521 -0.2037037 0.3420781
Stationary 1444.45 272 521 -0.2037037 0.3420781
Stationary 1444.481 272 521 -0.2037037 0.3420781
Stationary 1444.512 272 521 -0.2037037 0.3420781
Stationary 1444.542 272 521 -0.2037037 0.3420781
Stationary 1444.573 272 521 -0.2037037 0.3420781
Moved 1444.604 289.0934 511.8835 -0.1641355 0.3186302
Moved 1444.635 310.0591 513 -0.115604 0.321502
Moved 1444.665 315.5943 513 -0.102791 0.321502
Moved 1444.696 324.5657 513 -0.08202374 0.321502
Moved 1444.727 331.1056 520.3696 -0.0668852 0.3404566
Moved 1444.757 336.8849 523.9424 -0.05350719 0.3496462
Moved 1444.788 340.8131 527.8131 -0.0444141 0.3596015
Moved 1444.819 345.3646 531.6823 -0.03387833 0.3695532
Moved 1444.85 348.2026 535.2026 -0.02730871 0.3786075
Moved 1444.88 351.0732 540.1464 -0.02066394 0.3913229
Moved 1444.911 353.9443 543.8887 -0.01401772 0.4009481
Moved 1444.942 355.6292 546.6292 -0.01011759 0.4079969
Moved 1444.973 357.3908 550.7816 -0.006039788 0.418677
Moved 1445.003 358 553.2632 -0.004629641 0.4250595
Moved 1445.034 360 557.5 0 0.4359567
Moved 1445.065 361.1048 561.1047 0.002557337 0.4452281
Moved 1445.095 361 562.5 0.002314846 0.4488167
Moved 1445.126 361 566.8273 0.002314846 0.4599467
Moved 1445.157 361 571.5546 0.002314846 0.4721055
Moved 1445.188 361 573.791 0.002314846 0.4778574
Moved 1445.218 361 577.6596 0.002314846 0.4878075
Moved 1445.249 352.4707 580.5293 -0.01742884 0.4951884
Moved 1445.28 350.9417 584.0583 -0.02096827 0.5042651
Moved 1445.311 348.0513 586.9487 -0.02765904 0.5116993
Moved 1445.341 345.1813 590.6374 -0.03430252 0.5211866
Moved 1445.372 343.307 593.693 -0.03864119 0.5290457
Moved 1445.403 340.7896 596.2104 -0.04446849 0.5355205
Moved 1445.433 338.4818 599.5182 -0.04981071 0.5440283
Moved 1445.464 337 601 -0.05324075 0.5478393
Moved 1445.495 336 602.9576 -0.05555556 0.5528743
Moved 1445.526 335 604 -0.05787035 0.5555555
Moved 1445.556 333.5 605.5 -0.06134262 0.5594135
Moved 1445.587 332.859 606 -0.06282642 0.5606995
Moved 1445.618 333 607.6769 -0.06249999 0.5650126
Moved 1445.649 333 611 -0.06249999 0.5735595
Ended 1445.679 333 611 -0.06249999 0.5735595
Accept 1445.833 1 you
Began 1446.171 324 488 -0.08333336 0.2572016
Stationary 1446.202 324 488 -0.08333336 0.2572016
Stationary 1446.232 324 488 -0.08333336 0.2572016
Moved 1446.263 306.4501 488 -0.1239581 0.2572016
Moved 1446.294 295.5155 478.9217 -0.1492697 0.233852
Moved 1446.325 277.6591 476.7318 -0.1906039 0.2282195
Moved 1446.355 262.3891 474 -0.2259511 0.2211934
Moved 1446.386 249.945 472 -0.2547569 0.2160493
Moved 1446.417 238.1623 471 -0.2820317 0.2134772
Moved 1446.448 226.704 468.568 -0.3085555 0.2072221
Moved 1446.478 215.7923 468 -0.3338141 0.2057612
Moved 1446.509 207.4056 467 -0.3532278 0.2031892
Moved 1446.54 198.9397 467 -0.3728248 0.2031892
Moved 1446.57 190.8913 467 -0.3914555 0.2031892
Moved 1446.601 182.7049 467 -0.4104053 0.2031892
Moved 1446.632 176.0001 467 -0.4259258 0.2031892
Moved 1446.663 170.2494 467 -0.4392376 0.2031892
Moved 1446.693 165.511 467 -0.450206 0.2031892
Moved 1446.724 162.5 467 -0.4571759 0.2031892
Moved 1446.755 159.8537 467 -0.4633018 0.2031892
Moved 1446.786 156.9795 467 -0.4699549 0.2031892
Moved 1446.816 152.2188 467 -0.4809751 0.2031892
Moved 1446.847 148.4205 476.0283 -0.4897674 0.2264102
Moved 1446.878 142.4566 478.2717 -0.5035725 0.2321801
Moved 1446.908 138.8524 482.1476 -0.5119159 0.2421492
Moved 1446.939 135.9882 485.0118 -0.5185459 0.249516
Moved 1446.97 135 487.5556 -0.5208333 0.2560586
Moved 1447.001 135 494.2682 -0.5208333 0.2733237
Moved 1447.031 135 501.8655 -0.5208333 0.2928638
Moved 1447.062 148.4363 512.2954 -0.4897307 0.3196898
Moved 1447.093 162.1051 523.4209 -0.4580901 0.3483047
Moved 1447.124 177.3409 536.2272 -0.422822 0.3812428
Moved 1447.154 191.1834 545.3101 -0.3907791 0.404604
Moved 1447.185 204.9551 552.9775 -0.3589002 0.4243248
Moved 1447.216 218.3074 560.5845 -0.3279921 0.44389
Moved 1447.246 230.9212 567.4606 -0.2987934 0.4615756
Moved 1447.277 241 572 -0.275463 0.4732509
Moved 1447.308 250.5642 576.2821 -0.2533237 0.4842646
Moved 1447.339 263.0962 583.0721 -0.2243143 0.5017286
Moved 1447.369 277.9539 590.6359 -0.1899215 0.5211828
Moved 1447.4 281.1889 592.3963 -0.182433 0.5257106
Moved 1447.431 289.8059 596.2686 -0.1624863 0.5356702
Moved 1447.462 297.4196 600.1399 -0.1448619 0.5456272
Moved 1447.492 303.028 603.014 -0.1318797 0.5530195
Moved 1447.523 307.1215 605.5608 -0.1224039 0.5595699
Moved 1447.554 312.8694 608.4347 -0.1090986 0.5669615
Moved 1447.584 317.3029 611.3029 -0.09883592 0.5743387
Moved 1447.615 322.7402 613.8701 -0.08624961 0.5809416
Moved 1447.646 328.3974 617.6987 -0.07315422 0.5907887
Moved 1447.677 333.1328 620.5664 -0.06219263 0.5981646
Moved 1447.707 339.3412 624.6706 -0.04782121 0.6087206
Moved 1447.738 341.0103 626.0103 -0.04395773 0.6121662
Moved 1447.769 342.5 627 -0.04050925 0.6147118
Moved 1447.8 342 628.1608 -0.04166668 0.6176974
Moved 1447.83 343 629 -0.03935183 0.6198559
Moved 1447.861 343 630.0471 -0.03935183 0.6225491
Stationary 1447.892 343 630 -0.03935183 0.6224279
Stationary 1447.922 343 630 -0.03935183 0.6224279
Moved 1447.953 343 631.2499 -0.03935183 0.6256426
Stationary 1447.984 343 631.2499 -0.03935183 0.6256426
Ended 1448.015 343 631 -0.03935183 0.6249998
Candidates 1448.138 13 are say at art gary fatty fat gay sat harry st asset gate
Began 1448.66 222 553 -0.3194444 0.4243826
Stationary 1448.691 222 553 -0.3194444 0.4243826
Stationary 1448.721 222 553 -0.3194444 0.4243826
Stationary 1448.752 222 553 -0.3194444 0.4243826
Moved 1448.783 235.5339 560 -0.288116 0.4423867
Moved 1448.814 240.8247 560 -0.2758687 0.4423867
Moved 1448.844 245.8931 560 -0.2641363 0.4423867
Moved 1448.875 255.198 552.8045 -0.2425972 0.4238797
Moved 1448.906 265.6431 542.3569 -0.2184188 0.3970085
Moved 1448.937 274.6047 532.8604 -0.1976743 0.3725833
Moved 1448.967 282.3182 522.4697 -0.179819 0.3458581
Moved 1448.998 287.9563 513.0437 -0.1667679 0.3216144
Moved 1449.029 291.8521 504.2957 -0.1577497 0.2991144
Moved 1449.059 294.5 498 -0.1516204 0.2829217
Moved 1449.09 296 493.4698 -0.1481481 0.2712701
Moved 1449.121 298.135 489.8651 -0.1432061 0.2619985
Moved 1449.152 299.0091 486.9909 -0.1411826 0.2546062
Moved 1449.182 299 485.7844 -0.1412037 0.2515029
Moved 1449.213 300 483.6204 -0.1388889 0.2459371
Moved 1449.244 302.2478 482.7522 -0.1336856 0.2437041
Moved 1449.275 304.065 483 -0.1294792 0.2443414
Moved 1449.305 305.1765 483 -0.1269062 0.2443414
Moved 1449.336 308.5413 483 -0.1191173 0.2443414
Moved 1449.367 310.2105 483 -0.1152534 0.2443414
Moved 1449.397 312.9509 483 -0.1089099 0.2443414
Moved 1449.428 314.3566 483 -0.1056559 0.2443414
Moved 1449.459 316.5 483 -0.1006944 0.2443414
Moved 1449.49 317.053 483 -0.09941439 0.2443414
Moved 1449.52 317 492.2288 -0.09953702 0.268078
Moved 1449.551 317 496.9741 -0.09953702 0.2802831
Moved 1449.582 302.546 505.5905 -0.1329954 0.3024446
Moved 1449.613 292 512.5 -0.1574074 0.3202159
Moved 1449.643 279.935 520.7988 -0.1853357 0.3415605
Moved 1449.674 266.3136 527.2745 -0.2168667 0.3582163
Moved 1449.705 254.9621 532.0126 -0.2431433 0.3704028
Moved 1449.735 244.9441 536.028 -0.266333 0.3807302
Moved 1449.766 233.4639 541.7681 -0.2929076 0.3954939
Moved 1449.797 224.2035 548.7966 -0.3143438 0.4135713
Moved 1449.828 212.4693 556.2653 -0.3415062 0.4327811
Moved 1449.858 202.3095 566.0179 -0.3650244 0.4578649
Moved 1449.889 192.3427 576.2098 -0.3880957 0.4840786
Moved 1449.92 183.7329 587.6895 -0.4080258 0.5136046
Moved 1449.95 178.1044 598.7913 -0.4210548 0.5421587
Moved 1449.981 173.4012 608.5989 -0.4319418 0.5673838
Moved 1450.012 171 616.3536 -0.4375 0.587329
Moved 1450.043 169 622.0927 -0.4421296 0.6020902
Moved 1450.073 168 626.113 -0.4444444 0.6124304
Moved 1450.104 167 631.9736 -0.4467593 0.6275039
Moved 1450.135 167 633.4211 -0.4467593 0.6312271
Moved 1450.166 166 635.2949 -0.4490741 0.6360464
Moved 1450.196 166 637.1374 -0.4490741 0.6407853
Moved 1450.227 164.5 637 -0.4525463 0.6404321
Moved 1450.258 165 638.1868 -0.4513889 0.6434845
Ended 1450.288 165 638 -0.4513889 0.643004
Accept 1450.35 2 at
Began 1450.964 384 318 0.0555556 -0.1800412
Stationary 1450.995 384 318 0.0555556 -0.1800412
Stationary 1451.026 384 318 0.0555556 -0.1800412
Stationary 1451.057 384 318 0.0555556 -0.1800412
Stationary 1451.087 384 318 0.0555556 -0.1800412
Stationary 1451.118 384 318 0.0555556 -0.1800412
Moved 1451.149 398.4279 310.0015 0.08895347 -0.2006134
Moved 1451.18 405.0334 302.9666 0.104244 -0.2187073
Moved 1451.21 410.0927 295.361 0.1159553 -0.2382692
Moved 1451.241 414.4221 289.1558 0.1259771 -0.2542289
Moved 1451.272 417.2811 283.4377 0.1325952 -0.2689359
Moved 1451.302 419 281.1181 0.1365741 -0.274902
Moved 1451.333 420.723 276.554 0.1405625 -0.2866411
Moved 1451.364 422.5884 270.2347 0.1448806 -0.3028942
Moved 1451.395 425.468 262.596 0.1515463 -0.3225411
Moved 1451.425 427.9978 255.0044 0.1574024 -0.3420669
Moved 1451.456 430.8729 247.2543 0.1640576 -0.3620004
Moved 1451.487 434.744 241.5121 0.1730185 -0.3767695
Moved 1451.518 437.5 238.5 0.1793981 -0.3845166
Moved 1451.548 439 234.8795 0.1828703 -0.3938284
Moved 1451.579 441 232.0083 0.1875 -0.4012133
Moved 1451.61 442.8669 229.1331 0.1918215 -0.4086084
Moved 1451.641 443 224.3762 0.1921296 -0.4208431
Moved 1451.671 444 217.4272 0.1944444 -0.4387159
Moved 1451.702 445 208.537 0.1967593 -0.4615818
Moved 1451.733 446 201.9451 0.199074 -0.4785364
Moved 1451.763 447 193.9058 0.2013889 -0.4992137
Moved 1451.794 447 188.5886 0.2013889 -0.5128893
Moved 1451.825 448 184.7124 0.2037037 -0.522859
Moved 1451.856 448.895 181.21 0.2057754 -0.5318674
Moved 1451.886 449 179.265 0.2060185 -0.5368699
Moved 1451.917 449 177.5 0.2060185 -0.5414096
Moved 1451.948 449 176.8402 0.2060185 -0.5431064
Moved 1451.979 449 174.9836 0.2060185 -0.5478815
Moved 1452.009 450 173.1091 0.2083333 -0.5527029
Moved 1452.04 450 169.4774 0.2083333 -0.5620437
Moved 1452.071 450 165.5 0.2083333 -0.5722737
Moved 1452.101 450 162.86 0.2083333 -0.5790638
Moved 1452.132 450 161.6261 0.2083333 -0.5822374
Stationary 1452.163 450 161.6261 0.2083333 -0.5822374
Stationary 1452.194 450 162 0.2083333 -0.5812757
Moved 1452.224 450 201.6735 0.2083333 -0.479235
Moved 1452.255 453.3801 237.2805 0.2161575 -0.3876531
Moved 1452.286 461.1162 286.8713 0.2340653 -0.2601048
Moved 1452.317 470.2921 324.4493 0.2553058 -0.1634536
Moved 1452.347 483.2039 357.8487 0.2851943 -0.07754973
Moved 1452.378 495.2765 390.5103 0.3131399 0.006456375
Moved 1452.409 504.6252 414.782 0.3347806 0.06888366
Moved 1452.439 512.7544 437.0175 0.3535981 0.1260738
Moved 1452.47 519.2445 451.4891 0.3686215 0.1632948
Moved 1452.501 524.9864 462.9728 0.381913 0.1928312
Moved 1452.532 531.043 474.0861 0.3959329 0.2214147
Moved 1452.562 533 481.7943 0.4004629 0.2412402
Moved 1452.593 535 487.5333 0.4050927 0.2560014
Moved 1452.624 536 492 0.4074074 0.2674896
Moved 1452.655 538.1427 495.1427 0.4123674 0.2755727
Moved 1452.685 539 501.0576 0.4143518 0.2907858
Moved 1452.716 541 503.8871 0.4189815 0.2980634
Moved 1452.747 542.3263 506.3263 0.4220516 0.3043371
Moved 1452.777 544.3066 508 0.4266357 0.3086419
Moved 1452.808 545.5 510.5 0.4293981 0.3150719
Moved 1452.839 547.0261 512.0261 0.4329307 0.318997
Moved 1452.87 548.5 513 0.4363426 0.321502
Moved 1452.9 548 514.0045 0.4351853 0.3240856
Moved 1452.931 549.1539 515.1539 0.4378562 0.3270418
Stationary 1452.962 549 515 0.4375 0.326646
Moved 1452.993 549 516.1362 0.4375 0.3295685
Stationary 1453.023 549 516 0.4375 0.329218
Moved 1453.054 535.5 495 0.40625 0.2752057
Moved 1453.085 509.5056 464.4232 0.3460777 0.1965617
Moved 1453.115 483.6224 424.0669 0.2861629 0.09276456
Moved 1453.146 468.3021 392.6042 0.2506993 0.01184216
Moved 1453.177 457.5 365 0.2256945 -0.05915646
Moved 1453.208 451.6956 341.63 0.2122582 -0.1192644
Moved 1453.238 448.9737 323.842 0.2059576 -0.1650153
Moved 1453.269 445.1064 306.5321 0.1970056 -0.2095368
Moved 1453.3 441.667 293.3349 0.189044 -0.2434803
Moved 1453.331 437.6883 277.1296 0.179834 -0.2851605
Moved 1453.361 433.8134 257.8802 0.1708644 -0.3346702
Moved 1453.392 432 246.7578 0.1666667 -0.3632773
Moved 1453.423 430 238.2561 0.162037 -0.3851438
Moved 1453.453 429 226.2008 0.1597223 -0.4161502
Moved 1453.484 429 216.6803 0.1597223 -0.4406371
Moved 1453.515 429 210.1547 0.1597223 -0.4574212
Moved 1453.546 429 203.4679 0.1597223 -0.4746197
Moved 1453.576 429 197.7174 0.1597223 -0.48941
Moved 1453.607 429 193.4862 0.1597223 -0.5002927
Moved 1453.638 436.3636 190.9481 0.1767676 -0.5068207
Moved 1453.669 437.9261 187.074 0.1803844 -0.516785
Moved 1453.699 438.7988 184.2013 0.1824045 -0.5241737
Moved 1453.73 439 182.6653 0.1828703 -0.5281243
Moved 1453.761 439 179.8215 0.1828703 -0.5354384
Moved 1453.791 439 176.9476 0.1828703 -0.5428302
Moved 1453.822 439 175.626 0.1828703 -0.5462295
Moved 1453.853 439 174.8201 0.1828703 -0.5483024
Ended 1453.884 439 174 0.1828703 -0.5504115
Candidates 1454.037 13 noon noun bob non nov bin min bon mob join bomb boom notion
Began 1454.56 272 332 -0.2037037 -0.144033
Stationary 1454.59 272 332 -0.2037037 -0.144033
Moved 1454.621 287.9926 355.3896 -0.1666839 -0.08387451
Moved 1454.652 302.7504 377.3339 -0.1325222 -0.02743356
Moved 1454.682 317.9695 398.5634 -0.09729295 0.027169
Moved 1454.713 329.8712 413.8068 -0.06974255 0.06637553
Moved 1454.744 341.3615 424.3615 -0.04314472 0.09352228
Moved 1454.775 354.4218 432.6146 -0.0129124 0.1147493
Moved 1454.805 369.1323 439.5662 0.02113958 0.1326289
Moved 1454.836 381.2694 443.6539 0.04923473 0.1431426
Moved 1454.867 393 446 0.07638891 0.1491768
Moved 1454.898 404.2615 448 0.1024572 0.1543209
Moved 1454.928 423.8535 448 0.1478091 0.1543209
Moved 1454.959 429.247 448 0.1602941 0.1543209
Moved 1454.99 435.6884 448 0.1752047 0.1543209
Moved 1455.021 442.3858 448 0.1907078 0.1543209
Moved 1455.051 446.0577 448 0.1992076 0.1543209
Moved 1455.082 450.8885 448 0.2103901 0.1543209
Moved 1455.113 454.9857 448 0.2198744 0.1543209
Moved 1455.143 460.7278 437.2722 0.2331661 0.1267289
Moved 1455.174 465.4515 427.8713 0.2441007 0.1025495
Moved 1455.205 467.8209 409.2536 0.2495855 0.05466461
Moved 1455.236 468 387.6302 0.25 -0.0009512017
Moved 1455.266 457.5 371 0.2256945 -0.04372435
Moved 1455.297 452.2596 357.5192 0.2135639 -0.07839705
Moved 1455.328 445.1281 348.1922 0.1970559 -0.1023863
Moved 1455.359 439.3476 341.5214 0.1836751 -0.1195437
Moved 1455.389 433.8982 336.5988 0.1710607 -0.1322048
Moved 1455.42 428 332.5 0.1574074 -0.142747
Moved 1455.451 422.7834 327.8917 0.1453318 -0.1545997
Moved 1455.481 419.0175 324.0175 0.1366147 -0.164564
Moved 1455.512 415.1436 321.1436 0.1276471 -0.1719559
Moved 1455.543 412.734 318.734 0.1220694 -0.1781533
Moved 1455.574 410.5 317.5 0.1168981 -0.1813271
Moved 1455.604 410 317 0.1157407 -0.1826131
Ended 1455.635 410 317 0.1157407 -0.1826131
Accept 1455.697 0 noon
Began 1456.188 242 381 -0.2731481 -0.01800419
Moved 1456.219 257.1091 381 -0.2381735 -0.01800419
Moved 1456.25 302.803 381 -0.1324005 -0.01800419
Moved 1456.28 314.5 381 -0.1053241 -0.01800419
Moved 1456.311 348.6993 371.8584 -0.02615899 -0.04151646
Moved 1456.342 380.1036 367.9896 0.04653603 -0.05146709
Moved 1456.373 413.6531 365.1224 0.124197 -0.05884146
Moved 1456.403 437.1435 364 0.1785729 -0.06172839
Moved 1456.434 462.8188 360.6868 0.2380064 -0.07025
Moved 1456.465 490.8258 357.5942 0.3028376 -0.07820419
Moved 1456.495 513.4785 354.9316 0.3552744 -0.08505244
Moved 1456.526 526.0413 351.3917 0.3843549 -0.09415716
Ended 1456.557 541.9104 348.515 0.4210889 -0.1015563
PhraseEnd 1456.618
