the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 372.3763 288 283 -0.1666667 -0.2700618
Moved 372.407 288 296.7621 -0.1666667 -0.2346652
Moved 372.4377 262.2026 352.3921 -0.2263828 -0.09158421
Moved 372.4684 254 407.6412 -0.2453704 0.0505175
Moved 372.4991 254 426.3508 -0.2453704 0.09863888
Moved 372.5299 254 432.9514 -0.2453704 0.1156157
Moved 372.5606 268.0161 434 -0.2129257 0.1183127
Moved 372.5914 282.002 416.1971 -0.1805508 0.0725234
Moved 372.6221 297.3004 356.53 -0.1451381 -0.08094151
Moved 372.6528 298 306.1052 -0.1435185 -0.2106349
Moved 372.6836 288.7866 289.1462 -0.1648459 -0.2542536
Moved 372.7143 276.565 285 -0.1931365 -0.2649178
Moved 372.745 235.7087 316.9385 -0.2877114 -0.1827713
Moved 372.7757 195.9698 378.9019 -0.3796995 -0.0234005
Moved 372.8065 180.8025 412.9937 -0.4148089 0.06428404
Moved 372.8372 175.8601 427.6995 -0.4262497 0.1021076
Moved 372.8679 176 431.5 -0.4259259 0.1118827
Ended 372.8986 176 431.5 -0.4259259 0.1118827
Candidates 372.9908 13 the there further tiger where refer e re that use huge these rude
Began 373.2367 187 391 -0.4004629 0.007715971
Moved 373.2674 217.9628 391 -0.3287899 0.007715971
Moved 373.2981 282.0585 380.8215 -0.1804201 -0.01846321
Moved 373.3288 344.3506 380 -0.03622552 -0.02057613
Moved 373.3595 360.4668 380 0.001080433 -0.02057613
Ended 373.3903 367.2707 380 0.01683037 -0.02057613
Accept 373.4518 0 the
Began 373.5746 290 356 -0.162037 -0.0823046
Moved 373.6054 285.6302 356 -0.1721523 -0.0823046
Moved 373.6361 264.0854 356 -0.2220245 -0.0823046
Moved 373.6668 249.4704 356 -0.2558557 -0.0823046
Moved 373.6975 240.9811 356 -0.2755068 -0.0823046
Moved 373.7283 241 363.202 -0.275463 -0.06378087
Moved 373.7591 256.5933 374.2497 -0.2393673 -0.03536609
Moved 373.7898 288.6748 397.2282 -0.1651046 0.02373499
Moved 373.8205 333.4597 430.8448 -0.0614359 0.1101975
Moved 373.8512 353.8998 447.9499 -0.01412079 0.1541921
Moved 373.882 355.3084 449.3083 -0.01086021 0.157686
Stationary 373.9127 355 449 -0.01157408 0.156893
Moved 373.9434 324.6107 378.1157 -0.08191957 -0.02542276
Moved 373.9742 274.8627 274.8899 -0.197077 -0.2909211
Moved 374.0048 255.8451 237.5695 -0.2410993 -0.3869099
Moved 374.0356 244.9063 219.0859 -0.2664207 -0.4344498
Moved 374.0663 235.0096 211.0024 -0.2893296 -0.4552407
Moved 374.097 212.7153 225.9984 -0.3409368 -0.4166707
Moved 374.1277 185.4906 303.234 -0.4039571 -0.2180195
Moved 374.1585 184 405.3041 -0.4074074 0.04450629
Moved 374.1892 191 467.4765 -0.3912037 0.2044148
Moved 374.2199 192 484.6533 -0.3888888 0.2485938
Moved 374.2507 196.169 492.169 -0.3792384 0.2679243
Ended 374.2814 199 495 -0.3726852 0.2752057
Candidates 374.3428 13 ice five juice hence river size give under over diverse fiber tube dive
Began 375.1111 237 310 -0.2847222 -0.2006174
Moved 375.1418 255.1838 380.4288 -0.2426301 -0.01947324
Moved 375.1725 296.844 473.756 -0.1461944 0.2205658
Moved 375.2032 340 532.5 -0.04629632 0.3716563
Moved 375.234 360.2104 550.1315 0.0004871687 0.4170049
Ended 375.2647 360.2104 550.1315 0.0004871687 0.4170049
Accept 375.3261 1 five
Began 375.3876 266 446 -0.2175926 0.1491768
Moved 375.4183 272.7479 417.3477 -0.2019724 0.07548253
Moved 375.4491 275 343.6191 -0.1967592 -0.1141485
Moved 375.4798 265.4135 285.601 -0.2189503 -0.2633719
Moved 375.5105 263 273.8771 -0.2245371 -0.2935261
Moved 375.5413 262 273 -0.2268519 -0.295782
Moved 375.572 317.9292 388.8584 -0.09738609 0.002207815
Moved 375.6027 370.8152 480.7228 0.02503524 0.2384846
Moved 375.6335 388.5138 508.2706 0.0660041 0.309338
Moved 375.6642 391 515.9261 0.07175922 0.329028
Moved 375.6949 376.2014 518 0.03750314 0.3343621
Moved 375.7256 273.3037 437.1012 -0.2006858 0.126289
Moved 375.7563 209.6416 367.9698 -0.3480519 -0.05151795
Moved 375.7871 184.4987 341.0613 -0.406253 -0.1207271
Moved 375.8178 168.5846 329.1508 -0.4430911 -0.1513612
Moved 375.8486 166 329 -0.4490741 -0.151749
Moved 375.8792 206.8179 396.2629 -0.3545883 0.02125234
Moved 375.91 296.902 510.1398 -0.1460602 0.3141454
Moved 375.9407 326.4463 534.757 -0.07767071 0.3774613
Moved 375.9714 343.5031 548.0737 -0.03818716 0.411712
Moved 376.0022 352.8674 552.9337 -0.01651073 0.4242119
Moved 376.0329 355.5 553 -0.01041666 0.4243826
Moved 376.0637 342.7029 490.3762 -0.04003947 0.2633131
Moved 376.0944 302.7838 378.5656 -0.1324448 -0.02426548
Moved 376.1251 288.4867 340.9645 -0.1655401 -0.1209762
Moved 376.1558 282.5497 329.3245 -0.1792831 -0.1509143
Moved 376.1866 281.2941 326 -0.1821895 -0.1594652
Moved 376.2173 273.3279 340.6787 -0.2006299 -0.1217112
Moved 376.248 259.8265 424.966 -0.231883 0.09507712
Moved 376.2788 256 464.9911 -0.2407407 0.1980224
Moved 376.3095 255 482.1425 -0.2430556 0.2421358
Ended 376.3402 255 491 -0.2430556 0.2649176
Candidates 376.4324 13 boxing binding building mixing bidding clicking victims buildings moving blocking missing coding living
Began 376.8012 160 410 -0.462963 0.05658428
Moved 376.8318 173.5628 410 -0.4315676 0.05658428
Moved 376.8626 239.5909 410 -0.2787248 0.05658428
Moved 376.8933 316.4469 428.5386 -0.1008174 0.104266
Moved 376.9241 344.0095 433.1122 -0.03701508 0.1160292
Ended 376.9548 360.7052 434.4755 0.001632472 0.1195356
Accept 377.0162 0 boxing
Began 377.0777 297 367 -0.1458333 -0.05401234
Stationary 377.1084 297 367 -0.1458333 -0.05401234
Moved 377.1391 275.2556 367 -0.1961676 -0.05401234
Moved 377.1699 234.127 390.3741 -0.2913726 0.006106263
Moved 377.2006 198 406 -0.375 0.04629618
Moved 377.2313 169.2257 421.1291 -0.4416071 0.08520845
Moved 377.2621 154.3705 438.3824 -0.4759941 0.1295844
Moved 377.2928 152 448.4008 -0.4814814 0.1553518
Moved 377.3235 172.1233 467.0986 -0.4348998 0.2034428
Moved 377.3542 238.0358 486.7387 -0.2823245 0.2539575
Moved 377.385 271.1188 473.8119 -0.2057436 0.2207095
Moved 377.4157 289.7139 408.1107 -0.1626994 0.05172509
Moved 377.4464 260.9789 306.4472 -0.2292156 -0.2097551
Moved 377.4772 237.536 260.6576 -0.2834815 -0.3275268
Moved 377.5079 201.9081 238.9606 -0.3659534 -0.3833319
Moved 377.5386 166.2122 233 -0.448583 -0.3986626
Moved 377.5694 126.6264 255.205 -0.5402166 -0.341551
Moved 377.6001 103.5231 304.5939 -0.5936967 -0.2145218
Moved 377.6308 119.7853 369.038 -0.5560525 -0.04877059
Moved 377.6615 159.7548 432.4474 -0.4635305 0.1143195
Moved 377.6923 194.6557 461.9334 -0.3827415 0.1901579
Moved 377.723 226.1617 480.8154 -0.3098109 0.2387227
Moved 377.7537 249.9469 486 -0.2547526 0.2520575
Moved 377.7844 259.3495 487 -0.2329873 0.2546296
Moved 377.8152 264.5658 472.888 -0.2209124 0.2183332
Moved 377.8459 264 451.0273 -0.2222222 0.1621073
Moved 377.8766 246.6348 437.0898 -0.2624194 0.1262598
Moved 377.9074 230.3396 428.6698 -0.3001398 0.1046033
Moved 377.9381 200.4954 420.2719 -0.3692235 0.0830038
Moved 377.9688 178.8775 415.4111 -0.419265 0.07050165
Moved 377.9995 170.3716 414 -0.4389547 0.06687239
Ended 378.0303 169.5 414 -0.4409722 0.06687239
Candidates 378.1224 13 wizards debate harvard senate served debates decades regard decade dedicated serves debated regards
Began 378.5527 145.7508 395 -0.4959471 0.01800408
Moved 378.5834 185.2308 406.2418 -0.4045584 0.04691803
Moved 378.6141 307.4843 441.4632 -0.1215642 0.1375082
Moved 378.6448 360 462 0 0.1903292
Moved 378.6755 374.9483 464 0.03460258 0.1954732
Ended 378.7062 374.9483 464 0.03460258 0.1954732
Accept 378.7985 0 wizards
Began 378.86 175 404 -0.4282407 0.04115226
Stationary 378.8907 175 404 -0.4282407 0.04115226
Moved 378.9214 205.8024 404 -0.3569389 0.04115226
Moved 378.9521 241.4258 404 -0.2744774 0.04115226
Moved 378.9828 263.4754 404 -0.2234367 0.04115226
Moved 379.0135 276.0114 404 -0.1944181 0.04115226
Moved 379.0443 281.958 404 -0.1806527 0.04115226
Moved 379.075 290.6979 440.562 -0.1604216 0.1351901
Moved 379.1058 291 492.0585 -0.1597222 0.2676402
Moved 379.1365 278.6444 517.9259 -0.1883231 0.3341715
Moved 379.1672 273.008 524.992 -0.2013704 0.3523456
Moved 379.198 269.7833 528.2167 -0.2088349 0.3606395
Moved 379.2287 262.2252 521.7087 -0.2263305 0.3439008
Moved 379.2594 246 428.1688 -0.2638889 0.1033146
Moved 379.2902 246 384.4706 -0.2638889 -0.009077606
Moved 379.3209 255.602 332.1842 -0.2416621 -0.1435591
Moved 379.3516 260.3882 298.6707 -0.2305828 -0.2297565
Moved 379.3823 262 283.3411 -0.2268519 -0.2691844
Moved 379.4131 263.6319 280 -0.2230743 -0.2777778
Moved 379.4438 271.7546 292.1583 -0.2042717 -0.2465064
Moved 379.4745 331.1628 403.3679 -0.06675288 0.03952627
Moved 379.5052 370.5 471.5 0.02430558 0.2147633
Moved 379.5359 387.1676 502.5687 0.06288797 0.2946726
Moved 379.5667 396.1735 517.6224 0.08373488 0.333391
Ended 379.5974 400 524 0.09259263 0.3497942
Candidates 379.6589 13 jump pump imo dump trump info dunno mini ohio bono kemp into p
Began 379.9969 144 418 -0.5000001 0.07716041
Moved 380.0276 159.5154 418 -0.4640847 0.07716041
Moved 380.0584 214.3615 418 -0.3371263 0.07716041
Moved 380.0891 288.7309 433.9717 -0.1649748 0.1182398
Moved 380.1198 313.638 436.3638 -0.1073195 0.1243923
Moved 380.1506 333.6765 436 -0.06093398 0.1234567
Ended 380.1812 333.6765 436 -0.06093398 0.1234567
Accept 380.2427 0 jump
Began 380.3042 325 366 -0.08101851 -0.05658444
Moved 380.3349 290.9042 366 -0.1599439 -0.05658444
Moved 380.3657 245.3323 388.4079 -0.2654346 0.001049081
Moved 380.3964 211.5 400.5 -0.34375 0.03215016
Moved 380.4271 179.318 414.372 -0.4182453 0.06782924
Moved 380.4579 155.6819 432.3181 -0.4729586 0.1139868
Moved 380.4886 145.4897 451.5513 -0.4965515 0.1634549
Moved 380.5193 144 461.6777 -0.5000001 0.1895001
Moved 380.55 170.9219 483.2012 -0.4376807 0.2448589
Moved 380.5807 227.4542 503.3672 -0.306819 0.2967263
Moved 380.6115 289.1045 509 -0.16411 0.3112139
Moved 380.6422 311.109 497.891 -0.1131736 0.2826414
Moved 380.6729 329.1019 474.5758 -0.07152338 0.2226743
Moved 380.7037 309.6887 377.6845 -0.1164613 -0.02653161
Moved 380.7344 256.966 261.211 -0.2385046 -0.3261034
Moved 380.7651 238.691 230.5144 -0.2808079 -0.4050555
Moved 380.7959 231.4588 217.6882 -0.297549 -0.4380447
Moved 380.8266 230 213.5092 -0.3009259 -0.4487934
Moved 380.8573 239.6697 213 -0.2785423 -0.4501029
Moved 380.8879 278.3714 232.2715 -0.188955 -0.4005363
Moved 380.9188 319.994 256.8091 -0.09260649 -0.337425
