the union will go on strike
Stationary 3652.778 495 449 0.3125 0.156893
Stationary 3652.809 495 449 0.3125 0.156893
Stationary 3652.84 495 449 0.3125 0.156893
Stationary 3652.87 495 449 0.3125 0.156893
Stationary 3652.901 495 449 0.3125 0.156893
Stationary 3652.932 495 449 0.3125 0.156893
Stationary 3652.963 495 449 0.3125 0.156893
Stationary 3652.993 495 449 0.3125 0.156893
Stationary 3653.024 495 449 0.3125 0.156893
Stationary 3653.055 495 449 0.3125 0.156893
Moved 3653.086 481.4977 449 0.2812448 0.156893
Moved 3653.116 467.7159 461.5682 0.2493424 0.1892185
Moved 3653.147 455.0708 468.441 0.2200713 0.2068956
Moved 3653.178 442.8465 474.0921 0.1917743 0.2214302
Moved 3653.208 431.7156 481.7133 0.1660083 0.2410321
Moved 3653.239 422.4831 489.3877 0.1446368 0.2607707
Moved 3653.27 416.7542 496.2458 0.1313756 0.2784099
Moved 3653.301 415 505.8613 0.1273148 0.3031412
Moved 3653.332 414 515.4883 0.125 0.3279021
Moved 3653.362 414 523.195 0.125 0.3477237
Moved 3653.393 414 531.5081 0.125 0.3691051
Moved 3653.424 414 538.5084 0.125 0.3871099
Moved 3653.455 413 544.7647 0.1226852 0.4032013
Moved 3653.485 413 548.9235 0.1226852 0.4138977
Moved 3653.516 413 551.1226 0.1226852 0.419554
Moved 3653.547 413 552 0.1226852 0.4218106
Stationary 3653.577 413 552 0.1226852 0.4218106
Stationary 3653.608 413 552 0.1226852 0.4218106
Stationary 3653.639 413 552 0.1226852 0.4218106
Moved 3653.67 413 534.6142 0.1226852 0.377094
Moved 3653.7 420.8014 518.1986 0.140744 0.3348729
Moved 3653.731 422 502.391 0.1435185 0.2942154
Moved 3653.762 422 482.1519 0.1435185 0.2421601
Moved 3653.792 422 454.6747 0.1435185 0.1714885
Moved 3653.823 414.2611 429.3917 0.1256044 0.1064599
Moved 3653.854 409.5 395.5 0.1145834 0.01929004
Moved 3653.885 406.936 370.3599 0.108648 -0.04537072
Moved 3653.916 405.6468 357.4675 0.1056638 -0.07853025
Moved 3653.946 405 338.8718 0.1041667 -0.1263587
Moved 3653.977 405 320.1826 0.1041667 -0.1744277
Moved 3654.008 405 305.2883 0.1041667 -0.212736
Moved 3654.038 405 291.8962 0.1041667 -0.2471804
Moved 3654.069 405 283.7114 0.1041667 -0.2682322
Moved 3654.1 405 271.5134 0.1041667 -0.2996054
Moved 3654.131 413.5067 259.4666 0.123858 -0.33059
Moved 3654.161 415 249.7777 0.1273148 -0.35551
Moved 3654.192 418.5 241 0.1354167 -0.3780865
Moved 3654.223 422.2907 233.564 0.1441915 -0.3972121
Moved 3654.254 424.3217 229.3564 0.1488929 -0.4080338
Moved 3654.284 428.9684 223.0316 0.1596491 -0.4243014
Moved 3654.315 432.5 219 0.167824 -0.4346708
Moved 3654.346 436.0735 219 0.1760961 -0.4346708
Moved 3654.376 440.485 219 0.186308 -0.4346708
Moved 3654.407 450.5935 236.187 0.2097072 -0.3904656
Moved 3654.438 458.6175 258.0437 0.2282812 -0.3342498
Moved 3654.469 462.8979 290.2344 0.2381896 -0.2514546
Moved 3654.5 464 324.9296 0.2407408 -0.1622181
Moved 3654.53 464 348.9062 0.2407408 -0.10055
Moved 3654.561 465.3208 365.9246 0.2437981 -0.05677839
Moved 3654.592 467.8787 387.151 0.2497192 -0.002183718
Moved 3654.623 470.0968 398.4841 0.2548538 0.02696528
Moved 3654.653 472.6623 413.3115 0.2607924 0.06510141
Moved 3654.684 476.4332 423.8664 0.2695213 0.09224887
Moved 3654.715 479.5258 437.8146 0.2766802 0.1281238
Moved 3654.745 482.0992 446.3472 0.282637 0.1500698
Moved 3654.776 486.5 463.5 0.2928241 0.1941872
Moved 3654.807 489.0708 473.354 0.298775 0.2195318
Moved 3654.838 492.6227 489.4907 0.3069969 0.2610356
Moved 3654.868 494.9193 499.5964 0.3123132 0.2870278
Moved 3654.899 498.8635 508.2953 0.3214433 0.3094014
Moved 3654.93 500.9688 516.9376 0.3263167 0.3316296
Moved 3654.961 503.5 524.5 0.3321759 0.3510802
Moved 3654.991 504.8011 529.6021 0.3351876 0.3642029
Moved 3655.022 507.2922 535.8767 0.3409543 0.3803412
Moved 3655.053 508.846 539.8461 0.344551 0.3905505
Moved 3655.083 510 544.8068 0.3472221 0.4033094
Moved 3655.114 511 547.7534 0.349537 0.4108882
Moved 3655.145 512 550.2401 0.3518519 0.4172841
Moved 3655.176 512 551.5 0.3518519 0.4205247
Moved 3655.207 512 552 0.3518519 0.4218106
Moved 3655.237 512 553.3318 0.3518519 0.4252361
Stationary 3655.268 512 553 0.3518519 0.4243826
Stationary 3655.299 512 553 0.3518519 0.4243826
Stationary 3655.329 512 553 0.3518519 0.4243826
Moved 3655.36 512 537.5 0.3518519 0.3845164
Moved 3655.391 498.9322 512.7625 0.3216022 0.3208912
Moved 3655.422 494.4269 494.9886 0.3111735 0.2751764
Moved 3655.452 490.8718 472.9741 0.3029439 0.2185548
Moved 3655.483 487 453.5 0.2939814 0.168467
Moved 3655.514 484.0755 433.9063 0.2872118 0.1180715
Moved 3655.544 481.5156 415.6091 0.2812861 0.0710111
Moved 3655.575 478.9759 397.8312 0.2754071 0.02528591
Moved 3655.606 475 376.5 0.2662037 -0.02957819
Moved 3655.637 471.395 356.975 0.2578587 -0.07979687
Moved 3655.667 463.991 334.3094 0.24072 -0.1380932
Moved 3655.698 453.4396 305.0991 0.2162954 -0.2132227
Moved 3655.729 445.2925 280.3043 0.1974363 -0.2769951
Moved 3655.76 437.875 259.3333 0.1802662 -0.3309329
Moved 3655.791 431.2509 241.0022 0.1649325 -0.3780808
Moved 3655.821 427.2143 230.8573 0.1555887 -0.4041736
Moved 3655.852 423.6526 220.9579 0.1473441 -0.4296351
Ended 3655.883 420 206 0.1388889 -0.4681071
Candidates 3655.913 13 opinion rubin union icon reunion lincoln dublin damon demon kingdom london function junction
Began 3657.174 445 325 0.1967593 -0.1620371
Stationary 3657.204 445 325 0.1967593 -0.1620371
Moved 3657.235 445 351.1374 0.1967593 -0.09481131
Moved 3657.266 445 384.4319 0.1967593 -0.009177133
Moved 3657.297 436.5 408 0.1770833 0.05144025
Moved 3657.327 435 442.5491 0.1736111 0.1403012
Moved 3657.358 434 465.1568 0.1712963 0.1984484
Moved 3657.389 432.8526 482.7369 0.1686403 0.2436649
Moved 3657.419 431.5 496.5 0.1655093 0.2790637
Moved 3657.45 430.037 508.8147 0.1621228 0.3107373
Moved 3657.481 429 517.9994 0.1597223 0.3343605
Moved 3657.512 423.915 530.2125 0.1479513 0.3657728
Moved 3657.542 420 543.5 0.1388889 0.3999484
Moved 3657.573 418.187 556.2521 0.134692 0.4327472
Moved 3657.604 415.6422 568.7888 0.1288015 0.4649915
Moved 3657.635 415.0963 583.3257 0.1275378 0.5023808
Moved 3657.665 415 599.0818 0.1273148 0.5429058
Moved 3657.696 415 611.6221 0.1273148 0.5751595
Moved 3657.727 423.2581 624.2906 0.1464308 0.6077432
Moved 3657.758 429.6397 636.2795 0.1612031 0.6385788
Moved 3657.788 435.7411 648.4823 0.1753268 0.6699646
Moved 3657.819 441.2528 655.8792 0.1880852 0.6889896
Moved 3657.85 445.1829 662.3658 0.1971827 0.7056735
Moved 3657.881 449.7359 667.4717 0.2077219 0.7188059
Moved 3657.911 453.2856 671.5713 0.215939 0.7293499
Moved 3657.942 456.5 672 0.2233796 0.7304525
Moved 3657.973 459.0724 674 0.2293343 0.7355967
Moved 3658.003 461.5 675 0.2349537 0.7381686
Moved 3658.034 463.1696 675 0.2388186 0.7381686
Moved 3658.065 464 676.4366 0.2407408 0.7418636
Expand 3658.065
Moved 3658.096 465.5 676 0.244213 0.7407405
Moved 3658.126 467.2717 676 0.2483141 0.7407405
Moved 3658.157 468.0326 676 0.2500755 0.7407405
Stationary 3658.188 468.0326 676 0.2500755 0.7407405
Ended 3658.219 469 676 0.2523148 0.7407405
Accept 3658.28 2 union
Began 3659.049 305 536 -0.1273148 0.3806583
Stationary 3659.079 305 536 -0.1273148 0.3806583
Stationary 3659.11 305 536 -0.1273148 0.3806583
Stationary 3659.141 305 536 -0.1273148 0.3806583
Stationary 3659.171 305 536 -0.1273148 0.3806583
Stationary 3659.202 305 536 -0.1273148 0.3806583
Stationary 3659.233 305 536 -0.1273148 0.3806583
Stationary 3659.264 305 536 -0.1273148 0.3806583
Stationary 3659.294 305 536 -0.1273148 0.3806583
Stationary 3659.325 305 536 -0.1273148 0.3806583
Stationary 3659.356 305 536 -0.1273148 0.3806583
Moved 3659.387 305 526.5439 -0.1273148 0.3563372
Moved 3659.417 295.8915 525.9879 -0.1483994 0.3549071
Moved 3659.448 281.1215 526 -0.1825891 0.3549381
Moved 3659.479 263.1296 526 -0.2242369 0.3549381
Moved 3659.51 245.4136 526 -0.2652463 0.3549381
Moved 3659.54 231.6459 526 -0.297116 0.3549381
Moved 3659.571 218.9089 526 -0.3265998 0.3549381
Moved 3659.602 209.4835 526 -0.3484179 0.3549381
Moved 3659.633 204.5534 526 -0.35983 0.3549381
Moved 3659.663 201.9759 526 -0.3657965 0.3549381
Moved 3659.694 199 526 -0.3726852 0.3549381
Moved 3659.725 197.8867 525 -0.3752624 0.3523662
Stationary 3659.756 198 525 -0.375 0.3523662
Moved 3659.786 198 524 -0.375 0.3497942
Moved 3659.817 223.3644 524 -0.316286 0.3497942
Moved 3659.848 247.2747 524 -0.2609382 0.3497942
Moved 3659.878 275.9425 531.6943 -0.1945776 0.3695839
Moved 3659.909 295.6911 533 -0.1488631 0.3729423
Moved 3659.94 318.4988 533 -0.09606764 0.3729423
Moved 3659.971 343.433 534 -0.03834953 0.3755144
Moved 3660.001 364.3166 534 0.009992024 0.3755144
Moved 3660.032 383.5787 534 0.05458027 0.3755144
Moved 3660.063 410.1374 523.2417 0.1160589 0.3478438
Moved 3660.094 431.3954 517.2015 0.165267 0.3323084
Moved 3660.125 445.808 510.096 0.1986297 0.3140329
Moved 3660.155 457.1236 504.4382 0.224823 0.299481
Moved 3660.186 468.0578 496.2066 0.2501338 0.278309
Moved 3660.217 476.4119 488.5881 0.269472 0.2587141
Moved 3660.247 487.3292 475.3384 0.2947436 0.2246358
Moved 3660.278 493.7264 463.9104 0.3095517 0.1952427
Moved 3660.309 501.3811 451.2377 0.3272711 0.1626484
Moved 3660.34 508.9911 437.0179 0.3448867 0.1260748
Moved 3660.37 518.8342 419.5401 0.3676718 0.08112157
Moved 3660.401 528 406.5 0.3888889 0.04758226
Moved 3660.432 539.1649 391.7939 0.4147336 0.009757932
Moved 3660.462 548.293 380.1337 0.4358635 -0.02023241
Moved 3660.493 560.644 363.2272 0.4644537 -0.06371604
Moved 3660.524 568.5 352 0.4826389 -0.09259266
Moved 3660.555 575.7345 337.4425 0.4993854 -0.1300347
Ended 3660.585 579.5104 328.8091 0.5081258 -0.15224
Candidates 3660.647 13 will tell well still tel sell wool week grill feel el full del
Began 3661.446 373 422 0.0300926 0.08744851
Stationary 3661.477 373 422 0.0300926 0.08744851
Stationary 3661.508 373 422 0.0300926 0.08744851
Moved 3661.538 353.2878 422 -0.01553764 0.08744851
Moved 3661.569 336.3695 422 -0.05470023 0.08744851
Moved 3661.6 318.5 422 -0.0960648 0.08744851
Moved 3661.631 304.7539 422 -0.1278844 0.08744851
Moved 3661.661 291.071 422 -0.159558 0.08744851
Moved 3661.692 277.9801 422 -0.1898608 0.08744851
Moved 3661.723 266.4901 422 -0.2164582 0.08744851
Moved 3661.753 258.1448 422 -0.2357759 0.08744851
Moved 3661.784 253.5284 422 -0.2464621 0.08744851
Moved 3661.815 249 422 -0.2569445 0.08744851
Moved 3661.846 247.7316 422 -0.2598806 0.08744851
Moved 3661.876 247 422 -0.2615741 0.08744851
Stationary 3661.907 247 422 -0.2615741 0.08744851
Moved 3661.938 252.5588 417.0588 -0.2487064 0.07473972
Moved 3661.969 262.4526 405.3965 -0.2258041 0.044744
Moved 3661.999 272.8232 395.1768 -0.2017983 0.01845882
Moved 3662.03 285.023 386.4885 -0.1735579 -0.003887577
Moved 3662.061 301.9722 380.0056 -0.1343235 -0.02056184
Moved 3662.092 323.3394 375.9515 -0.08486251 -0.03098892
Moved 3662.122 337.981 373.4038 -0.05097002 -0.03754164
Moved 3662.153 348.5666 370.7167 -0.02646615 -0.04445307
Moved 3662.184 358.3237 367.4705 -0.003880312 -0.05280223
Moved 3662.215 367.6717 362.1094 0.01775851 -0.06659096
Moved 3662.245 373.8572 358.5714 0.03207684 -0.07569097
Moved 3662.276 377.9656 356.0344 0.04158716 -0.08221622
Moved 3662.307 381.1721 356 0.04900942 -0.0823046
Moved 3662.337 394.8203 376.8765 0.08060257 -0.02860976
Moved 3662.368 406.5334 398.4535 0.1077162 0.02688643
Moved 3662.399 420.3867 422.08 0.1397839 0.08765429
Moved 3662.43 433.352 442.4928 0.1697962 0.1401563
Moved 3662.46 449.819 460.819 0.2079143 0.1872915
Moved 3662.491 463.8618 473.8618 0.2404208 0.2208378
Moved 3662.522 483.0936 491.8212 0.2849388 0.2670298
Moved 3662.553 499.0922 507.079 0.3219727 0.3062732
Moved 3662.583 511 519 0.349537 0.3369341
Moved 3662.614 522.3138 528.2354 0.3757263 0.3606875
Moved 3662.645 531.5394 535.9046 0.397082 0.380413
Moved 3662.676 540.6589 541.7441 0.4181919 0.3954324
Moved 3662.706 553.6667 545.4445 0.4483025 0.4049496
Moved 3662.737 564.0025 549.0006 0.472228 0.4140962
Moved 3662.768 572.5 551.5 0.4918982 0.4205247
Moved 3662.799 583.1919 551 0.5166479 0.4192385
Ended 3662.829 588.2184 552.0546 0.5282833 0.4219511
Accept 3662.891 0 will
Candidates 3662.891 13 ship do gdp ago who shop help go sp ap zip so whip
Began 3663.567 386 429 0.06018519 0.1054526
Stationary 3663.598 386 429 0.06018519 0.1054526
Stationary 3663.628 386 429 0.06018519 0.1054526
Stationary 3663.659 386 429 0.06018519 0.1054526
Stationary 3663.69 386 429 0.06018519 0.1054526
Moved 3663.721 376.898 429 0.03911575 0.1054526
Moved 3663.751 374.4174 429 0.03337353 0.1054526
Moved 3663.782 370.7446 429 0.02487173 0.1054526
Moved 3663.813 363.1537 429 0.007300178 0.1054526
Moved 3663.844 359.3628 422.8466 -0.001474967 0.08962587
Moved 3663.874 352.1398 418.5699 -0.01819482 0.07862633
Moved 3663.905 342.0645 416.0161 -0.04151747 0.07205787
Moved 3663.936 333 415 -0.06249999 0.06944436
Moved 3663.967 324.8398 415 -0.0813894 0.06944436
Moved 3663.997 315.9833 415 -0.1018905 0.06944436
Moved 3664.028 309.2582 424.8709 -0.1174579 0.0948325
Moved 3664.059 304.1817 429.8184 -0.1292091 0.1075574
Moved 3664.089 299.6925 436.6151 -0.1396007 0.1250387
Moved 3664.12 294.5991 444.6014 -0.151391 0.1455796
Moved 3664.151 293 451.4739 -0.1550926 0.1632559
Moved 3664.182 293 457.5613 -0.1550926 0.1789127
Moved 3664.212 293 463 -0.1550926 0.1929011
Moved 3664.243 309.3198 469.1279 -0.1173152 0.2086623
Moved 3664.274 334.0704 470 -0.06002223 0.2109053
Moved 3664.305 352.9953 470 -0.0162146 0.2109053
Moved 3664.335 366.883 456.3526 0.01593282 0.175804
Moved 3664.366 379.7432 448.1284 0.04570176 0.1546512
Moved 3664.397 391 439.5 0.07175922 0.1324588
Moved 3664.427 398.0852 429.8722 0.08816023 0.1076959
Moved 3664.458 402.273 423.4539 0.09785423 0.09118794
Moved 3664.489 404 417.1957 0.1018518 0.07509168
Moved 3664.52 404 417 0.1018518 0.0745884
Stationary 3664.551 404 417 0.1018518 0.0745884
Moved 3664.581 393.5073 436.6585 0.07756323 0.1251504
Moved 3664.612 389.5764 456.4061 0.06846388 0.1759416
Moved 3664.643 385.7329 483.4036 0.059567 0.2453796
Moved 3664.674 385 504.3074 0.05787035 0.2991443
Moved 3664.704 385 525.5693 0.05787035 0.3538305
Moved 3664.735 385 550.336 0.05787035 0.4175308
Moved 3664.766 394.1523 568.0663 0.07905632 0.4631335
Moved 3664.796 398.7129 590.2775 0.08961319 0.5202609
Moved 3664.827 401.8625 604.5875 0.09690394 0.5570666
Moved 3664.858 404.4788 618.8727 0.1029602 0.5938084
Moved 3664.889 406.0083 625.0165 0.1065006 0.6096104
Moved 3664.919 406 629.5 0.1064815 0.6211419
Moved 3664.95 406 631.7989 0.1064815 0.6270547
Moved 3664.981 406 634.3499 0.1064815 0.6336159
Moved 3665.011 406 635 0.1064815 0.6352879
Moved 3665.042 406 636 0.1064815 0.6378599
Moved 3665.073 406 637 0.1064815 0.6404321
Stationary 3665.104 406 637 0.1064815 0.6404321
Stationary 3665.135 406 637 0.1064815 0.6404321
Stationary 3665.165 406 637 0.1064815 0.6404321
Moved 3665.196 399 637 0.09027779 0.6404321
Moved 3665.227 398 637 0.08796295 0.6404321
Moved 3665.258 396.5489 637 0.08460382 0.6404321
Moved 3665.288 396 637 0.08333336 0.6404321
Expand 3665.288
Moved 3665.319 394.5 637 0.07986108 0.6404321
Moved 3665.35 393.799 637 0.07823834 0.6404321
Moved 3665.38 392.7946 637 0.07591337 0.6404321
Moved 3665.411 391.946 637 0.07394899 0.6404321
Stationary 3665.442 391.946 637 0.07394899 0.6404321
Moved 3665.473 390.8464 637 0.07140378 0.6404321
Moved 3665.503 391 628.8583 0.07175922 0.6194913
Moved 3665.534 389.5 630 0.06828706 0.6224279
Moved 3665.565 388.7599 628.7599 0.06657381 0.6192383
Stationary 3665.595 389 629 0.06712963 0.6198559
Moved 3665.626 387.7933 626.7933 0.06433636 0.6141801
Moved 3665.657 387.0412 625.0412 0.0625954 0.6096737
Moved 3665.688 387 621.8486 0.06250004 0.6014624
Moved 3665.719 386 615.7198 0.06018519 0.585699
Moved 3665.749 385 610.4116 0.05787035 0.5720462
Moved 3665.78 385 604.3041 0.05787035 0.5563377
Moved 3665.811 383.8956 598.7913 0.055314 0.5421585
Moved 3665.842 383 588.5786 0.05324075 0.5158913
Moved 3665.872 379.5523 575.8808 0.04525999 0.4832325
Moved 3665.903 375.4538 561.3613 0.03577262 0.4458879
Moved 3665.934 369.9859 547.9577 0.02311548 0.4114137
Moved 3665.964 362.5 537 0.005787015 0.3832304
Moved 3665.995 354.6828 522.4713 -0.01230841 0.3458624
Moved 3666.026 346.0544 509.4059 -0.03228143 0.3122579
Moved 3666.057 338.394 500.4924 -0.05001391 0.2893323
Moved 3666.087 330.7134 493.1423 -0.06779309 0.2704276
Moved 3666.118 321.1222 483.1221 -0.08999501 0.2446556
Moved 3666.149 315.0125 475.5187 -0.1041379 0.2250994
Moved 3666.18 310.1986 472.1986 -0.1152811 0.2165601
Moved 3666.21 306.7191 468.7191 -0.1233354 0.2076108
Moved 3666.241 305.1803 466.1803 -0.1268974 0.201081
Moved 3666.272 305 464.824 -0.1273148 0.1975925
Moved 3666.302 304 462.3221 -0.1296296 0.1911575
Moved 3666.333 302.8791 459.879 -0.1322244 0.184874
Moved 3666.364 303 454.6979 -0.1319445 0.1715482
Moved 3666.395 303 449.6009 -0.1319445 0.1584385
Moved 3666.426 303 444 -0.1319445 0.1440329
Moved 3666.456 303 436.9833 -0.1319445 0.1259857
Moved 3666.487 303 431 -0.1319445 0.1105966
Moved 3666.518 310.5869 422.8323 -0.1143823 0.08958926
Moved 3666.549 313.5 415.5 -0.1076389 0.07073037
Moved 3666.579 317.7454 407.382 -0.09781167 0.04985067
Moved 3666.61 321.8527 399.7209 -0.08830393 0.03014643
Moved 3666.641 324.965 395.0699 -0.08109947 0.01818402
Moved 3666.671 328.5 389 -0.07291664 0.002572016
Moved 3666.702 330.7319 385.2681 -0.06775022 -0.007026656
Moved 3666.733 331 379.2079 -0.06712963 -0.02261338
Moved 3666.764 331 373.541 -0.06712963 -0.0371889
Moved 3666.794 331 364.8766 -0.06712963 -0.05947387
Moved 3666.825 316.515 354.1363 -0.1006596 -0.08709809
Moved 3666.856 303.1889 346.6755 -0.1315072 -0.1062873
Moved 3666.887 287.7992 342.2999 -0.1671315 -0.1175415
Moved 3666.917 270.2875 339.7554 -0.2076679 -0.1240861
Moved 3666.948 251.7655 339 -0.2505428 -0.1260288
Moved 3666.979 232.9107 339 -0.2941881 -0.1260288
Moved 3667.01 214 339 -0.3379629 -0.1260288
Moved 3667.04 188.8902 339 -0.3960875 -0.1260288
Moved 3667.071 164.6295 348.7284 -0.4522465 -0.1010072
Moved 3667.102 138.9611 353.8078 -0.5116642 -0.08794297
Moved 3667.133 112.9069 357 -0.5719749 -0.07973259
Moved 3667.163 95.03703 359.9947 -0.6133402 -0.07203011
Moved 3667.194 80.74238 363.2096 -0.6464297 -0.06376133
Moved 3667.225 62.19287 366.7563 -0.6893684 -0.05463902
Moved 3667.255 45.91417 370.5959 -0.7270505 -0.04476359
Moved 3667.286 36.65408 373.8365 -0.7484859 -0.03642887
Moved 3667.317 32.95347 375 -0.7570521 -0.03343629
Moved 3667.348 31 376 -0.761574 -0.03086435
Moved 3667.378 29.5 377.5 -0.7650462 -0.02700625
Moved 3667.409 30 377 -0.7638889 -0.02829226
Moved 3667.44 30 378 -0.7638889 -0.02572024
Moved 3667.471 30 379.0818 -0.7638889 -0.02293779
Moved 3667.501 30 384.8918 -0.7638889 -0.00799442
Moved 3667.532 43 399.5 -0.7337962 0.02957815
Moved 3667.563 50.91514 414.8303 -0.7154742 0.06900775
Moved 3667.594 61.65236 433.6438 -0.6906195 0.1173965
Moved 3667.624 73.35466 453.9675 -0.6635309 0.1696693
Moved 3667.655 83.70158 469.127 -0.6395797 0.2086598
Moved 3667.686 96.9142 490.3182 -0.6089949 0.2631641
Moved 3667.717 106.036 504.0565 -0.5878797 0.2984992
Moved 3667.747 120.4259 528.1666 -0.5545697 0.3605108
Moved 3667.778 130.9488 548.8975 -0.5302112 0.413831
Moved 3667.809 137.0375 562.0751 -0.5161169 0.4477239
Moved 3667.84 142.0776 571.1165 -0.5044499 0.4709784
Moved 3667.87 143.3182 574.9546 -0.5015783 0.4808503
Moved 3667.901 145.1591 578.1591 -0.4973168 0.4890922
Moved 3667.932 145 580.2351 -0.4976852 0.4944318
Moved 3667.962 146.3166 581.3166 -0.4946375 0.4972134
Moved 3667.993 146 582.1149 -0.4953704 0.4992665
Moved 3668.024 146 583.0493 -0.4953704 0.5016698
Stationary 3668.055 146 583.0493 -0.4953704 0.5016698
Stationary 3668.085 146 583.0493 -0.4953704 0.5016698
Stationary 3668.116 146 583.0493 -0.4953704 0.5016698
Stationary 3668.147 146 583 -0.4953704 0.5015431
Moved 3668.177 138.4598 583 -0.5128245 0.5015431
Moved 3668.208 135.2516 574.2516 -0.5202509 0.4790421
Moved 3668.239 132.5812 570.1624 -0.5264325 0.4685245
Moved 3668.27 131.0438 567.0876 -0.5299911 0.4606162
Moved 3668.301 128.8236 563.6472 -0.5351305 0.4517675
Moved 3668.331 125.4589 559.4589 -0.5429192 0.4409951
Moved 3668.362 122.3768 554.3768 -0.5500537 0.4279236
Moved 3668.393 120.1504 548.3008 -0.5552074 0.4122964
Moved 3668.424 117.9257 542.8513 -0.5603573 0.3982801
Moved 3668.454 116.3518 536.7037 -0.5640004 0.3824683
Moved 3668.485 114.8044 531.6088 -0.5675823 0.3693641
Moved 3668.516 114 529.2495 -0.5694444 0.3632959
Moved 3668.546 114 527.9744 -0.5694444 0.3600163
Moved 3668.577 114 525.5 -0.5694444 0.3536522
Moved 3668.608 112.934 525 -0.5719121 0.3523662
Moved 3668.639 113 524 -0.5717592 0.3497942
Moved 3668.669 113 523.1044 -0.5717592 0.3474905
Moved 3668.7 113 523 -0.5717592 0.3472221
Moved 3668.731 113 522 -0.5717592 0.3446501
Stationary 3668.762 113 522 -0.5717592 0.3446501
Stationary 3668.792 113 522 -0.5717592 0.3446501
Ended 3668.823 113 522 -0.5717592 0.3446501
Accept 3668.885 7 go
Began 3669.346 546 509 0.4305556 0.3112139
Stationary 3669.376 546 509 0.4305556 0.3112139
Stationary 3669.407 546 509 0.4305556 0.3112139
Stationary 3669.438 546 509 0.4305556 0.3112139
Stationary 3669.469 546 509 0.4305556 0.3112139
Moved 3669.499 556.4269 509 0.4546919 0.3112139
Moved 3669.53 560.5542 509 0.4642459 0.3112139
Moved 3669.561 563.813 509 0.4717893 0.3112139
Moved 3669.592 566.3538 518.4762 0.4776707 0.3355868
Moved 3669.622 567.5959 517 0.4805461 0.33179
Moved 3669.653 568 518 0.4814814 0.3343621
Moved 3669.684 568 518.6901 0.4814814 0.336137
Moved 3669.715 568 521.467 0.4814814 0.3432792
Moved 3669.745 546.3955 527.8022 0.4314711 0.3595736
Moved 3669.776 531.0612 530.9877 0.395975 0.3677667
Moved 3669.807 518 534.5 0.3657407 0.3768003
