the postal service is very slow
the postal service is very slow
FixStart
List

0.6 0.6
432 388.8
Began 3401.855 376 429 0.03703703 0.1054526
Moved 3401.886 376 449.4892 0.03703703 0.1581512
Moved 3401.917 376 488.6297 0.03703703 0.2588212
Moved 3401.947 366.8026 517.7761 0.01574685 0.3337862
Moved 3401.978 367 539.416 0.01620372 0.3894443
Moved 3402.009 366 555.1801 0.01388888 0.4299898
Moved 3402.039 366 563.5 0.01388888 0.4513887
Moved 3402.07 366 565.3755 0.01388888 0.4562127
Moved 3402.101 366 566.3525 0.01388888 0.4587254
Stationary 3402.132 366 566 0.01388888 0.4578188
Stationary 3402.162 366 566 0.01388888 0.4578188
Moved 3402.193 374.9609 548.3994 0.03463179 0.4125499
Moved 3402.224 385.1022 525.816 0.05810698 0.3544649
Moved 3402.255 394.691 508.618 0.08030315 0.3102315
Moved 3402.285 405.0812 490.608 0.1043546 0.2639094
Moved 3402.316 415.5759 471.1635 0.1286479 0.2138977
Moved 3402.347 423.5486 456.0856 0.1471034 0.1751172
Moved 3402.377 430.1174 443.7651 0.1623089 0.1434288
Moved 3402.408 434.3663 436.6337 0.1721442 0.1250867
Moved 3402.439 436 430.1141 0.1759259 0.108318
Moved 3402.47 438 426.6879 0.1805556 0.0995059
Moved 3402.5 438 423.8131 0.1805556 0.09211178
Moved 3402.531 439 421.2446 0.1828703 0.08550561
Moved 3402.562 439 419.5 0.1828703 0.08101848
Moved 3402.593 439 419 0.1828703 0.07973251
Moved 3402.623 426.5164 419 0.153973 0.07973251
Moved 3402.654 403.822 438.3607 0.1014398 0.1295284
Moved 3402.685 377.7566 461.463 0.04110326 0.1889478
Moved 3402.716 353.4618 487.8459 -0.01513476 0.2568052
Moved 3402.746 335.3372 508.8838 -0.05708982 0.310915
Moved 3402.777 318.8398 529.2242 -0.09527813 0.363231
Moved 3402.808 308.2892 545.4216 -0.1197009 0.4048907
Moved 3402.838 301.2344 557.2967 -0.1360314 0.4354337
Moved 3402.869 297.696 563.6079 -0.1442221 0.4516663
Moved 3402.9 296 569.36 -0.1481481 0.4664609
Moved 3402.931 296 573.1107 -0.1481481 0.4761076
Ended 3402.961 296 577.5 -0.1481481 0.487397
Candidates 3403.053 13 the there they further turkey tiger threw title where huge other higher time
Began 3403.668 334 414 -0.06018519 0.06687239
Stationary 3403.699 334 414 -0.06018519 0.06687239
Stationary 3403.729 334 414 -0.06018519 0.06687239
Stationary 3403.76 334 414 -0.06018519 0.06687239
Stationary 3403.791 334 414 -0.06018519 0.06687239
Moved 3403.822 344.7244 414 -0.03536021 0.06687239
Moved 3403.853 351.1912 414 -0.0203907 0.06687239
Moved 3403.883 360.3983 424.1991 0.0009218852 0.09310459
Moved 3403.914 370.5416 428.2708 0.02440194 0.1035771
Moved 3403.945 378 432 0.04166672 0.1131687
Moved 3403.976 385.7373 435.8687 0.05957713 0.1231188
Moved 3404.006 392.5 439.5 0.07523149 0.1324588
Moved 3404.037 402.0002 446.7502 0.09722283 0.1511063
Moved 3404.068 413.4963 454.3722 0.123834 0.1707103
Moved 3404.098 429.892 460.946 0.1617871 0.1876181
Moved 3404.129 445.1576 468.105 0.197124 0.2060314
Moved 3404.16 462.0038 477.2023 0.23612 0.2294298
Moved 3404.191 476.3596 485.5438 0.269351 0.2508842
Moved 3404.221 487.4367 492.2911 0.2949924 0.2682385
Moved 3404.252 500.3068 500.9841 0.3247842 0.2905968
Moved 3404.283 513.1049 510.0524 0.3544094 0.3139207
Moved 3404.314 521.2023 517.2023 0.3731536 0.3323105
Moved 3404.344 526.9489 521.9489 0.3864558 0.3445188
Moved 3404.375 530.8378 526.8378 0.395458 0.3570931
Moved 3404.406 533 529.7098 0.4004629 0.36448
Moved 3404.437 534 531.5801 0.4027778 0.3692902
Moved 3404.467 534 533.0533 0.4027778 0.3730793
Moved 3404.498 534 534.9906 0.4027778 0.3780622
Moved 3404.529 534 537.8747 0.4027778 0.38548
Moved 3404.56 524 543.5 0.3796296 0.3999484
Moved 3404.59 515.262 551.738 0.3594027 0.4211369
Moved 3404.621 505.6483 559.2344 0.3371489 0.4404177
Moved 3404.652 491.0793 563 0.3034242 0.4501028
Moved 3404.682 475.7455 563 0.2679294 0.4501028
Moved 3404.713 454.1855 549.7938 0.2180221 0.4161363
Moved 3404.744 432.719 534.2892 0.168331 0.3762583
Moved 3404.775 408.8542 514.9975 0.1130885 0.3266395
Moved 3404.805 368.9717 477.6403 0.02076785 0.2305562
Moved 3404.836 339.1435 448.6831 -0.04827901 0.1560778
Moved 3404.867 319.4677 432.8898 -0.09382476 0.1154572
Moved 3404.897 304.0459 423.0382 -0.1295234 0.0901188
Moved 3404.928 279.2709 411.5649 -0.1868728 0.06060914
Moved 3404.959 251.4779 402.826 -0.2512085 0.03813269
Moved 3404.99 226.7644 401 -0.3084158 0.03343609
Moved 3405.021 212.2413 401 -0.342034 0.03343609
Moved 3405.051 199.9882 413.0071 -0.3703976 0.06431858
Moved 3405.082 188.3595 425.4008 -0.3973159 0.09619532
Moved 3405.113 182 439 -0.412037 0.1311728
Moved 3405.143 181 455.5045 -0.4143519 0.1736227
Moved 3405.174 181 471.7332 -0.4143519 0.2153631
Moved 3405.205 192.9412 489.902 -0.3867101 0.2620934
Moved 3405.236 201.0883 506.1325 -0.367851 0.3038386
Moved 3405.266 217.056 528.8784 -0.3308889 0.3623415
Moved 3405.297 257.4597 564.4103 -0.2373619 0.4537302
Moved 3405.328 338.1519 616.2659 -0.05057419 0.5871035
Moved 3405.359 353.5986 623.6497 -0.01481811 0.6060947
Moved 3405.389 362.0405 626 0.00472327 0.6121398
Moved 3405.42 366.3881 627 0.01478732 0.6147118
Moved 3405.451 368.9615 627 0.0207443 0.6147118
Moved 3405.481 370.5 627 0.02430558 0.6147118
Stationary 3405.512 370.5 627 0.02430558 0.6147118
Moved 3405.543 364.8293 615.7019 0.01117885 0.5856529
Moved 3405.574 350.3464 605.4553 -0.02234628 0.5592986
Moved 3405.604 332.1742 593.1245 -0.06441151 0.5275834
Moved 3405.635 312.048 577.8983 -0.111 0.4884216
Moved 3405.666 291 561 -0.1597222 0.4449587
Moved 3405.697 270.416 543.6423 -0.2073704 0.4003144
Moved 3405.727 249.1136 524.1136 -0.2566816 0.3500863
Moved 3405.758 232.1791 506.1791 -0.2958817 0.3039585
Moved 3405.789 217.4157 489.9037 -0.3300562 0.2620979
Moved 3405.82 202.0834 471.7001 -0.3655476 0.215278
Moved 3405.85 189.9751 453.2065 -0.3935761 0.167712
Moved 3405.881 178.5902 436.317 -0.4199301 0.1242719
Moved 3405.912 170.435 423.7938 -0.4388078 0.09206226
Moved 3405.942 163.9726 413.9726 -0.4537672 0.06680186
Moved 3405.973 160.6241 408.6241 -0.4615183 0.0530454
Moved 3406.004 158.5 406.5 -0.4664352 0.04758226
Moved 3406.035 159 406 -0.4652778 0.04629618
Moved 3406.065 168.0334 406 -0.4443671 0.04629618
Moved 3406.096 178.2043 406 -0.4208234 0.04629618
Moved 3406.127 192.5552 414.0793 -0.3876036 0.06707647
Moved 3406.157 214.6824 416.9547 -0.3363834 0.07447176
Moved 3406.188 240.4115 418 -0.2768253 0.07716041
Moved 3406.219 265.5 418 -0.21875 0.07716041
Moved 3406.25 290.7988 418 -0.160188 0.07716041
Moved 3406.281 320.5173 418 -0.09139518 0.07716041
Moved 3406.311 345.2918 418 -0.03404682 0.07716041
Moved 3406.342 368.4995 408.5504 0.0196748 0.05285577
Moved 3406.373 392.2881 406.6732 0.07474095 0.04802763
Moved 3406.403 419.7998 400.6 0.1384254 0.0324075
Moved 3406.434 440.5516 394.8424 0.186462 0.01759878
Moved 3406.465 463.9413 387.6235 0.2406049 -0.0009684307
Moved 3406.496 493.1871 379.5853 0.3083034 -0.02164268
Moved 3406.526 517.3466 373.6648 0.3642282 -0.03687046
Moved 3406.557 538.2498 369.15 0.4126151 -0.04848252
Moved 3406.588 558.4293 367 0.4593271 -0.05401234
Moved 3406.619 573.8422 366 0.4950051 -0.05658444
Moved 3406.649 591.6069 366 0.536127 -0.05658444
Moved 3406.68 614.5 366 0.5891204 -0.05658444
Ended 3406.711 614.5 366 0.5891204 -0.05658444
Accept 3406.803 0 the
Candidates 3406.803 13 postal partial ideal usual hospital overall lateral portal distal goal oral legal physical
Began 3407.571 387 408 0.06250004 0.05144025
Stationary 3407.602 387 408 0.06250004 0.05144025
Moved 3407.633 375.5461 418.1813 0.0359862 0.07762665
Moved 3407.664 360.2679 428.4393 0.0006199876 0.1040104
Moved 3407.694 334.9321 438.2851 -0.05802746 0.129334
Moved 3407.725 313.4117 440 -0.1078432 0.1337448
Moved 3407.756 293.3195 440 -0.1543531 0.1337448
Moved 3407.786 283.9722 440 -0.1759903 0.1337448
Moved 3407.817 277.396 440 -0.1912129 0.1337448
Moved 3407.848 272.3289 441.6711 -0.2029424 0.138043
Moved 3407.879 268.8997 444.5502 -0.2108803 0.1454479
Moved 3407.909 265.9545 448.091 -0.2176979 0.154555
Moved 3407.94 266 456.7047 -0.2175926 0.1767096
Moved 3407.971 266 470.0186 -0.2175926 0.210953
Moved 3408.001 275.3416 485.3539 -0.1959685 0.2503958
Moved 3408.032 282.694 500.3881 -0.178949 0.2890639
Moved 3408.063 290.2178 517.6534 -0.1615328 0.3334706
Moved 3408.094 298.9306 532.8844 -0.1413643 0.372645
Moved 3408.125 305.5 546.5 -0.1261574 0.4076646
Moved 3408.155 308.3757 555.7515 -0.1195006 0.4314594
Moved 3408.186 312.2565 565.513 -0.1105173 0.4565662
Moved 3408.217 314.1133 572.2265 -0.1062193 0.4738334
Moved 3408.247 316 574.6273 -0.1018519 0.4800082
Moved 3408.278 317 577.4889 -0.09953702 0.4873685
Moved 3408.309 319.5 578.5 -0.09375001 0.489969
Moved 3408.34 319 578 -0.09490739 0.488683
Moved 3408.37 320 578 -0.09259259 0.488683
Stationary 3408.401 320 578 -0.09259259 0.488683
Moved 3408.432 322 569.9404 -0.08796295 0.4679536
Moved 3408.463 324.0369 562.8893 -0.08324792 0.4498181
Moved 3408.493 326.9271 552.2916 -0.07655764 0.4225605
Moved 3408.524 330.8026 538.9868 -0.06758645 0.3883405
Moved 3408.555 334.6691 523.9854 -0.05863637 0.3497566
Moved 3408.585 337.2348 508.3563 -0.05269721 0.3095582
Moved 3408.616 339 492.4617 -0.04861111 0.2686773
Moved 3408.647 341.9826 474.1221 -0.04170701 0.2215073
Moved 3408.678 343.6396 456.1624 -0.0378713 0.1753148
Moved 3408.708 346.3838 435.9299 -0.03151909 0.1232765
Moved 3408.739 350.2604 410.3959 -0.02254536 0.05760263
Moved 3408.77 354.2455 385.7725 -0.01332064 -0.005729188
Moved 3408.801 358.2423 364.4097 -0.004068713 -0.0606748
Moved 3408.831 363.999 338.5044 0.009256999 -0.1273035
Moved 3408.862 367.3726 317.392 0.0170661 -0.1816048
Moved 3408.893 371.2406 301.7972 0.02601981 -0.2217151
Moved 3408.924 373 291.6248 0.0300926 -0.2478786
Moved 3408.954 374 285.0457 0.03240744 -0.2648002
Moved 3408.985 374 280.4781 0.03240744 -0.2765481
Moved 3409.016 374 279 0.03240744 -0.2803498
Stationary 3409.047 374 279 0.03240744 -0.2803498
Stationary 3409.077 374 279 0.03240744 -0.2803498
Moved 3409.108 380.9432 318.144 0.04847953 -0.1796709
Moved 3409.139 406.9294 385.9856 0.1086329 -0.00518112
Moved 3409.169 432.6578 431.9866 0.1681893 0.1131342
Moved 3409.2 455.6669 469.429 0.2214511 0.2094365
Moved 3409.231 468 490.5 0.25 0.2636316
Moved 3409.262 480.4599 510.1899 0.2788424 0.3142743
Moved 3409.292 494.0969 527.0969 0.3104095 0.3577593
Moved 3409.323 508.4714 543.5657 0.3436837 0.4001174
Moved 3409.354 517.7906 552.7906 0.3652562 0.4238442
Moved 3409.385 523.9156 557.4578 0.3794342 0.4358482
Moved 3409.415 525 559 0.3819444 0.4398148
Moved 3409.446 526 559 0.3842592 0.4398148
Moved 3409.477 512.4394 546.4394 0.3528689 0.4075086
Moved 3409.508 497.4704 529.838 0.3182185 0.3648096
Moved 3409.538 484.9904 514.4832 0.2893296 0.3253168
Moved 3409.569 473.9506 496.9136 0.2637746 0.2801274
Moved 3409.6 456.6823 470.0235 0.2238017 0.2109657
Moved 3409.63 444.713 446.6638 0.196095 0.150884
Moved 3409.661 434.1182 421.9818 0.1715699 0.0874017
Moved 3409.692 425.1848 398.962 0.1508907 0.0281943
Moved 3409.723 415.7841 376.4962 0.1291298 -0.029588
Moved 3409.753 410.1238 358.3095 0.1160273 -0.0763645
Moved 3409.784 406 345.5 0.1064815 -0.1093108
Moved 3409.815 402.6617 333.6468 0.09875397 -0.1397974
Moved 3409.845 397.5699 325.3549 0.08696745 -0.1611242
Moved 3409.876 392.8246 317.8246 0.07598291 -0.1804924
Moved 3409.907 386.8221 311.8221 0.06208807 -0.1959309
Moved 3409.938 379.6231 307.0821 0.04542391 -0.2081222
Moved 3409.969 372.3365 305 0.02855669 -0.2134774
Moved 3409.999 363.3815 303 0.00782758 -0.2186215
Moved 3410.03 356.4899 303 -0.008125156 -0.2186215
Moved 3410.061 346.5117 303 -0.031223 -0.2186215
Moved 3410.092 334.0621 312.4482 -0.06004135 -0.1943204
Moved 3410.122 320.9751 333.0561 -0.0903355 -0.1413166
Moved 3410.153 312.2444 365.5338 -0.1105454 -0.05778363
Moved 3410.184 311 414.1285 -0.113426 0.06720284
Moved 3410.214 311 432.1224 -0.113426 0.1134835
Moved 3410.245 311 461.6573 -0.113426 0.1894477
Moved 3410.276 311 492.5776 -0.113426 0.2689752
Moved 3410.307 311 516.3405 -0.113426 0.3300937
Moved 3410.337 311 539.5 -0.113426 0.3896604
Moved 3410.368 305.3414 559.9759 -0.1265246 0.4423247
Moved 3410.399 299.5885 573.823 -0.1398414 0.4779398
Moved 3410.429 294.8453 584.3094 -0.1508211 0.5049109
Moved 3410.46 290.2624 592.3168 -0.1614297 0.5255061
Moved 3410.491 285.1004 599.8996 -0.1733788 0.5450091
Moved 3410.522 283.6811 604.6379 -0.1766642 0.5571961
Moved 3410.552 283 606.1915 -0.1782407 0.5611921
Ended 3410.583 283 609.662 -0.1782407 0.5701182
Accept 3410.645 1 partial
Backspace 3413.78
Began 3424.997 378 368 0.04166663 -0.05144041
Stationary 3425.028 378 368 0.04166663 -0.05144041
Moved 3425.059 378 391.3594 0.04166663 0.008640485
Moved 3425.089 366.0195 414.8928 0.01393408 0.06916866
Moved 3425.12 357.4373 453.2506 -0.005932053 0.1678256
Moved 3425.151 350.5534 482.7866 -0.0218672 0.2437925
Moved 3425.182 345.4106 498.3575 -0.03377164 0.2838411
Moved 3425.212 342.843 506.3141 -0.03971537 0.3043057
Moved 3425.243 342 509.0252 -0.04166668 0.3112787
Moved 3425.274 342 510 -0.04166668 0.3137859
Stationary 3425.305 342 510 -0.04166668 0.3137859
Stationary 3425.335 342 510 -0.04166668 0.3137859
Stationary 3425.366 342 510 -0.04166668 0.3137859
Moved 3425.397 350.4529 493.7169 -0.02209966 0.2719056
Moved 3425.427 361.234 476.0905 0.002856453 0.22657
Moved 3425.458 373.1057 459.4732 0.03033718 0.1838302
Moved 3425.489 384.1985 444.5018 0.05601515 0.1453236
Moved 3425.52 396.6699 426.9952 0.08488397 0.1002964
Moved 3425.551 407.8716 412.4104 0.110814 0.06278387
Moved 3425.581 416.7294 399.6942 0.1313181 0.03007747
Moved 3425.612 422.8967 391.6549 0.1455943 0.009400403
Moved 3425.643 425.9746 385.0762 0.1527189 -0.007520055
Moved 3425.673 428.8349 381.1651 0.15934 -0.01757963
Moved 3425.704 429 379 0.1597223 -0.02314815
Moved 3425.735 429 378 0.1597223 -0.02572024
Moved 3425.766 429 376.5 0.1597223 -0.02957819
Moved 3425.796 418.9085 377 0.1363623 -0.02829226
Moved 3425.827 396.8586 394.4634 0.08532087 0.01662388
Moved 3425.858 374.5 410.5 0.03356477 0.05787029
Moved 3425.888 349.8892 429.5078 -0.02340471 0.1067585
Moved 3425.919 328.7538 448.0682 -0.07232915 0.1544962
Moved 3425.95 305.6339 467.3254 -0.1258475 0.2040262
Moved 3425.981 286.6613 483.7963 -0.1697654 0.2463896
Moved 3426.011 269.4629 500.1143 -0.2095766 0.2883596
Moved 3426.042 257.8696 512.413 -0.2364129 0.3199921
Moved 3426.073 251.7048 521.4428 -0.2506833 0.343217
Moved 3426.104 246.3056 528.3887 -0.2631814 0.3610821
Moved 3426.134 243.4357 532.5643 -0.2698249 0.3718217
Moved 3426.165 242 535.4334 -0.2731481 0.3792011
Moved 3426.196 242 539.9252 -0.2731481 0.3907539
