travel at the speed of light
Moved 146.0215 243.9005 423.1602 -0.2687488 0.09043258
Moved 146.0522 268.6105 435.424 -0.2115497 0.1219751
Moved 146.0829 313.5779 457.2889 -0.1074586 0.1782122
Moved 146.1137 343.3984 471.6992 -0.0384296 0.2152757
Moved 146.1444 372.032 485.1055 0.02785196 0.2497568
Moved 146.1752 401.9926 500.6884 0.09720524 0.2898362
Moved 146.2059 420.5674 508.7837 0.1402024 0.3106575
Moved 146.2366 436.6597 517.3958 0.177453 0.3328081
Ended 146.2674 447 522 0.2013889 0.3446501
Candidates 146.3596 13 ai auto du so do stop di wait say st edit strip suit
Began 147.0359 340 455 -0.04629632 0.172325
Stationary 147.0666 340 455 -0.04629632 0.172325
Stationary 147.0973 340 455 -0.04629632 0.172325
Moved 147.1281 351.0471 455 -0.02072424 0.172325
Moved 147.1589 365.5278 455 0.01279583 0.172325
Moved 147.1896 378.4736 445.937 0.04276285 0.1490149
Moved 147.2203 387.336 444.832 0.06327788 0.1461727
Moved 147.251 394.1495 444 0.07904977 0.1440329
Moved 147.2818 395.5844 443 0.08237143 0.1414608
Moved 147.3126 397 441.5392 0.0856481 0.1377036
Moved 147.3433 397 438.6639 0.0856481 0.1303084
Moved 147.374 397 430.6516 0.0856481 0.1097006
Moved 147.4048 385.571 421.571 0.05919208 0.086345
Moved 147.4355 382.4177 416.4177 0.0518927 0.07309062
Moved 147.4662 380.5396 413.5396 0.04754524 0.06568806
Moved 147.497 380 411.9743 0.04629632 0.06166222
Moved 147.5277 378.6266 410.6266 0.04311711 0.05819595
Stationary 147.5585 378.6266 410.6266 0.04311711 0.05819595
Moved 147.5892 379 409.8133 0.04398147 0.05610415
Moved 147.6199 377.8275 410 0.04126748 0.05658428
Moved 147.6507 378 408.7513 0.04166663 0.05337264
Stationary 147.6814 378 409 0.04166663 0.05401234
Stationary 147.7121 378 409 0.04166663 0.05401234
Stationary 147.7429 378 409 0.04166663 0.05401234
Stationary 147.7736 378 409 0.04166663 0.05401234
Stationary 147.8044 378 409 0.04166663 0.05401234
Moved 147.8351 376.4095 409 0.03798494 0.05401234
Moved 147.8659 373.5494 418.3518 0.03136436 0.07806531
Moved 147.8966 367.3625 428.275 0.01704276 0.103588
Moved 147.9273 361.3286 438.3428 0.003075401 0.1294825
Moved 147.9581 354.8884 448.1116 -0.01183242 0.1546079
Moved 147.9888 348.8558 455.7163 -0.02579674 0.1741674
Moved 148.0195 342.4236 462.5764 -0.04068623 0.1918117
Moved 148.0503 342 464.0151 -0.04166668 0.1955121
Moved 148.081 340 466.8804 -0.04629632 0.2028816
Moved 148.1118 338.2477 468 -0.05035251 0.2057612
Moved 148.1425 336.782 469.218 -0.05374541 0.208894
Moved 148.1732 335.8396 470 -0.05592694 0.2109053
Moved 148.2039 334.9592 471 -0.05796482 0.2134772
Stationary 148.2347 335 471 -0.05787035 0.2134772
Ended 148.2655 335 472 -0.05787035 0.2160493
NextCandidatePanel 148.327
Began 150.7246 384 423 0.0555556 0.09002049
Stationary 150.7554 384 423 0.0555556 0.09002049
Ended 150.7861 384 423 0.0555556 0.09002049
NextCandidatePanel 150.8476
Began 151.5854 416 433 0.1296297 0.1157406
Stationary 151.6161 416 433 0.1296297 0.1157406
Ended 151.6469 416 433 0.1296297 0.1157406
NextCandidatePanel 151.7083
Began 153.1531 632 474 0.6296296 0.2211934
Stationary 153.1838 632 474 0.6296296 0.2211934
Moved 153.2146 571 474 0.4884259 0.2211934
Moved 153.2453 453.3406 445.871 0.2160662 0.148845
Moved 153.276 357.472 434.1075 -0.005851885 0.1185891
Ended 153.3067 331.2152 434 -0.06663138 0.1183127
Cancel 153.3683
Began 154.1368 265 346 -0.2199074 -0.1080248
Stationary 154.1675 265 346 -0.2199074 -0.1080248
Stationary 154.1983 265 346 -0.2199074 -0.1080248
Stationary 154.229 265 346 -0.2199074 -0.1080248
Moved 154.2597 254.7483 346 -0.2436382 -0.1080248
Moved 154.2905 250.5019 349.4869 -0.2534679 -0.09905646
Moved 154.3212 245.2619 354.369 -0.2655974 -0.08649951
Moved 154.3519 239.1947 355 -0.2796418 -0.08487654
Moved 154.3827 230.6737 356 -0.2993665 -0.0823046
Moved 154.4135 223.7085 357 -0.3154897 -0.07973259
Moved 154.4442 218 357 -0.3287037 -0.07973259
Moved 154.4749 212.956 357 -0.3403796 -0.07973259
Moved 154.5057 207.2222 358 -0.3536524 -0.07716057
Moved 154.5364 204.2448 359 -0.3605446 -0.07458848
Moved 154.5672 201.7774 360 -0.3662559 -0.07201654
Moved 154.5979 198.8375 361 -0.3730613 -0.06944452
Moved 154.6286 197 363.0296 -0.3773148 -0.06422435
Moved 154.6594 194.6271 364.3729 -0.3828076 -0.06076946
Moved 154.6901 193.8253 364 -0.3846637 -0.06172839
Moved 154.7209 192.7227 365 -0.3872159 -0.05915646
Moved 154.7516 193 367.1495 -0.3865741 -0.05362797
Moved 154.7823 211.7992 374.8996 -0.3430575 -0.03369453
Moved 154.8131 257.5162 399.2581 -0.237231 0.02895602
Moved 154.8438 304.5811 421.1216 -0.1282844 0.08518933
Moved 154.8745 332.9002 436.6112 -0.06273101 0.1250288
Moved 154.9053 352.0008 449.2863 -0.01851663 0.1576293
Moved 154.936 365.9052 459.1789 0.01366953 0.1830732
Moved 154.9668 375.1879 467.1879 0.0351572 0.2036726
Moved 154.9975 379.465 472.9301 0.04505793 0.2184414
Moved 155.0283 381.9601 476.9202 0.05083352 0.228704
Moved 155.059 383 483.5143 0.05324075 0.2456643
Moved 155.0897 384 488.7108 0.0555556 0.2590296
Moved 155.1204 384 493.3819 0.0555556 0.2710438
Moved 155.1512 384 497.1257 0.0555556 0.2806729
Moved 155.1819 384 499.9926 0.0555556 0.2880466
Moved 155.2127 384 502.5 0.0555556 0.2944958
Moved 155.2434 377 504.3889 0.03935188 0.2993541
Ended 155.2742 376 504 0.03703703 0.2983539
Candidates 155.3664 13 daddy say day gay fast at assay sat easy safe safety way date
Began 156.8727 592 448 0.5370371 0.1543209
Moved 156.9034 517.7906 448 0.3652562 0.1543209
Moved 156.9342 452.069 448 0.2131228 0.1543209
Ended 156.9649 376 455 0.03703703 0.172325
Cancel 157.0878
Began 157.672 192 370 -0.3888888 -0.04629637
Stationary 157.7027 192 370 -0.3888888 -0.04629637
Stationary 157.7334 192 370 -0.3888888 -0.04629637
Stationary 157.7642 192 370 -0.3888888 -0.04629637
Stationary 157.795 192 370 -0.3888888 -0.04629637
Stationary 157.8257 192 370 -0.3888888 -0.04629637
Stationary 157.8564 192 370 -0.3888888 -0.04629637
Stationary 157.8871 192 370 -0.3888888 -0.04629637
Stationary 157.9179 192 370 -0.3888888 -0.04629637
Stationary 157.9486 192 370 -0.3888888 -0.04629637
Stationary 157.9794 192 370 -0.3888888 -0.04629637
Stationary 158.0101 192 370 -0.3888888 -0.04629637
Stationary 158.0408 192 370 -0.3888888 -0.04629637
Moved 158.0716 201.2802 377.4242 -0.3674069 -0.02720122
Moved 158.1023 210.5 383 -0.3460648 -0.01286016
Moved 158.133 222.3071 392.3071 -0.3187335 0.01107793
Moved 158.1638 232.7793 400.5845 -0.2944923 0.03236747
Moved 158.1945 242.2157 408.1438 -0.2726488 0.05181014
Moved 158.2253 249.5216 414.2608 -0.255737 0.0675431
Moved 158.256 259 421.5 -0.2337963 0.08616251
Moved 158.2868 274.2492 433.4995 -0.1984971 0.1170254
Moved 158.3175 283.7334 442.7334 -0.176543 0.1407751
Moved 158.3482 291.3234 449.5489 -0.1589737 0.1583047
Moved 158.3789 298.2918 456.2918 -0.142843 0.1756476
Moved 158.4097 305.5378 461.5126 -0.1260699 0.1890754
Moved 158.4405 314.0439 467.0219 -0.10638 0.2032456
Moved 158.4712 321.7809 472.7809 -0.08847018 0.2180577
Moved 158.502 329.5204 477.5204 -0.07055471 0.2302478
Moved 158.5327 335.9098 482.2732 -0.05576432 0.2424721
Moved 158.5634 345.712 488.356 -0.03307412 0.258117
Moved 158.5942 355.1432 496.0955 -0.01124248 0.2780233
Moved 158.6249 362.8404 501.8405 0.006575088 0.2927994
Ended 158.6557 368 504.5 0.01851857 0.2996398
Candidates 158.7478 13 say at st day sat ay assay art safety date way after daddy
Began 159.3934 370 408 0.02314816 0.05144025
Moved 159.4241 396.4979 438.3724 0.0844859 0.1295585
Moved 159.4548 410.6081 455.9297 0.1171483 0.1747162
Moved 159.4856 425.3745 473.2493 0.1513297 0.2192626
Moved 159.5164 442.4897 493.238 0.1909483 0.2706738
Moved 159.547 457.1148 509.1149 0.2248029 0.3115094
Ended 159.5779 472.8158 523.6993 0.2611477 0.3490207
Accept 159.6393 1 at
Began 160.0389 313 517 -0.1087963 0.33179
Stationary 160.0697 313 517 -0.1087963 0.33179
Stationary 160.1004 313 517 -0.1087963 0.33179
Stationary 160.1312 313 517 -0.1087963 0.33179
Stationary 160.1619 313 517 -0.1087963 0.33179
Stationary 160.1926 313 517 -0.1087963 0.33179
Stationary 160.2234 313 517 -0.1087963 0.33179
Stationary 160.2541 313 517 -0.1087963 0.33179
Stationary 160.2849 313 517 -0.1087963 0.33179
Moved 160.3156 303.4547 517 -0.1308918 0.33179
Moved 160.3464 304 517 -0.1296296 0.33179
Moved 160.3771 321.3932 506.9182 -0.08936749 0.3058593
Moved 160.4078 342.96 493.1714 -0.03944451 0.2705027
Moved 160.4385 362.0293 479.8362 0.004697542 0.2362041
Moved 160.4693 385.2342 463.4042 0.05841245 0.1939407
Moved 160.5001 402.3091 450.4606 0.09793768 0.1606496
Moved 160.5308 412.5166 440.4834 0.1215663 0.1349881
Moved 160.5615 418.2663 433.7337 0.1348758 0.1176278
Moved 160.5923 421.5 428 0.1423611 0.1028806
Moved 160.623 425.0211 422.9577 0.150512 0.08991166
Moved 160.6538 427 420.0975 0.1550926 0.0825553
Moved 160.6845 427 418.6525 0.1550926 0.07883872
Moved 160.7152 427 417.6266 0.1550926 0.07619995
Moved 160.746 414.4323 418 0.1260007 0.07716041
Moved 160.7767 389.8965 449.115 0.06920487 0.1571887
Moved 160.8075 359.0371 482.9576 -0.002228916 0.2442324
Moved 160.8382 346.1352 497.2943 -0.03209452 0.2811065
Moved 160.8689 330.492 513.2064 -0.06830548 0.3220327
Moved 160.8997 314.9757 526.8536 -0.104223 0.3571336
Moved 160.9304 305.6942 534.3058 -0.125708 0.3763009
Moved 160.9611 296.8598 539.5701 -0.1461578 0.3898406
Ended 160.9919 296 540 -0.1481481 0.3909464
Candidates 161.0839 13 the threw right rule there due duke trigger write error either white turkey
Began 161.7912 336 444 -0.05555556 0.1440329
Stationary 161.8219 336 444 -0.05555556 0.1440329
Stationary 161.8527 336 444 -0.05555556 0.1440329
Moved 161.8834 348.2408 444 -0.02722025 0.1440329
Moved 161.9141 362.5838 444 0.005981127 0.1440329
Moved 161.9448 389.028 444 0.0671945 0.1440329
Moved 161.9756 414.2884 452.5361 0.1256676 0.1659878
Moved 162.0064 432.2721 454 0.1672966 0.169753
Moved 162.0371 447.7842 455 0.2032042 0.172325
Moved 162.0678 459.244 456.811 0.2297315 0.1769829
Moved 162.0986 468.0649 458 0.2501502 0.180041
Moved 162.1293 473.3846 458 0.2624644 0.180041
Moved 162.1601 477.0621 458 0.2709771 0.180041
Ended 162.1908 477 458 0.2708333 0.180041
Accept 162.2522 0 the
Began 162.6519 227 433 -0.3078704 0.1157406
Stationary 162.6826 227 433 -0.3078704 0.1157406
Stationary 162.7134 227 433 -0.3078704 0.1157406
Stationary 162.7441 227 433 -0.3078704 0.1157406
Stationary 162.7749 227 433 -0.3078704 0.1157406
Stationary 162.8056 227 433 -0.3078704 0.1157406
Stationary 162.8364 227 433 -0.3078704 0.1157406
Stationary 162.8671 227 433 -0.3078704 0.1157406
Stationary 162.8978 227 433 -0.3078704 0.1157406
Stationary 162.9285 227 433 -0.3078704 0.1157406
Stationary 162.9593 227 433 -0.3078704 0.1157406
Moved 162.99 241.2005 433 -0.2749988 0.1157406
Moved 163.0207 266.8963 433 -0.2155178 0.1157406
Moved 163.0515 303.4268 445.8362 -0.1309564 0.1487557
Moved 163.0823 340.5 458.5 -0.0451389 0.181327
Moved 163.113 385.6912 469.0826 0.05947044 0.2085456
Moved 163.1437 433.084 476 0.1691759 0.2263374
Moved 163.1745 441.5616 477.1123 0.1888 0.2291983
Moved 163.2052 455.0598 477.6119 0.2200457 0.2304833
Moved 163.2359 472.4376 478 0.2602722 0.2314814
Moved 163.2667 488.1411 480.3569 0.2966229 0.2375433
Moved 163.2974 500.8902 480 0.3261348 0.2366254
Moved 163.3282 509.3002 480 0.3456023 0.2366254
Moved 163.3589 518.5123 480 0.3669266 0.2366254
Moved 163.3897 525.9968 480 0.3842517 0.2366254
Moved 163.4204 531.0244 480 0.3958897 0.2366254
Moved 163.4511 533 481 0.4004629 0.2391974
Stationary 163.4819 533 481 0.4004629 0.2391974
Moved 163.5126 516.5587 481 0.3624043 0.2391974
Moved 163.5434 479.4691 481 0.276549 0.2391974
Moved 163.5741 426.9077 468.8786 0.1548788 0.208021
Moved 163.6048 395.6243 469 0.08246372 0.2083333
Moved 163.6355 372.5 482.5 0.02893518 0.2430555
Moved 163.6663 349.2749 488.3625 -0.02482663 0.258134
Moved 163.697 329.469 498.6561 -0.07067358 0.2846093
Moved 163.7278 314.6595 507.2554 -0.1049548 0.3067266
Moved 163.7585 304.0916 513.1634 -0.1294177 0.3219222
Moved 163.7893 292.2043 519.8978 -0.1569345 0.3392433
Moved 163.82 281.6883 524.6559 -0.1812771 0.3514811
Moved 163.8507 273.3987 527.2004 -0.2004659 0.3580257
Moved 163.8815 268.506 529 -0.2117916 0.3626543
Moved 163.9122 262.7537 530 -0.2251073 0.3652262
Moved 163.943 259.5085 530 -0.2326192 0.3652262
Moved 163.9738 255.9987 530 -0.2407438 0.3652262
Moved 164.0045 253.1191 511.8339 -0.2474094 0.3185028
Moved 164.0352 249.2572 492.3146 -0.2563491 0.2682987
Moved 164.066 248 470.697 -0.2592593 0.2126978
Moved 164.0967 247 456.0598 -0.2615741 0.1750509
Moved 164.1274 247 435.683 -0.2615741 0.1226415
Moved 164.1582 247 416.4974 -0.2615741 0.07329568
Moved 164.1889 247 403.5 -0.2615741 0.03986618
Moved 164.2197 247 393.0325 -0.2615741 0.01294371
Moved 164.2504 247 382.2416 -0.2615741 -0.01481068
Ended 164.2812 256.0933 369.8134 -0.2405247 -0.04677643
Candidates 164.3733 13 died speed suited showed suppress applies sites followed doors follows spread appears sits
Began 165.2648 348 396 -0.0277778 0.02057605
Stationary 165.2955 348 396 -0.0277778 0.02057605
Stationary 165.3263 348 396 -0.0277778 0.02057605
Stationary 165.357 348 396 -0.0277778 0.02057605
Moved 165.3878 362.1337 414.9872 0.004939139 0.0694116
Moved 165.4185 378.7983 438.3978 0.04351467 0.1296238
Moved 165.4492 394.8451 461.1832 0.08065999 0.1882282
Moved 165.48 409.0605 482.3559 0.113566 0.2426848
Moved 165.5107 420.6639 497.2185 0.1404257 0.2809117
Moved 165.5415 426.8394 506.2592 0.1547209 0.3041644
Moved 165.5722 431.2884 512.5768 0.1650194 0.3204135
Moved 165.6029 434.8569 516.8569 0.1732798 0.3314219
Moved 165.6337 437 522.1603 0.1782407 0.3450625
Moved 165.6644 439.0322 524.0322 0.1829448 0.3498769
Moved 165.6951 439 525.2386 0.1828703 0.3529798
Moved 165.7259 440 525.9992 0.1851852 0.3549362
Moved 165.7567 440.8902 527 0.1872458 0.3575102
Ended 165.7873 441 527 0.1875 0.3575102
Accept 165.8796 1 speed
Began 166.064 479 526 0.275463 0.3549381
Stationary 166.0948 479 526 0.275463 0.3549381
Stationary 166.1255 479 526 0.275463 0.3549381
Stationary 166.1563 479 526 0.275463 0.3549381
Stationary 166.187 479 526 0.275463 0.3549381
Moved 166.2177 460.4854 510.9903 0.2326051 0.316333
Moved 166.2485 454.2555 505.2555 0.2181841 0.301583
Moved 166.2792 445.2633 499.1975 0.1973689 0.2860017
Moved 166.3099 434.8197 489.8197 0.1731937 0.2618819
Moved 166.3407 420.6895 478.3516 0.1404851 0.2323858
Moved 166.3714 407.5 470 0.1099537 0.2109053
Moved 166.4022 396.759 461.8554 0.08509039 0.1899572
Moved 166.4329 381.4576 454.2288 0.04967044 0.1703415
Moved 166.4636 360.6909 444.8454 0.001599193 0.1462072
Moved 166.4944 338.7226 436.146 -0.04925325 0.1238323
Moved 166.5251 314.4071 426.3173 -0.1055391 0.09855273
Moved 166.5559 294.3124 420.8035 -0.1520545 0.08437113
Moved 166.5866 280.1397 417.028 -0.1848617 0.07466034
Moved 166.6174 268.5 414.5 -0.2118056 0.0681584
Moved 166.6481 258.5629 409.2814 -0.234808 0.05473616
Moved 166.6788 250.0562 406.764 -0.2544995 0.04826133
Moved 166.7096 244.3868 403.1934 -0.2676231 0.03907769
Moved 166.7403 237.7841 400.392 -0.2829073 0.0318725
Moved 166.7711 232.5225 397.5225 -0.2950868 0.02449189
Moved 166.8018 227.6331 394.6331 -0.3064048 0.01706041
Ended 166.8326 226.5 393.5 -0.3090278 0.01414597
Candidates 166.9247 13 is us id of odds pass pa its if usa odd oa ps
Began 167.847 359 423 -0.002314796 0.09002049
Stationary 167.8777 359 423 -0.002314796 0.09002049
Moved 167.9085 370.7969 406.8046 0.02499282 0.04836569
Moved 167.9392 380.1491 394.2763 0.04664153 0.01614276
Moved 167.9699 391.3244 380.5134 0.07251014 -0.01925566
Moved 168.0007 400.3671 366.7215 0.0934424 -0.05472874
Moved 168.0314 406.6588 359.0118 0.1080064 -0.0745581
Moved 168.0622 410.7959 354.2041 0.1175832 -0.08692368
Moved 168.0929 413.7677 350.2323 0.1244622 -0.09713914
Moved 168.1236 417.6246 346.3754 0.1333903 -0.1070593
Moved 168.1544 420.4884 343.0231 0.1400196 -0.1156812
Moved 168.1851 422.0341 341.9659 0.1435974 -0.1184006
Moved 168.2158 423 341 0.1458333 -0.1208849
Moved 168.2466 424 339 0.1481481 -0.1260288
Ended 168.2773 424 339 0.1481481 -0.1260288
Accept 168.3388 3 of
Began 168.7691 550 374 0.4398148 -0.03600823
Stationary 168.7999 550 374 0.4398148 -0.03600823
Stationary 168.8307 550 374 0.4398148 -0.03600823
Stationary 168.8614 550 374 0.4398148 -0.03600823
Moved 168.892 550 380.6968 0.4398148 -0.01878393
Moved 168.9229 550 395.4195 0.4398148 0.01908302
Moved 168.9536 526.9414 418.0879 0.3864385 0.07738647
Moved 168.9844 512.6952 437.8877 0.3534611 0.1283119
Moved 169.0151 501.811 457.378 0.3282662 0.1784413
Moved 169.0458 494.7966 471.4069 0.3120291 0.2145237
Moved 169.0766 486.5885 486.3524 0.2930291 0.252964
Moved 169.1073 479.8728 494.1271 0.2774833 0.2729606
Moved 169.138 474.1754 501.7369 0.264295 0.292533
Moved 169.1688 467.431 506.7845 0.2486829 0.3055156
Moved 169.1995 458.0564 511.2359 0.2269824 0.3169646
Moved 169.2303 441.0402 513 0.1875931 0.321502
Moved 169.261 422.5993 513 0.1449057 0.321502
Moved 169.2917 402.4207 500.2103 0.09819607 0.2886068
Moved 169.3224 378.595 482.476 0.04304399 0.2429938
Moved 169.3532 359.1134 456.799 -0.002052287 0.1769519
Moved 169.384 338.7571 428.2245 -0.04917329 0.103458
Moved 169.4147 325 405.6 -0.08101851 0.04526738
Moved 169.4454 313.6281 387.8491 -0.1073425 -0.0003881023
Moved 169.4762 302.2048 366.4096 -0.1337852 -0.05553092
Moved 169.5069 300.6638 363.3275 -0.1373524 -0.06345803
Moved 169.5376 300 358.2979 -0.1388889 -0.07639449
Moved 169.5684 300 353.2647 -0.1388889 -0.08933982
Moved 169.5991 309.3832 350 -0.1171686 -0.09773669
Moved 169.6298 331.2606 350 -0.06652648 -0.09773669
Moved 169.6606 350.3061 359.0765 -0.02243961 -0.07439169
Moved 169.6911 367.5336 365.8135 0.01743893 -0.05706418
Moved 169.7221 376.5426 371.5427 0.0382931 -0.04232861
Moved 169.7528 379 376.4539 0.04398147 -0.02969679
Moved 169.7836 379 393.1381 0.04398147 0.0132151
Moved 169.8143 365.8039 407.2452 0.01343489 0.04949887
Moved 169.845 353.3629 421.5464 -0.01536374 0.08628193
Moved 169.8758 332.7159 438.4272 -0.06315763 0.1296996
Moved 169.9065 316.5327 451.1739 -0.1006188 0.1624842
Moved 169.9373 303.3867 460.46 -0.1310494 0.1863682
Moved 169.968 290.0962 469.3423 -0.1618143 0.2092136
Moved 169.9987 279.6814 477.739 -0.1859226 0.23081
Moved 170.0295 271.6488 486.3513 -0.2045167 0.2529609
Moved 170.0602 267.3512 491.6489 -0.2144649 0.2665865
Moved 170.091 267 495.6808 -0.2152778 0.2769567
Ended 170.1217 267 496 -0.2152778 0.2777777
Candidates 170.2446 13 life light lose judge page lists list lift higher lifted ought other lost
Began 170.8594 313 431 -0.1087963 0.1105966
Stationary 170.8902 313 431 -0.1087963 0.1105966
Stationary 170.9209 313 431 -0.1087963 0.1105966
Moved 170.9516 332.5672 449.7089 -0.06350195 0.1587163
Moved 170.9824 354.7457 483.1932 -0.01216268 0.2448383
Moved 171.0131 359.758 492.5159 -0.0005602837 0.2688166
Moved 171.0439 369.831 512.662 0.02275695 0.3206325
Moved 171.0746 378.9891 531.308 0.04395634 0.3685906
Moved 171.1054 384.7321 542.3302 0.05725016 0.3969397
Moved 171.1361 388.7408 552.2223 0.0665295 0.4223823
Ended 171.1666 391.3716 556.5574 0.07261952 0.4335324
Accept 171.2283 1 light
Began 171.5665 609 446 0.576389 0.1491768
Stationary 171.5972 609 446 0.576389 0.1491768
Stationary 171.6274 609 446 0.576389 0.1491768
Ended 171.6587 609 446 0.576389 0.1491768
PhraseEnd 171.7202
