are you sure you want this
are you sure you want this
Basic
Radial

0.6 0.6
432 388.8
Began 126.3787 184 426 -0.4074074 0.09773654
Stationary 126.4094 184 426 -0.4074074 0.09773654
Moved 126.4401 168.4028 426 -0.4435121 0.09773654
Moved 126.4709 161.5733 426 -0.459321 0.09773654
Moved 126.5016 155.7625 434.6188 -0.472772 0.1199041
Moved 126.5324 152.5172 437.4828 -0.4802842 0.1272705
Moved 126.5631 151 439.3473 -0.4837963 0.132066
Moved 126.5938 150 445.4695 -0.4861112 0.1478126
Moved 126.6246 165.9223 456.9223 -0.4492539 0.1772693
Moved 126.6553 180.9936 468.7962 -0.4143666 0.2078091
Moved 126.6861 202.7574 481.3484 -0.3639874 0.2400935
Moved 126.7168 237.4485 495.1725 -0.2836841 0.2756493
Moved 126.7476 277.8707 513.5295 -0.1901141 0.3228638
Moved 126.7782 308.1443 524.3041 -0.1200363 0.3505764
Moved 126.809 326.8531 530.4633 -0.07672891 0.3664177
Moved 126.8398 349.2403 539.5316 -0.02490679 0.3897415
Moved 126.8705 362.1747 543.0437 0.005034109 0.3987749
Moved 126.9012 368.8256 545 0.02042959 0.4038065
Moved 126.932 371.4195 546 0.02643406 0.4063785
Moved 126.9627 372 548.2856 0.02777775 0.4122572
Moved 126.9934 372 549.0523 0.02777775 0.4142291
Stationary 127.0242 372 549 0.02777775 0.4140946
Moved 127.055 372 550.1339 0.02777775 0.4170108
Moved 127.0857 372 552.4453 0.02777775 0.4229559
Moved 127.1164 361.3776 552 0.003188948 0.4218106
Moved 127.1472 354.5031 552 -0.0127243 0.4218106
Moved 127.1779 346.5987 552 -0.03102153 0.4218106
Ended 127.2086 341.4019 552 -0.04305124 0.4218106
Candidates 127.2701 13 art set at are sweet date wet sat wt asset water we were
Began 128.1001 382 479 0.05092591 0.2340534
Stationary 128.1308 382 479 0.05092591 0.2340534
Stationary 128.1615 382 479 0.05092591 0.2340534
Stationary 128.1924 382 479 0.05092591 0.2340534
Stationary 128.223 382 479 0.05092591 0.2340534
Stationary 128.2537 382 479 0.05092591 0.2340534
Moved 128.2845 392.3575 464.9638 0.07490159 0.1979521
Moved 128.3153 398.916 455.626 0.09008317 0.1739352
Moved 128.346 402.3252 448.0244 0.09797505 0.1543837
Moved 128.3767 405.1934 443.8066 0.1046144 0.1435354
Moved 128.4075 407 440.3019 0.1087963 0.1345212
Moved 128.4382 409 436.4313 0.113426 0.1245661
Moved 128.4689 410 434.5565 0.1157407 0.119744
Moved 128.4996 412.3144 433 0.121098 0.1157406
Moved 128.5304 412.8582 430.1418 0.1223569 0.1083893
Moved 128.5612 414 428.271 0.125 0.1035776
Moved 128.5919 414.5957 426.4044 0.1263788 0.09877656
Moved 128.6227 415 421.7656 0.1273148 0.0868457
Moved 128.6534 416 412.0461 0.1296297 0.06184687
Moved 128.6841 416.8606 403.4182 0.1316217 0.03965578
Ended 128.7149 417 400.4113 0.1319444 0.03192191
Accept 128.8071 3 are
Began 129.3604 366 528 0.01388888 0.3600822
Stationary 129.3911 366 528 0.01388888 0.3600822
Stationary 129.4219 366 528 0.01388888 0.3600822
Stationary 129.4527 366 528 0.01388888 0.3600822
Moved 129.4834 380.2058 528 0.04677276 0.3600822
Moved 129.5141 390.09 528 0.06965279 0.3600822
Moved 129.5449 412.2502 520 0.1209495 0.3395061
Moved 129.5756 435.3734 519 0.1744756 0.3369341
Moved 129.6063 457.5426 518 0.2257931 0.3343621
Moved 129.637 475.6715 516.6183 0.2677582 0.3308084
Moved 129.6678 485.0018 514.7496 0.2893561 0.3260019
Moved 129.6985 495.1789 513.2053 0.3129142 0.3220299
Moved 129.7292 505.6616 510.3346 0.3371795 0.3146465
Moved 129.76 513.6038 508.4654 0.3555643 0.3098388
Moved 129.7907 518.0397 506.9603 0.3658327 0.3059677
Moved 129.8215 520.9191 507 0.3724978 0.3060699
Moved 129.8522 521 505.6464 0.3726852 0.3025883
Moved 129.8829 521 504.6708 0.3726852 0.3000791
Moved 129.9137 499.903 505 0.3238496 0.3009258
Moved 129.9444 473.1227 503 0.2618581 0.2957818
Moved 129.9752 451.2314 502 0.2111837 0.2932098
Moved 130.0059 439.4771 502 0.1839748 0.2932098
Moved 130.0367 429.4917 502 0.1608604 0.2932098
Ended 130.0674 429 502 0.1597223 0.2932098
Candidates 130.1596 13 you toy took to up too roy root yo top tip i yup
Began 130.6822 296 423 -0.1481481 0.09002049
Stationary 130.7129 296 423 -0.1481481 0.09002049
Moved 130.7437 314.0375 423 -0.1063946 0.09002049
Moved 130.7744 355.2021 423 -0.01110613 0.09002049
Moved 130.8051 401.9924 427.6644 0.09720474 0.1020174
Ended 130.8358 449 438 0.2060185 0.1286007
Accept 130.8973 0 you
Began 131.297 265 414 -0.2199074 0.06687239
Stationary 131.3277 265 414 -0.2199074 0.06687239
Moved 131.3585 253.6269 414 -0.246234 0.06687239
Moved 131.3892 249.736 414 -0.2552408 0.06687239
Moved 131.42 242.9682 414 -0.270907 0.06687239
Moved 131.4507 235.3739 405.4579 -0.2884864 0.04490212
Moved 131.4814 229.58 402.58 -0.3018981 0.03750001
Moved 131.5122 225.0459 402 -0.3123938 0.03600815
Moved 131.5429 223.631 402 -0.315669 0.03600815
Moved 131.5736 222 401 -0.3194444 0.03343609
Stationary 131.6044 222 401 -0.3194444 0.03343609
Stationary 131.6351 222 401 -0.3194444 0.03343609
Stationary 131.6658 222 401 -0.3194444 0.03343609
Moved 131.6966 249.5178 414.4071 -0.2557458 0.06791951
Moved 131.7273 280 429 -0.1851852 0.1054526
Moved 131.758 313.1472 444.5736 -0.1084555 0.1455081
Moved 131.7888 341.1647 458.647 -0.0436002 0.1817053
Moved 131.8195 367.0256 471.0096 0.01626293 0.213502
Moved 131.8503 388.0397 478.5198 0.06490668 0.2328184
Moved 131.881 411.9661 488.1123 0.1202919 0.2574904
Moved 131.9117 423.9734 494.4867 0.1480865 0.2738854
Moved 131.9425 433.3529 499.2353 0.1697984 0.286099
Moved 131.9732 439.3217 501.6608 0.183615 0.2923374
Moved 132.004 442.532 504 0.1910464 0.2983539
Moved 132.0347 445.399 505 0.197683 0.3009258
Moved 132.0654 445 507.5 0.1967593 0.3073559
Moved 132.0962 445 508.7909 0.1967593 0.3106761
Moved 132.1269 445 510.2219 0.1967593 0.3143567
Moved 132.1577 431.2994 513.5401 0.1650449 0.3228911
Moved 132.1884 412.9648 515 0.1226038 0.326646
Moved 132.2191 386.1775 515 0.06059607 0.326646
Moved 132.2499 364.1094 504.1585 0.009512602 0.2987615
Moved 132.2806 347 501.5 -0.0300926 0.2919238
Moved 132.3114 332.9866 499.7466 -0.06253093 0.2874141
Moved 132.3421 320.5066 499 -0.09142002 0.2854938
Moved 132.3728 311.0261 498.0087 -0.1133654 0.2829442
Moved 132.4036 303.9174 496.6391 -0.1298209 0.2794214
