electric cars need big fuel cells
Moved 1040.611 496.1543 343.9238 0.315172 -0.1133646
Moved 1040.642 485.2664 328.573 0.2899687 -0.1528473
Moved 1040.673 469.4762 306.0265 0.2534171 -0.2108373
Moved 1040.703 446.3735 280.9202 0.1999387 -0.275411
Moved 1040.734 431.31 266.31 0.1650695 -0.3129887
Moved 1040.765 425.3863 261.3863 0.1513571 -0.3256525
Moved 1040.796 421.5343 258.7672 0.1424405 -0.332389
Moved 1040.826 419.0381 256.0381 0.1366622 -0.3394082
Moved 1040.857 415.3177 255 0.1280502 -0.3420782
Moved 1040.888 410.1889 255 0.116178 -0.3420782
Moved 1040.919 401.771 273.8436 0.09669204 -0.2936122
Moved 1040.949 394.3957 291.2782 0.07961959 -0.2487701
Moved 1040.98 386.2421 310.5157 0.06074568 -0.1992908
Moved 1041.011 379.544 327.64 0.04524072 -0.1552469
Moved 1041.042 372.9391 341.4145 0.02995163 -0.1198188
Moved 1041.072 367.8407 352.1594 0.01814971 -0.09218278
Moved 1041.103 363.201 360.5981 0.007409652 -0.07047825
Moved 1041.134 362 364.163 0.004629592 -0.06130933
Moved 1041.165 361 367.9273 0.002314846 -0.05162737
Moved 1041.195 361 370.623 0.002314846 -0.04469404
Moved 1041.226 374.3823 377.8294 0.03329237 -0.02615901
Moved 1041.257 390.9925 386.3292 0.07174193 -0.00429746
Moved 1041.287 408.3093 395.1547 0.111827 0.01840183
Moved 1041.318 423.6701 403.3351 0.1473846 0.03944204
Moved 1041.349 435.3533 408.6767 0.174429 0.05318068
Moved 1041.38 442.8362 411.2787 0.1917504 0.05987328
Moved 1041.41 447.0005 413 0.2013901 0.06430033
Moved 1041.441 449 415 0.2060185 0.06944436
Moved 1041.472 450 415 0.2083333 0.06944436
Stationary 1041.503 450 415 0.2083333 0.06944436
Moved 1041.533 413.7239 396.0061 0.1243609 0.02059175
Moved 1041.564 389.6364 381.5228 0.06860286 -0.01665963
Moved 1041.595 375.2516 372.0013 0.03530462 -0.04114904
Moved 1041.625 364.8404 365.2269 0.01120458 -0.05857271
Moved 1041.656 355.7883 357.7883 -0.009749384 -0.07770506
Moved 1041.687 349.3384 352.3384 -0.02467955 -0.09172219
Moved 1041.718 345.6261 349.813 -0.0332729 -0.09821754
Moved 1041.748 343.0369 347.0369 -0.0392665 -0.1053579
Moved 1041.779 341 345.3087 -0.04398147 -0.1098029
Ended 1041.81 341 345 -0.04398147 -0.1105968
Accept 1041.902 0 electric
Candidates 1041.902 13 cars cards cases a card as cats careers based cares gas add ads
Began 1042.886 439 377 0.1828703 -0.02829226
Stationary 1042.916 439 377 0.1828703 -0.02829226
Stationary 1042.947 439 377 0.1828703 -0.02829226
Moved 1042.978 439 360.3188 0.1828703 -0.07119645
Moved 1043.009 439 341.3865 0.1828703 -0.1198907
Moved 1043.039 439 315.2478 0.1828703 -0.1871198
Moved 1043.07 447.6535 300.0394 0.2029016 -0.2262362
Moved 1043.101 452.0886 285.2786 0.213168 -0.2642013
Moved 1043.131 454.9538 274.1849 0.2198004 -0.2927343
Moved 1043.162 456.6693 268.6613 0.2237716 -0.3069411
Moved 1043.193 458.3944 264.6055 0.2277649 -0.3173727
Moved 1043.224 459.1151 261.8849 0.229433 -0.32437
Moved 1043.254 459 259.5118 0.2291666 -0.3304738
Moved 1043.285 460 260 0.2314815 -0.3292181
Moved 1043.316 461 271.2129 0.2337964 -0.3003784
Moved 1043.347 461 284.5 0.2337964 -0.2662037
Moved 1043.377 461 299.2621 0.2337964 -0.2282354
Moved 1043.408 445.0394 320.3369 0.1968505 -0.1740306
Moved 1043.439 429.5 341.5 0.1608796 -0.1195988
Moved 1043.47 412.4937 357.5768 0.1215133 -0.0782491
Moved 1043.5 393.8777 368.8734 0.07842063 -0.04919413
Moved 1043.531 377.9345 377.0328 0.04151503 -0.02820796
Moved 1043.562 364.713 384.1435 0.01090974 -0.009919076
Moved 1043.593 357.4828 387.5057 -0.0058269 -0.00127133
Moved 1043.623 349.3214 391.2262 -0.02471904 0.008297791
Moved 1043.654 344.1143 392.9429 -0.03677249 0.01271315
Moved 1043.685 340.6679 394.6661 -0.04475022 0.01714514
Moved 1043.715 338.9705 396.0295 -0.04867936 0.02065188
Moved 1043.746 337 396.7921 -0.05324075 0.02261342
Moved 1043.777 335.8534 397 -0.05589486 0.02314815
Stationary 1043.808 336 397 -0.05555556 0.02314815
Stationary 1043.838 336 397 -0.05555556 0.02314815
Stationary 1043.869 336 397 -0.05555556 0.02314815
Stationary 1043.9 336 397 -0.05555556 0.02314815
Moved 1043.93 336 388.3706 -0.05555556 0.0009531248
Moved 1043.961 346.3819 380.6181 -0.03152331 -0.01898644
Moved 1043.992 352.8238 370.3524 -0.01661151 -0.04539003
Moved 1044.023 359.2782 358.4436 -0.001670817 -0.07601961
Moved 1044.053 364.0343 347.9315 0.009338559 -0.1030571
Moved 1044.084 368.4824 339.7764 0.01963516 -0.1240319
Moved 1044.115 372.9221 331.6168 0.0299124 -0.1450188
Moved 1044.146 374 327.6315 0.03240744 -0.1552688
Moved 1044.176 376.4765 324.047 0.03814002 -0.1644882
Ended 1044.207 376.4765 324.047 0.03814002 -0.1644882
Accept 1044.361 0 cars
Candidates 1044.361 13 bad needs bed d bs bag news need beds bass s vs beef
Began 1045.191 436 283 0.1759259 -0.2700618
Stationary 1045.221 436 283 0.1759259 -0.2700618
Moved 1045.252 427.1156 298.5953 0.1553603 -0.2299503
Moved 1045.283 418 331.5 0.1342593 -0.145319
Moved 1045.314 409.7524 358.7427 0.1151676 -0.07525016
Moved 1045.344 401.6414 381.5033 0.09639223 -0.01670971
Moved 1045.375 393.485 398.5349 0.07751167 0.02709593
Moved 1045.406 388.3086 411.0742 0.06552915 0.05934719
Moved 1045.437 383.4967 422.0134 0.05439043 0.08748285
Moved 1045.467 379.7725 431.6826 0.04576961 0.1123524
Moved 1045.498 377.054 438.8919 0.03947695 0.1308947
Moved 1045.529 377 440.1559 0.03935188 0.1341459
Moved 1045.559 376 442 0.03703703 0.1388888
Moved 1045.59 374.5 442 0.03356477 0.1388888
Stationary 1045.621 374.5 442 0.03356477 0.1388888
Moved 1045.652 375 442 0.03472219 0.1388888
Stationary 1045.682 375 442 0.03472219 0.1388888
Stationary 1045.713 375 442 0.03472219 0.1388888
Stationary 1045.744 375 442 0.03472219 0.1388888
Moved 1045.775 389.5725 442 0.06845485 0.1388888
Moved 1045.805 401.0022 451.0021 0.09491245 0.1620424
Moved 1045.836 410.9028 460.9028 0.1178305 0.1875071
Moved 1045.867 418 469.5 0.1342593 0.2096193
Moved 1045.897 422.0844 480.3378 0.143714 0.2374941
Moved 1045.928 424 487.619 0.1481481 0.2562217
Moved 1045.959 425 494.0682 0.150463 0.272809
Moved 1045.99 425 498.8605 0.150463 0.2851351
Moved 1046.021 425 502.6282 0.150463 0.2948256
Moved 1046.051 425 504.3511 0.150463 0.2992568
Moved 1046.082 425 506.5 0.150463 0.3047839
Moved 1046.113 425 507.2177 0.150463 0.3066298
Moved 1046.143 425 509.209 0.150463 0.3117516
Moved 1046.174 425 510.5 0.150463 0.3150719
Stationary 1046.205 425 510.5 0.150463 0.3150719
Moved 1046.236 425 511.1771 0.150463 0.3168136
Moved 1046.266 425 512.1635 0.150463 0.3193504
Stationary 1046.297 425 512.1635 0.150463 0.3193504
Moved 1046.328 425 513.1771 0.150463 0.3219575
Stationary 1046.359 425 513.1771 0.150463 0.3219575
Expand 1046.359
Moved 1046.389 425 514.0494 0.150463 0.324201
Stationary 1046.42 425 514 0.150463 0.324074
Stationary 1046.451 425 514 0.150463 0.324074
Stationary 1046.481 425 514 0.150463 0.324074
Moved 1046.512 425 515.0851 0.150463 0.3268648
Stationary 1046.543 425 515.0851 0.150463 0.3268648
Stationary 1046.574 425 515.0851 0.150463 0.3268648
Stationary 1046.604 425 515.0851 0.150463 0.3268648
Stationary 1046.635 425 515.0851 0.150463 0.3268648
Moved 1046.666 425 516.0574 0.150463 0.3293656
Stationary 1046.697 425 516.0574 0.150463 0.3293656
Stationary 1046.727 425 516.0574 0.150463 0.3293656
Stationary 1046.758 425 516.0574 0.150463 0.3293656
Stationary 1046.789 425 516.0574 0.150463 0.3293656
Stationary 1046.82 425 516.0574 0.150463 0.3293656
Stationary 1046.85 425 516.0574 0.150463 0.3293656
Stationary 1046.881 425 516.0574 0.150463 0.3293656
Stationary 1046.912 425 516.0574 0.150463 0.3293656
Stationary 1046.943 425 516.0574 0.150463 0.3293656
Stationary 1046.973 425 516 0.150463 0.329218
Stationary 1047.004 425 516 0.150463 0.329218
Stationary 1047.035 425 516 0.150463 0.329218
Moved 1047.065 411.7788 516 0.1198584 0.329218
Moved 1047.096 395.5796 507.5797 0.08236021 0.3075607
Moved 1047.127 368.5579 498.9301 0.0198099 0.2853141
Moved 1047.158 344.9165 488.4583 -0.03491541 0.2583802
Moved 1047.188 315.1775 469.9158 -0.1037557 0.2106888
Moved 1047.219 292.805 452.4043 -0.1555439 0.1656488
Moved 1047.25 275.1021 438.4185 -0.1965229 0.1296771
Moved 1047.281 268.1101 433.1101 -0.2127081 0.1160239
Moved 1047.311 261.3184 428.6592 -0.2284296 0.104576
Moved 1047.342 257.9266 424.9266 -0.236281 0.09497564
Moved 1047.373 254.4097 423 -0.244422 0.09002049
Moved 1047.403 252.821 420.821 -0.2480995 0.08441607
Moved 1047.434 250.0993 420.0993 -0.2543998 0.08255985
Moved 1047.465 248.3787 419 -0.2583825 0.07973251
Moved 1047.496 248 417.8263 -0.2592593 0.07671368
Moved 1047.526 246.6748 418 -0.2623269 0.07716041
Moved 1047.557 245.9528 418 -0.2639983 0.07716041
Moved 1047.588 244.5 417 -0.2673611 0.0745884
Stationary 1047.619 244.5 417 -0.2673611 0.0745884
Moved 1047.649 244 415.8251 -0.2685185 0.07156658
Stationary 1047.68 244 416 -0.2685185 0.07201634
Ended 1047.711 244 416 -0.2685185 0.07201634
Accept 1047.772 7 need
Began 1048.94 463 346 0.2384259 -0.1080248
Stationary 1048.971 463 346 0.2384259 -0.1080248
Stationary 1049.002 463 346 0.2384259 -0.1080248
Stationary 1049.032 463 346 0.2384259 -0.1080248
Stationary 1049.063 463 346 0.2384259 -0.1080248
Stationary 1049.094 463 346 0.2384259 -0.1080248
Stationary 1049.125 463 346 0.2384259 -0.1080248
Stationary 1049.155 463 346 0.2384259 -0.1080248
Stationary 1049.186 463 346 0.2384259 -0.1080248
Stationary 1049.217 463 346 0.2384259 -0.1080248
Stationary 1049.248 463 346 0.2384259 -0.1080248
Stationary 1049.278 463 346 0.2384259 -0.1080248
Moved 1049.309 453.1812 327.9866 0.2156973 -0.1543556
Moved 1049.34 452.4748 319.4243 0.214062 -0.1763778
Moved 1049.37 445.0209 301.0626 0.1968076 -0.2236044
Moved 1049.401 436.5914 282.7742 0.1772949 -0.2706424
Moved 1049.432 433.7128 272.1383 0.1706314 -0.2979982
Moved 1049.463 430.6349 260.1748 0.1635069 -0.3287686
Moved 1049.493 428.9088 249.6354 0.1595112 -0.3558761
Moved 1049.524 429 245 0.1597223 -0.3677984
Moved 1049.555 428 238.3536 0.1574074 -0.3848929
Moved 1049.586 428 233.1268 0.1574074 -0.3983364
Moved 1049.616 428 229.3411 0.1574074 -0.4080734
Moved 1049.647 428 227.0417 0.1574074 -0.4139873
Moved 1049.678 428 226.5 0.1574074 -0.4153807
Moved 1049.709 428 227 0.1574074 -0.4140947
Moved 1049.739 438.2207 250.7723 0.1810664 -0.3529519
Moved 1049.77 449.1569 280.4184 0.2063817 -0.2767017
Moved 1049.801 464.4407 324.6017 0.2417608 -0.1630616
Moved 1049.832 471.9188 348.6752 0.2590713 -0.1011442
Moved 1049.862 480.7404 374.0609 0.2794915 -0.0358518
Moved 1049.893 487.9047 390.8094 0.2960756 0.00722575
Moved 1049.924 497.3802 407.4504 0.3180096 0.05002666
Moved 1049.954 503.8263 419.6525 0.3329312 0.08141074
Moved 1049.985 507.1365 430.5459 0.3405937 0.1094286
Moved 1050.016 511.1468 442.2936 0.3498768 0.1396439
Moved 1050.047 514.2827 452.1309 0.357136 0.1649455
Moved 1050.077 516.998 457.9961 0.3634214 0.180031
Moved 1050.108 518 464 0.3657407 0.1954732
Moved 1050.139 519 467.0216 0.3680556 0.2032448
Moved 1050.17 519 469.7327 0.3680556 0.2102179
Stationary 1050.2 519 470 0.3680556 0.2109053
Stationary 1050.231 519 470 0.3680556 0.2109053
Moved 1050.262 494.9302 444.3669 0.3123385 0.1449767
Moved 1050.293 471.6617 418.0772 0.2584762 0.077359
Moved 1050.323 456.9388 398.9081 0.2243953 0.02805592
Moved 1050.354 448.0346 387.7128 0.2037838 -0.0007387247
Moved 1050.385 438.567 376.4227 0.181868 -0.02977724
Moved 1050.415 431.3994 367.5326 0.1652765 -0.05264258
Moved 1050.446 425.812 359.218 0.1523426 -0.07402773
Moved 1050.477 423.0186 355.0373 0.1458765 -0.08478062
Moved 1050.508 420.2949 350.2949 0.1395714 -0.09697823
Moved 1050.538 417.5723 347.5723 0.1332692 -0.1039809
Moved 1050.569 416.5 345.5 0.130787 -0.1093108
Ended 1050.6 416.5 345.5 0.130787 -0.1093108
Candidates 1050.723 13 bug cuts via bus cis bid chris bud cia chief visa cod bugs
Began 1051.614 451 277 0.2106482 -0.2854939
Stationary 1051.645 451 277 0.2106482 -0.2854939
Moved 1051.676 451 292.3356 0.2106482 -0.2460505
Moved 1051.706 442.499 311.7546 0.1909698 -0.1961044
Moved 1051.737 437.6011 334.7925 0.1796321 -0.1368507
Moved 1051.768 431.7418 354.7747 0.1660689 -0.08545613
Moved 1051.798 428.1487 376.6612 0.1577517 -0.02916367
Moved 1051.829 425.831 391.1828 0.1523866 0.008186135
Moved 1051.86 422.0859 403.6563 0.1437174 0.04026802
Moved 1051.891 419.4319 416.9763 0.137574 0.07452752
Moved 1051.922 416.7068 430.7594 0.1312656 0.1099778
Moved 1051.952 414.2939 440.8243 0.1256804 0.135865
Moved 1051.983 413 450.7453 0.1226852 0.1613819
Moved 1052.014 410.8433 456.47 0.1176929 0.176106
Moved 1052.044 409.1202 461.7596 0.1137042 0.1897107
Moved 1052.075 409 465.5164 0.113426 0.1993735
Moved 1052.106 407.0186 469.9629 0.1088393 0.2108098
Moved 1052.137 406 472.7037 0.1064815 0.2178593
Moved 1052.167 404.5685 476.4315 0.1031679 0.2274471
Moved 1052.198 404 478.8642 0.1018518 0.2337041
Moved 1052.229 403 481.592 0.09953707 0.24072
Moved 1052.26 402 484.3057 0.09722222 0.2476996
Moved 1052.29 400.213 486.787 0.09308566 0.2540817
Moved 1052.321 398.5517 489.4482 0.08924007 0.2609265
Moved 1052.352 397.8283 492.1718 0.08756548 0.2679314
Moved 1052.382 397.1012 493.8987 0.08588245 0.2723732
Moved 1052.413 397 495.1159 0.0856481 0.2755038
Moved 1052.444 395.9991 496 0.08333117 0.2777777
Moved 1052.475 396 498 0.08333336 0.2829217
Moved 1052.505 395 499.4432 0.08101851 0.2866338
Stationary 1052.536 395 499 0.08101851 0.2854938
Expand 1052.536
Moved 1052.567 395 500.2176 0.08101851 0.2886254
Moved 1052.598 393.6874 501.3126 0.07798005 0.2914419
Stationary 1052.628 394 501 0.07870366 0.2906378
Moved 1052.659 394 502.4221 0.07870366 0.2942954
Stationary 1052.69 394 502 0.07870366 0.2932098
Stationary 1052.721 394 502 0.07870366 0.2932098
Moved 1052.751 394 503.2967 0.07870366 0.2965449
Stationary 1052.782 394 503 0.07870366 0.2957818
Moved 1052.813 393 503 0.07638891 0.2957818
Stationary 1052.844 393 503 0.07638891 0.2957818
Stationary 1052.874 393 503 0.07638891 0.2957818
Moved 1052.905 393 504.2998 0.07638891 0.299125
Stationary 1052.936 393 504.2998 0.07638891 0.299125
Stationary 1052.966 393 504 0.07638891 0.2983539
Stationary 1052.997 393 504 0.07638891 0.2983539
Stationary 1053.028 393 504 0.07638891 0.2983539
Stationary 1053.059 393 504 0.07638891 0.2983539
Stationary 1053.089 393 504 0.07638891 0.2983539
Stationary 1053.12 393 504 0.07638891 0.2983539
Stationary 1053.151 393 504 0.07638891 0.2983539
Stationary 1053.182 393 504 0.07638891 0.2983539
Stationary 1053.212 393 504 0.07638891 0.2983539
Stationary 1053.243 393 504 0.07638891 0.2983539
Stationary 1053.274 393 504 0.07638891 0.2983539
Stationary 1053.304 393 504 0.07638891 0.2983539
Stationary 1053.335 393 504 0.07638891 0.2983539
Stationary 1053.366 393 504 0.07638891 0.2983539
Stationary 1053.397 393 504 0.07638891 0.2983539
Stationary 1053.427 393 504 0.07638891 0.2983539
Stationary 1053.458 393 504 0.07638891 0.2983539
Stationary 1053.489 393 504 0.07638891 0.2983539
Stationary 1053.52 393 504 0.07638891 0.2983539
Moved 1053.55 393 497 0.07638891 0.2803498
Moved 1053.581 401 494.4592 0.09490739 0.2738146
Moved 1053.612 403.2667 492.7333 0.1001543 0.2693758
Moved 1053.643 405.9872 491.0128 0.1064518 0.2649505
Moved 1053.673 407.7072 489 0.1104333 0.2597736
Moved 1053.704 409.1203 486.8798 0.1137043 0.2543203
Moved 1053.735 410.8448 486 0.1176963 0.2520575
Moved 1053.766 412 484 0.1203704 0.2469135
Moved 1053.796 413 482.7129 0.1226852 0.2436031
Moved 1053.827 414.6738 482 0.1265597 0.2417695
Moved 1053.858 415 480.9694 0.1273148 0.2391188
Moved 1053.888 417.1141 480 0.1322086 0.2366254
Moved 1053.919 417.6453 478.3547 0.1334381 0.2323937
Moved 1053.95 418 478 0.1342593 0.2314814
Moved 1053.981 419.5 476.5 0.1377314 0.2276234
Moved 1054.011 420 475 0.1388889 0.2237653
Moved 1054.042 421 473.916 0.1412037 0.2209771
Moved 1054.073 421 472.6462 0.1412037 0.2177115
Moved 1054.104 421 471.9038 0.1412037 0.2158018
Moved 1054.134 421 469.5 0.1412037 0.2096193
Moved 1054.165 421 467.3533 0.1412037 0.204098
Moved 1054.196 421 465.9938 0.1412037 0.2006012
Moved 1054.226 421 462.9098 0.1412037 0.1926691
Moved 1054.257 421 458.3822 0.1412037 0.1810241
Moved 1054.288 421 454.5538 0.1412037 0.1711775
Moved 1054.319 421 450.1046 0.1412037 0.1597339
Moved 1054.349 423.3326 445.3337 0.1466031 0.1474633
Moved 1054.38 428.7818 440.6091 0.159217 0.1353115
Moved 1054.411 433.5547 436.4453 0.1702654 0.1246021
Moved 1054.442 440.4992 432.5002 0.1863408 0.1144553
Moved 1054.472 443.4429 429.7786 0.1931549 0.1074551
Moved 1054.503 446.4654 427.2673 0.2001514 0.100996
Moved 1054.534 448.3814 424.6185 0.2045867 0.09418338
Moved 1054.565 451.0978 422.9022 0.2108745 0.08976901
Moved 1054.595 452.4548 421.5452 0.2140158 0.08627875
Moved 1054.626 454.0949 419.9052 0.2178122 0.08206053
Moved 1054.657 454 417.857 0.2175926 0.07679256
Moved 1054.688 454 417.3415 0.2175926 0.07546675
Moved 1054.718 454 414.6168 0.2175926 0.06845882
Moved 1054.749 454 410.4929 0.2175926 0.05785192
Moved 1054.78 454 405.0314 0.2175926 0.04380485
Moved 1054.81 444.5895 397.3842 0.195809 0.02413628
Moved 1054.841 439.1544 390.1544 0.1832279 0.005541122
Moved 1054.872 434.326 384.3259 0.1720508 -0.009449813
Moved 1054.903 427.8908 373.8362 0.1571547 -0.03642942
Moved 1054.933 419.6655 362.8873 0.1381145 -0.06459028
Moved 1054.964 414.0123 353.0247 0.1250285 -0.08995716
Moved 1054.995 410.1145 346.3434 0.1160057 -0.1071416
Moved 1055.026 405.3938 338.1813 0.1050782 -0.1281345
Moved 1055.056 402.6693 330.0078 0.09877145 -0.1491571
Moved 1055.087 398.8805 320.6414 0.09000102 -0.1732475
Moved 1055.118 397.5081 316.5245 0.08682439 -0.1838363
Moved 1055.149 397 312.7967 0.0856481 -0.1934241
Moved 1055.179 395.0698 308.0698 0.08118004 -0.2055819
