that is a very nasty cut
Moved 2671.214 265.6358 497.3632 -0.2184357 0.2812838
Moved 2671.245 280.7043 509.7043 -0.1835549 0.3130253
Moved 2671.275 297.7636 519.722 -0.1440658 0.3387913
Moved 2671.306 317.8564 531.2037 -0.09755453 0.3683222
Moved 2671.337 339.4369 544.1481 -0.04759977 0.4016153
Moved 2671.367 359.2628 552.8486 -0.001706431 0.4239932
Moved 2671.398 374.7049 560.5683 0.03403902 0.4438485
Moved 2671.429 385.3068 563.6534 0.05858044 0.4517833
Moved 2671.46 400.5627 566 0.09389519 0.4578188
Ended 2671.49 412 566 0.1203704 0.4578188
Candidates 2671.583 13 that what they ebay thai user friday today tuesday every trust grocery theater
Began 2672.167 383 389 0.05324075 0.002572016
Stationary 2672.198 383 389 0.05324075 0.002572016
Moved 2672.228 376 404.7776 0.03703703 0.04315223
Moved 2672.259 376 432.4966 0.03703703 0.1144458
Moved 2672.29 403.408 475.2304 0.1004815 0.224358
Moved 2672.32 431.2816 506.2817 0.1650038 0.3042223
Moved 2672.351 456.4688 530.7852 0.2233074 0.3672459
Moved 2672.382 476.0321 548.7781 0.2685927 0.4135237
Moved 2672.413 489.4432 558.2216 0.2996371 0.4378128
Moved 2672.443 495.9565 563.9565 0.3147141 0.4525629
Moved 2672.474 498.6354 565.6354 0.3209152 0.456881
Moved 2672.505 499 566 0.3217593 0.4578188
Stationary 2672.536 499 566 0.3217593 0.4578188
Stationary 2672.566 499 566 0.3217593 0.4578188
Moved 2672.597 480.1823 554.4549 0.2781999 0.4281246
Moved 2672.628 462 544.5 0.2361111 0.4025204
Moved 2672.658 444.6824 535.8412 0.196024 0.3802499
Moved 2672.689 425.1808 522.9604 0.1508816 0.3471204
Moved 2672.72 408.3798 508.9855 0.1119902 0.3111767
Moved 2672.751 390.2712 494.9467 0.07007222 0.2750686
Moved 2672.781 374.25 482.8 0.0329861 0.243827
Moved 2672.812 361.7232 472.7693 0.003988942 0.2180281
Moved 2672.843 343.3276 454.3276 -0.03859351 0.1705955
Moved 2672.874 325.1707 441.7805 -0.08062348 0.1383242
Moved 2672.904 308.9733 428.6444 -0.1181174 0.104538
Moved 2672.935 294.7505 417.0004 -0.1510406 0.07458934
Moved 2672.966 282.5221 407.761 -0.179347 0.05082566
Moved 2672.997 272.0492 400.0246 -0.2035898 0.03092742
Moved 2673.027 263.0646 394.7097 -0.2243875 0.01725742
Moved 2673.058 253.8033 390.6011 -0.2458258 0.006689966
Moved 2673.089 248.7289 389 -0.2575721 0.002572016
Moved 2673.12 247 387.8469 -0.2615741 -0.0003938321
Ended 2673.15 247 387.8469 -0.2615741 -0.0003938321
Accept 2673.242 0 that
Candidates 2673.242 13 is toys its us his fits tours types gus guys tips this roots
Began 2674.318 419 456 0.1365741 0.174897
Stationary 2674.349 419 456 0.1365741 0.174897
Moved 2674.38 399.5885 456 0.09164005 0.174897
Moved 2674.411 378.8902 456 0.04372736 0.174897
Moved 2674.441 359.0866 456 -0.002114326 0.174897
Moved 2674.472 338.9792 448.4256 -0.04865919 0.1554155
Moved 2674.503 323.7522 445.5504 -0.083907 0.1480206
Moved 2674.533 312.1006 443.0251 -0.1108781 0.1415255
Moved 2674.564 297.658 440.1645 -0.1443102 0.1341679
Moved 2674.595 285.8704 437.2901 -0.1715964 0.1267749
Moved 2674.626 276.842 434.421 -0.1924953 0.1193955
Moved 2674.656 270.7038 432.8519 -0.2067042 0.1153597
Moved 2674.687 265.98 432 -0.2176389 0.1131687
Moved 2674.718 264 432 -0.2222222 0.1131687
Moved 2674.749 262.6758 432 -0.2252875 0.1131687
Ended 2674.779 263 432 -0.2245371 0.1131687
Accept 2674.872 0 is
Candidates 2674.872 13 a as sa ga ss aaa sd s da faa aa fda ads
Began 2675.517 407 486 0.1087963 0.2520575
Stationary 2675.548 407 486 0.1087963 0.2520575
Stationary 2675.579 407 486 0.1087963 0.2520575
Moved 2675.609 392.5 474.5 0.07523149 0.2224794
Moved 2675.64 380.1462 458.7193 0.04663477 0.1818911
Moved 2675.671 366.5424 440.2678 0.01514445 0.1344337
Moved 2675.701 349.2209 405.4788 -0.0249515 0.04495558
Moved 2675.732 337.9615 373.3749 -0.05101507 -0.03761613
Moved 2675.763 329.8415 340.3661 -0.0698113 -0.1225152
Moved 2675.794 326.7482 318.2374 -0.07697175 -0.1794306
Moved 2675.824 325 308.7451 -0.08101851 -0.2038449
Moved 2675.855 325 305.3565 -0.08101851 -0.2125604
Moved 2675.886 325 304 -0.08101851 -0.2160494
Moved 2675.917 322.6183 304 -0.08653159 -0.2160494
Moved 2675.948 312.1349 328.6627 -0.1107988 -0.1526165
Moved 2675.978 300.5232 360.2561 -0.1376779 -0.07135776
Moved 2676.009 291.9052 398.7755 -0.1576268 0.02771476
Moved 2676.04 284.3062 439.7754 -0.1752172 0.1331671
Moved 2676.07 277.7079 480.4607 -0.1904911 0.2378104
Moved 2676.101 273.0306 520.5402 -0.201318 0.3408956
Moved 2676.132 272 553.4324 -0.2037037 0.4254947
Moved 2676.163 272 580.5 -0.2037037 0.4951131
Moved 2676.193 271 598.0408 -0.2060186 0.5402282
Moved 2676.224 269 612.3327 -0.2106481 0.5769873
Moved 2676.255 269 621.855 -0.2106481 0.6014788
Moved 2676.286 269 626.3796 -0.2106481 0.6131162
Moved 2676.316 269 629.363 -0.2106481 0.6207895
Stationary 2676.347 269 629 -0.2106481 0.6198559
Moved 2676.378 276.2524 629 -0.1938602 0.6198559
Moved 2676.408 282.2437 629 -0.1799914 0.6198559
Moved 2676.439 288.9964 629 -0.1643602 0.6198559
Moved 2676.47 299.481 629 -0.1400902 0.6198559
Moved 2676.501 308.7975 629 -0.1185243 0.6198559
Moved 2676.531 319.4107 629 -0.09395679 0.6198559
Moved 2676.562 329.0316 624.2596 -0.07168621 0.6076636
Moved 2676.593 339.1819 620.4545 -0.04819001 0.5978768
Moved 2676.624 350.3895 617.9221 -0.02224649 0.5913634
Moved 2676.655 365.692 616.0513 0.013176 0.5865517
Moved 2676.685 379.2961 615.176 0.04466703 0.5843002
Moved 2676.716 388.5 615 0.06597221 0.5838476
Moved 2676.747 397.3772 615 0.08652139 0.5838476
Moved 2676.777 404.1432 612.9284 0.1021834 0.5785194
Ended 2676.808 408.5 611.5 0.1122685 0.5748456
Accept 2676.9 0 a
Candidates 2676.9 13 car career very cat carey vary case carry care cast carr vast scary
Began 2677.853 374 368 0.03240744 -0.05144041
Moved 2677.884 374 377.9067 0.03240744 -0.02596019
Moved 2677.915 374 393.319 0.03240744 0.01368044
Moved 2677.946 366 412.855 0.01388888 0.06392738
Moved 2677.976 365 435.4422 0.01157403 0.122022
Moved 2678.007 365 457.1999 0.01157403 0.1779832
Moved 2678.038 365 485.171 0.01157403 0.2499254
Moved 2678.068 369.5776 506.8855 0.02217044 0.3057754
Moved 2678.099 377.2098 527.2261 0.03983756 0.3580918
Moved 2678.13 384.8199 546.9131 0.05745341 0.4087269
Moved 2678.161 390.2771 561.6927 0.07008592 0.4467405
Moved 2678.191 395.4116 573.8231 0.08197119 0.47794
Moved 2678.222 402.1548 585.3097 0.09758064 0.5074837
Moved 2678.253 406.9072 595.3608 0.1085814 0.5333353
Moved 2678.283 411.6206 603.9308 0.1194921 0.5553776
Moved 2678.314 414.8536 609.7073 0.126976 0.5702346
Moved 2678.345 418.7264 614.4528 0.1359407 0.5824401
Moved 2678.376 421.5992 618.1983 0.1425906 0.5920737
Moved 2678.406 425.1548 621.0774 0.1508214 0.5994788
Moved 2678.437 428.975 624.975 0.1596644 0.6095034
Moved 2678.468 431.8484 626 0.1663158 0.6121398
Moved 2678.499 436.186 626 0.1763564 0.6121398
Ended 2678.53 437 626 0.1782407 0.6121398
Accept 2678.591 2 very
Began 2679.267 383 497 0.05324075 0.2803498
Stationary 2679.298 383 497 0.05324075 0.2803498
Stationary 2679.329 383 497 0.05324075 0.2803498
Moved 2679.359 366.7431 471.1007 0.01560897 0.2137363
Moved 2679.39 367 463.658 0.01620372 0.1945936
Moved 2679.421 367 448.845 0.01620372 0.1564943
Moved 2679.452 367 434.1569 0.01620372 0.1187162
Moved 2679.482 381.5023 418.871 0.04977375 0.07940076
Moved 2679.513 391.2418 402.2637 0.07231891 0.03668648
Moved 2679.544 401.851 387.915 0.09687722 -0.0002185602
Moved 2679.574 409.9819 376.5272 0.1156989 -0.02950841
Moved 2679.605 415.0274 365.9178 0.1273782 -0.05679566
Moved 2679.636 418.891 357.327 0.1363218 -0.07889155
Moved 2679.667 420 351.4662 0.1388889 -0.09396541
Moved 2679.698 420 347.6173 0.1388889 -0.103865
Moved 2679.728 420 343.8665 0.1388889 -0.1135122
Moved 2679.759 420 340.9942 0.1388889 -0.1208998
Moved 2679.79 412.0605 339 0.1205104 -0.1260288
Moved 2679.821 393.127 339 0.07668276 -0.1260288
Moved 2679.851 376.5051 354.897 0.03820618 -0.08514161
Moved 2679.882 365.4937 363.5063 0.01271705 -0.06299831
Moved 2679.913 355.9313 371.0687 -0.00941828 -0.04354759
Moved 2679.943 343.2059 384.3529 -0.03887524 -0.009380426
Moved 2679.974 331.271 396.729 -0.06650234 0.0224511
Moved 2680.005 320.4938 406.205 -0.09144962 0.04682333
Moved 2680.036 307.7831 418.2169 -0.1208724 0.07771821
Moved 2680.066 288.054 438.946 -0.1665417 0.1310339
Moved 2680.097 266.7205 461.6681 -0.2159247 0.1894754
Moved 2680.128 249.139 478.3842 -0.2566227 0.2324695
Moved 2680.159 236.9147 490.064 -0.2849196 0.2625102
Moved 2680.189 228.2241 498.7759 -0.3050368 0.2849173
Moved 2680.22 222.4723 504.7639 -0.3183511 0.3003185
Moved 2680.251 218.6185 508.1907 -0.3272719 0.3091324
Moved 2680.281 216.8669 512.2662 -0.3313267 0.3196147
Moved 2680.312 215.0018 513.9982 -0.335644 0.3240694
Moved 2680.343 215 515.5 -0.3356481 0.327932
Moved 2680.374 215 516.5 -0.3356481 0.3305041
Moved 2680.405 224.1009 517.1376 -0.3145813 0.3321441
Moved 2680.435 229.2945 519.1473 -0.3025589 0.3373128
Moved 2680.466 232.7534 520.7534 -0.2945523 0.3414439
Moved 2680.497 236 522.539 -0.287037 0.3460364
Moved 2680.527 237 524.4032 -0.2847222 0.3508312
Moved 2680.558 238.3739 525.374 -0.2815418 0.353328
Moved 2680.589 238 526.3549 -0.2824074 0.3558509
Moved 2680.62 239 526 -0.2800926 0.3549381
Moved 2680.65 241 526 -0.275463 0.3549381
Moved 2680.681 243.4542 526 -0.269782 0.3549381
Moved 2680.712 245.9862 526 -0.2639209 0.3549381
Moved 2680.743 248.5 526 -0.2581019 0.3549381
Moved 2680.773 250.7232 526 -0.2529556 0.3549381
Moved 2680.804 252.0942 526 -0.249782 0.3549381
Moved 2680.835 255.0883 526 -0.242851 0.3549381
Moved 2680.865 258.9136 526 -0.2339962 0.3549381
Moved 2680.896 264.483 526 -0.2211041 0.3549381
Moved 2680.927 270.7425 526 -0.2066146 0.3549381
Moved 2680.958 276.2408 526 -0.193887 0.3549381
Moved 2680.989 280.1039 526 -0.1849447 0.3549381
Moved 2681.019 281 526 -0.1828704 0.3549381
Moved 2681.05 282.0672 526 -0.1804001 0.3549381
Stationary 2681.081 282 526 -0.1805555 0.3549381
Moved 2681.112 283 526 -0.1782407 0.3549381
Moved 2681.142 284.8118 526.8118 -0.1740468 0.357026
Moved 2681.173 289.3514 535.7029 -0.1635384 0.3798942
Moved 2681.204 296.619 549.1587 -0.1467152 0.4145027
Moved 2681.234 307.6311 563.0389 -0.1212244 0.4502028
Moved 2681.265 316.7704 574.713 -0.1000685 0.4802288
Moved 2681.296 330.0793 588.8952 -0.06926084 0.5167056
Moved 2681.327 342.0318 600.0318 -0.04159306 0.5453492
Moved 2681.357 350.5215 607.3911 -0.02194107 0.5642775
Moved 2681.388 359.1434 613.0478 -0.001982798 0.5788265
Moved 2681.419 365.846 617.923 0.01353234 0.5913656
Moved 2681.45 372.5777 620.7889 0.02911508 0.5987368
Moved 2681.48 378.6715 624.6715 0.04322111 0.6087229
Moved 2681.511 385.4018 627.2009 0.05880038 0.6152284
Moved 2681.542 391.0713 630 0.07192433 0.6224279
Moved 2681.573 395.3915 632.6957 0.0819248 0.6293614
Moved 2681.603 399.9198 635.4599 0.09240696 0.6364709
Moved 2681.634 407.6509 636 0.110303 0.6378599
Moved 2681.665 417.5997 637 0.1333327 0.6404321
Moved 2681.696 426.3054 637 0.1534847 0.6404321
Moved 2681.726 436.2789 637 0.1765715 0.6404321
Moved 2681.757 443.0152 627.9848 0.1921649 0.6172448
Moved 2681.788 448.7789 624.6105 0.2055067 0.608566
Moved 2681.818 456.6711 619.1973 0.2237758 0.5946432
Ended 2681.849 459.5 617.5 0.2303241 0.5902777
Candidates 2681.941 13 bay nasty may very vary barry battery bath vast nato bat carry mary
Began 2682.679 360 422 0 0.08744851
Stationary 2682.71 360 422 0 0.08744851
Moved 2682.74 360 438.3956 0 0.1296183
Moved 2682.771 343.5432 461.2049 -0.03809442 0.1882841
Moved 2682.802 323.3358 493.7737 -0.08487095 0.2720517
Moved 2682.833 304.1355 523.2967 -0.1293159 0.3479853
Moved 2682.864 279.4595 558.8108 -0.1864364 0.4393281
Moved 2682.894 272.7764 568.8912 -0.2019064 0.4652551
Moved 2682.925 265.15 584.7 -0.2195602 0.5059156
Moved 2682.956 261.7016 596.1935 -0.2275426 0.5354771
Moved 2682.987 259.1435 606.426 -0.2334641 0.5617952
Moved 2683.017 258 614.3582 -0.2361111 0.582197
Moved 2683.048 258 619.5508 -0.2361111 0.5955525
Moved 2683.079 258 624.8334 -0.2361111 0.6091392
Moved 2683.109 258 626.9747 -0.2361111 0.6146468
Moved 2683.14 258 629.8427 -0.2361111 0.6220233
Moved 2683.171 258 631.2775 -0.2361111 0.6257137
Moved 2683.202 258 632 -0.2361111 0.6275719
Moved 2683.232 258 634.1199 -0.2361111 0.6330243
Moved 2683.263 258 636.5 -0.2361111 0.639146
Moved 2683.294 265.8604 640.7208 -0.2179158 0.6500018
Moved 2683.325 269.2648 644.5296 -0.2100352 0.6597981
Moved 2683.355 274.4732 649.4733 -0.1979786 0.6725134
Moved 2683.386 277.1017 655.2033 -0.1918943 0.6872512
Moved 2683.417 278.9798 659.9595 -0.1875469 0.6994843
Ended 2683.448 280.0726 662.1452 -0.1850172 0.705106
Expand 2683.478
Accept 2683.571 1 nasty
Began 2684.001 343 448 -0.03935183 0.1543209
Stationary 2684.031 343 448 -0.03935183 0.1543209
Stationary 2684.062 343 448 -0.03935183 0.1543209
Moved 2684.093 343 441.6353 -0.03935183 0.1379507
Moved 2684.124 343 432.341 -0.03935183 0.1140457
Moved 2684.155 332.6855 420.371 -0.06322806 0.08325863
Moved 2684.185 321.1277 405.1532 -0.0899823 0.04411827
Moved 2684.216 310.5844 388.8766 -0.1143879 0.002254478
Moved 2684.247 305.1731 375.5194 -0.1269141 -0.03210036
Moved 2684.278 301.7052 364.8208 -0.1349417 -0.05961736
Moved 2684.308 301 357.5221 -0.1365741 -0.07838975
Moved 2684.339 301 350.6885 -0.1365741 -0.09596569
Moved 2684.37 300.4333 343.2997 -0.137886 -0.1149698
Moved 2684.4 300 336.1141 -0.1388889 -0.1334514
Moved 2684.431 300 327.3875 -0.1388889 -0.1558965
Moved 2684.462 299 320.5525 -0.1412037 -0.1734762
Moved 2684.493 297.3139 311.9417 -0.1451067 -0.1956234
Moved 2684.523 294.4413 303.3241 -0.1517562 -0.2177879
Moved 2684.554 291.5761 296.1523 -0.1583886 -0.236234
Moved 2684.585 289.0308 292.0615 -0.1642806 -0.2467553
Moved 2684.616 287 288.1613 -0.1689815 -0.2567871
Moved 2684.646 285.2906 286 -0.1729383 -0.2623458
Stationary 2684.677 285 286 -0.1736111 -0.2623458
Stationary 2684.708 285 286 -0.1736111 -0.2623458
Moved 2684.739 291.8003 299.9144 -0.1578698 -0.2265575
Moved 2684.769 303.9372 330.8535 -0.129775 -0.1469819
Moved 2684.8 322.7542 371.5084 -0.08621717 -0.04241684
Moved 2684.831 348.1062 416.7912 -0.02753188 0.07405136
Moved 2684.862 361.2489 439.0816 0.002891024 0.1313827
Moved 2684.892 381.267 468.7719 0.04922917 0.2077465
Moved 2684.923 399.6914 494.7679 0.09187817 0.2746088
Moved 2684.954 413.6341 513.0426 0.124153 0.3216116
Moved 2684.984 426.1255 528.4068 0.1530682 0.3611285
Moved 2685.015 436.1357 539.9197 0.1762401 0.3907398
Moved 2685.046 445.9249 553.5665 0.1989001 0.4258396
Moved 2685.077 453.0391 564.5587 0.2153683 0.4541116
Moved 2685.107 458.7797 573.1696 0.2286567 0.4762593
Moved 2685.138 461.9341 579.8681 0.2359585 0.4934878
Moved 2685.169 464.81 585.4299 0.2426156 0.5077928
Moved 2685.2 466.6761 589.6761 0.2469355 0.5187142
Moved 2685.23 468 593.627 0.25 0.5288758
Moved 2685.261 468 595.0615 0.25 0.5325655
Moved 2685.292 468 597.9368 0.25 0.5399609
Moved 2685.323 468 599.3734 0.25 0.5436558
Moved 2685.353 453.0799 600.384 0.2154627 0.5462551
Moved 2685.384 439.7149 601 0.1845253 0.5478393
Moved 2685.415 420.778 601 0.1406898 0.5478393
Moved 2685.446 407.4184 601 0.1097647 0.5478393
Moved 2685.476 395.158 594.2764 0.08138419 0.5305462
Moved 2685.507 383.6731 590.3365 0.05479882 0.5204127
Moved 2685.538 377.9595 588.7399 0.04157295 0.5163061
Moved 2685.569 369.7113 585.2371 0.02247989 0.507297
Moved 2685.599 361.7299 582.3649 0.004004439 0.4999097
Moved 2685.63 354.1323 579.0662 -0.01358266 0.4914252
Moved 2685.661 352.6277 577.6277 -0.01706541 0.4877256
Moved 2685.691 350.0883 577 -0.02294376 0.4861111
Moved 2685.722 347.5 576 -0.02893518 0.483539
Moved 2685.753 347 574.5 -0.0300926 0.479681
Moved 2685.784 347 575 -0.0300926 0.480967
Ended 2685.814 374 587 0.03240744 0.5118312
Candidates 2685.907 13 city court cut copy but buy bit by scott not co boy cio
Began 2686.614 333 395 -0.06249999 0.01800408
Stationary 2686.644 333 395 -0.06249999 0.01800408
Moved 2686.675 333 415.9355 -0.06249999 0.07185045
Moved 2686.706 342.5875 436.0375 -0.04030665 0.1235532
Moved 2686.737 350.2769 457.405 -0.02250726 0.1785107
Moved 2686.767 364.9097 492.8193 0.01136502 0.269597
Moved 2686.798 373.7933 509.9888 0.03192892 0.3137572
Moved 2686.829 376.5452 516.6356 0.03829906 0.3308527
Moved 2686.86 383.6864 529.2485 0.05482962 0.3632935
Moved 2686.89 391.3019 540.7358 0.07245809 0.392839
Moved 2686.921 395.6076 548.9114 0.08242498 0.4138666
Moved 2686.952 398.799 555.598 0.08981248 0.4310648
Moved 2686.982 400.6702 561.3405 0.09414404 0.4458344
Moved 2687.013 403.5423 567.0846 0.1007924 0.4606084
Moved 2687.044 406.4159 572.8318 0.1074442 0.4753903
Moved 2687.075 408.9648 575.9648 0.1133443 0.4834484
Moved 2687.105 410 578.8356 0.1157407 0.4908323
Moved 2687.136 412.7038 581.7039 0.1219996 0.4982094
Moved 2687.167 414 584.1576 0.125 0.5045205
Moved 2687.198 421.2764 588.0922 0.1418436 0.5146402
Moved 2687.229 429.8401 590.96 0.161667 0.5220163
Ended 2687.259 438.4077 593.8026 0.1814992 0.5293275
Accept 2687.351 2 cut
Began 2687.843 264 443 -0.2222222 0.1414608
Stationary 2687.874 264 443 -0.2222222 0.1414608
Moved 2687.905 285.0639 443 -0.1734631 0.1414608
Moved 2687.935 331.9094 452.9547 -0.06502454 0.1670645
Moved 2687.966 396.7198 474.051 0.08499949 0.2213245
Moved 2687.997 456.445 487.965 0.2232523 0.2571115
Moved 2688.028 533.7697 503.1358 0.4022447 0.2961311
Moved 2688.058 610.722 512.8129 0.580375 0.3210207
Moved 2688.089 644.352 513 0.6582223 0.321502
Moved 2688.12 668.1627 514 0.7133395 0.324074
Ended 2688.15 675.8748 514 0.7311915 0.324074
PhraseEnd 2688.212
