in sharp contrast to your words
Moved 3213.17 174.1648 351.2308 -0.4301741 -0.09457113
Moved 3213.201 159.9185 354 -0.4631516 -0.08744855
Moved 3213.232 150.9225 355.0194 -0.4839758 -0.0848267
Moved 3213.263 144.2577 356.8712 -0.4994035 -0.08006398
Moved 3213.293 144 364.3185 -0.5000001 -0.06090933
Moved 3213.324 155.8663 381.5513 -0.4725318 -0.01658624
Moved 3213.355 179.287 407.1157 -0.4183172 0.04916575
Moved 3213.385 217 438.5 -0.3310185 0.1298867
Moved 3213.416 234.8808 452.9149 -0.2896277 0.166962
Moved 3213.447 256.1968 465.9696 -0.2402852 0.2005391
Moved 3213.478 277.9398 477.9699 -0.1899541 0.231404
Moved 3213.509 302.5242 490.7621 -0.1330458 0.2643058
Moved 3213.539 317.7895 498.3947 -0.0977096 0.2839369
Moved 3213.57 326.3382 501.446 -0.07792085 0.291785
Moved 3213.601 333.3958 504 -0.06158382 0.2983539
Moved 3213.631 341.4944 506 -0.04283716 0.3034978
Moved 3213.662 354.8423 506 -0.01193916 0.3034978
Moved 3213.693 382.153 506 0.05128016 0.3034978
Moved 3213.724 425.1631 506 0.1508404 0.3034978
Moved 3213.754 462.1055 506 0.2363553 0.3034978
Moved 3213.785 489.201 506 0.2990763 0.3034978
Moved 3213.816 511.0038 508 0.3495457 0.3086419
Moved 3213.847 532.5 508 0.3993056 0.3086419
Moved 3213.877 544.9287 508 0.4280757 0.3086419
Moved 3213.908 553.4697 508 0.4478466 0.3086419
Moved 3213.939 558.9872 508 0.4606184 0.3086419
Moved 3213.969 562.9347 508 0.4697562 0.3086419
Moved 3214 567 508 0.4791667 0.3086419
Moved 3214.031 568.4301 501 0.4824772 0.2906378
Ended 3214.062 569.5 501 0.4849537 0.2906378
Accept 3214.123 0 in
Candidates 3214.123 13 sharp snap shall nato ceo nap map crap jail veto gao mao mail
Began 3215.137 238 221 -0.2824074 -0.4295268
Stationary 3215.168 238 221 -0.2824074 -0.4295268
Stationary 3215.199 238 221 -0.2824074 -0.4295268
Moved 3215.229 249.5761 221 -0.2556108 -0.4295268
Moved 3215.26 254.4525 221 -0.244323 -0.4295268
Moved 3215.291 261.4454 221 -0.2281357 -0.4295268
Moved 3215.322 289.097 241.097 -0.1641273 -0.3778369
Moved 3215.352 314.0275 268.2168 -0.1064178 -0.3080844
Moved 3215.383 341.9135 310.2617 -0.0418668 -0.1999444
Moved 3215.414 370.5761 353.006 0.02448181 -0.09000526
Moved 3215.445 398.029 384.9211 0.08803 -0.007919107
Moved 3215.475 417.0968 406.621 0.1321684 0.0478934
Moved 3215.506 446.1642 436.397 0.1994541 0.1244778
Moved 3215.537 463.0696 453.2026 0.2385872 0.1677021
Moved 3215.567 478.1614 467.7936 0.2735218 0.2052305
Moved 3215.598 492.4647 483.5311 0.3066311 0.2457074
Moved 3215.629 503.4825 494.3099 0.3321353 0.2734308
Moved 3215.66 510.5857 502.1714 0.3485781 0.2936507
Moved 3215.69 514.3458 505.3458 0.357282 0.3018153
Moved 3215.721 515 506.817 0.3587963 0.305599
Moved 3215.752 516.1965 507 0.361566 0.3060699
Stationary 3215.782 516 507 0.3611111 0.3060699
Moved 3215.813 501.0572 487.5858 0.3265213 0.2561363
Moved 3215.844 484.5 460.5 0.2881944 0.1864711
Moved 3215.875 466.0599 425.8427 0.2455091 0.09733188
Moved 3215.906 439.5692 371.0905 0.1841879 -0.04349155
Moved 3215.936 426.3145 341.9548 0.1535058 -0.118429
Moved 3215.967 419.7797 313.2378 0.138379 -0.1922897
Moved 3215.998 417 289.1506 0.1319444 -0.2542424
Moved 3216.028 416 272.5467 0.1296297 -0.2969479
Moved 3216.059 416 262.0361 0.1296297 -0.3239812
Moved 3216.09 416 255.3398 0.1296297 -0.3412042
Moved 3216.121 416 254.2852 0.1296297 -0.3439167
Moved 3216.151 416 251.8156 0.1296297 -0.3502687
Moved 3216.182 415 250.1223 0.1273148 -0.3546237
Moved 3216.213 415 248.6875 0.1273148 -0.3583141
Moved 3216.244 413.9965 247.9965 0.1249919 -0.3600915
Moved 3216.274 411.1156 247.1156 0.1183231 -0.3623571
Moved 3216.305 407.7689 247 0.1105762 -0.3626543
Moved 3216.336 400.8812 247 0.09463242 -0.3626543
Moved 3216.366 390.6109 259.3891 0.0708586 -0.3307894
Moved 3216.397 378.085 268.7964 0.04186342 -0.3065935
Moved 3216.428 356.5762 287.1208 -0.007925481 -0.2594629
Moved 3216.458 329.3691 307.4417 -0.07090484 -0.2071975
Moved 3216.489 307.5721 322.0174 -0.1213608 -0.1697083
Moved 3216.52 288.2231 335.1846 -0.1661501 -0.1358422
Moved 3216.551 272.327 343.8365 -0.2029469 -0.1135894
Moved 3216.582 258.5508 351.3797 -0.2348362 -0.09418809
Moved 3216.612 248.6966 356.4344 -0.2576468 -0.0811872
Moved 3216.643 244.1312 359.8688 -0.2682149 -0.07235382
Moved 3216.674 240.3869 363.6131 -0.2768822 -0.06272359
Moved 3216.705 237.6298 366.3702 -0.2832644 -0.05563217
Moved 3216.735 237 369.8272 -0.2847222 -0.04674079
Moved 3216.766 237 377.5 -0.2847222 -0.02700625
Moved 3216.797 237 389.3427 -0.2847222 0.003453439
Moved 3216.827 237 397.0518 -0.2847222 0.02328123
Moved 3216.858 246.5595 405.4626 -0.2625938 0.04491398
Moved 3216.889 248.2264 417.9055 -0.2587352 0.07691737
Moved 3216.92 260.825 437.7375 -0.2295717 0.1279257
Moved 3216.95 275.6247 458.3496 -0.1953132 0.1809403
Moved 3216.981 289.9263 475.0807 -0.1622076 0.2239728
Moved 3217.012 303.3515 490.4595 -0.1311309 0.2635275
Moved 3217.042 314.5494 503.5494 -0.1052097 0.2971949
Moved 3217.073 325.612 514.612 -0.0796019 0.3256481
Moved 3217.104 333.4205 520.6137 -0.06152654 0.3410845
Moved 3217.135 340.5483 527.5483 -0.04502704 0.3589204
Moved 3217.166 344.2951 531.2951 -0.03635401 0.3685572
Moved 3217.196 346 532.7911 -0.03240739 0.3724049
Moved 3217.227 347.0962 533 -0.02986987 0.3729423
Moved 3217.258 347 534.3571 -0.0300926 0.3764328
Stationary 3217.288 347 534 -0.0300926 0.3755144
Stationary 3217.319 347 534 -0.0300926 0.3755144
Moved 3217.35 331.351 534 -0.06631713 0.3755144
Moved 3217.38 321.275 526.0917 -0.08964121 0.355174
Moved 3217.411 313.695 522.3475 -0.1071874 0.345544
Moved 3217.442 307.7862 519.8931 -0.1208654 0.339231
Moved 3217.473 303.2645 518.1323 -0.1313323 0.3347022
Moved 3217.503 296.0992 515.3664 -0.1479186 0.3275884
Moved 3217.534 287.843 511.2287 -0.16703 0.3169462
Moved 3217.565 278.6744 506.3372 -0.1882536 0.3043652
Moved 3217.596 265.471 497.0592 -0.2188171 0.280502
Moved 3217.626 245.29 474.6125 -0.2655323 0.2227688
Moved 3217.657 227.1595 449.9326 -0.3075011 0.1592915
Moved 3217.688 209.061 421.1017 -0.3493958 0.08513799
Moved 3217.719 194.8006 399.0809 -0.3824061 0.0285003
Moved 3217.749 183.9857 385.9821 -0.4074406 -0.005190225
Moved 3217.78 178.3357 377.0035 -0.4205193 -0.02828307
Moved 3217.811 173.8136 369.6271 -0.430987 -0.04725539
Moved 3217.842 171.0648 364.1296 -0.4373501 -0.06139519
Moved 3217.872 171 360.3163 -0.4375 -0.07120305
Moved 3217.903 171 355.8129 -0.4375 -0.08278591
Moved 3217.934 191.6685 350.3329 -0.3896563 -0.09688051
Moved 3217.964 212.2059 346.4216 -0.3421159 -0.1069405
Moved 3217.995 232.2221 346 -0.2957823 -0.1080248
Moved 3218.026 244.9364 346 -0.266351 -0.1080248
Moved 3218.057 256.587 354.058 -0.239382 -0.08729942
Moved 3218.087 263.5887 357.2943 -0.2231744 -0.07897561
Moved 3218.118 271.3683 365.1577 -0.2051661 -0.05875081
Moved 3218.149 284.3311 387.196 -0.1751595 -0.002067825
Moved 3218.18 298.3289 414.6578 -0.1427572 0.06856415
Moved 3218.21 317.8691 444.8364 -0.09752527 0.1461839
Moved 3218.241 332.6783 465.2377 -0.0632447 0.1986566
Moved 3218.272 350.6345 493.0152 -0.02167935 0.2701008
Moved 3218.302 362.6354 511.3923 0.006100436 0.317367
Moved 3218.333 371.2756 524.5511 0.02610087 0.3512118
Moved 3218.364 375.0859 531.1718 0.03492107 0.3682401
Moved 3218.395 377.8463 534.8463 0.04131099 0.377691
Moved 3218.425 379.6147 538.6147 0.04540443 0.3873835
Moved 3218.456 381.3972 541.3972 0.04953057 0.39454
Ended 3218.487 381.3972 541.3972 0.04953057 0.39454
Accept 3218.548 0 sharp
Candidates 3218.548 13 contrast contact contract context contest connect constant contrary consider comedy consist construct conduct
Began 3219.962 279 453 -0.1875 0.167181
Stationary 3219.993 279 453 -0.1875 0.167181
Stationary 3220.023 279 453 -0.1875 0.167181
Stationary 3220.054 279 453 -0.1875 0.167181
Stationary 3220.085 279 453 -0.1875 0.167181
Stationary 3220.115 279 453 -0.1875 0.167181
Stationary 3220.146 279 453 -0.1875 0.167181
Stationary 3220.177 279 453 -0.1875 0.167181
Moved 3220.208 296.3096 462.2183 -0.1474314 0.1908905
Moved 3220.239 319.9623 466.9946 -0.0926799 0.2031754
Moved 3220.269 351.1942 473.8107 -0.02038384 0.2207063
Moved 3220.3 396.5 484 0.08449078 0.2469135
Moved 3220.331 430.2212 489.8702 0.162549 0.2620117
Moved 3220.361 458.8346 492.6835 0.2287839 0.2692476
Moved 3220.392 484.1565 494 0.2873992 0.2726337
Moved 3220.423 499.5755 495.9293 0.3230914 0.2775958
Moved 3220.454 517.2708 497 0.3640527 0.2803498
Moved 3220.484 527.249 497 0.3871505 0.2803498
Moved 3220.515 532.1855 497 0.3985777 0.2803498
Moved 3220.546 535.5933 497 0.4064659 0.2803498
Moved 3220.576 537.5 497 0.4108796 0.2803498
Moved 3220.607 539.5 497 0.4155093 0.2803498
Ended 3220.638 540 497 0.4166667 0.2803498
Accept 3220.73 0 contrast
Candidates 3220.73 13 to do so top group full stop will too trip still go dip
Began 3221.498 383 518 0.05324075 0.3343621
Stationary 3221.529 383 518 0.05324075 0.3343621
Stationary 3221.56 383 518 0.05324075 0.3343621
Stationary 3221.591 383 518 0.05324075 0.3343621
Stationary 3221.621 383 518 0.05324075 0.3343621
Moved 3221.652 415.3148 518 0.1280434 0.3343621
Moved 3221.683 450.6301 530.2173 0.2097919 0.3657853
Moved 3221.714 484.5882 533.6555 0.2883986 0.3746282
Moved 3221.744 504.9803 535.2829 0.3356025 0.3788139
Moved 3221.775 519.2203 535 0.3685656 0.3780863
Moved 3221.806 532.2361 535.809 0.3986948 0.3801671
Moved 3221.836 544.8237 537 0.4278326 0.3832304
Moved 3221.867 551.0214 537 0.4421792 0.3832304
Moved 3221.898 553.8151 537 0.4486462 0.3832304
Stationary 3221.929 554 537 0.4490741 0.3832304
Stationary 3221.959 554 537 0.4490741 0.3832304
Moved 3221.99 529.4931 537 0.3923452 0.3832304
Moved 3222.021 505.0509 529.5051 0.335766 0.3639533
Moved 3222.052 470.1433 525.4858 0.2549615 0.3536156
Moved 3222.082 444.5719 522.2858 0.1957684 0.3453851
Moved 3222.113 424.8164 519.5452 0.1500379 0.3383362
Moved 3222.144 407.9154 517 0.1109153 0.33179
Moved 3222.175 395.3182 514.2636 0.08175501 0.324752
Moved 3222.205 381.5883 511.598 0.04997283 0.317896
Moved 3222.236 369.2133 508.8427 0.02132724 0.3108092
Moved 3222.267 350.6129 505.1751 -0.02172927 0.3013762
Moved 3222.297 334.8286 504 -0.05826702 0.2983539
Moved 3222.328 305.8573 500.5715 -0.1253303 0.2895356
Moved 3222.359 291.0723 498.8145 -0.1595549 0.2850165
Moved 3222.39 280.1482 498 -0.1848422 0.2829217
Moved 3222.42 276.0094 498 -0.1944226 0.2829217
Moved 3222.451 269.5072 498 -0.2094741 0.2829217
Moved 3222.482 264.0237 498 -0.2221675 0.2829217
Moved 3222.512 259.5143 498 -0.2326057 0.2829217
Moved 3222.543 257.3496 498 -0.2376167 0.2829217
Moved 3222.574 254.5956 498 -0.2439918 0.2829217
Moved 3222.605 251.8457 498 -0.2503572 0.2829217
Moved 3222.635 249.3044 498 -0.2562399 0.2829217
Stationary 3222.666 249 498 -0.2569445 0.2829217
Ended 3222.697 249 498 -0.2569445 0.2829217
Accept 3222.789 0 to
Candidates 3222.789 13 your type upper typed topped tour rupert ripped our puppet put how tie
Began 3223.404 174 476 -0.4305556 0.2263374
Stationary 3223.434 174 476 -0.4305556 0.2263374
Moved 3223.465 184.4365 476 -0.4063971 0.2263374
Moved 3223.496 220.9122 476 -0.3219626 0.2263374
Moved 3223.527 297.5172 486.7098 -0.1446361 0.2538831
Moved 3223.557 371.7436 493.6707 0.02718419 0.2717868
Moved 3223.588 424.0464 495 0.1482555 0.2752057
Moved 3223.619 451.7654 495 0.2124198 0.2752057
Moved 3223.65 479.4435 495 0.2764897 0.2752057
Moved 3223.68 496.8706 495 0.3168301 0.2752057
Moved 3223.711 510.5355 495 0.3484618 0.2752057
Moved 3223.742 519.2535 495.5634 0.3686424 0.2766548
Moved 3223.772 526.9447 497.3149 0.3864461 0.2811596
Moved 3223.803 530.127 498.0635 0.3938126 0.2830852
Moved 3223.834 531.3581 498 0.3966622 0.2829217
Moved 3223.865 531 501.4382 0.3958333 0.2917648
Moved 3223.896 494.2009 518.9172 0.3106503 0.3367212
Moved 3223.926 434.024 522 0.1713519 0.3446501
Moved 3223.957 386.0902 512.1073 0.06039401 0.319206
Moved 3223.988 352.0827 506.3517 -0.01832699 0.3044026
Moved 3224.018 338.7687 505.3076 -0.04914651 0.301717
Moved 3224.049 318.1004 501.5667 -0.09698981 0.2920953
Moved 3224.08 299.7676 499.1097 -0.1394267 0.2857759
Moved 3224.111 285.5746 498 -0.172281 0.2829217
Moved 3224.141 274.927 498 -0.1969282 0.2829217
Moved 3224.172 268.7872 498 -0.2111408 0.2829217
Moved 3224.203 264.9922 496.4961 -0.2199255 0.2790537
Moved 3224.233 261.7461 494.7461 -0.2274395 0.2745526
Moved 3224.264 257.9564 490.9346 -0.2362121 0.2647493
Moved 3224.295 255.2325 474.6275 -0.2425173 0.2228072
Moved 3224.326 255 454.0624 -0.2430556 0.1699135
Moved 3224.356 255 436.2692 -0.2430556 0.124149
Moved 3224.387 259.9106 419.0894 -0.2316884 0.07996245
Moved 3224.418 265.4573 408.1708 -0.2188488 0.05187969
Moved 3224.448 266.8621 402.2758 -0.215597 0.03671752
Moved 3224.479 268.6255 396.1236 -0.2115151 0.02089394
Moved 3224.51 270.3851 390.2299 -0.2074419 0.005735232
Moved 3224.541 271.8816 386.2369 -0.2039779 -0.004534819
Moved 3224.572 272 381.8184 -0.2037037 -0.01589936
Moved 3224.602 272 378.6644 -0.2037037 -0.02401148
Moved 3224.633 264.4158 375.9166 -0.2212598 -0.03107887
Moved 3224.664 252.4438 374 -0.2489726 -0.03600823
Moved 3224.694 238.9453 374 -0.2802192 -0.03600823
Moved 3224.725 224.8684 374 -0.3128046 -0.03600823
Moved 3224.756 215.4072 374 -0.3347057 -0.03600823
Moved 3224.787 209.5915 374 -0.3481678 -0.03600823
Ended 3224.817 208 374 -0.3518518 -0.03600823
Accept 3224.909 0 your
Candidates 3224.909 13 words does word reported quoted stopped supported supports writers dropped quotes writes weird
Began 3225.493 685 384 0.7523149 -0.01028807
Stationary 3225.524 685 384 0.7523149 -0.01028807
Stationary 3225.555 685 384 0.7523149 -0.01028807
Ended 3225.585 685 384 0.7523149 -0.01028807
Accept 3225.647 0 words
PhraseEnd 3225.647
