reading week is just about here
reading week is just about here
FixStart
List

0.6 0.6
432 388.8
Began 649.2421 477 309 0.2708333 -0.2031893
Stationary 649.2728 477 309 0.2708333 -0.2031893
Moved 649.3035 458.5819 317.5452 0.228199 -0.1812111
Moved 649.3342 443.1841 335.6204 0.1925558 -0.1347212
Moved 649.3649 429.6261 359.1982 0.1611716 -0.07407867
Moved 649.3957 419.567 378.866 0.1378866 -0.02349296
Moved 649.4265 412.7497 392.7505 0.1221058 0.01221825
Moved 649.4572 406.3975 404.1366 0.1074017 0.04150351
Moved 649.4879 400.1863 414.6273 0.09302398 0.06848578
Moved 649.5186 394.4376 423.8436 0.07971664 0.09219028
Moved 649.5493 392.1555 428.689 0.07443408 0.1046526
Moved 649.5801 389.2848 432.7153 0.06778876 0.1150083
Moved 649.6108 388 434.5895 0.06481478 0.1198288
Moved 649.6415 386.5352 436 0.06142408 0.1234567
Moved 649.6723 384.9982 437 0.05786628 0.1260288
Moved 649.703 378.3814 437 0.04254967 0.1260288
Moved 649.7337 368.0013 437 0.01852165 0.1260288
Moved 649.7644 360.449 427.5306 0.001039406 0.1016734
Moved 649.7952 352.6226 425.8742 -0.01707743 0.09741303
Moved 649.8259 347.0045 423.0023 -0.03008212 0.09002627
Moved 649.8567 344.1305 420.1305 -0.03673499 0.08264012
Moved 649.8874 341.5794 418.5794 -0.04264027 0.07865065
Moved 649.9181 339.7138 414.7137 -0.04695887 0.06870811
Moved 649.9489 340 406.5094 -0.04629632 0.04760644
Moved 649.9796 339 396.1716 -0.04861111 0.02101757
Moved 650.0103 335.3485 377.5959 -0.0570637 -0.02675947
Moved 650.0411 328.1472 357.0153 -0.07373329 -0.07969334
Moved 650.0718 320.4038 341.5095 -0.09165784 -0.1195744
Moved 650.1025 313.3911 329.6519 -0.107891 -0.1500724
Moved 650.1332 306.5174 318.0348 -0.1238023 -0.1799517
Moved 650.1639 300.7829 307.5658 -0.1370766 -0.2068781
Moved 650.1947 297.5153 299.5459 -0.1446406 -0.2275055
Moved 650.2254 296 295.9568 -0.1481481 -0.2367367
Moved 650.2562 295 293.5 -0.150463 -0.2430556
Moved 650.2869 295 292.8386 -0.150463 -0.2447568
Moved 650.3176 308.3613 292 -0.1195341 -0.2469136
Moved 650.3483 347.9622 292 -0.02786517 -0.2469136
Moved 650.379 381.2679 299.1876 0.04923135 -0.2284271
Moved 650.4098 401.3401 299.89 0.09569475 -0.2266203
Moved 650.4405 410.7955 300 0.1175823 -0.2263375
Moved 650.4713 416.6459 302.3229 0.1311249 -0.220363
Moved 650.502 420.1943 303 0.1393386 -0.2186215
Moved 650.5327 422.7867 304 0.1453397 -0.2160494
Moved 650.5635 433.5204 315.6505 0.1701862 -0.1860841
Moved 650.5942 461.1063 349.475 0.2340423 -0.09908692
Moved 650.6249 480.8592 378.0986 0.2797666 -0.02546656
Moved 650.6556 501.6776 403.5574 0.3279574 0.0400137
Moved 650.6864 532.0272 438.534 0.3982109 0.1299742
Moved 650.7171 549.1473 458.1473 0.437841 0.1804201
Moved 650.7479 561.9562 471.9562 0.4674911 0.2159366
Moved 650.7786 574.131 486.131 0.4956736 0.2523944
Moved 650.8093 582.702 493.8013 0.5155138 0.2721227
Moved 650.84 590.5547 500.7773 0.5336915 0.2900651
Moved 650.8707 594.4061 504.2031 0.5426066 0.2988761
Moved 650.9014 596.0761 506.0761 0.5464725 0.3036937
Moved 650.9323 597.5 507.5 0.5497685 0.3073559
Moved 650.963 597 507 0.548611 0.3060699
Moved 650.9937 581.1348 481.6925 0.5118861 0.2409786
Moved 651.0244 561.8402 434.4463 0.4672227 0.1194606
Moved 651.0552 548.4664 377.6207 0.4362649 -0.02669589
Moved 651.0859 545 340.0862 0.4282407 -0.1232352
Moved 651.1166 538.8359 298.2696 0.413972 -0.2307882
Moved 651.1473 532.098 259.5883 0.3983751 -0.3302772
Moved 651.178 522.7797 224.3392 0.3768049 -0.4209383
Moved 651.2088 516.3659 202.3417 0.3619581 -0.4775162
Moved 651.2395 513.2513 185.2565 0.3547484 -0.5214598
Moved 651.2703 512.3796 173.7592 0.3527306 -0.5510311
Moved 651.301 512 164.511 0.3518519 -0.5748174
Moved 651.3318 512 159.937 0.3518519 -0.5865818
Moved 651.3625 512 157.0938 0.3518519 -0.5938947
Moved 651.3932 507.6584 157 0.3418019 -0.5941358
Moved 651.424 484.3749 184.0626 0.2879048 -0.5245304
Moved 651.4547 452.8203 234.1909 0.2148617 -0.3955996
Moved 651.4854 434.8099 270.4119 0.1731711 -0.3024385
Moved 651.5161 427.169 289.5774 0.1554839 -0.2531446
