exercise is good for the mind
Moved 2972.17 299 148.7977 -0.1412037 -0.6152322
Moved 2972.2 286.2567 190.7874 -0.170702 -0.5072342
Moved 2972.231 279.8687 246.2472 -0.1854891 -0.3645906
Moved 2972.262 278.387 283.3561 -0.188919 -0.2691458
Moved 2972.292 278 320.7004 -0.1898148 -0.1730956
Moved 2972.323 278 349.6292 -0.1898148 -0.09869037
Moved 2972.354 287.2223 374.5562 -0.1684669 -0.03457772
Moved 2972.385 290.7532 391.0129 -0.1602934 0.007749329
Moved 2972.416 293.627 402.881 -0.1536411 0.03827425
Moved 2972.446 295 409 -0.150463 0.05401234
Moved 2972.477 299.0527 414.1053 -0.1410818 0.0671433
Moved 2972.508 303.8851 416.9425 -0.1298957 0.07444055
Moved 2972.538 309.6278 419.8139 -0.1166023 0.08182584
Moved 2972.569 317.0725 421 -0.09936918 0.08487643
Moved 2972.6 327.1472 421 -0.07604813 0.08487643
Moved 2972.631 338.4059 421 -0.04998639 0.08487643
Moved 2972.661 346.9061 421 -0.03031006 0.08487643
Moved 2972.692 353.5 421 -0.0150463 0.08487643
Moved 2972.723 357.6944 421 -0.00533695 0.08487643
Moved 2972.753 362.4361 411.5638 0.005639195 0.06060651
Moved 2972.784 367.1915 401.6169 0.01664708 0.03502296
Moved 2972.815 370 372.3185 0.02314816 -0.04033304
Moved 2972.846 350.5642 273.1777 -0.02184217 -0.295325
Moved 2972.876 349.6228 235.4733 -0.02402137 -0.3923013
Moved 2972.907 349 200.3021 -0.02546296 -0.4827621
Moved 2972.938 349 180.8171 -0.02546296 -0.5328777
Moved 2972.969 349 163.7578 -0.02546296 -0.5767546
Moved 2972.999 349 147.3805 -0.02546296 -0.6188773
Moved 2973.03 356 137.7552 -0.009259283 -0.6436336
Moved 2973.061 357.9755 132.049 -0.004686266 -0.6583103
Moved 2973.091 359 128.1508 -0.002314796 -0.6683366
Moved 2973.122 360 125.2784 0 -0.6757242
Moved 2973.153 361.2581 124 0.002912184 -0.6790124
Moved 2973.184 362.1234 123 0.004915197 -0.6815844
Moved 2973.214 365.969 123 0.01381705 -0.6815844
Moved 2973.245 385.5942 145.8734 0.05924593 -0.6227536
Moved 2973.276 423.8273 197.0552 0.1477483 -0.4911133
Moved 2973.306 442.6912 232.624 0.1914147 -0.3996296
Moved 2973.337 460.52 279.5601 0.2326852 -0.2789094
Moved 2973.368 472.6881 310.3762 0.2608521 -0.1996497
Moved 2973.399 484.6353 335.2707 0.2885077 -0.1356207
Moved 2973.429 494.2474 349.6631 0.3107579 -0.09860301
Moved 2973.46 502.903 360.9031 0.3307941 -0.06969373
Moved 2973.491 506.6269 366.627 0.3394142 -0.05497183
Moved 2973.521 509 369.6906 0.3449074 -0.04709228
Moved 2973.552 510 371.5 0.3472221 -0.04243827
Moved 2973.583 510 371 0.3472221 -0.04372435
Stationary 2973.614 510 371 0.3472221 -0.04372435
Moved 2973.645 491.6481 364.9073 0.3047409 -0.05939475
Moved 2973.675 468.0587 353.772 0.2501357 -0.08803512
Moved 2973.706 442.5662 341.2831 0.1911255 -0.1201568
Moved 2973.737 408.1442 325.2267 0.111445 -0.1614539
Moved 2973.767 374.7451 307.8301 0.0341322 -0.2061984
Moved 2973.798 341.0112 289.3398 -0.04395565 -0.2537556
Moved 2973.829 313.6967 272.9354 -0.1071835 -0.2959481
Moved 2973.86 288.7356 257.5847 -0.1649639 -0.3354303
Moved 2973.89 273.212 246.5272 -0.200898 -0.3638704
Moved 2973.921 262.1663 237.8748 -0.2264669 -0.3861247
Moved 2973.952 253.2728 230.8485 -0.2470538 -0.4041963
Moved 2973.982 244.6456 223.6456 -0.267024 -0.4227222
Moved 2974.013 239.3465 219.3464 -0.2792906 -0.4337798
Moved 2974.044 235.1533 217.1533 -0.2889969 -0.4394206
Moved 2974.074 232.278 216 -0.2956528 -0.4423869
Moved 2974.105 230.4135 215 -0.2999688 -0.4449589
Moved 2974.136 228.9258 215 -0.3034124 -0.4449589
Moved 2974.167 229 223.2931 -0.3032407 -0.423629
Moved 2974.198 235.3881 244.1259 -0.2884535 -0.3700466
Moved 2974.228 254.5563 290.9351 -0.2440827 -0.2496527
Moved 2974.259 262.8918 307.7836 -0.2247874 -0.2063179
Moved 2974.29 276.7856 340.964 -0.1926259 -0.1209775
Moved 2974.32 290.3471 371.833 -0.1612336 -0.04158185
Moved 2974.351 299.7566 389.824 -0.1394524 0.004691293
Moved 2974.382 308.3323 406.6647 -0.1196011 0.04800576
Moved 2974.413 314.6104 419.2209 -0.1050684 0.08030059
Moved 2974.443 320.1812 429.5436 -0.09217311 0.1068507
Moved 2974.474 322.7234 433.7234 -0.08628841 0.1176012
Ended 2974.505 323 434 -0.08564815 0.1183127
Candidates 2974.628 13 exercise executive everybody what she august server where franchise secure review extensive the
Began 2974.904 222 294 -0.3194444 -0.2417696
Stationary 2974.935 222 294 -0.3194444 -0.2417696
Moved 2974.966 233.2862 294 -0.2933189 -0.2417696
Moved 2974.996 256.1829 304.1829 -0.2403173 -0.2155789
Moved 2975.027 288.8241 308.3099 -0.1647591 -0.2049644
Moved 2975.058 319.7321 312.5258 -0.09321278 -0.1941208
Moved 2975.089 340.7295 315.39 -0.04460757 -0.1867543
Moved 2975.119 354.3221 316 -0.01314332 -0.1851853
Moved 2975.15 363.5214 317 0.008151333 -0.1826131
Moved 2975.181 369.716 317 0.02249072 -0.1826131
Moved 2975.211 373.5831 317 0.03144234 -0.1826131
Ended 2975.242 374.5 317 0.03356477 -0.1826131
Accept 2975.304 0 exercise
Began 2975.611 271 261 -0.2060186 -0.3266461
Stationary 2975.642 271 261 -0.2060186 -0.3266461
Moved 2975.672 289.5928 269.8583 -0.1629796 -0.3038624
Moved 2975.703 355.7481 316.6746 -0.009842267 -0.1834501
Moved 2975.734 408.1158 352.0797 0.1113792 -0.09238773
Moved 2975.764 435.0468 373.166 0.1737195 -0.03815333
Moved 2975.795 453.039 389.0389 0.215368 0.002672093
Moved 2975.826 459.5 396 0.2303241 0.02057605
Moved 2975.857 463.1616 399.1616 0.2388 0.02870779
Moved 2975.887 464 400 0.2407408 0.03086416
Stationary 2975.918 464 400 0.2407408 0.03086416
Moved 2975.949 453.8483 400 0.2172415 0.03086416
Moved 2975.979 431.7891 386.0524 0.1661783 -0.005009223
Moved 2976.01 402.2673 375.3069 0.09784102 -0.03264682
Moved 2976.041 366.4441 359.7618 0.01491696 -0.07262924
Moved 2976.072 336.1871 343.9032 -0.05512243 -0.1134178
Moved 2976.103 309.589 329.5494 -0.1166922 -0.1503359
Moved 2976.133 281.1586 314.2241 -0.1825033 -0.1897528
Moved 2976.164 259.6142 301.3839 -0.2323746 -0.2227782
Moved 2976.195 239.4166 289.9444 -0.2791282 -0.2522007
Moved 2976.225 221.5366 280.4495 -0.3205172 -0.2766219
Moved 2976.256 206.4077 271.9631 -0.3555377 -0.298449
Moved 2976.287 194.9745 267.9936 -0.3820035 -0.3086585
Moved 2976.318 181.5549 263.111 -0.4130673 -0.3212167
Moved 2976.348 169.9478 260.2369 -0.4399357 -0.3286088
Moved 2976.379 161.5 259 -0.4594907 -0.3317901
Moved 2976.41 151.1677 256.8336 -0.4834082 -0.3373622
Ended 2976.44 151.1677 256.8336 -0.4834082 -0.3373622
Candidates 2976.594 13 of good god goods ps is pass off pa odds his odd gods
Began 2977.086 202 295 -0.3657407 -0.2391976
Stationary 2977.116 202 295 -0.3657407 -0.2391976
Stationary 2977.147 202 295 -0.3657407 -0.2391976
Stationary 2977.178 202 295 -0.3657407 -0.2391976
Stationary 2977.208 202 295 -0.3657407 -0.2391976
Stationary 2977.239 202 295 -0.3657407 -0.2391976
Stationary 2977.27 202 295 -0.3657407 -0.2391976
Stationary 2977.301 202 295 -0.3657407 -0.2391976
Moved 2977.332 209.5617 304.7222 -0.3482368 -0.214192
Moved 2977.362 210.2499 304 -0.3466438 -0.2160494
Stationary 2977.393 210.2499 304 -0.3466438 -0.2160494
Moved 2977.424 211.1863 304 -0.3444762 -0.2160494
Moved 2977.454 212.0697 304 -0.3424311 -0.2160494
Stationary 2977.485 212.0697 304 -0.3424311 -0.2160494
Stationary 2977.516 212.0697 304 -0.3424311 -0.2160494
Moved 2977.547 213 304 -0.3402778 -0.2160494
Stationary 2977.577 213 304 -0.3402778 -0.2160494
Moved 2977.608 214.352 304 -0.3371481 -0.2160494
Stationary 2977.639 214 304 -0.3379629 -0.2160494
Stationary 2977.669 214 304 -0.3379629 -0.2160494
Stationary 2977.7 214 304 -0.3379629 -0.2160494
Stationary 2977.731 214 304 -0.3379629 -0.2160494
Stationary 2977.762 214 304 -0.3379629 -0.2160494
Moved 2977.792 201.5161 296.1032 -0.3668608 -0.2363601
Moved 2977.823 186.1344 296 -0.4024667 -0.2366256
Moved 2977.854 170.5 296 -0.4386574 -0.2366256
Moved 2977.885 141.2349 296 -0.5064007 -0.2366256
Ended 2977.915 138 296 -0.513889 -0.2366256
Cancel 2978.007
Began 2978.561 354 264 -0.01388888 -0.31893
Stationary 2978.591 354 264 -0.01388888 -0.31893
Stationary 2978.622 354 264 -0.01388888 -0.31893
Stationary 2978.653 354 264 -0.01388888 -0.31893
Stationary 2978.683 354 264 -0.01388888 -0.31893
Stationary 2978.714 354 264 -0.01388888 -0.31893
Stationary 2978.745 354 264 -0.01388888 -0.31893
Moved 2978.776 347 279.2448 -0.0300926 -0.2797202
Moved 2978.806 382.8221 325.6905 0.05282899 -0.1602612
Moved 2978.837 406.4588 351.5353 0.1075436 -0.09378794
Moved 2978.868 427.6743 369.7286 0.1566535 -0.0469944
Moved 2978.898 447.0285 386.5238 0.201455 -0.003796801
Moved 2978.929 460.5309 399.9136 0.2327103 0.03064199
Moved 2978.96 470.7143 407.7143 0.2562831 0.05070544
Moved 2978.991 476.6444 414.4666 0.2700102 0.06807256
Moved 2979.021 480 418.6406 0.2777778 0.07880795
Moved 2979.052 481 421.5 0.2800926 0.08616251
Moved 2979.083 481 422 0.2800926 0.08744851
Moved 2979.114 481 423.5 0.2800926 0.09130646
Moved 2979.144 464.1157 423 0.2410086 0.09002049
Moved 2979.175 434.1528 409.2611 0.1716501 0.0546838
Moved 2979.206 401.5 394 0.0960648 0.01543206
Moved 2979.236 363.7753 376.3405 0.008739133 -0.02998846
Moved 2979.267 328.3136 357.1995 -0.07334824 -0.0792194
Moved 2979.298 297.4407 339.8004 -0.1448132 -0.1239702
Moved 2979.329 276.6821 328.7123 -0.1928655 -0.1524891
Moved 2979.359 255.7109 315.1406 -0.24141 -0.1873956
Moved 2979.39 238.6127 304.7676 -0.280989 -0.2140751
Moved 2979.421 222.8207 295.9103 -0.3175448 -0.2368561
Moved 2979.451 218.5147 293.0098 -0.3275123 -0.2443165
Moved 2979.482 208.9457 287.2972 -0.3496627 -0.2590094
Moved 2979.513 199.3218 280.5479 -0.3719402 -0.2763688
Moved 2979.544 192.3866 276.1933 -0.387994 -0.2875687
Moved 2979.574 185.7636 272.3818 -0.403325 -0.297372
Moved 2979.605 181.5107 268.5106 -0.4131698 -0.3073286
Moved 2979.636 177.6356 265.6356 -0.4221399 -0.3147233
Moved 2979.667 173.1186 264.0593 -0.4325958 -0.3187774
Moved 2979.697 169.375 261.1875 -0.4412615 -0.3261639
Moved 2979.728 167.3262 259.3262 -0.4460041 -0.330951
Ended 2979.759 167 259 -0.4467593 -0.3317901
Candidates 2979.882 13 its is us his usa guys hits gotta yours hours goes fits ira
Began 2980.312 201 281 -0.3680556 -0.2752058
Stationary 2980.343 201 281 -0.3680556 -0.2752058
Stationary 2980.373 201 281 -0.3680556 -0.2752058
Stationary 2980.404 201 281 -0.3680556 -0.2752058
Moved 2980.435 201 292.1376 -0.3680556 -0.2465596
Moved 2980.465 217.5694 300.4271 -0.3297004 -0.2252391
Moved 2980.496 229.0523 307.0261 -0.3031196 -0.2082661
Moved 2980.527 238.9999 312.6666 -0.2800927 -0.1937587
Moved 2980.558 245.8464 316.4232 -0.2642445 -0.1840966
Moved 2980.588 253.8622 321.5748 -0.2456893 -0.1708467
Moved 2980.619 262.6607 329.6607 -0.2253224 -0.1500496
Moved 2980.65 271.0728 341.4547 -0.2058499 -0.1197153
Moved 2980.68 280.6716 354.2288 -0.1836306 -0.08686034
Moved 2980.711 288.2737 366.1227 -0.1660332 -0.05626874
Moved 2980.742 294.5858 377.4644 -0.1514219 -0.02709777
Moved 2980.773 299.8672 386.6016 -0.1391963 -0.003596843
Moved 2980.803 304.7502 394.5004 -0.127893 0.01671917
Moved 2980.834 307.6087 399.6087 -0.1212762 0.0298577
Moved 2980.865 309.0457 402.0913 -0.1179499 0.036243
Ended 2980.896 309 403 -0.1180555 0.03858017
Accept 2980.957 1 is
Began 2981.572 319 294 -0.09490739 -0.2417696
Stationary 2981.602 319 294 -0.09490739 -0.2417696
Stationary 2981.633 319 294 -0.09490739 -0.2417696
Stationary 2981.664 319 294 -0.09490739 -0.2417696
Moved 2981.694 305.3419 294 -0.1265235 -0.2417696
Moved 2981.725 294.5981 294 -0.1513933 -0.2417696
Moved 2981.756 286.091 294 -0.1710856 -0.2417696
Moved 2981.787 278.4652 294 -0.188738 -0.2417696
Moved 2981.817 269.8544 294 -0.2086703 -0.2417696
Moved 2981.848 263.4853 294 -0.2234136 -0.2417696
Moved 2981.879 259.8609 294 -0.2318034 -0.2417696
Moved 2981.909 256.355 294 -0.2399189 -0.2417696
Moved 2981.94 253.4857 294 -0.2465609 -0.2417696
Moved 2981.971 250.5997 294 -0.2532415 -0.2417696
Moved 2982.002 248.0327 294 -0.2591836 -0.2417696
Moved 2982.032 245.1615 294 -0.2658298 -0.2417696
Moved 2982.063 243.7363 294 -0.269129 -0.2417696
Moved 2982.094 240.4241 294 -0.2767961 -0.2417696
Moved 2982.125 238.5 294 -0.28125 -0.2417696
Moved 2982.155 236.5 294 -0.2858796 -0.2417696
Moved 2982.186 235.7904 294 -0.2875222 -0.2417696
Moved 2982.217 234.6266 294 -0.2902163 -0.2417696
Moved 2982.248 234 294 -0.2916667 -0.2417696
Moved 2982.278 234 303.2369 -0.2916667 -0.2180121
Moved 2982.309 250.8516 321.7773 -0.2526584 -0.1703258
Moved 2982.34 274.3226 348.8495 -0.1983274 -0.1006958
Moved 2982.37 311.501 383.7151 -0.1122662 -0.01102079
Moved 2982.401 349.6116 413.5004 -0.02404719 0.06558732
Moved 2982.432 379.4032 431.8419 0.04491478 0.1127621
Moved 2982.463 403.2669 443.9751 0.1001549 0.1439688
Moved 2982.493 424.1848 452.0616 0.1485758 0.1647674
Moved 2982.524 441.0096 456.4019 0.1875222 0.1759307
Moved 2982.555 453.9503 458.9876 0.2174777 0.1825812
Moved 2982.585 464.5619 461.854 0.2420414 0.1899537
Moved 2982.616 472.1419 462.7139 0.2595877 0.1921654
Moved 2982.647 476.5924 463 0.26989 0.1929011
Moved 2982.678 478.5 463 0.2743055 0.1929011
Moved 2982.708 479.2801 463 0.2761114 0.1929011
Stationary 2982.739 479 463 0.275463 0.1929011
Moved 2982.77 479 451.5 0.275463 0.163323
Moved 2982.801 456.2057 437.7184 0.2226985 0.1278764
Moved 2982.831 424.7499 412.9999 0.1498841 0.06430022
Moved 2982.862 389.9989 388.9991 0.0694418 0.002569701
Moved 2982.893 359.7478 366.9248 -0.0005838772 -0.05420582
Moved 2982.923 324.0152 340.2614 -0.08329824 -0.1227847
Moved 2982.954 285.4631 316.6421 -0.1725391 -0.1835338
Moved 2982.985 274.8635 309.1882 -0.1970752 -0.2027052
Moved 2983.016 253.9184 295.2789 -0.2455594 -0.2384803
Moved 2983.046 238.2053 285.3232 -0.2819321 -0.2640865
Moved 2983.077 224.832 276.6992 -0.3128889 -0.2862675
Moved 2983.108 216.0038 271.0028 -0.3333246 -0.3009188
Moved 2983.138 207.406 265.2706 -0.353227 -0.315662
Moved 2983.169 200.5346 261.2673 -0.3691328 -0.3259586
Moved 2983.2 196.3989 257.3989 -0.3787063 -0.3359082
Moved 2983.231 192.7268 256 -0.3872063 -0.3395062
Moved 2983.261 190.9939 254 -0.3912179 -0.3446502
Moved 2983.292 189.6287 252.6287 -0.394378 -0.3481774
Ended 2983.323 189.6287 252.6287 -0.394378 -0.3481774
Candidates 2983.415 13 tips stops dogs groups drops dod foods ships stood good dos stupid todd
Began 2984.398 332 272 -0.06481484 -0.2983539
Stationary 2984.429 332 272 -0.06481484 -0.2983539
Stationary 2984.46 332 272 -0.06481484 -0.2983539
Stationary 2984.49 332 272 -0.06481484 -0.2983539
Stationary 2984.521 332 272 -0.06481484 -0.2983539
Stationary 2984.552 332 272 -0.06481484 -0.2983539
Stationary 2984.583 332 272 -0.06481484 -0.2983539
Stationary 2984.613 332 272 -0.06481484 -0.2983539
Moved 2984.644 319.8112 272 -0.09302958 -0.2983539
Moved 2984.675 313.1068 272 -0.1085492 -0.2983539
Moved 2984.706 300.8228 272 -0.1369842 -0.2983539
Moved 2984.736 284.4318 272 -0.1749263 -0.2983539
Moved 2984.767 260.9654 272 -0.2292469 -0.2983539
Moved 2984.798 238.2597 272 -0.2818063 -0.2983539
Ended 2984.828 231 272 -0.2986111 -0.2983539
Cancel 2984.89
Began 2985.289 350 270 -0.02314816 -0.303498
Stationary 2985.32 350 270 -0.02314816 -0.303498
Stationary 2985.351 350 270 -0.02314816 -0.303498
Moved 2985.382 371.7942 301.717 0.02730141 -0.2219213
Moved 2985.412 403.5 343.5 0.1006944 -0.1144548
Moved 2985.443 429.269 374.3587 0.160345 -0.03508572
Moved 2985.474 447.515 395.7675 0.202581 0.01997814
Moved 2985.504 459.1033 408.1033 0.2294059 0.05170602
Moved 2985.535 468.8931 418.8931 0.2520672 0.07945735
Moved 2985.566 475.9954 425.9954 0.2685078 0.09772465
Moved 2985.596 478.3614 429.3614 0.2739848 0.1063821
Moved 2985.627 479 430 0.275463 0.1080246
Moved 2985.658 479 431 0.275463 0.1105966
Moved 2985.689 456.0255 431 0.2222813 0.1105966
Moved 2985.719 426 414.5 0.1527777 0.0681584
Moved 2985.75 396.4427 404.7213 0.08435796 0.04300737
Moved 2985.781 361.5707 387.317 0.003635784 -0.001756723
Moved 2985.812 327.3236 367.5491 -0.07563988 -0.0526002
Moved 2985.842 298.8002 348.6729 -0.1416662 -0.1011501
Moved 2985.873 266.7531 326.5021 -0.2158493 -0.1581737
Moved 2985.904 240.0342 305.2757 -0.2776985 -0.2127683
Moved 2985.935 224.0634 293.0507 -0.3146682 -0.2442113
Moved 2985.965 210.329 282.8632 -0.3464606 -0.2704135
Moved 2985.996 200.7654 275.1769 -0.3685986 -0.2901828
Moved 2986.027 191.1659 268.722 -0.3908197 -0.306785
Moved 2986.057 186.3201 264.3201 -0.4020368 -0.3181068
Moved 2986.088 181.694 260.694 -0.4127454 -0.3274333
Moved 2986.119 178.4758 258.4758 -0.420195 -0.3331385
Ended 2986.15 176.599 256.599 -0.4245394 -0.3379656
Candidates 2986.242 13 its hits guys hours gotta is goes his irs yours ita ira fits
Began 2986.703 185 280 -0.4050926 -0.2777778
Stationary 2986.733 185 280 -0.4050926 -0.2777778
Stationary 2986.764 185 280 -0.4050926 -0.2777778
Moved 2986.795 194.8078 280 -0.3823893 -0.2777778
Moved 2986.826 198.7521 289.7521 -0.3732591 -0.2526953
Moved 2986.856 204.4903 294.4903 -0.3599761 -0.2405086
Moved 2986.887 209.2174 299.2173 -0.3490339 -0.2283505
Moved 2986.918 214.2857 304.2857 -0.3373015 -0.2153146
Moved 2986.948 219.0972 310.0972 -0.3261639 -0.2003674
Moved 2986.979 223.8391 314.8392 -0.3151872 -0.1881709
Moved 2987.01 227.7926 319.5851 -0.3060357 -0.1759644
Moved 2987.041 230.3275 322.3275 -0.3001679 -0.1689108
Moved 2987.071 233.2037 324 -0.29351 -0.164609
Moved 2987.102 235.5 326.5 -0.2881945 -0.158179
Moved 2987.133 236.2535 327.2535 -0.2864502 -0.156241
Moved 2987.164 237 328 -0.2847222 -0.1543211
Stationary 2987.194 237 328 -0.2847222 -0.1543211
Moved 2987.225 238.1856 328 -0.2819778 -0.1543211
Stationary 2987.256 238.1856 328 -0.2819778 -0.1543211
Stationary 2987.287 238.1856 328 -0.2819778 -0.1543211
Stationary 2987.317 238 328 -0.2824074 -0.1543211
Stationary 2987.348 238 328 -0.2824074 -0.1543211
Stationary 2987.379 238 328 -0.2824074 -0.1543211
Stationary 2987.409 238 328 -0.2824074 -0.1543211
Moved 2987.44 227.7891 321 -0.3060438 -0.1723252
Moved 2987.471 223.7277 318.8638 -0.3154452 -0.1778194
Moved 2987.501 217.8846 313.923 -0.3289708 -0.1905272
Moved 2987.532 213.1803 310.0901 -0.3398604 -0.2003855
Moved 2987.563 209.215 307.215 -0.3490395 -0.2077805
Moved 2987.594 206.6774 304.6774 -0.3549134 -0.2143071
Moved 2987.625 202.8022 301.8022 -0.3638837 -0.221702
Moved 2987.655 199.9339 298.9338 -0.3705235 -0.2290797
Moved 2987.686 197.3128 296.3128 -0.3765906 -0.235821
Moved 2987.717 193.5551 293.5551 -0.3852891 -0.2429139
Moved 2987.747 185.0743 290.6914 -0.4049206 -0.2502794
Moved 2987.778 174.0602 290 -0.4304161 -0.2520577
Moved 2987.809 157.8373 290 -0.4679693 -0.2520577
Moved 2987.84 134.3825 299.8087 -0.5222626 -0.2268294
Moved 2987.87 115.0888 308.9704 -0.5669241 -0.2032655
Moved 2987.901 97.93903 313.3435 -0.6066226 -0.1920177
Ended 2987.932 87.5 317 -0.630787 -0.1826131
Cancel 2987.993
Began 2988.423 285 299 -0.1736111 -0.2289095
Stationary 2988.454 285 299 -0.1736111 -0.2289095
Moved 2988.485 304.5 312.5 -0.1284722 -0.1941873
Moved 2988.516 346.0502 343.5659 -0.03229121 -0.1142853
Moved 2988.546 383.1578 371.2874 0.05360613 -0.04298504
Moved 2988.577 407.6972 389.8833 0.1104101 0.00484388
Moved 2988.608 420.757 401.0677 0.1406412 0.03361038
Moved 2988.638 428.3364 407.3364 0.1581862 0.04973356
Moved 2988.669 433.0956 411.0955 0.1692027 0.05940198
Moved 2988.7 435.9721 413.9722 0.1758614 0.06680077
Moved 2988.731 437 414.8474 0.1782407 0.06905191
Stationary 2988.761 437 415 0.1782407 0.06944436
Moved 2988.792 438 416.5 0.1805556 0.07330243
Moved 2988.823 438 416 0.1805556 0.07201634
Moved 2988.854 427.8345 416 0.1570243 0.07201634
Moved 2988.884 409.5 402.5 0.1145834 0.03729416
Moved 2988.915 384.1871 394.0936 0.05598873 0.01567264
Moved 2988.946 357.4363 382.9745 -0.005934487 -0.01292562
Moved 2988.976 329.1382 370.5691 -0.0714393 -0.04483266
Moved 2989.007 296.8545 354.1025 -0.1461701 -0.08718506
Moved 2989.038 268.5 338 -0.2118056 -0.1286009
Moved 2989.069 248.8451 327.4225 -0.257303 -0.1558062
Moved 2989.099 234.1515 320.0909 -0.2913159 -0.1746632
Moved 2989.13 219.659 313.3295 -0.3248636 -0.1920539
Moved 2989.161 206.8768 304.5845 -0.3544518 -0.214546
Moved 2989.191 197.2755 298.6378 -0.3766771 -0.2298411
Moved 2989.222 188.6834 291.7889 -0.3965663 -0.2474564
Moved 2989.253 182.0406 288.0203 -0.411943 -0.2571495
Moved 2989.284 177.1493 285.1493 -0.4232655 -0.2645337
Moved 2989.314 174.647 282.647 -0.4290578 -0.2709696
Moved 2989.345 171.7745 282 -0.4357071 -0.2726338
Moved 2989.376 169.8938 279.8937 -0.4400607 -0.2780512
Moved 2989.406 169 279 -0.4421296 -0.2803498
Ended 2989.437 169 279 -0.4421296 -0.2803498
Candidates 2989.53 13 good goods god odds gods of odd hood off ps pa his foods
Began 2989.99 202 321 -0.3657407 -0.1723252
Stationary 2990.021 202 321 -0.3657407 -0.1723252
Stationary 2990.052 202 321 -0.3657407 -0.1723252
Moved 2990.083 209.4748 321 -0.3484379 -0.1723252
Moved 2990.113 229.4877 321 -0.3021117 -0.1723252
Moved 2990.144 252.5 321 -0.2488426 -0.1723252
Moved 2990.175 271.6631 321 -0.2044834 -0.1723252
Moved 2990.206 284.8101 321 -0.1740507 -0.1723252
Moved 2990.236 294.6438 321 -0.1512876 -0.1723252
Moved 2990.267 300.6955 321 -0.1372789 -0.1723252
Moved 2990.298 303.5 321 -0.130787 -0.1723252
Ended 2990.328 303 321 -0.1319445 -0.1723252
Accept 2990.39 0 good
Began 2990.697 316 264 -0.1018519 -0.31893
Stationary 2990.728 316 264 -0.1018519 -0.31893
Stationary 2990.759 316 264 -0.1018519 -0.31893
Stationary 2990.789 316 264 -0.1018519 -0.31893
Stationary 2990.82 316 264 -0.1018519 -0.31893
Moved 2990.851 299.3552 264 -0.1403815 -0.31893
Moved 2990.881 284.8801 264 -0.1738887 -0.31893
Moved 2990.912 273.3151 264 -0.2006595 -0.31893
Moved 2990.943 260.293 264 -0.2308032 -0.31893
Moved 2990.974 250.1297 264 -0.2543295 -0.31893
Moved 2991.004 243.6515 264 -0.2693252 -0.31893
Moved 2991.035 241 264 -0.275463 -0.31893
Moved 2991.066 240 264 -0.2777777 -0.31893
Moved 2991.096 240 274.0226 -0.2777777 -0.2931517
