is there any indication of this
Moved 1590.455 410.7625 399.2375 0.1175058 0.02890292
Moved 1590.486 407.0248 407.9257 0.1088537 0.051249
Moved 1590.517 403.7494 414.7519 0.1012717 0.06880622
Moved 1590.548 402 424.2368 0.09722222 0.09320168
Moved 1590.578 401 433.0744 0.09490739 0.1159321
Moved 1590.609 401 442.6563 0.09490739 0.1405769
Moved 1590.64 401 450.5578 0.09490739 0.1608996
Moved 1590.67 412.4547 459.1821 0.1214229 0.1830813
Moved 1590.701 417.5378 466.5378 0.1331895 0.2020006
Moved 1590.732 421.8256 474.6512 0.1431148 0.2228684
Moved 1590.763 426.102 482.153 0.153014 0.242163
Moved 1590.793 428 486.6122 0.1574074 0.2536322
Moved 1590.824 429 489.1672 0.1597223 0.2602036
Moved 1590.855 430 491.7247 0.162037 0.2667814
Moved 1590.885 430 492.5 0.162037 0.2687756
Moved 1590.916 430 494.5 0.162037 0.2739197
Moved 1590.947 431 496.1078 0.1643519 0.2780549
Moved 1590.978 432.5 498.5 0.167824 0.2842077
Moved 1591.008 432.9055 499.9055 0.1687628 0.2878228
Moved 1591.039 433 501.2294 0.1689814 0.2912279
Stationary 1591.07 433 501 0.1689814 0.2906378
Moved 1591.101 433 502.2913 0.1689814 0.2939589
Stationary 1591.131 433 502.2913 0.1689814 0.2939589
Moved 1591.162 417.3798 502 0.1328236 0.2932098
Moved 1591.193 406.2123 502 0.1069731 0.2932098
Moved 1591.223 393.5273 492.0109 0.07760942 0.2675177
Moved 1591.254 385.9616 490.2404 0.06009629 0.2629639
Moved 1591.285 377.0518 486.684 0.03947169 0.2538167
Moved 1591.316 370.2517 485 0.02373089 0.2494856
Moved 1591.346 365.6542 483.9136 0.01308848 0.2466912
Moved 1591.377 360 482.5 0 0.2430555
Moved 1591.408 345.4157 479.8831 -0.03376002 0.2363248
Moved 1591.438 337.9827 478.3276 -0.05096589 0.2323239
Moved 1591.469 332.5896 476.7948 -0.06344999 0.2283816
Moved 1591.5 331.8443 477 -0.06517525 0.2289094
Moved 1591.531 327 475.5 -0.07638887 0.2250513
Moved 1591.561 325.382 476 -0.08013412 0.2263374
Moved 1591.592 322.834 474.8339 -0.08603249 0.2233381
Moved 1591.623 320.5692 475 -0.09127487 0.2237653
Moved 1591.654 319.7041 475 -0.0932775 0.2237653
Moved 1591.684 319 475 -0.09490739 0.2237653
Stationary 1591.715 319 475 -0.09490739 0.2237653
Moved 1591.746 328.5695 486.1012 -0.07275581 0.2523178
Moved 1591.776 347.9702 496.9888 -0.02784674 0.280321
Moved 1591.807 369 501.5 0.02083332 0.2919238
Moved 1591.838 384.562 503.0936 0.05685637 0.2960227
Moved 1591.869 391.8166 503 0.07364958 0.2957818
Moved 1591.899 397.8241 503 0.08755574 0.2957818
Moved 1591.93 400.4731 503 0.09368786 0.2957818
Ended 1591.961 401 503 0.09490739 0.2957818
Accept 1592.299 0 is
Candidates 1592.299 13 there the that threw they tennessee rubber river what tiger relate withdraw guide
Began 1592.975 434 412 0.1712963 0.06172835
Stationary 1593.005 434 412 0.1712963 0.06172835
Stationary 1593.036 434 412 0.1712963 0.06172835
Moved 1593.067 418.2053 396.2053 0.1347344 0.02110399
Moved 1593.098 407.3144 388.4515 0.109524 0.001161128
Moved 1593.128 391.9247 377.2831 0.07389972 -0.02756401
Moved 1593.159 376.3564 368.1782 0.03786196 -0.0509821
Moved 1593.19 362.9086 362.3634 0.006732841 -0.06593782
Moved 1593.22 349.633 358.9388 -0.02399763 -0.07474585
Moved 1593.251 326.5644 358 -0.07739732 -0.07716057
Moved 1593.282 320.2483 358 -0.09201785 -0.07716057
Moved 1593.313 303.295 363.7051 -0.1312617 -0.06248701
Moved 1593.343 288.2991 370.8718 -0.1659743 -0.04405402
Moved 1593.374 276.0512 378.4616 -0.194326 -0.02453298
Moved 1593.405 267.9468 383.0532 -0.2130861 -0.01272327
Moved 1593.435 262.4339 388.1322 -0.2258475 0.0003399868
Moved 1593.466 259.1268 392.7465 -0.2335028 0.01220793
Moved 1593.497 256.628 397.7441 -0.2392871 0.02506185
Moved 1593.528 255.0667 401.9333 -0.2429011 0.03583661
Moved 1593.558 252.5078 405.4922 -0.2488246 0.04499027
Moved 1593.589 252 410.613 -0.25 0.0581609
Moved 1593.62 250.696 416.608 -0.2530186 0.07358029
Moved 1593.651 251 422.7144 -0.2523148 0.08928596
Moved 1593.681 251 424.1284 -0.2523148 0.0929228
Moved 1593.712 251 427.9464 -0.2523148 0.1027426
Moved 1593.743 251 430 -0.2523148 0.1080246
Moved 1593.773 251 436.2944 -0.2523148 0.1242138
Moved 1593.804 249.7971 440.4058 -0.2550993 0.1347886
Moved 1593.835 250 444 -0.2546296 0.1440329
Stationary 1593.865 250 444.4993 -0.2546296 0.1453171
Moved 1593.896 250 449.6902 -0.2546296 0.1586682
Moved 1593.927 250 454.525 -0.2546296 0.1711032
Moved 1593.958 250 456.5 -0.2546296 0.1761831
Moved 1593.988 265.1898 457 -0.2194682 0.1774691
Moved 1594.019 284 442 -0.1759259 0.1388888
Moved 1594.05 304.002 429.1232 -0.129625 0.1057695
Moved 1594.081 320 411.5 -0.09259259 0.06044234
Moved 1594.111 333.8571 398.1143 -0.060516 0.02601415
Moved 1594.142 345.5 387 -0.03356482 -0.002572055
Moved 1594.173 359.267 372.733 -0.001696746 -0.03926713
Moved 1594.203 376.5 363 0.03819446 -0.06430049
Moved 1594.234 394.0084 352.5667 0.07872304 -0.09113523
Moved 1594.265 410.5003 343.7498 0.1168989 -0.1138123
Moved 1594.296 429.8537 334.0732 0.1616984 -0.1387007
Moved 1594.326 444 327.5 0.1944444 -0.1556071
Moved 1594.357 454.9869 320.5065 0.2198772 -0.1735944
Moved 1594.388 463.9299 313.3801 0.2405785 -0.1919238
Moved 1594.419 471.7027 306.2973 0.2585711 -0.2101407
Moved 1594.449 481.6499 297.3501 0.281597 -0.2331532
Moved 1594.48 489.0222 291.9777 0.2986626 -0.2469709
Moved 1594.511 494.45 288.775 0.3112268 -0.2552083
Moved 1594.541 499.5611 284.4389 0.3230582 -0.2663609
Moved 1594.572 504.6467 281.6766 0.3348303 -0.2734655
Moved 1594.603 507.5572 281 0.3415675 -0.2752058
Moved 1594.634 511.0994 280 0.349767 -0.2777778
Moved 1594.664 513.5 278.5 0.3553241 -0.2816359
Moved 1594.695 515.184 279 0.3592221 -0.2803498
Moved 1594.726 516.4641 278 0.3621853 -0.2829219
Stationary 1594.756 516 278 0.3611111 -0.2829219
Moved 1594.787 516 297.0817 0.3611111 -0.2338434
Moved 1594.818 501.6526 328.1581 0.3278995 -0.1539143
Moved 1594.849 492.583 353.5424 0.3069051 -0.08862554
Moved 1594.879 485.1694 384.1531 0.2897439 -0.00989443
Moved 1594.91 482.5368 405.1688 0.28365 0.04415826
Moved 1594.941 478.9744 418.1534 0.2754037 0.07755511
Moved 1594.972 475.5 437.5 0.2673611 0.1273147
Moved 1595.002 474.183 446.0852 0.2643124 0.149396
Moved 1595.033 471.6467 458.7666 0.2584414 0.1820128
Moved 1595.064 471 471.5856 0.2569444 0.2149834
Moved 1595.094 470 486.1075 0.2546296 0.252334
Moved 1595.125 468 500.7244 0.25 0.2899289
Moved 1595.156 467 513.451 0.2476852 0.322662
Moved 1595.187 466 524.3633 0.2453704 0.3507286
Moved 1595.217 466 535.3729 0.2453704 0.3790455
Moved 1595.248 466 545.524 0.2453704 0.4051542
Moved 1595.279 466 553.7969 0.2453704 0.4264322
Moved 1595.309 466 559.4854 0.2453704 0.4410632
Moved 1595.34 466 564.0433 0.2453704 0.4527861
Ended 1595.371 466 567 0.2453704 0.4603909
Accept 1595.463 0 there
Candidates 1595.463 13 any danny sent abu amy grant deny army want debt center candy went
Began 1596.569 492 423 0.3055556 0.09002049
Stationary 1596.6 492 423 0.3055556 0.09002049
Stationary 1596.63 492 423 0.3055556 0.09002049
Moved 1596.661 505.539 442.4238 0.3368959 0.1399788
Moved 1596.692 515.6223 457.0278 0.3602367 0.1775405
Moved 1596.723 527.7858 473.6788 0.3883931 0.2203671
Moved 1596.753 537 489.5 0.4097222 0.2610596
Moved 1596.784 546.4061 503.0103 0.4314957 0.2958082
Moved 1596.815 559 518 0.4606481 0.3343621
Moved 1596.846 562.4706 522.4706 0.4686821 0.3458606
Moved 1596.876 570.0979 532.4638 0.4863378 0.3715632
Moved 1596.907 577.1512 542.5853 0.5026648 0.3975959
Moved 1596.938 584.3801 554.9504 0.5193985 0.429399
Moved 1596.968 589.7286 563.4572 0.5317791 0.4512786
Moved 1596.999 593.5362 570.8043 0.5405931 0.4701756
Moved 1597.03 598 575 0.550926 0.480967
Moved 1597.061 604.0922 582.0922 0.5650283 0.4992082
Moved 1597.091 609.1978 587.1978 0.5768467 0.5123398
Moved 1597.122 612.1574 591.3148 0.5836977 0.522929
Moved 1597.153 616 593.5 0.5925925 0.5285493
Moved 1597.183 617.0048 596 0.5949184 0.5349793
Moved 1597.214 618.5 598.5 0.5983797 0.5414093
Moved 1597.245 618 598 0.5972223 0.5401233
Stationary 1597.276 618 598 0.5972223 0.5401233
Stationary 1597.306 618 598 0.5972223 0.5401233
Moved 1597.337 600.0992 584.7234 0.5557853 0.5059757
Moved 1597.368 584.827 570.7924 0.5204328 0.4701449
Moved 1597.398 572.5 556 0.4918982 0.4320986
Moved 1597.429 560.2106 538.8159 0.4634506 0.3879009
Moved 1597.46 550.6081 522.5641 0.4412224 0.3461011
Moved 1597.491 540.4684 506.2912 0.4177509 0.3042468
Moved 1597.521 537.1714 498.7571 0.4101191 0.2848691
Moved 1597.552 534.6219 494.2438 0.4042174 0.2732608
Moved 1597.583 530.4797 486.2195 0.3946288 0.252622
Moved 1597.614 526.366 474.0981 0.3851065 0.2214456
Moved 1597.644 522.6226 462.1127 0.3764411 0.1906189
Moved 1597.675 520.3915 451.3494 0.3712767 0.1629357
Moved 1597.706 516.8427 438.2131 0.3630617 0.1291489
Moved 1597.736 514.2913 421.7479 0.3571558 0.08679998
Moved 1597.767 513 406.2278 0.3541666 0.04688216
Moved 1597.798 510.5 392.5 0.3483796 0.01157403
Moved 1597.829 510 376.5771 0.3472221 -0.02938
Moved 1597.859 510 361.8007 0.3472221 -0.06738506
Moved 1597.89 510 347.9648 0.3472221 -0.1029713
Moved 1597.921 510 336.7975 0.3472221 -0.1316935
Moved 1597.952 510 328.0369 0.3472221 -0.1542261
Moved 1597.982 510 315 0.3472221 -0.1877573
Moved 1598.013 517 302.5759 0.3634259 -0.2197122
Moved 1598.044 518.3072 290.1567 0.3664519 -0.2516545
Moved 1598.074 518 280.6062 0.3657407 -0.2762187
Moved 1598.105 519.3943 266.0284 0.3689685 -0.3137132
Moved 1598.136 519.9467 255.1598 0.3702471 -0.3416673
Moved 1598.167 521.2067 250.7933 0.3731637 -0.3528978
Moved 1598.197 522.7646 248.2354 0.37677 -0.359477
Moved 1598.228 524.1616 248 0.3800037 -0.3600824
Moved 1598.259 527.7715 248 0.3883599 -0.3600824
Moved 1598.289 534.5032 255.8807 0.4039426 -0.339813
Moved 1598.32 551.04 275.7133 0.4422222 -0.2888032
Moved 1598.351 566.0523 300.8941 0.476973 -0.2240379
Moved 1598.382 574.539 326.3865 0.4966181 -0.158471
Moved 1598.412 577.0595 336.238 0.5024526 -0.1331327
Moved 1598.443 577 340.6185 0.5023147 -0.121866
Moved 1598.474 577 343.1788 0.5023147 -0.1152809
Stationary 1598.505 577 343 0.5023147 -0.1157408
Stationary 1598.535 577 343 0.5023147 -0.1157408
Moved 1598.566 568.3343 343 0.4822553 -0.1157408
Moved 1598.597 560.6997 332.7998 0.4645827 -0.1419759
Moved 1598.627 553.074 327.074 0.4469306 -0.1567026
Moved 1598.658 546.4269 323.2846 0.4315437 -0.1664491
Moved 1598.689 541.1653 320.5826 0.4193641 -0.1733985
Moved 1598.719 534.1037 319 0.4030178 -0.1774692
Moved 1598.75 527.5 319 0.3877315 -0.1774692
Moved 1598.781 522.483 319 0.376118 -0.1774692
Moved 1598.812 517.3724 319 0.3642881 -0.1774692
Moved 1598.842 512.2593 329.7407 0.352452 -0.1498439
Moved 1598.873 507.1486 336.2771 0.3406218 -0.1330322
Moved 1598.904 503.3281 342.0158 0.3317779 -0.1182722
Moved 1598.935 499.767 348.466 0.3235347 -0.1016822
Moved 1598.965 496.4153 354.5847 0.3157761 -0.08594465
Moved 1598.996 493.6646 358.3353 0.3094089 -0.07629802
Moved 1599.027 491.3926 363.2148 0.3041495 -0.06374791
Moved 1599.057 486.6802 368.3198 0.2932412 -0.05061781
Moved 1599.088 481.5673 375.4327 0.2814057 -0.03232328
Moved 1599.119 473.8988 383.1013 0.2636546 -0.01259965
Moved 1599.15 467.3962 390.6038 0.2486023 0.006696834
Moved 1599.18 456.6629 400.337 0.2237568 0.03173098
Moved 1599.211 445.0905 408.9095 0.1969687 0.05377954
Moved 1599.242 433.0977 416.5414 0.1692075 0.07340902
Moved 1599.273 424.7682 421.6159 0.1499263 0.08646058
Moved 1599.303 411.1911 426.9235 0.118498 0.1001119
Moved 1599.334 400 432 0.09259263 0.1131687
Moved 1599.365 387.7188 438.1687 0.0641638 0.1290347
Moved 1599.396 376.5784 442.4739 0.03837595 0.1401076
Moved 1599.426 358.8588 452.4275 -0.002641728 0.1657084
Moved 1599.457 343.606 461.197 -0.03794918 0.1882638
Moved 1599.488 332.2872 468.7702 -0.06414999 0.2077422
Moved 1599.518 324.6043 474.3957 -0.08193453 0.222211
Moved 1599.549 316.8624 482.1376 -0.09985552 0.2421233
Moved 1599.58 311.4931 487.5069 -0.1122844 0.2559333
Moved 1599.61 307.416 493.3759 -0.1217221 0.2710286
Moved 1599.641 304.9475 498.105 -0.1274363 0.2831917
Moved 1599.672 301.3898 500.6102 -0.1356717 0.2896353
Moved 1599.703 298.8467 503.1533 -0.1415586 0.2961761
Moved 1599.733 296.3026 504 -0.1474478 0.2983539
Moved 1599.764 292.0628 504 -0.1572621 0.2983539
Moved 1599.795 286 504 -0.1712963 0.2983539
Moved 1599.826 275.8448 504 -0.1948038 0.2983539
Moved 1599.856 266.2129 496.4043 -0.2170999 0.2788176
Moved 1599.887 260.2657 494.1329 -0.2308664 0.2729754
Moved 1599.918 256.6173 493 -0.2393119 0.2700616
Moved 1599.948 254.5 493 -0.244213 0.2700616
Stationary 1599.979 254.5 493 -0.244213 0.2700616
Moved 1600.01 255 493 -0.2430556 0.2700616
Moved 1600.041 267.5572 493 -0.213988 0.2700616
Moved 1600.071 282.9512 493 -0.1783537 0.2700616
Moved 1600.102 299.23 493 -0.1406712 0.2700616
Moved 1600.133 319.3352 491.5922 -0.09413152 0.2664407
Moved 1600.163 335.8218 486.8356 -0.05596797 0.2542068
Moved 1600.194 348.5532 482.5787 -0.02649724 0.243258
Moved 1600.225 359.0213 477.4893 -0.002265424 0.2301679
Moved 1600.256 369 473 0.02083332 0.2186213
Moved 1600.286 378.2458 468.8361 0.04223565 0.2079118
Moved 1600.317 386.2432 465.3784 0.06074806 0.1990185
Moved 1600.348 391.3224 462.8387 0.07250567 0.1924864
Moved 1600.379 393.5 462 0.07754634 0.1903292
Moved 1600.409 396.95 460.05 0.08553246 0.1853137
Moved 1600.44 399.491 457.509 0.09141435 0.1787783
Moved 1600.471 402.0292 457 0.09728977 0.1774691
Moved 1600.501 403.5 456 0.1006944 0.174897
Moved 1600.532 405 455.1915 0.1041667 0.1728175
Moved 1600.563 407.3541 455 0.1096159 0.172325
Moved 1600.594 408.9118 455 0.1132217 0.172325
Moved 1600.624 410.4708 454 0.1168306 0.169753
Moved 1600.655 411.7315 454 0.1197488 0.169753
Moved 1600.686 414.2679 454 0.1256201 0.169753
Moved 1600.716 417.6083 452 0.1333527 0.164609
Moved 1600.747 423.0962 449.6346 0.1460561 0.1585251
Moved 1600.778 430.3595 444.8203 0.1628693 0.1461425
Moved 1600.809 438.4185 440.8605 0.1815242 0.1359581
Moved 1600.839 445.3735 435.3132 0.197624 0.1216903
Moved 1600.87 449.473 432.7635 0.2071133 0.1151323
Moved 1600.901 451.5 430.5 0.2118056 0.1093106
Moved 1600.932 454.0693 430 0.2177529 0.1080246
Moved 1600.962 456.6241 430 0.223667 0.1080246
Moved 1600.993 460.357 430 0.2323078 0.1080246
Moved 1601.024 466.2813 446.1355 0.2460215 0.1495254
Moved 1601.054 471.9597 455.9396 0.2591659 0.1747416
Moved 1601.085 478 464.5 0.2731481 0.1967592
Moved 1601.116 484.2199 473.2932 0.2875461 0.2193755
Moved 1601.147 490.9226 481.2301 0.3030615 0.2397892
Moved 1601.177 499.5876 489.5876 0.3231193 0.2612849
Moved 1601.208 508.6744 498.6744 0.3441537 0.2846563
Moved 1601.239 518.8942 506.8942 0.3678106 0.3057976
Moved 1601.269 527.9494 513.712 0.3887718 0.3233334
Moved 1601.3 536.3554 519.3554 0.4082301 0.3378481
Moved 1601.331 545.3123 524.6562 0.4289637 0.3514819
Moved 1601.362 550.602 528.7347 0.4412083 0.3619718
Moved 1601.392 555.193 531.0965 0.4518356 0.3680465
Moved 1601.423 562.309 535.6545 0.4683078 0.3797697
Moved 1601.454 567.4216 539.2108 0.4801426 0.3889166
Moved 1601.484 572.541 541.7705 0.491993 0.3955002
Moved 1601.515 577.1533 544.0511 0.5026696 0.4013659
Moved 1601.546 580.611 546.611 0.5106735 0.4079499
Moved 1601.577 583.1684 547 0.5165936 0.4089505
Moved 1601.607 584.7194 548 0.5201837 0.4115225
Moved 1601.638 586 548 0.5231482 0.4115225
Moved 1601.669 588.5 548 0.5289352 0.4115225
Moved 1601.7 590.5 548 0.5335647 0.4115225
Moved 1601.73 593.26 548 0.5399537 0.4115225
Moved 1601.761 595.8464 548 0.5459407 0.4115225
Moved 1601.792 598.3947 548 0.5518395 0.4115225
Moved 1601.823 600.9243 540.0757 0.5576952 0.3911411
Moved 1601.853 602 538.5109 0.5601852 0.3871163
Moved 1601.884 603.7434 538 0.5642209 0.3858024
Moved 1601.915 605.2971 537 0.5678174 0.3832304
Moved 1601.945 605 535.6699 0.5671296 0.3798092
Moved 1601.976 605 534.8696 0.5671296 0.3777509
Stationary 1602.007 605 534.8696 0.5671296 0.3777509
Moved 1602.037 605 533.9639 0.5671296 0.3754215
Stationary 1602.068 605 533.9639 0.5671296 0.3754215
Stationary 1602.099 605 534 0.5671296 0.3755144
Moved 1602.13 605 532.7106 0.5671296 0.3721981
Stationary 1602.16 605 532.7106 0.5671296 0.3721981
Stationary 1602.191 605 532.7106 0.5671296 0.3721981
Moved 1602.222 605 532 0.5671296 0.3703703
Moved 1602.253 596.6235 532 0.5477396 0.3703703
Moved 1602.283 593.9517 531 0.5415547 0.3677982
Moved 1602.314 591.3984 530.3984 0.5356444 0.3662509
Moved 1602.345 588.8412 530 0.5297252 0.3652262
Moved 1602.375 584.4271 527.7136 0.5195072 0.3593454
Moved 1602.406 579.1803 526.0601 0.5073618 0.3550928
Moved 1602.437 573.0076 523.5038 0.493073 0.3485179
Moved 1602.468 564.8387 520.9462 0.4741638 0.3419398
Moved 1602.498 556.0247 517.5123 0.4537608 0.3331077
Moved 1602.529 543.503 511.2515 0.4247755 0.3170049
Moved 1602.56 528.4595 504.7297 0.3899525 0.3002307
Moved 1602.59 510.1027 497.0513 0.34746 0.2804817
Moved 1602.621 491.3139 490.4941 0.3039673 0.2636166
Moved 1602.652 470.7679 482.442 0.2564071 0.2429061
Moved 1602.683 449.6484 472.9922 0.2075194 0.2186012
Moved 1602.713 429.9167 464.4583 0.1618441 0.196652
Moved 1602.744 413.8997 456.4499 0.1247679 0.1760542
Moved 1602.775 395.0673 447.886 0.08117417 0.1540276
Moved 1602.806 380.7257 441.2354 0.04797608 0.1369223
Moved 1602.836 369.7374 436.3687 0.02254019 0.1244048
Moved 1602.867 360.7885 432.8943 0.001825293 0.1154688
Moved 1602.898 349.9152 428.7661 -0.02334456 0.1048509
Moved 1602.928 338.2093 424.6837 -0.05044153 0.09435108
Moved 1602.959 328.2262 421.3065 -0.07355049 0.08566487
Moved 1602.99 322.1392 419.0696 -0.08764068 0.07991154
Moved 1603.021 313.665 416.555 -0.107257 0.07344383
Moved 1603.051 303.017 413.0043 -0.131905 0.06431132
Moved 1603.082 293 410.5 -0.1550926 0.05787029
Moved 1603.113 284.4485 406.1495 -0.1748878 0.04668071
Moved 1603.143 274.6178 403.6544 -0.197644 0.04026334
Moved 1603.174 267.3404 401.1135 -0.2144897 0.03372797
Moved 1603.205 263.5714 400 -0.2232143 0.03086416
Moved 1603.236 259.5 399 -0.2326389 0.02829214
Moved 1603.266 258.9054 399 -0.2340153 0.02829214
Stationary 1603.297 259 399 -0.2337963 0.02829214
Stationary 1603.328 259 399 -0.2337963 0.02829214
Moved 1603.359 259 408.7638 -0.2337963 0.05340482
Moved 1603.389 287.5754 415.1644 -0.1676494 0.06986724
Moved 1603.42 308.7085 416 -0.1187303 0.07201634
Moved 1603.451 327.2769 416 -0.07574786 0.07201634
Moved 1603.481 340 404 -0.04629632 0.04115226
Moved 1603.512 352.8416 397.1267 -0.01657034 0.02347397
Moved 1603.543 366.5 384.5 0.0150463 -0.009002057
Moved 1603.574 380.2616 371.7384 0.0469019 -0.04182517
Moved 1603.604 391.5 359 0.07291664 -0.07458848
Moved 1603.635 399.449 349.7346 0.09131709 -0.09841926
Moved 1603.666 410.2772 336.0843 0.1163823 -0.1335281
Moved 1603.696 412.8442 331.3115 0.1223246 -0.1458037
Moved 1603.727 416.4572 325.0856 0.130688 -0.161817
