a picture is worth many words
a picture is worth many words
Basic
List

0.6 0.6
432 388.8
Began 2656.195 97 340 -0.6087962 -0.1234569
Stationary 2656.225 97 340 -0.6087962 -0.1234569
Stationary 2656.256 97 340 -0.6087962 -0.1234569
Ended 2656.287 97 340 -0.6087962 -0.1234569
Delete 2656.379 LeftSwipe
Began 2658.192 264 362 -0.2222222 -0.06687243
Stationary 2658.223 264 362 -0.2222222 -0.06687243
Ended 2658.254 264 362 -0.2222222 -0.06687243
Candidates 2658.315 9 d s f a g x c z v
Began 2659.422 415 483 0.1273148 0.2443414
Moved 2659.452 405.3572 483 0.1049935 0.2443414
Moved 2659.483 389.9461 494.6452 0.06931961 0.2742931
Moved 2659.514 362.2414 504.7845 0.005188485 0.3003715
Moved 2659.544 341.8421 510.0395 -0.04203215 0.3138875
Moved 2659.575 324.5789 516.4737 -0.08199328 0.3304364
Moved 2659.606 310.7811 524.3313 -0.1139326 0.3506462
Moved 2659.637 298.3225 530.5081 -0.1427719 0.3665331
Moved 2659.667 290.6012 533.9326 -0.1606455 0.3753409
Moved 2659.698 283.6393 537.1804 -0.1767609 0.3836943
Moved 2659.729 274.2749 540.8167 -0.1984377 0.393047
Moved 2659.76 266.5 546.5 -0.2164352 0.4076646
Moved 2659.79 259.8637 551.1364 -0.2317971 0.4195893
Moved 2659.821 252.6302 557.3698 -0.2485411 0.4356217
Moved 2659.852 248 563.5 -0.2592593 0.4513887
Moved 2659.883 243.1151 567.8274 -0.270567 0.4625189
Moved 2659.913 237.7019 573.2981 -0.2830974 0.4765897
Moved 2659.944 232.636 578.364 -0.2948239 0.4896191
Moved 2659.975 225.7295 584.2705 -0.3108113 0.5048109
Moved 2660.005 221.3073 588.6927 -0.321048 0.516185
Moved 2660.036 211.2533 596.56 -0.3443211 0.5364196
Moved 2660.067 203.2662 602.8225 -0.3628097 0.5525269
Moved 2660.098 196.7338 607.6331 -0.3779309 0.5648997
Moved 2660.128 192.0958 610.9521 -0.3886672 0.5734363
Moved 2660.159 185.6497 613.6752 -0.4035886 0.5804401
Moved 2660.19 178.8194 617.787 -0.4193994 0.591016
Moved 2660.221 173.7674 620.1163 -0.4310938 0.5970067
Moved 2660.251 170 622.5 -0.4398148 0.6031378
Moved 2660.282 166.7687 624.2313 -0.4472947 0.6075908
Moved 2660.313 163.0445 625.9554 -0.4559155 0.6120251
Moved 2660.344 160.5 626 -0.4618056 0.6121398
Moved 2660.374 157.8887 627 -0.4678501 0.6147118
Moved 2660.405 156.1668 628 -0.4718361 0.6172838
Moved 2660.436 153.445 628 -0.4781365 0.6172838
Expand 2660.436
Moved 2660.467 152.03 629 -0.481412 0.6198559
Moved 2660.497 150.6821 629 -0.4845322 0.6198559
Moved 2660.528 149 630.4028 -0.4884259 0.623464
Moved 2660.559 148 630 -0.4907407 0.6224279
Ended 2660.589 148 630 -0.4907407 0.6224279
Accept 2660.682 3 a
Began 2661.788 522 451 0.375 0.162037
Stationary 2661.819 522 451 0.375 0.162037
Stationary 2661.85 522 451 0.375 0.162037
Stationary 2661.88 522 451 0.375 0.162037
Stationary 2661.911 522 451 0.375 0.162037
Stationary 2661.942 522 451 0.375 0.162037
Moved 2661.972 509.4395 451 0.3459249 0.162037
Moved 2662.003 498.3011 460.233 0.3201415 0.1857843
Moved 2662.034 483.9727 463.0039 0.2869738 0.1929112
Moved 2662.065 465.9159 465.7263 0.2451757 0.1999133
Moved 2662.095 446.8382 469.4517 0.2010144 0.209495
Moved 2662.126 425.4875 472.168 0.1515914 0.2164815
Moved 2662.157 406.1312 474 0.1067852 0.2211934
Moved 2662.188 387.0025 474 0.06250589 0.2211934
Moved 2662.218 372.2269 474 0.02830297 0.2211934
Moved 2662.249 356.6319 474 -0.007796486 0.2211934
Moved 2662.28 346.7705 474 -0.03062387 0.2211934
Moved 2662.311 337.5952 468.3889 -0.05186285 0.2067615
Moved 2662.341 328 461.5 -0.07407407 0.1890431
Moved 2662.372 319.2542 453.2542 -0.09431908 0.1678347
Moved 2662.403 313.7534 444.5068 -0.1070523 0.1453364
Moved 2662.433 309.6599 430.9592 -0.1165281 0.1104916
Moved 2662.464 307 413.5029 -0.1226852 0.06559376
Moved 2662.495 307 396.5 -0.1226852 0.02186214
Moved 2662.526 307 377.1534 -0.1226852 -0.0278976
Moved 2662.556 307 359.105 -0.1226852 -0.07431839
Moved 2662.587 307 342.2086 -0.1226852 -0.1177763
Moved 2662.618 307 330.212 -0.1226852 -0.1486317
Moved 2662.648 307 317.6641 -0.1226852 -0.1809052
Moved 2662.679 307 308.8195 -0.1226852 -0.2036536
Moved 2662.71 307 302.6572 -0.1226852 -0.2195032
Moved 2662.741 310.8657 297.3433 -0.1137368 -0.2331707
Moved 2662.771 314 292.7225 -0.1064815 -0.2450552
Moved 2662.802 315 290.0054 -0.1041667 -0.2520438
Moved 2662.833 316 287.2742 -0.1018519 -0.2590683
Moved 2662.864 317.1304 286 -0.09923513 -0.2623458
Moved 2662.894 317.8452 284 -0.0975805 -0.2674897
Moved 2662.925 318 282.7977 -0.09722222 -0.270582
Moved 2662.956 319.1441 282 -0.09457375 -0.2726338
Moved 2662.987 319 280.7776 -0.09490739 -0.2757779
Moved 2663.017 320.0072 281 -0.09257585 -0.2752058
Moved 2663.048 325.2278 292.1391 -0.08049116 -0.2465559
Moved 2663.079 336.4723 313.3057 -0.05446221 -0.1921149
Moved 2663.11 351.2643 344.5285 -0.02022162 -0.1118095
Moved 2663.14 363.9211 372.7896 0.009076695 -0.03912145
Moved 2663.171 372.0928 389.1855 0.02799253 0.003049207
Moved 2663.202 379.1852 403.3704 0.04441023 0.03953294
Moved 2663.232 388.4006 419.001 0.06574223 0.07973514
Moved 2663.263 395.0444 432.0889 0.08112133 0.1133972
Moved 2663.294 400.5041 441.7562 0.09375949 0.1382617
Moved 2663.325 403.6894 449.0681 0.1011329 0.1570681
Moved 2663.355 407.413 457.2389 0.1097522 0.1780835
Moved 2663.386 408 463.2666 0.1111111 0.1935869
Moved 2663.417 408 469.5425 0.1111111 0.2097287
Moved 2663.448 408 474.5036 0.1111111 0.2224886
Moved 2663.478 408 480.9418 0.1111111 0.2390477
Moved 2663.509 389.7813 492.1641 0.06893814 0.2679116
Moved 2663.54 382.9017 496.259 0.05301316 0.2784438
Moved 2663.571 373.619 501.7936 0.03152539 0.292679
Moved 2663.601 363 507 0.006944438 0.3060699
Moved 2663.632 356.5245 509 -0.008045186 0.3112139
Moved 2663.663 354.2683 510.7317 -0.0132678 0.3156678
Moved 2663.693 353.5 511.5 -0.0150463 0.317644
Moved 2663.724 354 511 -0.01388888 0.3163579
