the price of gas is high
Stationary 1229.092 591 634 0.5347222 0.632716
Stationary 1229.123 591 634 0.5347222 0.632716
Stationary 1229.153 591 634 0.5347222 0.632716
Stationary 1229.184 591 634 0.5347222 0.632716
Moved 1229.215 573.2502 623.1251 0.4936346 0.6047456
Moved 1229.245 562.0731 618.0366 0.4677618 0.5916578
Moved 1229.276 550.6233 614.1558 0.4412577 0.5816764
Moved 1229.307 539.1417 609.2854 0.4146798 0.5691496
Moved 1229.338 525.6866 602.8433 0.3835339 0.5525805
Moved 1229.368 512.4974 597.8325 0.3530033 0.5396925
Moved 1229.399 496.2874 591.0958 0.31548 0.5223656
Moved 1229.43 475.2387 584.3539 0.2667563 0.5050254
Moved 1229.461 458.5 579 0.2280092 0.4912551
Moved 1229.491 435.0448 570.2668 0.1737148 0.4687931
Moved 1229.522 415.2142 564.7755 0.1278105 0.4546694
Moved 1229.553 398.1728 562.0247 0.08836289 0.4475942
Moved 1229.583 381.0142 557.0047 0.04864395 0.4346828
Moved 1229.614 361.4449 552.635 0.003344715 0.4234438
Moved 1229.645 344.3131 547.5181 -0.03631219 0.410283
Moved 1229.676 324.236 541.7817 -0.08278707 0.3955291
Moved 1229.706 305.6166 536.3233 -0.1258874 0.3814899
Moved 1229.737 288.711 529.9037 -0.1650208 0.3649785
Moved 1229.768 275.2744 524.1371 -0.1961242 0.3501469
Moved 1229.799 267.0887 521.0295 -0.2150724 0.3421541
Moved 1229.829 260.3361 518.168 -0.2307036 0.3347942
Moved 1229.86 257.2986 516.2986 -0.2377346 0.3299862
Moved 1229.891 256 514.5 -0.2407407 0.32536
Moved 1229.922 255 512.9268 -0.2430556 0.3213138
Moved 1229.952 262.5098 510.0613 -0.2256718 0.3139435
Moved 1229.983 290.561 505.3752 -0.1607384 0.301891
Moved 1230.014 323 501.5 -0.08564815 0.2919238
Moved 1230.044 353.272 499.7728 -0.01557415 0.2874815
Moved 1230.075 381.8832 499 0.0506556 0.2854938
Moved 1230.106 404.6837 498.0352 0.1034344 0.2830122
Moved 1230.137 421.5171 498 0.1424008 0.2829217
Moved 1230.167 441.1297 497 0.1878001 0.2803498
Moved 1230.198 451.9367 495 0.2128164 0.2752057
Moved 1230.229 458.2081 492.896 0.2273335 0.2697942
Moved 1230.26 460.6686 491.3314 0.2330291 0.26577
Moved 1230.29 462.2644 489.7356 0.2367231 0.2616655
Moved 1230.321 462 487.5916 0.2361111 0.256151
Moved 1230.352 462 485.0486 0.2361111 0.2496105
Moved 1230.382 440.3924 474.7957 0.1860935 0.2232398
Moved 1230.413 423.2904 463.3088 0.1465056 0.1936955
Moved 1230.444 409.8247 454.3685 0.1153349 0.1707008
Moved 1230.474 397.754 444.8032 0.08739342 0.1460986
Moved 1230.505 381.498 427.664 0.04976382 0.1020163
Moved 1230.536 366.2866 406.9299 0.01455218 0.04868786
Moved 1230.567 351.5 382.5 -0.01967594 -0.01414617
Moved 1230.598 338.1628 355.3255 -0.05054921 -0.08403935
Moved 1230.628 328.6997 335.4745 -0.07245436 -0.1350966
Moved 1230.659 322.1075 315.3764 -0.08771399 -0.1867892
Moved 1230.69 318.2938 300.8813 -0.09654224 -0.2240708
Moved 1230.72 314.6647 283.3237 -0.1049428 -0.2692291
Moved 1230.751 310.7937 267.9688 -0.1139034 -0.3087224
Moved 1230.782 305.8546 254.7094 -0.1253364 -0.3428257
Moved 1230.813 301.7012 244.4025 -0.1349508 -0.3693353
Moved 1230.843 295.9655 233.931 -0.148228 -0.3962679
Moved 1230.874 291.2451 226.2451 -0.1591547 -0.4160362
Moved 1230.905 288.0635 220.1271 -0.1665196 -0.431772
Moved 1230.935 286.211 217.2111 -0.1708078 -0.439272
Moved 1230.966 285 216.3442 -0.1736111 -0.4415016
Moved 1230.997 282.4692 216 -0.1794693 -0.4423869
Moved 1231.028 275.8699 232.6938 -0.1947456 -0.3994499
Moved 1231.058 268.092 269.9875 -0.2127499 -0.3035302
Moved 1231.089 263.2273 304.727 -0.2240109 -0.2141796
Moved 1231.12 263 337 -0.2245371 -0.1311728
Moved 1231.151 262 372.3188 -0.2268519 -0.04033226
Moved 1231.181 262 400.495 -0.2268519 0.03213725
Moved 1231.212 262 424.3073 -0.2268519 0.09338296
Moved 1231.243 260.675 441.2747 -0.2299189 0.1370234
Moved 1231.273 257.6965 459.5176 -0.2368137 0.1839445
Moved 1231.304 254.8292 469.5123 -0.2434509 0.209651
Moved 1231.335 249.9286 476.0714 -0.2547948 0.2265209
Moved 1231.366 246.3979 481.8063 -0.2629678 0.2412712
Moved 1231.396 243.5143 487.9714 -0.2696428 0.257128
Moved 1231.427 243 494.6876 -0.2708333 0.2744021
Moved 1231.458 242.0947 500.7159 -0.2729289 0.289907
Moved 1231.489 242 508.2377 -0.2731481 0.3092533
Moved 1231.519 242 514.2283 -0.2731481 0.3246611
Moved 1231.55 242 518.9728 -0.2731481 0.3368643
Moved 1231.581 242 520.986 -0.2731481 0.3420421
Moved 1231.611 241 522.8544 -0.275463 0.3468477
Moved 1231.642 241 523.5 -0.275463 0.3485081
Moved 1231.673 239.8418 524 -0.278144 0.3497942
Ended 1231.704 240 524 -0.2777777 0.3497942
Candidates 1231.796 13 price prove prize private office predict prince officer piece project probe presence justice
Began 1232.257 230 441 -0.3009259 0.1363167
Stationary 1232.287 230 441 -0.3009259 0.1363167
Stationary 1232.318 230 441 -0.3009259 0.1363167
Moved 1232.349 268.2151 441 -0.2124651 0.1363167
Moved 1232.38 314.7577 441 -0.1047275 0.1363167
Moved 1232.41 344.6801 441 -0.03546263 0.1363167
Moved 1232.441 362.559 441 0.00592351 0.1363167
Moved 1232.472 376.5 441 0.03819446 0.1363167
Moved 1232.503 389.5087 441 0.06830712 0.1363167
Moved 1232.533 397.7372 441 0.08735478 0.1363167
Moved 1232.564 402.1165 441 0.09749184 0.1363167
Moved 1232.595 405.6566 441 0.1056865 0.1363167
Moved 1232.625 408 441 0.1111111 0.1363167
Moved 1232.656 410.3983 441 0.1166629 0.1363167
Moved 1232.687 411.1327 441 0.1183628 0.1363167
Stationary 1232.718 411 441 0.1180555 0.1363167
Ended 1232.748 411 441 0.1180555 0.1363167
Accept 1232.81 0 price
Began 1233.148 448 598 0.2037037 0.5401233
Stationary 1233.178 448 598 0.2037037 0.5401233
Stationary 1233.209 448 598 0.2037037 0.5401233
Stationary 1233.24 448 598 0.2037037 0.5401233
Stationary 1233.271 448 598 0.2037037 0.5401233
Stationary 1233.301 448 598 0.2037037 0.5401233
Stationary 1233.332 448 598 0.2037037 0.5401233
Stationary 1233.363 448 598 0.2037037 0.5401233
Stationary 1233.394 448 598 0.2037037 0.5401233
Stationary 1233.424 448 598 0.2037037 0.5401233
Moved 1233.455 437.5 583.5 0.1793981 0.5028291
Moved 1233.486 434.9086 568.5428 0.1733994 0.4643591
Moved 1233.516 433 554.2476 0.1689814 0.4275915
Moved 1233.547 430.1811 538.0867 0.1624563 0.3860253
Moved 1233.578 427.468 524.1378 0.1561758 0.3501486
Moved 1233.609 423.5312 508.8279 0.1470628 0.3107713
Moved 1233.639 410.4195 489.226 0.1167118 0.2603548
Moved 1233.67 386.2913 463.2548 0.06085942 0.1935566
Moved 1233.701 367.2616 444.2616 0.0168092 0.1447057
Moved 1233.731 352.3466 431.3466 -0.01771629 0.111488
Moved 1233.762 337.9725 419.178 -0.05098949 0.08019038
Moved 1233.793 324.9554 404.9554 -0.08112182 0.04360944
Moved 1233.824 311.9299 391.5439 -0.1112734 0.009115085
Moved 1233.854 301.5546 380.5546 -0.1352902 -0.0191497
Moved 1233.885 292.9297 373.2865 -0.1552552 -0.03784337
Moved 1233.916 286.3719 367.2479 -0.1704355 -0.05337476
Moved 1233.947 280.5078 361.2539 -0.1840098 -0.06879155
Moved 1233.977 274.773 355.7729 -0.1972848 -0.08288866
Moved 1234.008 271.5176 352.5176 -0.2048204 -0.09126136
Moved 1234.039 270 350.9481 -0.2083333 -0.0952982
Moved 1234.07 268.5152 351 -0.2117704 -0.09516476
Moved 1234.1 268 349.6525 -0.212963 -0.09863048
Ended 1234.131 267 350 -0.2152778 -0.09773669
Candidates 1234.223 13 is id of if odd off odds us its his kids ps rights
Began 1234.561 283 437 -0.1782407 0.1260288
Stationary 1234.592 283 437 -0.1782407 0.1260288
Moved 1234.623 304.1361 437 -0.1293146 0.1260288
Moved 1234.653 327.5252 437 -0.07517308 0.1260288
Moved 1234.684 345.5763 437 -0.03338819 0.1260288
Moved 1234.715 356.2564 437 -0.008665771 0.1260288
Moved 1234.745 360.9609 437 0.002224346 0.1260288
Moved 1234.776 363.5 437 0.008101861 0.1260288
Moved 1234.807 364 437 0.009259283 0.1260288
Stationary 1234.838 364 437 0.009259283 0.1260288
Stationary 1234.868 364 437 0.009259283 0.1260288
Stationary 1234.899 364 437 0.009259283 0.1260288
Moved 1234.93 353.0133 446.9867 -0.01617293 0.1517147
Moved 1234.961 349.2795 455.0807 -0.02481595 0.1725328
Moved 1234.991 346.7685 463.6945 -0.03062849 0.1946873
Moved 1235.022 344.2037 472.1853 -0.03656556 0.2165259
Moved 1235.053 340.6626 480.0061 -0.04476249 0.2366411
Moved 1235.083 336.9269 487.6096 -0.05340994 0.2561976
Moved 1235.114 333.9442 492.1116 -0.06031439 0.2677768
Moved 1235.145 331.0532 494 -0.06700655 0.2726337
Moved 1235.176 329.5 495 -0.07060184 0.2752057
Moved 1235.206 328.8744 495 -0.07205004 0.2752057
Moved 1235.237 326.9225 495 -0.07656823 0.2752057
Moved 1235.268 318.019 483.019 -0.09717827 0.2443903
Moved 1235.299 315.1476 480.1476 -0.1038249 0.2370051
Moved 1235.329 311 476 -0.113426 0.2263374
Moved 1235.36 303.9752 473.6584 -0.129687 0.2203146
Moved 1235.391 297.3836 474 -0.1449453 0.2211934
Moved 1235.422 287.6801 474 -0.1674072 0.2211934
Moved 1235.452 274.4223 484.3851 -0.1980965 0.2479041
Moved 1235.483 259.6761 494.3943 -0.2322314 0.2736479
Moved 1235.514 250.0285 501.9715 -0.2545636 0.2931365
Moved 1235.544 243.5986 508.4014 -0.2694478 0.3096743
Moved 1235.575 239.2361 511.764 -0.2795462 0.3183229
Moved 1235.606 235.7349 514.6326 -0.2876506 0.325701
Moved 1235.637 232.499 517.501 -0.2951412 0.3330787
Moved 1235.667 229.9783 520.0217 -0.300976 0.3395618
Moved 1235.698 228.0969 521 -0.3053313 0.3420781
Moved 1235.729 227 522.7753 -0.3078704 0.3466441
Moved 1235.76 226 523.6425 -0.3101852 0.3488746
Ended 1235.79 226 525 -0.3101852 0.3523662
Accept 1235.852 2 of
Began 1236.558 363 310 0.006944438 -0.2006174
Stationary 1236.589 363 310 0.006944438 -0.2006174
Stationary 1236.62 363 310 0.006944438 -0.2006174
Stationary 1236.651 363 310 0.006944438 -0.2006174
Moved 1236.681 350.4203 324.4955 -0.02217511 -0.1633346
Moved 1236.712 338.8213 337.9734 -0.04902477 -0.1286693
Moved 1236.743 328.3604 346.9797 -0.0732397 -0.105505
Moved 1236.773 318.1511 354.5093 -0.0968724 -0.08613853
Moved 1236.804 305.8577 361.0712 -0.1253295 -0.06926148
Moved 1236.835 293.4396 365.8242 -0.154075 -0.05703671
Moved 1236.865 279 369.5 -0.1875 -0.04758238
Moved 1236.896 259.5886 374.689 -0.2324339 -0.03423628
Moved 1236.927 243.9136 377.2173 -0.2687185 -0.02773332
Moved 1236.958 225.4394 380.0801 -0.3114829 -0.02037025
Moved 1236.989 209.2572 381.6238 -0.3489417 -0.01639982
Moved 1237.019 193.5 383.5 -0.3854167 -0.01157415
Moved 1237.05 176.2326 384 -0.4253875 -0.01028807
Moved 1237.081 166.3341 386 -0.4483007 -0.005144111
Moved 1237.111 164 387 -0.4537037 -0.002572055
Moved 1237.142 162.4043 389.5958 -0.4573976 0.004104214
Moved 1237.173 162 391 -0.4583334 0.007715971
Moved 1237.204 162 394.004 -0.4583334 0.01544234
Moved 1237.234 171.6865 397.7612 -0.435911 0.02510581
Moved 1237.265 186.729 400 -0.4010904 0.03086416
Moved 1237.296 198.4616 400 -0.3739315 0.03086416
Moved 1237.327 205.3879 400 -0.3578985 0.03086416
Moved 1237.357 212.995 400 -0.3402893 0.03086416
Moved 1237.388 217.7178 393.9876 -0.3293569 0.01540015
Moved 1237.419 220.5 391.5 -0.3229167 0.009002057
Moved 1237.449 223.2975 392 -0.3164409 0.01028803
Ended 1237.48 226.3578 391 -0.309357 0.007715971
Candidates 1237.572 13 gas bad fas had based nasa has fda bass ga da a faa
Began 1237.972 291 422 -0.1597222 0.08744851
Stationary 1238.003 291 422 -0.1597222 0.08744851
Moved 1238.033 329.2229 422 -0.0712432 0.08744851
Moved 1238.064 367.6045 422 0.01760304 0.08744851
Moved 1238.095 392 422 0.07407407 0.08744851
Moved 1238.125 412.0101 422 0.1203938 0.08744851
Moved 1238.156 431.6519 430.236 0.165861 0.1086316
Moved 1238.187 442.2173 431 0.1903179 0.1105966
Moved 1238.218 450.2021 431 0.2088012 0.1105966
Moved 1238.248 454.9531 431 0.2197988 0.1105966
Moved 1238.279 457.3397 431 0.2253233 0.1105966
Moved 1238.31 458.8791 432 0.2288868 0.1131687
Moved 1238.34 460 432 0.2314815 0.1131687
Ended 1238.371 460 432 0.2314815 0.1131687
Accept 1238.463 0 gas
Began 1238.894 501 671 0.3263889 0.7278805
Stationary 1238.924 501 671 0.3263889 0.7278805
Stationary 1238.955 501 671 0.3263889 0.7278805
Moved 1238.986 488.2875 671 0.2969618 0.7278805
Moved 1239.016 480.7709 660.1806 0.2795622 0.7000528
Moved 1239.047 472.4091 651.1136 0.2602062 0.6767324
Moved 1239.078 463.6817 641.5225 0.2400039 0.652064
Moved 1239.109 453.8417 629.0521 0.2172261 0.6199899
Moved 1239.139 444.8119 615.0297 0.1963238 0.5839241
Moved 1239.17 439.0595 603.119 0.183008 0.5532894
Moved 1239.201 431.9795 586.959 0.1666192 0.5117257
Moved 1239.231 425.3698 565.2326 0.1513189 0.4558451
Moved 1239.262 418.5085 539.5424 0.1354363 0.3897695
Moved 1239.293 410.7551 516.6428 0.1174886 0.3308712
Moved 1239.324 405.0306 495.6072 0.1042376 0.2767675
Moved 1239.354 395.0352 473.0939 0.08109996 0.2188627
Moved 1239.385 382.7008 453.841 0.05254825 0.1693441
Moved 1239.416 364.8928 434.8928 0.01132588 0.1206089
Moved 1239.447 346.3467 419.5534 -0.03160477 0.08115584
Moved 1239.477 316.7156 399.1437 -0.1001954 0.02866184
Moved 1239.508 291.918 386.959 -0.1575972 -0.002677509
Moved 1239.539 263.1729 376.0576 -0.2241367 -0.030716
Moved 1239.569 251.7627 373.1907 -0.2505493 -0.03808983
Moved 1239.6 232.0945 366.4556 -0.2960776 -0.05541264
Moved 1239.631 219.4382 362.8596 -0.3253744 -0.06466163
Moved 1239.662 208.9113 362 -0.3497423 -0.06687243
Moved 1239.692 200.8546 361 -0.3683921 -0.06944452
Moved 1239.723 195.5562 361 -0.380657 -0.06944452
Moved 1239.754 190.6854 361 -0.391932 -0.06944452
Moved 1239.785 187.1498 361 -0.4001162 -0.06944452
Moved 1239.815 185.2849 361 -0.404433 -0.06944452
Moved 1239.846 182.4112 361 -0.4110852 -0.06944452
Moved 1239.877 180.7784 361 -0.4148649 -0.06944452
Stationary 1239.907 180.7784 361 -0.4148649 -0.06944452
Ended 1239.938 181 361 -0.4143519 -0.06944452
Candidates 1240 13 is us id odds prices its pass pa usa his ps pigs kids
Began 1240.461 272 428 -0.2037037 0.1028806
Stationary 1240.491 272 428 -0.2037037 0.1028806
Stationary 1240.522 272 428 -0.2037037 0.1028806
Moved 1240.553 283.1601 428 -0.1778701 0.1028806
Moved 1240.583 329.5099 441.4592 -0.0705788 0.1374978
Moved 1240.614 356.9306 442 -0.007105073 0.1388888
Moved 1240.645 374.345 442 0.03320605 0.1388888
Moved 1240.676 384.0044 442 0.05556573 0.1388888
Moved 1240.706 398.8045 433.8391 0.0898252 0.1178989
Moved 1240.737 417.3538 425.5487 0.1327635 0.09657585
Moved 1240.768 421.7396 423.6302 0.1429158 0.09164134
Moved 1240.799 431.8583 419.5354 0.1663387 0.08110953
Moved 1240.829 440.041 416.653 0.18528 0.07369598
Moved 1240.86 443.2094 414.7906 0.1926144 0.06890571
Moved 1240.891 445.7487 414.2513 0.1984925 0.06751869
Moved 1240.922 447.183 414 0.2018124 0.06687239
Moved 1240.952 448.0143 412.9857 0.2037367 0.06426363
Ended 1240.983 448 412 0.2037037 0.06172835
Accept 1241.075 0 is
Began 1241.782 276 362 -0.1944444 -0.06687243
Stationary 1241.813 276 362 -0.1944444 -0.06687243
Stationary 1241.843 276 362 -0.1944444 -0.06687243
Stationary 1241.874 276 362 -0.1944444 -0.06687243
Stationary 1241.905 276 362 -0.1944444 -0.06687243
Moved 1241.935 294.8588 386.2023 -0.1507898 -0.004623829
Moved 1241.966 309.2815 403.3378 -0.117404 0.03944899
Moved 1241.997 329.9553 423.9553 -0.06954799 0.09247748
Moved 1242.028 337.1472 431.1472 -0.05289997 0.1109753
Moved 1242.058 357.3562 448.0617 -0.006119857 0.1544797
Moved 1242.089 384.5734 462.8741 0.0568828 0.1925772
Moved 1242.12 412.7742 478.1183 0.1221626 0.2317857
Moved 1242.151 439.4109 497.2085 0.1838215 0.2808859
Moved 1242.181 463.3371 513.3837 0.2392063 0.3224888
Moved 1242.212 484.2191 526.3315 0.2875442 0.3557908
Moved 1242.243 489.6324 529.7549 0.3000749 0.3645957
Moved 1242.273 499.2366 534.4911 0.322307 0.3767774
Moved 1242.304 508.8442 538.6147 0.3445468 0.3873835
Moved 1242.335 515.1689 541.0845 0.3591873 0.3937357
Moved 1242.366 519.9869 542 0.3703399 0.3960905
Moved 1242.396 522.5 542 0.3761573 0.3960905
Stationary 1242.427 522.5 542 0.3761573 0.3960905
Moved 1242.458 504.1559 515.4305 0.3336942 0.3277532
Moved 1242.489 470.0239 474.7416 0.2546849 0.2231007
Moved 1242.519 437.8604 438.8448 0.1802323 0.1307737
Moved 1242.55 417.0556 415.3983 0.1320733 0.07046868
Moved 1242.581 401.3832 398.979 0.0957944 0.0282381
Moved 1242.611 384.6017 386.8814 0.05694846 -0.002877114
Moved 1242.642 371.3959 377.5469 0.02637943 -0.02688553
Moved 1242.673 361.5636 370.5637 0.003619492 -0.04484663
Moved 1242.704 354.828 367.414 -0.01197224 -0.05294752
Moved 1242.734 350.5439 367 -0.02188911 -0.05401234
Moved 1242.765 347.676 367 -0.02852788 -0.05401234
Moved 1242.796 346.6795 367 -0.03083443 -0.05401234
Moved 1242.827 346 367 -0.03240739 -0.05401234
Moved 1242.857 346 379.4277 -0.03240739 -0.02204824
Moved 1242.888 359.2395 390.3193 -0.001760423 0.005965331
Moved 1242.919 378.8614 403.9208 0.0436606 0.04094846
Moved 1242.949 394.4106 409.8527 0.07965416 0.0562054
Moved 1242.98 403.4489 411 0.1005763 0.05915629
Moved 1243.011 408.5337 411 0.1123466 0.05915629
Moved 1243.042 410 411 0.1157407 0.05915629
Moved 1243.072 411 411 0.1180555 0.05915629
Ended 1243.103 412 411 0.1203704 0.05915629
Candidates 1243.195 13 fig doing dig soft dog sought song high sight sigh doug south roof
Began 1244.332 368 478 0.01851857 0.2314814
Stationary 1244.363 368 478 0.01851857 0.2314814
Moved 1244.394 368 462.2216 0.01851857 0.1908991
Moved 1244.424 368 448.3465 0.01851857 0.1552121
Moved 1244.455 368 437.004 0.01851857 0.126039
Moved 1244.486 360.4634 428.3903 0.001072784 0.1038844
Moved 1244.516 357.1899 421.7849 -0.006504754 0.08689523
Moved 1244.547 353.4428 417.7214 -0.01517877 0.07644374
Moved 1244.578 346.7032 416 -0.03077959 0.07201634
Moved 1244.609 339.0488 415 -0.04849821 0.06944436
Moved 1244.639 331.9664 415 -0.06489257 0.06944436
Moved 1244.67 328.6164 415 -0.07264718 0.06944436
Moved 1244.701 327.0538 415 -0.07626428 0.06944436
Moved 1244.732 326.5 415 -0.07754628 0.06944436
Stationary 1244.762 326.5 415 -0.07754628 0.06944436
Moved 1244.793 327 423.5357 -0.07638887 0.09139834
Moved 1244.824 327 426.0555 -0.07638887 0.09787936
Moved 1244.854 327 429.9235 -0.07638887 0.1078279
Moved 1244.885 334.8002 435.6005 -0.05833278 0.1224291
Moved 1244.916 339 440 -0.04861111 0.1337448
Moved 1244.947 345.7114 446.7114 -0.03307541 0.1510067
Moved 1244.977 353.3041 453.3041 -0.01549974 0.1679632
Moved 1245.008 358.9378 458.9378 -0.002458791 0.1824531
Moved 1245.039 367.8645 466.9323 0.01820475 0.203015
Moved 1245.069 370.7339 469.7339 0.02484699 0.2102208
Moved 1245.1 375.2345 474.4691 0.03526509 0.2223998
Moved 1245.131 379.1039 477.1039 0.04422197 0.2291766
Moved 1245.162 380.6039 478 0.04769415 0.2314814
Moved 1245.193 382.4737 479 0.05202233 0.2340534
Moved 1245.223 383.3729 480.3729 0.05410393 0.2375844
Moved 1245.254 384.2492 481.2492 0.05613238 0.2398384
Stationary 1245.285 384.2492 481.2492 0.05613238 0.2398384
Moved 1245.315 384 482.0355 0.0555556 0.2418606
Ended 1245.346 384 482 0.0555556 0.2417695
NextCandidatePanel 1245.407
Began 1246.268 331 451 -0.06712963 0.162037
Stationary 1246.299 331 451 -0.06712963 0.162037
Moved 1246.329 308.5946 451 -0.118994 0.162037
Moved 1246.36 281.2172 440.6901 -0.1823676 0.1355197
Moved 1246.391 272.5419 442.0903 -0.2024493 0.1391212
Moved 1246.422 256.1002 439.22 -0.2405088 0.1317387
Moved 1246.452 246.6947 438 -0.2622808 0.1286007
Moved 1246.483 240.6262 438 -0.2763283 0.1286007
Moved 1246.514 234.9478 437 -0.2894726 0.1260288
Moved 1246.544 230.0782 437 -0.300745 0.1260288
Moved 1246.575 228.6271 437 -0.3041039 0.1260288
Moved 1246.606 226.8529 437 -0.3082109 0.1260288
Ended 1246.637 227 437 -0.3078704 0.1260288
Cancel 1246.698
Began 1247.374 446 370 0.199074 -0.04629637
Stationary 1247.405 446 370 0.199074 -0.04629637
Stationary 1247.436 446 370 0.199074 -0.04629637
Stationary 1247.466 446 370 0.199074 -0.04629637
Moved 1247.497 457.7385 385.6512 0.2262464 -0.006041115
Moved 1247.528 464.8166 397.0888 0.242631 0.02337652
Moved 1247.558 471.296 406.444 0.2576297 0.04743815
Moved 1247.589 478.0283 415.0424 0.2732136 0.06955327
Moved 1247.62 485.5913 422.5913 0.2907206 0.08896937
Moved 1247.651 496.9885 433.9885 0.317103 0.1182832
Moved 1247.681 508.107 448.3837 0.3428402 0.1553078
Moved 1247.712 517.5959 462.3266 0.3648054 0.1911691
Moved 1247.743 528.7833 489.9583 0.390702 0.2622383
Moved 1247.774 535.5562 511.8932 0.40638 0.3186553
Moved 1247.804 537.4315 534.8837 0.4107211 0.3777873
Moved 1247.835 537 544.8675 0.4097222 0.4034657
Moved 1247.866 531.1553 552.6699 0.3961928 0.4235336
Moved 1247.896 520.1877 558.4061 0.3708049 0.4382873
Moved 1247.927 499.5118 561 0.322944 0.4449587
Moved 1247.958 490.5389 561 0.3021735 0.4449587
Moved 1247.989 474.3559 554.3559 0.2647128 0.42787
Moved 1248.019 451.654 542.9189 0.2121621 0.3984538
Moved 1248.05 429.5063 528.0604 0.1608942 0.3602376
Moved 1248.081 406.5907 507.3558 0.1078488 0.3069851
Moved 1248.112 389.3674 491.3674 0.0679801 0.2658626
Moved 1248.142 374.1254 475.1505 0.03269772 0.2241525
Moved 1248.173 365.5293 461.5488 0.0127992 0.1891686
Moved 1248.204 357.2776 450.5552 -0.0063019 0.1608929
Moved 1248.234 350.5343 439.0686 -0.02191136 0.1313492
Moved 1248.265 344.4503 426.9006 -0.0359947 0.1000528
Moved 1248.296 340.3307 412.3228 -0.04553074 0.06255856
Moved 1248.327 337.4545 402.3634 -0.05218874 0.03694283
Moved 1248.357 335.5968 394.1935 -0.05648896 0.01592985
Moved 1248.388 336 382.317 -0.05555556 -0.0146168
Moved 1248.419 336 369.7331 -0.05555556 -0.04698286
Moved 1248.449 341.4853 362.943 -0.04285812 -0.06444703
