do you prefer a window seat
Moved 653.9731 236 511.2886 -0.287037 0.3171003
Moved 654.0038 236 520.785 -0.287037 0.3415252
Moved 654.0345 236 528.4675 -0.287037 0.3612846
Moved 654.0652 245.4757 534.7135 -0.2651026 0.3773495
Moved 654.0959 257.7954 542.3977 -0.2365847 0.3971134
Moved 654.1267 270.3047 548.1523 -0.2076281 0.4119144
Moved 654.1575 282.7894 550 -0.1787283 0.4166666
Moved 654.1881 291.9816 551 -0.1574501 0.4192385
Moved 654.2189 298.1047 551 -0.1432761 0.4192385
Ended 654.2496 298.1047 551 -0.1432761 0.4192385
Accept 654.3725 0 you
Candidates 654.3725 13 prefer order powder use year user jersey urge prayer hear pressure operate tuesday
Began 655.8167 150 368 -0.4861112 -0.05144041
Stationary 655.8475 150 368 -0.4861112 -0.05144041
Ended 655.8781 150 368 -0.4861112 -0.05144041
Accept 655.9396 0 prefer
Candidates 655.9396 4 a s d z
Began 657.1687 241 536 -0.275463 0.3806583
Stationary 657.1995 241 536 -0.275463 0.3806583
Stationary 657.2302 241 536 -0.275463 0.3806583
Stationary 657.2609 241 536 -0.275463 0.3806583
Stationary 657.2917 241 536 -0.275463 0.3806583
Stationary 657.3224 241 536 -0.275463 0.3806583
Moved 657.3531 269.4878 536 -0.209519 0.3806583
Moved 657.3839 299.1014 536 -0.140969 0.3806583
Moved 657.4146 334.4308 536 -0.05918805 0.3806583
Moved 657.4453 374.8371 525.3227 0.03434509 0.3531961
Moved 657.476 423.5 522.5 0.1469907 0.3459361
Moved 657.5067 453.8557 523 0.2172586 0.3472221
Moved 657.5375 475.7522 523 0.2679448 0.3472221
Moved 657.5682 495.0683 523 0.312658 0.3472221
Moved 657.5989 508.2935 523 0.343272 0.3472221
Moved 657.6296 515.4404 523 0.3598156 0.3472221
Moved 657.6604 519.0887 523 0.3682609 0.3472221
Moved 657.6912 521.5 523 0.3738426 0.3472221
Moved 657.7219 522 523 0.375 0.3472221
Stationary 657.7526 522 523 0.375 0.3472221
Stationary 657.7833 522 523 0.375 0.3472221
Stationary 657.814 522 523 0.375 0.3472221
Moved 657.8447 511.7844 521.7137 0.3513528 0.3439139
Moved 657.8755 493.3835 513.4501 0.3087581 0.3226596
Moved 657.9062 473.2746 507.2213 0.2622097 0.306639
Moved 657.937 456.2552 502.0851 0.222813 0.2934286
Moved 657.9677 441.6759 498.169 0.1890645 0.2833564
Moved 657.9984 429.1876 495.2969 0.1601565 0.2759694
Moved 658.0291 420.5 494 0.1400463 0.2726337
Moved 658.0599 410.5402 492 0.1169911 0.2674896
Moved 658.0906 400.1534 490 0.09294778 0.2623456
Moved 658.1213 393.4088 489 0.07733504 0.2597736
Stationary 658.152 392.7357 489 0.07577717 0.2597736
Moved 658.1828 387.7644 489 0.0642695 0.2597736
Moved 658.2135 383.8902 489 0.05530139 0.2597736
Moved 658.2442 381.5 489 0.04976849 0.2597736
Moved 658.2749 379.4648 489 0.04505754 0.2597736
Moved 658.3057 376.5894 489 0.03840138 0.2597736
Moved 658.3364 374.723 489 0.03408104 0.2597736
Moved 658.3671 373.1516 489 0.03044357 0.2597736
Moved 658.3979 371.6654 489 0.02700329 0.2597736
Moved 658.4286 369.5 489 0.02199074 0.2597736
Moved 658.4593 367.5835 489 0.01755436 0.2597736
Moved 658.4901 366.0137 488 0.01392057 0.2572016
Moved 658.5208 363.1355 487 0.007258058 0.2546296
Moved 658.5515 360.2698 485 0.0006246567 0.2494856
Moved 658.5822 356 481 -0.009259283 0.2391974
Moved 658.613 350.7061 476.7061 -0.02151375 0.2281533
Moved 658.6436 342.9128 470.9419 -0.03955369 0.2133278
Moved 658.6744 330.5271 459.5272 -0.06822422 0.183969
Moved 658.7051 318.2453 449.5377 -0.09665444 0.158276
Moved 658.7358 300.1461 434.6758 -0.1385506 0.1200508
Moved 658.7666 282.0028 419.2877 -0.180549 0.08047245
Moved 658.7974 264.877 405.918 -0.2201922 0.04608523
Moved 658.828 254.2852 396.2852 -0.2447103 0.02130956
Moved 658.8588 247.1178 391.5589 -0.2613015 0.009153546
Moved 658.8895 245.5 391 -0.2650463 0.007715971
Stationary 658.9202 245.5 391 -0.2650463 0.007715971
Moved 658.9509 246 391 -0.2638889 0.007715971
Moved 658.9816 250.049 404.3137 -0.2545163 0.04195896
Moved 659.0125 261.2476 416.6971 -0.2285934 0.07380948
Moved 659.0431 276.1986 433.2269 -0.1939848 0.1163244
Moved 659.0739 298.9667 453.2767 -0.1412808 0.1678926
Moved 659.1046 334.0012 477.9239 -0.06018242 0.2312856
Moved 659.1354 367 497.5 0.01620372 0.2816358
Moved 659.1661 394.9693 511.8951 0.08094748 0.3186603
Moved 659.1967 426.6324 524.23 0.1542416 0.3503857
Moved 659.2275 448.5945 531.8648 0.2050798 0.3700226
Moved 659.2582 456.9456 534.3152 0.2244112 0.3763252
Moved 659.2889 460.313 536.313 0.232206 0.3814633
Moved 659.3197 461 536 0.2337964 0.3806583
Moved 659.3504 445.2894 537.0474 0.1974293 0.3833521
Moved 659.3812 410.8077 538 0.1176104 0.3858024
Moved 659.4119 374.8724 540.4714 0.03442695 0.3921588
Moved 659.4426 334.4554 542.3496 -0.05913103 0.3969897
Moved 659.4733 304.1378 544 -0.1293107 0.4012345
Moved 659.5041 273.3363 544 -0.2006104 0.4012345
Moved 659.5348 249.447 544 -0.2559097 0.4012345
Moved 659.5656 228.5629 544 -0.3042526 0.4012345
Moved 659.5963 214.6671 544 -0.3364187 0.4012345
Moved 659.627 204.2486 544 -0.3605358 0.4012345
Moved 659.6577 197.3808 537 -0.3764334 0.3832304
Moved 659.6884 192 536 -0.3888888 0.3806583
Moved 659.7192 187.5649 535 -0.3991552 0.3780863
Moved 659.7499 184.9109 533.9109 -0.4052989 0.3752851
Moved 659.7806 183.5 534 -0.4085648 0.3755144
Ended 659.8113 183 534 -0.4097222 0.3755144
Accept 659.9343 0 a
Candidates 659.9343 13 tissue widow episode repair dispute together roster torture opposite departure window separate quarter
Began 663.0685 291 420 -0.1597222 0.08230445
Moved 663.0993 254.9219 420 -0.2432364 0.08230445
Moved 663.13 223.1859 420 -0.3166993 0.08230445
Moved 663.1607 193.3181 412.0189 -0.3858377 0.06177702
Moved 663.1915 165.9267 408.9817 -0.4492437 0.05396524
Moved 663.2222 143.8398 405.12 -0.5003709 0.04403291
Moved 663.2529 133.3323 404.4441 -0.5246937 0.04229435
Moved 663.2837 125.1772 401.7257 -0.5435713 0.03530267
Ended 663.3144 108 395.5 -0.5833333 0.01929004
Accept 663.3759 0 tissue
Delete 663.3759 LeftSwipe
Began 664.1441 332 528 -0.06481484 0.3600822
Stationary 664.1748 332 528 -0.06481484 0.3600822
Stationary 664.2055 332 528 -0.06481484 0.3600822
Stationary 664.2362 332 528 -0.06481484 0.3600822
Moved 664.267 332 516.7104 -0.06481484 0.3310453
Moved 664.2977 332 509.1026 -0.06481484 0.3114778
Moved 664.3284 332 500.4879 -0.06481484 0.2893206
Moved 664.3592 332 490.8564 -0.06481484 0.2645483
Moved 664.3899 332 473.4594 -0.06481484 0.2198028
Moved 664.4206 345.3892 453.4253 -0.03382136 0.1682748
Moved 664.4513 355.3345 427.3309 -0.01079967 0.1011598
Moved 664.4821 368.0457 399.9086 0.01862436 0.03062895
Moved 664.5128 384.2899 374.5652 0.05622655 -0.03455449
Moved 664.5436 396.725 354.4125 0.08501162 -0.08638774
Moved 664.5742 404.2104 344.1844 0.1023389 -0.1126946
Moved 664.605 409.6959 338.3041 0.1150369 -0.1278188
Moved 664.6357 414.4409 330.3387 0.1260205 -0.1483059
Moved 664.6664 419.0887 326.9113 0.1367795 -0.1571213
Moved 664.6972 426.1055 321.9473 0.153022 -0.1698889
Moved 664.7279 432.787 319.071 0.1684884 -0.1772867
Moved 664.7587 435.733 317.6335 0.1753079 -0.1809839
Moved 664.7894 440.2368 317 0.1857332 -0.1826131
Moved 664.8201 443.8085 316.1915 0.1940012 -0.1846926
Moved 664.8508 445.6829 316 0.1983401 -0.1851853
Moved 664.8815 448.5 314.5 0.2048611 -0.1890433
Moved 664.9123 449.374 315 0.2068841 -0.1877573
Moved 664.943 450.2287 315 0.2088627 -0.1877573
Moved 664.9737 451.3906 314 0.2115522 -0.1903292
Moved 665.0045 452 313 0.2129629 -0.1929013
Stationary 665.0352 452 313 0.2129629 -0.1929013
Moved 665.0659 453.0252 313 0.2153362 -0.1929013
Moved 665.0966 453 311.626 0.2152778 -0.1964351
Moved 665.1273 453.6402 312 0.2167597 -0.1954732
Ended 665.1581 454 312 0.2175926 -0.1954732
Candidates 665.2502 13 tn term tm tv rb teen em run seem htm en turn truck
Began 665.4347 375 408 0.03472219 0.05144025
Moved 665.4654 346.4851 408 -0.03128449 0.05144025
Moved 665.4961 307.1714 408 -0.1222885 0.05144025
Moved 665.5268 267.3233 408 -0.2145293 0.05144025
Moved 665.5575 239.5878 408 -0.2787318 0.05144025
Moved 665.5883 208.5598 408 -0.3505559 0.05144025
Moved 665.6188 185.2907 408 -0.4044196 0.05144025
Moved 665.6497 167.8802 408 -0.4447217 0.05144025
Moved 665.6805 149.4754 408 -0.4873255 0.05144025
Moved 665.7112 135.927 408 -0.5186874 0.05144025
Moved 665.7419 123.7353 408 -0.5469091 0.05144025
Moved 665.7726 112.0495 408 -0.5739595 0.05144025
Moved 665.8033 101.8188 408 -0.5976416 0.05144025
Moved 665.8341 92.19595 408 -0.6199168 0.05144025
Moved 665.8648 84.5 408 -0.6377314 0.05144025
Moved 665.8956 79.38919 408 -0.649562 0.05144025
Moved 665.9263 75.82187 408 -0.6578198 0.05144025
Moved 665.957 72.95662 408 -0.6644523 0.05144025
Moved 665.9878 71.51371 408 -0.6677924 0.05144025
Moved 666.0185 70 408 -0.6712963 0.05144025
Ended 666.0492 70 408 -0.6712963 0.05144025
Accept 666.1721 0 tn
Delete 666.1721 LeftSwipe
Began 666.5101 260 552 -0.2314815 0.4218106
Stationary 666.5409 260 552 -0.2314815 0.4218106
Stationary 666.5716 260 552 -0.2314815 0.4218106
Stationary 666.6023 260 552 -0.2314815 0.4218106
Stationary 666.6331 260 552 -0.2314815 0.4218106
Stationary 666.6638 260 552 -0.2314815 0.4218106
Moved 666.6945 251.6803 542.6403 -0.2507401 0.3977374
Moved 666.7253 250.625 541.625 -0.2531829 0.3951259
Moved 666.756 250 541 -0.2546296 0.3935184
Moved 666.7867 249 540 -0.2569445 0.3909464
Moved 666.8174 248 539 -0.2592593 0.3883744
Moved 666.8481 248 537.8844 -0.2592593 0.3855051
Moved 666.8789 247 538 -0.2615741 0.3858024
Stationary 666.9096 247 538 -0.2615741 0.3858024
Moved 666.9403 247 536.7777 -0.2615741 0.3826587
Moved 666.9711 254.4154 535.1761 -0.2444088 0.3785392
Moved 667.0018 262.3147 533.7371 -0.2261233 0.374838
Moved 667.0325 280.799 530.8668 -0.1833357 0.3674557
Moved 667.0632 305.1819 525.6262 -0.1268936 0.3539768
Moved 667.094 332.0559 521.4382 -0.0646854 0.3432052
Moved 667.1247 359.3826 519 -0.00142917 0.3369341
Moved 667.1554 378.1873 518 0.04210025 0.3343621
Moved 667.1862 392.1524 518 0.07442683 0.3343621
Moved 667.2169 409.239 518 0.1139791 0.3343621
Moved 667.2476 422.737 518 0.1452244 0.3343621
Moved 667.2784 432.4519 518 0.1677127 0.3343621
Moved 667.3091 440.0475 518 0.1852951 0.3343621
Moved 667.3398 446.8006 518 0.2009273 0.3343621
Moved 667.3705 451.7728 518 0.2124371 0.3343621
Moved 667.4012 454.3072 518 0.2183036 0.3343621
Moved 667.432 456.5 518 0.2233796 0.3343621
Moved 667.4627 458.0551 518 0.2269794 0.3343621
Stationary 667.4935 458.0551 518 0.2269794 0.3343621
Moved 667.5242 459.2224 518 0.2296814 0.3343621
Moved 667.5549 461.3084 513.3832 0.2345101 0.3224877
Moved 667.5856 461 505.2834 0.2337964 0.3016548
Moved 667.6164 461 487.4329 0.2337964 0.2557428
Moved 667.6471 461 462.5778 0.2337964 0.1918153
Moved 667.6778 449.5715 432.2859 0.2073414 0.1139041
Moved 667.7086 440.9414 395.4128 0.1873643 0.01906572
Moved 667.7393 426.6261 351.1287 0.154227 -0.09483376
Moved 667.77 413.7381 308.7062 0.1243937 -0.2039449
Moved 667.8007 407.381 281.4288 0.1096782 -0.2741029
Moved 667.8314 404.8535 262.9749 0.1038276 -0.3215666
Moved 667.8622 402.9239 245.6193 0.09936074 -0.3662056
Moved 667.8929 403 236.1599 0.09953707 -0.3905353
Moved 667.9236 403 230.3729 0.09953707 -0.4054195
Moved 667.9543 402 226.6488 0.09722222 -0.414998
Moved 667.985 402 223.7738 0.09722222 -0.4223925
Moved 668.0158 399.9513 223 0.09247988 -0.4243828
Moved 668.0465 389.3002 235.1121 0.06782452 -0.3932303
Moved 668.0773 348.9166 297.827 -0.02565597 -0.2319266
Moved 668.108 322.5437 336.1581 -0.08670445 -0.1333382
Moved 668.1387 309.0999 357.1252 -0.1178244 -0.07941061
Moved 668.1695 302.4518 370.8705 -0.1332135 -0.04405732
Moved 668.2002 294.0661 385.8679 -0.1526248 -0.005484019
Moved 668.2309 286.9763 398.5355 -0.1690362 0.02709734
Moved 668.2616 281.2285 405.7715 -0.1823415 0.04570847
Moved 668.2924 274.1773 412.8228 -0.1986637 0.06384449
Moved 668.3231 270.217 420.566 -0.2078311 0.08376027
Moved 668.3538 269 425.9534 -0.2106481 0.09761684
Moved 668.3846 269 434.703 -0.2106481 0.1201208
Moved 668.4153 300.1173 452.5079 -0.1386174 0.1659152
Moved 668.4459 335.5718 467.8353 -0.05654683 0.2053376
Moved 668.4767 367.4108 475.6822 0.01715461 0.2255199
Moved 668.5074 391.7998 480.7599 0.07361054 0.2385801
Moved 668.5382 419.6389 487.5278 0.138053 0.255987
Moved 668.5689 441.96 493.2743 0.1897222 0.2707672
Moved 668.5996 457.6808 497.4724 0.2261131 0.2815646
Moved 668.6304 470.0607 504.0304 0.2547702 0.298432
Moved 668.6611 476.7764 508.3882 0.2703157 0.3096403
Moved 668.6918 479.2662 510 0.2760792 0.3137859
Moved 668.7225 479 512 0.275463 0.31893
Moved 668.7533 474.2361 517.0417 0.2644354 0.3318973
Moved 668.7841 455.6497 524.1168 0.2214115 0.3500944
Moved 668.8148 433.5416 529.8646 0.1702352 0.364878
Moved 668.8455 412.3354 532 0.1211469 0.3703703
Moved 668.8762 386.5417 532 0.06143918 0.3703703
Moved 668.9069 356.6808 532 -0.007683287 0.3703703
Moved 668.9376 329.8872 532 -0.06970544 0.3703703
Moved 668.9684 299.4782 520.6956 -0.1400968 0.3412952
Moved 668.9991 274.7951 515.9707 -0.1972336 0.3291427
Moved 669.0298 254.7073 510.2021 -0.2437331 0.3143057
Moved 669.0606 239.787 506.1148 -0.2782709 0.3037931
Moved 669.0913 225.739 503.6848 -0.3107894 0.2975431
Moved 669.122 216.4408 500.8136 -0.3323129 0.2901584
Moved 669.1528 209.4495 499 -0.3484964 0.2854938
Moved 669.1835 202.8662 497.4331 -0.3637357 0.2814636
Moved 669.2142 199.5589 497 -0.3713913 0.2803498
Moved 669.2449 195.6822 497 -0.3803654 0.2803498
Moved 669.2756 193.1338 497 -0.3862644 0.2803498
Moved 669.3063 191.6304 497 -0.3897444 0.2803498
Ended 669.3372 190.909 497 -0.3914144 0.2803498
Candidates 669.46 13 window windows ensure substitute tribute sponsors doctor website tomatoes entire roberts tongue sponsor
Began 670.6891 297 346 -0.1458333 -0.1080248
Stationary 670.7198 297 346 -0.1458333 -0.1080248
Stationary 670.7506 297 346 -0.1458333 -0.1080248
Stationary 670.7814 297 346 -0.1458333 -0.1080248
Stationary 670.812 297 346 -0.1458333 -0.1080248
Moved 670.8428 281.0387 366.7382 -0.1827809 -0.05468588
Moved 670.8735 269.0962 389.3317 -0.2104255 0.003425221
Moved 670.9042 259.9863 411.3653 -0.2315132 0.06009581
Moved 670.935 253.175 432.4749 -0.24728 0.1143901
Moved 670.9657 248.4497 450.426 -0.2582183 0.1605607
Moved 670.9964 247 464.262 -0.2615741 0.196147
Moved 671.0272 246 473.5956 -0.2638889 0.2201533
Moved 671.0579 246 481.1398 -0.2638889 0.2395571
Moved 671.0886 246 487.8847 -0.2638889 0.256905
Moved 671.1194 246 492.6266 -0.2638889 0.2691014
Moved 671.1501 246 497.6401 -0.2638889 0.281996
Moved 671.1807 254.3675 503.5861 -0.2445197 0.2972891
Moved 671.2115 258.0694 512.2081 -0.2359506 0.3194651
Moved 671.2422 263.4279 520.4279 -0.2235466 0.3406065
Moved 671.273 267.4949 526.9897 -0.2141322 0.3574838
Moved 671.3037 270 532.3718 -0.2083333 0.3713266
Moved 671.3345 272 536.2487 -0.2037037 0.381298
Moved 671.3652 273.5 537.5 -0.2002315 0.3845164
Moved 671.3959 273 538 -0.2013889 0.3858024
Stationary 671.4266 273 538 -0.2013889 0.3858024
Moved 671.4573 265.0726 538 -0.2197393 0.3858024
Moved 671.4881 253.1706 515.2047 -0.2472904 0.3271724
Moved 671.5188 239.6013 493.2027 -0.2787006 0.270583
Moved 671.5496 225.1162 468.5114 -0.3122311 0.2070765
Moved 671.5802 215.4354 448.6825 -0.3346403 0.1560763
Moved 671.611 203.4761 419.6901 -0.3623239 0.08150744
Moved 671.6417 195.9815 397.9506 -0.3796725 0.02559316
Moved 671.6724 191.2322 379.8126 -0.3906663 -0.02105831
Moved 671.7032 188.6143 365.0718 -0.396726 -0.05897176
Moved 671.7339 188 353.218 -0.3981482 -0.08945999
Moved 671.7646 188 347.7308 -0.3981482 -0.1035732
Moved 671.7953 188 345.2404 -0.3981482 -0.1099786
Moved 671.8261 194.7646 345 -0.3824893 -0.1105968
Moved 671.8568 218.4475 360.7403 -0.3276679 -0.07011249
Moved 671.8875 242.4735 378.1643 -0.272052 -0.02529764
Moved 671.9183 268.0618 401.0618 -0.2128198 0.03359516
Moved 671.949 288.8803 421.8803 -0.164629 0.08714063
Moved 671.9797 307.9856 441.9856 -0.1204038 0.1388517
Moved 672.0104 323.1708 458.1708 -0.08525282 0.1804803
Moved 672.0412 334.0436 471.0581 -0.06008432 0.2136268
Moved 672.0719 344.6526 483.4211 -0.03552625 0.2454246
Moved 672.1027 353.2787 494.2787 -0.0155586 0.2733504
Moved 672.1334 358.4507 500.4507 -0.003586362 0.2892249
Moved 672.1641 363.3495 507.5244 0.007753571 0.3074185
Moved 672.1948 366.0465 511.0464 0.01399646 0.3164774
Moved 672.2255 368 514.9128 0.01851857 0.3264218
Moved 672.2563 370.4182 517.4182 0.02411614 0.3328655
Moved 672.287 371 520.2921 0.025463 0.3402574
Moved 672.3177 372 521 0.02777775 0.3420781
Moved 672.3484 373 522.7917 0.0300926 0.3466865
Ended 672.3792 373 523.5 0.0300926 0.3485081
Accept 672.4714 0 window
Candidates 672.4714 13 seat draft great steady array stay dear away create fear state craft crazy
Began 673.2396 308 489 -0.1203704 0.2597736
Stationary 673.2703 308 489 -0.1203704 0.2597736
Moved 673.301 333.6535 489 -0.06098717 0.2597736
Moved 673.3318 411.7164 489 0.1197139 0.2597736
Moved 673.3625 498.3489 496.6957 0.320252 0.279567
Moved 673.3932 549.6938 499 0.439106 0.2854938
Moved 673.424 575.9665 499 0.4999224 0.2854938
Moved 673.4547 595.8965 499 0.5460567 0.2854938
Moved 673.4854 608.5485 499 0.5753437 0.2854938
Moved 673.5161 616.5253 499 0.5938085 0.2854938
Moved 673.5468 623.914 499 0.6109121 0.2854938
Moved 673.5776 630.4058 499 0.6259392 0.2854938
Moved 673.6083 636.1028 500.0514 0.6391268 0.2881979
Moved 673.639 640.9254 500 0.6502902 0.2880658
Moved 673.6697 644.7983 500 0.6592554 0.2880658
Moved 673.7005 647.2524 501 0.6649361 0.2906378
Moved 673.7312 651.2744 501 0.6742461 0.2906378
Moved 673.7619 657.0508 503.017 0.6876177 0.2958254
Ended 673.7927 667.1296 503 0.7109482 0.2957818
Accept 673.8541 0 seat
PhraseEnd 673.8541
