did you have a good time
Moved 2496.188 114.5 396 -0.568287 0.02057605
Moved 2496.219 126.8413 396 -0.5397192 0.02057605
Moved 2496.25 136.7959 388.0681 -0.5166761 0.000174958
Moved 2496.281 151.4062 385.3188 -0.482856 -0.006896164
Moved 2496.311 164.297 382.9406 -0.4530162 -0.01301291
Moved 2496.342 176.3592 380.1602 -0.4250945 -0.02016405
Moved 2496.373 182.2086 378.3957 -0.4115541 -0.02470252
Moved 2496.404 185.3686 376.6314 -0.4042394 -0.02924028
Moved 2496.434 187.8197 377 -0.3985654 -0.02829226
Moved 2496.465 189.1889 375.811 -0.3953959 -0.0313503
Moved 2496.496 191.17 376 -0.3908102 -0.03086435
Moved 2496.526 192.3581 376 -0.3880599 -0.03086435
Moved 2496.557 193.1532 374.8467 -0.3862193 -0.03383048
Stationary 2496.588 193.1532 374.8467 -0.3862193 -0.03383048
Moved 2496.619 194.1591 375 -0.383891 -0.03343629
Stationary 2496.649 194.1591 375 -0.383891 -0.03343629
Moved 2496.68 195.1355 375 -0.3816307 -0.03343629
Stationary 2496.711 195.1355 375 -0.3816307 -0.03343629
Moved 2496.741 196.0626 375 -0.3794848 -0.03343629
Stationary 2496.772 196.0626 375 -0.3794848 -0.03343629
Stationary 2496.803 196.0626 375 -0.3794848 -0.03343629
Ended 2496.834 196 373.9259 -0.3796296 -0.03619889
Accept 2496.957 0 have
Candidates 2496.957 13 a as ass sa was sad read dad da add s adds ad
Began 2497.787 313 386 -0.1087963 -0.005144111
Stationary 2497.818 313 386 -0.1087963 -0.005144111
Stationary 2497.848 313 386 -0.1087963 -0.005144111
Stationary 2497.879 313 386 -0.1087963 -0.005144111
Stationary 2497.91 313 386 -0.1087963 -0.005144111
Moved 2497.94 336.832 386 -0.05362958 -0.005144111
Moved 2497.971 380.5669 416.3779 0.04760851 0.07298847
Moved 2498.002 423.0262 439.0131 0.145894 0.1312065
Moved 2498.033 474.5974 466.7286 0.2652718 0.2024911
Moved 2498.063 503.0219 485.2131 0.3310691 0.2500337
Moved 2498.094 522.6763 497.815 0.3765655 0.2824459
Moved 2498.125 534.407 504.5628 0.4037198 0.2998013
Moved 2498.156 541.2752 509.1376 0.4196185 0.3115678
Moved 2498.187 548.713 512.8087 0.4368356 0.3210098
Moved 2498.217 553.3358 515.6679 0.4475366 0.3283639
Moved 2498.248 556.1445 517.1445 0.4540381 0.3321616
Moved 2498.279 558 518 0.4583333 0.3343621
Moved 2498.309 559.2729 518 0.4612798 0.3343621
Moved 2498.34 550.1819 518 0.440236 0.3343621
Moved 2498.371 497.4797 480.1541 0.31824 0.2370216
Moved 2498.402 453.8834 449.2556 0.2173227 0.1575503
Moved 2498.432 419.3612 430.0152 0.1374103 0.1080637
Moved 2498.463 387.3659 410.5773 0.06334692 0.05806911
Moved 2498.494 362.5427 395.0244 0.005885859 0.01806687
Moved 2498.525 345.5103 385.0068 -0.03354102 -0.007698546
Moved 2498.555 330.0216 377.013 -0.06939436 -0.02825874
Moved 2498.586 316.039 372.3463 -0.1017616 -0.04026162
Moved 2498.617 297.7275 367.8182 -0.1441492 -0.05190798
Moved 2498.647 287.2184 367 -0.1684759 -0.05401234
Moved 2498.678 280.6495 366 -0.1836817 -0.05658444
Moved 2498.709 275.5527 366 -0.1954799 -0.05658444
Moved 2498.74 274.1661 366 -0.1986897 -0.05658444
Moved 2498.771 271.4202 366 -0.2050458 -0.05658444
Moved 2498.801 268.6652 366 -0.2114232 -0.05658444
Moved 2498.832 266.1861 366 -0.2171619 -0.05658444
Moved 2498.863 264.424 366 -0.2212408 -0.05658444
Moved 2498.893 262.8283 366 -0.2249345 -0.05658444
Moved 2498.924 262.1553 366 -0.2264923 -0.05658444
Ended 2498.955 261.5 366 -0.2280093 -0.05658444
Accept 2499.047 0 a
Candidates 2499.047 13 good foods food shops god gods folks gold fox dogs dog golf chips
Began 2499.908 264 556 -0.2222222 0.4320986
Stationary 2499.938 264 556 -0.2222222 0.4320986
Stationary 2499.969 264 556 -0.2222222 0.4320986
Stationary 2500 264 556 -0.2222222 0.4320986
Stationary 2500.031 264 556 -0.2222222 0.4320986
Stationary 2500.062 264 556 -0.2222222 0.4320986
Stationary 2500.092 264 556 -0.2222222 0.4320986
Moved 2500.123 286.8873 546.8732 -0.1692424 0.4086245
Moved 2500.154 319.0974 545.0695 -0.09468208 0.4039851
Moved 2500.185 377.6583 551.808 0.04087567 0.4213167
Moved 2500.215 421.1859 560.4321 0.141634 0.4434982
Moved 2500.246 448.0328 560 0.2037795 0.4423867
Moved 2500.277 472.1275 560 0.2595543 0.4423867
Moved 2500.307 485.0483 560 0.2894638 0.4423867
Moved 2500.338 495.3088 549.8971 0.3132148 0.4164019
Moved 2500.369 502.1371 541.2944 0.329021 0.3942755
Moved 2500.4 508.9715 525.4093 0.3448414 0.3534189
Moved 2500.43 512.0751 508.4742 0.3520257 0.3098615
Moved 2500.461 513 476 0.3541666 0.2263374
Moved 2500.492 498.9138 419.5692 0.3215598 0.08119638
Moved 2500.523 492.9544 382.681 0.3077649 -0.01368063
Moved 2500.553 489.2157 338.0978 0.2991103 -0.1283494
Moved 2500.584 487 301.863 0.2939814 -0.2215458
Moved 2500.615 487 270.4382 0.2939814 -0.3023711
Moved 2500.646 487 254.1289 0.2939814 -0.3443186
Moved 2500.676 487 245.5574 0.2939814 -0.3663648
Moved 2500.707 487 240.1377 0.2939814 -0.3803042
Moved 2500.738 487 236.3099 0.2939814 -0.3901494
Moved 2500.769 487 233.5353 0.2939814 -0.3972858
Moved 2500.799 471.5412 247.2925 0.2581972 -0.3619021
Moved 2500.83 445.5007 272.1243 0.1979182 -0.2980344
Moved 2500.861 409.7849 311.9601 0.1152429 -0.195576
Moved 2500.892 366.0951 366.4129 0.01410902 -0.05552252
Moved 2500.922 337.5013 401.5438 -0.05208035 0.03483485
Moved 2500.953 317.0082 429.9877 -0.09951805 0.1079929
Moved 2500.984 302.6935 454.613 -0.132654 0.1713297
Moved 2501.014 291.6639 475.8381 -0.1581854 0.225921
Moved 2501.045 283.4053 491.1893 -0.1773024 0.2654046
Moved 2501.076 277.9819 502.0272 -0.1898567 0.2932797
Moved 2501.107 274.2412 510.2764 -0.1985157 0.3144968
Moved 2501.137 271.5 515 -0.2048611 0.326646
Moved 2501.168 271 516.911 -0.2060186 0.3315611
Moved 2501.199 270 518.674 -0.2083333 0.3360956
Moved 2501.23 268.7922 520.2078 -0.2111291 0.3400404
Moved 2501.26 269 522.092 -0.2106481 0.3448869
Ended 2501.291 268 525 -0.212963 0.3523662
Accept 2501.353 0 good
Candidates 2501.353 13 time rome wine tone home winner wonder stone robert done some winter tony
Began 2502.428 648 464 0.6666666 0.1954732
Stationary 2502.459 648 464 0.6666666 0.1954732
Stationary 2502.49 648 464 0.6666666 0.1954732
Stationary 2502.521 648 464 0.6666666 0.1954732
Stationary 2502.551 648 464 0.6666666 0.1954732
Ended 2502.582 648 464 0.6666666 0.1954732
Accept 2502.644 0 time
PhraseEnd 2502.644
