a subject one can really enjoy
a subject one can really enjoy
Basic
Radial

0.6 0.6
432 388.8
Began 1682.687 90 372 -0.6250001 -0.04115226
Stationary 1682.718 90 372 -0.6250001 -0.04115226
Stationary 1682.748 90 372 -0.6250001 -0.04115226
Stationary 1682.779 90 372 -0.6250001 -0.04115226
Stationary 1682.81 90 372 -0.6250001 -0.04115226
Moved 1682.841 99.75926 382.3942 -0.6024092 -0.01441838
Moved 1682.871 99.2566 384.2566 -0.6035727 -0.009628185
Moved 1682.902 101.115 385 -0.5992708 -0.007716127
Moved 1682.933 102.2769 386.2769 -0.5965812 -0.004431799
Moved 1682.964 104.5197 386 -0.5913895 -0.005144111
Moved 1682.994 105 387.5 -0.5902778 -0.001286047
Moved 1683.025 106.374 387 -0.5870973 -0.002572055
Moved 1683.056 107.7678 387 -0.5838709 -0.002572055
Moved 1683.086 108.5 387 -0.5821759 -0.002572055
Stationary 1683.117 108.5 387 -0.5821759 -0.002572055
Stationary 1683.148 108.5 387 -0.5821759 -0.002572055
Moved 1683.179 109 387 -0.5810185 -0.002572055
Moved 1683.209 112.3483 387 -0.5732677 -0.002572055
Moved 1683.24 139.5 387 -0.5104167 -0.002572055
Moved 1683.271 158.9987 387 -0.4652807 -0.002572055
Moved 1683.302 171.1558 387 -0.4371395 -0.002572055
Moved 1683.332 177.8163 387 -0.4217215 -0.002572055
Moved 1683.363 180.474 387 -0.4155695 -0.002572055
Moved 1683.394 182.1725 387 -0.4116377 -0.002572055
Stationary 1683.425 182.1725 387 -0.4116377 -0.002572055
Stationary 1683.455 182.1725 387 -0.4116377 -0.002572055
Moved 1683.486 182 388.6223 -0.412037 0.001600564
Moved 1683.517 182 390.2416 -0.412037 0.005765294
Moved 1683.547 182 391.375 -0.412037 0.008680516
Moved 1683.578 182 392.3718 -0.412037 0.01124437
Moved 1683.609 182 393.3151 -0.412037 0.01367035
Moved 1683.64 183.2492 394.2492 -0.4091454 0.01607294
Moved 1683.67 183 395.0087 -0.4097222 0.01802633
Stationary 1683.701 183 395 -0.4097222 0.01800408
Ended 1683.732 183 395 -0.4097222 0.01800408
Candidates 1683.855 13 a as sa ass add was s ad sad da saw dad ads
Began 1684.162 242 406 -0.2731481 0.04629618
Moved 1684.193 248.8732 406 -0.257238 0.04629618
Moved 1684.224 286.4491 406 -0.1702566 0.04629618
Moved 1684.254 336.8171 397.1267 -0.0536641 0.02347397
Moved 1684.285 369.8548 397 0.02281209 0.02314815
Moved 1684.316 392.5836 395.3452 0.075425 0.01889201
Moved 1684.347 411 394 0.1180555 0.01543206
Moved 1684.377 423.4028 393 0.1467657 0.01285996
Moved 1684.408 431.8933 393 0.1664197 0.01285996
Moved 1684.439 436.6718 393 0.1774811 0.01285996
Moved 1684.469 439.7033 393 0.1844984 0.01285996
Moved 1684.5 441.1027 393 0.1877377 0.01285996
Moved 1684.531 443.0524 393 0.192251 0.01285996
Stationary 1684.562 443.0524 393 0.192251 0.01285996
Ended 1684.592 443 393 0.1921296 0.01285996
Accept 1684.654 0 a
Began 1685.422 193 385 -0.3865741 -0.007716127
Stationary 1685.453 193 385 -0.3865741 -0.007716127
Stationary 1685.484 193 385 -0.3865741 -0.007716127
Stationary 1685.514 193 385 -0.3865741 -0.007716127
Stationary 1685.545 193 385 -0.3865741 -0.007716127
Stationary 1685.576 193 385 -0.3865741 -0.007716127
Stationary 1685.607 193 385 -0.3865741 -0.007716127
Stationary 1685.637 193 385 -0.3865741 -0.007716127
Stationary 1685.668 193 385 -0.3865741 -0.007716127
Stationary 1685.699 193 385 -0.3865741 -0.007716127
Moved 1685.729 202.9259 385 -0.3635975 -0.007716127
Moved 1685.76 211.2775 385 -0.3442651 -0.007716127
Moved 1685.791 222.9543 391.92 -0.3172355 0.01008234
Moved 1685.822 237.276 395.8552 -0.2840832 0.02020373
Moved 1685.853 249.9255 399 -0.2548021 0.02829214
Moved 1685.883 265.773 399 -0.218118 0.02829214
Moved 1685.914 272.6386 399 -0.2022255 0.02829214
Moved 1685.945 293.17 399 -0.1546992 0.02829214
Moved 1685.975 298.5 388.5 -0.1423611 0.00128589
Moved 1686.006 315.3892 386.2036 -0.1032657 -0.004620414
Moved 1686.037 318.4897 384.7551 -0.09608854 -0.008345906
Moved 1686.068 327.1984 384 -0.07592957 -0.01028807
Moved 1686.098 334.9551 383 -0.05797431 -0.01286016
Moved 1686.129 343.0438 382 -0.0392505 -0.01543218
Moved 1686.16 349.7932 382 -0.02362674 -0.01543218
Moved 1686.191 356.5164 382 -0.008064012 -0.01543218
Moved 1686.221 362.5494 391.3241 0.005901357 0.008549513
Moved 1686.252 371.289 401.9335 0.02613207 0.03583715
Moved 1686.283 377.0316 413.0633 0.0394251 0.06446309
Moved 1686.313 382.1275 424.3187 0.05122095 0.09341212
Moved 1686.344 390.8786 444.6763 0.07147828 0.1457724
Moved 1686.375 399.4849 463.7981 0.09140024 0.1949539
Moved 1686.406 409.0798 484.1596 0.1136106 0.2473241
Moved 1686.436 420.1423 503.8277 0.1392183 0.2979107
Moved 1686.467 430.2935 518.3914 0.1627165 0.3353686
Moved 1686.498 439.914 531.8853 0.1849861 0.3700753
Moved 1686.529 445 537 0.1967593 0.3832304
Moved 1686.559 448.3424 539 0.2044964 0.3883744
Stationary 1686.59 448 539 0.2037037 0.3883744
Moved 1686.621 449 526.516 0.2060185 0.3562653
Moved 1686.652 449 498.5715 0.2060185 0.2843918
Moved 1686.682 433.5008 447.503 0.1701408 0.1530425
Moved 1686.713 419.5488 403.2835 0.1378444 0.03930935
Moved 1686.744 410.2842 369.8981 0.1163985 -0.04655853
Moved 1686.775 406.2503 355.2515 0.1070609 -0.08422984
Moved 1686.805 401.3754 337.8768 0.09577631 -0.1289177
Moved 1686.836 397.0209 323.5524 0.08569658 -0.1657604
Moved 1686.867 393.9533 310.8132 0.07859558 -0.1985257
Moved 1686.897 391.0659 299.1978 0.0719118 -0.2284008
Moved 1686.928 389 288.7819 0.06712963 -0.2551908
Moved 1686.959 386.3242 278.9725 0.06093561 -0.2804204
Moved 1686.99 383.7853 272.5706 0.05505859 -0.2968864
Moved 1687.02 380.9199 264.8398 0.04842579 -0.3167699
Moved 1687.051 379 259.0897 0.04398147 -0.3315594
Moved 1687.082 378 256.5 0.04166663 -0.3382202
Moved 1687.113 376.5 257 0.03819446 -0.3369342
Moved 1687.143 377 257 0.03935188 -0.3369342
Moved 1687.174 406.7029 292.7809 0.1081084 -0.244905
Moved 1687.205 428.9059 323.7457 0.1595045 -0.1652633
Moved 1687.235 445.4481 344.4481 0.1977965 -0.1120162
Moved 1687.266 458.4296 358.4296 0.2278464 -0.07605548
Moved 1687.297 471.0544 369.8435 0.2570704 -0.0466988
Moved 1687.328 489.1414 384.4069 0.2989385 -0.009241457
Moved 1687.358 505.0649 396.8389 0.3357984 0.02273375
Moved 1687.389 519.3266 406.396 0.3688116 0.04731476
Moved 1687.42 539.9527 413.4921 0.4165572 0.06556609
Moved 1687.451 544.6628 415.9157 0.4274603 0.07179962
Moved 1687.481 548 416 0.4351853 0.07201634
Moved 1687.512 549 417.5 0.4375 0.0758744
Moved 1687.543 549 417 0.4375 0.0745884
Moved 1687.574 523.584 417 0.3786668 0.0745884
Moved 1687.604 493.8473 404.2542 0.3098316 0.0418059
Moved 1687.635 467.5 399.5 0.2488426 0.02957815
Moved 1687.666 441.4499 400 0.1885413 0.03086416
Moved 1687.697 417.5844 400 0.1332971 0.03086416
Moved 1687.727 400.8269 409.0577 0.09450674 0.05416069
Moved 1687.758 383.4965 416.6888 0.05439013 0.0737879
Moved 1687.789 366.3634 425.3183 0.0147302 0.09598323
Moved 1687.819 350.4442 433.9335 -0.02212003 0.1181417
Moved 1687.85 333.9224 447.8979 -0.06036476 0.1540584
Moved 1687.881 321.5363 459.4637 -0.08903637 0.1838057
Moved 1687.912 307.1546 472.8454 -0.1223273 0.2182236
Moved 1687.942 291.3532 491.529 -0.1589045 0.2662782
Moved 1687.973 281.0038 503.9962 -0.1828616 0.298344
Moved 1688.004 268.5125 518.3594 -0.2117766 0.3352863
Moved 1688.035 257.0147 530.239 -0.238392 0.365841
Moved 1688.065 248.1535 537.8464 -0.2589038 0.3854074
Moved 1688.096 242.7101 543.2899 -0.2715045 0.3994081
Moved 1688.127 239.9885 546 -0.2778044 0.4063785
Moved 1688.157 240 547.4448 -0.2777777 0.4100945
Moved 1688.188 240 531.8865 -0.2777777 0.3700783
Moved 1688.219 254.2847 482.8614 -0.2447114 0.243985
Moved 1688.25 265.5172 427.5432 -0.2187101 0.1017056
Moved 1688.28 272.0036 383.9714 -0.2036954 -0.01036161
Moved 1688.311 276.5448 351.4622 -0.1931833 -0.09397585
Moved 1688.342 280.4138 323.2755 -0.1842272 -0.1664725
Moved 1688.373 285.5576 298.491 -0.1723205 -0.2302187
Moved 1688.403 291.3132 278.0604 -0.1589972 -0.2827666
Moved 1688.434 297.3509 260.6227 -0.1450211 -0.3276165
Moved 1688.465 303.0812 246.2969 -0.1317564 -0.3644628
Moved 1688.496 308.8468 234.3064 -0.1184102 -0.3953024
Moved 1688.526 312.9878 228.0244 -0.1088245 -0.4114599
Moved 1688.557 318.7109 222.1445 -0.09557661 -0.426583
Moved 1688.588 328.6092 220 -0.07266381 -0.4320988
Moved 1688.619 353.9141 246.4625 -0.01408781 -0.3640368
Moved 1688.649 368.4995 301.4963 0.0196747 -0.2224888
Moved 1688.68 368 358.9077 0.01851857 -0.07482607
Moved 1688.711 361.9228 395.5499 0.004450977 0.0194183
Moved 1688.741 360 417.5 0 0.0758744
Moved 1688.772 360 440.9437 0 0.136172
Moved 1688.803 360 454.4264 0 0.1708496
Moved 1688.834 360 463.9631 0 0.1953783
Moved 1688.865 360 472.0433 0 0.2161608
Moved 1688.895 360 477.7819 0 0.2309203
Moved 1688.926 358.7407 480.2593 -0.002915065 0.2372924
Moved 1688.957 357.8679 482 -0.004935364 0.2417695
Moved 1688.987 357 483.6495 -0.006944438 0.246012
Moved 1689.018 355.9189 484 -0.009447088 0.2469135
Moved 1689.049 353.6081 485 -0.01479616 0.2494856
Moved 1689.08 353.0321 486 -0.01612936 0.2520575
Ended 1689.11 353 486 -0.01620372 0.2520575
Candidates 1689.203 13 subject assignment agreement comment argument significant efficient already document efficiency reflect divorce contract
Began 1689.664 317 436 -0.09953702 0.1234567
Stationary 1689.694 317 436 -0.09953702 0.1234567
Moved 1689.725 345.5031 436 -0.03355761 0.1234567
Moved 1689.756 371.7951 436 0.0273035 0.1234567
Moved 1689.786 382.3757 436 0.05179554 0.1234567
Moved 1689.817 390.4185 436 0.07041335 0.1234567
Moved 1689.848 396.5812 436 0.08467883 0.1234567
Moved 1689.879 400.4573 436 0.09365122 0.1234567
Moved 1689.909 402.9536 436 0.09942959 0.1234567
Moved 1689.94 405.8269 436 0.1060809 0.1234567
Moved 1689.971 407.2601 436 0.1093983 0.1234567
Moved 1690.002 409.1037 436 0.1136659 0.1234567
Stationary 1690.032 409.1037 436 0.1136659 0.1234567
Moved 1690.063 410.1381 436 0.1160605 0.1234567
Ended 1690.094 410 436 0.1157407 0.1234567
Accept 1690.155 0 subject
Began 1690.739 455 595 0.2199073 0.5324073
Stationary 1690.77 455 595 0.2199073 0.5324073
Stationary 1690.801 455 595 0.2199073 0.5324073
Moved 1690.831 446.1196 576.866 0.1993509 0.4857663
Moved 1690.862 437.5804 557.881 0.1795841 0.4369366
Moved 1690.893 426.9412 533.8824 0.1549565 0.3752117
Moved 1690.923 412.5961 502.3115 0.1217503 0.294011
Moved 1690.954 401 473.5 0.09490739 0.2199073
Moved 1690.985 393.3545 450.4179 0.07720947 0.1605398
Moved 1691.016 385.6115 423.252 0.05928596 0.09066852
Moved 1691.047 379.7972 398.3239 0.04582683 0.02655319
Moved 1691.077 374.8052 377.026 0.03427128 -0.02822538
Moved 1691.108 371.5325 352.7924 0.02669563 -0.09055447
Moved 1691.139 369.6571 323.5709 0.02235433 -0.1657129
Moved 1691.169 370 300.7395 0.02314816 -0.2244354
Moved 1691.2 370 289.8585 0.02314816 -0.2524216
Moved 1691.231 378.1439 281.2842 0.04199972 -0.2744749
Moved 1691.262 386.3697 275.5435 0.06104092 -0.2892402
Moved 1691.292 393.0109 274 0.07641405 -0.2932099
Moved 1691.323 400.7272 274 0.09427588 -0.2932099
Moved 1691.354 406.4681 274 0.1075651 -0.2932099
Moved 1691.385 409.6081 274 0.1148336 -0.2932099
Moved 1691.415 410 287.5436 0.1157407 -0.2583756
Moved 1691.446 403.0116 299.9917 0.0995639 -0.2263589
Moved 1691.477 384.2335 326.3553 0.05609612 -0.1585513
Moved 1691.508 360 354.5 0 -0.08616254
Moved 1691.538 334.9137 382.3843 -0.05807007 -0.01444389
Moved 1691.569 312.8125 407.3572 -0.1092304 0.0497869
Moved 1691.6 294.7726 429.3032 -0.1509893 0.1062323
Moved 1691.63 282.1433 445.9994 -0.1802238 0.1491753
Moved 1691.661 268.3773 463.6227 -0.2120895 0.1945027
Moved 1691.692 259.078 476.922 -0.2336158 0.2287088
Moved 1691.723 249.2828 494.2552 -0.2562899 0.27329
Moved 1691.753 242.9934 503.6755 -0.2708487 0.2975191
Moved 1691.784 237.9335 513.5998 -0.2825614 0.3230446
Moved 1691.815 233.5976 522.2073 -0.2925982 0.3451832
Moved 1691.846 231.0402 527.9196 -0.2985181 0.3598755
Moved 1691.876 229 531.8154 -0.3032407 0.3698954
Moved 1691.907 227.7545 533.2455 -0.3061238 0.3735737
Ended 1691.938 227 535 -0.3078704 0.3780863
Candidates 1692.061 13 tube under over line tune june rubber time inner river pine ice younger
Began 1692.491 273 455 -0.2013889 0.172325
Stationary 1692.522 273 455 -0.2013889 0.172325
Stationary 1692.552 273 455 -0.2013889 0.172325
Stationary 1692.583 273 455 -0.2013889 0.172325
Stationary 1692.614 273 455 -0.2013889 0.172325
Stationary 1692.645 273 455 -0.2013889 0.172325
Moved 1692.675 292.6508 455 -0.1559009 0.172325
Moved 1692.706 296.7898 455 -0.1463199 0.172325
Moved 1692.737 301.5909 455 -0.1352064 0.172325
Moved 1692.768 306.6645 450.3488 -0.1234619 0.1603619
Moved 1692.798 309.5352 447 -0.1168166 0.1517489
Moved 1692.829 312.0238 447 -0.1110561 0.1517489
Stationary 1692.86 312 447 -0.1111111 0.1517489
Moved 1692.891 313.5 447 -0.1076389 0.1517489
Stationary 1692.921 313.5 447 -0.1076389 0.1517489
Moved 1692.952 313 457.362 -0.1087963 0.1784001
Moved 1692.983 313 461.0535 -0.1087963 0.1878946
Moved 1693.014 313 462 -0.1087963 0.1903292
Moved 1693.044 313 463.3532 -0.1087963 0.1938096
Moved 1693.075 303.6854 463 -0.130358 0.1929011
Moved 1693.106 300.8198 463 -0.1369912 0.1929011
Moved 1693.136 297.9492 463 -0.143636 0.1929011
Moved 1693.167 294.3932 454.7864 -0.1518676 0.1717758
Moved 1693.198 290.5229 447.5687 -0.1608266 0.1532115
Moved 1693.229 286.6506 439.9518 -0.1697903 0.133621
Moved 1693.259 283.772 434.772 -0.1764537 0.1202983
Moved 1693.29 283.2426 430.2426 -0.1776792 0.1086486
Moved 1693.321 283 427.3721 -0.1782407 0.1012655
Moved 1693.352 282 425.5039 -0.1805555 0.09646062
Stationary 1693.382 282 425.5039 -0.1805555 0.09646062
Moved 1693.413 280.6266 425 -0.1837348 0.09516452
Stationary 1693.444 280.6266 425 -0.1837348 0.09516452
Moved 1693.474 279.8133 425 -0.1856173 0.09516452
Moved 1693.505 278.8274 425 -0.1878995 0.09516452
Stationary 1693.536 278.8274 425 -0.1878995 0.09516452
Moved 1693.567 277.9104 425 -0.1900223 0.09516452
Ended 1693.597 277.9104 425 -0.1900223 0.09516452
NextCandidatePanel 1693.659
Began 1694.335 271 436 -0.2060186 0.1234567
Moved 1694.366 255.5006 436 -0.2418968 0.1234567
Moved 1694.396 239.9581 436 -0.2778749 0.1234567
Moved 1694.427 222.2216 436 -0.3189315 0.1234567
Moved 1694.458 205.9339 436 -0.3566345 0.1234567
Moved 1694.489 195.3501 436 -0.3811342 0.1234567
Moved 1694.52 189.4902 436 -0.3946987 0.1234567
Moved 1694.55 184.4243 436 -0.4064253 0.1234567
Moved 1694.581 180.6542 436 -0.4151524 0.1234567
Moved 1694.612 179.6276 436 -0.4175286 0.1234567
Ended 1694.642 178.775 436 -0.4195023 0.1234567
Cancel 1694.704
Began 1695.073 457 519 0.2245371 0.3369341
Stationary 1695.103 457 519 0.2245371 0.3369341
Stationary 1695.134 457 519 0.2245371 0.3369341
Stationary 1695.165 457 519 0.2245371 0.3369341
