the five boxing wizards jump quickly
the five boxing wizards jump quickly
Basic
List

0.6 0.6
432 388.8
Began 2115.866 406 456 0.1064815 0.174897
Stationary 2115.896 406 456 0.1064815 0.174897
Stationary 2115.927 406 456 0.1064815 0.174897
Stationary 2115.958 406 456 0.1064815 0.174897
Moved 2115.989 406 445.1918 0.1064815 0.147098
Moved 2116.02 406 439.1093 0.1064815 0.1314539
Moved 2116.05 406 429.3237 0.1064815 0.106285
Moved 2116.081 406 416.5675 0.1064815 0.07347602
Moved 2116.112 415.9248 405.188 0.1294555 0.04420794
Moved 2116.142 423.1692 392.3846 0.1462251 0.01127734
Moved 2116.173 434.494 378.506 0.1724398 -0.02441885
Moved 2116.204 445.8032 364.246 0.1986185 -0.06109567
Moved 2116.235 456.7429 348.5714 0.2239419 -0.1014111
Moved 2116.265 465.38 337.1599 0.2439353 -0.1307615
Moved 2116.296 470.4148 330.5851 0.2555899 -0.147672
Moved 2116.327 472.6216 325.1351 0.2606982 -0.1616895
Moved 2116.357 475.3932 315.0339 0.2671139 -0.1876701
Moved 2116.388 477.1537 306.5389 0.2711891 -0.2095193
Moved 2116.419 478 300.1682 0.2731481 -0.2259048
Moved 2116.45 478 295.2742 0.2731481 -0.2384922
Moved 2116.48 478 292.8737 0.2731481 -0.2446664
Moved 2116.511 478 290.1134 0.2731481 -0.251766
Moved 2116.542 478 288.7339 0.2731481 -0.2553141
Moved 2116.573 459.5174 289 0.2303643 -0.2546296
Moved 2116.603 439.3406 308.9946 0.1836588 -0.2032034
Moved 2116.634 417.2773 330.7227 0.1325863 -0.1473181
Moved 2116.665 399.685 350.36 0.09186336 -0.09681065
Moved 2116.696 380.8617 374.7936 0.04829099 -0.03396705
Moved 2116.726 365.1121 397.043 0.01183361 0.02325878
Moved 2116.757 352.3101 415.3659 -0.01780078 0.07038548
Moved 2116.788 339.0678 433.2916 -0.04845421 0.1164905
Moved 2116.819 328 447.5 -0.07407407 0.1530349
Moved 2116.849 315.501 463.7988 -0.1030069 0.1949555
Moved 2116.88 306.8588 477.2354 -0.1230121 0.2295147
Moved 2116.911 295.764 492.1304 -0.1486944 0.2678249
Moved 2116.941 285.2035 505.7965 -0.17314 0.3029745
Moved 2116.972 276.1603 518.7996 -0.1940733 0.3364185
Moved 2117.003 268.5 530 -0.2118056 0.3652262
Moved 2117.034 260.6576 540.5136 -0.2299593 0.3922674
Moved 2117.064 253.1853 548.722 -0.2472563 0.4133796
Moved 2117.095 246.6646 556.3354 -0.2623505 0.4329615
Moved 2117.126 240.8689 562.1311 -0.2757665 0.447868
Moved 2117.157 236.1513 566.6973 -0.2866867 0.4596123
Moved 2117.188 232.3968 569.6032 -0.2953779 0.4670863
Moved 2117.218 229.268 572.366 -0.3026204 0.4741924
Moved 2117.249 229 573 -0.3032407 0.4758229
Moved 2117.28 227.7914 574.2087 -0.3060386 0.4789317
Moved 2117.31 228 576.1754 -0.3055556 0.48399
Ended 2117.341 228 576 -0.3055556 0.483539
Candidates 2117.433 13 one the under inner mr there me knee enter hunter new knew he
Began 2118.601 357 447 -0.006944438 0.1517489
Stationary 2118.632 357 447 -0.006944438 0.1517489
Stationary 2118.663 357 447 -0.006944438 0.1517489
Moved 2118.693 357 463.4096 -0.006944438 0.1939547
Moved 2118.724 351.689 477.7936 -0.01923849 0.2309505
Moved 2118.755 347.477 492.615 -0.02898847 0.2690713
Moved 2118.786 343.7185 505.4076 -0.03768871 0.3019742
Moved 2118.816 342.2041 515.3877 -0.04119421 0.3276432
Moved 2118.847 339.4964 525.5109 -0.04746209 0.3536803
Moved 2118.878 338 533.7876 -0.05092591 0.374968
Moved 2118.909 334.9748 542.0755 -0.05792866 0.3962846
Moved 2118.939 333.666 546.668 -0.06095836 0.4080966
Moved 2118.97 332 553.4026 -0.06481484 0.425418
Moved 2119.001 330 558.9234 -0.06944443 0.4396177
Moved 2119.031 328.2681 564.4638 -0.07345349 0.4538677
Moved 2119.062 325.7946 569.4109 -0.07917926 0.4665917
Moved 2119.093 323.0278 576.9167 -0.08558388 0.4858968
Moved 2119.124 319.2671 585.1988 -0.09428923 0.5071985
Moved 2119.155 316.5023 593.9908 -0.1006891 0.5298116
Moved 2119.185 313.0657 600.803 -0.1086443 0.5473327
Moved 2119.216 310.3023 607.3954 -0.115041 0.5642886
Moved 2119.247 308.5382 612.9235 -0.1191245 0.5785068
Moved 2119.277 307.0949 615.9051 -0.1224655 0.5861755
Moved 2119.308 306 618.6364 -0.125 0.5932005
