the price of gas is high
Moved 99.70676 217.1217 348.5361 -0.3307369 -0.1015017
Moved 99.73746 214 341.9848 -0.3379629 -0.1183519
Moved 99.76818 214 340.6453 -0.3379629 -0.1217972
Moved 99.7989 224.8914 341 -0.3127513 -0.1208849
Moved 99.82961 263.3982 360.1991 -0.2236152 -0.07150446
Moved 99.86035 288.3946 371.6973 -0.1657532 -0.04193082
Moved 99.89107 298.8647 376.5764 -0.141517 -0.02938164
Moved 99.92179 301 377 -0.1365741 -0.02829226
Moved 99.95253 301 378.4299 -0.1365741 -0.02461453
Moved 99.98323 302.5 378 -0.1331019 -0.02572024
Stationary 100.0139 302.5 378 -0.1331019 -0.02572024
Ended 100.0447 302 378 -0.1342593 -0.02572024
Candidates 100.1675 13 logo high log looking mouth both lung kong pg long pig mini hugh
Began 100.9048 291 298 -0.1597222 -0.2314816
Moved 100.9355 328.9142 381.8199 -0.07195776 -0.01589528
Moved 100.9662 379.6738 485.1315 0.04554123 0.2498236
Moved 100.9969 404.2601 523.6162 0.102454 0.348807
Ended 101.0276 427.1154 559.1788 0.1553596 0.4402747
Accept 101.1199 1 high
Began 101.212 193 335 -0.3865741 -0.1363169
Stationary 101.2428 193 335 -0.3865741 -0.1363169
Moved 101.2735 248.1785 366.0892 -0.2588461 -0.05635485
Moved 101.3042 280.8927 385.5579 -0.1831188 -0.006281063
Moved 101.3349 328.2099 410.2684 -0.07358819 0.05727449
Moved 101.3656 393.9022 439.1286 0.07847726 0.1315036
Moved 101.3963 439.005 459.2959 0.1828821 0.1833741
Moved 101.4271 485.4771 478.6331 0.2904562 0.2331096
Moved 101.4578 522.6577 492.9966 0.3765225 0.270053
Moved 101.4885 529.7614 495.3807 0.3929663 0.2761848
Moved 101.5192 535.2004 497.0501 0.4055564 0.2804786
Ended 101.5499 539.2429 498.4143 0.414914 0.2839873
PhraseEnd 101.6114
